
[00:00:00.000 --> 00:00:03.140]  其實要安靜去休息
[00:03:35.740 --> 00:03:38.340]  當我心裏渴望的時候
[00:03:38.340 --> 00:03:42.380]  我的眼睛就只去那個雪櫃那裏去看這隻雪糕
[00:03:42.380 --> 00:03:45.860]  基本上其他的甜品 其他的雪糕在那個雪櫃裏面
[00:03:45.860 --> 00:03:48.980]  我都看不到 我只看到這隻雪糕
[00:03:48.980 --> 00:03:50.860]  因為我心所渴望
[00:03:50.860 --> 00:03:53.580]  我的眼睛就去找 就自然去看
[00:03:53.580 --> 00:03:57.100]  我的眼裏面也都自然只有那樣東西
[00:03:57.100 --> 00:04:00.780]  所以心的驕傲
[00:04:00.780 --> 00:04:03.940]  是 下一張
[00:04:03.940 --> 00:04:10.380]  心的驕傲其實是會引致我們同樣有一對高傲的眼睛
[00:04:10.380 --> 00:04:15.100]  原文也都這樣說是高的眼
[00:04:15.100 --> 00:04:18.860]  高的眼即是意味著一種可能是囂張
[00:04:18.860 --> 00:04:20.460]  即是我們看不起別人
[00:04:20.460 --> 00:04:23.940]  或者看自己是比別人好的
[00:04:23.940 --> 00:04:26.180]  比別人厲害一點
[00:04:26.180 --> 00:04:29.980]  甚至我們會戴有色眼鏡去看別人
[00:04:29.980 --> 00:04:33.580]  去論斷別人 看死別人是這樣
[00:04:33.580 --> 00:04:36.020]  當然其實我們未必會做得很明顯
[00:04:36.020 --> 00:04:38.540]  因為特別在教會裏面
[00:04:38.540 --> 00:04:40.500]  畢竟大家是大兄姊妹
[00:04:40.500 --> 00:04:41.740]  我們不會做得很明顯
[00:04:41.740 --> 00:04:46.540]  但其實你心裏面是這樣想的 你知道
[00:04:46.540 --> 00:04:50.500]  可能你會想這個人很沒有交代
[00:04:50.500 --> 00:04:51.900]  讓他負責可以嗎
[00:04:51.900 --> 00:04:53.580]  上次他都中招了
[00:04:53.580 --> 00:04:58.420]  這次我想不可以讓他負責
[00:04:58.420 --> 00:05:01.780]  嘩 他戴小組戴成這樣
[00:05:01.780 --> 00:05:04.740]  其實我上次戴的時候還戴得比他好
[00:05:04.740 --> 00:05:08.460]  我戴茶經戴得比他清楚
[00:05:08.460 --> 00:05:10.100]  嘩 這個人敢說話
[00:05:10.100 --> 00:05:12.060]  他這樣處理這件事
[00:05:12.060 --> 00:05:13.700]  很不屬靈
[00:05:13.700 --> 00:05:17.860]  我覺得我在屬靈上比他成熟
[00:05:17.860 --> 00:05:20.300]  又例如可能
[00:05:20.300 --> 00:05:23.380]  一雙高的眼即是可能會好高無遠
[00:05:23.380 --> 00:05:25.540]  去找一些工作崗位
[00:05:25.540 --> 00:05:28.420]  甚至是侍奉的崗位
[00:05:28.420 --> 00:05:31.300]  去令別人看到他
[00:05:31.300 --> 00:05:35.620]  他去這些崗位裏面提高自己的重要性
[00:05:35.620 --> 00:05:41.420]  提高可以讓別人去讚賞去認同他
[00:05:41.420 --> 00:05:44.860]  驕傲不單止是心和眼
[00:05:44.860 --> 00:05:47.860]  在行動上亦都有牽連
[00:05:47.860 --> 00:05:50.100]  斯人的心不狂傲
[00:05:50.100 --> 00:05:52.140]  他眼不高大
[00:05:52.140 --> 00:05:56.060]  這份謙卑在行動上亦都流露出來
[00:05:56.060 --> 00:05:57.060]  因為他接著說
[00:05:57.060 --> 00:06:01.820]  「重大和擦不透的事 我也不敢行」
[00:06:01.820 --> 00:06:05.060]  甚麼是重大和擦不透的事
[00:06:05.060 --> 00:06:08.340]  在聖經裏面詩篇出現過好幾次
[00:06:08.340 --> 00:06:11.060]  其實是說上帝的作為
[00:06:11.060 --> 00:06:14.020]  即是例如上帝創造的工作
[00:06:14.020 --> 00:06:16.060]  上帝拯救的工作
[00:06:16.060 --> 00:06:21.140]  意思是說一些唯有神才能做到的事
[00:06:21.140 --> 00:06:24.180]  唯有神才能做到的事
[00:06:24.180 --> 00:06:27.140]  斯人他是一個以色列的國王
[00:06:27.140 --> 00:06:29.020]  雖然他身為一國之君
[00:06:29.020 --> 00:06:30.580]  一個領袖
[00:06:30.580 --> 00:06:33.420]  但他非常清楚他自己的限制
[00:06:33.420 --> 00:06:37.140]  他知道他在神面前的位置
[00:06:37.140 --> 00:06:39.500]  他不是神
[00:06:39.500 --> 00:06:40.740]  他不是與神同等
[00:06:40.740 --> 00:06:43.700]  所以有很多事只有神才能做到
[00:06:43.700 --> 00:06:45.100]  他明白
[00:06:45.100 --> 00:06:46.700]  有些事情其實
[00:06:46.700 --> 00:06:50.220]  我們很多時候都不明白為何會這樣發生
[00:06:50.220 --> 00:06:51.940]  但我們知道
[00:06:51.940 --> 00:06:56.500]  神 他知道神是掌管一切的一個
[00:06:56.500 --> 00:06:59.660]  但很多時候我們偏偏為了這些事
[00:06:59.660 --> 00:07:03.860]  不在我們控制範圍之內
[00:07:03.860 --> 00:07:07.220]  但這些事就是令到我們的心很焦慮
[00:07:07.220 --> 00:07:08.260]  令到我們的心煩
[00:07:08.260 --> 00:07:11.420]  令到我們的心停不下來
[00:07:11.420 --> 00:07:15.820]  所以令到我們的心就是
[00:07:15.820 --> 00:07:18.740]  令到我們的心休息不了
[00:07:18.740 --> 00:07:23.380]  我們混淆了哪些事是在我們範疇之內
[00:07:23.380 --> 00:07:25.700]  哪些事是真是上帝做的
[00:07:25.700 --> 00:07:31.580]  哪些事我們應該放手去給神 做神要做的事
[00:07:31.580 --> 00:07:33.780]  例如可能在事公方面
[00:07:33.780 --> 00:07:39.260]  特別是一些可能在當中有侍奉的弟兄姊妹
[00:07:39.260 --> 00:07:41.180]  可能你會覺得
[00:07:41.180 --> 00:07:44.060]  每一次都是這樣大草大茶驚
[00:07:44.060 --> 00:07:46.540]  但為何弟兄姊妹好像
[00:07:46.540 --> 00:07:49.020]  都是沒有甚麼進展 沒有甚麼成長
[00:07:49.020 --> 00:07:53.300]  有些還好像走失了一樣
[00:07:53.300 --> 00:07:58.460]  又或者可能你為一些朋友 親人
[00:07:58.460 --> 00:08:00.420]  祈禱了很久
[00:08:00.420 --> 00:08:06.180]  但他們好像都一直對信耶穌沒有興趣
[00:08:06.180 --> 00:08:07.780]  你用了很多時間
[00:08:07.780 --> 00:08:11.300]  有些可能你都會跟祂談過很多次
[00:08:11.300 --> 00:08:15.060]  甚至去看聖經 又三福過等等
[00:08:15.060 --> 00:08:21.820]  但好像他們越走越遠 都沒有甚麼起色
[00:08:21.820 --> 00:08:26.620]  又或者可能是一些生活前路的方向
[00:08:26.620 --> 00:08:29.660]  我們可能心裏經常會擔心究竟
[00:08:29.660 --> 00:08:32.980]  神怎樣去帶領我們前面的路呢
[00:08:32.980 --> 00:08:38.540]  神會否讓我遇到的配偶會否結婚
[00:08:38.540 --> 00:08:41.540]  在關係上會是怎樣呢
[00:08:41.540 --> 00:08:43.660]  我會否真的神會給我一份工作
[00:08:43.660 --> 00:08:47.020]  我會否可以留在澳洲裏面呢
[00:08:47.020 --> 00:08:53.500]  又或者可能被一些健康疾病纏繞著 或者親友的健康疾病
[00:08:53.500 --> 00:08:59.140]  原來心裏面有很多的重擔
[00:08:59.140 --> 00:09:02.420]  我們有沒有好像私人一樣去明白到
[00:09:02.420 --> 00:09:06.140]  我們自己的限制而願意去放手
[00:09:06.140 --> 00:09:07.740]  去交托給神
[00:09:07.740 --> 00:09:10.740]  去明白有些事我們真的做不到
[00:09:10.740 --> 00:09:14.700]  但唯有神知道 神是正在工作的
[00:09:14.700 --> 00:09:18.300]  我們願不願意去放手呢
[00:09:18.300 --> 00:09:20.580]  我們見到自我中心
[00:09:20.580 --> 00:09:22.980]  令我們的心其實安靜不下來
[00:09:22.980 --> 00:09:26.300]  因為我們經常想跟別人比較
[00:09:26.300 --> 00:09:29.340]  經常會想渴望得到更加多
[00:09:29.340 --> 00:09:34.540]  同樣當我們不肯放手去讓神去做神的時候
[00:09:34.540 --> 00:09:38.420]  亦都令到我們的心安靜不下來
[00:09:38.420 --> 00:09:39.700]  但相反
[00:09:39.700 --> 00:09:44.700]  謙卑在神面前就能夠令我們停下來
[00:09:44.700 --> 00:09:51.060]  令我們心有真正那份休息和安靜
[00:09:51.060 --> 00:09:54.420]  第二方面
[00:09:54.420 --> 00:09:57.100]  這裏提到仰望神
[00:09:57.100 --> 00:10:02.460]  其實在神裏面完全的滿足和安穩
[00:10:02.460 --> 00:10:04.580]  第二節那裏這樣說
[00:10:04.580 --> 00:10:09.900]  我使我心安靜平穩 好在母親懷中斷奶的孩子
[00:10:09.900 --> 00:10:15.140]  我的心在我裏面如同斷過奶的孩子
[00:10:15.140 --> 00:10:17.620]  說到要平靜我們的心
[00:10:17.620 --> 00:10:20.660]  要去冷靜我們自己的時候
[00:10:20.660 --> 00:10:23.980]  不知道大家有甚麼方法呢
[00:10:23.980 --> 00:10:26.060]  下一張
[00:10:26.060 --> 00:10:27.740]  再下一張
[00:10:27.740 --> 00:10:32.260]  這個世界有很多不同的方法告訴我們
[00:10:32.260 --> 00:10:34.900]  我們可以去冷靜我們自己下來
[00:10:34.900 --> 00:10:40.100]  不知道大家有沒有試過這裏的一些方法
[00:10:40.100 --> 00:10:42.060]  我們現在都見到很多這些卡
[00:10:42.060 --> 00:10:45.380]  這些海報
[00:10:45.380 --> 00:10:48.540]  去鼓勵大家要去冷靜下來
[00:10:48.540 --> 00:10:52.220]  可以怎樣做讓自己冷靜下來呢
[00:10:52.220 --> 00:10:55.660]  在讀神學院的時候
[00:10:55.660 --> 00:10:59.220]  我就開始喜歡去飲茶
[00:10:59.220 --> 00:11:01.940]  和試很多不同茶葉的味
[00:11:01.940 --> 00:11:05.460]  因為我知道 本來我就是喜歡飲咖啡
[00:11:05.460 --> 00:11:08.740]  但我知道我不可以一天飲那麼多咖啡
[00:11:08.740 --> 00:11:10.860]  所以就開始飲咖啡和茶
[00:11:10.860 --> 00:11:12.660]  令自己覺得我不會
[00:11:12.660 --> 00:11:15.260]  即是不只是飲那麼多咖啡
[00:11:15.260 --> 00:11:18.780]  我現在和茶一起去平衡
[00:11:18.780 --> 00:11:21.940]  當去飲茶的時候
[00:11:21.940 --> 00:11:24.260]  其實發覺很多的茶
[00:11:24.260 --> 00:11:25.540]  下一頁
[00:11:25.540 --> 00:11:32.820]  他都去推廣自己說他們可以令大家去冷靜下來
[00:11:32.820 --> 00:11:35.420]  我都承認有很多的茶包
[00:11:35.420 --> 00:11:37.420]  他們的味道都真的很香
[00:11:37.420 --> 00:11:38.940]  所以有時候我都會
[00:11:38.940 --> 00:11:40.980]  沖茶的時候我都會好像
[00:11:40.980 --> 00:11:44.860]  去吸毒那樣去吸那些茶包
[00:11:44.860 --> 00:11:49.540]  即是那些味道都很香
[00:11:49.540 --> 00:11:51.140]  但是呢
[00:11:51.140 --> 00:11:53.660]  當然我這樣去吸的時候
[00:11:53.660 --> 00:11:56.860]  其實都不會換來
[00:11:56.860 --> 00:12:02.460]  讓我的心裏可以去平靜或者安靜下來
[00:12:02.460 --> 00:12:04.860]  我們去看回這篇詩篇的時候
[00:12:04.860 --> 00:12:07.580]  我們去見到其實詩人
[00:12:07.580 --> 00:12:10.260]  詩人他並不是去靠任何的人
[00:12:10.260 --> 00:12:14.260]  或者去靠任何的物件去平靜他的心
[00:12:14.260 --> 00:12:16.060]  原文那裏講得很清楚
[00:12:16.060 --> 00:12:17.460]  這裏又講到
[00:12:17.460 --> 00:12:20.660]  他說「使我心安靜平穩」
[00:12:20.660 --> 00:12:27.260]  是他自己去使他的心平靜安穩下來
[00:12:27.260 --> 00:12:31.260]  他說「好像斷過賴的孩子在他母親的懷中」
[00:12:31.260 --> 00:12:34.260]  他重複了兩次這樣說
[00:12:34.260 --> 00:12:35.460]  我很喜歡BB
[00:12:35.460 --> 00:12:37.860]  在悉尼的教會裏面
[00:12:37.860 --> 00:12:42.660]  都有好幾對年輕的夫婦
[00:12:42.660 --> 00:12:45.060]  都會有BB在教會裏面
[00:12:45.060 --> 00:12:46.860]  現在英文堂那邊亦都是
[00:12:46.860 --> 00:12:51.060]  都有幾個年輕的夫婦
[00:12:51.060 --> 00:12:53.660]  他們都有好多BB在教會裏面
[00:12:53.660 --> 00:12:54.860]  崇拜完了之後
[00:12:54.860 --> 00:12:58.060]  我都很喜歡去跟BB玩 抱他們
[00:12:58.060 --> 00:13:00.860]  發現了一個現象
[00:13:00.860 --> 00:13:03.460]  就是當BB肚餓的時候
[00:13:03.460 --> 00:13:05.860]  他們都會鬧彆扭
[00:13:05.860 --> 00:13:08.660]  他們就拼命地哭 哭到瘋了
[00:13:08.660 --> 00:13:09.660]  不單止哭
[00:13:09.660 --> 00:13:11.060]  就是你抱著他的時候
[00:13:11.060 --> 00:13:12.660]  他們就會動來動去
[00:13:12.660 --> 00:13:14.260]  即是很不安
[00:13:14.260 --> 00:13:17.860]  手腳都用盡方法踢開你不讓你抱
[00:13:17.860 --> 00:13:20.060]  基本上除了他媽媽之外
[00:13:20.060 --> 00:13:21.860]  就算是他爸爸
[00:13:21.860 --> 00:13:22.660]  他都不會跟
[00:13:22.660 --> 00:13:24.860]  他只想去他媽媽那裏
[00:13:24.860 --> 00:13:28.460]  相信大家做過媽媽的都會很清楚
[00:13:28.460 --> 00:13:29.060]  為甚麼呢
[00:13:29.060 --> 00:13:30.860]  就是因為他肚餓
[00:13:30.860 --> 00:13:34.060]  他要去他媽媽那裏喝奶
[00:13:34.060 --> 00:13:37.260]  但是斷了賴的小朋友是不同的
[00:13:37.260 --> 00:13:39.860]  因為他們可以去吃固體的食物
[00:13:39.860 --> 00:13:45.260]  他們不需要再為奶要生要死地哭
[00:13:45.260 --> 00:13:47.660]  其實這裏原文的意思
[00:13:47.660 --> 00:13:49.460]  回到那篇文章
[00:13:49.460 --> 00:13:53.460]  原文的意思不一定是指斷賴的BB
[00:13:53.460 --> 00:13:58.060]  可以說是剛被餵完賴的孩子
[00:13:58.060 --> 00:14:00.860]  關鍵其實就是說
[00:14:00.860 --> 00:14:03.260]  小朋友在媽媽裏面
[00:14:03.260 --> 00:14:04.660]  餵飽奶之後
[00:14:04.660 --> 00:14:08.860]  飽了之後那種滿足和安穩
[00:14:08.860 --> 00:14:13.260]  是在說那種滿足和安穩
[00:14:13.260 --> 00:14:14.660]  因為被餵飽之後
[00:14:14.660 --> 00:14:16.460]  他就可以安靜下來
[00:14:16.460 --> 00:14:17.660]  他就滿足
[00:14:17.660 --> 00:14:18.660]  他不會再不安
[00:14:18.660 --> 00:14:20.860]  不會再需要鬧彆扭
[00:14:20.860 --> 00:14:23.460]  小朋友可以得到真正的安息
[00:14:23.460 --> 00:14:25.460]  通常小朋友餵飽了之後
[00:14:25.460 --> 00:14:28.460]  他就自然很安然地睡覺
[00:14:28.460 --> 00:14:30.860]  休息
[00:14:30.860 --> 00:14:31.660]  私人這裏
[00:14:31.660 --> 00:14:34.260]  他已經使他的心平靜安穩下來
[00:14:34.260 --> 00:14:37.060]  因為他在神面前滿足
[00:14:37.060 --> 00:14:39.860]  他在神面前安穩
[00:14:39.860 --> 00:14:44.060]  即是說無論神放他在甚麼位置
[00:14:44.060 --> 00:14:44.860]  不同方面
[00:14:44.860 --> 00:14:46.460]  無論在家庭
[00:14:46.460 --> 00:14:47.860]  關係上
[00:14:47.860 --> 00:14:48.660]  健康
[00:14:48.660 --> 00:14:51.860]  他的工作前途等等
[00:14:51.860 --> 00:14:53.660]  這些很多不同的方面裏面
[00:14:53.660 --> 00:14:56.660]  即使神沒有給他甚麼
[00:14:56.660 --> 00:14:58.660]  或者神給他甚麼
[00:14:58.660 --> 00:15:02.460]  他都能夠滿足安穩在神裏面
[00:15:02.460 --> 00:15:03.860]  這份安穩滿足
[00:15:03.860 --> 00:15:09.260]  亦即是說他馴服在神的安排和預備裏面
[00:15:09.260 --> 00:15:11.060]  因為他信得過神
[00:15:11.060 --> 00:15:13.660]  為他預備的是最好的
[00:15:13.660 --> 00:15:15.660]  他不需要再在其他人
[00:15:15.660 --> 00:15:18.460]  或者其他事上面
[00:15:18.460 --> 00:15:21.460]  去找那份滿足或者安全感
[00:15:21.460 --> 00:15:24.260]  所以他的心可以平靜
[00:15:24.260 --> 00:15:27.460]  安穩下來
[00:15:27.460 --> 00:15:30.060]  我都算是一個
[00:15:30.060 --> 00:15:34.060]  叫做健康的家庭長大在香港的時候
[00:15:34.060 --> 00:15:37.660]  我家裏有一個弟弟
[00:15:37.660 --> 00:15:39.660]  我就覺得其實
[00:15:39.660 --> 00:15:41.460]  去回想的時候
[00:15:41.460 --> 00:15:43.060]  我就覺得
[00:15:43.060 --> 00:15:46.260]  我爸爸有些中男輕女
[00:15:46.260 --> 00:15:48.460]  我爸爸是教數學的
[00:15:48.460 --> 00:15:50.060]  在中學那裏香港
[00:15:50.060 --> 00:15:52.260]  他就經常都說
[00:15:52.260 --> 00:15:54.260]  男孩子的數學比較厲害
[00:15:54.260 --> 00:15:55.860]  女孩子就沒那麼厲害
[00:15:55.860 --> 00:15:57.660]  他小時候一直成長的時候
[00:15:57.660 --> 00:15:59.660]  他經常都是這樣說
[00:15:59.660 --> 00:16:02.060]  所以我很不喜歡
[00:16:02.060 --> 00:16:03.660]  我發覺我心底裏
[00:16:03.660 --> 00:16:05.860]  其實是對我造成一種傷害
[00:16:05.860 --> 00:16:07.060]  因為令我覺得
[00:16:07.060 --> 00:16:09.660]  比起我弟弟
[00:16:09.660 --> 00:16:11.460]  我是沒那麼被重視
[00:16:11.460 --> 00:16:13.260]  好像沒那麼有價值
[00:16:13.260 --> 00:16:14.860]  在我爸爸面前
[00:16:14.860 --> 00:16:19.860]  我爸爸也從來不會稱讚我
[00:16:19.860 --> 00:16:21.660]  在中學的時候
[00:16:21.660 --> 00:16:23.660]  所以我就很努力地讀書
[00:16:23.660 --> 00:16:24.660]  我都很拼
[00:16:24.660 --> 00:16:26.460]  我會去拼在數學裏面
[00:16:26.460 --> 00:16:27.660]  我要去做到最好
[00:16:27.660 --> 00:16:29.260]  我要在全級拿到第一
[00:16:29.260 --> 00:16:31.460]  我要去證明給我爸爸看
[00:16:31.460 --> 00:16:32.860]  其實我是可以的
[00:16:32.860 --> 00:16:34.460]  漸漸我的心態
[00:16:34.460 --> 00:16:36.860]  我變得是一個很好勝的人
[00:16:36.860 --> 00:16:39.660]  在很多方面我都很想去比別人厲害
[00:16:39.660 --> 00:16:43.260]  我記得中學到大學選科的時候
[00:16:43.260 --> 00:16:44.860]  我爸爸就有說過
[00:16:44.860 --> 00:16:46.460]  你好像我這樣去做
[00:16:46.460 --> 00:16:47.860]  教書吧 教書好
[00:16:47.860 --> 00:16:49.460]  因為有穩定的
[00:16:49.460 --> 00:16:50.660]  經常都可以放假
[00:16:50.660 --> 00:16:52.860]  每一年裏面有很多假
[00:16:52.860 --> 00:16:56.260]  但是我心裏面覺得
[00:16:56.260 --> 00:16:58.660]  我不會好像跟著你做
[00:16:58.660 --> 00:16:59.660]  我一定要給你看
[00:16:59.660 --> 00:17:02.260]  我可以做得
[00:17:02.260 --> 00:17:03.260]  不是說做得更加好
[00:17:03.260 --> 00:17:07.260]  但是我可以去拿到更加高分
[00:17:07.260 --> 00:17:09.460]  所以最後我就選擇讀法律
[00:17:09.460 --> 00:17:10.860]  之後做律師
[00:17:10.860 --> 00:17:12.260]  我都是很想
[00:17:12.260 --> 00:17:15.060]  心底裏面是很想去證明給我爸爸看
[00:17:15.060 --> 00:17:15.860]  其實我是可以的
[00:17:15.860 --> 00:17:17.660]  你是錯的
[00:17:17.660 --> 00:17:19.660]  看回頭我發覺
[00:17:19.660 --> 00:17:22.060]  其實原來我一直成長的時候
[00:17:22.060 --> 00:17:25.060]  我的心其實一直都不能夠有
[00:17:25.060 --> 00:17:27.860]  真正那一份的休息
[00:17:27.860 --> 00:17:29.660]  或者真正那一份的滿足
[00:17:29.660 --> 00:17:32.860]  因為原來我心底裏面
[00:17:32.860 --> 00:17:35.860]  一直都很想去得到
[00:17:35.860 --> 00:17:38.860]  我爸爸的認同和讚賞
[00:17:38.860 --> 00:17:41.060]  漸漸我的滿足感
[00:17:41.060 --> 00:17:42.460]  我的安全感
[00:17:42.460 --> 00:17:45.660]  就建基於在我的工作表現上面
[00:17:45.660 --> 00:17:48.260]  或者我的工作能力上面
[00:17:48.260 --> 00:17:50.860]  因為如果別人看到我
[00:17:50.860 --> 00:17:53.860]  做事是可以的的時候
[00:17:53.860 --> 00:17:57.860]  他們去得到他們的讚賞和認同的時候
[00:17:57.860 --> 00:17:58.860]  我就會滿足
[00:17:58.860 --> 00:18:01.460]  我就會覺得安全
[00:18:01.460 --> 00:18:02.860]  我一直都不為意
[00:18:02.860 --> 00:18:05.660]  直到我信了主之後
[00:18:05.660 --> 00:18:06.660]  一路的成長
[00:18:06.660 --> 00:18:09.660]  原來這個心底裏面的問題
[00:18:09.660 --> 00:18:12.660]  是帶到去侍奉當中
[00:18:12.660 --> 00:18:15.060]  我發覺原來我的滿足感
[00:18:15.060 --> 00:18:17.060]  和我的安全感
[00:18:17.060 --> 00:18:19.460]  不是單單從神而來的
[00:18:19.460 --> 00:18:25.060]  而是那個目光會放在人的身上
[00:18:25.060 --> 00:18:28.060]  今天不知道大家的安全感
[00:18:28.060 --> 00:18:30.260]  或者你的滿足感
[00:18:30.260 --> 00:18:32.860]  是不是單單從神而來呢
[00:18:32.860 --> 00:18:35.460]  還是其他在神那裏
[00:18:35.460 --> 00:18:36.660]  再加一些東西
[00:18:36.660 --> 00:18:38.460]  才可以令到你滿足呢
[00:18:38.460 --> 00:18:40.660]  如果是神再加一些東西的時候
[00:18:40.660 --> 00:18:42.260]  即是不是在神裏面
[00:18:42.260 --> 00:18:45.460]  完全你可以滿足到
[00:18:45.460 --> 00:18:50.460]  那你加的東西是甚麼呢
[00:18:50.460 --> 00:18:53.060]  是不是一段的關係
[00:18:53.060 --> 00:18:55.260]  婚姻
[00:18:55.260 --> 00:19:00.060]  是你小朋友的前途
[00:19:00.060 --> 00:19:03.460]  是你的事業
[00:19:03.460 --> 00:19:06.060]  是金錢
[00:19:06.060 --> 00:19:10.860]  還是你要一間屋
[00:19:10.860 --> 00:19:17.860]  一路去升級你自己生活的質素
[00:19:17.860 --> 00:19:19.660]  還是可能好像我剛才所說的
[00:19:19.660 --> 00:19:23.060]  是一些比較沒有那麼明顯的
[00:19:23.060 --> 00:19:24.060]  深層一點的東西
[00:19:24.060 --> 00:19:28.660]  是不是其他人的接納
[00:19:28.660 --> 00:19:31.460]  其他人的認同
[00:19:31.460 --> 00:19:35.860]  還是一些權利呢
[00:19:35.860 --> 00:19:37.860]  這一篇詩篇
[00:19:37.860 --> 00:19:40.060]  如果在你的聖經裏面
[00:19:40.060 --> 00:19:43.860]  會見到有些細細的字體在上面
[00:19:43.860 --> 00:19:49.060]  那裏說是一首叫做《上行之詩》
[00:19:49.060 --> 00:19:51.260]  《上行之詩》就是說
[00:19:51.260 --> 00:19:55.460]  詩人那時候是帶領著一班以色列人
[00:19:55.460 --> 00:19:59.060]  上耶路撒冷去聖殿那裏敬拜神的時候
[00:19:59.060 --> 00:20:02.660]  一個禱告 一篇詩篇一起唱
[00:20:02.660 --> 00:20:05.460]  也就是說詩人用這篇詩篇
[00:20:05.460 --> 00:20:10.260]  其實是在準備這班以色列人
[00:20:10.260 --> 00:20:17.660]  去當時去朝見神的心態和態度
