
[00:00:00.000 --> 00:00:05.260]  主祖文一開始就說我們就是天上的父
[00:07:13.500 --> 00:07:15.400]  不是榮耀自己
[00:07:15.400 --> 00:07:19.700]  甚麼是尊神的名為性?
[00:07:19.700 --> 00:07:23.300]  這對我們來說比較難明白
[00:07:23.300 --> 00:07:25.500]  因為很多時候我們不太清楚
[00:07:25.500 --> 00:07:29.500]  一個人和他的名字有甚麼連帶的關係
[00:07:29.500 --> 00:07:34.900]  這個其實對猶太人來說是很清楚
[00:07:34.900 --> 00:07:37.600]  他們的名字和他們自己本身的關係
[00:07:37.600 --> 00:07:39.400]  有很大的關係
[00:07:39.400 --> 00:07:41.800]  我們中國人不是那麼能夠明白
[00:07:41.800 --> 00:07:44.900]  我們最多就是為子女改個好的名字
[00:07:44.900 --> 00:07:48.600]  希望他們將來就是人如其名
[00:07:48.600 --> 00:07:51.500]  我們很多時候生個兒子就叫他阿父
[00:07:51.500 --> 00:07:55.200]  希望他能夠富有
[00:07:55.200 --> 00:07:59.000]  叫他阿進就希望他英俊
[00:07:59.000 --> 00:08:03.500]  叫他阿強或者阿康
[00:08:03.500 --> 00:08:05.900]  希望他強壯康健
[00:08:05.900 --> 00:08:08.900]  女孩子也有很多通常的名字
[00:08:08.900 --> 00:08:10.600]  但我不說那麼多
[00:08:10.600 --> 00:08:12.800]  對一個猶太人來說
[00:08:12.800 --> 00:08:14.400]  他的名字很特別
[00:08:14.400 --> 00:08:17.800]  他的名字就是代表他自己
[00:08:17.800 --> 00:08:19.900]  記得我在母親節的時候
[00:08:19.900 --> 00:08:23.800]  跟大家說哈娜的故事
[00:08:23.800 --> 00:08:25.300]  說到哈娜的故事
[00:08:25.300 --> 00:08:27.600]  我說哈娜這個名字
[00:08:27.600 --> 00:08:30.400]  和Anna
[00:08:30.400 --> 00:08:33.600]  Annie或者Anne是一樣的意思
[00:08:33.600 --> 00:08:37.200]  是解釋因典是因為
[00:08:37.200 --> 00:08:40.700]  我們見到神的因典
[00:08:40.700 --> 00:08:43.400]  見到神的因位在她的身上
[00:08:43.400 --> 00:08:48.500]  我們見到神賜撒姆爾給哈娜
[00:08:48.500 --> 00:08:50.500]  這是神給她的因位
[00:08:50.500 --> 00:08:52.400]  神給她的因典
[00:08:52.400 --> 00:08:54.800]  另外一個在聖經裏面
[00:08:54.800 --> 00:08:58.300]  有一個非常代表性的名字
[00:08:58.300 --> 00:09:01.000]  是哪一個呢
[00:09:01.000 --> 00:09:04.400]  這個代表性的名字就是
[00:09:04.400 --> 00:09:08.000]  瓦國
[00:09:08.000 --> 00:09:10.900]  瓦國
[00:09:10.900 --> 00:09:17.700]  在聖經裏面的名字的意思就是爪主
[00:09:17.700 --> 00:09:22.400]  也代表取代
[00:09:22.400 --> 00:09:25.000]  我們真的一見到瓦國這個名字
[00:09:25.000 --> 00:09:27.700]  我們就記起瓦國這個人
[00:09:27.700 --> 00:09:29.400]  首先他是爪主
[00:09:29.400 --> 00:09:30.500]  怎樣爪主
[00:09:30.500 --> 00:09:34.700]  他未出世已經是爪住他哥哥的腳
[00:09:34.700 --> 00:09:36.700]  他想他媽媽生哥哥
[00:09:36.700 --> 00:09:39.400]  他想讓他哥哥先出世
[00:09:39.400 --> 00:09:43.200]  他一生人就是想取代他哥哥的位置
[00:09:43.200 --> 00:09:47.200]  所以他的名字也叫取代
[00:09:47.200 --> 00:09:49.600]  他是以一碗紅豆湯
[00:09:49.600 --> 00:09:52.900]  希望和哥哥交換
[00:09:52.900 --> 00:09:56.100]  來奪取哥哥長子的名分
[00:09:56.100 --> 00:09:58.600]  他也用盡心思
[00:09:58.600 --> 00:10:03.100]  想騙取他爸爸給他哥哥的祝福
[00:10:03.100 --> 00:10:06.700]  最後他和神摔角
[00:10:06.700 --> 00:10:07.900]  摔角之後
[00:10:07.900 --> 00:10:10.900]  他的名字被改為以色列
[00:10:10.900 --> 00:10:14.100]  我們知道他成為以色列人之父
[00:10:14.100 --> 00:10:18.300]  成為十二之派之父
[00:10:18.300 --> 00:10:20.100]  對我們來說
[00:10:20.100 --> 00:10:24.300]  一個人的名字可能沒有很大的意義
[00:10:24.300 --> 00:10:27.400]  但對猶太人來說絕對不是這樣
[00:10:27.400 --> 00:10:31.100]  他們的名字就是代表他們自己
[00:10:31.100 --> 00:10:34.300]  有時他們對神來說
[00:10:34.300 --> 00:10:38.300]  他們對神的名字敬畏可以說是過了龍
[00:10:38.300 --> 00:10:40.200]  過了頭
[00:10:40.200 --> 00:10:43.300]  我以前也和大家說過
[00:10:43.300 --> 00:10:46.100]  猶太人很敬畏神的名字
[00:10:46.100 --> 00:10:52.000]  甚至他們不敢讀出神的名字
[00:10:52.000 --> 00:10:56.100]  希伯來文寫出來的文字
[00:10:56.100 --> 00:10:59.500]  沒有指音 只有母音
[00:10:59.500 --> 00:11:02.700]  所以如果你只看見有母音和指音
[00:11:02.700 --> 00:11:05.800]  你平時懂得讀就由自可
[00:11:05.800 --> 00:11:07.900]  但你慢慢不去讀他不去讀他
[00:11:07.900 --> 00:11:09.200]  你慢慢真的不會讀
[00:11:09.200 --> 00:11:11.700]  你見到沒有音你怎麼讀呢
[00:11:11.700 --> 00:11:15.900]  神的名字其實是由四個母音組成
[00:11:15.900 --> 00:11:17.800]  YHWH
[00:11:17.800 --> 00:11:20.000]  叫做Tetragrammaton
[00:11:20.000 --> 00:11:24.100]  是四個母音組成的字
[00:11:24.100 --> 00:11:29.300]  其實比較正確的讀法是讀作Yahweh
[00:11:29.300 --> 00:11:31.800]  在《埃及記》三章十四節
[00:11:31.800 --> 00:11:36.900]  我們見到摩西在荊棘火焰中與神見面
[00:11:36.900 --> 00:11:40.000]  神對他說「我就是自由永遊」
[00:11:40.000 --> 00:11:44.200]  這個自由永遊的意思就是神的名字
[00:11:44.200 --> 00:11:47.000]  這個YHWH
[00:11:47.000 --> 00:11:48.500]  猶太人見到這個字
[00:11:48.500 --> 00:11:51.000]  怕得不得了 不敢讀
[00:11:51.000 --> 00:11:52.300]  他們會怎樣呢
[00:11:52.300 --> 00:11:54.000]  與其讀這個名字
[00:11:54.000 --> 00:11:57.400]  他們會讀一個沒有那麼神聖的名字
[00:11:57.400 --> 00:11:59.200]  就是Adonai
[00:11:59.200 --> 00:12:03.000]  Adonai翻譯出來就是主的意思
[00:12:03.000 --> 00:12:06.000]  所以他們見到這個字就讀Adonai
[00:12:06.000 --> 00:12:08.200]  慢慢慢慢有人
[00:12:08.200 --> 00:12:10.800]  將Adonai的子音
[00:12:10.800 --> 00:12:19.500]  加進四個母音中
[00:12:19.500 --> 00:12:22.200]  就形成了Jehovah這個字
[00:12:22.200 --> 00:12:24.000]  YHWH這個字
[00:12:24.000 --> 00:12:28.700]  其實Jehovah這個字在聖經的原文是沒有的
[00:12:28.700 --> 00:12:31.200]  是人作出來的
[00:12:31.200 --> 00:12:32.900]  但是很奇怪
[00:12:32.900 --> 00:12:37.300]  我們見到猶太人對自己的名字來說
[00:12:37.300 --> 00:12:41.600]  他們知道名字代表自己 很重要
[00:12:41.600 --> 00:12:43.900]  但是對神來說
[00:12:43.900 --> 00:12:48.100]  他們將神的名字與神本身分開了
[00:12:48.100 --> 00:12:50.000]  他們敬拜神的名字
[00:12:50.000 --> 00:12:52.400]  但他們不敬拜神自己
[00:12:52.400 --> 00:12:53.700]  他們犯罪
[00:12:53.700 --> 00:12:55.500]  他們不服從神
[00:12:55.500 --> 00:12:57.500]  他們拜偶像
[00:12:57.500 --> 00:12:58.800]  他們不尊敬神
[00:12:58.800 --> 00:13:00.500]  但他們尊敬神的名字
[00:13:00.500 --> 00:13:05.800]  這是非常非常奇怪的事情
[00:13:05.800 --> 00:13:10.300]  他們知道自己的名字和自己的重要性
[00:13:10.300 --> 00:13:14.300]  但是對神來說他們將兩個分開了
[00:13:14.300 --> 00:13:15.400]  我們今天來看看
[00:13:15.400 --> 00:13:19.100]  我們如何尊神的名為性
[00:13:19.100 --> 00:13:21.100]  首先我們先看看
[00:13:21.100 --> 00:13:23.400]  神的名是什麼
[00:13:23.400 --> 00:13:24.600]  接著我們會看看
[00:13:24.600 --> 00:13:29.900]  如何尊神的名為性
[00:13:29.900 --> 00:13:31.200]  在聖經裏面
[00:13:31.200 --> 00:13:33.600]  我們見到神的名
[00:13:33.600 --> 00:13:36.000]  其實就等於他自己的屬性
[00:13:36.000 --> 00:13:37.800]  等於神的屬性
[00:13:37.800 --> 00:13:41.700]  在埃及記九章十六節
[00:13:41.700 --> 00:13:43.800]  我們見到經文說
[00:13:43.800 --> 00:13:46.900]  要使神的名傳遍天下
[00:13:46.900 --> 00:13:50.100]  要顯神的大能
[00:13:50.100 --> 00:13:53.300]  我們見到神的名和祂的大能
[00:13:53.300 --> 00:13:55.000]  好像可以交換一樣
[00:13:55.000 --> 00:13:58.300]  要傳遍神的名
[00:13:58.300 --> 00:14:01.400]  就是要顯出神的大能
[00:14:01.400 --> 00:14:03.500]  神的名等於祂的大能
[00:14:03.500 --> 00:14:06.000]  在生命記三十二章三節說
[00:14:06.000 --> 00:14:08.200]  要宣告耶和華的名
[00:14:08.200 --> 00:14:11.300]  要將大德歸於神
[00:14:11.300 --> 00:14:15.700]  神的大德就是等於祂的名
[00:14:15.700 --> 00:14:18.400]  在出埃及記三十三章
[00:14:18.400 --> 00:14:21.000]  我們見到摩西跟神說
[00:14:21.000 --> 00:14:24.400]  我希望見到祢更多的榮耀
[00:14:24.400 --> 00:14:27.300]  於是神在他面前經過
[00:14:27.300 --> 00:14:28.300]  神怎麼說
[00:14:28.300 --> 00:14:31.900]  神說我要顯我一切的恩慈
[00:14:31.900 --> 00:14:34.800]  要宣告我的名
[00:14:34.800 --> 00:14:36.000]  有沒有見到這裡
[00:14:36.000 --> 00:14:37.800]  要顯我一切的恩慈
[00:14:37.800 --> 00:14:39.500]  就等於是神的名
[00:14:39.500 --> 00:14:42.200]  等於是宣告了神的名
[00:14:42.200 --> 00:14:44.300]  祂的名就等於祂的恩慈
[00:14:44.300 --> 00:14:46.400]  接著在經文說
[00:14:46.400 --> 00:14:49.000]  神說我要恩代誰就恩代誰
[00:14:49.000 --> 00:14:51.500]  我要憐憫誰就憐憫誰
[00:14:51.500 --> 00:14:53.300]  這節經文是什麼意思
[00:14:53.300 --> 00:14:56.100]  神是有主權的神
[00:14:56.100 --> 00:14:59.900]  神的名也等於祂的主權
[00:14:59.900 --> 00:15:02.200]  有人說是麥加里
[00:15:02.200 --> 00:15:06.600]  或者經文只是將祂的屬性
[00:15:06.600 --> 00:15:08.500]  和祂的名放在一起
[00:15:08.500 --> 00:15:12.100]  你就說兩者是相等的
[00:15:12.100 --> 00:15:17.000]  如果你看第三十四章出埃及記就很清楚
[00:15:17.000 --> 00:15:22.300]  這也是摩西說要看神的榮耀之後
[00:15:22.300 --> 00:15:23.900]  所發生的事
[00:15:23.900 --> 00:15:26.200]  在三十四章五節
[00:15:26.200 --> 00:15:27.900]  神怎麼說
[00:15:27.900 --> 00:15:30.500]  三十四章五節
[00:15:30.500 --> 00:15:34.300]  神說耶和華在雲中降臨
[00:15:34.300 --> 00:15:37.000]  和摩西一同站在那裡
[00:15:37.000 --> 00:15:39.000]  宣告耶和華的名
[00:15:39.000 --> 00:15:42.700]  我們見到經文說要宣告祂的名
[00:15:42.700 --> 00:15:44.000]  怎麼宣告
[00:15:44.000 --> 00:15:46.700]  再看三十四章六節
[00:15:46.700 --> 00:15:51.500]  說耶和華在祂面前宣告說
[00:15:51.500 --> 00:15:53.900]  是不是只是宣告耶和華這個名字
[00:15:53.900 --> 00:15:55.300]  是 祂說耶和華
[00:15:55.300 --> 00:15:56.900]  接著就說耶和華
[00:15:56.900 --> 00:15:59.100]  但是你不要停在那裡
[00:15:59.100 --> 00:16:03.500]  耶和華是有憐憫有恩典的神
[00:16:03.500 --> 00:16:05.100]  不輕易發怒
[00:16:05.100 --> 00:16:08.400]  並有豐盛的慈愛和誠實
[00:16:08.400 --> 00:16:11.000]  為千萬人存留慈愛
[00:16:11.000 --> 00:16:15.000]  赦免罪孽過犯和罪惡
[00:16:15.000 --> 00:16:17.400]  萬不以有罪的為無罪
[00:16:17.400 --> 00:16:19.100]  必追討他的罪
[00:16:19.100 --> 00:16:22.800]  自父及子直到三四代
[00:16:22.800 --> 00:16:27.100]  不單只是宣告神的名叫做耶和華
[00:16:27.100 --> 00:16:30.800]  說出了祂一切的屬性
[00:16:30.800 --> 00:16:32.200]  所以我們見到
[00:16:32.200 --> 00:16:35.100]  耶和華的名就等於祂的屬性
[00:16:35.100 --> 00:16:37.300]  我們見到祂的屬性說什麼
[00:16:37.300 --> 00:16:39.200]  說祂是憐憫恩典
[00:16:39.200 --> 00:16:41.100]  不輕易發怒是什麼意思
[00:16:41.100 --> 00:16:43.800]  即是祂是有忍耐的神
[00:16:43.800 --> 00:16:46.500]  祂的慈愛 祂的信實
[00:16:46.500 --> 00:16:49.400]  不以有罪的為無罪是什麼意思
[00:16:49.400 --> 00:16:51.500]  祂是公義的
[00:16:51.500 --> 00:16:54.000]  另外祂追討別人的罪代表什麼
[00:16:54.000 --> 00:16:55.100]  是祂的審判
[00:16:55.100 --> 00:16:56.700]  很多時候我們只記得
[00:16:56.700 --> 00:16:58.000]  神的屬性是愛
[00:16:58.000 --> 00:17:02.300]  忘記了祂也是審判的神
[00:17:02.300 --> 00:17:06.200]  嘉爾文這個很出名的神學家說
[00:17:06.200 --> 00:17:09.700]  我們要尊神的名為性有三點
[00:17:09.700 --> 00:17:11.700]  我們要做到有三點
[00:17:11.700 --> 00:17:14.200]  第一點就是要明白到
[00:17:14.200 --> 00:17:18.500]  神應該有祂自己獨特的榮耀
[00:17:18.500 --> 00:17:21.500]  自己獨特所配受的榮耀
[00:17:21.500 --> 00:17:22.700]  這是第一點
[00:17:22.700 --> 00:17:25.600]  他說我們不應該提起神的名
[00:17:25.600 --> 00:17:27.800]  甚至是想起神
[00:17:27.800 --> 00:17:32.400]  除非我們有尊敬神的心
[00:17:32.400 --> 00:17:35.500]  祂是一個這麼崇高的地位
[00:17:35.500 --> 00:17:38.100]  甚至我們想起祂或提起祂的名
[00:17:38.100 --> 00:17:40.500]  都要有尊敬祂的心
[00:17:40.500 --> 00:17:41.700]  這是嘉爾文說的
[00:17:41.700 --> 00:17:43.900]  但這只不過是第一點
[00:17:43.900 --> 00:17:45.400]  第二點他說什麼
[00:17:45.400 --> 00:17:46.900]  第二點他說
[00:17:46.900 --> 00:17:50.500]  當我們尊神的名來禱告的時候
[00:17:50.500 --> 00:17:53.900]  我們不是為自己的利益來求
[00:17:53.900 --> 00:17:56.200]  這也是我們剛才所說
[00:17:56.200 --> 00:17:58.800]  禱告不是為了我們自己的利益
[00:17:58.800 --> 00:18:01.000]  這是第二點
[00:18:01.000 --> 00:18:02.900]  第三點他說什麼
[00:18:02.900 --> 00:18:04.900]  他說尊神的名為性
[00:18:04.900 --> 00:18:07.200]  是要讚美神的工作
[00:18:07.200 --> 00:18:09.000]  要讚美祂的智慧
[00:18:09.000 --> 00:18:12.100]  祂的公義和祂的良善
[00:18:12.100 --> 00:18:14.900]  什麼是祂的智慧 公義 良善
[00:18:14.900 --> 00:18:17.300]  這就是祂的屬性
[00:18:17.300 --> 00:18:19.200]  嘉爾文也看到
[00:18:19.200 --> 00:18:22.200]  神的名包括祂的工作
[00:18:22.200 --> 00:18:26.100]  包括神的屬性
[00:18:26.100 --> 00:18:27.600]  另外我們看到
[00:18:27.600 --> 00:18:31.600]  除了神的名是祂的屬性
[00:18:31.600 --> 00:18:37.000]  其實神的名也是祂自己本身
[00:18:37.000 --> 00:18:39.100]  有很多很多的經文
[00:18:39.100 --> 00:18:43.200]  例如以斯拉書六章十二節
[00:18:43.200 --> 00:18:45.800]  經文說 若有王和民
[00:18:45.800 --> 00:18:49.500]  伸手更改者命令 拆毀者殿
[00:18:49.500 --> 00:18:52.400]  願那使耶路撒冷的殿
[00:18:52.400 --> 00:18:54.700]  作為他名居所的神
[00:18:54.700 --> 00:18:57.600]  將他們滅絕
[00:18:57.600 --> 00:19:01.000]  經文說 使耶路撒冷的殿
[00:19:01.000 --> 00:19:04.300]  作為他名所居住的神
[00:19:04.300 --> 00:19:10.000]  原來神的名居住在耶路撒冷的殿裡
[00:19:10.000 --> 00:19:13.400]  祂的名如何居住在殿裡
[00:19:13.400 --> 00:19:16.800]  神自己就是祂的名
[00:19:16.800 --> 00:19:20.800]  祂居住在耶路撒冷的殿裡
[00:19:20.800 --> 00:19:23.200]  我們看到詩篇裡有很多經文
[00:19:23.200 --> 00:19:24.700]  詩篇九章十節
[00:19:24.700 --> 00:19:27.100]  說要認識神的名
[00:19:27.100 --> 00:19:29.400]  詩篇一百一十三篇一至三節
[00:19:29.400 --> 00:19:31.400]  說要讚美神的名
[00:19:31.400 --> 00:19:33.500]  詩篇七章十七節
[00:19:33.500 --> 00:19:35.600]  說要歌頌神的名
[00:19:35.600 --> 00:19:40.100]  詩篇一百零二篇十五節
[00:19:40.100 --> 00:19:42.200]  說要敬畏神的名
[00:19:42.200 --> 00:19:44.300]  詩篇二十篇第七節
[00:19:44.300 --> 00:19:47.600]  說要倚靠神的名
[00:19:47.600 --> 00:19:50.200]  你說如何認識神的名
[00:19:50.200 --> 00:19:52.500]  是否認識的名如何寫
[00:19:52.500 --> 00:19:54.500]  認識的名如何串
[00:19:54.500 --> 00:19:57.600]  不是 是認識神自己
[00:19:57.600 --> 00:20:00.400]  你說我們如何倚靠祂的名
[00:20:00.400 --> 00:20:03.300]  不是倚靠祂的名 是倚靠神自己
[00:20:03.300 --> 00:20:05.300]  所以我們看到這些經文
[00:20:05.300 --> 00:20:08.700]  我們可以將神的名拿開
[00:20:08.700 --> 00:20:11.100]  這些詩篇的經文告訴我們
[00:20:11.100 --> 00:20:12.500]  就是要認識神
[00:20:12.500 --> 00:20:13.400]  要讚美神
[00:20:13.400 --> 00:20:14.600]  要歌頌神
[00:20:14.600 --> 00:20:15.900]  要敬畏神
[00:20:15.900 --> 00:20:19.100]  要倚靠神
[00:20:19.100 --> 00:20:20.700]  其實最好證明
[00:20:20.700 --> 00:20:23.200]  神的名就是祂自己
[00:20:23.200 --> 00:20:26.400]  在約翰福音十七章第六節
[00:20:26.400 --> 00:20:28.000]  耶穌基督跟神說
[00:20:28.000 --> 00:20:30.700]  「你從世上賜給我的人
