
[00:00:00.000 --> 00:00:04.000]  今天這個是可能不單單是
[00:05:01.000 --> 00:05:05.000]  是那個榮耀的日子 懂這個意思嗎
[00:05:05.000 --> 00:05:07.000]  因為那是一個榮耀的日子
[00:05:07.000 --> 00:05:12.000]  主耶穌再來 要以榮耀駕著雲降臨
[00:05:12.000 --> 00:05:15.000]  凡是信靠祂的都要怎麼樣
[00:05:15.000 --> 00:05:17.000]  當時候看見祂的
[00:05:17.000 --> 00:05:20.000]  從死裡 死人也要從死裡復活
[00:05:20.000 --> 00:05:25.000]  信靠祂的人要被主一起接到榮耀裡面去
[00:05:25.000 --> 00:05:27.000]  到天上去
[00:05:27.000 --> 00:05:29.000]  主的國度 新天新地要降臨
[00:05:29.000 --> 00:05:33.000]  哈利路亞 Amen
[00:05:33.000 --> 00:05:36.000]  所以難怪約翰在洗屍路裡面
[00:05:36.000 --> 00:05:40.000]  他最後講說 瑪雷拉達
[00:05:40.000 --> 00:05:45.000]  是什麼意思 主啊 約祢快來
[00:05:45.000 --> 00:05:47.000]  約祢快來
[00:05:47.000 --> 00:05:50.000]  對信徒來講 歷世歷代的信徒
[00:05:50.000 --> 00:05:54.000]  所盼望等候的主耶穌要再來
[00:05:54.000 --> 00:05:56.000]  愛我們的主 我們所愛的主
[00:05:56.000 --> 00:05:58.000]  我們跟祂要再一次的相遇
[00:05:58.000 --> 00:06:02.000]  而且永永遠遠在一起 Amen
[00:06:02.000 --> 00:06:04.000]  聽怎麼樣
[00:06:04.000 --> 00:06:07.000]  你想著這個你興奮嗎
[00:06:07.000 --> 00:06:09.000]  興奮嗎
[00:06:09.000 --> 00:06:12.000]  那我們今天來仔細來看看約爾書
[00:06:12.000 --> 00:06:16.000]  他從先知當時候的預言的角度
[00:06:16.000 --> 00:06:18.000]  他來看看
[00:06:18.000 --> 00:06:20.000]  首先在第一節到第十一節
[00:06:20.000 --> 00:06:21.000]  剛才我們列了這麼多
[00:06:21.000 --> 00:06:23.000]  我不知道你記得多少
[00:06:23.000 --> 00:06:26.000]  但是整個第一節到二十七節
[00:06:26.000 --> 00:06:28.000]  可以分三段落
[00:06:28.000 --> 00:06:30.000]  第一節到十一節
[00:06:30.000 --> 00:06:33.000]  是講到審審判的日子
[00:06:33.000 --> 00:06:35.000]  審審判的日子是什麼呢
[00:06:35.000 --> 00:06:37.000]  第二節那邊說什麼呢
[00:06:37.000 --> 00:06:40.000]  第二節說什麼
[00:06:40.000 --> 00:06:44.000]  是黑暗 幽 明
[00:06:44.000 --> 00:06:48.000]  還有呢 蜜雲 烏黑的日子
[00:06:48.000 --> 00:06:52.000]  所以你看整個圖就是黑黑的
[00:06:52.000 --> 00:06:54.000]  今天早上來的時候
[00:06:54.000 --> 00:06:56.000]  有沒有看到陽光普照
[00:06:56.000 --> 00:06:58.000]  我每次在看到陽光普照
[00:06:58.000 --> 00:07:02.000]  我就覺得說 哎呀 住在洛杉磯真好
[00:07:02.000 --> 00:07:05.000]  跟你朋友說住洛杉磯真好
[00:07:05.000 --> 00:07:09.000]  我不是鼓勵你移民來這裡
[00:07:09.000 --> 00:07:10.000]  哎呀 你住在一個地方
[00:07:10.000 --> 00:07:12.000]  天天都是陰陰暗暗的
[00:07:12.000 --> 00:07:13.000]  你的感覺是怎麼樣
[00:07:13.000 --> 00:07:16.000]  心都暗了 對不對
[00:07:16.000 --> 00:07:18.000]  這樣就準備
[00:07:18.000 --> 00:07:21.000]  但是審審判的那個日子
[00:07:21.000 --> 00:07:23.000]  就是這樣子一個黑暗的
[00:07:23.000 --> 00:07:28.000]  一個烏黑的日子
[00:07:28.000 --> 00:07:30.000]  然後在第一節到十一節裡面
[00:07:30.000 --> 00:07:32.000]  就講到神的審判
[00:07:32.000 --> 00:07:35.000]  透過什麼來審判呢
[00:07:35.000 --> 00:07:37.000]  在第一節到第十一節裡面就講到
[00:07:37.000 --> 00:07:42.000]  主要講到這個蝗蟲大軍
[00:07:42.000 --> 00:07:45.000]  空前絕後
[00:07:45.000 --> 00:07:48.000]  前無古人 怎麼樣
[00:07:48.000 --> 00:07:50.000]  後無來子
[00:07:50.000 --> 00:07:54.000]  他說這樣子的一個蝗蟲大軍啊
[00:07:54.000 --> 00:07:56.000]  前面沒有看過
[00:07:56.000 --> 00:07:58.000]  後面也不會再有的
[00:07:58.000 --> 00:08:00.000]  當然這些都是先知的一種
[00:08:00.000 --> 00:08:02.000]  敘述性的講法
[00:08:02.000 --> 00:08:05.000]  那當關於這個蝗蟲
[00:08:05.000 --> 00:08:08.000]  有沒有人看過蝗蟲 有嗎
[00:08:08.000 --> 00:08:10.000]  有沒有經歷過蝗災
[00:08:10.000 --> 00:08:12.000]  中國曾經經歷過很多次
[00:08:12.000 --> 00:08:16.000]  這種蝗災 是不是
[00:08:16.000 --> 00:08:19.000]  蝗蟲呢 在聖經裡面
[00:08:19.000 --> 00:08:22.000]  你會發現往往出現
[00:08:22.000 --> 00:08:26.000]  就代表是神的審判
[00:08:26.000 --> 00:08:29.000]  所以你看生命記這裡怎麼說呢
[00:08:29.000 --> 00:08:31.000]  就是你帶到田裡的種子
[00:08:31.000 --> 00:08:34.000]  多收來的卻少
[00:08:34.000 --> 00:08:39.000]  因為被蝗蟲怎麼樣 吃了
[00:08:39.000 --> 00:08:42.000]  被蝗蟲吃了
[00:08:42.000 --> 00:08:44.000]  辛辛苦苦種下去的
[00:08:44.000 --> 00:08:48.000]  結果被吃掉了
[00:08:48.000 --> 00:08:51.000]  這是神接著大自然的一個方式
[00:08:51.000 --> 00:08:53.000]  接著蝗蟲
[00:08:53.000 --> 00:08:56.000]  接著這樣子的一個自然的害蟲
[00:08:56.000 --> 00:09:02.000]  他要來吃掉我們所有的這些的糧食
[00:09:02.000 --> 00:09:05.000]  你知道當這個蝗蟲過境的時候
[00:09:05.000 --> 00:09:07.000]  我不曉得有沒有人看過
[00:09:07.000 --> 00:09:09.000]  那個圖上面可以讓我們有點感覺
[00:09:09.000 --> 00:09:11.000]  我沒有經歷過蝗災
[00:09:11.000 --> 00:09:13.000]  但是我看這個圖
[00:09:13.000 --> 00:09:15.000]  那個蝗蟲過境的時候
[00:09:15.000 --> 00:09:17.000]  其實就是這裡了
[00:09:17.000 --> 00:09:20.000]  昏黑一片 昏黑一片
[00:09:20.000 --> 00:09:23.000]  因為整個的天空都被它遮蔽了
[00:09:23.000 --> 00:09:25.000]  根據統計
[00:09:25.000 --> 00:09:28.000]  一平方公里的
[00:09:28.000 --> 00:09:31.000]  一平方公里大概可以有
[00:09:31.000 --> 00:09:37.000]  八千五百萬隻蝗蟲
[00:09:37.000 --> 00:09:39.000]  那麼這個蝗蟲過境
[00:09:39.000 --> 00:09:48.000]  它一天可以吃掉三萬五千人的糧食
[00:09:48.000 --> 00:09:49.000]  所以你知道
[00:09:49.000 --> 00:09:52.000]  這個蝗蟲出現的地方
[00:09:52.000 --> 00:09:55.000]  都是在比較熱的地方
[00:09:55.000 --> 00:09:59.000]  所以像中東 非洲
[00:09:59.000 --> 00:10:00.000]  為什麼以色列
[00:10:00.000 --> 00:10:02.000]  因為以色列也在中東
[00:10:02.000 --> 00:10:04.000]  為什麼以色列會有這些蝗蟲
[00:10:04.000 --> 00:10:06.000]  中國也會有 是吧
[00:10:06.000 --> 00:10:08.000]  還有呢 印度
[00:10:08.000 --> 00:10:14.000]  這些都是比較極端熱的地方出現蝗蟲
[00:10:14.000 --> 00:10:16.000]  但是現在全世界
[00:10:16.000 --> 00:10:19.000]  global warming所影響的地方
[00:10:19.000 --> 00:10:23.000]  搞不好哪一天蝗蟲也到我們美國來了
[00:10:23.000 --> 00:10:24.000]  是不是啊
[00:10:24.000 --> 00:10:27.000]  你看最近連日本都發生那個火山
[00:10:27.000 --> 00:10:31.000]  不是火山 火燒山 是不是
[00:10:31.000 --> 00:10:33.000]  哎呀 日本很冷的地方啊
[00:10:33.000 --> 00:10:38.000]  所以你看見現在整個世界的天氣變亂了
[00:10:38.000 --> 00:10:42.000]  事實上整個global warming
[00:10:42.000 --> 00:10:46.000]  這個大氣的這個地球的軟化呢
[00:10:46.000 --> 00:10:49.000]  也在神的掌控的中間 你懂我意思嗎
[00:10:49.000 --> 00:10:51.000]  整個的世界發生的事情
[00:10:51.000 --> 00:10:53.000]  都在神的手中
[00:10:53.000 --> 00:10:56.000]  在朝向一個末世的角度進行
[00:10:56.000 --> 00:10:58.000]  所以你要用這樣子一個角度
[00:10:58.000 --> 00:11:00.000]  來看今天所發生的這些事情
[00:11:00.000 --> 00:11:02.000]  整個世界今天不管是
[00:11:02.000 --> 00:11:04.000]  俄烏戰爭或者以哈戰爭
[00:11:04.000 --> 00:11:06.000]  整個世界所發生的事情
[00:11:06.000 --> 00:11:09.000]  都會跟著上帝在整個世界的運行
[00:11:09.000 --> 00:11:12.000]  他要在照著神的旨意
[00:11:12.000 --> 00:11:17.000]  按照聖經的預言在進行
[00:11:17.000 --> 00:11:21.000]  所以蝗蟲過境那是很可怕的事情
[00:11:21.000 --> 00:11:23.000]  在這個聖經裡面提到說
[00:11:23.000 --> 00:11:28.000]  他說主的日子無人能當
[00:11:28.000 --> 00:11:29.000]  無人能當
[00:11:29.000 --> 00:11:31.000]  在啟示錄第九章
[00:11:31.000 --> 00:11:33.000]  當我們講到蝗災的時候
[00:11:33.000 --> 00:11:35.000]  我們就想到在啟示錄裡面
[00:11:35.000 --> 00:11:39.000]  有七印 七號 七晚 有沒有
[00:11:39.000 --> 00:11:42.000]  我們在講啟示錄的這個訊息的時候
[00:11:42.000 --> 00:11:46.000]  七印 七號 七晚
[00:11:46.000 --> 00:11:50.000]  那麼就發生了在這個第五號
[00:11:50.000 --> 00:11:52.000]  在天使在吹響的時候
[00:11:52.000 --> 00:11:55.000]  接著怎麼樣
[00:11:55.000 --> 00:11:59.000]  就從這個無底坑裡面就出來了
[00:11:59.000 --> 00:12:00.000]  出來了什麼
[00:12:00.000 --> 00:12:02.000]  出來了這些蝗蟲
[00:12:02.000 --> 00:12:07.000]  這些蝗蟲你看聖經上形容
[00:12:07.000 --> 00:12:10.000]  它不是像一般的蝗蟲
[00:12:10.000 --> 00:12:14.000]  那個圖是有人把它畫出來的
[00:12:14.000 --> 00:12:15.000]  你看看
[00:12:15.000 --> 00:12:17.000]  它是男人的臉
[00:12:17.000 --> 00:12:20.000]  但是卻有女人的頭髮
[00:12:20.000 --> 00:12:22.000]  看到沒有
[00:12:22.000 --> 00:12:24.000]  然後還有翅膀
[00:12:24.000 --> 00:12:27.000]  然後它的尾巴是好像蠍子一樣
[00:12:27.000 --> 00:12:28.000]  是可以
[00:12:28.000 --> 00:12:36.000]  那叫什麼
[00:12:36.000 --> 00:12:40.000]  可以熬人 可以扎人 是不是
[00:12:40.000 --> 00:12:46.000]  而且它說這個蝗蟲
[00:12:46.000 --> 00:12:49.000]  它有能力的 是有能力給它
[00:12:49.000 --> 00:12:52.000]  這裡聖經上提到說有能力給它
[00:12:52.000 --> 00:12:55.000]  那這個能力從哪裡來的呢
[00:12:55.000 --> 00:12:56.000]  你看到沒有
[00:12:56.000 --> 00:12:59.000]  後面講的說他們的首領是誰
[00:12:59.000 --> 00:13:04.000]  他們首領就是無底坑的首領
[00:13:04.000 --> 00:13:11.000]  它的名字就叫做什麼
[00:13:11.000 --> 00:13:14.000]  叫做什麼
[00:13:14.000 --> 00:13:17.000]  這個在希伯來文
[00:13:17.000 --> 00:13:21.000]  這個希伯來文叫做亞巴頓
[00:13:21.000 --> 00:13:24.000]  希臘文叫做亞波倫
[00:13:24.000 --> 00:13:27.000]  不管是亞巴頓或者亞波倫
[00:13:27.000 --> 00:13:30.000]  它的意思就是毀滅者
[00:13:30.000 --> 00:13:32.000]  那誰是那個毀滅者呢
[00:13:32.000 --> 00:13:34.000]  那就是魔鬼
[00:13:34.000 --> 00:13:41.000]  所以是一個靈界所來的 是不是
[00:13:41.000 --> 00:13:44.000]  聖經用這個蝗蟲這個齋來形容
[00:13:44.000 --> 00:13:47.000]  但是事實上這是有靈界的力量在他們裡面
[00:13:47.000 --> 00:13:50.000]  而且他們的人數有多少你知道嗎
[00:13:50.000 --> 00:13:51.000]  他們有多少嗎
[00:13:51.000 --> 00:13:55.000]  聖經上說有兩萬萬
[00:13:55.000 --> 00:13:57.000]  反正就是無數多了
[00:13:57.000 --> 00:13:59.000]  那你看見這一個
[00:13:59.000 --> 00:14:03.000]  對不起 那個兩萬不是蝗蟲 是馬君
[00:14:03.000 --> 00:14:10.000]  但是這些的蝗蟲造成的痛苦是什麼呢
[00:14:10.000 --> 00:14:15.000]  他可以殺人了之後痛苦五個月
[00:14:15.000 --> 00:14:18.000]  五個月代表形容就是一個時間
[00:14:18.000 --> 00:14:20.000]  不是一個很長的時間
[00:14:20.000 --> 00:14:23.000]  但是也算是相當的一段時間
[00:14:23.000 --> 00:14:25.000]  五個月帶來一個結果是什麼呢
[00:14:25.000 --> 00:14:30.000]  他說人要求死 怎麼樣
[00:14:30.000 --> 00:14:34.000]  卻不得死 這是什麼意思
[00:14:34.000 --> 00:14:37.000]  死都死不了
[00:14:37.000 --> 00:14:40.000]  痛苦的叫做生不如死
[00:14:40.000 --> 00:14:42.000]  看到沒有
[00:14:42.000 --> 00:14:44.000]  求死都死不了
[00:14:44.000 --> 00:14:46.000]  這樣子的痛苦
[00:14:46.000 --> 00:14:48.000]  人面臨這樣子的一個災難
[00:14:48.000 --> 00:14:50.000]  在末世的時候聖經上形容說
[00:14:50.000 --> 00:14:54.000]  在這個災難裡面會有這樣子的災難會發生
[00:14:54.000 --> 00:14:59.000]  我們在前一段時間
[00:14:59.000 --> 00:15:02.000]  前幾年我們經驗到COVID-19
[00:15:02.000 --> 00:15:05.000]  大家還有一點感覺嗎
[00:15:05.000 --> 00:15:07.000]  有沒有感覺
[00:15:07.000 --> 00:15:09.000]  還是忘掉了
[00:15:09.000 --> 00:15:13.000]  那還不是小事情
[00:15:13.000 --> 00:15:16.000]  聖經上裡面提到的這些的災難一來
[00:15:16.000 --> 00:15:19.000]  死掉了三分之一等等這些
[00:15:19.000 --> 00:15:22.000]  所以末世的災難會越來越多
[00:15:22.000 --> 00:15:23.000]  越來越多
[00:15:23.000 --> 00:15:25.000]  而且這些災難都是很厲害的
[00:15:25.000 --> 00:15:29.000]  所以這樣子的災難發生的時候
[00:15:29.000 --> 00:15:30.000]  到達一個地步
[00:15:30.000 --> 00:15:32.000]  人在災難的中間
[00:15:32.000 --> 00:15:35.000]  會覺得說生不如死
[00:15:35.000 --> 00:15:36.000]  所主的日子
[00:15:36.000 --> 00:15:38.000]  所以他這裡說
[00:15:38.000 --> 00:15:42.000]  主的日子無人能當
[00:15:42.000 --> 00:15:46.000]  在《麻辣基書》第三章第二節
[00:15:46.000 --> 00:15:48.000]  我們寫來念好不好
[00:15:48.000 --> 00:15:52.000]  他來的日子誰能當得起呢
[00:15:52.000 --> 00:15:56.000]  他顯現的時候誰能立得住呢
[00:15:56.000 --> 00:15:59.000]  那麼在《啟示錄》第六章第七節也說
[00:15:59.000 --> 00:16:02.000]  因為他們憤怒的大日到了
[00:16:02.000 --> 00:16:06.000]  誰能站得住呢
[00:16:06.000 --> 00:16:07.000]  誰能站得住呢
[00:16:07.000 --> 00:16:11.000]  沒有人
[00:16:11.000 --> 00:16:13.000]  痛苦到一個地步
[00:16:13.000 --> 00:16:15.000]  沒有人可以忍受
[00:16:15.000 --> 00:16:18.000]  我們今天在美國很難想像這些事情
[00:16:18.000 --> 00:16:20.000]  我們不要說是這些
[00:16:20.000 --> 00:16:22.000]  我們肚子都很難餓對不對
[00:16:22.000 --> 00:16:25.000]  有沒有人沒有吃過飯的經驗有沒有
[00:16:25.000 --> 00:16:27.000]  我是說
[00:16:27.000 --> 00:16:29.000]  我不說你可以要進食的
[00:16:29.000 --> 00:16:32.000]  我是說就是說
[00:16:32.000 --> 00:16:35.000]  沒錢買飯吃或者這一類的這種自然
[00:16:35.000 --> 00:16:37.000]  這種發生的事有沒有
[00:16:37.000 --> 00:16:39.000]  大概沒有吧
[00:16:39.000 --> 00:16:42.000]  有沒有這個沒有飯吃到街頭去
[00:16:42.000 --> 00:16:44.000]  去做購物
[00:16:44.000 --> 00:16:47.000]  去撿那個垃圾堆裡面的東西吃的有沒有
[00:16:47.000 --> 00:16:50.000]  有的話也不會來這裡
[00:16:50.000 --> 00:16:52.000]  所以丟著沒
[00:16:52.000 --> 00:16:56.000]  你知道嗎為什麼這些苦難的發生
[00:16:56.000 --> 00:16:57.000]  常常要到達一個地步
[00:16:57.000 --> 00:17:03.000]  使得我們身體的需要受到影響
[00:17:03.000 --> 00:17:05.000]  你會發現當人身體的需要
[00:17:05.000 --> 00:17:08.000]  基本需要受到影響的時候
[00:17:08.000 --> 00:17:12.000]  人才會感覺到痛苦是嗎
[00:17:12.000 --> 00:17:15.000]  是不是
[00:17:15.000 --> 00:17:19.000]  那這也是為什麼往往
[00:17:19.000 --> 00:17:22.000]  神接著苦難
[00:17:22.000 --> 00:17:27.000]  要使得他教會復興的原因
[00:17:27.000 --> 00:17:29.000]  沒有在這種苦難的中間
[00:17:29.000 --> 00:17:31.000]  教會也很難復興
[00:17:31.000 --> 00:17:35.000]  坦白說
[00:17:35.000 --> 00:17:38.000]  那所以我們今天在講這個信息的時候
[00:17:38.000 --> 00:17:43.000]  一方面針對那些還不認識神的人
[00:17:43.000 --> 00:17:45.000]  一方面也針對我們這些基督徒
[00:17:45.000 --> 00:17:47.000]  我們認識神的人
[00:17:47.000 --> 00:17:50.000]  所以先知從這個角度來講
[00:17:50.000 --> 00:17:53.000]  這一個災難是臨到所有的人的
[00:17:53.000 --> 00:17:54.000]  不是說今天你信耶穌
[00:17:54.000 --> 00:17:58.000]  你就沒有這個災難懂這意思嗎
[00:17:58.000 --> 00:18:01.000]  但是面對災難
[00:18:01.000 --> 00:18:05.000]  我們信不信神卻有不同的結果
[00:18:05.000 --> 00:18:07.000]  所以在這麼樣子的一個苦的
[00:18:07.000 --> 00:18:10.000]  一個日子的當中
[00:18:10.000 --> 00:18:14.000]  我們有一位
[00:18:14.000 --> 00:18:18.000]  很有名的一個學者叫C.S. Lewis
[00:18:18.000 --> 00:18:20.000]  大家可能很多人知道
[00:18:20.000 --> 00:18:25.000]  C.S. Lewis他講過這麼一段話
[00:18:25.000 --> 00:18:26.000]  他說
[00:18:26.000 --> 00:18:30.000]  God whispered to us in our pleasures
[00:18:30.000 --> 00:18:33.000]  Speak in our conscious
[00:18:33.000 --> 00:18:36.000]  But shout in our pants
[00:18:36.000 --> 00:18:41.000]  With his megaphone to loss a deaf world
[00:18:41.000 --> 00:18:43.000]  他的意思是什麼呢
[00:18:43.000 --> 00:18:46.000]  他說神在我們的歡樂當中低語
[00:18:46.000 --> 00:18:49.000]  在我們的良心裡說話
[00:18:49.000 --> 00:18:51.000]  但是在我們的痛苦中
[00:18:51.000 --> 00:18:53.000]  他大聲說話
[00:18:53.000 --> 00:19:01.000]  這是他對這耳聾世界的擴音器
[00:19:01.000 --> 00:19:04.000]  這段話很有意思
[00:19:04.000 --> 00:19:08.000]  C.S. Lewis講到的也是一個事實
[00:19:08.000 --> 00:19:11.000]  今天當我們在歡樂當中的時候
[00:19:11.000 --> 00:19:13.000]  今天在北美有多少基督徒
[00:19:13.000 --> 00:19:16.000]  聽到神的聲音呢
[00:19:16.000 --> 00:19:18.000]  好像神的聲音是在那邊低語
[00:19:18.000 --> 00:19:20.000]  然然低語 whisper
[00:19:20.000 --> 00:19:23.000]  好像很難聽到神的聲音啊
[00:19:23.000 --> 00:19:25.000]  是不是
[00:19:25.000 --> 00:19:27.000]  其實牧師在這邊大聲疾呼
[00:19:27.000 --> 00:19:29.000]  下面還是
[00:19:29.000 --> 00:19:31.000]  好像示弱
[00:19:31.000 --> 00:19:32.000]  不是叫示弱
[00:19:32.000 --> 00:19:35.000]  是叫什麼
[00:19:35.000 --> 00:19:37.000]  衝了不聞
[00:19:37.000 --> 00:19:41.000]  表示你們還醒著
[00:19:41.000 --> 00:19:44.000]  但是
[00:19:44.000 --> 00:19:47.000]  當我們經歷痛苦的時候
[00:19:47.000 --> 00:19:50.000]  我們才會感覺到
[00:19:50.000 --> 00:19:54.000]  神在大聲的向我們說話
[00:19:54.000 --> 00:19:56.000]  其實不是說神在
[00:19:56.000 --> 00:19:58.000]  你懂他的意思嗎
[00:19:58.000 --> 00:20:00.000]  他並不是說神大聲說話
[00:20:00.000 --> 00:20:01.000]  小聲說話
[00:20:01.000 --> 00:20:03.000]  其實就是因為我們在痛苦當中
[00:20:03.000 --> 00:20:05.000]  我們才會去更知道
[00:20:05.000 --> 00:20:09.000]  可以聽見神的聲音
[00:20:09.000 --> 00:20:12.000]  因為這個世界是耳聾
[00:20:12.000 --> 00:20:16.000]  所以他要用擴音器來說
[00:20:16.000 --> 00:20:18.000]  親愛的聽眾朋友
[00:20:18.000 --> 00:20:20.000]  希望我們不是耳聾的人
[00:20:20.000 --> 00:20:22.000]  希望我們是上帝
[00:20:22.000 --> 00:20:24.000]  只要用小小的聲音
[00:20:24.000 --> 00:20:26.000]  我們就會聽見他的聲音
[00:20:26.000 --> 00:20:30.000]  不要等到神允許苦難來臨的時候
[00:20:30.000 --> 00:20:35.000]  我們才聽到神對我們的呼召
[00:20:35.000 --> 00:20:37.000]  所以接下來
[00:20:37.000 --> 00:20:39.000]  我們剛才這邊講的這些
[00:20:39.000 --> 00:20:41.000]  我看大家在讀的時候也是這樣子
[00:20:41.000 --> 00:20:42.000]  讀讀讀讀讀讀的
[00:20:42.000 --> 00:20:44.000]  大家臉都綠了
[00:20:44.000 --> 00:20:45.000]  臉都黑了
[00:20:45.000 --> 00:20:47.000]  覺得怎麼今天早主日崇拜
[00:20:47.000 --> 00:20:50.000]  來這邊一聽這個信息很沉重
