
[00:00:00.000 --> 00:00:02.640]  撒姆二傳的第六講
[00:06:49.340 --> 00:06:52.340]  他們又不虔誠他們收賄路
[00:06:52.340 --> 00:06:55.340]  他們不能繼承撒姆爾的侍宮
[00:06:55.340 --> 00:06:57.340]  所以以色列人就說
[00:06:57.340 --> 00:07:01.340]  我們要有一位王來帶領我們
[00:07:01.340 --> 00:07:04.340]  其實如果我們看舊約
[00:07:04.340 --> 00:07:06.340]  我們會很傷心
[00:07:06.340 --> 00:07:10.340]  以利和撒姆爾兩個兒女
[00:07:10.340 --> 00:07:11.340]  都是不爭氣
[00:07:11.340 --> 00:07:14.340]  都是不能繼承父業
[00:07:14.340 --> 00:07:18.340]  以利是太寬容兩個兒子所做的一切
[00:07:18.340 --> 00:07:22.340]  撒姆爾是沒有時間來管理他的兒子
[00:07:22.340 --> 00:07:29.340]  因為他是有巡迴覺醒的侍宮
[00:07:29.340 --> 00:07:32.340]  以致他沒有時間來教訓他們兩個兒子
[00:07:32.340 --> 00:07:36.340]  而他們兩個兒子在別士巴做士司
[00:07:36.340 --> 00:07:39.340]  而撒姆爾在拉瑪
[00:07:39.340 --> 00:07:42.340]  拉瑪距離別士巴五十七里
[00:07:42.340 --> 00:07:44.340]  邊長莫及
[00:07:44.340 --> 00:07:48.340]  他不能夠悉心地來教導兩個兒子
[00:07:48.340 --> 00:07:51.340]  所以出現了問題
[00:07:51.340 --> 00:07:55.340]  這亦是現今世代很多牧師家庭
[00:07:55.340 --> 00:07:57.340]  所出現的問題
[00:07:57.340 --> 00:08:01.340]  很多牧師都很有心打理教會的事
[00:08:01.340 --> 00:08:05.340]  但忽略了自己家庭自己兒女的教導
[00:08:05.340 --> 00:08:10.340]  這實在是我們做牧者要很小心
[00:08:10.340 --> 00:08:11.340]  很有趣
[00:08:11.340 --> 00:08:14.340]  聖經有指責以利
[00:08:14.340 --> 00:08:18.340]  但沒有指責撒姆爾沒有教好他們兩個兒子
[00:08:18.340 --> 00:08:21.340]  其實我相信原因在哪裡
[00:08:21.340 --> 00:08:23.340]  因為經文曾經告訴我們
[00:08:23.340 --> 00:08:26.340]  以利是尊重他們兩個兒子
[00:08:26.340 --> 00:08:28.340]  還尊重多過神
[00:08:28.340 --> 00:08:30.340]  我相信撒姆爾沒有這樣
[00:08:30.340 --> 00:08:32.340]  他是沒有教好他們兩個兒子
[00:08:32.340 --> 00:08:34.340]  但他沒有將自己兩個兒子的地位
[00:08:34.340 --> 00:08:36.340]  提高到像神一樣
[00:08:36.340 --> 00:08:38.340]  去尊重他們兩個兒子
[00:08:38.340 --> 00:08:41.340]  所以在詩篇的九十九篇第六節
[00:08:41.340 --> 00:08:45.340]  「或在他祭司中有摩西和亞倫
[00:08:45.340 --> 00:08:49.340]  在求告他名的人中有撒姆爾
[00:08:49.340 --> 00:08:51.340]  他們求告耶和華
[00:08:51.340 --> 00:08:54.340]  他就應允他們」
[00:08:54.340 --> 00:08:56.340]  有沒有見到
[00:08:56.340 --> 00:08:59.340]  神是將撒姆爾和摩西來比較
[00:08:59.340 --> 00:09:01.340]  我也講過
[00:09:01.340 --> 00:09:03.340]  在聖經裡面曾經講到
[00:09:03.340 --> 00:09:06.340]  有一個先知好像摩西一樣
[00:09:06.340 --> 00:09:10.340]  有遠和近的就是摩西
[00:09:10.340 --> 00:09:12.340]  遠的就是耶穌基督
[00:09:12.340 --> 00:09:14.340]  還有一則經文
[00:09:14.340 --> 00:09:17.340]  來比較撒姆爾和摩西
[00:09:17.340 --> 00:09:20.340]  在耶利米書的十五章第一節
[00:09:20.340 --> 00:09:25.340]  說摩西和撒姆爾都站在耶和華的面前
[00:09:25.340 --> 00:09:27.340]  向耶和華說話
[00:09:27.340 --> 00:09:28.340]  有沒有見到
[00:09:28.340 --> 00:09:33.340]  有一次將撒姆爾和摩西來比較
[00:09:33.340 --> 00:09:39.340]  以色列人要求有位王來統治他們
[00:09:39.340 --> 00:09:41.340]  好像他們的鄰居一樣
[00:09:41.340 --> 00:09:45.340]  其實在聖經裡面早有預言
[00:09:45.340 --> 00:09:47.340]  你說在哪裡
[00:09:47.340 --> 00:09:51.340]  摩西五經和路德記都有說
[00:09:51.340 --> 00:09:53.340]  記不記得路德記
[00:09:53.340 --> 00:09:56.340]  在尾部直接講出大衛的家譜
[00:09:56.340 --> 00:10:00.340]  大衛就是合神心意的這位王
[00:10:00.340 --> 00:10:04.340]  其實神一早已經告訴阿伯拉罕
[00:10:04.340 --> 00:10:06.340]  你的後裔將會繁多
[00:10:06.340 --> 00:10:10.340]  而且將會有國度從你而出
[00:10:10.340 --> 00:10:13.340]  神也跟撒拉說過
[00:10:13.340 --> 00:10:15.340]  你要成為多國之母
[00:10:15.340 --> 00:10:18.340]  有百姓的君王從你而出
[00:10:18.340 --> 00:10:22.340]  創世紀的十七章六節和十六節
[00:10:22.340 --> 00:10:27.340]  同樣神也有跟阿伯拉罕的孫雅各說
[00:10:27.340 --> 00:10:30.340]  你的生養眾多
[00:10:30.340 --> 00:10:33.340]  瓦割真是多仔工
[00:10:33.340 --> 00:10:35.340]  有十二個仔
[00:10:35.340 --> 00:10:37.340]  十二支派
[00:10:37.340 --> 00:10:41.340]  當以色列人進入埃及地是一個家
[00:10:41.340 --> 00:10:43.340]  但是出埃及的時候
[00:10:43.340 --> 00:10:45.340]  已經是一個民族
[00:10:45.340 --> 00:10:47.340]  有六十萬的藍丁
[00:10:47.340 --> 00:10:50.340]  神甚至向瓦割預言
[00:10:50.340 --> 00:10:53.340]  他說多國的民會從你而出
[00:10:53.340 --> 00:10:56.340]  又有君王從你而出
[00:10:56.340 --> 00:10:59.340]  創世紀的三十五章十一節
[00:10:59.340 --> 00:11:04.340]  神甚至一早預言在生命記的十七章十四節
[00:11:04.340 --> 00:11:06.340]  跟以色列人說
[00:11:06.340 --> 00:11:08.340]  你到了應許之地
[00:11:08.340 --> 00:11:11.340]  你要好像你的鄰國一樣
[00:11:11.340 --> 00:11:15.340]  備王來治理你們
[00:11:15.340 --> 00:11:16.340]  大家有沒有看到
[00:11:16.340 --> 00:11:19.340]  全部神已經有預言
[00:11:19.340 --> 00:11:21.340]  這個也是原因
[00:11:21.340 --> 00:11:23.340]  有很多的神學家
[00:11:23.340 --> 00:11:25.340]  有很多的學者都說
[00:11:25.340 --> 00:11:27.340]  是神的旨意
[00:11:27.340 --> 00:11:29.340]  要以色列人有一位王
[00:11:29.340 --> 00:11:31.340]  來統治他們
[00:11:31.340 --> 00:11:33.340]  我們要很小心
[00:11:33.340 --> 00:11:36.340]  因為如果聖經有預言
[00:11:36.340 --> 00:11:37.340]  就是神的旨意
[00:11:37.340 --> 00:11:39.340]  那就大件事了
[00:11:39.340 --> 00:11:40.340]  在聖經裡面
[00:11:40.340 --> 00:11:42.340]  有很多的預言說
[00:11:42.340 --> 00:11:44.340]  將來將會有很多罪惡發生
[00:11:44.340 --> 00:11:46.340]  在末世的時候
[00:11:46.340 --> 00:11:50.340]  有敵基督有撒旦來圍禍人間
[00:11:50.340 --> 00:11:54.340]  我相信神是容許這些事發生
[00:11:54.340 --> 00:11:55.340]  而不是神的旨意
[00:11:55.340 --> 00:11:57.340]  是有個分別
[00:11:57.340 --> 00:11:59.340]  如果聖經裡面是有預言
[00:11:59.340 --> 00:12:01.340]  不等於是神的旨意
[00:12:01.340 --> 00:12:03.340]  甚至神容許的事
[00:12:03.340 --> 00:12:05.340]  也未必是神的旨意
[00:12:05.340 --> 00:12:07.340]  我們稍後就會回來
[00:12:07.340 --> 00:12:09.340]  看這一點
[00:12:09.340 --> 00:12:10.340]  但是
[00:12:10.340 --> 00:12:12.340]  以色列人要求有一位王
[00:12:12.340 --> 00:12:15.340]  絕對不會令到神驚訝
[00:12:15.340 --> 00:12:17.340]  因為神是知道一切
[00:12:17.340 --> 00:12:19.340]  在書詩篇的三十三篇
[00:12:19.340 --> 00:12:20.340]  十四到十一節
[00:12:20.340 --> 00:12:24.340]  說耶和華使列國的囚算歸於無有
[00:12:24.340 --> 00:12:29.340]  使眾民的思念無有功效
[00:12:29.340 --> 00:12:32.340]  耶和華的囚算永遠立定
[00:12:32.340 --> 00:12:35.340]  祂心中的思念萬代常存
[00:12:35.340 --> 00:12:39.340]  沒有東西是能夠令到神驚訝
[00:12:39.340 --> 00:12:42.340]  為什麼我說不是神的旨意
[00:12:42.340 --> 00:12:46.340]  要以色列人立一位王
[00:12:46.340 --> 00:12:47.340]  有幾節的經文
[00:12:47.340 --> 00:12:49.340]  我們看了就會明白
[00:12:49.340 --> 00:12:52.340]  第一節的經文就是我們今天的經文
[00:12:52.340 --> 00:12:54.340]  在撒母以上的八章
[00:12:54.340 --> 00:12:55.340]  七至八節
[00:12:55.340 --> 00:12:57.340]  耶和華對撒母二說
[00:12:57.340 --> 00:13:00.340]  百姓向祢說的一切話
[00:13:00.340 --> 00:13:02.340]  祢只管依從
[00:13:02.340 --> 00:13:04.340]  因為他們不是厭棄祢
[00:13:04.340 --> 00:13:06.340]  乃是厭棄我
[00:13:06.340 --> 00:13:08.340]  不要我作他們的王
[00:13:08.340 --> 00:13:11.340]  自從我領他們出埃及到如今
[00:13:11.340 --> 00:13:13.340]  他們常常離棄我
[00:13:13.340 --> 00:13:15.340]  侍奉別臣
[00:13:15.340 --> 00:13:17.340]  現在他們向祢所行的
[00:13:17.340 --> 00:13:20.340]  是照他們素來所行的
[00:13:20.340 --> 00:13:22.340]  現在他們所行的是什麼
[00:13:22.340 --> 00:13:24.340]  要一位王
[00:13:24.340 --> 00:13:27.340]  是照他們素來所行的是什麼
[00:13:27.340 --> 00:13:29.340]  侍奉別臣
[00:13:29.340 --> 00:13:31.340]  離棄臣
[00:13:31.340 --> 00:13:34.340]  所以神是將他們要一位王
[00:13:34.340 --> 00:13:37.340]  和他們要一位偶像
[00:13:37.340 --> 00:13:38.340]  放在一起
[00:13:38.340 --> 00:13:40.340]  是不是神的旨意
[00:13:40.340 --> 00:13:42.340]  要以色列人有偶像
[00:13:42.340 --> 00:13:43.340]  絕對不是
[00:13:43.340 --> 00:13:46.340]  這一節的經文就很清楚
[00:13:46.340 --> 00:13:48.340]  另外又有一次的經文
[00:13:48.340 --> 00:13:51.340]  在生命記的二十八章第三十六節
[00:13:51.340 --> 00:13:54.340]  耶和華必將祢和祢所立的王
[00:13:54.340 --> 00:13:58.340]  領到祢和祢列祖素不認識的過去
[00:13:58.340 --> 00:14:02.340]  在那裡祢必侍奉木頭石頭的神
[00:14:02.340 --> 00:14:05.340]  再一次神是將他們所立的王
[00:14:05.340 --> 00:14:08.340]  和偶像放在一起
[00:14:08.340 --> 00:14:11.340]  你們所立的王會將你們帶到
[00:14:11.340 --> 00:14:14.340]  你們列祖不認識的地方
[00:14:14.340 --> 00:14:17.340]  什麼呢 拜當地的偶像
[00:14:17.340 --> 00:14:20.340]  木頭石頭所造成的神
[00:14:20.340 --> 00:14:21.340]  就是偶像
[00:14:21.340 --> 00:14:24.340]  還有一節的經文更加清楚
[00:14:24.340 --> 00:14:27.340]  就是荷西亞書的十三章十一節
[00:14:27.340 --> 00:14:31.340]  祢曾求我 給我立王和首領
[00:14:31.340 --> 00:14:34.340]  現在祢的王在那裡呢
[00:14:34.340 --> 00:14:37.340]  治理祢的在那裡呢
[00:14:37.340 --> 00:14:41.340]  讓祂在祢所有的城中拯救祢吧
[00:14:41.340 --> 00:14:45.340]  我在怒氣中將王賜你
[00:14:45.340 --> 00:14:48.340]  又在烈怒中將王廢去
[00:14:48.340 --> 00:14:49.340]  有沒有見到
[00:14:49.340 --> 00:14:53.340]  神在怒氣當中將王賜給他們
[00:14:53.340 --> 00:14:55.340]  你想想這是不是神的旨意
[00:14:55.340 --> 00:14:59.340]  絕對不是
[00:14:59.340 --> 00:15:01.340]  神的旨意是什麼
[00:15:01.340 --> 00:15:05.340]  神的旨意是要祂自己作以色列人的王
[00:15:05.340 --> 00:15:10.340]  甚至祂每個兒女的王直到永遠
[00:15:10.340 --> 00:15:13.340]  當然這個也包括耶穌基督
[00:15:13.340 --> 00:15:18.340]  在千禧年國帶領的統領
[00:15:18.340 --> 00:15:23.340]  以及祂在新天新地永遠作王
[00:15:23.340 --> 00:15:26.340]  正如出埃及記的十五章十八節
[00:15:26.340 --> 00:15:31.340]  為耶和華必作王直到永永遠遠
[00:15:31.340 --> 00:15:34.340]  雖然不是神的旨意
[00:15:34.340 --> 00:15:36.340]  要以色列人立一位王
[00:15:36.340 --> 00:15:39.340]  但祂是能夠透過人的罪
[00:15:39.340 --> 00:15:41.340]  成就祂的旨意
[00:15:41.340 --> 00:15:42.340]  祂的旨意是什麼
[00:15:42.340 --> 00:15:48.340]  將耶穌基督帶到世上永遠作我們的王
[00:15:48.340 --> 00:15:50.340]  其實這件事
[00:15:50.340 --> 00:15:52.340]  我們從耶穌基督的家譜
[00:15:52.340 --> 00:15:54.340]  就能夠看得很清楚
[00:15:54.340 --> 00:15:55.340]  在耶穌基督的家譜
[00:15:55.340 --> 00:15:59.340]  有好幾個女子有很大的問題
[00:15:59.340 --> 00:16:01.340]  都有她們的問題
[00:16:01.340 --> 00:16:04.340]  例如犯戀輪的他馬
[00:16:04.340 --> 00:16:07.340]  還有做妓女的拉合
[00:16:07.340 --> 00:16:10.340]  還有就是摩訶女子路德
[00:16:10.340 --> 00:16:12.340]  記不記得我說路德記的時候
[00:16:12.340 --> 00:16:16.340]  曾經說過摩訶和以色列人是世仇
[00:16:16.340 --> 00:16:20.340]  還有就是犯監人的別事巴
[00:16:20.340 --> 00:16:23.340]  耶穌基督就是透過這些女子
[00:16:23.340 --> 00:16:25.340]  這些是耶穌基督的先祖
[00:16:25.340 --> 00:16:27.340]  來到這個世上
[00:16:27.340 --> 00:16:30.340]  神就能夠透過人的罪
[00:16:30.340 --> 00:16:33.340]  仍然都是帶領耶穌基督來到這個世上
[00:16:33.340 --> 00:16:36.340]  同樣神也能夠透過以色列人的罪
[00:16:36.340 --> 00:16:39.340]  就是他們背叛神
[00:16:39.340 --> 00:16:42.340]  拒絕神要一位王
[00:16:42.340 --> 00:16:45.340]  但神仍然能夠透過世上
[00:16:45.340 --> 00:16:47.340]  以色列人的王朝
[00:16:47.340 --> 00:16:50.340]  將耶穌基督帶到這個世上
[00:16:50.340 --> 00:16:52.340]  永遠作王
[00:16:52.340 --> 00:16:58.340]  這才是神真正的旨意
[00:16:58.340 --> 00:17:01.340]  以色列人是要立一位王
[00:17:01.340 --> 00:17:03.340]  神容許
[00:17:03.340 --> 00:17:07.340]  究竟立這位王的標準又是怎樣呢
[00:17:07.340 --> 00:17:10.340]  在生命記的十七章講得很清楚
[00:17:10.340 --> 00:17:12.340]  一共有兩點
[00:17:12.340 --> 00:17:14.340]  第一點就是這位王
[00:17:14.340 --> 00:17:17.340]  一定要合神心意
[00:17:17.340 --> 00:17:20.340]  在屬於生命記的十七章十五節
[00:17:20.340 --> 00:17:24.340]  總要立耶和華里神所揀選的為王
[00:17:24.340 --> 00:17:28.340]  合神心意的王就好像大衛一樣
[00:17:28.340 --> 00:17:30.340]  還有第二點
[00:17:30.340 --> 00:17:35.340]  這個王要是從你弟兄中立的一個人
[00:17:35.340 --> 00:17:39.340]  不可立你弟兄以外的人為王
[00:17:39.340 --> 00:17:42.340]  你不要找一個外邦人來做你們的王
[00:17:42.340 --> 00:17:44.340]  做你們的首領
[00:17:44.340 --> 00:17:48.340]  這其實跟美國的憲法很相似
[00:17:48.340 --> 00:17:50.340]  我們年尾有大選
[00:17:50.340 --> 00:17:54.340]  你要做總統一定要怎樣
[00:17:54.340 --> 00:17:56.340]  要在美國出身
[00:17:56.340 --> 00:18:00.340]  千萬不要立一個外邦人來成為我們的領袖
[00:18:00.340 --> 00:18:05.340]  這個跟聖經的教導是一模一樣
[00:18:05.340 --> 00:18:08.340]  神是告訴以色列人
[00:18:08.340 --> 00:18:12.340]  你們立王的人選應該怎樣
[00:18:12.340 --> 00:18:16.340]  也講出了這個王的特徵是怎樣
[00:18:16.340 --> 00:18:19.340]  也是在生命記的十七章
[00:18:19.340 --> 00:18:22.340]  一共這個王有三個特徵
[00:18:22.340 --> 00:18:24.340]  第一個是怎樣
[00:18:24.340 --> 00:18:28.340]  是要依靠神的力量的人
[00:18:28.340 --> 00:18:30.340]  在生命記的十七章十六節
[00:18:30.340 --> 00:18:34.340]  指示王不可為自己加添馬匹
[00:18:34.340 --> 00:18:37.340]  也不可使百姓回埃及去
[00:18:37.340 --> 00:18:40.340]  為要加添他的馬匹
[00:18:40.340 --> 00:18:43.340]  因為耶和華曾吩咐你們說
[00:18:43.340 --> 00:18:46.340]  不可再回那條路去
[00:18:46.340 --> 00:18:49.340]  千萬不要依賴你的兵馬
[00:18:49.340 --> 00:18:51.340]  要依賴耶和華
[00:18:51.340 --> 00:18:53.340]  為什麼不要回去埃及
[00:18:53.340 --> 00:18:55.340]  埃及是充滿偶像
[00:18:55.340 --> 00:18:59.340]  遲些我們讀以色列人的歷史就會看到
[00:18:59.340 --> 00:19:02.340]  每逢有敵人來攻打他們
[00:19:02.340 --> 00:19:03.340]  他們怎樣
[00:19:03.340 --> 00:19:05.340]  與其是信靠神
[00:19:05.340 --> 00:19:08.340]  他們希望跟埃及結盟
[00:19:08.340 --> 00:19:10.340]  來增加他們的兵馬
[00:19:10.340 --> 00:19:11.340]  這就是他們的問題
[00:19:11.340 --> 00:19:14.340]  他們應該是信靠神
[00:19:14.340 --> 00:19:17.340]  除了要信靠神的能力
[00:19:17.340 --> 00:19:18.340]  還有第二點
[00:19:18.340 --> 00:19:22.340]  不要尋求偶像
[00:19:22.340 --> 00:19:24.340]  在新明記的十七章十七節
[00:19:24.340 --> 00:19:27.340]  他也不可為自己多立妃嬪
[00:19:27.340 --> 00:19:29.340]  恐怕他的心偏邪
[00:19:29.340 --> 00:19:33.340]  也不可為自己多積金銀
[00:19:33.340 --> 00:19:36.340]  這一切都會成為王的偶像
[00:19:36.340 --> 00:19:38.340]  在所羅門王的身上
[00:19:38.340 --> 00:19:40.340]  我們看得很清楚
[00:19:40.340 --> 00:19:42.340]  所羅門王晚年的時候
[00:19:42.340 --> 00:19:45.340]  娶了很多很多的妃嬪
[00:19:45.340 --> 00:19:49.340]  很多這些都是外國外邦的女子
[00:19:49.340 --> 00:19:52.340]  不單止妃嬪成為他的偶像
[00:19:52.340 --> 00:19:54.340]  妃嬪所拜的偶像
[00:19:54.340 --> 00:19:57.340]  也令到所羅門的心偏邪
[00:19:57.340 --> 00:20:00.340]  所以所羅門的晚年
[00:20:00.340 --> 00:20:03.340]  真的犯了很大的罪
[00:20:03.340 --> 00:20:07.340]  經文也說這個人不要為自己多積金銀
[00:20:07.340 --> 00:20:12.340]  這一切都能夠成為王的偶像
[00:20:12.340 --> 00:20:14.340]  還有第三點
[00:20:14.340 --> 00:20:18.340]  是要依靠神話語的人
[00:20:18.340 --> 00:20:20.340]  他登了國位
[00:20:20.340 --> 00:20:24.340]  就要將祭司利美人面前的這律法書
[00:20:24.340 --> 00:20:26.340]  為自己抄錄一本
