
[00:00:00.000 --> 00:00:06.320]  我想現在我們大家最近開始注意力都放在哪裡呢
[00:03:01.560 --> 00:03:03.560]  啟示錄真難懂啊
[00:03:03.560 --> 00:03:08.560]  講馬可福音吧
[00:03:08.560 --> 00:03:13.560]  講羅馬書吧
[00:03:13.560 --> 00:03:16.560]  親愛的庸子妹
[00:03:16.560 --> 00:03:19.560]  我覺得自從去年疫情開始之後
[00:03:19.560 --> 00:03:21.560]  神就讓我有一個感動
[00:03:21.560 --> 00:03:23.560]  要開始講啟示錄
[00:03:23.560 --> 00:03:25.560]  我一輩子自己我一生啊
[00:03:25.560 --> 00:03:28.560]  我從來沒有好好把啟示錄讀過
[00:03:28.560 --> 00:03:29.560]  我不是說沒有讀過
[00:03:29.560 --> 00:03:32.560]  就是沒有好好研究過
[00:03:32.560 --> 00:03:35.560]  我研究過但與禮書這些有關漠視的
[00:03:35.560 --> 00:03:41.560]  但是啟示錄總覺得是一個很困難的
[00:03:41.560 --> 00:03:44.560]  但是從疫情當中讓我看見一件事情
[00:03:44.560 --> 00:03:47.560]  阻萊的日子越來越近了
[00:03:47.560 --> 00:03:50.560]  所以我們對於阻萊的事情
[00:03:50.560 --> 00:03:52.560]  我們對於漠視的事情
[00:03:52.560 --> 00:03:57.560]  我們要了解
[00:03:57.560 --> 00:03:59.560]  這是非常重要的主題
[00:03:59.560 --> 00:04:01.560]  而且約翰一直在講說
[00:04:01.560 --> 00:04:05.560]  在這個書上你念這個寓言是有福的
[00:04:05.560 --> 00:04:08.560]  跟你旁邊連聽都是有福的
[00:04:08.560 --> 00:04:15.560]  跟你旁邊說你聽都有福啊
[00:04:15.560 --> 00:04:16.560]  首先我們來看
[00:04:16.560 --> 00:04:20.560]  第一個主題是講到撒旦被捆綁
[00:04:20.560 --> 00:04:22.560]  為什麼講撒旦被捆綁
[00:04:22.560 --> 00:04:26.560]  首先我們來看看在這一傳聖經裡面
[00:04:26.560 --> 00:04:27.560]  他說我又看見
[00:04:27.560 --> 00:04:30.560]  約翰說我又看見一位天使從天降下
[00:04:30.560 --> 00:04:35.560]  手裡拿著無底坑的鑰匙和一條大鍊子
[00:04:35.560 --> 00:04:37.560]  他捉住那龍
[00:04:37.560 --> 00:04:40.560]  就是古蛇又叫魔鬼也叫撒旦
[00:04:40.560 --> 00:04:45.560]  把他捆綁一千年
[00:04:45.560 --> 00:04:49.560]  這段聖經裡面
[00:04:49.560 --> 00:04:57.560]  講到魔鬼他在這裡要被捆綁一千年
[00:04:57.560 --> 00:05:00.560]  換句話說講到這個墨詩裡面
[00:05:00.560 --> 00:05:02.560]  講到說魔鬼的結局
[00:05:02.560 --> 00:05:04.560]  講到說他要被捆綁一千年
[00:05:04.560 --> 00:05:06.560]  然後被扔在無底坑裡面
[00:05:06.560 --> 00:05:08.560]  然後用硬風上
[00:05:08.560 --> 00:05:12.560]  使他不再迷惑列國
[00:05:12.560 --> 00:05:15.560]  這裡講到魔鬼被捆綁一千年
[00:05:15.560 --> 00:05:17.560]  等一下我後面會講千禧年
[00:05:17.560 --> 00:05:20.560]  這又是另外很重要的主題
[00:05:20.560 --> 00:05:23.560]  被捆綁一千年
[00:05:23.560 --> 00:05:26.560]  這裡說是戰死的
[00:05:26.560 --> 00:05:30.560]  因為以後必須戰死還要釋放他
[00:05:30.560 --> 00:05:34.560]  所以到了奇數二十章
[00:05:34.560 --> 00:05:36.560]  到了後面
[00:05:36.560 --> 00:05:38.560]  這個後面我們下次會講
[00:05:38.560 --> 00:05:40.560]  到了後面你可以看見
[00:05:40.560 --> 00:05:42.560]  到了第九節第十節
[00:05:42.560 --> 00:05:44.560]  第十節的時候就提到
[00:05:44.560 --> 00:05:46.560]  魔鬼就被扔在哪裡呢
[00:05:46.560 --> 00:05:50.560]  流黃河
[00:05:50.560 --> 00:05:52.560]  所以這裡讓我們看見一件事情
[00:05:52.560 --> 00:05:54.560]  就是要我們去認識撒旦的作為
[00:05:54.560 --> 00:05:56.560]  我記得我們在強子啟示錄
[00:05:56.560 --> 00:05:58.560]  曾經講過撒旦的作為
[00:05:58.560 --> 00:06:00.560]  還記得嗎
[00:06:00.560 --> 00:06:03.560]  你看看啟示錄在十二章
[00:06:03.560 --> 00:06:05.560]  十二章的這個地方
[00:06:05.560 --> 00:06:07.560]  這一段聖經裡面就提到了
[00:06:07.560 --> 00:06:09.560]  十二章第七節到第十節
[00:06:09.560 --> 00:06:12.560]  這裡就提到說撒旦他就叫做大龍
[00:06:12.560 --> 00:06:14.560]  大龍就是那古蛇
[00:06:14.560 --> 00:06:16.560]  又叫魔鬼又叫撒旦
[00:06:16.560 --> 00:06:19.560]  是迷惑普天下的
[00:06:19.560 --> 00:06:24.560]  我們中國人說我們是龍的怎麼樣
[00:06:24.560 --> 00:06:26.560]  你知道每一次講這句話的時候
[00:06:26.560 --> 00:06:31.560]  我都不太講得出口
[00:06:31.560 --> 00:06:33.560]  接了主之後就發現
[00:06:33.560 --> 00:06:35.560]  這個龍的傳人啊
[00:06:35.560 --> 00:06:40.560]  是不是
[00:06:40.560 --> 00:06:47.560]  不一樣的龍
[00:06:47.560 --> 00:06:51.560]  所以我們中國人的龍是什麼龍
[00:06:51.560 --> 00:06:53.560]  好龍
[00:06:53.560 --> 00:07:00.560]  哪個地方告訴我們有好龍
[00:07:00.560 --> 00:07:03.560]  大龍
[00:07:03.560 --> 00:07:05.560]  這裡說大龍
[00:07:05.560 --> 00:07:07.560]  用大來形容
[00:07:07.560 --> 00:07:09.560]  龍就是那古蛇
[00:07:09.560 --> 00:07:12.560]  在創世紀裡面那個伊甸園的
[00:07:12.560 --> 00:07:16.560]  那個誘騙亞當夏娃犯罪的那個古蛇
[00:07:16.560 --> 00:07:18.560]  看到沒有把它連在一起了
[00:07:18.560 --> 00:07:24.560]  他又叫魔鬼又叫撒旦
[00:07:24.560 --> 00:07:26.560]  所以他是同一詞
[00:07:26.560 --> 00:07:31.560]  但是這個地方喜事錄十二章就提到說
[00:07:31.560 --> 00:07:34.560]  他被摔在地上
[00:07:34.560 --> 00:07:37.560]  他的使者也一同被摔下去
[00:07:37.560 --> 00:07:39.560]  看到沒有
[00:07:39.560 --> 00:07:41.560]  所以你看見一件事情
[00:07:41.560 --> 00:07:43.560]  就是這裡讓我們看見
[00:07:43.560 --> 00:07:47.560]  原本撒旦他是天使長
[00:07:47.560 --> 00:07:50.560]  路西弗他是天使長
[00:07:50.560 --> 00:07:53.560]  那麼他也有一批的使者
[00:07:53.560 --> 00:07:54.560]  在喜事錄提到說
[00:07:54.560 --> 00:07:56.560]  三分之一的星辰被他
[00:07:56.560 --> 00:07:58.560]  跟著他一起摔下來對不對
[00:07:58.560 --> 00:07:59.560]  所以呢
[00:07:59.560 --> 00:08:02.560]  魔鬼他有他的使者
[00:08:02.560 --> 00:08:04.560]  魔鬼他有他的國度
[00:08:04.560 --> 00:08:10.560]  魔鬼他有他的軍隊
[00:08:10.560 --> 00:08:13.560]  因此我們看見魔鬼
[00:08:13.560 --> 00:08:15.560]  他原本在上帝的面前
[00:08:15.560 --> 00:08:16.560]  他是天使長
[00:08:16.560 --> 00:08:18.560]  但是以賽亞書那邊告訴我們說
[00:08:18.560 --> 00:08:20.560]  他想要他驕傲
[00:08:20.560 --> 00:08:21.560]  他想要與神同等
[00:08:21.560 --> 00:08:23.560]  結果就被摔下去了
[00:08:23.560 --> 00:08:24.560]  是不是
[00:08:24.560 --> 00:08:26.560]  所以你記得一件事情
[00:08:26.560 --> 00:08:31.560]  驕傲就是撒旦墮落的原因
[00:08:31.560 --> 00:08:32.560]  所以你可以看見
[00:08:32.560 --> 00:08:35.560]  今天驕傲的問題就在這裡
[00:08:35.560 --> 00:08:37.560]  因為撒旦就是那個驕傲之首
[00:08:37.560 --> 00:08:39.560]  他因為驕傲墮落了
[00:08:39.560 --> 00:08:41.560]  他因為驕傲被上帝
[00:08:41.560 --> 00:08:43.560]  把他摔下去了
[00:08:43.560 --> 00:08:45.560]  但是他失去了天空
[00:08:45.560 --> 00:08:47.560]  他並沒有失去他地上
[00:08:47.560 --> 00:08:48.560]  懂這意思嗎
[00:08:48.560 --> 00:08:50.560]  他被摔在地上
[00:08:50.560 --> 00:08:51.560]  因此聖經裡面告訴我們說
[00:08:51.560 --> 00:08:53.560]  他是什麼呢
[00:08:53.560 --> 00:08:59.560]  他是全世界都握在那惡者的手下
[00:08:59.560 --> 00:09:02.560]  所以那世界的王是誰呢
[00:09:02.560 --> 00:09:03.560]  是誰
[00:09:03.560 --> 00:09:07.560]  魔鬼
[00:09:07.560 --> 00:09:11.560]  那不是越來越confuse了
[00:09:11.560 --> 00:09:13.560]  到底魔鬼現在是怎麼樣子
[00:09:13.560 --> 00:09:15.560]  好我們來看
[00:09:15.560 --> 00:09:18.560]  我們接著來看
[00:09:18.560 --> 00:09:22.560]  那麼耶穌在約翰福音12章31節又講說
[00:09:22.560 --> 00:09:25.560]  他說現在這世界受審判
[00:09:25.560 --> 00:09:30.560]  這世界的王要被趕出去
[00:09:30.560 --> 00:09:34.560]  這個原文的時態應該把它加上一個
[00:09:34.560 --> 00:09:39.560]  世界的王將要被趕出去
[00:09:39.560 --> 00:09:41.560]  換句話說
[00:09:41.560 --> 00:09:46.560]  現在雖然世界仍然在撒旦做王
[00:09:46.560 --> 00:09:48.560]  在那邊掌控
[00:09:48.560 --> 00:09:49.560]  是不是
[00:09:49.560 --> 00:09:51.560]  你今天看見這個世界上面
[00:09:51.560 --> 00:09:54.560]  許多抵擋基督的這些的王起來
[00:09:54.560 --> 00:09:56.560]  王國起來
[00:09:56.560 --> 00:09:58.560]  你要看見背後是什麼
[00:09:58.560 --> 00:10:00.560]  這是一個屬靈的詮釋
[00:10:00.560 --> 00:10:02.560]  因為撒旦在那邊掌控
[00:10:02.560 --> 00:10:04.560]  是不是
[00:10:04.560 --> 00:10:06.560]  但是耶穌說
[00:10:06.560 --> 00:10:08.560]  耶穌在世的時候
[00:10:08.560 --> 00:10:10.560]  他就講了這句話
[00:10:10.560 --> 00:10:13.560]  他說這世界的王將要被趕出去
[00:10:13.560 --> 00:10:15.560]  那什麼時候被趕出去呢
[00:10:15.560 --> 00:10:18.560]  啟示錄在這裡就提到說了
[00:10:18.560 --> 00:10:19.560]  他怎麼樣
[00:10:19.560 --> 00:10:20.560]  剛才我們讀到的聖經
[00:10:20.560 --> 00:10:27.560]  他被捆綁起來了
[00:10:27.560 --> 00:10:33.560]  你說到底現在魔鬼捆綁沒有
[00:10:33.560 --> 00:10:36.560]  沒有
[00:10:36.560 --> 00:10:38.560]  所以現在撒旦
[00:10:38.560 --> 00:10:44.560]  他還是可以在迷惑普天下
[00:10:44.560 --> 00:10:48.560]  但是
[00:10:48.560 --> 00:10:53.560]  你看看
[00:10:53.560 --> 00:10:55.560]  在這個聖經上面
[00:10:55.560 --> 00:11:01.560]  這個圖大家可以看一下
[00:11:01.560 --> 00:11:03.560]  我覺得這個圖
[00:11:03.560 --> 00:11:09.560]  可以幫助我們稍微把它釐清一下
[00:11:09.560 --> 00:11:11.560]  你可以看見
[00:11:11.560 --> 00:11:12.560]  這個撒旦
[00:11:12.560 --> 00:11:15.560]  把他的起源墮落跟結局都講了
[00:11:15.560 --> 00:11:17.560]  剛才我講的就是在這裡
[00:11:17.560 --> 00:11:19.560]  那麼上帝創造天使
[00:11:19.560 --> 00:11:20.560]  那麼他天使墮落
[00:11:20.560 --> 00:11:22.560]  然後就怎麼樣
[00:11:22.560 --> 00:11:23.560]  然後上帝創造人
[00:11:23.560 --> 00:11:25.560]  犯罪不幸的人
[00:11:25.560 --> 00:11:27.560]  被關到陰間
[00:11:27.560 --> 00:11:28.560]  然後呢
[00:11:28.560 --> 00:11:30.560]  信主的人呢
[00:11:30.560 --> 00:11:33.560]  到了這裡就提到
[00:11:33.560 --> 00:11:34.560]  剛才我們講的
[00:11:34.560 --> 00:11:35.560]  我們講的末世論
[00:11:35.560 --> 00:11:37.560]  所講的七印 七號 七晚
[00:11:37.560 --> 00:11:38.560]  對不對
[00:11:38.560 --> 00:11:40.560]  然後講到千禧年
[00:11:40.560 --> 00:11:42.560]  這個大概的一個情況
[00:11:42.560 --> 00:11:44.560]  所以你可以看見
[00:11:44.560 --> 00:11:45.560]  撒旦他被
[00:11:45.560 --> 00:11:47.560]  在這裡起述講說
[00:11:47.560 --> 00:11:48.560]  他撒旦被
[00:11:48.560 --> 00:11:50.560]  他被丟到哪裡去呢
[00:11:50.560 --> 00:11:52.560]  無底坑裡面
[00:11:52.560 --> 00:11:56.560]  撒旦被關在無底坑裡面
[00:11:56.560 --> 00:11:58.560]  用硬風扇
[00:11:58.560 --> 00:12:02.560]  而且這裡用一個比較象徵性的形容說
[00:12:02.560 --> 00:12:05.560]  天使用一個鐵鍊
[00:12:05.560 --> 00:12:07.560]  把他鎖起來
[00:12:07.560 --> 00:12:09.560]  當你記得一件事情
[00:12:09.560 --> 00:12:11.560]  起述在講這些東西的時候
[00:12:11.560 --> 00:12:13.560]  他很多是象徵的意義
[00:12:13.560 --> 00:12:14.560]  你不要每一個都是
[00:12:14.560 --> 00:12:16.560]  要用字面的意思來解釋他
[00:12:16.560 --> 00:12:17.560]  譬如說
[00:12:17.560 --> 00:12:20.560]  真有一個這麼大的鍊子
[00:12:20.560 --> 00:12:23.560]  可以綁住這個魔鬼嗎
[00:12:23.560 --> 00:12:25.560]  魔鬼是可以綁得住的嗎
[00:12:25.560 --> 00:12:27.560]  你懂我意思嗎
[00:12:27.560 --> 00:12:29.560]  如果你要去鑽研這個細節的時候
[00:12:29.560 --> 00:12:30.560]  你就會發現
[00:12:30.560 --> 00:12:32.560]  事實上他要強調一件事情
[00:12:32.560 --> 00:12:33.560]  簡單地說
[00:12:33.560 --> 00:12:36.560]  撒旦被捆綁了
[00:12:36.560 --> 00:12:38.560]  上帝藉著另外一個天使
[00:12:38.560 --> 00:12:39.560]  這個天使名字都不曉得
[00:12:39.560 --> 00:12:41.560]  但是天使就怎麼樣
[00:12:41.560 --> 00:12:42.560]  神給他權柄
[00:12:42.560 --> 00:12:43.560]  讓他把他捆綁起來
[00:12:43.560 --> 00:12:45.560]  暫時把他捆綁起來
[00:12:45.560 --> 00:12:46.560]  捆綁一千年
[00:12:46.560 --> 00:12:48.560]  這就是所謂的千禧年
[00:12:48.560 --> 00:12:50.560]  在這段聖經裡面出現了六次千禧年
[00:12:50.560 --> 00:12:52.560]  等一下我們會講到千禧年是什麼一回事
[00:12:52.560 --> 00:12:53.560]  但是呢
[00:12:53.560 --> 00:12:55.560]  天下教主你去了解到一件事情
[00:12:55.560 --> 00:12:57.560]  在這個末世裡面
[00:12:57.560 --> 00:12:59.560]  所要發生的事情
[00:12:59.560 --> 00:13:00.560]  這一步一步地過來
[00:13:00.560 --> 00:13:02.560]  你可以看見大災難的發生
[00:13:02.560 --> 00:13:05.560]  許多的信徒在這個災難的中間
[00:13:05.560 --> 00:13:06.560]  為主站立的住
[00:13:06.560 --> 00:13:09.560]  他們這個教會要被提
[00:13:09.560 --> 00:13:10.560]  那麼接著你可以看見
[00:13:10.560 --> 00:13:14.560]  耶穌基督要再來這件事情
[00:13:14.560 --> 00:13:15.560]  那再來的時候
[00:13:15.560 --> 00:13:17.560]  耶穌再來的時候呢
[00:13:17.560 --> 00:13:19.560]  巴旦就要被捆綁
[00:13:19.560 --> 00:13:24.560]  甚至最後要被丟到地獄火壺裡面去
[00:13:24.560 --> 00:13:27.560]  那就是因為我們要看見這件事情
[00:13:27.560 --> 00:13:28.560]  我們才能夠知道說
[00:13:28.560 --> 00:13:35.560]  在今天我們怎麼樣子來生活
[00:13:35.560 --> 00:13:37.560]  聖經裡面告訴我們說
[00:13:37.560 --> 00:13:41.560]  希伯來書第二章十四到十五節
[00:13:41.560 --> 00:13:43.560]  我們一起來念這段聖經好不好
[00:13:43.560 --> 00:13:45.560]  我們一起來念
[00:13:45.560 --> 00:13:48.560]  耶穌基督要藉著死
[00:13:48.560 --> 00:13:52.560]  敗壞那長死權的救世魔鬼
[00:13:52.560 --> 00:14:00.560]  並要釋放那些一生因怕死而為奴僕的人
[00:14:00.560 --> 00:14:01.560]  丟著唄
[00:14:01.560 --> 00:14:04.560]  希伯來書講這段聖經裡面在講什麼
[00:14:04.560 --> 00:14:06.560]  就是講到耶穌基督藉著死
[00:14:06.560 --> 00:14:08.560]  也就是說藉著定死之架
[00:14:08.560 --> 00:14:13.560]  耶穌敗壞那長死權的魔鬼
[00:14:13.560 --> 00:14:14.560]  那麼丟著唄
[00:14:14.560 --> 00:14:16.560]  那麼兩千年前耶穌定死之架的時候
[00:14:16.560 --> 00:14:18.560]  他已經敗壞了長死權的魔鬼
[00:14:18.560 --> 00:14:23.560]  是不是
[00:14:23.560 --> 00:14:25.560]  那丟著唄
[00:14:25.560 --> 00:14:27.560]  但是我們正要問一個問題
[00:14:27.560 --> 00:14:30.560]  那魔鬼現在在做什麼
[00:14:30.560 --> 00:14:33.560]  在做什麼
[00:14:33.560 --> 00:14:35.560]  魔鬼被捆綁起來沒有
[00:14:35.560 --> 00:14:36.560]  有沒有
[00:14:36.560 --> 00:14:37.560]  沒有
[00:14:37.560 --> 00:14:39.560]  剛才我們讀經文沒有對不對
[00:14:39.560 --> 00:14:41.560]  可是希伯來書又說
[00:14:41.560 --> 00:14:45.560]  耶穌基督藉著死已經敗壞那長死權的魔鬼
[00:14:45.560 --> 00:14:49.560]  到底是怎麼一回事
[00:14:49.560 --> 00:14:53.560]  我們在講到這個新約神學裡面的時候
[00:14:53.560 --> 00:14:55.560]  特別是似乎已經講到神路國的時候
[00:14:55.560 --> 00:14:57.560]  有一個很重要的觀念叫做
[00:14:57.560 --> 00:15:07.560]  already but not yet
[00:15:07.560 --> 00:15:12.560]  什麼叫做already but not yet
[00:15:12.560 --> 00:15:13.560]  中文把它翻譯成叫做
[00:15:13.560 --> 00:15:17.560]  已然而未然
[00:15:17.560 --> 00:15:19.560]  還是搞不清楚
[00:15:19.560 --> 00:15:20.560]  沒關係
[00:15:20.560 --> 00:15:21.560]  耐心等
[00:15:21.560 --> 00:15:24.560]  我一定會告訴你
[00:15:24.560 --> 00:15:25.560]  神的國
[00:15:25.560 --> 00:15:26.560]  聖經上告訴我們說
[00:15:26.560 --> 00:15:29.560]  神的國就在你們中間
[00:15:29.560 --> 00:15:30.560]  是不是
[00:15:30.560 --> 00:15:32.560]  就在你們心裡面
[00:15:32.560 --> 00:15:36.560]  所以神的國來了沒有
[00:15:36.560 --> 00:15:37.560]  它叫already
[00:15:37.560 --> 00:15:39.560]  懂這意思嗎
[00:15:39.560 --> 00:15:41.560]  但是耶穌又說
[00:15:41.560 --> 00:15:44.560]  聖經裡面很多地方你看像這樣的人
[00:15:44.560 --> 00:15:45.560]  他講的這個天國
[00:15:45.560 --> 00:15:46.560]  講的神的國的時候
[00:15:46.560 --> 00:15:49.560]  講的將來有沒有
[00:15:49.560 --> 00:15:50.560]  是不是
[00:15:50.560 --> 00:15:52.560]  耶穌說你們這些跟從我的
[00:15:52.560 --> 00:15:54.560]  跟從我的人
[00:15:54.560 --> 00:15:56.560]  將來在將來
[00:15:56.560 --> 00:15:58.560]  在我德國的時候
[00:15:58.560 --> 00:16:00.560]  你們要與我一同怎麼樣
[00:16:00.560 --> 00:16:02.560]  來審判以色列十二支派
[00:16:02.560 --> 00:16:04.560]  所以講的將來是不是
[00:16:04.560 --> 00:16:06.560]  這個叫not yet
[00:16:06.560 --> 00:16:08.560]  這叫未然
[00:16:08.560 --> 00:16:11.560]  這個叫做還沒有成就
[00:16:11.560 --> 00:16:14.560]  所以神的國已經在我們中間了
[00:16:14.560 --> 00:16:16.560]  凡是信耶穌的人
[00:16:16.560 --> 00:16:18.560]  神的國就在你的心中
[00:16:18.560 --> 00:16:20.560]  跟你旁邊說
[00:16:20.560 --> 00:16:26.560]  神的國就在你心中
[00:16:26.560 --> 00:16:28.560]  你相信嗎
[00:16:28.560 --> 00:16:32.560]  你相信嗎
[00:16:32.560 --> 00:16:35.560]  但是神的國還沒有完全領到
[00:16:35.560 --> 00:16:37.560]  什麼意思
[00:16:37.560 --> 00:16:39.560]  還有很多人不信耶穌
[00:16:39.560 --> 00:16:42.560]  還有很多人抵擋耶穌
[00:16:42.560 --> 00:16:43.560]  是不是
[00:16:43.560 --> 00:16:48.560]  所以神的國還沒有完全的領到
[00:16:48.560 --> 00:16:49.560]  那這就是將來到
[00:16:49.560 --> 00:16:50.560]  啟示錄講到說
[00:16:50.560 --> 00:16:52.560]  那個新天新地神的國
[00:16:52.560 --> 00:16:53.560]  要降臨的時候
[00:16:53.560 --> 00:16:56.560]  那時候才完成了
[00:16:56.560 --> 00:16:58.560]  那同樣的
[00:16:58.560 --> 00:16:59.560]  聖經裡面我們看
[00:16:59.560 --> 00:17:02.560]  撒旦雖然耶穌基督借著死
[00:17:02.560 --> 00:17:05.560]  已經敗壞了長齒拳的魔鬼
[00:17:05.560 --> 00:17:06.560]  但是呢
[00:17:06.560 --> 00:17:13.560]  撒旦並沒有完全的被拘禁
[00:17:13.560 --> 00:17:17.560]  被關在地獄火屋的裡面
[00:17:17.560 --> 00:17:19.560]  所以彼得說
[00:17:19.560 --> 00:17:21.560]  撒旦好像什麼呢
[00:17:21.560 --> 00:17:24.560]  好像那個吼叫的獅子
[00:17:24.560 --> 00:17:28.560]  到處尋找可吞吃的人
[00:17:28.560 --> 00:17:31.560]  他才看那個人
[00:17:31.560 --> 00:17:35.560]  在聚會的時候打瞌睡
[00:17:35.560 --> 00:17:39.560]  這一個可以下手
[00:17:39.560 --> 00:17:41.560]  那一個人一面聽到
[00:17:41.560 --> 00:17:44.560]  一面還玩手機
[00:17:44.560 --> 00:17:45.560]  這個也是
[00:17:45.560 --> 00:17:47.560]  這個我可以想辦法
[00:17:47.560 --> 00:17:49.560]  把他拉成我這一幫的
[00:17:49.560 --> 00:17:51.560]  撒旦在那邊尋找
[00:17:51.560 --> 00:17:53.560]  尋找這樣子的人
[00:17:53.560 --> 00:17:59.560]  但是你跟旁邊說你不是
[00:17:59.560 --> 00:18:00.560]  如果他睡著的話
[00:18:00.560 --> 00:18:03.560]  把他咬一下
[00:18:03.560 --> 00:18:04.560]  弟兄姊妹
[00:18:04.560 --> 00:18:09.560]  撒旦雖然他現在還在那邊猖狂
[00:18:09.560 --> 00:18:11.560]  但是請你看見一件事情
[00:18:11.560 --> 00:18:14.560]  就是撒旦他必定要被捆綁
[00:18:14.560 --> 00:18:16.560]  撒旦他必定怎麼樣
[00:18:16.560 --> 00:18:23.560]  他最後的結局就是流黃我胡
[00:18:23.560 --> 00:18:27.560]  因此當我們明白這件事情了
[00:18:27.560 --> 00:18:29.560]  親愛的弟兄姊妹
[00:18:29.560 --> 00:18:31.560]  耶穌讓我們在將來
[00:18:31.560 --> 00:18:36.560]  撒旦還沒有被捆綁的這段期間
[00:18:36.560 --> 00:18:37.560]  那弟兄姊妹
[00:18:37.560 --> 00:18:40.560]  幹嘛要容許撒旦存在
[00:18:40.560 --> 00:18:43.560]  有很多事情我們都不明白
[00:18:43.560 --> 00:18:45.560]  這是一個奧秘
[00:18:45.560 --> 00:18:47.560]  有很多人看見苦難發生
[00:18:47.560 --> 00:18:50.560]  看見那些這麼罪惡的人
[00:18:50.560 --> 00:18:53.560]  看見這樣子兇惡的君王
[00:18:53.560 --> 00:18:55.560]  說上帝為什麼你容許這些苦難
[00:18:55.560 --> 00:18:58.560]  為什麼你容許這些君王在那邊執政
