
[00:00:00.000 --> 00:00:02.740]  我們看看奧古斯丁
[00:11:23.000 --> 00:11:25.440]  我所有的計劃和目標
[00:11:25.440 --> 00:11:28.200]  我所有的慾望與夢想
[00:11:28.200 --> 00:11:31.840]  我願意接受你對我一生的意願
[00:11:31.840 --> 00:11:33.040]  我把我自己
[00:11:33.040 --> 00:11:34.160]  我的一生
[00:11:34.160 --> 00:11:35.240]  我一切所有
[00:11:35.240 --> 00:11:37.400]  完全的獻與你
[00:11:37.400 --> 00:11:38.960]  永遠的獻與你
[00:11:38.960 --> 00:11:40.720]  求你使用你的靈
[00:11:40.720 --> 00:11:41.600]  充滿我
[00:11:41.600 --> 00:11:42.440]  包圍我
[00:11:42.440 --> 00:11:44.920]  按你的心意使用我
[00:11:44.920 --> 00:11:48.200]  差遣我到你要我去的地方
[00:11:48.200 --> 00:11:50.840]  願你的旨意行在我身上
[00:11:50.840 --> 00:11:52.600]  不顧任何代價
[00:11:52.600 --> 00:11:54.720]  從今直到永遠
[00:11:54.720 --> 00:12:01.120]  這是一個求要做上帝眼中看不見的事情的祈禱
[00:12:01.120 --> 00:12:04.480]  這是每一個基督徒應該做的祈禱
[00:12:04.480 --> 00:12:05.920]  你可能會知道
[00:12:05.920 --> 00:12:07.160]  或者你不知道
[00:12:07.160 --> 00:12:09.760]  上帝對Betty Stam的大靈
[00:12:09.760 --> 00:12:13.480]  就是讓她和John在美國認識
[00:12:13.480 --> 00:12:18.160]  但最後在中國結為夫婦
[00:12:18.160 --> 00:12:20.880]  總之27,28歲的時候
[00:12:20.880 --> 00:12:23.680]  1934年在中國
[00:12:23.680 --> 00:12:25.960]  因為共產黨剷下來
[00:12:25.960 --> 00:12:28.080]  他們被抓
[00:12:28.080 --> 00:12:32.480]  要他們的差會給一筆巨款去贖他們
[00:12:32.480 --> 00:12:35.600]  差會說我們是沒辦法給到這筆巨款
[00:12:35.600 --> 00:12:37.000]  他們自己一早知道
[00:12:37.000 --> 00:12:38.480]  一早寫信回去
[00:12:38.480 --> 00:12:42.840]  不用為我們憂傷
[00:12:42.840 --> 00:12:46.680]  於是他們兩個當眾被處決
[00:12:46.680 --> 00:12:49.040]  他們處決之前之後
[00:12:49.040 --> 00:12:55.440]  已經預備了他們在墳墓上要寫的經文
[00:12:55.440 --> 00:12:56.520]  John的經文是
[00:12:56.520 --> 00:12:58.080]  「無論是生是死
[00:12:58.080 --> 00:13:02.640]  總要讓基督在我身上照常顯大」
[00:13:02.640 --> 00:13:03.960]  Betty的選擇是
[00:13:03.960 --> 00:13:05.840]  「因為我活著就是基督
[00:13:05.840 --> 00:13:10.000]  死了就有益處」
[00:13:10.000 --> 00:13:14.080]  「做他眼中看微微的事」
[00:13:14.080 --> 00:13:19.880]  我很喜歡Missionary的故事
[00:13:19.880 --> 00:13:23.120]  不是因為我覺得全世界都要做Missionary
[00:13:23.120 --> 00:13:27.240]  而是我覺得無論你在哪裏為上帝做見證
[00:13:27.240 --> 00:13:28.400]  上公司也好
[00:13:28.400 --> 00:13:29.720]  上教會也好
[00:13:29.720 --> 00:13:33.920]  你沒有一個Missionary的心智是做不到事的
[00:13:33.920 --> 00:13:36.560]  你出來做
[00:13:36.560 --> 00:13:40.360]  就預了要死的
[00:13:40.360 --> 00:13:41.720]  如果你不預要死
[00:13:41.720 --> 00:13:45.720]  你甚麼都就著就著是做不到見證的
[00:13:45.720 --> 00:13:49.000]  包括我做牧師為人
[00:13:49.000 --> 00:13:53.960]  今天我們需要在上帝面前
[00:13:53.960 --> 00:13:55.280]  成為一張白紙
[00:13:55.280 --> 00:13:59.560]  為甚麼一張白紙呢
[00:13:59.560 --> 00:14:00.880]  沒有上限
[00:14:00.880 --> 00:14:03.600]  沒有底線
[00:14:03.600 --> 00:14:05.880]  沒有條件
[00:14:05.880 --> 00:14:13.520]  而是說上帝你為我寫我人生的下半場
[00:14:13.520 --> 00:14:15.160]  這個生命不是我的
[00:14:15.160 --> 00:14:17.400]  是你的
[00:14:17.400 --> 00:14:22.720]  求主你讓我為你做你眼中看微微的事
[00:14:22.720 --> 00:14:25.640]  可否讓這個成為我們最後的結束禱告
[00:14:25.640 --> 00:14:28.520]  我們一起祈禱
[00:14:28.520 --> 00:14:29.360]  主人我們感謝你
[00:14:29.360 --> 00:14:37.160]  我們從舊約聖經看到當時以色列人的黑暗
[00:14:37.160 --> 00:14:38.880]  他們需要一個君王
[00:14:38.880 --> 00:14:40.560]  以至到新約的聖經
[00:14:40.560 --> 00:14:45.320]  今天我們很開心可以看到那段《仕途行傳》的經文
[00:14:45.320 --> 00:14:49.000]  講到馬其頓需要一個君王
[00:14:49.000 --> 00:14:52.960]  一個君王的老家
[00:14:52.960 --> 00:14:55.760]  希臘福音的起源地
[00:14:55.760 --> 00:14:59.160]  竟然有個馬其頓人說
[00:14:59.160 --> 00:15:01.680]  我們馬其頓沒有君王
[00:15:01.680 --> 00:15:03.800]  沒有福音
[00:15:03.800 --> 00:15:06.360]  而主耶穌基督的福音
[00:15:06.360 --> 00:15:08.480]  主耶穌基督的天國
[00:15:08.480 --> 00:15:11.120]  就好像一個龍捲風一樣
[00:15:11.120 --> 00:15:12.760]  「因著保羅」
[00:15:12.760 --> 00:15:17.640]  「跟隨保羅進入菲律賓」
[00:15:17.640 --> 00:15:22.320]  在當中我們看到你福音的大能
[00:15:22.320 --> 00:15:25.280]  將污鬼除掉
[00:15:25.280 --> 00:15:30.880]  看到你福音怎樣將一個人從獸變為人
[00:15:30.880 --> 00:15:35.880]  主耶穌基督巴不得我們每一個人
[00:15:35.880 --> 00:15:38.280]  都成為真正的人
[00:15:38.280 --> 00:15:40.440]  好像奧古斯丁一樣
[00:15:40.440 --> 00:15:47.280]  巴不得我們日後所聽到在教會裏面的見證
[00:15:47.280 --> 00:15:50.960]  是奧古斯丁般的見證
[00:15:50.960 --> 00:15:56.200]  而不是現在我們聽到的古靈精怪差不多
[00:15:56.200 --> 00:16:02.080]  其實又差很遠的古古怪怪的見證
[00:16:02.080 --> 00:16:06.080]  求主你幫助我們
[00:16:06.080 --> 00:16:10.960]  好像奧古斯丁一樣
[00:16:10.960 --> 00:16:15.040]  他嚮往做你眼中捍衛你的事
[00:16:15.040 --> 00:16:24.560]  又求主讓我們成為獄卒、監獄長
[00:16:24.560 --> 00:16:30.280]  從前他為羅馬帝國賣命
[00:16:30.280 --> 00:16:37.880]  今天他為君王耶穌赦身
[00:16:37.880 --> 00:16:43.320]  他歡歡喜喜迎接君王的福音
[00:16:43.320 --> 00:16:51.320]  因為他的一生盡是為世上的國度而活
[00:16:51.320 --> 00:16:58.160]  而是為天上主耶穌基督的國度而活
[00:16:58.160 --> 00:17:04.400]  願我們每一個人都明白這個福音
[00:17:04.400 --> 00:17:09.640]  俯伏在仁愛公義的君王面前
[00:17:09.640 --> 00:17:12.960]  奉上我們短短的餘生
[00:17:12.960 --> 00:17:14.960]  再次祝福我們這裡
[00:17:14.960 --> 00:17:18.680]  亦都希望在下半年裏面我們有機會
[00:17:18.680 --> 00:17:21.720]  再回來一起去研習你的聖經
[00:17:21.720 --> 00:17:23.840]  我們這樣祈禱去奉祭耶穌基督名禱
[00:17:23.840 --> 00:17:24.840]  阿門
