
[00:00:00.000 --> 00:00:13.000]  曾經講到「米利巴」,又再一次「以色列人與神爭拗」,「米利巴」就是「爭拗」的意思。
[00:04:22.000 --> 00:04:24.000]  荷爾山死了。
[00:04:24.000 --> 00:04:30.000]  我們回到經文,文述記二十章的第二十四節,
[00:04:30.000 --> 00:04:32.000]  預備起。
[00:04:32.000 --> 00:04:38.000]  同一年,就在米利巴事件之後,
[00:04:38.000 --> 00:04:46.000]  一月正月的時候,米利安,摩西和阿倫的姐姐先離世。
[00:04:46.000 --> 00:04:51.000]  到了五月的時候,阿倫一樣離世。
[00:04:51.000 --> 00:04:55.000]  同一年,摩西的哥哥和姐姐都離世。
[00:04:55.000 --> 00:04:59.000]  時間是他們出埃及的第四十年。
[00:04:59.000 --> 00:05:01.000]  出埃及的第四十年。
[00:05:01.000 --> 00:05:10.000]  在這一年,米利安死了之後,他們又在這個叫做「沉的曠野」,
[00:05:10.000 --> 00:05:14.000]  「沉的曠野」那裏,是不是寫「沉的曠野」?
[00:05:14.000 --> 00:05:18.000]  是的,我怕我說錯。
[00:05:18.000 --> 00:05:23.000]  這裏,米利巴水和出埃及的十七章,
[00:05:23.000 --> 00:05:34.000]  雖然十七章第七節,那裏都是講神被以色列人試探神和與神爭吵。
[00:05:34.000 --> 00:05:38.000]  在出埃及沒有多久,未到西乃山,
[00:05:38.000 --> 00:05:44.000]  在三十三章的第十三節,十四節還是十三節?
[00:05:44.000 --> 00:05:45.000]  十四節。
[00:05:45.000 --> 00:05:55.000]  那裏就說,在尼腓定,在凡的曠野那裏,又有一次以色列人與神爭吵。
[00:05:55.000 --> 00:05:57.000]  但這兩個是不同的。
[00:05:57.000 --> 00:06:01.000]  這一次是在正月,出埃及四十年。
[00:06:01.000 --> 00:06:06.000]  而之前那一次,是出埃及沒有多久,仍然都未到西乃山。
[00:06:06.000 --> 00:06:12.000]  那裏都叫做「米利巴水」,因為那裏亦是第一次以色列人與神爭吵。
[00:06:12.000 --> 00:06:16.000]  是兩個不同的事件。
[00:06:16.000 --> 00:06:22.000]  我們看到,那些與神爭吵的百姓,因為沒有水飲。
[00:06:22.000 --> 00:06:27.000]  我們讀第三到第五節,就是他們向摩西亞倫投訴。
[00:06:27.000 --> 00:06:33.000]  猜測的十七章,那一次的事件,沒有水飲,只是向摩西投訴。
[00:06:33.000 --> 00:06:36.000]  我們讀第三到第五節,預備起。
[00:06:36.000 --> 00:06:39.000]  他們投訴甚麼?
[00:06:39.000 --> 00:06:43.000]  第一,第三節那裏說:
[00:06:43.000 --> 00:06:46.000]  「我們都想死。」
[00:06:46.000 --> 00:06:49.000]  有沒有人對你說:「很想死。」
[00:06:49.000 --> 00:06:52.000]  通常說「想死」的,就是不太想死。
[00:06:52.000 --> 00:06:57.000]  他們想你關注他們,聽他們說:「唉!真是想死。」
[00:06:57.000 --> 00:07:01.000]  他們問你:「甚麼那麼不妥?」
[00:07:01.000 --> 00:07:07.000]  但如果你不理睬他們,他們就沒有人說:「唉!想死呀!想死呀!」
[00:07:07.000 --> 00:07:10.000]  「我想死,他們都不理睬我,沒有理由。」
[00:07:10.000 --> 00:07:13.000]  但這裏說到,他們說:
[00:07:13.000 --> 00:07:16.000]  「我們都很想像我們那些弟兄。」
[00:07:16.000 --> 00:07:19.000]  這裏說弟兄是眾數,不只是指米利林。
[00:07:19.000 --> 00:07:21.000]  他們說:「我們都想死。」
[00:07:21.000 --> 00:07:27.000]  「因為你們帶了耶和華的百姓離開埃及。」
[00:07:27.000 --> 00:07:28.000]  第五節說甚麼?
[00:07:28.000 --> 00:07:33.000]  他們說:「你們為甚麼逼我們來抗爭的地方?」
[00:07:33.000 --> 00:07:37.000]  「這是一個壞地方,一個邪惡的地方。」
[00:07:37.000 --> 00:07:41.000]  「沒有無花果樹,沒有橄欖樹,甚麼都沒有。」
[00:07:41.000 --> 00:07:43.000]  最後想說一句:
[00:07:43.000 --> 00:07:45.000]  「無水飲。」
[00:07:45.000 --> 00:07:49.000]  其實沒有水飲,但牽連了很多。
[00:07:49.000 --> 00:07:52.000]  有沒有聽過電視劇?
[00:07:52.000 --> 00:07:57.000]  即是考驗老公沒有送花?
[00:07:57.000 --> 00:08:01.000]  或者類似。
[00:08:01.000 --> 00:08:04.000]  誰知牽連到上綱、上線。
[00:08:04.000 --> 00:08:08.000]  「我嫁了你這麼多年,甚麼都沒有。」
[00:08:08.000 --> 00:08:12.000]  「鎖匙扣都沒有一個。」
[00:08:12.000 --> 00:08:18.000]  「所以今次我和娃娃在瑞士買了些朱古力回來請大家吃。」
[00:08:18.000 --> 00:08:22.000]  「認識你這麼久,朱古力都沒有一粒。」
[00:08:22.000 --> 00:08:27.000]  這裏的「發怨言」,怨言背後有甚麼反省呢?
[00:08:27.000 --> 00:08:34.000]  你夠不夠得向神發怨言?
[00:08:34.000 --> 00:08:37.000]  我們未必敢出聲。
[00:08:37.000 --> 00:08:41.000]  沒有人的時候,自己一個的時候,我們心裏面都會發怨言。
[00:08:41.000 --> 00:08:43.000]  怨言即是甚麼呢?
[00:08:43.000 --> 00:08:48.000]  怨言即是和我們心裏面的期望有差距。
[00:08:48.000 --> 00:08:51.000]  我們有失望。
[00:08:51.000 --> 00:08:56.000]  失望是正常,因為當我們有錯誤的期望,我們有失望。
[00:08:56.000 --> 00:09:03.000]  但當我們有失望之後,我們有抱怨,我們覺得不滿。
[00:09:03.000 --> 00:09:05.000]  不滿就是一個問題。
[00:09:05.000 --> 00:09:15.000]  當我們會有不滿的時候,我們就不明白神的心。
[00:09:15.000 --> 00:09:18.000]  我記得有一次很煩躁的,
[00:09:18.000 --> 00:09:23.000]  我和阿太去茶餐廳吃東西,我經常都有鼻敏感、流鼻水。
[00:09:23.000 --> 00:09:28.000]  我拿起桌上的餐巾,想用來擦鼻子。
[00:09:28.000 --> 00:09:31.000]  為甚麼餐巾是長條形的?
[00:09:31.000 --> 00:09:33.000]  茶餐廳的長條形。
[00:09:33.000 --> 00:09:36.000]  我有些怨言,有沒有搞錯?
[00:09:36.000 --> 00:09:41.000]  餐巾設計四方才好,怎樣用?
[00:09:41.000 --> 00:09:45.000]  然後阿太就提我,因為阿太做設計,她說:
[00:09:45.000 --> 00:09:52.000]  「阿檸泉,這個設計是給那些金和叉,所以是長條形的,
[00:09:52.000 --> 00:09:54.000]  不是給你的鼻子。」
[00:09:54.000 --> 00:09:57.000]  我想一下,也是。
[00:09:57.000 --> 00:10:00.000]  以前還有三角,好像切高杯一樣。
[00:10:00.000 --> 00:10:07.000]  因為主要是用來擦匙羹和筷子,主要不是給你的鼻子。
[00:10:07.000 --> 00:10:10.000]  我就想一想,也是。
[00:10:10.000 --> 00:10:14.000]  我罵錯了,我不應該這樣罵。
[00:10:14.000 --> 00:10:19.000]  我不知道你用左手的人,有沒有見到那些設計是用右手的,
[00:10:19.000 --> 00:10:23.000]  你就會有些抱怨、不滿,是吧?
[00:10:23.000 --> 00:10:30.000]  有時我們不明白設計者,或者甚至不明白神的心意,
[00:10:30.000 --> 00:10:34.000]  我們會抱怨,我們會有很多怨言,
[00:10:34.000 --> 00:10:37.000]  就是因為「神,你為甚麼令我失望?」
[00:10:37.000 --> 00:10:39.000]  「神,你搞到我很不滿意。」
[00:10:39.000 --> 00:10:41.000]  「我都很不滿意。」
[00:10:41.000 --> 00:10:47.000]  我們心裏面有怨言,怨言背後,就是我們對神不滿。
[00:10:47.000 --> 00:10:50.000]  不滿愈大,怨言愈深。
[00:10:50.000 --> 00:10:55.000]  但我們往往看不到神在設計世界,
[00:10:55.000 --> 00:11:00.000]  和在設計我們的人生裏面,祂有甚麼心意。
[00:11:00.000 --> 00:11:06.000]  現在的小朋友,他上學讀數學,已經讀到覺得很艱難,小學。
[00:11:06.000 --> 00:11:10.000]  你就拿一疊書給他,這些叫「微積分」,
[00:11:10.000 --> 00:11:25.000]  這些叫「納解幾何」,忘記了。
[00:11:25.000 --> 00:11:29.000]  小朋友說:「嘩!我現在讀一、二年班,已經讀得很辛苦,
[00:11:29.000 --> 00:11:32.000]  十點多都未睡到,十一點都未睡到,
[00:11:32.000 --> 00:11:37.000]  你還要我讀這麼難的書,我回幼稚園已經哭了,
[00:11:37.000 --> 00:11:40.000]  還要我讀大學,讀幾多年書?
[00:11:40.000 --> 00:11:44.000]  三年、六年、六年,即是幾多?
[00:11:44.000 --> 00:11:48.000]  十五年,再要加四年大學,即是幾多年?
[00:11:48.000 --> 00:11:53.000]  十九年,坐牢!明不明白?
[00:11:53.000 --> 00:11:58.000]  由讀書開始,我只讀夠二十年,坐牢!
[00:11:58.000 --> 00:12:04.000]  還要讀碩士,讀了兩年,兩年半,廿二年!
[00:12:04.000 --> 00:12:09.000]  有企圖形,你會這樣想嗎?
[00:12:09.000 --> 00:12:15.000]  如果讀書,我們不明白神的心意,我們就會有怨言。
[00:12:15.000 --> 00:12:20.000]  所以怨言最後,就是你願意信神仍然愛你。
[00:12:20.000 --> 00:12:24.000]  縱然有一些事,我們現在遇到困難,
[00:12:24.000 --> 00:12:27.000]  反省就是,你信不信神是愛你?
[00:12:27.000 --> 00:12:30.000]  神既然從埃及拯救以色列人出來,
[00:12:30.000 --> 00:12:34.000]  神既然願意與以色列人納約,
[00:12:34.000 --> 00:12:39.000]  祂要做神的子民,神要做以色列人的上帝,
[00:12:39.000 --> 00:12:44.000]  神怎會撇棄,而讓以色列人白白地受苦呢?
[00:12:44.000 --> 00:12:48.000]  神一定有祂的心意,無水飲,
[00:12:48.000 --> 00:12:52.000]  可能是一個短暫生活的考驗。
[00:12:52.000 --> 00:12:57.000]  但以色列人發怨言,反省就是,我們應該用甚麼回應?
[00:12:57.000 --> 00:13:02.000]  我們人生的反應,有時比我們怎樣做事更重要。
[00:13:02.000 --> 00:13:09.000]  英文就是,人生很多時,How we act,不是最容易,是How you react。
[00:13:09.000 --> 00:13:14.000]  我們怎樣回應,我們不明白,或者我們覺得失望的事,
[00:13:14.000 --> 00:13:18.000]  很多時,是因為我們不明白神的心意,
[00:13:18.000 --> 00:13:22.000]  以致我們對上帝有誤會。
[00:13:22.000 --> 00:13:26.000]  第二點,罪的牽連性。
[00:13:26.000 --> 00:13:32.000]  我們看一看,副作經文一章的第37節,
[00:13:32.000 --> 00:13:39.000]  和三章第23到27節,這兩段我們一起讀完,預備起。
[00:13:39.000 --> 00:13:44.000]  三章23節喎!
[00:13:44.000 --> 00:13:48.000]  生命記喎!
[00:13:48.000 --> 00:13:51.000]  不是這段喎!
[00:13:51.000 --> 00:13:53.000]  有沒有人有聖經在手呀?
[00:13:53.000 --> 00:13:58.000]  生命記三章23到27節喎!
[00:13:58.000 --> 00:14:02.000]  是不是這段呀?
[00:14:02.000 --> 00:14:05.000]  不是這段喎!
[00:14:05.000 --> 00:14:08.000]  有沒有人有聖經在手?
[00:14:08.000 --> 00:14:12.000]  請你出來幫我讀呀!
[00:14:12.000 --> 00:14:15.000]  應該不一樣的,是嗎?
[00:14:15.000 --> 00:14:17.000]  對了!
[00:14:17.000 --> 00:14:23.000]  那時,我懇求耶和華說:主耶和華,
[00:14:23.000 --> 00:14:27.000]  我已將你的大力大能顯給僕人看,
[00:14:27.000 --> 00:14:31.000]  在天上在地下有甚麼神能像你行事,
[00:14:31.000 --> 00:14:33.000]  像你有大能的作為呢?
[00:14:33.000 --> 00:14:38.000]  求你容我過去,看約旦河那邊的美地,
[00:14:38.000 --> 00:14:41.000]  就是那皆美的山地和黎巴嫩。
[00:14:41.000 --> 00:14:44.000]  但耶和華因你們的緣故向我發怒,
[00:14:44.000 --> 00:14:47.000]  不應允我對我說:罷了!
[00:14:47.000 --> 00:14:49.000]  你不要向我再提這事,
[00:14:49.000 --> 00:14:52.000]  你且上比斯加山頂去,
[00:14:52.000 --> 00:14:55.000]  向東西南北舉目觀看,
[00:14:55.000 --> 00:15:02.000]  因為你必不能過這約旦河。
[00:15:02.000 --> 00:15:05.000]  不知剪了哪一段出來呀!
[00:15:05.000 --> 00:15:09.000]  這個講到摩西就在文數記20章,
[00:15:09.000 --> 00:15:11.000]  米利巴水的事件裏面,
[00:15:11.000 --> 00:15:13.000]  因為他得罪神,
[00:15:13.000 --> 00:15:15.000]  他就啞鈴得罪神,
[00:15:15.000 --> 00:15:18.000]  摩西在寫生命記回憶,
[00:15:18.000 --> 00:15:20.000]  他人生一個最重要遺憾,
[00:15:20.000 --> 00:15:22.000]  在生命記1章37節,
[00:15:22.000 --> 00:15:26.000]  他說:我因為你們的緣故得罪神,
[00:15:26.000 --> 00:15:30.000]  神不讓我入迦南地。
[00:15:30.000 --> 00:15:34.000]  你知道摩西人生最主要的使命,
[00:15:34.000 --> 00:15:36.000]  就是要領以色列人出埃及,
[00:15:36.000 --> 00:15:40.000]  和帶領以色列人進入迦南美地。
[00:15:40.000 --> 00:15:47.000]  即是他整個任務不能夠完成。
[00:15:47.000 --> 00:15:50.000]  經文說:因為他們的緣故,
[00:15:50.000 --> 00:15:53.000]  來到生命記3章23至27節,
[00:15:53.000 --> 00:15:57.000]  他向神懇求,
[00:15:57.000 --> 00:15:59.000]  他說:你是大能的神,
[00:15:59.000 --> 00:16:01.000]  你的大能已經顯明,
[00:16:01.000 --> 00:16:03.000]  我向祢祈求,
[00:16:03.000 --> 00:16:08.000]  求祢讓我可以入迦南地,
[00:16:08.000 --> 00:16:10.000]  看看那片地的美好。
[00:16:10.000 --> 00:16:13.000]  但神的答案是什麼?
[00:16:13.000 --> 00:16:16.000]  神說:罷了!
[00:16:16.000 --> 00:16:18.000]  罷了即是什麼?
[00:16:18.000 --> 00:16:20.000]  算了!
[00:16:20.000 --> 00:16:22.000]  你有沒有想過,
[00:16:22.000 --> 00:16:24.000]  在禱告裏面,
[00:16:24.000 --> 00:16:25.000]  在當今天下,
[00:16:25.000 --> 00:16:27.000]  有誰祈禱,
[00:16:27.000 --> 00:16:32.000]  向神求情是最罷的?
[00:16:32.000 --> 00:16:34.000]  就是摩西!
[00:16:34.000 --> 00:16:37.000]  摩西從亞太漢稱為神的什麼?
[00:16:37.000 --> 00:16:39.000]  朋友!
[00:16:39.000 --> 00:16:41.000]  神有多少個朋友?
[00:16:41.000 --> 00:16:44.000]  在聖經記載,
[00:16:44.000 --> 00:16:48.000]  只有亞特拉罕,摩西,
[00:16:48.000 --> 00:16:50.000]  是稱為神的朋友。
[00:16:50.000 --> 00:16:52.000]  當然耶穌都稱我們為祂的朋友,
[00:16:52.000 --> 00:16:54.000]  還有羅亞和以洛,
[00:16:54.000 --> 00:16:55.000]  是與神同行,
[00:16:55.000 --> 00:16:58.000]  但稱為神的朋友的,
[00:16:58.000 --> 00:17:03.000]  只有亞特拉罕和摩西。
[00:17:03.000 --> 00:17:05.000]  亞特拉罕說:想見神的面,
[00:17:05.000 --> 00:17:07.000]  神說:你不可以直接見我的面,
[00:17:07.000 --> 00:17:10.000]  只能夠見到上帝的背影。
[00:17:10.000 --> 00:17:13.000]  只有摩西,
[00:17:13.000 --> 00:17:16.000]  摩西是一個很特別的人物,
[00:17:16.000 --> 00:17:21.000]  但連摩西的祈求都不行,
[00:17:21.000 --> 00:17:24.000]  所以神就說:罷了!
[00:17:24.000 --> 00:17:26.000]  我們讀下面經文,
[00:17:26.000 --> 00:17:29.000]  《新冥紀四章》第二十一節,
[00:17:29.000 --> 00:17:32.000]  和《新冥紀三十一章》第二節,
[00:17:32.000 --> 00:17:35.000]  《新冥紀四章》和《新冥紀三十一章》這兩節,
[00:17:35.000 --> 00:17:38.000]  預備起,
[00:17:38.000 --> 00:17:40.000]  《新冥紀四章》第一節,
[00:17:40.000 --> 00:17:44.000]  《新冥紀三十一章》第二節未讀,
[00:17:44.000 --> 00:17:47.000]  《新冥紀四章》第一節是在卡拉邦的,是嗎?
[00:17:47.000 --> 00:17:48.000]  是呀!是呀!
[00:17:48.000 --> 00:17:54.000]  這邊沒有聲音,
[00:17:54.000 --> 00:17:58.000]  剛才我們說摩西祈求,
[00:17:58.000 --> 00:18:01.000]  神說:罷了!
[00:18:01.000 --> 00:18:03.000]  摩西都求不到,
[00:18:03.000 --> 00:18:04.000]  他們四章有一節,
[00:18:04.000 --> 00:18:07.000]  摩西第三次提到這件事,
[00:18:07.000 --> 00:18:10.000]  祂說:神為了你們的緣故,
[00:18:10.000 --> 00:18:11.000]  因為你們,
[00:18:11.000 --> 00:18:14.000]  令到我入不到迦南地。
[00:18:14.000 --> 00:18:16.000]  祂再次的祈求,
[00:18:16.000 --> 00:18:20.000]  神和祂說:神起誓!
[00:18:20.000 --> 00:18:22.000]  「起誓」是什麼意思?
[00:18:22.000 --> 00:18:23.000]  即是神指著自己起誓,
[00:18:23.000 --> 00:18:26.000]  摩西你不用再求了,
[00:18:26.000 --> 00:18:28.000]  已經定了案,
[00:18:28.000 --> 00:18:31.000]  即是不會改變,
[00:18:31.000 --> 00:18:34.000]  「起誓」即是不會改變。
[00:18:34.000 --> 00:18:38.000]  這裡說到摩西人生,
[00:18:38.000 --> 00:18:40.000]  《新冥紀三十一章》第二節,
[00:18:40.000 --> 00:18:42.000]  祂一百二十歲,
[00:18:42.000 --> 00:18:46.000]  神和祂說:你入不到迦南地。
[00:18:46.000 --> 00:18:50.000]  這些廣東俗語說什麼?
[00:18:50.000 --> 00:18:53.000]  即是臨尾衰了。
[00:18:53.000 --> 00:18:55.000]  對摩西來說,
[00:18:55.000 --> 00:18:57.000]  是一個很大很大的打擊,
[00:18:57.000 --> 00:19:00.000]  但是回到《文碩記》二十章,
[00:19:00.000 --> 00:19:04.000]  我想問,得罪神的摩西和亞倫,
[00:19:04.000 --> 00:19:06.000]  是誰的責任?
[00:19:06.000 --> 00:19:08.000]  是摩西和亞倫的責任嗎?
[00:19:08.000 --> 00:19:14.000]  還是以色列人的責任?
[00:19:14.000 --> 00:19:19.000]  究竟,摩西自己說了三次、四次,
[00:19:19.000 --> 00:19:22.000]  祂說:因為你們的緣故,
[00:19:22.000 --> 00:19:25.000]  令到我入不到迦南地。
[00:19:25.000 --> 00:19:28.000]  原來罪是有千年成。
[00:19:28.000 --> 00:19:30.000]  聖經說,
[00:19:30.000 --> 00:19:33.000]  固然是摩西自己有情緒,
[00:19:33.000 --> 00:19:34.000]  經文說,
[00:19:34.000 --> 00:19:40.000]  祂罵完那些背叛的以色列人,
[00:19:40.000 --> 00:19:42.000]  就拿個杖,
[00:19:42.000 --> 00:19:45.000]  敲擊那個盆石兩次。
[00:19:45.000 --> 00:19:48.000]  聖經說,因為這樣,
[00:19:48.000 --> 00:19:50.000]  祂得罪了神。
[00:19:50.000 --> 00:19:55.000]  發怒的、有情緒的是摩西。
[00:19:55.000 --> 00:19:58.000]  但是以色列人,
[00:19:58.000 --> 00:19:59.000]  摩西說,
[00:19:59.000 --> 00:20:02.000]  我因為這幫以色列人,
[00:20:02.000 --> 00:20:04.000]  入不到迦南地。
[00:20:04.000 --> 00:20:06.000]  這樣說,
[00:20:06.000 --> 00:20:09.000]  大家覺得對不對?
[00:20:09.000 --> 00:20:10.000]  其實是對的,
[00:20:10.000 --> 00:20:12.000]  從摩西的角度,
[00:20:12.000 --> 00:20:14.000]  雖然是祂自己得罪神,
[00:20:14.000 --> 00:20:17.000]  但是整個過程,
[00:20:17.000 --> 00:20:20.000]  我不知道你們有沒有聽過最近的新聞,
[00:20:20.000 --> 00:20:24.000]  有一個人在順堅邨茶餐廳,
[00:20:24.000 --> 00:20:28.000]  他喝杯茶,舀糖,
[00:20:28.000 --> 00:20:31.000]  舀完糖的匙羹,
[00:20:31.000 --> 00:20:33.000]  舀完就舔匙羹,
[00:20:33.000 --> 00:20:35.000]  原來這個動作是很危險的,
[00:20:35.000 --> 00:20:37.000]  舔完匙羹,
[00:20:37.000 --> 00:20:40.000]  就放回到床上。
[00:20:40.000 --> 00:20:43.000]  接著,附近有一個人,
[00:20:43.000 --> 00:20:46.000]  不知道是茶客還是那裏的職員,
[00:20:46.000 --> 00:20:48.000]  就罵他,
[00:20:48.000 --> 00:20:50.000]  接著兩個口角濟而重舞,
[00:20:50.000 --> 00:20:54.000]  最後,這個喝茶的朋友,
[00:20:54.000 --> 00:20:57.000]  就撞到頭。
[00:20:57.000 --> 00:21:01.000]  我記得,我在飛機那裏看到一份報紙就說,
[00:21:01.000 --> 00:21:03.000]  是阿娃娃讀給我聽的,
[00:21:03.000 --> 00:21:05.000]  那個人在危殆,
[00:21:05.000 --> 00:21:06.000]  撞到頭。
[00:21:06.000 --> 00:21:08.000]  接著我說,
[00:21:08.000 --> 00:21:10.000]  一件事,
[00:21:10.000 --> 00:21:13.000]  一個順堅邨講摩西,
[00:21:13.000 --> 00:21:15.000]  聽到以色列人發怨言,
[00:21:15.000 --> 00:21:19.000]  帶來對摩西和阿蘭的衝擊的後果就是,
[00:21:19.000 --> 00:21:22.000]  因為摩西不抵得,
[00:21:22.000 --> 00:21:24.000]  那些以色列人發怨言,
[00:21:24.000 --> 00:21:26.000]  他有罵情緒,
[00:21:26.000 --> 00:21:29.000]  用杖敲擊盤石,
[00:21:29.000 --> 00:21:30.000]  他自己因爲這樣,
[00:21:30.000 --> 00:21:33.000]  進不了加拿大。
[00:21:33.000 --> 00:21:35.000]  你有沒有試過,
[00:21:35.000 --> 00:21:37.000]  有消防員,
[00:21:37.000 --> 00:21:40.000]  如果你遇到火警,
[00:21:40.000 --> 00:21:41.000]  有消防員來救他,
[00:21:41.000 --> 00:21:43.000]  消防員殉職,
[00:21:43.000 --> 00:21:49.000]  你會不會覺得是你有份連累,
[00:21:49.000 --> 00:21:52.000]  如果是你玩火,玩到著火,
[00:21:52.000 --> 00:21:54.000]  你會不會覺得是你連累,
[00:21:54.000 --> 00:21:55.000]  他不小心而已,
[00:21:55.000 --> 00:21:58.000]  剛剛煤氣爆炸,他死了。
[00:21:58.000 --> 00:22:00.000]  所以關鍵就是,
[00:22:00.000 --> 00:22:03.000]  這裏雖然摩西他得罪神,
[00:22:03.000 --> 00:22:06.000]  是他自己要負很大的責任,
[00:22:06.000 --> 00:22:08.000]  但是從摩西的角度,
[00:22:08.000 --> 00:22:10.000]  是以色列人發怨言,
[00:22:10.000 --> 00:22:13.000]  因爲他們的緣故,
[00:22:13.000 --> 00:22:15.000]  摩西進不了加拿大,
[00:22:15.000 --> 00:22:16.000]  直到這裏講,
[00:22:16.000 --> 00:22:17.000]  他發誓,
[00:22:17.000 --> 00:22:19.000]  上帝起誓,
[00:22:19.000 --> 00:22:21.000]  他進不了加拿大。
[00:22:21.000 --> 00:22:23.000]  那怎麽算呢?
[00:22:23.000 --> 00:22:25.000]  人生遇到遺憾,
[00:22:25.000 --> 00:22:26.000]  怎麽算呢?
[00:22:26.000 --> 00:22:27.000]  你讀到聖經,
[00:22:27.000 --> 00:22:28.000]  不單止摩西,
[00:22:28.000 --> 00:22:29.000]  有彼得,
[00:22:29.000 --> 00:22:30.000]  有保羅,
[00:22:30.000 --> 00:22:31.000]  有大衛,
[00:22:31.000 --> 00:22:32.000]  有很多人,
[00:22:32.000 --> 00:22:34.000]  很多信主,
[00:22:34.000 --> 00:22:35.000]  跟從神的人,
[00:22:35.000 --> 00:22:38.000]  人生都有些遺憾,
[00:22:38.000 --> 00:22:41.000]  聖經裏面講到,
