
[00:00:00.000 --> 00:00:04.380]  但我們很感謝上帝 上帝真的透過了不同的人 不同的事
[00:09:56.180 --> 00:09:58.140]  今天這樣的世代裡面
[00:09:58.140 --> 00:10:01.340]  更加求神去開我們送來的眼睛
[00:10:01.340 --> 00:10:02.980]  不要管他是什麼人
[00:10:02.980 --> 00:10:04.820]  不要管他什麼顏色
[00:10:04.820 --> 00:10:08.780]  你見不見到人在罪惡的黑暗裡面
[00:10:08.780 --> 00:10:10.940]  是多麼的痛苦
[00:10:10.940 --> 00:10:14.100]  他們是被仇恨所佔據
[00:10:14.100 --> 00:10:16.100]  他們很不開心
[00:10:16.100 --> 00:10:17.500]  他們很沮喪
[00:10:17.500 --> 00:10:18.780]  他們沒有希望
[00:10:18.780 --> 00:10:20.380]  他們沒有方向
[00:10:20.380 --> 00:10:24.780]  是因為他們不認識這位生命的主
[00:10:24.780 --> 00:10:27.500]  如果我們看到這個情況的時候
[00:10:27.500 --> 00:10:32.220]  你就知道其實每一個人都在叫救命
[00:10:32.220 --> 00:10:37.660]  等消防員來將他們從火海中抽出來
[00:10:37.660 --> 00:10:40.020]  如果我們有這樣的心情的時候
[00:10:40.020 --> 00:10:42.980]  我相信面對著搶救靈魂這幾個字
[00:10:42.980 --> 00:10:45.740]  我們覺得是非常的貼切
[00:10:45.740 --> 00:10:48.500]  因為是一件刻不容緩的事
[00:10:48.500 --> 00:10:52.180]  頂姐妹 事實上當我們說要去
[00:10:52.180 --> 00:10:53.660]  在這個日子裡面
[00:10:53.660 --> 00:10:55.940]  你都是去行公義好憐憫
[00:10:55.940 --> 00:10:58.180]  全謙卑一心與神同行
[00:10:58.180 --> 00:11:00.100]  是一件很困難的事
[00:11:00.100 --> 00:11:01.620]  有些頂姐妹說不是
[00:11:01.620 --> 00:11:04.380]  那我們就堅持堅持堅持
[00:11:04.380 --> 00:11:06.820]  怎樣都要見到公義出現
[00:11:06.820 --> 00:11:08.780]  我們神是公義的
[00:11:08.780 --> 00:11:11.420]  某程度這個勇氣
[00:11:11.420 --> 00:11:13.900]  這個堅持是值得欣賞的
[00:11:13.900 --> 00:11:15.620]  但是我想大家一起
[00:11:15.620 --> 00:11:18.660]  將整個經文由頭到尾讀一次好嗎
[00:11:18.660 --> 00:11:19.940]  1 2 3
[00:11:19.940 --> 00:11:23.820]  世人啊 耶和華已指示你何為善
[00:11:23.820 --> 00:11:26.620]  他向你所要的是什麼呢
[00:11:26.620 --> 00:11:29.380]  只要你行公義好憐憫
[00:11:29.380 --> 00:11:33.020]  全謙卑的心與你的神同行
[00:11:33.020 --> 00:11:35.500]  往往藍色的字是一些騙語
[00:11:35.500 --> 00:11:38.660]  總是在T恤一些物品裡面
[00:11:38.660 --> 00:11:42.860]  令基督徒覺得有一個神聖的光環在自己頭上
[00:11:42.860 --> 00:11:44.900]  我們應該要這樣去做
[00:11:44.900 --> 00:11:47.300]  但是往往頂姐妹請你記住
[00:11:47.300 --> 00:11:48.780]  這裡說的是有幾樣東西的
[00:11:48.780 --> 00:11:51.540]  包括了行公義好憐憫
[00:11:51.540 --> 00:11:55.380]  全謙卑的心都是去與神同行
[00:11:55.380 --> 00:11:56.980]  第一樣東西我們要留意的
[00:11:56.980 --> 00:11:58.540]  什麼叫做公義
[00:11:58.540 --> 00:12:00.220]  詩人他是劈頭
[00:12:00.220 --> 00:12:04.460]  他是問耶和華已經指示你何為善
[00:12:04.460 --> 00:12:06.540]  原來什麼是善啊
[00:12:06.540 --> 00:12:12.500]  你和我根本不知道什麼叫做善
[00:12:12.500 --> 00:12:15.180]  少年的財主官稱呼耶穌說
[00:12:15.180 --> 00:12:17.340]  你是良善的夫子
[00:12:17.340 --> 00:12:18.940]  耶穌立刻跟他說
[00:12:18.940 --> 00:12:21.300]  你為什麼叫我是良善的呢
[00:12:21.300 --> 00:12:22.740]  除了上帝之外
[00:12:22.740 --> 00:12:25.180]  再沒有良善的
[00:12:25.180 --> 00:12:26.580]  耶穌說在這個世界裡面
[00:12:26.580 --> 00:12:30.620]  除了上帝才是那個至善的神之外
[00:12:30.620 --> 00:12:34.100]  人全部都陷在罪的裡面
[00:12:34.100 --> 00:12:36.380]  我們都在罪的困所裡面
[00:12:36.380 --> 00:12:39.820]  誰可以為正邪定婚戒
[00:12:39.820 --> 00:12:41.740]  一首很出名的歌
[00:12:41.740 --> 00:12:44.500]  誰可以知道那個才是至善
[00:12:44.500 --> 00:12:46.020]  那個才是對的
[00:12:46.020 --> 00:12:48.580]  那個才是錯的呢
[00:12:48.580 --> 00:12:49.980]  詩人說
[00:12:49.980 --> 00:12:51.740]  是要上帝去指示我們
[00:12:51.740 --> 00:12:54.580]  我們才懂得去分辨
[00:12:54.580 --> 00:12:57.060]  但是上帝不是要我們去分辨
[00:12:57.060 --> 00:13:01.140]  因為祂沒有立我們做審判官
[00:13:01.140 --> 00:13:02.700]  唯有耶和華
[00:13:02.700 --> 00:13:04.740]  這位創天造地的神
[00:13:04.740 --> 00:13:07.940]  唯有這位上帝能夠勝過罪惡的神
[00:13:07.940 --> 00:13:11.180]  祂才可以做真正的審判
[00:13:11.180 --> 00:13:13.860]  但是神卻不做
[00:13:13.860 --> 00:13:16.900]  祂將審判的時間延遲
[00:13:16.900 --> 00:13:21.540]  背後是希望人類有重新得救的機會
[00:13:21.540 --> 00:13:25.060]  既然你和我根本就沒有能力去做判官
[00:13:25.060 --> 00:13:27.220]  所以神要求我們什麼呢?
[00:13:27.220 --> 00:13:29.660]  詩人說上帝要我們所做的
[00:13:29.660 --> 00:13:32.260]  是去行公義、好憐憫
[00:13:32.260 --> 00:13:33.980]  什麼叫做行公義呢?
[00:13:33.980 --> 00:13:36.740]  行公義的真正的解釋就是說
[00:13:36.740 --> 00:13:39.620]  有些地方因為罪、因為黑暗
[00:13:39.620 --> 00:13:41.740]  因為不公平、因為剝奪
[00:13:41.740 --> 00:13:47.900]  被忽略、被奪取
[00:13:47.900 --> 00:13:49.380]  差一點點
[00:13:49.380 --> 00:13:50.900]  世人都犯了罪
[00:13:50.900 --> 00:13:52.660]  虧缺了神的榮耀
[00:13:52.660 --> 00:13:54.020]  就是這個意思
[00:13:54.020 --> 00:13:55.580]  在一幅很美的拼圖裡面
[00:13:55.580 --> 00:13:57.380]  不見了一塊
[00:13:57.380 --> 00:13:58.140]  沒有了
[00:13:58.140 --> 00:14:00.100]  被人家剝奪了
[00:14:00.100 --> 00:14:02.500]  被人家奪取了
[00:14:02.500 --> 00:14:05.740]  這個洞哪一個可以去填補?
[00:14:05.740 --> 00:14:07.500]  行公義的意思就是說
[00:14:07.500 --> 00:14:09.740]  你看到那裡有個洞
[00:14:09.740 --> 00:14:11.940]  那裡有人被欺負
[00:14:11.940 --> 00:14:15.820]  有人應該有的東西被人家搶了
[00:14:15.820 --> 00:14:19.380]  你就去做補償
[00:14:19.380 --> 00:14:22.220]  你去補足他的不足
[00:14:22.220 --> 00:14:24.780]  這個就是行公義
[00:14:24.780 --> 00:14:27.900]  不是叫你去行審判
[00:14:27.900 --> 00:14:29.780]  是行公義
[00:14:29.780 --> 00:14:34.380]  羅賓漢這些故事令我們很感動的
[00:14:34.380 --> 00:14:37.900]  大家有沒有看到劫富濟貧,不管是一枝煤也好
[00:14:37.900 --> 00:14:38.940]  花木蘭也好
[00:14:38.940 --> 00:14:41.380]  中外都有這些故事
[00:14:41.380 --> 00:14:45.500]  幾可記載他怎樣去打劫的
[00:14:45.500 --> 00:14:48.260]  大部分是記載他怎樣去派
[00:14:48.260 --> 00:14:51.020]  他偷回來的錢的
[00:14:51.020 --> 00:14:52.100]  這個意思是什麼?
[00:14:52.100 --> 00:14:53.420]  行公義就是說
[00:14:53.420 --> 00:14:56.340]  我們看到有些人真的在不公義的裡面
[00:14:56.340 --> 00:14:58.300]  他們受虧損的
[00:14:58.300 --> 00:14:59.780]  但是現在要的是
[00:14:59.780 --> 00:15:02.660]  誰可以給他
[00:15:02.660 --> 00:15:04.580]  聖經說我們要走出來
[00:15:04.580 --> 00:15:08.020]  是去做補貼的那位弟兄姊妹
[00:15:08.020 --> 00:15:11.020]  嘩!想到這裡是不是想出事?
[00:15:11.020 --> 00:15:12.580]  我們沒有想過的
[00:15:12.580 --> 00:15:15.140]  要我的房子出來補貼的嗎?
[00:15:15.140 --> 00:15:16.700]  是啊
[00:15:16.700 --> 00:15:17.900]  你看看整個的聖經
[00:15:17.900 --> 00:15:19.860]  你回去看看摩西五經
[00:15:19.860 --> 00:15:23.420]  你看看整個的社群
[00:15:23.420 --> 00:15:24.940]  上帝怎樣去定立
[00:15:24.940 --> 00:15:26.860]  當中有孤兒寡婦
[00:15:26.860 --> 00:15:30.620]  是誰來補足他們的缺陷
[00:15:30.620 --> 00:15:31.660]  是你和我
[00:15:31.660 --> 00:15:33.380]  是他身邊的人
[00:15:33.380 --> 00:15:35.460]  上帝要他的子民彼此相愛
[00:15:35.460 --> 00:15:37.340]  互相補足
[00:15:37.340 --> 00:15:39.300]  那裡的社會有不公平
[00:15:39.300 --> 00:15:41.660]  那裡的社會有被剝奪
[00:15:41.660 --> 00:15:44.140]  當然罪人上帝會懲治
[00:15:44.140 --> 00:15:46.740]  但是最重要的不是這一部分
[00:15:46.740 --> 00:15:48.700]  上帝會消滅他的
[00:15:48.700 --> 00:15:51.660]  人要什麼?補足
[00:15:51.660 --> 00:15:53.900]  你如果在這裡收割的時候
[00:15:53.900 --> 00:15:55.860]  不要收完
[00:15:55.860 --> 00:16:00.060]  掉到地上的不要撿了
[00:16:00.060 --> 00:16:01.860]  為什麼這麼吃虧?
[00:16:01.860 --> 00:16:05.140]  因為你要留給有需要的人
[00:16:05.140 --> 00:16:06.580]  行公義的意思就是說
[00:16:06.580 --> 00:16:08.140]  如果你遇到身邊的人
[00:16:08.140 --> 00:16:10.460]  受到不公平的對待
[00:16:10.460 --> 00:16:13.620]  他需要的那個誰給他?
[00:16:13.620 --> 00:16:15.180]  是你啊
[00:16:15.180 --> 00:16:17.260]  你願不願意去分享
[00:16:17.260 --> 00:16:20.860]  這個好憐憫的上帝的心腸
[00:16:20.860 --> 00:16:22.740]  耶穌的神蹟全部出現
[00:16:22.740 --> 00:16:24.380]  你很容易找到這幾個字
[00:16:24.380 --> 00:16:27.500]  他就動了慈心
[00:16:27.500 --> 00:16:28.940]  所以這節目我們鼓勵
[00:16:28.940 --> 00:16:30.260]  在今天的世代裡面
[00:16:30.260 --> 00:16:32.220]  你怎麼去行公義?
[00:16:32.220 --> 00:16:32.900]  最重要的是
[00:16:32.900 --> 00:16:35.020]  你看到你身邊人有需要的時候
[00:16:35.020 --> 00:16:37.180]  你有沒有動了慈心?
[00:16:37.180 --> 00:16:38.580]  動了慈心是不是
[00:16:38.580 --> 00:16:41.380]  只是幫那些你覺得他適合的人?
[00:16:41.380 --> 00:16:42.620]  不是啊
[00:16:42.620 --> 00:16:43.500]  耶穌的教導
[00:16:43.500 --> 00:16:45.700]  誰是你的鄰舍?
[00:16:45.700 --> 00:16:48.580]  你能不能成為別人的好鄰舍?
[00:16:48.580 --> 00:16:51.660]  猶太人怎麼會幫撒瑪利亞人的?
[00:16:51.660 --> 00:16:53.580]  是世仇來的
[00:16:53.580 --> 00:16:55.220]  但是偏偏耶穌的故事
[00:16:55.220 --> 00:16:58.460]  就顛覆了這些思想
[00:16:58.460 --> 00:17:01.580]  你要去幫助有需要的人
[00:17:01.580 --> 00:17:03.300]  不是因為他是誰
[00:17:03.300 --> 00:17:04.820]  是因為他有需要
[00:17:04.820 --> 00:17:05.980]  所以弟兄姊妹
[00:17:05.980 --> 00:17:08.220]  當你正在喊行公義的時候
[00:17:08.220 --> 00:17:09.980]  你記住最重要的
[00:17:09.980 --> 00:17:12.020]  這個大銀有兩面的
[00:17:12.020 --> 00:17:13.140]  一面是行公義
[00:17:13.140 --> 00:17:15.500]  但是另一面就是好憐憫
[00:17:15.500 --> 00:17:16.900]  你為了上帝憐憫的心腸
[00:17:16.900 --> 00:17:18.220]  與你同行的時候
[00:17:18.220 --> 00:17:21.500]  你才是真正去行公義的那個
[00:17:21.500 --> 00:17:23.380]  但是最重要的是後面
[00:17:23.380 --> 00:17:26.660]  後面說你要傳謙卑的心與神同行
