
[00:00:00.000 --> 00:00:01.460]  弟兄姊妹 早
[00:02:30.840 --> 00:02:32.640]  第三個方面
[00:02:32.640 --> 00:02:35.640]  它也影響了我們教育下一代的自由
[00:02:35.640 --> 00:02:37.640]  因為這個條例一通過的時間
[00:02:37.640 --> 00:02:39.640]  在整個的國家好像加拿大
[00:02:39.640 --> 00:02:41.640]  在歐洲很多的國家
[00:02:41.640 --> 00:02:42.840]  他們在他們的課本
[00:02:42.840 --> 00:02:44.840]  對小學生中學生
[00:02:44.840 --> 00:02:48.040]  繼續不斷來的灌輸同性戀
[00:02:48.040 --> 00:02:50.840]  同性婚姻是正常的
[00:02:50.840 --> 00:02:52.040]  因為這個緣故
[00:02:52.040 --> 00:02:53.840]  每天我們的孩子
[00:02:53.840 --> 00:02:56.240]  就要接受到那一方面的教導
[00:02:56.240 --> 00:02:58.240]  這個是跟我們在聖經的領受
[00:02:58.240 --> 00:02:59.440]  完全不一樣
[00:02:59.440 --> 00:03:01.440]  也是可以說跟我們中國人
[00:03:01.440 --> 00:03:04.440]  傳統的看法非常的不一樣
[00:03:04.440 --> 00:03:07.840]  因為這個緣故
[00:03:07.840 --> 00:03:09.440]  我們在那方面表達
[00:03:09.440 --> 00:03:13.440]  我們反對這些條例的設立
[00:03:13.440 --> 00:03:16.840]  有人就說到底這個逆向歧視
[00:03:16.840 --> 00:03:19.440]  是不是真正存在呢
[00:03:19.440 --> 00:03:20.840]  老實講
[00:03:20.840 --> 00:03:24.040]  我們不要看歐美那些的地方
[00:03:24.040 --> 00:03:27.240]  光光看看我們現在的香港
[00:03:27.240 --> 00:03:29.240]  這個條例還沒有立法
[00:03:29.240 --> 00:03:34.040]  其實這個逆向的歧視已經發生了
[00:03:34.040 --> 00:03:35.640]  各位還記得
[00:03:35.640 --> 00:03:38.440]  我們在家暴條例表達了
[00:03:38.440 --> 00:03:42.040]  我們對這個條例的本身
[00:03:42.040 --> 00:03:45.440]  要把同性同居
[00:03:45.440 --> 00:03:48.440]  來的等同一個家庭
[00:03:48.440 --> 00:03:50.640]  我們非常非常關注
[00:03:50.640 --> 00:03:52.440]  我們不贊同
[00:03:52.440 --> 00:03:54.440]  而帶來的結果是怎麼樣呢
[00:03:54.440 --> 00:03:57.440]  我們整個的教會被兩百多人圍著
[00:03:57.440 --> 00:03:58.440]  然後跟你下來
[00:03:58.440 --> 00:04:00.240]  我是被人罵
[00:04:00.240 --> 00:04:03.040]  我是道德的塔利班
[00:04:03.040 --> 00:04:05.040]  有沒有這個印象
[00:04:05.040 --> 00:04:06.640]  你們有多少人
[00:04:06.640 --> 00:04:09.440]  記得我們這個教會曾經被圍
[00:04:09.440 --> 00:04:12.440]  兩百多人在圍著高舉那些牌子
[00:04:12.440 --> 00:04:14.040]  道德塔利班
[00:04:14.040 --> 00:04:15.840]  基督教極右派
[00:04:15.840 --> 00:04:17.040]  有沒有看到的
[00:04:17.040 --> 00:04:18.240]  舉手好嗎
[00:04:18.240 --> 00:04:20.840]  你們就印象非常深刻
[00:04:20.840 --> 00:04:22.440]  那其實
[00:04:22.440 --> 00:04:24.640]  你都可以看得見一個言論
[00:04:24.640 --> 00:04:27.640]  原來我們講了出來的以後
[00:04:27.640 --> 00:04:31.040]  我們同樣已經是受到這些的歧視
[00:04:31.040 --> 00:04:33.040]  標籤
[00:04:33.040 --> 00:04:34.040]  另外一方面
[00:04:34.040 --> 00:04:36.440]  另外一個的教會就是林牧師
[00:04:36.440 --> 00:04:37.640]  林以洛牧師
[00:04:37.640 --> 00:04:39.440]  他們的前脈進行會
[00:04:39.440 --> 00:04:42.040]  也同樣受到一樣的待遇
[00:04:42.040 --> 00:04:44.440]  當他表達了不贊成同性戀
[00:04:44.440 --> 00:04:46.040]  這個事情了以後
[00:04:46.040 --> 00:04:47.440]  他是被罵
[00:04:47.440 --> 00:04:50.240]  被各種不同的污言未語來的罵
[00:04:50.240 --> 00:04:53.840]  我其實本身也是聽了很多的污言未語
[00:04:53.840 --> 00:04:56.240]  那更加離譜的什麼呢
[00:04:56.240 --> 00:04:57.440]  這是最近
[00:04:57.440 --> 00:05:00.640]  一個家長會的會長
[00:05:00.640 --> 00:05:03.240]  在城市論壇表達
[00:05:03.240 --> 00:05:07.240]  他不贊成同性戀
[00:05:07.240 --> 00:05:08.840]  因為對我們的下一代
[00:05:08.840 --> 00:05:11.440]  對整個的社會都不太好
[00:05:11.440 --> 00:05:12.840]  而帶來的結果
[00:05:12.840 --> 00:05:16.840]  他收到八百多短訊
[00:05:16.840 --> 00:05:18.040]  電話
[00:05:18.040 --> 00:05:19.440]  WhatsApp
[00:05:19.440 --> 00:05:20.640]  Facebook等等
[00:05:20.640 --> 00:05:22.040]  那些的留言
[00:05:22.040 --> 00:05:26.440]  那個留言的本身很多是污言未語
[00:05:26.440 --> 00:05:28.440]  很多是威脅
[00:05:28.440 --> 00:05:32.440]  甚至說你出街的時間要小心
[00:05:32.440 --> 00:05:34.640]  另外一方面有些人甚至說
[00:05:34.640 --> 00:05:37.640]  我想跟你綱交
[00:05:37.640 --> 00:05:39.440]  很多這些的污言未語
[00:05:39.440 --> 00:05:42.640]  甚至說我們是難以想像的
[00:05:42.640 --> 00:05:44.040]  那些的東西
[00:05:44.040 --> 00:05:48.840]  竟然在這些八百個短訊的當中出現
[00:05:48.840 --> 00:05:50.440]  又是有人說
[00:05:50.440 --> 00:05:53.440]  逆向歧視根本不存在
[00:05:53.440 --> 00:05:55.840]  我們看這些活生生的例子
[00:05:55.840 --> 00:05:58.840]  在今天的香港已經存在
[00:05:58.840 --> 00:06:00.240]  另外一方面
[00:06:00.240 --> 00:06:02.240]  我們也看得見有很多
[00:06:02.240 --> 00:06:04.040]  離開了同性戀
[00:06:04.040 --> 00:06:05.640]  他們悔改
[00:06:05.640 --> 00:06:09.440]  來的重新過一個正常生活的人
[00:06:09.440 --> 00:06:11.840]  他們都不敢表達他們的身份
[00:06:11.840 --> 00:06:13.240]  他們的見證
[00:06:13.240 --> 00:06:14.640]  原因在哪裡呢
[00:06:14.640 --> 00:06:17.040]  因為歧視他們最多的
[00:06:17.040 --> 00:06:18.440]  不是教會
[00:06:18.440 --> 00:06:19.840]  不是基督徒
[00:06:19.840 --> 00:06:22.640]  乃是同性戀的人
[00:06:22.640 --> 00:06:25.240]  所以他們威脅他們
[00:06:25.240 --> 00:06:27.040]  不能夠這樣來講
[00:06:27.040 --> 00:06:30.240]  不能夠表達他們的那些的看法
[00:06:30.240 --> 00:06:33.240]  不能夠表達他們轉變這些的東西
[00:06:33.240 --> 00:06:35.040]  否則對他們不利
[00:06:35.040 --> 00:06:36.840]  因為這個緣故很多的人
[00:06:36.840 --> 00:06:41.240]  他們不敢表達他們的心聲
[00:06:41.240 --> 00:06:45.240]  但是我們在出席這個聚會之前
[00:06:45.240 --> 00:06:49.040]  我們勸我們的弟兄姊妹提醒他們
[00:06:49.040 --> 00:06:53.040]  我們絕對不能夠歧視任何人
[00:06:53.040 --> 00:06:54.440]  原因在哪裡呢
[00:06:54.440 --> 00:06:56.040]  因為所有的人
[00:06:56.040 --> 00:06:59.240]  都是神按照他的形象一樣是造的
[00:06:59.240 --> 00:07:01.040]  每個人都有尊嚴
[00:07:01.040 --> 00:07:03.840]  所以我們沒有資格歧視任何的人
[00:07:03.840 --> 00:07:05.840]  我們本身也是罪人
[00:07:05.840 --> 00:07:08.040]  但雖然我們每個人都是罪人
[00:07:08.040 --> 00:07:10.240]  但聖經非常清楚告訴我們
[00:07:10.240 --> 00:07:14.240]  有些的罪明明神是告訴我們不可以做的
[00:07:14.240 --> 00:07:17.040]  我們在行為上就要避開
[00:07:17.040 --> 00:07:19.440]  不能夠再犯
[00:07:19.440 --> 00:07:22.240]  所以耶穌對犯罪的婦人
[00:07:22.240 --> 00:07:24.040]  我也不定你的罪
[00:07:24.040 --> 00:07:24.840]  去吧
[00:07:24.840 --> 00:07:26.840]  但是有一個要求
[00:07:26.840 --> 00:07:31.240]  從今不要再犯罪了
[00:07:31.240 --> 00:07:32.440]  另外一方面
[00:07:32.440 --> 00:07:34.440]  我們也提醒弟兄姊妹
[00:07:34.440 --> 00:07:38.240]  我們表達不能夠歧視任何的人
[00:07:38.240 --> 00:07:40.440]  我們也同時的表達
[00:07:40.440 --> 00:07:44.040]  我們也不希望任何的人
[00:07:44.040 --> 00:07:48.440]  例行歧視其他的人
[00:07:48.440 --> 00:07:51.240]  因為這個帶來整個的社會不安全
[00:07:51.240 --> 00:07:54.440]  帶來整個的社會不和諧
[00:07:54.440 --> 00:07:57.440]  對整個的社會都是一個損失
[00:07:57.440 --> 00:08:00.240]  有百害沒有一利的
[00:08:00.240 --> 00:08:03.240]  另外我們也提醒出席的弟兄姊妹們
[00:08:03.240 --> 00:08:06.640]  我們參加這個聚會的時間也是一個見證
[00:08:06.640 --> 00:08:08.640]  既然這個是個見證
[00:08:08.640 --> 00:08:12.240]  所以我們打不還手
[00:08:12.240 --> 00:08:14.440]  罵不還口
[00:08:14.440 --> 00:08:17.640]  保持會場的整潔
[00:08:17.640 --> 00:08:20.240]  怎麼樣保持會場的整潔呢
[00:08:20.240 --> 00:08:22.440]  你帶什麼東西去
[00:08:22.440 --> 00:08:24.440]  你就拿什麼東西走
[00:08:24.440 --> 00:08:28.640]  不要留下一點點的垃圾在這個會場
[00:08:28.640 --> 00:08:31.040]  這是我們勸別弟兄姊妹
[00:08:31.040 --> 00:08:33.240]  我感謝主
[00:08:33.240 --> 00:08:36.640]  當我離開的時間差不多人都走了
[00:08:36.640 --> 00:08:39.040]  我看著這個地上草坪上
[00:08:39.040 --> 00:08:41.240]  非常非常清潔
[00:08:41.240 --> 00:08:45.040]  真是一點點廢紙都沒有
[00:08:45.040 --> 00:08:48.040]  我的心為了弟兄姊妹感恩
[00:08:48.040 --> 00:08:49.640]  六萬多人
[00:08:49.640 --> 00:08:51.840]  竟然有這種的表現
[00:08:51.840 --> 00:08:54.240]  絕對不簡單我跟你講
[00:08:54.240 --> 00:08:55.840]  所以這個是一個見證
[00:08:55.840 --> 00:08:57.240]  我也感謝主
[00:08:57.240 --> 00:08:59.040]  有些可能是他們
[00:08:59.040 --> 00:09:03.240]  我不知道是不是那個地方工作的人
[00:09:03.240 --> 00:09:05.440]  他們在那個地方也是這樣
[00:09:05.440 --> 00:09:07.440]  非常非常有秩序
[00:09:07.440 --> 00:09:10.040]  非常非常好
[00:09:10.040 --> 00:09:12.040]  所以我們聽到這些的時候
[00:09:12.040 --> 00:09:15.040]  我們把一切的榮耀歸給主
[00:09:15.040 --> 00:09:18.640]  今天我們要看一段的經文
[00:09:18.640 --> 00:09:21.240]  這個經文的本身也是同時
[00:09:21.240 --> 00:09:24.840]  跟上個禮拜天1月13號
[00:09:24.840 --> 00:09:30.640]  這個愛家共榮祈禱音樂會息息相關的
[00:09:30.640 --> 00:09:37.640]  這個經文是馬太福音的五章13到16節
[00:09:37.640 --> 00:09:39.640]  找到這個聖經請各位一起
[00:09:39.640 --> 00:09:43.040]  我們再讀這一段的聖經
[00:09:43.040 --> 00:09:44.440]  一起來
[00:09:44.440 --> 00:09:46.840]  你們是世上的鹽
[00:09:46.840 --> 00:09:48.240]  鹽若失了味
[00:09:48.240 --> 00:09:50.640]  怎能叫它再鹹呢
[00:09:50.640 --> 00:09:51.840]  以後無用
[00:09:51.840 --> 00:09:55.440]  不過丟在外面被人踐踏了
[00:09:55.440 --> 00:09:57.240]  你們是世上的光
[00:09:57.240 --> 00:10:00.840]  曾照在山上是不能夠隱藏的
[00:10:00.840 --> 00:10:04.040]  人點燈不放在斗底下
[00:10:04.040 --> 00:10:08.440]  是放在燈台上就照亮一家的人
[00:10:08.440 --> 00:10:11.640]  你們的光也當將照在人前
[00:10:11.640 --> 00:10:15.040]  叫他們看見你們的好行為
[00:10:15.040 --> 00:10:18.640]  便將榮耀歸給我們在天上的福
[00:10:18.640 --> 00:10:21.240]  親愛的弟兄姊妹
[00:10:21.240 --> 00:10:26.640]  這段的聖經非常清楚告訴我們一件事情
[00:10:26.640 --> 00:10:30.040]  你們是世上的鹽
[00:10:30.040 --> 00:10:37.640]  你們也是世上的光
[00:10:37.640 --> 00:10:41.440]  印度聖人甘地
[00:10:41.440 --> 00:10:44.440]  他曾經講過一句話
[00:10:44.440 --> 00:10:49.640]  他說他在英國留學那段時間
[00:10:49.640 --> 00:10:55.040]  有非常多機會結出基督徒
[00:10:55.040 --> 00:10:59.440]  他對聖經也是有很多的了解
[00:10:59.440 --> 00:11:02.440]  但經過幾年了解這個聖經
[00:11:02.440 --> 00:11:06.040]  經過幾年跟那個基督徒相處了以後
[00:11:06.040 --> 00:11:07.640]  他講了一句話
[00:11:07.640 --> 00:11:12.840]  我非常喜歡你們的耶穌基督
[00:11:12.840 --> 00:11:18.240]  但我不喜歡我所認識的那些基督徒
[00:11:18.240 --> 00:11:20.240]  因為這個原因
[00:11:20.240 --> 00:11:22.640]  幾年接觸基督教
[00:11:22.640 --> 00:11:25.640]  並沒有使他成為一個基督徒
[00:11:25.640 --> 00:11:29.840]  他還是維持他原來的信仰
[00:11:29.840 --> 00:11:31.640]  原因在哪裡呢
[00:11:31.640 --> 00:11:34.440]  因為他不是聽福音的
[00:11:34.440 --> 00:11:36.040]  各位親愛的弟兄姊妹
[00:11:36.040 --> 00:11:38.240]  我也希望各位留意一下
[00:11:38.240 --> 00:11:40.640]  一般的人不是聽福音的
[00:11:40.640 --> 00:11:43.040]  不是用耳朵來聽福音的
[00:11:43.040 --> 00:11:48.040]  他們是用眼睛來看福音的
[00:11:48.040 --> 00:11:51.240]  我接觸的一些不信的朋友當中
[00:11:51.240 --> 00:11:56.240]  我發現最難信主的人是什麼人呢
[00:11:56.240 --> 00:11:59.040]  不是理性上有很多問題的人
[00:11:59.040 --> 00:12:02.040]  任何理性的問題我們都可以跟他討論
[00:12:02.040 --> 00:12:03.440]  經過這個討論以後
[00:12:03.440 --> 00:12:05.640]  慢慢慢慢他們對這個福音
[00:12:05.640 --> 00:12:08.040]  越來越容易了解
[00:12:08.040 --> 00:12:10.440]  舉個很簡單的例子
[00:12:10.440 --> 00:12:13.640]  我以前在還沒有信主的時間
[00:12:13.640 --> 00:12:17.440]  我是提出了很多理性的問題
[00:12:17.440 --> 00:12:19.040]  來跟基督徒辯論
[00:12:19.040 --> 00:12:21.640]  因為我是中國大陸出來
[00:12:21.640 --> 00:12:25.440]  我自稱是個無神論、唯物論、進化論的人
[00:12:25.440 --> 00:12:27.440]  所以很多人向我傳福音的時間
[00:12:27.440 --> 00:12:31.440]  我首先用理性的問題跟他們辯論
[00:12:31.440 --> 00:12:34.640]  其中有一個問題
[00:12:34.640 --> 00:12:37.240]  是個哲學的問題
[00:12:37.240 --> 00:12:40.240]  要是神是全能的
[00:12:40.240 --> 00:12:43.440]  他能不能夠造一塊的石頭
[00:12:43.440 --> 00:12:47.240]  是他不能夠拿起來的呢
[00:12:47.240 --> 00:12:51.040]  你們有聽過這個問題嗎
[00:12:51.040 --> 00:12:53.640]  有些基督徒說能
[00:12:53.640 --> 00:12:55.640]  要是能他就不能了
[00:12:55.640 --> 00:12:57.440]  因為不能拿起來吧
[00:12:57.440 --> 00:12:58.840]  有些說不能
[00:12:58.840 --> 00:13:01.440]  那不能就不是全能了
[00:13:01.440 --> 00:13:02.840]  所以因為這個緣故
[00:13:02.840 --> 00:13:05.040]  我就覺得很過癮在裡面
[00:13:05.040 --> 00:13:07.640]  因為看見他們一個一個打能不能
[00:13:07.640 --> 00:13:09.840]  然後跟著下來自己吵起來
[00:13:09.840 --> 00:13:11.440]  有幾個基督徒在那個地方吵
[00:13:11.440 --> 00:13:13.640]  能啊不能啊能啊不能啊
[00:13:13.640 --> 00:13:15.640]  我說你們先討論妥當
[00:13:15.640 --> 00:13:19.040]  才告訴我答案好了
[00:13:19.040 --> 00:13:21.840]  但是在我念大學的時間
[00:13:21.840 --> 00:13:24.640]  念到邏輯學
[00:13:24.640 --> 00:13:26.640]  我通了
[00:13:26.640 --> 00:13:28.040]  原來這個問題的本身
[00:13:28.040 --> 00:13:30.240]  根本就是個矛盾啊
[00:13:30.240 --> 00:13:32.040]  這個矛盾就是什麼呢
[00:13:32.040 --> 00:13:36.040]  能跟不能是不能夠放在一起的
[00:13:36.040 --> 00:13:38.240]  他能不能夠不能呢
[00:13:38.240 --> 00:13:39.440]  當然不能夠
[00:13:39.440 --> 00:13:44.440]  不能夠不能不是因為他不能
[00:13:44.440 --> 00:13:47.040]  乃是他是全能
[00:13:47.040 --> 00:13:48.640]  舉個例子吧
[00:13:48.640 --> 00:13:50.440]  要是神是全能的
[00:13:50.440 --> 00:13:52.640]  他能不能夠造一塊
[00:13:52.640 --> 00:13:56.440]  一萬萬噸的石頭能不能
[00:13:56.440 --> 00:13:57.840]  多少人認為能的
[00:13:57.840 --> 00:13:59.240]  好不好舉手
[00:13:59.240 --> 00:14:00.440]  每個人都說能
[00:14:00.440 --> 00:14:01.840]  要是他是全能的
[00:14:01.840 --> 00:14:05.440]  他能夠造一塊一萬萬噸的石頭
[00:14:05.440 --> 00:14:07.640]  那要是神是全能的
[00:14:07.640 --> 00:14:11.440]  他能不能夠舉起一萬萬噸的石頭
[00:14:11.440 --> 00:14:13.040]  能不能
[00:14:13.040 --> 00:14:14.840]  認為能的舉手好嗎
[00:14:14.840 --> 00:14:16.840]  那要是全能他一定能
[00:14:16.840 --> 00:14:18.040]  那跟著下來
[00:14:18.040 --> 00:14:19.840]  要是神是全能的
[00:14:19.840 --> 00:14:21.640]  他能不能夠造一塊
[00:14:21.640 --> 00:14:26.640]  N噸就是無限大的石頭
[00:14:26.640 --> 00:14:28.240]  能不能
[00:14:28.240 --> 00:14:29.640]  多少人認為能的
[00:14:29.640 --> 00:14:30.640]  好不舉手
[00:14:30.640 --> 00:14:31.640]  一定能
[00:14:31.640 --> 00:14:32.840]  因為他是全能嘛
[00:14:32.840 --> 00:14:34.440]  無限大的石頭
[00:14:34.440 --> 00:14:36.040]  他也同樣可以造
[00:14:36.040 --> 00:14:37.640]  那要是神是全能
[00:14:37.640 --> 00:14:39.840]  他能不能夠舉起一塊
[00:14:39.840 --> 00:14:42.240]  無限大的石頭呢
[00:14:42.240 --> 00:14:43.240]  能不能
[00:14:43.240 --> 00:14:44.240]  一樣能
[00:14:44.240 --> 00:14:45.240]  那跟著下來
[00:14:45.240 --> 00:14:46.440]  我就問那些人
[00:14:46.440 --> 00:14:47.040]  好吧
[00:14:47.040 --> 00:14:47.640]  隨便你
[00:14:47.640 --> 00:14:49.840]  講一個數字吧
[00:14:49.840 --> 00:14:51.640]  多少噸
[00:14:51.640 --> 00:14:52.640]  多重
[00:14:52.640 --> 00:14:54.240]  講
[00:14:54.240 --> 00:14:56.640]  結果他們無話可說
[00:14:56.640 --> 00:14:58.440]  原因在哪裡呢
[00:14:58.440 --> 00:15:01.240]  因為全能跟不能
[00:15:01.240 --> 00:15:05.240]  是不能夠在那個地方同時並存的
[00:15:05.240 --> 00:15:09.040]  這個是邏輯上的矛盾
[00:15:09.040 --> 00:15:09.640]  好了
[00:15:09.640 --> 00:15:13.640]  後來我也曾經提出了很多其他的問題
[00:15:13.640 --> 00:15:15.440]  其中一個問題
[00:15:15.440 --> 00:15:20.240]  也是一個苦難的問題
[00:15:20.240 --> 00:15:22.440]  又是神是全能
[00:15:22.440 --> 00:15:26.440]  又是慈愛的
[00:15:26.440 --> 00:15:31.240]  為什麼今天有那麼多無辜的人受苦呢
[00:15:31.240 --> 00:15:33.440]  這是我另外一個理性的問題
[00:15:33.440 --> 00:15:36.440]  其實這個問題的本身是David Hume的問題
[00:15:36.440 --> 00:15:38.040]  我當時我就用這個問題
[00:15:38.040 --> 00:15:43.640]  來難阻那些的基督徒向我傳福音
[00:15:43.640 --> 00:15:45.840]  又是神是全能
[00:15:45.840 --> 00:15:49.840]  他有沒有能力禁止一切無辜的人受苦
[00:15:49.840 --> 00:15:50.840]  能不能
[00:15:50.840 --> 00:15:51.840]  能
[00:15:51.840 --> 00:15:53.840]  又是他是慈愛的
[00:15:53.840 --> 00:15:58.440]  他應不應該禁止一切無辜的人受苦
[00:15:58.440 --> 00:16:00.040]  應該
[00:16:00.040 --> 00:16:01.040]  現在
[00:16:01.040 --> 00:16:05.640]  我們卻是發現這個世界充滿著無辜的人受苦
[00:16:05.640 --> 00:16:08.840]  因為這個緣故我當時給他們的答案
[00:16:08.840 --> 00:16:09.840]  第一
[00:16:09.840 --> 00:16:11.840]  神根本不是全能
[00:16:11.840 --> 00:16:14.240]  他愛莫能助
[00:16:14.240 --> 00:16:16.040]  愛莫能助
[00:16:16.040 --> 00:16:17.040]  第二
[00:16:17.040 --> 00:16:18.840]  他根本不是慈愛
[00:16:18.840 --> 00:16:21.840]  他是眼光光的看著我們受苦
[00:16:21.840 --> 00:16:25.840]  但是他完全就守旁觀
[00:16:25.840 --> 00:16:27.840]  完全不顧我們
[00:16:27.840 --> 00:16:30.840]  我這個問題
[00:16:30.840 --> 00:16:36.840]  攔住了我相信基督一共有七年的時間
[00:16:36.840 --> 00:16:40.840]  在那個地方繼續不斷打滾打滾打滾
[00:16:40.840 --> 00:16:43.840]  後來在我的見證中
[00:16:43.840 --> 00:16:45.840]  我講到神的慈愛
[00:16:45.840 --> 00:16:47.840]  他沒有離棄我
[00:16:47.840 --> 00:16:51.840]  竟然有一次預備了一個也是中國大陸偷渡出來
[00:16:51.840 --> 00:16:55.840]  而且他的受苦比我家的受苦更厲害的
[00:16:55.840 --> 00:16:57.840]  原因在哪裡呢
[00:16:57.840 --> 00:16:59.840]  這個弟兄十歲的時間
[00:16:59.840 --> 00:17:02.840]  眼巴巴看著他的父母被抓
[00:17:02.840 --> 00:17:05.840]  抓去就是因為他們是黑五類
[00:17:05.840 --> 00:17:07.840]  爸爸是醫生
[00:17:07.840 --> 00:17:09.840]  媽媽是大學的教授
[00:17:09.840 --> 00:17:11.840]  他們有田有地
[00:17:11.840 --> 00:17:12.840]  所以是地主
[00:17:12.840 --> 00:17:13.840]  他們有錢
[00:17:13.840 --> 00:17:14.840]  所以是富農
[00:17:14.840 --> 00:17:16.840]  是富戶
[00:17:16.840 --> 00:17:19.840]  另外一方面他們有親戚在外地
[00:17:19.840 --> 00:17:20.840]  所以是反革命
[00:17:20.840 --> 00:17:21.840]  是右派
[00:17:21.840 --> 00:17:23.840]  也是官僚
[00:17:23.840 --> 00:17:25.840]  因為他的爺爺是做官的
[00:17:25.840 --> 00:17:27.840]  因為這個緣故
[00:17:27.840 --> 00:17:30.840]  兩父母就要被拉
[00:17:30.840 --> 00:17:33.840]  拉了以後要槍斃
[00:17:33.840 --> 00:17:35.840]  臨走的時間
[00:17:35.840 --> 00:17:39.840]  父親母親對著這個兒子講得非常清楚
[00:17:39.840 --> 00:17:41.840]  兒子
[00:17:41.840 --> 00:17:43.840]  我們現在去
[00:17:43.840 --> 00:17:45.840]  只是暫時離開
[00:17:45.840 --> 00:17:48.840]  我們始終會見的
[00:17:48.840 --> 00:17:52.840]  我們會在耶穌基督那個地方會再見的
[00:17:52.840 --> 00:17:56.840]  你記得一定要跟奶奶去教會
[00:17:56.840 --> 00:17:58.840]  不要離開神
[00:17:58.840 --> 00:18:00.840]  要信基督
[00:18:00.840 --> 00:18:03.840]  結果他們就去了
[00:18:03.840 --> 00:18:05.840]  去了以後第二天
[00:18:05.840 --> 00:18:08.840]  有人拿著四顆的彈
[00:18:08.840 --> 00:18:10.840]  子彈的那個彈殼
[00:18:10.840 --> 00:18:12.840]  到他們的家
[00:18:12.840 --> 00:18:15.840]  向他的奶奶要錢
[00:18:15.840 --> 00:18:17.840]  對他的奶奶說
[00:18:17.840 --> 00:18:18.840]  你的兒子
[00:18:18.840 --> 00:18:23.840]  你的兒媳浪費了人民政府四顆的子彈
[00:18:23.840 --> 00:18:26.840]  你們要付錢
[00:18:26.840 --> 00:18:29.840]  當這個弟兄講完見證的時候
[00:18:29.840 --> 00:18:32.840]  我問他一個問題
[00:18:32.840 --> 00:18:37.840]  為什麼你還信耶穌
[00:18:37.840 --> 00:18:39.840]  我說你們家的受苦
[00:18:39.840 --> 00:18:42.840]  比我們家更厲害
