
[00:00:00.000 --> 00:00:02.580]  在講道之前我們做一個簡單祈禱
[00:02:50.040 --> 00:02:51.800]  但是也有這樣的可能
[00:02:51.800 --> 00:02:53.600]  就是我們一直不聽神的話
[00:02:53.600 --> 00:02:55.360]  一直沒有修正我們自己
[00:02:55.360 --> 00:02:58.280]  照著我們自己的方法去過我們的人生
[00:02:58.280 --> 00:03:00.240]  結果到了最後都沒有辦法
[00:03:00.240 --> 00:03:01.760]  神自己可以告訴我們
[00:03:01.760 --> 00:03:07.800]  對不起 你所做的一切都不是我的心意
[00:03:07.800 --> 00:03:10.760]  如果是這樣就真是很糟糕
[00:03:10.760 --> 00:03:12.280]  所以我們求主幫助我們
[00:03:12.280 --> 00:03:15.640]  希望我們能夠去到神的面前
[00:03:15.640 --> 00:03:17.440]  祂能夠告訴我們
[00:03:17.440 --> 00:03:19.600]  你是一個合我心意的人
[00:03:19.600 --> 00:03:22.160]  我相信這是一個最大的賞賜
[00:03:22.160 --> 00:03:23.760]  是一個最大的祝福
[00:03:23.760 --> 00:03:27.680]  是一個最寶貴的榮譽
[00:03:27.680 --> 00:03:28.720]  新的一年開始
[00:03:28.720 --> 00:03:31.040]  究竟我們人生方向是甚麼呢?
[00:03:31.040 --> 00:03:34.320]  巴不得我們都這樣祈禱和努力
[00:03:34.320 --> 00:03:36.280]  在前面的日子裡
[00:03:36.280 --> 00:03:38.080]  來求神幫助我們
[00:03:38.080 --> 00:03:40.920]  做一個合祂心意的人
[00:03:40.920 --> 00:03:43.160]  在聖經裡記載了一個人
[00:03:43.160 --> 00:03:46.800]  被稱為合神心意的人
[00:03:46.800 --> 00:03:48.960]  他是誰呢?
[00:03:48.960 --> 00:03:51.160]  大家熟悉聖經或者聽過很多次
[00:03:51.160 --> 00:03:52.800]  應該不會陌生
[00:03:52.800 --> 00:03:56.280]  就是在《仕途行傳》記載的這個人
[00:03:56.280 --> 00:03:58.600]  《仕途行傳》第十三章二十二節
[00:03:58.600 --> 00:04:00.400]  我們一起讀
[00:04:00.400 --> 00:04:02.120]  「基輝了蘇羅
[00:04:02.120 --> 00:04:05.760]  就選立大衛作他們的王」
[00:04:05.760 --> 00:04:09.200]  「他們」是指當時的猶大以色列的百姓
[00:04:09.200 --> 00:04:10.760]  以色列的國
[00:04:10.760 --> 00:04:12.000]  「作以色列的王
[00:04:12.000 --> 00:04:14.080]  又為他作見證說」
[00:04:14.080 --> 00:04:16.240]  是神為他作見證
[00:04:16.240 --> 00:04:21.040]  神說:「我尋得耶西的兒子大衛
[00:04:21.040 --> 00:04:24.800]  也他是合我心意的人」
[00:04:24.800 --> 00:04:25.400]  為甚麼呢?
[00:04:25.400 --> 00:04:29.440]  因為他凡事要遵行我的旨意
[00:04:29.440 --> 00:04:33.720]  我們看到這個實在是一個太好的形容
[00:04:33.720 --> 00:04:41.720]  神說大衛是合我心意的人
[00:04:41.720 --> 00:04:43.560]  大衛被神揀選
[00:04:43.560 --> 00:04:49.160]  因為神說他是合乎我的心意
[00:04:49.160 --> 00:04:51.960]  當時他是在眾百姓當中
[00:04:51.960 --> 00:04:57.120]  眾族長領袖當中尋找一個合他心意的人
[00:04:57.120 --> 00:05:00.960]  作以色列的君王
[00:05:00.960 --> 00:05:01.840]  接替蘇羅
[00:05:01.840 --> 00:05:06.640]  因為蘇羅卻不是他心意的人
[00:05:06.640 --> 00:05:08.040]  所以雖然蘇羅被立
[00:05:08.040 --> 00:05:10.640]  但是他要廢掉他
[00:05:10.640 --> 00:05:16.240]  而是立另一個王真正作他合神心意的王
[00:05:16.240 --> 00:05:17.800]  大令以色列
[00:05:17.800 --> 00:05:25.000]  所以我們見到神是一個很重要的因素
[00:05:25.000 --> 00:05:29.440]  亦是大衛能夠有作王
[00:05:29.440 --> 00:05:33.240]  能夠被神揀選一個很重要的原因
[00:05:33.240 --> 00:05:34.240]  剛好這幾天
[00:05:34.240 --> 00:05:36.120]  不知大家有沒有看《靈明日亮》
[00:05:36.120 --> 00:05:38.440]  昨天有講大衛的事
[00:05:38.440 --> 00:05:42.880]  前幾天亦有講大衛是一個合神心意的人
[00:05:42.880 --> 00:05:48.320]  作為靈明日亮的領袖主題
[00:05:48.320 --> 00:05:49.600]  如果大家有看
[00:05:49.600 --> 00:05:50.680]  他有一個分析
[00:05:50.680 --> 00:05:52.480]  「靈明透視」
[00:05:52.480 --> 00:05:53.800]  如果大家看看
[00:05:53.800 --> 00:05:55.440]  他分析大衛是一個特別的人
[00:05:55.440 --> 00:05:57.360]  因為大衛的名字
[00:05:57.360 --> 00:06:01.080]  除了整本聖經記載最多的就是基督
[00:06:01.080 --> 00:06:03.960]  耶穌基督記載最多的
[00:06:03.960 --> 00:06:07.280]  但是大衛是耶穌以外
[00:06:07.280 --> 00:06:09.760]  可以說是記載最多的名字
[00:06:09.760 --> 00:06:10.960]  在聖經裏面出現的
[00:06:10.960 --> 00:06:12.520]  你猜猜有多少?
[00:06:12.520 --> 00:06:16.120]  總共大約有1140次
[00:06:16.120 --> 00:06:18.840]  哇!1140次提到大衛
[00:06:18.840 --> 00:06:21.640]  你說是一個很不簡單的人
[00:06:21.640 --> 00:06:25.040]  在整本的舊約裏有很多篇幅記載人物
[00:06:25.040 --> 00:06:29.920]  但是唯有大衛記載的篇幅可以說是最多
[00:06:29.920 --> 00:06:33.520]  因為他有六十多次的
[00:06:33.520 --> 00:06:36.760]  六十六章的聖經
[00:06:36.760 --> 00:06:38.760]  分佈在撒米爾的上下
[00:06:38.760 --> 00:06:40.640]  歷代至上
[00:06:40.640 --> 00:06:45.600]  烈王記上等等
[00:06:45.600 --> 00:06:48.440]  所以有這麼多章聖經描寫大衛的生平
[00:06:48.440 --> 00:06:51.440]  從他年幼開始記述到他死亡
[00:06:51.440 --> 00:06:53.960]  所以這是很特別的
[00:06:53.960 --> 00:06:55.520]  除了摩西
[00:06:55.520 --> 00:06:58.600]  我們自從BB開始記到他離開這個世界
[00:06:58.600 --> 00:07:01.360]  但記載摩西的聖經也沒有這麼多章
[00:07:01.360 --> 00:07:04.160]  所以大衛所記載的人生裏面
[00:07:04.160 --> 00:07:07.480]  是很詳細、有很多篇幅
[00:07:07.480 --> 00:07:10.040]  而新約單單提到大衛
[00:07:10.040 --> 00:07:14.040]  也有接近六十次
[00:07:14.040 --> 00:07:16.720]  所以大衛並不是舊約人物
[00:07:16.720 --> 00:07:21.480]  在新約裏面很少舊約人物記載這麼多
[00:07:21.480 --> 00:07:25.080]  他差不多有五十多、六十次記載大衛
[00:07:25.080 --> 00:07:29.160]  可見他橫貫整個新舊約
[00:07:29.160 --> 00:07:33.720]  可以說是一個很特別的人物
[00:07:33.720 --> 00:07:36.080]  所以我們今天來看看
[00:07:36.080 --> 00:07:39.800]  大衛究竟有些甚麼質素讓我們去學習
[00:07:39.800 --> 00:07:44.720]  在新的一年裏求助我們做一個合神心意的人
[00:07:44.720 --> 00:07:46.840]  究竟他怎樣合神心意呢?
[00:07:46.840 --> 00:07:48.680]  第一我們見到很明顯的
[00:07:48.680 --> 00:07:54.320]  就是大衛是與神同心的人
[00:07:54.320 --> 00:07:56.720]  在英文的翻譯很清楚
[00:07:56.720 --> 00:08:05.040]  「He is a man after God's own heart」
[00:08:05.040 --> 00:08:07.920]  即是說他的心是與神相同的
[00:08:07.920 --> 00:08:11.360]  所以甚麼叫合神心意呢?
[00:08:11.360 --> 00:08:14.800]  即是說他與神的心很相同
[00:08:14.800 --> 00:08:15.920]  神的心去到那裏
[00:08:15.920 --> 00:08:17.400]  他會跟到那裏
[00:08:17.400 --> 00:08:19.240]  即是after his own heart
[00:08:19.240 --> 00:08:20.920]  跟著他
[00:08:20.920 --> 00:08:22.120]  即是神喜歡的東西
[00:08:22.120 --> 00:08:23.000]  神很喜歡
[00:08:23.000 --> 00:08:26.360]  他的心又跟著神很喜歡
[00:08:26.360 --> 00:08:27.200]  有趣嗎?
[00:08:27.200 --> 00:08:29.200]  神很憎恨那些東西
[00:08:29.200 --> 00:08:31.600]  大衛又很憎恨那些東西
[00:08:31.600 --> 00:08:33.120]  雖然他是人很軟弱
[00:08:33.120 --> 00:08:34.160]  有時會犯錯
[00:08:34.160 --> 00:08:36.920]  但他很憎恨自己犯的錯
[00:08:36.920 --> 00:08:39.400]  他不喜歡這些罪惡
[00:08:39.400 --> 00:08:40.840]  討厭這些東西
[00:08:40.840 --> 00:08:42.840]  神去想那些很重要的事
[00:08:42.840 --> 00:08:44.120]  關乎他的角度的事
[00:08:44.120 --> 00:08:49.400]  大衛的心就想到關乎神角度的事
[00:08:49.400 --> 00:08:52.040]  想到關乎他的榮耀
[00:08:52.040 --> 00:08:53.200]  他的屬性
[00:08:53.200 --> 00:08:54.120]  他的純正
[00:08:54.120 --> 00:08:55.560]  他的聖潔
[00:08:55.560 --> 00:08:57.840]  所以大衛就想到神的榮耀
[00:08:57.840 --> 00:08:58.680]  他的純正
[00:08:58.680 --> 00:09:00.200]  他的聖潔
[00:09:00.200 --> 00:09:01.800]  神是怎樣
[00:09:01.800 --> 00:09:03.400]  大衛的心就跟著他
[00:09:03.400 --> 00:09:07.680]  這就是大衛與神同心的表現
[00:09:07.680 --> 00:09:09.960]  所以當神渴想一些事的時候
[00:09:09.960 --> 00:09:12.000]  大衛亦渴想
[00:09:12.000 --> 00:09:14.240]  他想到神的電
[00:09:14.240 --> 00:09:17.440]  他主動想到神當受敬拜
[00:09:17.440 --> 00:09:19.920]  神的電應該充滿榮耀
[00:09:19.920 --> 00:09:22.560]  所以大衛就預備去見電
[00:09:22.560 --> 00:09:25.960]  這是他Go after God's own heart
[00:09:25.960 --> 00:09:29.400]  去進行神的心意
[00:09:29.400 --> 00:09:33.080]  曾經我們知道一位老布殊總統
[00:09:33.080 --> 00:09:35.080]  是美國的總統
[00:09:35.080 --> 00:09:38.040]  在90年代初期
[00:09:38.040 --> 00:09:40.520]  他在白宮裏有一位
[00:09:40.520 --> 00:09:44.760]  在他旁邊的就是幕僚長、總管
[00:09:44.760 --> 00:09:47.520]  他的名字叫John Sununu
[00:09:47.520 --> 00:09:49.040]  很特別的名字
[00:09:49.040 --> 00:09:51.840]  有人改他的名字叫火爆Sununu
[00:09:51.840 --> 00:09:53.480]  所以好像火山爆發一樣
[00:09:53.480 --> 00:09:56.400]  因為他的脾氣頗大的
[00:09:56.400 --> 00:09:58.280]  但當訪問他的時候
[00:09:58.280 --> 00:10:02.160]  為何布殊總統找他來做
[00:10:02.160 --> 00:10:03.800]  Chief of Staff
[00:10:03.800 --> 00:10:07.040]  做白宮的幕僚長呢?
[00:10:07.040 --> 00:10:08.280]  他是有原因的
[00:10:08.280 --> 00:10:11.200]  因為訪問Sununu
[00:10:11.200 --> 00:10:13.200]  他說「我有一件事」
[00:10:13.200 --> 00:10:14.760]  「是我這個工作的態度」
[00:10:14.760 --> 00:10:16.200]  「是總統很欣賞的」
[00:10:16.200 --> 00:10:16.680]  「是甚麼呢?」
[00:10:16.680 --> 00:10:19.960]  「就是我很多時候去想的時候」
[00:10:19.960 --> 00:10:23.080]  「都從總統的出發點去想的」
[00:10:23.080 --> 00:10:24.120]  即是說
[00:10:24.120 --> 00:10:25.920]  他的態度就是要做一些東西
[00:10:25.920 --> 00:10:28.280]  合總統的心水
[00:10:28.280 --> 00:10:29.840]  當然有些事情是不合法的
[00:10:29.840 --> 00:10:31.920]  好像現在我們看見的
[00:10:31.920 --> 00:10:34.120]  有些不道德的、不合法的
[00:10:34.120 --> 00:10:35.800]  就是不應該的
[00:10:35.800 --> 00:10:38.760]  但基本上他當時
[00:10:38.760 --> 00:10:42.800]  來做布殊總統的幕僚長
[00:10:42.800 --> 00:10:43.680]  他有一個心態
[00:10:43.680 --> 00:10:45.480]  雖然他自己是很有主見的
[00:10:45.480 --> 00:10:48.880]  脾氣也很一般
[00:10:48.880 --> 00:10:51.000]  不會得到這樣的花名
[00:10:51.000 --> 00:10:52.760]  但是他做的一切
[00:10:52.760 --> 00:10:54.640]  他不是有自己一套的
[00:10:54.640 --> 00:10:55.840]  他做的一切
[00:10:55.840 --> 00:10:58.720]  不是自己覺得怎樣就怎樣
[00:10:58.720 --> 00:11:00.160]  他時常都會想到
[00:11:00.160 --> 00:11:03.400]  究竟總統的角度是怎樣的
[00:11:03.400 --> 00:11:05.160]  甚麼是令到這個國家最好
[00:11:05.160 --> 00:11:10.280]  令到總統來執行他的事務的時候
[00:11:10.280 --> 00:11:12.960]  能夠更加暢順
[00:11:12.960 --> 00:11:14.520]  所以他的想法
[00:11:14.520 --> 00:11:15.800]  時常都會想一下
[00:11:15.800 --> 00:11:18.520]  以總統的心水
[00:11:18.520 --> 00:11:21.640]  以總統的利益著想
[00:11:21.640 --> 00:11:25.240]  這個實在是一個很好的態度
[00:11:25.240 --> 00:11:26.680]  亦都是因為這樣
[00:11:26.680 --> 00:11:30.720]  老布殊有很大的任用權
[00:11:30.720 --> 00:11:32.960]  事實上這種態度
[00:11:32.960 --> 00:11:34.840]  當我們用在神那裏
[00:11:34.840 --> 00:11:38.000]  或者用在教會的事工那裏的時候
[00:11:38.000 --> 00:11:40.000]  或者在我們人生那裏的時候
[00:11:40.000 --> 00:11:42.280]  一種很寶貴的
[00:11:42.280 --> 00:11:45.560]  就是與神同心
[00:11:45.560 --> 00:11:48.120]  就是我們能夠跟著神的心意
[00:11:48.120 --> 00:11:48.960]  經常想一下
[00:11:48.960 --> 00:11:51.440]  究竟如果神是這樣的時候
[00:11:51.440 --> 00:11:54.640]  我在神的想法會是怎樣呢?
[00:11:54.640 --> 00:11:57.360]  我是否只照著我自己覺得
[00:11:57.360 --> 00:11:58.400]  我的脾氣
[00:11:58.400 --> 00:12:00.880]  我的態度
[00:12:00.880 --> 00:12:02.600]  或者我的想法
[00:12:02.600 --> 00:12:03.680]  或者我的做法呢?
[00:12:03.680 --> 00:12:05.040]  我想一下我這樣做
[00:12:05.040 --> 00:12:07.400]  是否神希望我這樣做呢?
[00:12:07.400 --> 00:12:11.320]  這實在是一個很好的量度
[00:12:11.320 --> 00:12:15.440]  亦是一個很好的心態和靈性的追求
[00:12:15.440 --> 00:12:16.840]  大衛就有這個特質
[00:12:16.840 --> 00:12:20.360]  因為他時常想到上帝的榮耀
[00:12:20.360 --> 00:12:22.640]  他為了神的榮耀著急
[00:12:22.640 --> 00:12:23.960]  昨天那個靈修
[00:12:23.960 --> 00:12:26.080]  剛剛說打哥利亞的事
[00:12:26.080 --> 00:12:27.040]  我們很熟悉的
[00:12:27.040 --> 00:12:29.440]  去年我們也很久沒有講過
[00:12:29.440 --> 00:12:32.960]  大衛他從年幼十四、五歲這麼小的時候
[00:12:32.960 --> 00:12:39.520]  他就已經全心不是想到自己的得失
[00:12:39.520 --> 00:12:42.720]  或者是自己的懼怕
[00:12:42.720 --> 00:12:45.760]  他想的是神的能力和榮耀
[00:12:45.760 --> 00:12:49.320]  所以他面對這個菲利士巨人哥利亞的時候
[00:12:49.320 --> 00:12:52.760]  他最大的動機是怎樣出去迎戰他呢?
[00:12:52.760 --> 00:12:53.600]  每個人都不敢
[00:12:53.600 --> 00:12:55.320]  他不是怕胸口
[00:12:55.320 --> 00:12:56.560]  覺得自己很厲害
[00:12:56.560 --> 00:12:59.000]  他最大的動機去迎戰哥利亞
[00:12:59.000 --> 00:13:00.760]  打這個菲利士人的時候
[00:13:00.760 --> 00:13:03.280]  是因為竟然有一個菲利士人
[00:13:03.280 --> 00:13:04.960]  來辱罵我的上帝
[00:13:04.960 --> 00:13:07.720]  豈有此理
[00:13:07.720 --> 00:13:10.240]  你夠膽辱罵永生神
[00:13:10.240 --> 00:13:12.160]  你是誰?
[00:13:12.160 --> 00:13:14.960]  所以他就想到神的榮耀
[00:13:14.960 --> 00:13:21.960]  神給人輕視的態度
[00:13:21.960 --> 00:13:26.920]  激起他要為神爭戰
[00:13:26.920 --> 00:13:29.320]  我們見到這個就是以神為心
[00:13:29.320 --> 00:13:30.760]  以神的榮耀著急
[00:13:30.760 --> 00:13:32.160]  與神同心
[00:13:32.160 --> 00:13:35.200]  所以你看到神揀選他後來做以色列君王
[00:13:35.200 --> 00:13:36.680]  是絕對有原因的
[00:13:36.680 --> 00:13:42.400]  你看見因為神的心意在他的身上
[00:13:42.400 --> 00:13:47.400]  是因為他要透過他來顯出神的榮耀
[00:13:47.400 --> 00:13:48.160]  七號弟兄姊妹
[00:13:48.160 --> 00:13:51.360]  今天我們有沒有這種心呢?
[00:13:51.360 --> 00:13:54.680]  有沒有自己照自己的心意呢?
[00:13:54.680 --> 00:13:58.720]  還是你去想想究竟神喜歡我甚麼呢?
[00:13:58.720 --> 00:14:00.880]  我是否與神同心呢?
[00:14:00.880 --> 00:14:04.040]  我是否關切到神所關切的事呢?
[00:14:04.040 --> 00:14:06.840]  我的人生所關心的事是甚麼呢?
[00:14:06.840 --> 00:14:10.200]  是否上帝的榮耀和他的心意呢?
[00:14:10.200 --> 00:14:12.000]  我們有很多事情要關切的
[00:14:12.000 --> 00:14:14.360]  可能會關切我們的前途
[00:14:14.360 --> 00:14:16.520]  大家現在都很關切我們的前途
[00:14:16.520 --> 00:14:18.200]  為我們的前途著急
[00:14:18.200 --> 00:14:20.120]  可能很關切我們的事業
[00:14:20.120 --> 00:14:22.240]  為我們的事業著急
[00:14:22.240 --> 00:14:24.240]  關切我們的投資
[00:14:24.240 --> 00:14:25.600]  投資得好不好
[00:14:25.600 --> 00:14:26.880]  有沒有回報
[00:14:26.880 --> 00:14:29.600]  有沒有成長
[00:14:29.600 --> 00:14:31.720]  我們可能會著急
[00:14:31.720 --> 00:14:33.880]  我們可能關切到我們的子女
[00:14:33.880 --> 00:14:35.600]  我們的下一代
[00:14:35.600 --> 00:14:37.040]  可能關切他的成績
[00:14:37.040 --> 00:14:37.960]  為了他的前途
[00:14:37.960 --> 00:14:41.400]  反過來又有一個循環
[00:14:41.400 --> 00:14:43.800]  所以我們人生的確有很多事情要關切
[00:14:43.800 --> 00:14:45.240]  很多事情著急
[00:14:45.240 --> 00:14:46.840]  希望能夠達成
[00:14:46.840 --> 00:14:49.640]  事實上這些也不是錯的
[00:14:49.640 --> 00:14:52.040]  但是有沒有在我們人生當中
[00:14:52.040 --> 00:14:53.240]  有一樣東西很重要的
[00:14:53.240 --> 00:14:55.160]  就是我們關切或著急
[00:14:55.160 --> 00:14:58.680]  就是我有沒有為神的事情
[00:14:58.680 --> 00:15:00.880]  神的心意著急呢?
[00:15:00.880 --> 00:15:03.480]  究竟神所希望的事情能否達成
[00:15:03.480 --> 00:15:09.440]  我是否也在為這些事情著急呢?
[00:15:09.440 --> 00:15:12.040]  可能是一些纏繞我們的罪
[00:15:12.040 --> 00:15:15.720]  神很希望我們來改變一些不好的事情
[00:15:15.720 --> 00:15:18.400]  我們來著急
[00:15:18.400 --> 00:15:20.240]  我不可以再拖累
[00:15:20.240 --> 00:15:22.880]  我一定要好好地改變這件事
[00:15:22.880 --> 00:15:28.320]  我求神幫助我徹底在這件事上有將順去改變
[00:15:28.320 --> 00:15:31.720]  或者是我們一些靈明的情況
[00:15:31.720 --> 00:15:34.200]  明明知道這件事很好
[00:15:34.200 --> 00:15:35.480]  每天靈修
[00:15:35.480 --> 00:15:38.520]  或者我們應該怎樣在靈性上追求
[00:15:38.520 --> 00:15:41.720]  或者我很想回教會祈禱會
[00:15:41.720 --> 00:15:45.160]  拖著拖著永遠不成事的
[00:15:45.160 --> 00:15:47.760]  有沒有為了這些事情著急
[00:15:47.760 --> 00:15:51.720]  要拿起心肝來改變一下
[00:15:51.720 --> 00:15:54.480]  追求靈明的成長
[00:15:54.480 --> 00:15:57.560]  我再說我們有很多事情著急
[00:15:57.560 --> 00:15:59.400]  很多事情著緊
[00:15:59.400 --> 00:16:01.120]  但是我們有沒有想想
[00:16:01.120 --> 00:16:02.640]  究竟神希望的事情
[00:16:02.640 --> 00:16:07.160]  好像我們有些微信主的朋友、親友
[00:16:07.160 --> 00:16:11.120]  我們有沒有為了他的靈魂著急、著緊
[00:16:11.120 --> 00:16:13.960]  為他祈禱、想一些方法
[00:16:13.960 --> 00:16:15.480]  建立一些關係
[00:16:15.480 --> 00:16:20.240]  或者希望邀請他來認識一下信仰
[00:16:20.240 --> 00:16:21.640]  我們有沒有一些
[00:16:21.640 --> 00:16:23.720]  我們已經慣常的生活
[00:16:23.720 --> 00:16:26.680]  已經忘記了一些神很著急的事情
[00:16:26.680 --> 00:16:30.280]  我們好像不是很緊張
[00:16:30.280 --> 00:16:32.240]  如果你現在正在修禮
[00:16:32.240 --> 00:16:36.840]  你時時在考慮究竟我應不應該信耶穌
[00:16:36.840 --> 00:16:38.840]  夠不夠看?夠不夠聽?
[00:16:38.840 --> 00:16:41.280]  但是還未遲遲踏足一步
[00:16:41.280 --> 00:16:43.280]  真的知道信耶穌是好的
[00:16:43.280 --> 00:16:45.160]  不過我總是有些東西要保留
[00:16:45.160 --> 00:16:46.840]  有些東西不能放下
[00:16:46.840 --> 00:16:48.320]  可能在這個時候
[00:16:48.320 --> 00:16:52.320]  神幫助我們在2021年有一個突破
[00:16:52.320 --> 00:16:54.120]  因為這些是神關心的事情
[00:16:54.120 --> 00:16:55.760]  你要關心很多事情
[00:16:55.760 --> 00:16:58.120]  其實神關心你
[00:16:58.120 --> 00:17:00.760]  你連自己的靈魂是否足夠
[00:17:00.760 --> 00:17:02.880]  有沒有永恆的把握
[00:17:02.880 --> 00:17:04.320]  你都不著想
[00:17:04.320 --> 00:17:05.880]  那怎麼行呢?
[00:17:05.880 --> 00:17:09.160]  你有沒有關心到神關心的事情
[00:17:09.160 --> 00:17:12.320]  神關心你的事情
[00:17:12.320 --> 00:17:13.360]  我們在教會裏面
[00:17:13.360 --> 00:17:14.720]  神加很多的需要
[00:17:14.720 --> 00:17:15.920]  在神的國度裏面
[00:17:15.920 --> 00:17:17.640]  福音的廣傳
[00:17:17.640 --> 00:17:22.360]  有很多地方還能夠希望幫助其他人
[00:17:22.360 --> 00:17:23.960]  建立其他的信徒
[00:17:23.960 --> 00:17:26.080]  或者帶領人來認識主
[00:17:26.080 --> 00:17:29.480]  有沒有這些著急、著緊
[00:17:29.480 --> 00:17:31.080]  為了神的心意
[00:17:31.080 --> 00:17:32.360]  為了這個世界的心意
[00:17:32.360 --> 00:17:37.000]  要著緊一下
[00:17:37.000 --> 00:17:40.160]  這真是需要我們彼此事常提醒
[00:17:40.160 --> 00:17:41.280]  我們想一想
[00:17:41.280 --> 00:17:44.680]  神究竟關心什麼呢?
[00:17:44.680 --> 00:17:48.360]  神喜歡我們做什麼呢?
[00:17:48.360 --> 00:17:53.240]  有什麼我們可以更加為神著緊一點
[00:17:53.240 --> 00:17:55.960]  救主也幫助我們好好思想一下
[00:17:55.960 --> 00:17:57.480]  希望我們今年裏面
[00:17:57.480 --> 00:17:59.520]  可能都是我們個人
[00:17:59.520 --> 00:18:00.920]  或者我們家人
[00:18:00.920 --> 00:18:02.240]  或者我們教會
[00:18:02.240 --> 00:18:04.760]  或者我們其他一些對於這個社區
[00:18:04.760 --> 00:18:05.840]  對於這個世界
[00:18:05.840 --> 00:18:07.600]  我們有一些目標
[00:18:07.600 --> 00:18:11.360]  可以來帶出神的心意
[00:18:11.360 --> 00:18:14.240]  我相信當我們有這樣的心的時候
[00:18:14.240 --> 00:18:16.280]  神已經很欣賞了
[00:18:16.280 --> 00:18:19.040]  我們願意這樣做
[00:18:19.040 --> 00:18:22.200]  是神一定會幫助我們
[00:18:22.200 --> 00:18:25.120]  又是關乎大衛記載了一件事
[00:18:25.120 --> 00:18:29.760]  記得有一次大衛和一個菲利士人打仗
[00:18:29.760 --> 00:18:33.400]  大衛的軍隊就在山寨那邊
[00:18:33.400 --> 00:18:37.520]  而菲利士人的營房就佔據了伯利恆
[00:18:37.520 --> 00:18:41.640]  大家知道伯利恆就是大衛的故鄉
[00:18:41.640 --> 00:18:45.080]  所以後來耶穌生在伯利恆
[00:18:45.080 --> 00:18:51.280]  又是神預備了一個大衛的後裔生在那裏
[00:18:51.280 --> 00:18:59.160]  所以我們看到大衛面對敵人佔據了他的故鄉
[00:18:59.160 --> 00:19:02.520]  他自己就在山寨躲藏
[00:19:02.520 --> 00:19:07.040]  他有一次思想故鄉伯利恆的時候
