
[00:00:00.000 --> 00:00:02.000]  今天想跟大家看一段經文
[00:01:49.860 --> 00:01:51.360]  大家記不記得
[00:01:51.360 --> 00:01:55.360]  五千人的剩餘了多少個男子?
[00:01:55.360 --> 00:01:56.860]  十二
[00:01:56.860 --> 00:02:01.860]  餵飽四千人的剩餘了多少個大男子?
[00:02:01.860 --> 00:02:04.860]  七個大男子
[00:02:04.860 --> 00:02:06.860]  這些相同的地方
[00:02:06.860 --> 00:02:08.860]  令我們要問的是
[00:02:08.860 --> 00:02:13.860]  為什麼要記載兩件相似的事呢?
[00:02:13.860 --> 00:02:16.860]  其實還有一個更相似的事
[00:02:16.860 --> 00:02:21.360]  我希望和大家從這裡開始去看看
[00:02:21.360 --> 00:02:23.860]  在餵飽五千人的事件中
[00:02:23.860 --> 00:02:27.360]  經文記載
[00:02:27.360 --> 00:02:31.860]  耶穌拿著這五個餅
[00:02:31.860 --> 00:02:33.860]  兩條羽
[00:02:33.860 --> 00:02:35.860]  望著天
[00:02:35.860 --> 00:02:36.860]  祝福
[00:02:36.860 --> 00:02:38.860]  然後破開
[00:02:38.860 --> 00:02:42.860]  然後遞給門徒
[00:02:42.860 --> 00:02:45.860]  在五千人的事件中
[00:02:45.860 --> 00:02:47.860]  馬可的描述
[00:02:47.860 --> 00:02:51.860]  用了四重動詞
[00:02:51.860 --> 00:02:53.860]  來描述耶穌在做什麼
[00:02:53.860 --> 00:02:54.860]  拿著
[00:02:54.860 --> 00:02:55.860]  祝謝
[00:02:55.860 --> 00:02:56.860]  抹開
[00:02:56.860 --> 00:02:58.860]  遞給
[00:02:58.860 --> 00:03:02.860]  在四千人的神蹟中
[00:03:02.860 --> 00:03:05.860]  我們同樣見到馬可這樣說
[00:03:05.860 --> 00:03:09.860]  祂吩咐眾人坐在地上
[00:03:09.860 --> 00:03:11.860]  拿著七個餅
[00:03:11.860 --> 00:03:13.860]  祝謝
[00:03:13.860 --> 00:03:15.860]  破開
[00:03:15.860 --> 00:03:17.860]  遞給門徒
[00:03:17.860 --> 00:03:20.860]  同樣重覆這四重動詞
[00:03:20.860 --> 00:03:23.860]  在兩段經文中出現
[00:03:23.860 --> 00:03:28.860]  頂姐妹留心這四個動詞
[00:03:28.860 --> 00:03:30.860]  拿起餅
[00:03:30.860 --> 00:03:32.860]  祝謝
[00:03:32.860 --> 00:03:34.860]  抹開
[00:03:34.860 --> 00:03:36.860]  遞給門徒
[00:03:36.860 --> 00:03:38.860]  熟不熟?
[00:03:38.860 --> 00:03:41.860]  在什麼時候見過?
[00:03:41.860 --> 00:03:44.860]  在聖餐
[00:03:44.860 --> 00:03:46.860]  在聖餐的經文
[00:03:46.860 --> 00:03:48.860]  馬可福音第十四章
[00:03:48.860 --> 00:03:50.860]  我們同樣見到
[00:03:50.860 --> 00:03:52.860]  經文記載
[00:03:52.860 --> 00:03:54.860]  他們吃的時候
[00:03:54.860 --> 00:03:56.860]  耶穌拿起餅
[00:03:56.860 --> 00:03:58.860]  祝謝
[00:03:58.860 --> 00:03:59.860]  抹開
[00:03:59.860 --> 00:04:01.860]  遞給門徒
[00:04:01.860 --> 00:04:05.860]  這四個動詞的重覆
[00:04:05.860 --> 00:04:07.860]  很叫我們將
[00:04:07.860 --> 00:04:08.860]  餵飽五千人也好
[00:04:08.860 --> 00:04:10.860]  餵飽四千人也好
[00:04:10.860 --> 00:04:13.860]  和聖餐最後的晚餐
[00:04:13.860 --> 00:04:16.860]  是連上一個很緊密的關係
[00:04:16.860 --> 00:04:18.860]  所以餵飽四千人
[00:04:18.860 --> 00:04:20.860]  餵飽五千人
[00:04:20.860 --> 00:04:27.860]  不是純粹餵飽土福的意義
[00:04:27.860 --> 00:04:29.860]  是一個更深層的意義
[00:04:29.860 --> 00:04:32.860]  一個更熟齡的意義
[00:04:32.860 --> 00:04:34.860]  很多時候
[00:04:34.860 --> 00:04:36.860]  當我們用這段經文
[00:04:36.860 --> 00:04:39.860]  用餵飽五千人的經文
[00:04:39.860 --> 00:04:41.860]  我經常聽到
[00:04:41.860 --> 00:04:44.860]  我們教會有一個外賢
[00:04:44.860 --> 00:04:46.860]  請了很多人來
[00:04:46.860 --> 00:04:48.860]  吃完 吃剩了
[00:04:48.860 --> 00:04:50.860]  還有很多大家可以打包回家
[00:04:50.860 --> 00:04:52.860]  真的感謝上帝
[00:04:52.860 --> 00:04:54.860]  我們真的餵飽了五千人
[00:04:54.860 --> 00:04:56.860]  通常都是這樣用這段經文
[00:04:56.860 --> 00:04:58.860]  但如果剛才我們看到
[00:04:58.860 --> 00:05:01.860]  原來和聖餐的關係這麼密切的時候
[00:05:01.860 --> 00:05:03.860]  我們不得不去問
[00:05:03.860 --> 00:05:06.860]  究竟這兩件相似的神蹟
[00:05:06.860 --> 00:05:09.860]  有什麼熟齡的意義呢?
[00:05:09.860 --> 00:05:12.860]  我們可以嘗試去追溯一下
[00:05:12.860 --> 00:05:19.860]  餵飽很多人的舊約的背景
[00:05:19.860 --> 00:05:21.860]  其實簡單來說
[00:05:21.860 --> 00:05:23.860]  在出埃及的時候
[00:05:23.860 --> 00:05:28.860]  當耶和華上帝藉著摩西帶領以色列人
[00:05:28.860 --> 00:05:31.860]  離開這個圍爐之地埃及之後
[00:05:31.860 --> 00:05:33.860]  他們在曠野
[00:05:33.860 --> 00:05:36.860]  耶和華上帝就用了馬拿
[00:05:36.860 --> 00:05:42.860]  來餵飽了很多當時一起出埃及的以色列人
[00:05:42.860 --> 00:05:46.860]  這就是餵飽意義的起源
[00:05:46.860 --> 00:05:49.860]  追溯舊約的背景
[00:05:49.860 --> 00:05:52.860]  所以整個餵飽的開始
[00:05:52.860 --> 00:05:55.860]  是和拯救有關的
[00:05:55.860 --> 00:05:57.860]  於是乎
[00:05:57.860 --> 00:06:00.860]  以塞亞書在第25章
[00:06:00.860 --> 00:06:06.860]  以塞亞就用了同一個餵飽現值的意象
[00:06:06.860 --> 00:06:07.860]  一個圖畫
[00:06:07.860 --> 00:06:10.860]  來描述當以色列人
[00:06:10.860 --> 00:06:14.860]  期待已久將會來的尼塞亞的時候
[00:06:14.860 --> 00:06:18.860]  尼塞亞就會為以色列人
[00:06:18.860 --> 00:06:22.860]  擺設一個很豐富的現值
[00:06:22.860 --> 00:06:24.860]  這就是以塞亞
[00:06:24.860 --> 00:06:30.860]  從出埃及這件事作為背景
[00:06:30.860 --> 00:06:35.860]  來描述將來的尼塞亞會做些什麼
[00:06:35.860 --> 00:06:36.860]  於是乎
[00:06:36.860 --> 00:06:39.860]  耶穌在餵飽五千人
[00:06:39.860 --> 00:06:41.860]  餵飽四千人兩個神蹟裡
[00:06:41.860 --> 00:06:45.860]  可以藉著餵飽很多人
[00:06:45.860 --> 00:06:47.860]  來顯明
[00:06:47.860 --> 00:06:53.860]  耶穌就是那位你們期待已久的尼塞亞
[00:06:53.860 --> 00:06:56.860]  而餵飽四千人
[00:06:56.860 --> 00:06:57.860]  餵飽五千人
[00:06:57.860 --> 00:07:01.860]  剛才看過那四重動詞的重複
[00:07:01.860 --> 00:07:08.860]  就預表著耶穌將會為他們擺設的最後晚餐
[00:07:08.860 --> 00:07:10.860]  而最後晚餐
[00:07:10.860 --> 00:07:14.860]  更加是指向末世的現值
[00:07:14.860 --> 00:07:15.860]  大家記得
[00:07:15.860 --> 00:07:18.860]  在守聖餐的時候
[00:07:18.860 --> 00:07:20.860]  耶穌說了一句話
[00:07:20.860 --> 00:07:24.860]  「我決不喝這葡萄酒
[00:07:24.860 --> 00:07:31.860]  直到我在神國裡飲新酒的那一天」
[00:07:31.860 --> 00:07:35.860]  所以聖餐不只是單單紀念
[00:07:35.860 --> 00:07:38.860]  過去耶穌為我們寫在十字架上
[00:07:38.860 --> 00:07:41.860]  沒錯,這是很重要的一件事
[00:07:41.860 --> 00:07:42.860]  我們要記得
[00:07:42.860 --> 00:07:45.860]  聖餐還有一個更重要的意義
[00:07:45.860 --> 00:07:50.860]  是指向將來耶穌再回來的時候
[00:07:50.860 --> 00:07:54.860]  祂會和我們一起在神的國裡
[00:07:54.860 --> 00:08:00.860]  享用祂為我們預備尼塞亞的現值
[00:08:00.860 --> 00:08:03.860]  所以大家再看這段經文的時候
[00:08:03.860 --> 00:08:07.860]  不是單單吃飽了肚子就這麼簡單
[00:08:07.860 --> 00:08:10.860]  是一個帶有豐富的屬靈意思
[00:08:10.860 --> 00:08:14.860]  屬靈意味的兩件神蹟
[00:08:14.860 --> 00:08:16.860]  我們要問一個問題
[00:08:16.860 --> 00:08:18.860]  既然兩件神蹟
[00:08:18.860 --> 00:08:19.860]  四千人、五千人
[00:08:19.860 --> 00:08:22.860]  都指向同一個屬靈意義
[00:08:22.860 --> 00:08:27.860]  為何要記載兩次?
[00:08:27.860 --> 00:08:30.860]  還是相隔一章經文
[00:08:30.860 --> 00:08:32.860]  為何要記載兩次?
[00:08:32.860 --> 00:08:35.860]  有什麼這麼重要?
[00:08:35.860 --> 00:08:36.860]  或者問
[00:08:36.860 --> 00:08:41.860]  究竟在兩個故事相同的裡面
[00:08:41.860 --> 00:08:46.860]  有沒有不同的地方?
[00:08:46.860 --> 00:08:50.860]  剛才我和大家講述了這兩個故事的特點
[00:08:50.860 --> 00:08:53.860]  於是有些人就去問一個問題
[00:08:53.860 --> 00:08:59.860]  究竟是不是歷史上只有一次餵飽耶穌?
[00:08:59.860 --> 00:09:01.860]  有些人就會認為
[00:09:01.860 --> 00:09:04.860]  是的,在歷史上只有一次
[00:09:04.860 --> 00:09:07.860]  五千人那一次才是歷史發生
[00:09:07.860 --> 00:09:12.860]  四千人那件事是馬可編輯出來的
[00:09:12.860 --> 00:09:13.860]  換句話說
[00:09:13.860 --> 00:09:14.860]  歷史上沒有發生
[00:09:14.860 --> 00:09:17.860]  這個論點、這個假設
[00:09:17.860 --> 00:09:19.860]  是否能夠成立呢?
[00:09:19.860 --> 00:09:21.860]  答案是不會
[00:09:21.860 --> 00:09:23.860]  為何這樣說?
[00:09:23.860 --> 00:09:25.860]  在我的立場、理解裡
[00:09:25.860 --> 00:09:28.860]  是兩件不同的事件
[00:09:28.860 --> 00:09:30.860]  是兩件獨立的事件
[00:09:30.860 --> 00:09:32.860]  雖然很相似
[00:09:32.860 --> 00:09:36.860]  你問為何我會這樣說?
[00:09:36.860 --> 00:09:39.860]  關鍵在於
[00:09:39.860 --> 00:09:43.860]  究竟發生在兩件事件
[00:09:43.860 --> 00:09:47.860]  分別在這兩件餵飽的事件裡
[00:09:47.860 --> 00:09:51.860]  發生的地點有沒有不同?
[00:09:51.860 --> 00:09:55.860]  這是很關鍵的一點
[00:09:55.860 --> 00:09:58.860]  分別就在這裡
[00:09:58.860 --> 00:10:01.860]  當我們去看餵飽五千人的時候
[00:10:01.860 --> 00:10:04.860]  經文開始在六章一節
[00:10:04.860 --> 00:10:09.860]  六章一節就說到耶穌去到自己的家鄉
[00:10:09.860 --> 00:10:11.860]  耶穌的家鄉在哪裡呢?
[00:10:11.860 --> 00:10:12.860]  在拿撒勒
[00:10:12.860 --> 00:10:14.860]  在地圖上看到嗎?
[00:10:14.860 --> 00:10:24.860]  在靠近地中海邊的拿撒勒
[00:10:24.860 --> 00:10:26.860]  看到嗎?
[00:10:26.860 --> 00:10:28.860]  拿撒勒在哪裡呢?
[00:10:28.860 --> 00:10:35.860]  拿撒勒在加利利的一個城市,是耶穌的家鄉
[00:10:35.860 --> 00:10:44.860]  拿撒勒在加利利是猶太人居住的地方
[00:10:44.860 --> 00:10:46.860]  至於四千人是怎樣呢?
[00:10:46.860 --> 00:10:50.860]  四千人就在第七章二十四節
[00:10:50.860 --> 00:10:54.860]  經文這樣描述耶穌的行蹤
[00:10:54.860 --> 00:11:02.860]  耶穌到了推羅,在北上一點
[00:11:02.860 --> 00:11:03.860]  黑色圈住
[00:11:03.860 --> 00:11:08.860]  然後經過西頓,再上一點
[00:11:08.860 --> 00:11:12.860]  然後經文就說,祂就回到底加玻利
[00:11:12.860 --> 00:11:19.860]  底加玻利就是在約旦河以東一個很大的範圍
[00:11:19.860 --> 00:11:23.860]  換句話說,在耶穌餵飽了五千人之後
[00:11:23.860 --> 00:11:26.860]  耶穌有一個地理的轉變
[00:11:26.860 --> 00:11:29.860]  最後在底加玻利
[00:11:29.860 --> 00:11:37.860]  底加玻利是一個外邦人居住的地方
[00:11:37.860 --> 00:11:40.860]  兩件神蹟很相似
[00:11:40.860 --> 00:11:42.860]  但有一個很重要的不同
[00:11:42.860 --> 00:11:49.860]  就是餵飽五千人的對象是猶太人
[00:11:49.860 --> 00:11:53.860]  餵飽四千人的對象是外邦人
[00:11:53.860 --> 00:11:56.860]  耶穌藉著兩個不同的神蹟
[00:11:56.860 --> 00:11:59.860]  去說出一個很重要的訊息
[00:11:59.860 --> 00:12:04.860]  就是耶穌所擺設的尼賽亞賢迹
[00:12:04.860 --> 00:12:07.860]  不單單只是為了猶太人
[00:12:07.860 --> 00:12:11.860]  還包括外邦人
[00:12:11.860 --> 00:12:14.860]  這是很重要的
[00:12:14.860 --> 00:12:21.860]  想不想到保羅有一句很類似的話
[00:12:21.860 --> 00:12:25.860]  保羅在羅馬書第一章十六至十七節
[00:12:25.860 --> 00:12:31.860]  可以說是羅馬書整卷書卷的一個命題句
[00:12:31.860 --> 00:12:34.860]  保羅說:我不以福音為恥
[00:12:34.860 --> 00:12:37.860]  這福音是神的大能
[00:12:37.860 --> 00:12:40.860]  就是要救所有相信的
[00:12:40.860 --> 00:12:45.860]  下一句是:先是猶太人
[00:12:45.860 --> 00:12:49.860]  後是希臘人、外邦人
[00:12:49.860 --> 00:12:56.860]  馬可用了一個記載故事、神蹟的敘事
[00:12:56.860 --> 00:13:01.860]  來表達神的福音大能
[00:13:01.860 --> 00:13:04.860]  保羅就用了一個命題
[00:13:04.860 --> 00:13:09.860]  用了羅馬書第一章來說同一個道理
[00:13:09.860 --> 00:13:15.860]  神的大能不單單在猶太人身上出現
[00:13:15.860 --> 00:13:21.860]  還在你和我這群外邦人同樣出現
[00:13:21.860 --> 00:13:24.860]  先是猶太人
[00:13:24.860 --> 00:13:27.860]  接著是希臘人
[00:13:27.860 --> 00:13:30.860]  為什麼要這樣說呢?
[00:13:30.860 --> 00:13:34.860]  猶太人先希臘人、外邦人後
[00:13:34.860 --> 00:13:37.860]  有什麼關係呢?
[00:13:37.860 --> 00:13:41.860]  剛才我想跟大家看的很快
[00:13:41.860 --> 00:13:54.860]  我們嘗試透過馬可的眼光去看福音的大能
[00:13:54.860 --> 00:13:58.860]  先是猶太人、後是希臘人
[00:13:58.860 --> 00:14:00.860]  我想解釋清楚一點
[00:14:00.860 --> 00:14:06.860]  我們剛才是透過馬可的眼去看神的大能
[00:14:06.860 --> 00:14:10.860]  今天的重點在這裡
[00:14:10.860 --> 00:14:13.860]  嘗試轉一個角度
[00:14:13.860 --> 00:14:16.860]  不是直著馬可的眼
[00:14:16.860 --> 00:14:19.860]  而是看著馬可
[00:14:19.860 --> 00:14:27.860]  從馬可作者的角度去看四千人這件事有什麼特別
[00:14:27.860 --> 00:14:29.860]  跟得上嗎?
[00:14:29.860 --> 00:14:33.860]  如果我們是馬可的話
[00:14:33.860 --> 00:14:35.860]  馬可記載四千人
[00:14:35.860 --> 00:14:39.860]  對他本人有什麼重要的意義呢?
[00:14:39.860 --> 00:14:43.860]  這就是我想跟大家嘗試做的一件事
[00:14:43.860 --> 00:14:46.860]  當然在這裡我要做一個註腳
[00:14:46.860 --> 00:14:53.860]  註腳就是究竟馬可福音的作者馬可是誰
[00:14:53.860 --> 00:14:57.860]  馬可福音本身從沒說過
[00:14:57.860 --> 00:15:01.860]  我馬可就是作者
[00:15:01.860 --> 00:15:02.860]  從沒說過
[00:15:02.860 --> 00:15:06.860]  我們如何定義馬可福音的作者是誰呢?
[00:15:06.860 --> 00:15:18.860]  我們只能靠早期教會歷史文獻去尋找
[00:15:18.860 --> 00:15:21.860]  在第二世紀的時候
[00:15:21.860 --> 00:15:26.860]  我們看到有些教父著作
[00:15:26.860 --> 00:15:34.860]  將馬可福音這本福音書定為由約翰·馬可來寫的
[00:15:34.860 --> 00:15:38.860]  我不和大家多辯證這件事
[00:15:38.860 --> 00:15:40.860]  這是我的立場
[00:15:40.860 --> 00:15:42.860]  我希望你也跟隨我的立場
[00:15:42.860 --> 00:15:45.860]  我們所熟悉的馬可福音作者就是約翰·馬可
[00:15:45.860 --> 00:15:47.860]  你問我約翰·馬可是誰呢?
[00:15:47.860 --> 00:15:53.860]  我們嘗試去追蹤馬可這個人
[00:15:53.860 --> 00:15:56.860]  我們先看看《使徒云傳》
[00:15:56.860 --> 00:15:58.860]  有幾段經文
[00:15:58.860 --> 00:15:59.860]  其實也不少
[00:15:59.860 --> 00:16:02.860]  記載馬可的經文真的不少
[00:16:02.860 --> 00:16:04.860]  我們先看看《使徒云傳》
[00:16:04.860 --> 00:16:10.860]  看完之後我們轉去看《保羅書信》
[00:16:10.860 --> 00:16:15.860]  馬可這個人物
[00:16:15.860 --> 00:16:20.860]  第一次出現在《使徒云傳》第十二章第十二節
[00:16:20.860 --> 00:16:22.860]  那段經文是在說什麼呢?
[00:16:22.860 --> 00:16:24.860]  那段經文就是彼得出獄了
[00:16:24.860 --> 00:16:26.860]  出獄之後
[00:16:26.860 --> 00:16:35.860]  他就去到馬可或約翰·馬可的母親的家
[00:16:35.860 --> 00:16:37.860]  約翰·馬可的母親住在哪裡呢?
[00:16:37.860 --> 00:16:39.860]  耶路撒冷
[00:16:39.860 --> 00:16:41.860]  我們要明白
[00:16:41.860 --> 00:16:45.860]  這些用字是代表著什麼呢?
[00:16:45.860 --> 00:16:48.860]  約翰·馬可的母親住在耶路撒冷
[00:16:48.860 --> 00:16:52.860]  換句話說 約翰·馬可
[00:16:52.860 --> 00:16:59.860]  是一個虔誠的、保守派的猶太人
[00:16:59.860 --> 00:17:01.860]  信了耶穌的人
[00:17:01.860 --> 00:17:04.860]  雖然他信了耶穌
[00:17:04.860 --> 00:17:13.860]  但他依然對猶太宗教是一個保守派的信徒
[00:17:13.860 --> 00:17:18.860]  這是我們一開始看到馬可的背景
[00:17:18.860 --> 00:17:20.860]  記住這一點
[00:17:20.860 --> 00:17:25.860]  接著到第十二章的二十五節和十三章的五節
[00:17:25.860 --> 00:17:28.860]  我們看到經文怎樣說下去呢?
[00:17:28.860 --> 00:17:32.860]  經文是說 當保羅和巴拿巴
[00:17:32.860 --> 00:17:34.860]  巴拿巴是誰呢?
[00:17:34.860 --> 00:17:37.860]  巴拿巴是馬可的表哥
[00:17:37.860 --> 00:17:42.860]  當保羅和巴拿巴完成了一件重要的工作
[00:17:42.860 --> 00:17:48.860]  就是將愛邦人籌款的錢帶到耶路撒冷
[00:17:48.860 --> 00:17:50.860]  因為當時耶路撒冷有饑荒
[00:17:50.860 --> 00:17:57.860]  所以安提柯教會籌得很多經費和資金
[00:17:57.860 --> 00:18:03.860]  來幫助在耶路撒冷的猶太基督徒
[00:18:03.860 --> 00:18:07.860]  派保羅和巴拿巴把錢捐款帶到耶路撒冷
[00:18:07.860 --> 00:18:10.860]  當他把錢帶到耶路撒冷之後
[00:18:10.860 --> 00:18:12.860]  做完這個任務
[00:18:12.860 --> 00:18:19.860]  保羅和巴拿巴就帶著馬可離開耶路撒冷
[00:18:19.860 --> 00:18:21.860]  去到安提柯
[00:18:21.860 --> 00:18:27.860]  然後保羅和巴拿巴被安提柯教會
[00:18:27.860 --> 00:18:31.860]  去猜派出第一次宣教
[00:18:31.860 --> 00:18:37.860]  在這個時候帶著馬可一起去
[00:18:37.860 --> 00:18:40.860]  所以馬可的行蹤
[00:18:40.860 --> 00:18:49.860]  我們就見到原來馬可是保羅和巴拿巴宣教的助手
[00:18:49.860 --> 00:18:54.860]  可能會問為何會帶馬可呢?
[00:18:54.860 --> 00:18:57.860]  當然大家可能會很容易猜
[00:18:57.860 --> 00:19:00.860]  因為巴拿巴是他的表哥
[00:19:00.860 --> 00:19:04.860]  想帶著自己的表弟一起出隊
[00:19:04.860 --> 00:19:08.860]  這是很自然的,但這不是重點
[00:19:08.860 --> 00:19:13.860]  重點就在第三章,另外一節的經文第十三章十三節
[00:19:13.860 --> 00:19:17.860]  當保羅和巴拿巴帶著馬可出隊
[00:19:17.860 --> 00:19:20.860]  第一次宣教離開了安提柯
[00:19:20.860 --> 00:19:23.860]  去到一個地方,去到龐菲利亞的時候
[00:19:23.860 --> 00:19:29.860]  經文說,馬可離開了巴拿巴和保羅
[00:19:29.860 --> 00:19:32.860]  要回到耶路撒冷
[00:19:32.860 --> 00:19:35.860]  換句話說,中途折返
[00:19:35.860 --> 00:19:38.860]  有沒有印象這個故事?
[00:19:38.860 --> 00:19:43.860]  大家都問一個問題,為何馬可要中途折返呢?
[00:19:43.860 --> 00:19:47.860]  有什麼原因令到馬可要中途折返呢?
[00:19:47.860 --> 00:19:49.860]  有很多解釋,有很多原因
[00:19:49.860 --> 00:19:52.860]  有些人說,馬可可能第一次離開媽媽
[00:19:52.860 --> 00:20:00.860]  所以思鄉紀念,掛念媽媽煮燒肉
[00:20:00.860 --> 00:20:08.860]  有些人說,馬可思鄉很掛念媽媽,所以就回家了
[00:20:08.860 --> 00:20:12.860]  我想這不是太合理
[00:20:12.860 --> 00:20:20.860]  因為事後經文有說到,馬可是跟著巴拿巴出隊的
[00:20:20.860 --> 00:20:22.860]  所以這不是一個最好的解釋
[00:20:22.860 --> 00:20:24.860]  有很多解釋,我不多說了
[00:20:24.860 --> 00:20:30.860]  但我想和大家看最後那段經文,第十五章三十七節和三十九節
[00:20:30.860 --> 00:20:32.860]  這裡發生什麼事呢?
[00:20:32.860 --> 00:20:37.860]  這裡是當保羅和巴拿巴完結第一次宣教
[00:20:37.860 --> 00:20:42.860]  接著預備第二次出隊宣教的時候
[00:20:42.860 --> 00:20:49.860]  巴拿巴向保羅提出,要帶著馬可一起去
[00:20:49.860 --> 00:20:55.860]  而保羅聽到之後,保羅的反應是很強烈的
[00:20:55.860 --> 00:21:00.860]  保羅說不行,堅決說不可以再帶馬可去
[00:21:00.860 --> 00:21:08.860]  經文怎麼說,保羅為什麼不可以帶馬可,讓馬可再去一次呢?
[00:21:08.860 --> 00:21:10.860]  經文是這樣說的,你聽我讀出
[00:21:10.860 --> 00:21:17.860]  在《史圖雲傳》第十五章第三十八節
[00:21:17.860 --> 00:21:23.860]  保羅認為不應帶馬可去,因為他是馬可
[00:21:23.860 --> 00:21:25.860]  從龐菲利亞離開過他們
[00:21:25.860 --> 00:21:31.860]  不跟他們一起去作供,去工作
[00:21:31.860 --> 00:21:38.860]  經文有解釋,為什麼保羅反對再帶馬可出隊
[00:21:38.860 --> 00:21:44.860]  因為保羅說,因為他曾經試過一次
[00:21:44.860 --> 00:21:46.860]  就是剛才所提到的第一次宣教
[00:21:46.860 --> 00:21:48.860]  他不跟他們去工作
[00:21:48.860 --> 00:21:53.860]  我們要問,究竟保羅所說的工作是指什麼呢?
[00:21:53.860 --> 00:21:58.860]  若然你有機會看《史圖雲傳》第十三章開始
[00:21:58.860 --> 00:22:00.860]  即是第一次宣教
[00:22:00.860 --> 00:22:04.860]  那段經文去到後面,去到大概第十四章
[00:22:04.860 --> 00:22:07.860]  你看到有幾次出現這個字
[00:22:07.860 --> 00:22:11.860]  他們做工,他們工作,他們做工,上帝叫他們工作
[00:22:11.860 --> 00:22:14.860]  每一次說到工作的時候
[00:22:14.860 --> 00:22:19.860]  其實都是在說向外邦人傳福音的工作
[00:22:19.860 --> 00:22:23.860]  保羅反對這次第二次帶馬可
[00:22:23.860 --> 00:22:28.860]  雖然巴拿巴要求,但保羅反對
[00:22:28.860 --> 00:22:32.860]  原因,因為第一次的時候
[00:22:32.860 --> 00:22:40.860]  馬可折返是因為他不想向外邦人傳福音
[00:22:40.860 --> 00:22:43.860]  這件事是一個很重要的事件
[00:22:43.860 --> 00:22:48.860]  是令到保羅和巴拿巴鬧翻了
[00:22:48.860 --> 00:22:52.860]  你記得保羅和巴拿巴的關係嗎?
[00:22:52.860 --> 00:22:56.860]  巴拿巴可以說是保羅的恩師
[00:22:56.860 --> 00:23:00.860]  當時保羅信了耶穌之後
[00:23:00.860 --> 00:23:04.860]  耶路撒冷教會每個人都不相信
[00:23:04.860 --> 00:23:06.860]  每個人都繼續怕他
[00:23:06.860 --> 00:23:09.860]  是巴拿巴佔著保羅
[00:23:09.860 --> 00:23:12.860]  帶他去耶路撒冷教會
[00:23:12.860 --> 00:23:17.860]  在這麼重要的關係,這麼親密的關係裏
[00:23:17.860 --> 00:23:19.860]  保羅如果不是因為巴拿巴
[00:23:19.860 --> 00:23:22.860]  他都不知道接下來會怎樣
[00:23:22.860 --> 00:23:25.860]  但在這麼重要的師徒關係裏
[00:23:25.860 --> 00:23:30.860]  保羅很堅持,不可以帶馬可去
[00:23:30.860 --> 00:23:33.860]  寧願和巴拿巴鬧翻
[00:23:33.860 --> 00:23:36.860]  都堅持
[00:23:36.860 --> 00:23:38.860]  於是結果是怎樣呢?
[00:23:38.860 --> 00:23:44.860]  大家熟悉了吧? 巴拿巴帶馬可和保羅分道揚鑣
[00:23:44.860 --> 00:23:54.860]  馬可為何敢反對向外邦人傳福音?
[00:23:54.860 --> 00:24:02.860]  剛才我說過,馬可的背景是保守派的猶太基督徒
[00:24:02.860 --> 00:24:06.860]  如果大家熟悉,有一段歷史
[00:24:06.860 --> 00:24:09.860]  這段歷史是在兩約之間的發生
