
[00:00:00.000 --> 00:00:05.680]  弟兄姐妹主內平安 很高興和大家見面
[00:08:08.700 --> 00:08:12.060]  問一下行山的隊友說 哎呀 快不快到了?
[00:08:12.060 --> 00:08:15.140]  然後都被欺騙的說 很快到了 很快到了
[00:08:15.140 --> 00:08:17.900]  哎呀 怎麼半個小時也沒到 再行也不到
[00:08:17.900 --> 00:08:19.780]  但是總是說很快到了
[00:08:19.780 --> 00:08:22.380]  所以我們行山的經歷
[00:08:22.380 --> 00:08:25.460]  我們人生也是經歷很多的困難
[00:08:25.460 --> 00:08:28.060]  但是在這些困難裡面
[00:08:28.060 --> 00:08:33.300]  我們同樣經歷很多的恩典
[00:08:33.300 --> 00:08:35.540]  所以我們有些什麼山呢?
[00:08:35.540 --> 00:08:39.620]  如果將我們的人生也是比喻為很多的山的話
[00:08:39.620 --> 00:08:42.860]  我相信我們人生的山也不少
[00:08:42.860 --> 00:08:45.820]  我們可能遇到學習上的山
[00:08:45.820 --> 00:08:47.620]  如果我們家中有孩子的
[00:08:47.620 --> 00:08:52.020]  我自己從去年到今年一直在面對這樣一個大山
[00:08:52.020 --> 00:08:57.700]  因為我的女兒剛剛去年從K3升到小學一年級
[00:08:57.700 --> 00:09:01.460]  非常大的山 又遇上疫情要在家裡面學習
[00:09:01.460 --> 00:09:05.140]  又要從幼稚園一個比較快樂的環境
[00:09:05.140 --> 00:09:07.540]  馬上去到小學一年級
[00:09:07.540 --> 00:09:12.860]  很多功課 我感覺到真的是一大座山在我的面前
[00:09:12.860 --> 00:09:15.620]  可能我們遇到移民的山 對不對?
[00:09:15.620 --> 00:09:18.460]  可能我們聽到親戚朋友
[00:09:18.460 --> 00:09:22.100]  因為可能香港的環境、疫情等等
[00:09:22.100 --> 00:09:24.580]  也聽到這個移民、那個家庭移民
[00:09:24.580 --> 00:09:29.740]  可能對於這些的家庭移民成為他們的一座山
[00:09:29.740 --> 00:09:32.420]  因為要去到一個不熟悉的城市
[00:09:32.420 --> 00:09:35.580]  可能我們搬遷的山 我們要搬家
[00:09:35.580 --> 00:09:38.100]  我們就要那樣的搬遷搬動
[00:09:38.100 --> 00:09:41.060]  可能我們有來自朋友之間的山
[00:09:41.060 --> 00:09:43.460]  可能朋友好的時候很好
[00:09:43.460 --> 00:09:45.580]  不好的時候可能一小句話
[00:09:45.580 --> 00:09:47.340]  你就得罪了你的朋友
[00:09:47.340 --> 00:09:50.540]  可能要很長時間才可以復合
[00:09:50.540 --> 00:09:52.700]  或者我們工作的山
[00:09:52.700 --> 00:09:55.780]  我相信在去年到今年特別的不容易
[00:09:55.780 --> 00:10:00.580]  這個疫情令到很多的人失去工作
[00:10:00.580 --> 00:10:02.060]  很難再找到工作
[00:10:02.060 --> 00:10:04.980]  所以今天如果躺入我們傳統的弟兄姐妹
[00:10:04.980 --> 00:10:07.460]  你仍然在工作或者很忙碌
[00:10:07.460 --> 00:10:09.660]  那你要Hallelujah、要感謝神
[00:10:09.660 --> 00:10:11.420]  這仍然在工作
[00:10:11.420 --> 00:10:15.420]  例如我們可能有婚姻的山
[00:10:15.420 --> 00:10:17.580]  可能我們的孩子都還沒有長大
[00:10:17.580 --> 00:10:20.260]  可是好像我們的婚姻要走到盡頭這樣
[00:10:20.260 --> 00:10:21.780]  我們面臨婚姻的山
[00:10:21.780 --> 00:10:24.820]  我們面臨同事的關係的山
[00:10:24.820 --> 00:10:27.340]  甚至我們健康的山
[00:10:27.340 --> 00:10:30.460]  可能我們年紀都還不是很大 對不對?
[00:10:30.460 --> 00:10:32.420]  但是可能我們的健康用盡
[00:10:32.420 --> 00:10:34.340]  我們面臨健康的山
[00:10:34.340 --> 00:10:38.100]  我們面臨這個可能天災、疫情
[00:10:38.100 --> 00:10:42.140]  這些我們完全無法控制的一座一座的山
[00:10:42.140 --> 00:10:44.420]  這些我們還沒來得及喘氣的
[00:10:44.420 --> 00:10:47.300]  我們又來一個又一個的山
[00:10:47.300 --> 00:10:52.580]  弟兄姐妹你有同感嗎?你有同感嗎?
[00:10:52.580 --> 00:10:56.860]  除了我們在山當中是這樣的不容易以外
[00:10:56.860 --> 00:10:59.420]  其實我想到在今天的詩篇當中
[00:10:59.420 --> 00:11:00.900]  其實也提醒我們
[00:11:00.900 --> 00:11:04.820]  或者整本聖經當中都很多的情節
[00:11:04.820 --> 00:11:08.300]  很多耶穌和門徒 甚至舊約當中
[00:11:08.300 --> 00:11:10.460]  以色列的子民和神的關係
[00:11:10.460 --> 00:11:13.420]  和山都有很密切的關係
[00:11:13.420 --> 00:11:16.460]  在山當中 在山裡面
[00:11:16.460 --> 00:11:19.260]  也是我們親近上帝
[00:11:19.260 --> 00:11:22.940]  經歷上帝大能的一個地方
[00:11:22.940 --> 00:11:25.620]  大家同意嗎?我不知道你同不同意
[00:11:25.620 --> 00:11:30.300]  今天特別選了這個詩篇121篇
[00:11:30.300 --> 00:11:33.300]  和大家分享就是八節的經文
[00:11:33.300 --> 00:11:38.780]  這八節121篇被稱為上行之詩
[00:11:38.780 --> 00:11:41.220]  或者是朝聖詩
[00:11:41.220 --> 00:11:46.180]  當時以色列子民百姓他們要去朝聖的時候
[00:11:46.180 --> 00:11:49.580]  他們要慢慢的從高處行
[00:11:49.580 --> 00:11:52.620]  要行到敬拜上主的地方
[00:11:52.620 --> 00:11:56.300]  那如果你把聖經你看前一點點
[00:11:56.300 --> 00:11:59.820]  121篇就是前面是120篇
[00:11:59.820 --> 00:12:01.700]  然後119篇
[00:12:01.700 --> 00:12:03.940]  詩篇119篇你翻一下
[00:12:03.940 --> 00:12:06.020]  在我的聖經上都好多頁
[00:12:06.020 --> 00:12:08.020]  被稱為最長的詩篇
[00:12:08.020 --> 00:12:11.220]  然後從最長的這個119篇
[00:12:11.220 --> 00:12:13.780]  後面的120到134篇
[00:12:13.780 --> 00:12:15.700]  都是一些小短詩對不對?
[00:12:15.700 --> 00:12:18.660]  你現在這樣略略的這樣略看一下
[00:12:18.660 --> 00:12:20.820]  你都看到是短短的一些詩
[00:12:20.820 --> 00:12:23.380]  一共有15首
[00:12:23.380 --> 00:12:27.260]  120到134篇有15首的詩
[00:12:27.260 --> 00:12:31.740]  這15首的詩都被稱為上行之詩
[00:12:31.740 --> 00:12:34.860]  這些詩通常都是可以唱出來的
[00:12:34.860 --> 00:12:38.580]  是可以說是內心的自我的一個對話也可以
[00:12:38.580 --> 00:12:42.700]  或者是一個呼應的這樣的詩都可以
[00:12:42.700 --> 00:12:49.540]  都是當時信徒進入聖殿時所唱的敬堂詩
[00:12:49.540 --> 00:12:53.100]  進入聖堂的詩 敬堂詩
[00:12:53.100 --> 00:12:56.180]  所以今天是短短的八節
[00:12:56.180 --> 00:12:59.060]  這首詩也有一首詩歌
[00:12:59.060 --> 00:13:01.060]  《向山舉目》的這樣一首詩
[00:13:01.060 --> 00:13:03.700]  這個《主日學》裡面小朋友都會唱的
[00:13:03.700 --> 00:13:06.460]  所以特別的和大家來講
[00:13:06.460 --> 00:13:09.900]  剛才我講到了這個
[00:13:09.900 --> 00:13:12.780]  我們有很多的這個
[00:13:12.780 --> 00:13:15.820]  我跟大家看下去
[00:13:15.820 --> 00:13:19.420]  有很多的這個很多方面的這個
[00:13:19.420 --> 00:13:22.700]  這個聖經當中都有很多山是
[00:13:22.700 --> 00:13:28.060]  和人經歷恩典、經歷困難也是親近上帝的
[00:13:28.060 --> 00:13:31.100]  你比如說 所以這個山也可以說是
[00:13:31.100 --> 00:13:34.060]  象徵上帝能力的同在
[00:13:34.060 --> 00:13:37.220]  聖經當中很多的故事都在山上發生
[00:13:37.220 --> 00:13:39.220]  你能列舉出來一些嗎?
[00:13:39.220 --> 00:13:42.860]  比如說我們的信心之父亞伯拉罕
[00:13:42.860 --> 00:13:45.020]  他就是在山裡面 對吧?
[00:13:45.020 --> 00:13:47.940]  上帝 耶和華上帝要讓他把他最
[00:13:47.940 --> 00:13:51.180]  這個老年得子最愛的這個寶貴的兒子
[00:13:51.180 --> 00:13:56.660]  要讓他帶到山上去見 獻這個以撒
[00:13:56.660 --> 00:14:00.860]  他內心讓我們看到的是有信心、有順服 對吧?
[00:14:00.860 --> 00:14:04.980]  他在這個裡面經歷了和上帝的這種
[00:14:04.980 --> 00:14:07.220]  知道上帝的大能的存在
[00:14:07.220 --> 00:14:11.780]  賞賜的是神 收取的是神 主權在上帝
[00:14:11.780 --> 00:14:15.260]  例如說摩西 摩西當以色列百姓
[00:14:15.260 --> 00:14:19.380]  在這個下面他們走進曠野的這個40年裡面
[00:14:19.380 --> 00:14:23.940]  百姓這個來來回回的很多的反覆
[00:14:23.940 --> 00:14:28.500]  摩西他去到山上面去接受、去領受
[00:14:28.500 --> 00:14:31.820]  這個西乃山上面頒發的律法
[00:14:31.820 --> 00:14:33.220]  我相信在這個時候
[00:14:33.220 --> 00:14:36.700]  摩西的信心也大大的得到鼓勵
[00:14:36.700 --> 00:14:39.020]  也是在山上面發生的 對不對?
[00:14:39.020 --> 00:14:44.020]  另外我們看到這個掃羅戰死、基利波山
[00:14:44.020 --> 00:14:48.860]  在這個上面也是在山上面發生這樣一個場景
[00:14:48.860 --> 00:14:53.020]  也讓掃羅的信心很大的得到提升
[00:14:53.020 --> 00:14:56.140]  我們看到聖經當中很多很多的這樣的
[00:14:56.140 --> 00:15:00.060]  一些聖經的故事、聖經的記載
[00:15:00.060 --> 00:15:02.700]  都在山上面來講述
[00:15:02.700 --> 00:15:07.260]  讓我們看到這個上帝是大而可畏、是聖潔的
[00:15:07.260 --> 00:15:10.140]  又例如我們先知以利亞
[00:15:10.140 --> 00:15:14.100]  她在《獵王紀》上18章裡面就記述了
[00:15:14.100 --> 00:15:20.620]  她在加密山上和這個外邦的巴黎的神去鬥法
[00:15:20.620 --> 00:15:26.140]  當時850個的壯士都沒能鬥過她 為什麼?
[00:15:26.140 --> 00:15:30.380]  不是說她厲害 是因為她背後有一個信使
[00:15:30.380 --> 00:15:33.820]  有一個大有能力的上帝的同在
[00:15:33.820 --> 00:15:36.020]  剛才都是講到舊約當中
[00:15:36.020 --> 00:15:40.500]  這個百姓、子民、領袖們和神相遇
[00:15:40.500 --> 00:15:44.780]  和神去經歷事情的一些記載 對不對?
[00:15:44.780 --> 00:15:48.300]  那去到新約當中也有很多
[00:15:48.300 --> 00:15:53.020]  耶穌祂在這個山上和祂的門徒
[00:15:53.020 --> 00:15:58.740]  和當時的百姓去講這個很出名的登山的寶訓
[00:15:58.740 --> 00:16:01.980]  在裡面給我們講很多生命的一些
[00:16:01.980 --> 00:16:05.180]  屬靈生命的寶貴的品格 對吧?
[00:16:05.180 --> 00:16:07.060]  也是在這個山上面的
[00:16:07.060 --> 00:16:09.180]  然後耶穌登山變相
[00:16:09.180 --> 00:16:11.580]  祂向祂的門徒去變相
[00:16:11.580 --> 00:16:14.820]  以示讓祂的門徒也知道祂是誰
[00:16:14.820 --> 00:16:17.620]  用這些在山上面的這些形象
[00:16:17.620 --> 00:16:20.460]  讓看到讓彼得、讓約翰
[00:16:20.460 --> 00:16:25.580]  他們看到這個耶穌是神的兒子 是大有榮耀的
[00:16:25.580 --> 00:16:29.940]  我們看山 我們沒有人想面對困難
[00:16:29.940 --> 00:16:32.780]  我們也太高的山 我們也爬不動
[00:16:32.780 --> 00:16:35.020]  但是我們就是正正是因為
[00:16:35.020 --> 00:16:37.220]  生命當中的這麼多山
[00:16:37.220 --> 00:16:39.220]  很多時候我們覺得 哎呀
[00:16:39.220 --> 00:16:42.660]  今次的這個山 我們是跨不過去的了
[00:16:42.660 --> 00:16:44.540]  我們真的是太難了
[00:16:44.540 --> 00:16:47.980]  但是我們真的邀請上帝
[00:16:47.980 --> 00:16:51.100]  邀請上帝帶著我們來跨越
[00:16:51.100 --> 00:16:53.300]  因為這個山 我也告訴自己
[00:16:53.300 --> 00:16:55.380]  比如我現在遇到的這個山
[00:16:55.380 --> 00:16:57.340]  遇到我家中的女兒
[00:16:57.340 --> 00:16:59.580]  在剛剛上小學的時候
[00:16:59.580 --> 00:17:03.260]  就遇到要在網上學習 要靠她自己
[00:17:03.260 --> 00:17:08.860]  我要各樣的功課 真的是不簡單 在香港讀一個小學
[00:17:08.860 --> 00:17:10.420]  讀一個小學的英文
[00:17:10.420 --> 00:17:14.020]  等於我以前在中醫才學的英文的內容
[00:17:14.020 --> 00:17:19.780]  但是這些山 我感覺到是我們全家經歷主恩的機會
[00:17:19.780 --> 00:17:21.820]  在困難當中 你同意嗎?
[00:17:21.820 --> 00:17:25.700]  很多時候有很多你想不到的很多的天使
[00:17:25.700 --> 00:17:29.420]  很多的安慰 很多的幫助給我們
[00:17:29.420 --> 00:17:33.220]  在這個裡面 很多弟兄姐妹會支持我們
[00:17:33.220 --> 00:17:37.780]  所以我相信 山和我們有密切的關係
[00:17:37.780 --> 00:17:42.340]  跨越生命當中的山 我們如何跨越呢?
[00:17:42.340 --> 00:17:45.300]  這個也是我今天要和大家來分享的
[00:17:45.300 --> 00:17:51.220]  所以剛才這個經文裡面 我就從幾個方面來看
[00:17:51.220 --> 00:17:55.140]  首先請弟兄姐妹看一下這八節的經文
[00:17:55.140 --> 00:18:00.340]  這八節經文當中 我會看到有哪幾個方面呢?
[00:18:00.340 --> 00:18:05.980]  大家看一下 特別是這個紅色字體的
[00:18:05.980 --> 00:18:10.460]  講到我們的一些 可能一些身體的一些部位
[00:18:10.460 --> 00:18:12.140]  講到我們的身體部位
[00:18:12.140 --> 00:18:15.500]  你覺得我們身體的部位 哪一個部位最重要呢?
[00:18:15.500 --> 00:18:17.220]  我們看第一節 你看到嗎?
[00:18:17.220 --> 00:18:20.940]  我用莒木紅色 莒木說到眼睛對不對?
[00:18:20.940 --> 00:18:23.260]  眼睛重不重要呢?
[00:18:23.260 --> 00:18:27.940]  像山去莒木 看著這個山 望著這個山
[00:18:27.940 --> 00:18:31.260]  重不重要呢?眼睛很重要對不對?
[00:18:31.260 --> 00:18:35.260]  甚至我們內心的方向 方向很重要
[00:18:35.260 --> 00:18:39.140]  方向不重要就出大的事情了
[00:18:39.140 --> 00:18:42.660]  另外我們看到我們的腳
[00:18:42.660 --> 00:18:47.540]  第三節說 腳必不搖動 必不滑倒
[00:18:47.540 --> 00:18:49.980]  它當年這個另外的《聖經》的版本說
[00:18:49.980 --> 00:18:53.220]  必不腳 不滑動 不搖動
[00:18:53.220 --> 00:18:55.820]  這個腳代表我們的前途
[00:18:55.820 --> 00:18:58.420]  代表我們站在什麼地方 是不是?
[00:18:58.420 --> 00:19:00.180]  你是否站立得穩呢?
[00:19:00.180 --> 00:19:03.500]  在你人生的當下 你的腳站立得穩嗎?
[00:19:03.500 --> 00:19:08.620]  另外還有這個手 講到我們這個手
[00:19:08.620 --> 00:19:13.780]  也是右邊 耶和華在你的右邊硬臂你
[00:19:13.780 --> 00:19:19.100]  要保護你 它這個代表我們手所做的事情
[00:19:19.100 --> 00:19:20.940]  我們手所做的事情
[00:19:20.940 --> 00:19:24.940]  神祂要來 上帝祂要來看護、保守我們
[00:19:24.940 --> 00:19:28.100]  另外第七節裡面的性命
[00:19:28.100 --> 00:19:30.380]  祂要保護你的性命
[00:19:30.380 --> 00:19:32.180]  這個性命可以說是我們生命
[00:19:32.180 --> 00:19:33.860]  生命最重要了 是不是?
[00:19:33.860 --> 00:19:36.700]  我們生命健康是最最重要的
[00:19:36.700 --> 00:19:41.380]  所以在這四個方面和大家來看到
[00:19:41.380 --> 00:19:45.540]  121篇裡面到底哪一樣重要呢?
[00:19:45.540 --> 00:19:49.340]  我們應該怎麼樣來重點
[00:19:49.340 --> 00:19:51.500]  從這四個方面來看一下
[00:19:51.500 --> 00:19:54.980]  我們應該如何來理解
[00:19:54.980 --> 00:19:57.060]  我們繼續看四個方面
[00:19:57.060 --> 00:19:58.780]  今天你舉目了嗎?
[00:19:58.780 --> 00:20:02.420]  可能當下我們每個人都有自己的山
[00:20:02.420 --> 00:20:05.860]  小山、大山 你舉目了嗎?
[00:20:05.860 --> 00:20:07.500]  最重要的是你有沒有舉目
[00:20:07.500 --> 00:20:09.220]  你是如何舉目的?
[00:20:09.220 --> 00:20:12.380]  你是不是看到一座山 你就 哎呀 太高了
[00:20:12.380 --> 00:20:14.820]  我只看到山 什麼都看不到
[00:20:14.820 --> 00:20:18.100]  或者是你這個心裡面還沒看
[00:20:18.100 --> 00:20:19.620]  你就覺得 哎呀 這麼大的山
[00:20:19.620 --> 00:20:22.780]  我也看不見後面的什麼風景了
[00:20:22.780 --> 00:20:25.260]  今天你的眼睛、你的眼目
[00:20:25.260 --> 00:20:27.940]  你的方向正確嗎?是不是?
[00:20:27.940 --> 00:20:30.460]  所以我剛才從四個身體的這個部位
[00:20:30.460 --> 00:20:33.060]  和大家來看了這個情況
[00:20:33.060 --> 00:20:38.540]  我們現在具體的去進到第一節
[00:20:38.540 --> 00:20:43.060]  向山舉目 向群山去舉目
[00:20:43.060 --> 00:20:46.660]  最重要的就是這個舉目了
[00:20:46.660 --> 00:20:50.340]  當我們其實在一個山下面 你很近的時候
[00:20:50.340 --> 00:20:53.820]  其實你眼前只看到那個山的樣子 對不對?
[00:20:53.820 --> 00:20:57.100]  看不到什麼 就像我們在我們困難裡面
[00:20:57.100 --> 00:20:59.340]  我們就只看到困難 看不到上帝
