
[00:00:00.000 --> 00:00:02.000]  大兄姊妹,平安!
[00:01:16.000 --> 00:01:18.000]  首先
[00:01:18.000 --> 00:01:20.000]  聖靈
[00:01:20.000 --> 00:01:22.000]  對未信的人來說
[00:01:22.000 --> 00:01:24.000]  會幫助他
[00:01:24.000 --> 00:01:26.000]  認罪
[00:01:26.000 --> 00:01:28.000]  悔改
[00:01:28.000 --> 00:01:30.000]  信耶穌
[00:01:30.000 --> 00:01:32.000]  第二至第五點
[00:01:32.000 --> 00:01:34.000]  都是對信徒
[00:01:34.000 --> 00:01:36.000]  第二
[00:01:36.000 --> 00:01:38.000]  聖靈是一位慰助者
[00:01:38.000 --> 00:01:40.000]  或者如果大家
[00:01:40.000 --> 00:01:42.000]  慣用和合本的翻譯
[00:01:42.000 --> 00:01:44.000]  就是保衛師
[00:01:44.000 --> 00:01:46.000]  聖靈會提醒我們
[00:01:46.000 --> 00:01:48.000]  有關主耶穌的教導
[00:01:48.000 --> 00:01:50.000]  也幫助我們
[00:01:50.000 --> 00:01:52.000]  可以進行
[00:01:52.000 --> 00:01:54.000]  主耶穌的教導
[00:01:54.000 --> 00:01:56.000]  第三方面
[00:01:56.000 --> 00:01:58.000]  就是
[00:01:58.000 --> 00:02:00.000]  聖靈
[00:02:00.000 --> 00:02:02.000]  也是真理的靈
[00:02:02.000 --> 00:02:04.000]  他帶領我們
[00:02:04.000 --> 00:02:06.000]  認識有關
[00:02:06.000 --> 00:02:08.000]  上帝的真理
[00:02:08.000 --> 00:02:10.000]  進入上帝的空間
[00:02:10.000 --> 00:02:12.000]  第四點
[00:02:12.000 --> 00:02:14.000]  就是聖靈
[00:02:14.000 --> 00:02:16.000]  也是一位隱藏的神
[00:02:16.000 --> 00:02:18.000]  他工作的性質
[00:02:18.000 --> 00:02:20.000]  是想讓耶穌
[00:02:20.000 --> 00:02:22.000]  得榮耀
[00:02:22.000 --> 00:02:24.000]  不是他自己
[00:02:24.000 --> 00:02:26.000]  為自己爭取榮耀
[00:02:26.000 --> 00:02:28.000]  最後第五點
[00:02:28.000 --> 00:02:30.000]  聖靈
[00:02:30.000 --> 00:02:32.000]  是主在我們裏面
[00:02:32.000 --> 00:02:34.000]  使我們的生命
[00:02:34.000 --> 00:02:36.000]  融合在
[00:02:36.000 --> 00:02:38.000]  上帝裏面
[00:02:38.000 --> 00:02:40.000]  也活在上帝的愛裏面
[00:02:40.000 --> 00:02:42.000]  並且
[00:02:42.000 --> 00:02:44.000]  使到信徒之間
[00:02:44.000 --> 00:02:46.000]  在主的裏面
[00:02:46.000 --> 00:02:48.000]  能夠彼此相愛
[00:02:48.000 --> 00:02:50.000]  合而為一
[00:02:50.000 --> 00:02:52.000]  這是特別在
[00:02:52.000 --> 00:02:54.000]  主耶穌的祈禱裏面
[00:02:54.000 --> 00:02:56.000]  強調的
[00:02:56.000 --> 00:02:58.000]  也就是上帝的心意
[00:02:58.000 --> 00:03:00.000]  好
[00:03:00.000 --> 00:03:02.000]  讓我們看今天的經文
[00:03:02.000 --> 00:03:04.000]  是選自迦拉太書
[00:03:04.000 --> 00:03:06.000]  我們看看
[00:03:06.000 --> 00:03:08.000]  保羅對信徒
[00:03:08.000 --> 00:03:10.000]  特別是迦拉太的信徒的教導
[00:03:10.000 --> 00:03:12.000]  讓我們知道
[00:03:12.000 --> 00:03:14.000]  一位自認是
[00:03:14.000 --> 00:03:16.000]  信耶穌的人
[00:03:16.000 --> 00:03:18.000]  對聖靈
[00:03:18.000 --> 00:03:20.000]  應該有的態度
[00:03:20.000 --> 00:03:22.000]  或者
[00:03:22.000 --> 00:03:24.000]  我先簡單介紹一下
[00:03:24.000 --> 00:03:26.000]  迦拉太書
[00:03:26.000 --> 00:03:28.000]  迦拉太不是一個
[00:03:28.000 --> 00:03:30.000]  城市的名字
[00:03:30.000 --> 00:03:32.000]  在聖經裏面
[00:03:32.000 --> 00:03:34.000]  新約聖經裏面
[00:03:34.000 --> 00:03:36.000]  有很多保羅書信
[00:03:36.000 --> 00:03:38.000]  都是寫給某個城市的
[00:03:38.000 --> 00:03:40.000]  例如羅馬書寫給羅馬
[00:03:40.000 --> 00:03:42.000]  爾弗所書寫給爾弗所的地方
[00:03:42.000 --> 00:03:44.000]  哥林多
[00:03:44.000 --> 00:03:46.000]  都是一些城市的
[00:03:46.000 --> 00:03:48.000]  名稱
[00:03:48.000 --> 00:03:50.000]  迦拉太
[00:03:50.000 --> 00:03:52.000]  是當時羅馬帝國的一個省份
[00:03:52.000 --> 00:03:54.000]  或者
[00:03:54.000 --> 00:03:56.000]  我們看一幅地圖
[00:03:56.000 --> 00:03:58.000]  我已經找紅圈圈住的
[00:03:58.000 --> 00:04:00.000]  就是迦拉太省
[00:04:00.000 --> 00:04:02.000]  是位於今天的
[00:04:02.000 --> 00:04:04.000]  土耳其境內
[00:04:04.000 --> 00:04:06.000]  保羅
[00:04:06.000 --> 00:04:08.000]  在第一次宣教旅程的時候
[00:04:08.000 --> 00:04:10.000]  曾經去過
[00:04:10.000 --> 00:04:12.000]  那裏幾個地方
[00:04:12.000 --> 00:04:14.000]  比西底安提亞
[00:04:14.000 --> 00:04:16.000]  以哥廉
[00:04:16.000 --> 00:04:18.000]  盧斯德
[00:04:18.000 --> 00:04:20.000]  特比
[00:04:20.000 --> 00:04:22.000]  都是屬於迦拉太省
[00:04:22.000 --> 00:04:24.000]  近南部的地方
[00:04:24.000 --> 00:04:26.000]  這封信
[00:04:26.000 --> 00:04:28.000]  大概是公元50年
[00:04:28.000 --> 00:04:30.000]  左右寫的
[00:04:30.000 --> 00:04:32.000]  是新約聖經中
[00:04:32.000 --> 00:04:34.000]  第一本寫成的書
[00:04:34.000 --> 00:04:36.000]  比福音書和任何
[00:04:36.000 --> 00:04:38.000]  其他的書信寫得更早
[00:04:38.000 --> 00:04:40.000]  保羅寫這封
[00:04:40.000 --> 00:04:42.000]  信的原因
[00:04:42.000 --> 00:04:44.000]  由於有一些
[00:04:44.000 --> 00:04:46.000]  猶太教背景的人
[00:04:46.000 --> 00:04:48.000]  在保羅
[00:04:48.000 --> 00:04:50.000]  傳了福音之後
[00:04:50.000 --> 00:04:52.000]  亦都去到迦拉太
[00:04:52.000 --> 00:04:54.000]  地區的教會
[00:04:54.000 --> 00:04:56.000]  傳講一些錯謬的
[00:04:56.000 --> 00:04:58.000]  道理
[00:04:58.000 --> 00:05:00.000]  他們說救恩
[00:05:00.000 --> 00:05:02.000]  是要在相信基督以後
[00:05:02.000 --> 00:05:04.000]  再加上
[00:05:04.000 --> 00:05:06.000]  遵守摩西的
[00:05:06.000 --> 00:05:08.000]  密法
[00:05:08.000 --> 00:05:10.000]  他們的
[00:05:10.000 --> 00:05:12.000]  信息
[00:05:12.000 --> 00:05:14.000]  將基督信仰
[00:05:14.000 --> 00:05:16.000]  和猶太教
[00:05:16.000 --> 00:05:18.000]  恩典和律法
[00:05:18.000 --> 00:05:20.000]  基督和摩西
[00:05:20.000 --> 00:05:22.000]  混淆了
[00:05:22.000 --> 00:05:24.000]  不單止這樣
[00:05:24.000 --> 00:05:26.000]  他們還意圖
[00:05:26.000 --> 00:05:28.000]  使迦拉太的信徒
[00:05:28.000 --> 00:05:30.000]  遠離保羅
[00:05:30.000 --> 00:05:32.000]  保羅不是
[00:05:32.000 --> 00:05:34.000]  真使徒
[00:05:34.000 --> 00:05:36.000]  他沒有和耶穌
[00:05:36.000 --> 00:05:38.000]  一起見過面
[00:05:38.000 --> 00:05:40.000]  因此他的信息
[00:05:40.000 --> 00:05:42.000]  就不對
[00:05:42.000 --> 00:05:44.000]  當時
[00:05:44.000 --> 00:05:46.000]  很多迦拉太的基督徒
[00:05:46.000 --> 00:05:48.000]  都受了這些道理影響
[00:05:48.000 --> 00:05:50.000]  這次保羅
[00:05:50.000 --> 00:05:52.000]  就要寫這封信
[00:05:52.000 --> 00:05:54.000]  去勸導他們
[00:05:54.000 --> 00:05:56.000]  迦拉太書前面
[00:05:56.000 --> 00:05:58.000]  幾章的經文
[00:05:58.000 --> 00:06:00.000]  即是一至四章,我們今天看第五章的經文
[00:06:00.000 --> 00:06:04.000]  都是強調
[00:06:04.000 --> 00:06:06.000]  今日福音派教會
[00:06:06.000 --> 00:06:08.000]  非常強調的真理
[00:06:08.000 --> 00:06:10.000]  就是
[00:06:10.000 --> 00:06:12.000]  我們是
[00:06:12.000 --> 00:06:14.000]  「恩順稱義」
[00:06:14.000 --> 00:06:16.000]  即是我們只需要
[00:06:16.000 --> 00:06:18.000]  真正相信主耶穌基督
[00:06:18.000 --> 00:06:20.000]  就可以
[00:06:20.000 --> 00:06:22.000]  被上帝
[00:06:22.000 --> 00:06:24.000]  算為「義」
[00:06:24.000 --> 00:06:26.000]  使我們可以成為
[00:06:26.000 --> 00:06:28.000]  上帝的兒女
[00:06:28.000 --> 00:06:30.000]  我時常
[00:06:30.000 --> 00:06:32.000]  喜歡用一個例子解釋
[00:06:32.000 --> 00:06:34.000]  「恩順稱義」的道理
[00:06:34.000 --> 00:06:36.000]  就好像一個嬰兒
[00:06:36.000 --> 00:06:38.000]  他出生之前
[00:06:38.000 --> 00:06:40.000]  是絕對沒有
[00:06:40.000 --> 00:06:42.000]  為父母
[00:06:42.000 --> 00:06:44.000]  做過任何的事
[00:06:44.000 --> 00:06:46.000]  配得父母要生他下來
[00:06:46.000 --> 00:06:48.000]  然後還要任勞任怨
[00:06:48.000 --> 00:06:50.000]  去照顧他成長
[00:06:50.000 --> 00:06:54.000]  這完全是父母的恩典
[00:06:54.000 --> 00:06:56.000]  所以我們能夠得救
[00:06:56.000 --> 00:06:58.000]  亦是上帝的恩典
[00:06:58.000 --> 00:07:00.000]  單憑「恩順」
[00:07:00.000 --> 00:07:02.000]  就可以成為上帝的兒女
[00:07:02.000 --> 00:07:04.000]  不過
[00:07:04.000 --> 00:07:06.000]  當一個人相信主耶穌之後
[00:07:06.000 --> 00:07:08.000]  是否可以任我行
[00:07:08.000 --> 00:07:12.000]  繼續過自己喜歡過的生活呢?
[00:07:12.000 --> 00:07:14.000]  從今天的經文
[00:07:14.000 --> 00:07:16.000]  我們會發現
[00:07:16.000 --> 00:07:18.000]  保羅對信仰
[00:07:18.000 --> 00:07:20.000]  和生活的關係
[00:07:20.000 --> 00:07:22.000]  有不一樣的看法
[00:07:22.000 --> 00:07:24.000]  讓我們一起思想
[00:07:24.000 --> 00:07:26.000]  今天的經文
[00:07:26.000 --> 00:07:28.000]  很多現代人
[00:07:28.000 --> 00:07:30.000]  會覺得信仰
[00:07:30.000 --> 00:07:32.000]  和他們的生活方式
[00:07:32.000 --> 00:07:34.000]  沒有什麼關係
[00:07:34.000 --> 00:07:36.000]  但今天的經文
[00:07:36.000 --> 00:07:38.000]  一開始就讓我們看見
[00:07:38.000 --> 00:07:42.000]  原來上帝呼召我們信耶穌
[00:07:42.000 --> 00:07:44.000]  不單止是發一張
[00:07:44.000 --> 00:07:46.000]  天堂入境簽證給我們
[00:07:46.000 --> 00:07:48.000]  等我們離開世界之後
[00:07:48.000 --> 00:07:50.000]  就可以直去天堂
[00:07:50.000 --> 00:07:52.000]  在加拉大書
[00:07:52.000 --> 00:07:54.000]  五章十三節裡說
[00:07:54.000 --> 00:07:56.000]  弟兄們
[00:07:56.000 --> 00:07:58.000]  你們蒙召
[00:07:58.000 --> 00:08:00.000]  要得自由
[00:08:00.000 --> 00:08:02.000]  只是不可把這自由
[00:08:02.000 --> 00:08:04.000]  當作放縱
[00:08:04.000 --> 00:08:06.000]  情慾的機會
[00:08:06.000 --> 00:08:08.000]  總要用愛心
[00:08:08.000 --> 00:08:10.000]  互相服侍
[00:08:10.000 --> 00:08:14.000]  如果我們帶著現代人的文化
[00:08:14.000 --> 00:08:16.000]  去讀這句經文
[00:08:16.000 --> 00:08:18.000]  很容易就會以為
[00:08:18.000 --> 00:08:20.000]  我們得自由了
[00:08:20.000 --> 00:08:22.000]  即是做什麼都可以了
[00:08:22.000 --> 00:08:24.000]  但這不是保羅的意思
[00:08:26.000 --> 00:08:28.000]  因為在上文
[00:08:28.000 --> 00:08:30.000]  保羅勸加拉大人
[00:08:30.000 --> 00:08:32.000]  不要相信
[00:08:32.000 --> 00:08:34.000]  猶太教信徒的教導
[00:08:34.000 --> 00:08:38.000]  要他們遵守
[00:08:38.000 --> 00:08:40.000]  摩西的律法
[00:08:40.000 --> 00:08:42.000]  相信耶穌的人
[00:08:42.000 --> 00:08:44.000]  是恩信稱義
[00:08:44.000 --> 00:08:46.000]  也是從
[00:08:46.000 --> 00:08:48.000]  律法的綑綁中
[00:08:48.000 --> 00:08:50.000]  釋放出來
[00:08:50.000 --> 00:08:52.000]  成為主裡面的自由
[00:08:52.000 --> 00:08:54.000]  這也是主耶穌
[00:08:54.000 --> 00:08:56.000]  對信他的猶太人
[00:08:56.000 --> 00:08:58.000]  曾經說過
[00:08:58.000 --> 00:09:00.000]  在約翰福音八章三十二節
[00:09:00.000 --> 00:09:02.000]  你們將認識真理
[00:09:02.000 --> 00:09:04.000]  真理會
[00:09:04.000 --> 00:09:06.000]  使你們自由
[00:09:06.000 --> 00:09:08.000]  也是從律法中
[00:09:08.000 --> 00:09:10.000]  得自由的意思
[00:09:10.000 --> 00:09:12.000]  信了耶穌
[00:09:12.000 --> 00:09:14.000]  除了使我們
[00:09:14.000 --> 00:09:16.000]  從
[00:09:16.000 --> 00:09:18.000]  律法裡面
[00:09:18.000 --> 00:09:20.000]  得釋放
[00:09:20.000 --> 00:09:22.000]  得自由之外
[00:09:22.000 --> 00:09:24.000]  我們還要遵循
[00:09:24.000 --> 00:09:26.000]  全部律法的精華
[00:09:26.000 --> 00:09:28.000]  就是要
[00:09:28.000 --> 00:09:30.000]  愛倫如己
[00:09:30.000 --> 00:09:32.000]  換句話說
[00:09:32.000 --> 00:09:34.000]  信了主耶穌之後
[00:09:34.000 --> 00:09:36.000]  我們是一定要有改變的
[00:09:36.000 --> 00:09:40.000]  我曾經聽過一位
[00:09:40.000 --> 00:09:42.000]  美國很有名的牧師
[00:09:42.000 --> 00:09:44.000]  John Piper 他說
[00:09:44.000 --> 00:09:46.000]  信主之後
[00:09:46.000 --> 00:09:48.000]  不單止思想要改變
[00:09:48.000 --> 00:09:50.000]  連我們的情感
[00:09:50.000 --> 00:09:52.000]  都要改變
[00:09:52.000 --> 00:09:54.000]  在加拉大書
[00:09:54.000 --> 00:09:56.000]  五章十六節開始
[00:09:56.000 --> 00:09:58.000]  保羅繼續解釋
[00:09:58.000 --> 00:10:00.000]  信主之後
[00:10:00.000 --> 00:10:02.000]  信徒應該怎樣
[00:10:02.000 --> 00:10:04.000]  行事為人
[00:10:04.000 --> 00:10:06.000]  在十六節他這樣說
[00:10:06.000 --> 00:10:08.000]  我說:你們要
[00:10:08.000 --> 00:10:10.000]  信著聖靈而行
[00:10:10.000 --> 00:10:12.000]  絕不可滿足
[00:10:12.000 --> 00:10:14.000]  肉體的情慾
[00:10:14.000 --> 00:10:16.000]  我們留意到
[00:10:16.000 --> 00:10:18.000]  保羅在這裡沒有介紹
[00:10:18.000 --> 00:10:20.000]  聖靈
[00:10:20.000 --> 00:10:22.000]  加拉太的信徒
[00:10:22.000 --> 00:10:24.000]  應該是認識聖靈
[00:10:24.000 --> 00:10:26.000]  因為
[00:10:26.000 --> 00:10:28.000]  保羅在二十五節這樣說
[00:10:28.000 --> 00:10:30.000]  我們若是靠聖靈得生
[00:10:30.000 --> 00:10:32.000]  就當靠
[00:10:32.000 --> 00:10:34.000]  聖靈行事
[00:10:34.000 --> 00:10:36.000]  相信
[00:10:36.000 --> 00:10:38.000]  保羅傳福音給
[00:10:38.000 --> 00:10:40.000]  加拉太人的時候
[00:10:40.000 --> 00:10:42.000]  會告訴他們
[00:10:42.000 --> 00:10:44.000]  要接受聖靈的重生
[00:10:44.000 --> 00:10:46.000]  以致
[00:10:46.000 --> 00:10:48.000]  加拉太人對聖靈並不陌生
[00:10:48.000 --> 00:10:50.000]  所以
[00:10:50.000 --> 00:10:52.000]  保羅不需要向他們介紹聖靈
[00:10:52.000 --> 00:10:54.000]  但我們要問
[00:10:54.000 --> 00:10:56.000]  靠聖靈行事
[00:10:56.000 --> 00:10:58.000]  容易嗎?
[00:10:58.000 --> 00:11:00.000]  一點都不容易
[00:11:00.000 --> 00:11:02.000]  很難的
[00:11:02.000 --> 00:11:04.000]  因為我們會遇到
[00:11:04.000 --> 00:11:06.000]  一個敵人
[00:11:06.000 --> 00:11:08.000]  這個敵人不是魔鬼撒旦
[00:11:08.000 --> 00:11:10.000]  而是我們自己的情慾
[00:11:10.000 --> 00:11:12.000]  在十七節
[00:11:12.000 --> 00:11:14.000]  保羅很詳細地說明
[00:11:14.000 --> 00:11:16.000]  因為肉體的情慾
[00:11:16.000 --> 00:11:18.000]  和聖靈相爭
[00:11:18.000 --> 00:11:20.000]  聖靈和肉體相爭
[00:11:20.000 --> 00:11:22.000]  只有兩個彼此敵對
[00:11:22.000 --> 00:11:24.000]  使你們不能做
[00:11:24.000 --> 00:11:26.000]  所願意做的
[00:11:26.000 --> 00:11:30.000]  聖靈和我們自己的情慾
[00:11:30.000 --> 00:11:32.000]  原來是死對頭來的
[00:11:32.000 --> 00:11:34.000]  是敵對的
[00:11:34.000 --> 00:11:36.000]  是相爭
[00:11:36.000 --> 00:11:38.000]  是打架的
[00:11:38.000 --> 00:11:42.000]  我相信很多基督徒
[00:11:42.000 --> 00:11:44.000]  都歷過這種內心的掙扎
[00:11:44.000 --> 00:11:48.000]  就是明知聖經的教導
[00:11:48.000 --> 00:11:50.000]  有些事是不應該做的
[00:11:50.000 --> 00:11:54.000]  只不過又勝不過自己的情慾
[00:11:54.000 --> 00:11:56.000]  結果怎樣?
[00:11:56.000 --> 00:11:58.000]  順從自己的情慾
[00:11:58.000 --> 00:12:00.000]  先做了
[00:12:00.000 --> 00:12:02.000]  最多遲些認罪悔改
[00:12:02.000 --> 00:12:06.000]  其實保羅都曾經
[00:12:06.000 --> 00:12:08.000]  真情分享過他的掙扎
[00:12:08.000 --> 00:12:10.000]  在羅馬書
[00:12:10.000 --> 00:12:12.000]  7章18至24
[00:12:12.000 --> 00:12:14.000]  他這樣說
[00:12:14.000 --> 00:12:16.000]  我也知道主在我裡面的
[00:12:16.000 --> 00:12:18.000]  就算我肉體之中的
[00:12:18.000 --> 00:12:20.000]  沒有善
[00:12:20.000 --> 00:12:22.000]  因為答之為善由得我
[00:12:22.000 --> 00:12:24.000]  只是行不出來
[00:12:24.000 --> 00:12:26.000]  由不得我
[00:12:26.000 --> 00:12:28.000]  我所願意的事
[00:12:28.000 --> 00:12:30.000]  我不去做
[00:12:30.000 --> 00:12:32.000]  我所不願意的
[00:12:32.000 --> 00:12:34.000]  我反而去做
[00:12:34.000 --> 00:12:36.000]  哎呀
[00:12:36.000 --> 00:12:38.000]  我真是苦呀
[00:12:38.000 --> 00:12:40.000]  誰能夠我脫離
[00:12:40.000 --> 00:12:42.000]  這必死的身體呢?
[00:12:42.000 --> 00:12:48.000]  在今天的經文
[00:12:48.000 --> 00:12:50.000]  19至21節
[00:12:50.000 --> 00:12:52.000]  保羅列舉了很多
[00:12:52.000 --> 00:12:54.000]  肉體情慾的行為
[00:12:54.000 --> 00:12:56.000]  我相信那些行為
[00:12:56.000 --> 00:12:58.000]  是當時羅馬社會中的
[00:12:58.000 --> 00:13:00.000]  一般的社會風氣
[00:13:00.000 --> 00:13:02.000]  排頭位的是
[00:13:02.000 --> 00:13:04.000]  淫亂污穢放蕩
[00:13:04.000 --> 00:13:06.000]  最後是醉酒放義
[00:13:06.000 --> 00:13:08.000]  即時開派對
[00:13:08.000 --> 00:13:10.000]  然後喝醉
[00:13:10.000 --> 00:13:12.000]  喝醉得很厲害
[00:13:12.000 --> 00:13:14.000]  這些其實都是
[00:13:14.000 --> 00:13:16.000]  羅馬社會時代的
[00:13:16.000 --> 00:13:18.000]  社會風氣
[00:13:18.000 --> 00:13:20.000]  古子21節
[00:13:20.000 --> 00:13:22.000]  下半節說
[00:13:22.000 --> 00:13:24.000]  我從前告訴過你們
[00:13:24.000 --> 00:13:26.000]  現在又告訴你們
[00:13:26.000 --> 00:13:28.000]  做這樣事的人
[00:13:28.000 --> 00:13:30.000]  必不能承受上帝的覺
[00:13:30.000 --> 00:13:32.000]  必不能承受上帝的覺
[00:13:32.000 --> 00:13:34.000]  古子要信耶穌的人
[00:13:34.000 --> 00:13:36.000]  一定要準備好
[00:13:36.000 --> 00:13:38.000]  有行為上的準備
[00:13:38.000 --> 00:13:40.000]  如果有人以為
[00:13:40.000 --> 00:13:42.000]  只是想拿著一張天堂入境簽證
[00:13:42.000 --> 00:13:44.000]  而信耶穌
[00:13:44.000 --> 00:13:46.000]  而同時間
[00:13:46.000 --> 00:13:48.000]  他又繼續過自己的生活方式
[00:13:48.000 --> 00:13:50.000]  這樣的信
[00:13:50.000 --> 00:13:52.000]  不是真正的信
[00:13:52.000 --> 00:13:54.000]  所以保羅才這麼嚴厲地說
[00:13:54.000 --> 00:13:56.000]  做這樣事的人
[00:13:56.000 --> 00:13:58.000]  必不能承受上帝的覺
[00:13:58.000 --> 00:14:00.000]  必不能承受上帝的覺
[00:14:00.000 --> 00:14:02.000]  必不能承受上帝的覺
[00:14:02.000 --> 00:14:04.000]  必不能承受上帝的覺
[00:14:04.000 --> 00:14:06.000]  必不能承受上帝的覺
[00:14:06.000 --> 00:14:08.000]  上帝一定知道
[00:14:08.000 --> 00:14:10.000]  誰是真信耶穌
[00:14:10.000 --> 00:14:12.000]  誰是假裝相信耶穌
[00:14:12.000 --> 00:14:14.000]  只是想騙一張天堂入境證
[00:14:14.000 --> 00:14:16.000]  只是想騙一張天堂入境證
[00:14:16.000 --> 00:14:18.000]  我跟大家說
[00:14:18.000 --> 00:14:20.000]  騙人也許可以
[00:14:20.000 --> 00:14:22.000]  騙上帝
[00:14:22.000 --> 00:14:24.000]  就真是癡心妄想
[00:14:24.000 --> 00:14:26.000]  你要忘記
[00:14:26.000 --> 00:14:28.000]  不要想著能騙上帝
[00:14:28.000 --> 00:14:30.000]  你如果不是真信
[00:14:30.000 --> 00:14:32.000]  是一種誤行為
[00:14:32.000 --> 00:14:34.000]  想只拿一張天堂入境證的信
[00:14:34.000 --> 00:14:36.000]  是不行的
[00:14:36.000 --> 00:14:38.000]  是不行的
[00:14:38.000 --> 00:14:40.000]  二十二至二十三節
[00:14:40.000 --> 00:14:42.000]  就講聖靈的果子
[00:14:42.000 --> 00:14:44.000]  作為
[00:14:44.000 --> 00:14:46.000]  用來和肉體情形的對比
[00:14:46.000 --> 00:14:48.000]  今天
[00:14:48.000 --> 00:14:50.000]  我沒有時間詳細解釋
[00:14:50.000 --> 00:14:52.000]  每一項
[00:14:52.000 --> 00:14:54.000]  聖靈果子的特質的意思
[00:14:54.000 --> 00:14:56.000]  但這些果子
[00:14:56.000 --> 00:14:58.000]  不是說
[00:14:58.000 --> 00:15:00.000]  是天國
[00:15:00.000 --> 00:15:02.000]  天國人人都看到的
[00:15:02.000 --> 00:15:04.000]  不過這些果子
[00:15:04.000 --> 00:15:06.000]  可以說是天國人的家族特徵
[00:15:06.000 --> 00:15:10.000]  雖然不是每個基督徒
[00:15:10.000 --> 00:15:12.000]  都有齊所有特徵
[00:15:12.000 --> 00:15:14.000]  並且做得很好
[00:15:14.000 --> 00:15:16.000]  每個特徵都能夠做到盡善盡美
[00:15:16.000 --> 00:15:18.000]  不過
[00:15:18.000 --> 00:15:20.000]  從我個人已經參加了教會
[00:15:20.000 --> 00:15:22.000]  快五十年的經驗來說
[00:15:22.000 --> 00:15:24.000]  基督徒一般
[00:15:24.000 --> 00:15:26.000]  會比世人有愛心
[00:15:26.000 --> 00:15:28.000]  更加良善
[00:15:28.000 --> 00:15:30.000]  和有節制
[00:15:30.000 --> 00:15:32.000]  現在問題是
[00:15:32.000 --> 00:15:34.000]  我們知道
[00:15:34.000 --> 00:15:36.000]  應該順著聖靈而行
[00:15:36.000 --> 00:15:38.000]  不過很多基督徒
[00:15:38.000 --> 00:15:40.000]  都沒有聽過聖靈的聲音
[00:15:40.000 --> 00:15:42.000]  也不太認識聖靈
[00:15:42.000 --> 00:15:44.000]  我們怎樣
[00:15:44.000 --> 00:15:46.000]  可以知道聖靈
[00:15:46.000 --> 00:15:48.000]  想我們怎樣走呢?
[00:15:48.000 --> 00:15:50.000]  今天我會給三個
[00:15:50.000 --> 00:15:52.000]  很實際的建議給大家
[00:15:54.000 --> 00:15:56.000]  第一
[00:15:56.000 --> 00:15:58.000]  我們根據聖經的教導
[00:15:58.000 --> 00:16:00.000]  聖靈是住在我們心中
[00:16:00.000 --> 00:16:04.000]  所以很多時候
[00:16:04.000 --> 00:16:06.000]  是會在我們心中對我們說話
[00:16:06.000 --> 00:16:10.000]  也會幫助我們想起
[00:16:10.000 --> 00:16:12.000]  聖經的教訓
[00:16:12.000 --> 00:16:16.000]  因此如果我們真的想
[00:16:16.000 --> 00:16:18.000]  順著聖靈而行的話
[00:16:18.000 --> 00:16:20.000]  我們第一點
[00:16:20.000 --> 00:16:22.000]  最重要的就是要
[00:16:22.000 --> 00:16:24.000]  讀聖經
[00:16:24.000 --> 00:16:26.000]  尤其是聖經中
[00:16:26.000 --> 00:16:28.000]  教導我們怎樣做人
[00:16:28.000 --> 00:16:30.000]  處事的教訓
[00:16:30.000 --> 00:16:32.000]  聖經
[00:16:32.000 --> 00:16:34.000]  是聖靈感動人
