
[00:00:00.000 --> 00:00:02.120]  願我口中的言語
[00:14:22.000 --> 00:14:24.000]  各項的事情裡面
[00:14:24.000 --> 00:14:26.000]  都非常之富足
[00:14:26.000 --> 00:14:28.000]  無論是口才
[00:14:28.000 --> 00:14:29.000]  知識
[00:14:29.000 --> 00:14:32.000]  都是傳遍的
[00:14:32.000 --> 00:14:34.000]  這些東西是上帝
[00:14:34.000 --> 00:14:40.000]  白白給哥倫多教會的信徒
[00:14:40.000 --> 00:14:41.000]  因為昔日
[00:14:41.000 --> 00:14:44.000]  教會裡面的信徒
[00:14:44.000 --> 00:14:47.000]  有恩著不同的種族
[00:14:47.000 --> 00:14:49.000]  不同的階層
[00:14:49.000 --> 00:14:51.000]  不同的知識才幹
[00:14:51.000 --> 00:14:55.000]  而彼此是分黨分派
[00:14:55.000 --> 00:14:58.000]  各自去抬高抬舉
[00:14:58.000 --> 00:15:01.000]  自己的信仰傳統
[00:15:01.000 --> 00:15:06.000]  認為自己才是最屬靈的
[00:15:06.000 --> 00:15:09.000]  保羅強調到
[00:15:09.000 --> 00:15:13.000]  無論哪個人的恩賜能力
[00:15:13.000 --> 00:15:16.000]  都是來自上帝
[00:15:16.000 --> 00:15:20.000]  上帝是擺放他們在教會
[00:15:20.000 --> 00:15:23.000]  要他們互相去配搭
[00:15:23.000 --> 00:15:28.000]  去建立基督的身體
[00:15:28.000 --> 00:15:30.000]  保羅提醒他們
[00:15:30.000 --> 00:15:33.000]  不要被當時社會裡面
[00:15:33.000 --> 00:15:36.000]  一些虛假的價值觀
[00:15:36.000 --> 00:15:39.000]  抬高人的知識能力
[00:15:39.000 --> 00:15:41.000]  這些假的思想
[00:15:41.000 --> 00:15:44.000]  影響著他們的視野
[00:15:44.000 --> 00:15:51.000]  他們要互相去配搭
[00:15:51.000 --> 00:15:59.000]  為了見證耶穌基督的再來
[00:15:59.000 --> 00:16:03.000]  保羅特別在經文裡面提醒信徒
[00:16:03.000 --> 00:16:06.000]  上帝是信實的
[00:16:06.000 --> 00:16:08.000]  上帝是信實
[00:16:08.000 --> 00:16:10.000]  是一個認知
[00:16:10.000 --> 00:16:12.000]  是一個確信
[00:16:12.000 --> 00:16:16.000]  是一個動力給信徒
[00:16:16.000 --> 00:16:19.000]  面對哥倫多教會的衝擊
[00:16:19.000 --> 00:16:22.000]  對基督徒的身份
[00:16:22.000 --> 00:16:24.000]  角色的質疑
[00:16:24.000 --> 00:16:26.000]  保羅勸勉他們
[00:16:26.000 --> 00:16:29.000]  你們要清楚上帝是信實
[00:16:29.000 --> 00:16:31.000]  以至他們能夠
[00:16:31.000 --> 00:16:34.000]  繼續彼此同心堅持
[00:16:34.000 --> 00:16:40.000]  為基督的命得到傳揚
[00:16:40.000 --> 00:16:45.000]  為基督的命作見證
[00:16:45.000 --> 00:16:47.000]  今天三段的經文
[00:16:47.000 --> 00:16:50.000]  給我們有什麼提醒呢
[00:16:50.000 --> 00:16:51.000]  首先第一點
[00:16:51.000 --> 00:16:53.000]  是要我們去確定
[00:16:53.000 --> 00:16:55.000]  我們所相信的上帝
[00:16:55.000 --> 00:16:58.000]  是一個什麼樣的上帝
[00:16:58.000 --> 00:17:00.000]  我們再要去問自己
[00:17:00.000 --> 00:17:02.000]  今天在我們生命裡面
[00:17:02.000 --> 00:17:04.000]  我們所相信的上帝
[00:17:04.000 --> 00:17:06.000]  是一個什麼樣的上帝
[00:17:06.000 --> 00:17:08.000]  聖經提醒我們
[00:17:08.000 --> 00:17:11.000]  這是一個偉大的主宰
[00:17:11.000 --> 00:17:15.000]  他是不單止威嚴掌管萬有
[00:17:15.000 --> 00:17:17.000]  但是同樣
[00:17:17.000 --> 00:17:22.000]  他是滿有憐憫慈愛的父親
[00:17:22.000 --> 00:17:25.000]  我們是被他的愛子
[00:17:25.000 --> 00:17:27.000]  耶穌基督的降臨
[00:17:27.000 --> 00:17:31.000]  所散發出來的那種曙光
[00:17:31.000 --> 00:17:35.000]  照耀著我們
[00:17:35.000 --> 00:17:38.000]  使我們看到生命
[00:17:38.000 --> 00:17:43.000]  那種真實和盼望
[00:17:43.000 --> 00:17:45.000]  或者確實的
[00:17:45.000 --> 00:17:47.000]  在現刻
[00:17:47.000 --> 00:17:49.000]  我們有一些經驗
[00:17:49.000 --> 00:17:51.000]  好像昔日
[00:17:51.000 --> 00:17:54.000]  面對國家危難
[00:17:54.000 --> 00:17:59.000]  各位先知那份無力感
[00:17:59.000 --> 00:18:01.000]  那份困惑
[00:18:01.000 --> 00:18:04.000]  我們去哀嘆這個城市
[00:18:04.000 --> 00:18:08.000]  為什麼失落了原象
[00:18:08.000 --> 00:18:12.000]  我們哀嘆我們的城市
[00:18:12.000 --> 00:18:18.000]  為什麼我們不能夠互相同心
[00:18:18.000 --> 00:18:21.000]  究竟這個城市的盼望
[00:18:21.000 --> 00:18:23.000]  希望是什麼
[00:18:23.000 --> 00:18:25.000]  或者我們個人
[00:18:25.000 --> 00:18:29.000]  亦有很多事情的忙亂
[00:18:29.000 --> 00:18:31.000]  好像七至十一
[00:18:31.000 --> 00:18:34.000]  要去工作
[00:18:34.000 --> 00:18:36.000]  或者家人對我們有很多期望
[00:18:36.000 --> 00:18:39.000]  形成我們很多壓力
[00:18:39.000 --> 00:18:43.000]  我們好像處於寒夜裡
[00:18:43.000 --> 00:18:47.000]  但是聖經先知的確信
[00:18:47.000 --> 00:18:49.000]  再一次提醒我們
[00:18:49.000 --> 00:18:52.000]  這位主祂是知道
[00:18:52.000 --> 00:18:55.000]  我們可以求告祂的名
[00:18:55.000 --> 00:18:57.000]  我們可以捉實祂
[00:18:57.000 --> 00:19:00.000]  祂是不會轉面不看我們
[00:19:00.000 --> 00:19:04.000]  祂必會隨故作我們的父親
[00:19:04.000 --> 00:19:06.000]  主耶穌的臨在
[00:19:06.000 --> 00:19:10.000]  就是顯影著那份真光
[00:19:10.000 --> 00:19:14.000]  這個光帶來溫暖
[00:19:14.000 --> 00:19:19.000]  這個光帶來生命的動力
[00:19:19.000 --> 00:19:21.000]  帶來盼望
[00:19:21.000 --> 00:19:25.000]  縱然在光背後前面
[00:19:25.000 --> 00:19:27.000]  我們看到一些雨點
[00:19:27.000 --> 00:19:30.000]  或者一些冷風吹過來
[00:19:30.000 --> 00:19:32.000]  但是祂是體實
[00:19:32.000 --> 00:19:34.000]  祂是一個圖像
[00:19:34.000 --> 00:19:36.000]  我們的一切
[00:19:36.000 --> 00:19:38.000]  我們的生命
[00:19:38.000 --> 00:19:40.000]  我們的城市
[00:19:40.000 --> 00:19:42.000]  都是在祂的手裡
[00:19:42.000 --> 00:19:44.000]  都有祂的計劃
[00:19:44.000 --> 00:19:47.000]  第二點,藉著幾段經文
[00:19:47.000 --> 00:19:49.000]  我們可以看到
[00:19:49.000 --> 00:19:54.000]  保羅、勸勉、哥倫多教會的信徒
[00:19:54.000 --> 00:19:57.000]  大家在多元恩賜裡面
[00:19:57.000 --> 00:20:00.000]  是上帝的心意
[00:20:00.000 --> 00:20:02.000]  上帝是要彼此結連
[00:20:02.000 --> 00:20:05.000]  在主耶穌基督的身體上
[00:20:05.000 --> 00:20:08.000]  成為肢體互相扶持
[00:20:08.000 --> 00:20:10.000]  互相配搭
[00:20:10.000 --> 00:20:12.000]  互相建立
[00:20:12.000 --> 00:20:18.000]  要做復活基督的見證人
[00:20:18.000 --> 00:20:20.000]  同日同樣
[00:20:20.000 --> 00:20:24.000]  當我們今天再內望自己
[00:20:24.000 --> 00:20:27.000]  再內望我們的群體
[00:20:27.000 --> 00:20:30.000]  會發現我們自己個人
[00:20:30.000 --> 00:20:33.000]  是被上帝所恩待
[00:20:33.000 --> 00:20:36.000]  我們無所欠缺
[00:20:36.000 --> 00:20:38.000]  在我們的群體裡面
[00:20:38.000 --> 00:20:43.000]  我們各有不同的恩賜、恩惠
[00:20:43.000 --> 00:20:45.000]  同樣我們要知道
[00:20:45.000 --> 00:20:48.000]  這些一切是從上帝而來
[00:20:48.000 --> 00:20:50.000]  祂不是叫我們去享受
[00:20:50.000 --> 00:20:53.000]  而是叫我們去運用、使用
[00:20:53.000 --> 00:20:56.000]  以致我們彼此同心的裡面
[00:20:56.000 --> 00:20:59.000]  是透過不同的服侍
[00:20:59.000 --> 00:21:03.000]  是要彰顯耶穌基督那份光
[00:21:03.000 --> 00:21:08.000]  那份愛和能力
[00:21:08.000 --> 00:21:11.000]  今天梁法堂的堂慶
[00:21:11.000 --> 00:21:15.000]  當然我們要為過去的歲月而感恩
[00:21:15.000 --> 00:21:20.000]  上帝使我們的教會無所欠缺
[00:21:20.000 --> 00:21:24.000]  無論在財政、人才各方面的能力
[00:21:24.000 --> 00:21:27.000]  都是超乎我們的預計
[00:21:27.000 --> 00:21:31.000]  上帝不但使我們各弟兄姊妹能夠富足
[00:21:31.000 --> 00:21:35.000]  也使我們的教會富足
[00:21:35.000 --> 00:21:40.000]  但是祂同樣是催逼著我們
[00:21:40.000 --> 00:21:42.000]  要去再想
[00:21:42.000 --> 00:21:45.000]  上帝給了我們這麼多
[00:21:45.000 --> 00:21:48.000]  給了我們和我們的教會
[00:21:48.000 --> 00:21:51.000]  那我們教會如何去運用
[00:21:51.000 --> 00:21:55.000]  使用上帝給我們這些過去的經驗
[00:21:55.000 --> 00:21:59.000]  現在所擁有的富足能力
[00:21:59.000 --> 00:22:06.000]  去做祂的見證呢?
[00:22:06.000 --> 00:22:09.000]  我們如何去運用上帝給我們的
[00:22:09.000 --> 00:22:14.000]  一切的恩典恩惠呢?
[00:22:14.000 --> 00:22:17.000]  上帝給不是叫我們擁有
[00:22:17.000 --> 00:22:21.000]  上帝給是要我們拿出來去分享
[00:22:21.000 --> 00:22:23.000]  是去服侍
[00:22:23.000 --> 00:22:27.000]  是要將祂的名見證明耀出來
[00:22:27.000 --> 00:22:31.000]  今天上帝擺在我們前面的
[00:22:31.000 --> 00:22:34.000]  周邊的有基發幼稚園
[00:22:34.000 --> 00:22:35.000]  基發小學
[00:22:35.000 --> 00:22:37.000]  蒙文韋書院
[00:22:37.000 --> 00:22:40.000]  是當中有過千的學生
[00:22:40.000 --> 00:22:42.000]  過千的家庭
[00:22:42.000 --> 00:22:45.000]  過百的老師
[00:22:45.000 --> 00:22:48.000]  我們看不看到上帝給了我們
[00:22:48.000 --> 00:22:51.000]  看到我們這些東西呢?
[00:22:51.000 --> 00:22:53.000]  我們又看不看到
[00:22:53.000 --> 00:22:55.000]  在我們的社群裏面
[00:22:55.000 --> 00:22:57.000]  那些人的需要呢?
[00:22:57.000 --> 00:22:59.000]  整個觀塘區
[00:22:59.000 --> 00:23:03.000]  更加城市化地發展
[00:23:03.000 --> 00:23:07.000]  也代表著郵輪的關係
[00:23:07.000 --> 00:23:10.000]  越來越疏離
[00:23:10.000 --> 00:23:12.000]  在慶祝唐慶的時候
[00:23:12.000 --> 00:23:15.000]  挑戰著我們
[00:23:15.000 --> 00:23:18.000]  我們能不能夠將基督的曙光
[00:23:18.000 --> 00:23:24.000]  在我們的周邊顯影出來呢?
[00:23:24.000 --> 00:23:25.000]  第三點
[00:23:25.000 --> 00:23:28.000]  耶穌臨離世的時候
[00:23:28.000 --> 00:23:31.000]  提醒門徒要警醒
[00:23:31.000 --> 00:23:34.000]  今天主耶穌也提醒我們
[00:23:34.000 --> 00:23:36.000]  要堅守崗位
[00:23:36.000 --> 00:23:37.000]  警醒
[00:23:37.000 --> 00:23:40.000]  等候祂的再臨
[00:23:40.000 --> 00:23:42.000]  今天確實在我們周邊
[00:23:42.000 --> 00:23:44.000]  有很多的事情
[00:23:44.000 --> 00:23:49.000]  很多虛假的社會價值觀念
[00:23:49.000 --> 00:23:54.000]  以成效利益來計算成與敗
[00:23:54.000 --> 00:23:55.000]  糟糕了
[00:23:55.000 --> 00:23:57.000]  香港輸了
[00:23:57.000 --> 00:23:58.000]  輸過上海
[00:23:58.000 --> 00:23:59.000]  輸過深圳
[00:23:59.000 --> 00:24:02.000]  他們贏過香港
[00:24:02.000 --> 00:24:05.000]  是不是用這樣的思想去看呢?
[00:24:05.000 --> 00:24:09.000]  面對這個兩極化的社會
[00:24:09.000 --> 00:24:12.000]  以成效功能來導向
