
[00:00:00.000 --> 00:00:02.520]  考考大家一個聖經問題
[00:06:50.240 --> 00:06:53.720]  乃是說你哪一個子孫
[00:06:53.720 --> 00:06:55.680]  指著一個人
[00:06:55.680 --> 00:06:58.200]  就是基督
[00:06:58.200 --> 00:06:59.880]  所以在新約的時候
[00:06:59.880 --> 00:07:02.600]  迦拉太書保羅的書信裡面
[00:07:02.600 --> 00:07:06.480]  將這個意思解釋得很清楚
[00:07:06.480 --> 00:07:09.680]  他說神向亞伯拉罕索納這個約
[00:07:09.680 --> 00:07:13.440]  叫他的後裔能夠使萬國得福
[00:07:13.440 --> 00:07:15.720]  這個後裔不是指眾子孫
[00:07:15.720 --> 00:07:17.040]  是指哪一個子孫
[00:07:17.040 --> 00:07:19.160]  指著一個人就是誰?
[00:07:19.160 --> 00:07:21.640]  就是耶穌基督
[00:07:21.640 --> 00:07:23.360]  所以在馬太福音開始的時候
[00:07:23.360 --> 00:07:25.840]  神將這個應許的線
[00:07:25.840 --> 00:07:27.080]  指示出來
[00:07:27.080 --> 00:07:29.120]  顯示出來
[00:07:29.120 --> 00:07:31.320]  說明了耶穌基督
[00:07:31.320 --> 00:07:36.280]  就是神所應許使萬國得福的那位
[00:07:36.280 --> 00:07:39.440]  亞伯拉罕的後裔
[00:07:39.440 --> 00:07:40.520]  是不是?
[00:07:40.520 --> 00:07:41.720]  我們發覺
[00:07:41.720 --> 00:07:43.480]  當耶穌降生
[00:07:43.480 --> 00:07:46.200]  已經二千多年了
[00:07:46.200 --> 00:07:47.280]  耶穌的降生
[00:07:47.280 --> 00:07:51.720]  是不是使萬國都得福?
[00:07:51.720 --> 00:07:54.240]  你看看我們今天人類的
[00:07:54.240 --> 00:07:55.800]  二千多年的歷史
[00:07:55.800 --> 00:07:56.840]  新約的歷史當中
[00:07:56.840 --> 00:07:58.560]  你會發覺耶穌基督
[00:07:58.560 --> 00:08:00.680]  他影響了整個世界
[00:08:00.680 --> 00:08:03.840]  使各國萬國萬民
[00:08:03.840 --> 00:08:07.240]  都能夠蒙受上帝救恩之福
[00:08:07.240 --> 00:08:10.200]  不單止蒙受救恩之福
[00:08:10.200 --> 00:08:13.320]  固然是在屬靈意義上
[00:08:13.320 --> 00:08:15.800]  我們最清楚最了解的
[00:08:15.800 --> 00:08:17.760]  而其實想起客觀
[00:08:17.760 --> 00:08:19.360]  我們宏觀一下整個世界
[00:08:19.360 --> 00:08:20.240]  一二千年裡面
[00:08:20.240 --> 00:08:21.040]  基督教
[00:08:21.040 --> 00:08:22.640]  因為耶穌基督
[00:08:22.640 --> 00:08:24.400]  他來到這個世界
[00:08:24.400 --> 00:08:26.640]  開始了基督教
[00:08:26.640 --> 00:08:27.600]  開始了教會
[00:08:27.600 --> 00:08:30.040]  開始了基督的教會
[00:08:30.040 --> 00:08:32.160]  而基督教會對於
[00:08:32.160 --> 00:08:35.040]  整個世界的影響是多麼的大
[00:08:35.040 --> 00:08:36.320]  有一本書
[00:08:36.320 --> 00:08:40.600]  叫做《如果沒有耶穌》
[00:08:40.600 --> 00:08:43.960]  它講明了耶穌基督對整個世界
[00:08:43.960 --> 00:08:47.320]  一些正面的影響和貢獻
[00:08:47.320 --> 00:08:50.120]  在第一課裡面
[00:08:50.120 --> 00:08:52.880]  它的題目叫做《基督與文化》
[00:08:52.880 --> 00:08:54.640]  就是提到基督教對人類
[00:08:54.640 --> 00:08:57.160]  各方面有益的貢獻
[00:08:57.160 --> 00:09:00.000]  我記得在大概五年多前
[00:09:00.000 --> 00:09:02.080]  我去選書的時候
[00:09:02.080 --> 00:09:07.400]  那時候因為我們那邊所支持的教會
[00:09:07.400 --> 00:09:08.920]  另外一個附屬教會
[00:09:08.920 --> 00:09:11.600]  他們就向社區辦了一個講座
[00:09:11.600 --> 00:09:15.360]  就是透過基督教的一些文化
[00:09:15.360 --> 00:09:17.040]  特別是學英文
[00:09:17.040 --> 00:09:20.000]  來鼓勵那些人參加
[00:09:20.000 --> 00:09:21.560]  所以在那一次裡面
[00:09:21.560 --> 00:09:24.280]  我也是和大家分享
[00:09:24.280 --> 00:09:26.840]  究竟基督教在這二千多年
[00:09:26.840 --> 00:09:28.560]  直到耶穌基督來到這個世界
[00:09:28.560 --> 00:09:30.440]  對世界有些什麼影響呢?
[00:09:30.440 --> 00:09:32.720]  當時我在分享很多方面
[00:09:32.720 --> 00:09:34.880]  或者今天跟大家講的那麼多
[00:09:34.880 --> 00:09:38.120]  譬如它對人權
[00:09:38.120 --> 00:09:39.720]  對生命的尊重
[00:09:39.720 --> 00:09:40.920]  來產生的影響
[00:09:40.920 --> 00:09:44.560]  我們發覺在過往很久的時候
[00:09:44.560 --> 00:09:46.200]  這些奴隸主義
[00:09:46.200 --> 00:09:50.200]  對於女性的貶低等等
[00:09:50.200 --> 00:09:52.840]  但是耶穌基督來到這個世界
[00:09:52.840 --> 00:09:55.160]  將這個文化改變了
[00:09:55.160 --> 00:09:56.880]  將這個影響力帶來
[00:09:56.880 --> 00:09:58.800]  因為我們知道
[00:09:58.800 --> 00:10:02.080]  原來人是按著神的形象所做的
[00:10:02.080 --> 00:10:05.920]  男女都是按著神的樣式所做的
[00:10:05.920 --> 00:10:07.880]  有著平等的權利
[00:10:07.880 --> 00:10:09.160]  所以發覺在過往
[00:10:09.160 --> 00:10:12.200]  這些改變了整個世界文化
[00:10:12.200 --> 00:10:14.400]  對於女權的重視
[00:10:14.400 --> 00:10:16.080]  特別對於生命的尊重
[00:10:16.080 --> 00:10:18.600]  譬如墮胎等等這些問題
[00:10:18.600 --> 00:10:21.680]  基督教是產生了非常重要的影響
[00:10:21.680 --> 00:10:24.560]  破除奴隸的制度等等
[00:10:24.560 --> 00:10:27.640]  所以這個是對於人的生命尊嚴
[00:10:27.640 --> 00:10:30.160]  人權有一個很大的祝福
[00:10:30.160 --> 00:10:31.760]  第二我們看到
[00:10:31.760 --> 00:10:33.840]  譬如在辭位和救濟方面
[00:10:33.840 --> 00:10:36.520]  其實基督教對於辭位救濟
[00:10:36.520 --> 00:10:40.120]  是帶領在歷史當中非常重要的角色
[00:10:40.120 --> 00:10:42.960]  譬如在醫院的建立
[00:10:42.960 --> 00:10:45.760]  是由基督教的修道士
[00:10:45.760 --> 00:10:48.520]  在修道院產生出來的
[00:10:48.520 --> 00:10:50.320]  特別是在中世紀的時候
[00:10:50.320 --> 00:10:54.280]  然後我們發覺在我們很多的基督教機構
[00:10:54.280 --> 00:10:55.840]  他們是非常著重
[00:10:55.840 --> 00:10:59.120]  救濟有需要的人
[00:10:59.120 --> 00:10:59.840]  貧窮的人
[00:10:59.840 --> 00:11:00.760]  因為耶穌基督來
[00:11:00.760 --> 00:11:04.560]  祂說祂要使貧窮的人得到福音
[00:11:04.560 --> 00:11:05.880]  所以我們看到很多
[00:11:05.880 --> 00:11:07.960]  我們今天也有很多基督教的機構
[00:11:07.960 --> 00:11:09.480]  有我們籠籠總總的
[00:11:09.480 --> 00:11:11.120]  我們所支持的
[00:11:11.120 --> 00:11:13.160]  所有的這些一切
[00:11:13.160 --> 00:11:16.280]  都是帶著救濟、辭位
[00:11:16.280 --> 00:11:18.800]  特別這些孤兒院的設立
[00:11:18.800 --> 00:11:21.600]  是很多基督教開始的
[00:11:21.600 --> 00:11:23.800]  救災、救難等等
[00:11:23.800 --> 00:11:25.640]  然後家庭和婚姻
[00:11:25.640 --> 00:11:28.160]  我們看到基督教是非常著重
[00:11:28.160 --> 00:11:30.360]  神所創造婚姻的制度
[00:11:30.360 --> 00:11:32.440]  一男一女
[00:11:32.440 --> 00:11:34.840]  一夫一妻
[00:11:34.840 --> 00:11:37.400]  一生一世
[00:11:37.400 --> 00:11:40.920]  所以我們看到這是基督教的價值觀
[00:11:40.920 --> 00:11:41.720]  婚姻觀
[00:11:41.720 --> 00:11:44.040]  對於婚姻的制度
[00:11:44.040 --> 00:11:45.480]  男女性別是很清楚的
[00:11:45.480 --> 00:11:46.480]  一男一女
[00:11:46.480 --> 00:11:47.920]  一夫一妻
[00:11:47.920 --> 00:11:50.280]  而且一生一世
[00:11:50.280 --> 00:11:54.160]  這種是代表著愛、尊重和捨己
[00:11:54.160 --> 00:11:56.000]  這是基督教的精神
[00:11:56.000 --> 00:11:57.520]  教育方面我們發覺
[00:11:57.520 --> 00:12:00.520]  在整個人類的教育歷史裏
[00:12:00.520 --> 00:12:03.440]  有大學一定是由基督教
[00:12:03.440 --> 00:12:05.920]  佔了一個非常重要的地位
[00:12:05.920 --> 00:12:09.240]  我們發覺自從基督教的
[00:12:09.240 --> 00:12:12.000]  一個覺醒運動之後
[00:12:12.000 --> 00:12:14.240]  他們提倡教育非常重要
[00:12:14.240 --> 00:12:18.320]  在美國頭110間的大學
[00:12:18.320 --> 00:12:23.880]  110間裏面有100間都是由基督教的宣教士開始的
[00:12:23.880 --> 00:12:25.480]  今天最高的學府
[00:12:25.480 --> 00:12:29.160]  最初的時候都是由基督教開始的
[00:12:29.160 --> 00:12:31.280]  我們發覺很多東南亞的地方
[00:12:31.280 --> 00:12:35.600]  包括了日本、中國大陸、韓國等等
[00:12:35.600 --> 00:12:37.200]  他們最初有大學的制度
[00:12:37.200 --> 00:12:39.920]  都是由基督教影響的
[00:12:39.920 --> 00:12:42.680]  我們又發覺在社會的改善方面
[00:12:42.680 --> 00:12:45.240]  有很多村落、貧窮的地方
[00:12:45.240 --> 00:12:47.240]  第三世界的地方
[00:12:47.240 --> 00:12:50.880]  基督教進去的時候不單止宣傳基督教的道理
[00:12:50.880 --> 00:12:52.880]  更加改善他們的民生
[00:12:52.880 --> 00:12:55.560]  基督教的價值觀和道德觀念
[00:12:55.560 --> 00:12:59.040]  影響了整個的社區來改善
[00:12:59.040 --> 00:13:03.040]  人與人之間注重這些的性結
[00:13:03.040 --> 00:13:06.560]  以及彼此和睦、互相尊重
[00:13:06.560 --> 00:13:07.800]  改善民居
[00:13:07.800 --> 00:13:11.320]  來帶給他們生計等等
[00:13:11.320 --> 00:13:13.720]  在政制方面
[00:13:13.720 --> 00:13:18.800]  基督教的民主制度影響了很多很多的國家
[00:13:18.800 --> 00:13:20.440]  今天如果沒有這個民主制度
[00:13:20.440 --> 00:13:21.520]  很多歐洲國家
[00:13:21.520 --> 00:13:25.920]  我們美國、加拿大、澳洲、紐西蘭等等
[00:13:25.920 --> 00:13:29.120]  不會有今天這麼大的發展
[00:13:29.120 --> 00:13:30.880]  我們發覺有很多的
[00:13:30.880 --> 00:13:35.080]  在舊約裏面已經宣導的
[00:13:35.080 --> 00:13:37.800]  就是說要有一個公平的審訊
[00:13:37.800 --> 00:13:39.280]  有作見證的人
[00:13:39.280 --> 00:13:42.960]  有這些公平的來問訊
[00:13:42.960 --> 00:13:46.040]  也是設立了整個的司法制度
[00:13:46.040 --> 00:13:48.560]  以及審判的制度
[00:13:48.560 --> 00:13:50.760]  再不說就是科學
[00:13:50.760 --> 00:13:54.840]  工商、藝術、環保等等各方面
[00:13:54.840 --> 00:13:56.320]  我們發覺有很多
[00:13:56.320 --> 00:13:58.800]  都是印象基督教的價值觀
[00:13:58.800 --> 00:14:00.480]  以及聖經的道理
[00:14:00.480 --> 00:14:03.440]  相信這位神是一位理性的神
[00:14:03.440 --> 00:14:07.120]  可以追到他的行事法則的一位神
[00:14:07.120 --> 00:14:11.600]  所以自然律可以重複的發現科學的證實
[00:14:11.600 --> 00:14:15.520]  這些都是相當的由基督教的精神影響
[00:14:15.520 --> 00:14:18.680]  很多很多的基督徒的科學家
[00:14:18.680 --> 00:14:20.400]  藝術家
[00:14:20.400 --> 00:14:23.080]  這些的美術、音樂
[00:14:23.080 --> 00:14:26.720]  對這個世界有極大極大的影響
[00:14:26.720 --> 00:14:28.360]  所以《春海大經》節目今天我們見到
[00:14:28.360 --> 00:14:31.400]  耶穌基督就算以一個客觀的來看
[00:14:31.400 --> 00:14:32.840]  對於整個世界的影響
[00:14:32.840 --> 00:14:34.800]  對萬國萬族的
[00:14:34.800 --> 00:14:36.880]  來帶給我們全人類的祝福
[00:14:36.880 --> 00:14:38.480]  是非常的確定
[00:14:38.480 --> 00:14:41.040]  這個是從神的計劃開始
[00:14:41.040 --> 00:14:43.400]  要藉著基督影響整個世界
[00:14:43.400 --> 00:14:45.160]  祝福你和我
[00:14:45.160 --> 00:14:47.440]  我們今天能夠成為這位
[00:14:47.440 --> 00:14:52.360]  使萬國萬民得福的阿伯拉罕的後裔
[00:14:52.360 --> 00:14:53.960]  今天與我們有份
[00:14:53.960 --> 00:14:57.360]  我們成為了阿伯拉罕的真兒女
[00:14:57.360 --> 00:14:58.520]  就是藉著基督
[00:14:58.520 --> 00:15:01.600]  叫我們能夠成為這麼寶貴的身份
[00:15:01.600 --> 00:15:03.720]  所以今天我們真的在這個時候
[00:15:03.720 --> 00:15:05.120]  再次思想到
[00:15:05.120 --> 00:15:06.400]  阿伯拉罕的後裔
[00:15:06.400 --> 00:15:07.640]  這位耶穌基督
[00:15:07.640 --> 00:15:08.960]  使萬國得福的
[00:15:08.960 --> 00:15:11.840]  今天叫我們能夠承受這些的祝福
[00:15:11.840 --> 00:15:13.520]  更重要的是我們基督徒知道
[00:15:13.520 --> 00:15:15.800]  我們因著信靠祂
[00:15:15.800 --> 00:15:20.240]  能夠成為了阿伯拉罕的真子孫
[00:15:20.240 --> 00:15:22.520]  我們能夠得著
[00:15:22.520 --> 00:15:24.120]  神給我們的應許
[00:15:24.120 --> 00:15:26.000]  這個屬靈一切的祝福
[00:15:26.000 --> 00:15:28.160]  所以我們要仰望祂
[00:15:28.160 --> 00:15:30.360]  繼續來尊崇祂
[00:15:30.360 --> 00:15:31.360]  想到神
[00:15:31.360 --> 00:15:32.360]  奇妙的計劃
[00:15:32.360 --> 00:15:34.080]  今天臨到你和我身上
[00:15:34.080 --> 00:15:36.160]  這個救恩的計劃是神的預備
[00:15:36.160 --> 00:15:37.320]  是一個永恆的計劃
[00:15:37.320 --> 00:15:38.760]  今天我們能夠有份
[00:15:38.760 --> 00:15:39.960]  多麼的榮耀
[00:15:39.960 --> 00:15:42.720]  多麼的感謝
[00:15:42.720 --> 00:15:44.720]  第二個身份我們看到在這裡
[00:15:44.720 --> 00:15:46.320]  剛才我們讀過的
[00:15:46.320 --> 00:15:48.720]  第一個不單止我們看到
[00:15:48.720 --> 00:15:52.200]  他是藉著耶穌基督使萬國得福
[00:15:52.200 --> 00:15:53.400]  第二個我們看到
[00:15:53.400 --> 00:15:56.120]  耶穌基督是大衛的子孫
[00:15:56.120 --> 00:15:57.080]  《馬太福音》第一章
[00:15:57.080 --> 00:15:58.280]  剛才我們看過的
[00:15:58.280 --> 00:15:59.640]  阿伯拉罕的後裔
[00:15:59.640 --> 00:16:00.720]  接著是什麼?
[00:16:00.720 --> 00:16:02.120]  大衛的子孫
[00:16:02.120 --> 00:16:04.760]  耶穌基督的家譜
[00:16:04.760 --> 00:16:10.120]  阿伯拉罕的後裔是指和阿伯拉罕之約的關係
[00:16:10.120 --> 00:16:11.920]  神在舊約裏面立了好幾個約
[00:16:11.920 --> 00:16:13.160]  第一個是羅亞之約
[00:16:13.160 --> 00:16:14.040]  大家記得嗎?
[00:16:14.040 --> 00:16:15.880]  在羅亞和他立約
[00:16:15.880 --> 00:16:17.480]  第二個在創世紀裏面
[00:16:17.480 --> 00:16:21.000]  就立了阿伯拉罕之約
[00:16:21.000 --> 00:16:23.480]  神和阿伯拉罕立約
[00:16:23.480 --> 00:16:25.400]  接著我們看到
[00:16:25.400 --> 00:16:29.120]  馬太將另一個舊約很重要的約
[00:16:29.120 --> 00:16:30.560]  就是大衛之約
[00:16:30.560 --> 00:16:35.040]  再一次擠在這個很重要的地位
[00:16:35.040 --> 00:16:37.320]  因為耶穌基督來
[00:16:37.320 --> 00:16:40.680]  祂實現了祂是大衛的子孫
[00:16:40.680 --> 00:16:45.800]  大衛之約在撒姆爾記下第七章十二到十三節
[00:16:45.800 --> 00:16:47.600]  我們讀讀這兩節經文
[00:16:47.600 --> 00:16:48.440]  請讀
[00:16:48.440 --> 00:16:52.960]  「你受數滿足與你的列祖同睡的時候
[00:16:52.960 --> 00:16:56.480]  我必使你的後裔接續你的位
[00:16:56.480 --> 00:16:59.400]  我也必堅定他的國
[00:16:59.400 --> 00:17:02.680]  他必為我的名建造奠宇
[00:17:02.680 --> 00:17:07.200]  我必堅定他的國位直到永遠」
[00:17:07.200 --> 00:17:10.880]  請問這是神跟誰說的?
[00:17:10.880 --> 00:17:12.680]  祂說「你受數滿足」
[00:17:12.680 --> 00:17:15.160]  這個「你」是指誰?
[00:17:15.160 --> 00:17:20.280]  大衛
[00:17:20.280 --> 00:17:25.520]  所以我們說神跟大衛立這個約
[00:17:25.520 --> 00:17:28.880]  祂說「當你受數滿足與你的列祖同睡的時候」
[00:17:28.880 --> 00:17:32.840]  「我要使你的後裔接續你的位」
[00:17:32.840 --> 00:17:33.840]  「我必堅定他的國」
[00:17:33.840 --> 00:17:39.960]  當然阿伯拉大衛所生的兒子接續他的國位是誰?
[00:17:39.960 --> 00:17:41.760]  所羅門
[00:17:41.760 --> 00:17:44.800]  但是後面補充你就明白
[00:17:44.800 --> 00:17:46.960]  其實祂不是指所羅門
[00:17:46.960 --> 00:17:49.960]  因為祂說「他必為我的名建造奠宇」
[00:17:49.960 --> 00:17:52.000]  這是所羅門當時可以做的
[00:17:52.000 --> 00:17:53.840]  但是後面這句就不是了
[00:17:53.840 --> 00:17:58.040]  祂說「我必堅定他的國位直到永遠」
[00:17:58.040 --> 00:18:02.200]  這個「國位」是指大衛的國位
[00:18:02.200 --> 00:18:03.920]  一直延續下去
[00:18:03.920 --> 00:18:08.120]  在他後裔裏面不斷接續他作王
[00:18:08.120 --> 00:18:12.240]  這個「直到永遠」我們見到在以色列的歷史裏面
[00:18:12.240 --> 00:18:15.400]  我們知道他接續了幾個之後就斷了
