
[00:00:00.000 --> 00:00:03.800]  今日我想同大家分享一個訊息
[00:01:46.400 --> 00:01:47.900]  然後我們願意聽你的話
[00:01:47.900 --> 00:01:49.900]  因為在那個殿裏面有一個聖殿
[00:01:49.900 --> 00:01:51.200]  聖殿裏面有一個藥櫃
[00:01:51.200 --> 00:01:55.000]  藥櫃裏面有一個法板
[00:01:55.000 --> 00:01:59.900]  就是上帝和以色列民所立的聖約
[00:01:59.900 --> 00:02:01.000]  Covenant
[00:02:01.000 --> 00:02:04.000]  他說你一生要進行我的話語
[00:02:04.000 --> 00:02:05.200]  我就祝福你
[00:02:05.200 --> 00:02:07.400]  如果他離開我的話語的時候
[00:02:07.400 --> 00:02:10.000]  你發覺到我就離開你們
[00:02:10.000 --> 00:02:12.300]  你們那個境況是很可惜
[00:02:12.300 --> 00:02:14.800]  很可憐的
[00:02:14.800 --> 00:02:17.900]  所以他有另外一個圖畫
[00:02:17.900 --> 00:02:19.200]  就是給我們看到
[00:02:19.200 --> 00:02:21.600]  原來上帝很祝福他們
[00:02:21.600 --> 00:02:25.000]  但很可惜沒有多久的時候
[00:02:25.000 --> 00:02:27.900]  因為百姓他們叛逆的時候
[00:02:27.900 --> 00:02:29.500]  因為他們不聽神的話
[00:02:29.500 --> 00:02:31.700]  並且他們不單止不聽神的話
[00:02:31.700 --> 00:02:35.700]  並且去到一個地方拜當地所拜的偶像
[00:02:35.700 --> 00:02:38.000]  行他們不應該行的事
[00:02:38.000 --> 00:02:39.900]  甚至拿一些小孩
[00:02:39.900 --> 00:02:42.100]  拿他們的子女來獻祭給神
[00:02:42.100 --> 00:02:43.700]  很可怕
[00:02:43.700 --> 00:02:45.100]  上帝曾經說
[00:02:45.100 --> 00:02:47.300]  我給你們的地不是因為你們異議
[00:02:47.300 --> 00:02:49.100]  不是因為你們Righteous
[00:02:49.100 --> 00:02:51.600]  是因為當地的人犯罪很離譜
[00:02:51.600 --> 00:02:55.500]  所以我要毀滅他們
[00:02:55.500 --> 00:02:58.900]  是要賜給你們這個地
[00:02:58.900 --> 00:03:01.700]  但很可惜百姓離開上帝
[00:03:01.700 --> 00:03:05.600]  所以上帝就藉著亞述國去打他們
[00:03:05.600 --> 00:03:08.600]  他們的國已經分裂了兩半
[00:03:08.600 --> 00:03:10.400]  好像有些家庭
[00:03:10.400 --> 00:03:14.300]  因為大家吵、吵架、不和
[00:03:14.300 --> 00:03:16.100]  大家有權力的鬥爭
[00:03:16.100 --> 00:03:17.700]  大家性情不和
[00:03:17.700 --> 00:03:20.900]  所以你會發覺有北國和南國
[00:03:20.900 --> 00:03:24.500]  首先亞述國打敗北國
[00:03:24.500 --> 00:03:28.700]  攻陷了撒瑪利亞城
[00:03:28.700 --> 00:03:30.900]  那是722年
[00:03:30.900 --> 00:03:32.800]  主前722年
[00:03:32.800 --> 00:03:35.000]  後來他們繼續不聽神的話
[00:03:35.000 --> 00:03:37.800]  上帝繼續派免先知去南國
[00:03:37.800 --> 00:03:39.800]  但他們也不聽神的話
[00:03:39.800 --> 00:03:42.100]  非常非常可惜
[00:03:42.100 --> 00:03:44.700]  神就藉著巴比倫國
[00:03:44.700 --> 00:03:48.200]  巴比倫就是現在的伊拉克
[00:03:48.200 --> 00:03:50.200]  伊拉克的地方
[00:03:50.200 --> 00:03:53.600]  去打敗他們586年的時候
[00:03:53.600 --> 00:03:55.700]  就毀滅了耶路撒冷
[00:03:55.700 --> 00:03:57.800]  整個耶路撒冷毀滅了
[00:03:57.800 --> 00:04:00.900]  然後將他們帶回現在仍然有的
[00:04:00.900 --> 00:04:02.700]  巴比倫
[00:04:02.700 --> 00:04:06.000]  現在仍然有的在伊拉克那裏的地方
[00:04:06.000 --> 00:04:08.700]  他們成為秘魯的子民
[00:04:08.700 --> 00:04:10.400]  沒有了自己的國家
[00:04:10.400 --> 00:04:11.800]  沒有了自己的聖衣
[00:04:11.800 --> 00:04:13.300]  沒有了自己的聖殿
[00:04:13.300 --> 00:04:16.200]  但在主前420年左右
[00:04:16.200 --> 00:04:18.700]  有另外一個王就是波斯王
[00:04:18.700 --> 00:04:22.400]  那個是現在所謂的伊朗
[00:04:22.400 --> 00:04:26.600]  他們派軍隊來攻擊他們
[00:04:26.600 --> 00:04:28.300]  對不起
[00:04:28.300 --> 00:04:29.700]  是他們攻擊他們
[00:04:29.700 --> 00:04:33.300]  打敗之後也擄他們去他們本國的地方
[00:04:33.300 --> 00:04:35.600]  和分散到不同的地方
[00:04:35.600 --> 00:04:38.400]  所以以色列民分散到很多的地方
[00:04:38.400 --> 00:04:39.900]  他們再沒有聖殿
[00:04:39.900 --> 00:04:43.200]  不過後來古列王
[00:04:43.200 --> 00:04:46.100]  他蒙神自己的感動
[00:04:46.100 --> 00:04:47.500]  蒙神自己的感動
[00:04:47.500 --> 00:04:52.200]  竟然讓他們回國去重建聖殿
[00:04:52.200 --> 00:04:54.300]  所以在420年左右
[00:04:54.300 --> 00:04:59.700]  就派遣了索羅巴伯和一班人回去
[00:04:59.700 --> 00:05:02.100]  先是建立聖殿
[00:05:02.100 --> 00:05:05.800]  但是初時他們原本可以很快重建聖殿
[00:05:05.800 --> 00:05:08.700]  但是拖了11年的時間
[00:05:08.700 --> 00:05:13.200]  上帝也派遣了先知撒加利亞和哈蓋
[00:05:13.200 --> 00:05:14.900]  他們再呼籲他們
[00:05:14.900 --> 00:05:17.000]  你們不要只顧著自己建屋
[00:05:17.000 --> 00:05:17.700]  好像在拍攝
[00:05:17.700 --> 00:05:19.100]  不要只顧著自己建屋
[00:05:19.100 --> 00:05:20.900]  顧著上帝的聖殿
[00:05:20.900 --> 00:05:26.000]  所以他就鼓勵他們重新去顧著上帝的殿
[00:05:26.000 --> 00:05:28.800]  所以他們很快就建立了
[00:05:28.800 --> 00:05:29.900]  重建了聖殿
[00:05:29.900 --> 00:05:33.500]  當然這個聖殿比以前差得很遠
[00:05:33.500 --> 00:05:34.700]  沒有以前的榮華
[00:05:34.700 --> 00:05:37.000]  沒有以前那麼輝煌
[00:05:37.000 --> 00:05:41.100]  不過他們不單止是建立了這個聖殿
[00:05:41.100 --> 00:05:44.100]  並且他們需要建立城牆
[00:05:44.100 --> 00:05:46.400]  因為當時的城堡
[00:05:46.400 --> 00:05:47.600]  那些的City
[00:05:47.600 --> 00:05:48.800]  City State
[00:05:48.800 --> 00:05:51.500]  多數都有一個圍牆
[00:05:51.500 --> 00:05:55.100]  那個圍牆是妨礙外面的人去侵佔他們
[00:05:55.100 --> 00:05:57.200]  所以都有圍牆的
[00:05:57.200 --> 00:05:59.200]  但是那個圍牆被人拆了
[00:05:59.200 --> 00:06:02.200]  只有聖殿沒有圍牆是不行的
[00:06:02.200 --> 00:06:04.100]  只有聖殿有圍牆是不行的
[00:06:04.100 --> 00:06:11.300]  所以他們也都差遣李希米
[00:06:11.300 --> 00:06:13.100]  就回到他們當中
[00:06:13.100 --> 00:06:15.400]  重建城牆
[00:06:15.400 --> 00:06:19.200]  即是說無論他們敬拜的中心他們重建
[00:06:19.200 --> 00:06:21.200]  無論神的話語他們重建
[00:06:21.200 --> 00:06:24.200]  然後再建立城牆
[00:06:24.200 --> 00:06:27.000]  所以這個很奇妙的一件事
[00:06:27.000 --> 00:06:33.200]  建立了之後他們也都再次的去敬拜上帝
[00:06:33.200 --> 00:06:38.600]  這個聖殿其實也維繫了頗久的時間
[00:06:38.600 --> 00:06:41.800]  維繫了差不多五百多年的時間
[00:06:41.800 --> 00:06:44.100]  但是一路破舊
[00:06:44.100 --> 00:06:47.600]  直到在希律王
[00:06:47.600 --> 00:06:50.600]  即是在猶大的希律王
[00:06:50.600 --> 00:06:55.200]  他們先後跟著波斯和馬代
[00:06:55.200 --> 00:06:59.800]  即是說伊朗那邊打仗攻陷了他們之後
[00:06:59.800 --> 00:07:01.600]  後來就有亞歷山大
[00:07:01.600 --> 00:07:05.800]  大家聽過了希律王Alexander the Great
[00:07:05.800 --> 00:07:09.400]  就是攻佔土耳其的地方
[00:07:09.400 --> 00:07:11.200]  攻佔巴勒斯坦的地方
[00:07:11.200 --> 00:07:12.700]  攻佔北非的地方
[00:07:12.700 --> 00:07:15.000]  直到去印度的地方
[00:07:15.000 --> 00:07:17.700]  那時候他們完了之後
[00:07:17.700 --> 00:07:23.400]  亞歷山大死了
[00:07:23.400 --> 00:07:28.400]  希律國的empire也都分裂成為幾個將領
[00:07:28.400 --> 00:07:35.400]  其中一個將領就去攻打巴勒斯坦的地方
[00:07:35.400 --> 00:07:41.200]  也都在那裏建立了他附庸的長官
[00:07:41.200 --> 00:07:43.600]  其中有一個長官叫希律
[00:07:43.600 --> 00:07:49.200]  希律為了討好以色列人、猶太人
[00:07:49.200 --> 00:07:53.600]  他就建造了一個比以前更加宏偉的聖殿
[00:07:53.600 --> 00:07:58.800]  這個聖殿是耶穌那時候也看到的
[00:07:58.800 --> 00:08:01.400]  他用了幾十年的時間建立這個聖殿
[00:08:01.400 --> 00:08:03.400]  那時候也看到的
[00:08:03.400 --> 00:08:06.000]  但耶穌曾經有一次這樣說法
[00:08:06.000 --> 00:08:09.000]  他說有一天這個殿要被拆毀
[00:08:09.000 --> 00:08:14.400]  但我三天之內要將這個殿重新建立起來
[00:08:14.400 --> 00:08:18.400]  那些人完全覺得他不知道在說什麼
[00:08:18.400 --> 00:08:21.200]  這個殿是用了幾十年修建的
[00:08:21.200 --> 00:08:25.200]  你為什麼說三天就能夠重建起來
[00:08:25.200 --> 00:08:31.800]  但你發覺到原來希律所建的聖殿
[00:08:31.800 --> 00:08:34.400]  沒有隔了大概二十年的時候
[00:08:34.400 --> 00:08:40.400]  在主後七十年就被羅馬的將領完全毀滅
[00:08:40.400 --> 00:08:42.000]  因為他們有叛變
[00:08:42.000 --> 00:08:44.400]  猶太人叛變想推翻他們
[00:08:44.400 --> 00:08:45.400]  完全被毀滅
[00:08:45.400 --> 00:08:47.400]  一個很宏偉的殿
[00:08:47.400 --> 00:08:50.600]  完全都被毀滅
[00:08:50.600 --> 00:08:52.800]  完全都被毀滅
[00:08:52.800 --> 00:08:54.200]  但你說耶穌說
[00:08:54.200 --> 00:08:58.400]  他說三天重建起來是什麼
[00:08:58.400 --> 00:09:01.400]  原來耶穌開始傳道的時候
[00:09:01.400 --> 00:09:03.400]  祂就帶出一個訊息出來
[00:09:03.400 --> 00:09:05.200]  祂說你們知不知道一件事
[00:09:05.200 --> 00:09:07.400]  祂說天國已經近了
[00:09:07.400 --> 00:09:10.000]  以前他們說是以色列國
[00:09:10.000 --> 00:09:12.000]  是說猶大國
[00:09:12.000 --> 00:09:13.600]  但是那個都滅了
[00:09:13.600 --> 00:09:16.400]  他們是說耶路撒冷城
[00:09:16.400 --> 00:09:19.400]  那個也沒有什麼特別的了
[00:09:19.400 --> 00:09:20.800]  因為都被人攻佔
[00:09:20.800 --> 00:09:22.000]  他們說聖殿
[00:09:22.000 --> 00:09:23.200]  但聖殿沒有了
[00:09:23.200 --> 00:09:25.000]  連裡面的藥櫃都沒有
[00:09:25.000 --> 00:09:26.200]  什麼都沒有了
[00:09:26.200 --> 00:09:27.800]  現在都找不到
[00:09:27.800 --> 00:09:29.600]  但是當耶穌來到的時候
[00:09:29.600 --> 00:09:31.400]  祂說天國近了
[00:09:31.400 --> 00:09:35.600]  上帝要在我們心靈裡面再次建立神的國
[00:09:35.600 --> 00:09:38.400]  要在我們心靈裡面再建祂的殿
[00:09:38.400 --> 00:09:40.000]  也都要藉著教會
[00:09:40.000 --> 00:09:43.800]  再次去建立是地上的天國
[00:09:43.800 --> 00:09:46.600]  以致我們凡相信耶穌基督的人
[00:09:46.600 --> 00:09:49.800]  能夠再次經歷好像在所羅門以前
[00:09:49.800 --> 00:09:52.000]  上帝怎樣應允我們
[00:09:52.000 --> 00:09:54.000]  上帝怎樣幫助我們
[00:09:54.000 --> 00:09:56.200]  上帝怎樣願意聽我們的禱告
[00:09:56.200 --> 00:09:58.200]  也都建立地方的教會
[00:09:58.200 --> 00:09:59.600]  好像拍屍宣導會
[00:09:59.600 --> 00:10:02.000]  帶領你們很多人相信耶穌
[00:10:02.000 --> 00:10:04.200]  並且造就你們很多人
[00:10:04.200 --> 00:10:06.200]  以致你們能夠成家立室
[00:10:06.200 --> 00:10:08.600]  以致你們的子女能夠相信耶穌
[00:10:08.600 --> 00:10:11.200]  以致你們的婚姻能夠重建
[00:10:11.200 --> 00:10:12.600]  這些一切一切
[00:10:12.600 --> 00:10:15.400]  原來也是很現實的
[00:10:15.400 --> 00:10:17.000]  是很實在的
[00:10:17.000 --> 00:10:19.000]  就是說上帝的聖城
[00:10:19.000 --> 00:10:21.400]  要再次的建立在地上
[00:10:21.400 --> 00:10:24.600]  但是這個聖城不圓滿
[00:10:24.600 --> 00:10:26.200]  教會不圓全
[00:10:26.200 --> 00:10:29.400]  地上的所有的教會都不圓全
[00:10:29.400 --> 00:10:30.200]  但是
[00:10:30.200 --> 00:10:31.400]  雖然不圓全
[00:10:31.400 --> 00:10:33.200]  但是有上帝的保守
[00:10:33.200 --> 00:10:34.800]  有一天
[00:10:34.800 --> 00:10:36.800]  聖經裡面在啟示錄說到
[00:10:36.800 --> 00:10:38.200]  這個教會
[00:10:38.200 --> 00:10:39.600]  就是上帝的
[00:10:39.600 --> 00:10:42.400]  就是所謂的新父
[00:10:42.400 --> 00:10:43.400]  Bride
[00:10:43.400 --> 00:10:47.800]  祂會和聖靈一起仰望
[00:10:47.800 --> 00:10:49.600]  耶穌基督的再臨
[00:10:49.600 --> 00:10:51.000]  祂說:來!來!
[00:10:51.000 --> 00:10:52.400]  祂說:耶穌你來吧
[00:10:52.400 --> 00:10:54.000]  我們在等你
[00:10:54.000 --> 00:10:56.200]  並且聖經裡面剛才說到
[00:10:56.200 --> 00:10:58.200]  祂說:有一天
[00:10:58.200 --> 00:11:00.400]  有一個新耶路撒冷
[00:11:00.400 --> 00:11:02.800]  要從天上降下來
[00:11:02.800 --> 00:11:05.400]  要從天上降下來
[00:11:05.400 --> 00:11:08.200]  那個不單是一個屬靈的
[00:11:08.200 --> 00:11:11.000]  一個上帝和我們同在
[00:11:11.000 --> 00:11:13.200]  並且我們肉眼可以看見
[00:11:13.200 --> 00:11:14.600]  聖經裡面說到
[00:11:14.600 --> 00:11:18.000]  耶穌說:我去完是為你們預備地方
[00:11:18.000 --> 00:11:20.600]  如果我去為你們預備地方
[00:11:20.600 --> 00:11:23.000]  我一定回來帶你們去的
[00:11:23.000 --> 00:11:25.000]  一定回來帶你們去的
[00:11:25.000 --> 00:11:26.000]  而且我們說
[00:11:26.000 --> 00:11:28.000]  其實那裡是不是沒事做的
[00:11:28.000 --> 00:11:29.200]  是不是很悶的
[00:11:29.200 --> 00:11:30.000]  不會的
[00:11:30.000 --> 00:11:31.200]  因為那裡說到
[00:11:31.200 --> 00:11:32.800]  是新耶路撒冷
[00:11:32.800 --> 00:11:35.800]  是從天降臨在地上
[00:11:35.800 --> 00:11:37.800]  神與我們同在
[00:11:37.800 --> 00:11:40.200]  你們在地上一切所最美好的
[00:11:40.200 --> 00:11:41.200]  更加美好
[00:11:41.200 --> 00:11:43.200]  你們的傷心會下去
[00:11:43.200 --> 00:11:45.200]  你們的眼淚會被拆去
[00:11:45.200 --> 00:11:48.400]  即是破裂的關係要被重建
[00:11:48.400 --> 00:11:49.800]  你們不再死亡
[00:11:49.800 --> 00:11:54.400]  這個是上帝允許凡相信耶穌基督的人
[00:11:54.400 --> 00:11:55.200]  親愛的兄弟姐妹
[00:11:55.200 --> 00:11:56.200]  親愛的朋友
[00:11:56.200 --> 00:12:00.200]  我一口氣就說了這個夢出來
[00:12:00.200 --> 00:12:02.400]  是從一個很現實的政治
[00:12:02.400 --> 00:12:04.200]  political entity
[00:12:04.200 --> 00:12:06.800]  一個政治的王國
[00:12:06.800 --> 00:12:09.600]  一個上帝允許阿伯拉罕的後裔
[00:12:09.600 --> 00:12:11.600]  原本他們是一個會幕
[00:12:11.600 --> 00:12:14.400]  建了一個會幕在那裡
[00:12:14.400 --> 00:12:16.800]  但是神慢慢給他們建了一個聖殿
[00:12:16.800 --> 00:12:18.600]  給他們建了一個國家
[00:12:18.600 --> 00:12:20.600]  然後但是他們不聽神的話
[00:12:20.600 --> 00:12:23.200]  所以神也挪開了他們的政權
[00:12:23.200 --> 00:12:24.400]  那怎麼辦呢?
[00:12:24.400 --> 00:12:27.200]  原來上帝是藉著耶穌基督
[00:12:27.200 --> 00:12:29.400]  是帶來一個新的局面
[00:12:29.400 --> 00:12:30.800]  一個在地上
[00:12:30.800 --> 00:12:33.600]  一個新的城市
[00:12:33.600 --> 00:12:35.000]  親愛的兄弟姐妹
[00:12:35.000 --> 00:12:36.600]  我剛才很快就這麼說
[00:12:36.600 --> 00:12:39.200]  現在我盼望是簡單的
[00:12:39.200 --> 00:12:41.600]  也都說說每個階段
[00:12:41.600 --> 00:12:45.000]  那個情況給大家聽
[00:12:45.000 --> 00:12:49.000]  我夢見一個榮耀的聖城
[00:12:49.000 --> 00:12:51.600]  這裡原先是上帝的允許
[00:12:51.600 --> 00:12:56.000]  給他的百姓和子民是以色列民
[00:12:56.000 --> 00:12:57.800]  但如果從新約來說
[00:12:57.800 --> 00:13:01.200]  上帝也都給他的百姓和子民
[00:13:01.200 --> 00:13:03.600]  就是阿伯拉罕的後裔
[00:13:03.600 --> 00:13:07.400]  阿伯拉罕的後裔就是在羅馬書講到
[00:13:07.400 --> 00:13:09.600]  就是凡相信上帝的人
[00:13:09.600 --> 00:13:12.600]  用信心去接受上帝的人
[00:13:12.600 --> 00:13:14.800]  他都給我們的允許
[00:13:14.800 --> 00:13:17.400]  然後上帝給我們祝福
[00:13:17.400 --> 00:13:18.800]  上帝不僅給我們允許
[00:13:18.800 --> 00:13:20.200]  並且給我們祝福
[00:13:20.200 --> 00:13:22.200]  凡相信上帝的人
[00:13:22.200 --> 00:13:23.400]  敬畏他的人
[00:13:23.400 --> 00:13:26.200]  就是知識的開端
[00:13:26.200 --> 00:13:27.800]  上帝要祝福你
[00:13:27.800 --> 00:13:29.800]  和祝福你的後代
[00:13:29.800 --> 00:13:31.400]  凡是有這個允許的
[00:13:31.400 --> 00:13:33.000]  有聽他的話的
[00:13:33.000 --> 00:13:34.400]  守他的約的
[00:13:34.400 --> 00:13:37.800]  上帝願意祝福你們
[00:13:37.800 --> 00:13:41.000]  第三,他有君王的承諾
[00:13:41.000 --> 00:13:42.400]  什麼意思?
[00:13:42.400 --> 00:13:45.600]  他在所羅門、大衛王的時候
[00:13:45.600 --> 00:13:46.600]  他都告訴你
[00:13:46.600 --> 00:13:48.000]  從阿伯拉罕開始
[00:13:48.000 --> 00:13:50.200]  他說我要從你的後裔
[00:13:50.200 --> 00:13:53.200]  生出很多很多的世代
[00:13:53.200 --> 00:13:55.600]  我的百姓、我的子民
[00:13:55.600 --> 00:13:56.800]  所以猶太人
[00:13:56.800 --> 00:14:00.000]  他們稱呼上帝
[00:14:00.000 --> 00:14:03.400]  是阿伯拉罕、以撒、瓦國的上帝
[00:14:03.400 --> 00:14:04.200]  你明白嗎?
[00:14:04.200 --> 00:14:06.600]  所以他們很著重那個家譜
[00:14:06.600 --> 00:14:09.200]  很著重神和他們的納約
[00:14:09.200 --> 00:14:12.600]  並且有君王從你那裡出來
[00:14:12.600 --> 00:14:13.600]  上帝允許他
[00:14:13.600 --> 00:14:15.800]  如果你們君王
[00:14:15.800 --> 00:14:18.600]  好憐憫
[00:14:18.600 --> 00:14:20.200]  全謙卑的心
[00:14:20.200 --> 00:14:21.800]  與上帝同行
[00:14:21.800 --> 00:14:23.000]  我要祝福你們
[00:14:23.000 --> 00:14:25.600]  你們的王位都會穩固
[00:14:25.600 --> 00:14:27.200]  但是很可惜
[00:14:27.200 --> 00:14:29.000]  無論是從聯合的王國
[00:14:29.000 --> 00:14:30.600]  從分裂的王國
[00:14:30.600 --> 00:14:32.000]  從猶太國
[00:14:32.000 --> 00:14:35.600]  一個一個的皇帝都背叛上帝
[00:14:35.600 --> 00:14:38.000]  不聽上帝的話
[00:14:38.000 --> 00:14:39.800]  當你窮乏的時候
[00:14:39.800 --> 00:14:41.400]  你會很需要上帝
[00:14:41.400 --> 00:14:42.800]  很多時候
[00:14:42.800 --> 00:14:44.800]  當你是順境的時候
[00:14:44.800 --> 00:14:47.400]  你發覺到
[00:14:47.400 --> 00:14:50.200]  我們很容易忘記了上帝
[00:14:50.200 --> 00:14:51.600]  在我們窮困的時候
[00:14:51.600 --> 00:14:53.200]  我們依靠上帝
[00:14:53.200 --> 00:14:55.200]  但是上帝不要我們這樣
[00:14:55.200 --> 00:14:58.000]  上帝給我們君王的承諾
[00:14:58.000 --> 00:15:00.600]  就是說我們這一群屬祂的人
[00:15:00.600 --> 00:15:03.600]  是有君尊的祭司
[00:15:03.600 --> 00:15:05.200]  為什麼我們要逃呢?
[00:15:05.200 --> 00:15:07.200]  慢慢從一個很自卑的心
[00:15:07.200 --> 00:15:09.400]  有些人從一個很自卑的心
[00:15:09.400 --> 00:15:11.200]  能夠重新建立
[00:15:11.200 --> 00:15:13.400]  他的尊嚴
[00:15:13.400 --> 00:15:15.400]  他的正義
[00:15:15.400 --> 00:15:16.800]  他的信心
[00:15:16.800 --> 00:15:17.600]  為什麼?
[00:15:17.600 --> 00:15:21.000]  因為我們重新有主的生命在裡面
[00:15:21.000 --> 00:15:22.400]  而這個生命
[00:15:22.400 --> 00:15:24.400]  是我們成為一群
[00:15:24.400 --> 00:15:26.600]  有君尊祭司的身份
[00:15:26.600 --> 00:15:28.200]  是聖潔的國度
[00:15:28.200 --> 00:15:30.200]  是屬神的子民
[00:15:30.200 --> 00:15:32.200]  所以雖然我們移民
[00:15:32.200 --> 00:15:33.800]  來到澳洲這個地方
[00:15:33.800 --> 00:15:35.600]  但是我們不需要自卑
[00:15:35.600 --> 00:15:36.400]  不需要怕
[00:15:36.400 --> 00:15:38.400]  你們初時來澳洲怕不怕?
[00:15:38.400 --> 00:15:40.800]  去拿申請表怕不怕?
[00:15:40.800 --> 00:15:43.400]  去申請這件事那件事怕不怕?
[00:15:43.400 --> 00:15:45.400]  去新的學校怕不怕?
[00:15:45.400 --> 00:15:47.400]  是嗎?我們很陌生
[00:15:47.400 --> 00:15:48.600]  但是你不用怕
[00:15:48.600 --> 00:15:50.600]  當你是信主的人的時候
[00:15:50.600 --> 00:15:54.400]  你發覺到上帝給我們君王的承諾
[00:15:54.400 --> 00:15:56.600]  並且當時百姓
[00:15:56.600 --> 00:15:59.600]  他們誠心的獻祭
[00:15:59.600 --> 00:16:03.200]  他們知道一切萬物都是從上帝而來
[00:16:03.200 --> 00:16:04.800]  你不是很緊張
[00:16:04.800 --> 00:16:05.800]  很論識
[00:16:05.800 --> 00:16:09.000]  我奉獻多少人就沒有了多少
[00:16:09.000 --> 00:16:11.600]  我們教徒不是這樣想的
[00:16:11.600 --> 00:16:14.400]  我們說萬物都是從上帝而來
[00:16:14.400 --> 00:16:17.000]  我當將是屬於上帝的
[00:16:17.000 --> 00:16:18.600]  都歸給祂
[00:16:18.600 --> 00:16:20.400]  我夠用就可以了
[00:16:20.400 --> 00:16:24.000]  所以我們從小都學習十分之一的奉獻
[00:16:24.000 --> 00:16:25.600]  我的身心多少
[00:16:25.600 --> 00:16:27.600]  我就十分之一擺出來
[00:16:27.600 --> 00:16:29.600]  然後弟兄姊妹有需要
[00:16:29.600 --> 00:16:31.400]  我們就很誠心的奉獻
[00:16:31.400 --> 00:16:34.800]  因為我們知道一切都是上帝所賜
[00:16:34.800 --> 00:16:36.800]  如果祂不給我們健康
[00:16:36.800 --> 00:16:38.400]  我們做什麼都不行
[00:16:38.400 --> 00:16:39.600]  怎樣賺錢?
[00:16:39.600 --> 00:16:41.200]  我們不要這樣顧慮
[00:16:41.200 --> 00:16:44.200]  原來我們的價值觀開始扭轉
[00:16:44.200 --> 00:16:49.000]  當你如果看《獵王記》上第八章
[00:16:49.000 --> 00:16:51.200]  當他們見好這個聖殿的時候
[00:16:51.200 --> 00:16:54.400]  哇!他們獻羊、獻牛
[00:16:54.400 --> 00:16:56.000]  很高興
[00:16:56.000 --> 00:16:59.200]  親愛的弟兄姊妹,我盼望我們的教會
[00:16:59.200 --> 00:17:02.000]  不會有赤字
[00:17:02.000 --> 00:17:04.400]  今年我們有赤字
[00:17:04.400 --> 00:17:05.800]  二十多年都沒有赤字
[00:17:05.800 --> 00:17:07.200]  今年有赤字了
[00:17:07.200 --> 00:17:08.800]  求主幫助我們
[00:17:08.800 --> 00:17:10.800]  每個月都赤字幾千元
[00:17:10.800 --> 00:17:12.400]  但求主幫助我們
[00:17:12.400 --> 00:17:16.200]  其實十個家庭就可以支持一個傳道人
[00:17:16.200 --> 00:17:18.600]  二十個家庭就可以支持一個教會
[00:17:18.600 --> 00:17:19.800]  完全沒有問題的
[00:17:19.800 --> 00:17:24.400]  如果我們一起樂意的學習奉獻的話
[00:17:24.400 --> 00:17:26.600]  當時就是樂意奉獻
[00:17:26.600 --> 00:17:28.200]  他們見殿的時候
[00:17:28.200 --> 00:17:32.200]  他們奉獻的地步多到不得了
[00:17:32.200 --> 00:17:34.800]  然後王就說
[00:17:34.800 --> 00:17:36.600]  叫他們停止辦
