
[00:00:00.000 --> 00:00:02.080]  猶大書的作者猶大
[00:03:37.000 --> 00:03:43.480]  這個大段落是猶大列出有一群不敬虔的人
[00:03:43.480 --> 00:03:46.000]  他要弟兄姊妹去分辨到
[00:03:46.000 --> 00:03:49.400]  這群人和自己的不同在哪裡
[00:03:50.840 --> 00:03:53.840]  我們可以一起留意一下
[00:03:53.840 --> 00:03:59.160]  他在頭十六節列出了四種不敬虔的人的表現
[00:03:59.160 --> 00:04:02.040]  然後他提出過
[00:04:02.040 --> 00:04:05.440]  這種人好像古時三國的例子一樣
[00:04:05.440 --> 00:04:07.800]  最終是走向一條絕路的
[00:04:07.800 --> 00:04:11.520]  而這群人有兩重的錯誤
[00:04:11.520 --> 00:04:15.040]  這兩重的錯誤都來自一個問題的核心
[00:04:15.040 --> 00:04:18.840]  我們先禱告將這段時間交頭避著一起去聽
[00:04:20.160 --> 00:04:22.160]  主耶穌基督當我們打開猶大書
[00:04:22.160 --> 00:04:24.320]  你藉著你的兄弟猶大所寫的
[00:04:24.320 --> 00:04:27.320]  裡面的內容不是我們很熟悉的
[00:04:27.320 --> 00:04:32.000]  可能我們聽的時候也會有很多不同的感想、想法
[00:04:32.000 --> 00:04:34.720]  主啊你讓我們心裡面安定下來
[00:04:34.720 --> 00:04:37.480]  求你的靈去指教我們
[00:04:37.480 --> 00:04:39.480]  當我們讀你的話語的時候
[00:04:39.480 --> 00:04:41.480]  我們真正將生命交託給你
[00:04:41.480 --> 00:04:43.480]  也都按著你所教導的
[00:04:43.480 --> 00:04:45.480]  在我們的生活裡面去實行
[00:04:45.480 --> 00:04:46.120]  多謝你
[00:04:46.120 --> 00:04:48.120]  祈禱奉主耶穌基督得聖名至祈求
[00:04:48.120 --> 00:04:50.120]  阿們
[00:04:50.120 --> 00:04:54.120]  我們再讀第四節
[00:04:54.120 --> 00:04:56.120]  預備起
[00:04:56.120 --> 00:04:58.120]  因為有些人
[00:04:58.120 --> 00:05:17.120]  他們是不敬虔的人
[00:05:17.120 --> 00:05:19.120]  這是猶大書的約字
[00:05:19.120 --> 00:05:21.120]  這個字連同後面相同字根的用字
[00:05:21.120 --> 00:05:23.120]  一共在這本書
[00:05:23.120 --> 00:05:25.120]  25字裡面出現了五次
[00:05:25.120 --> 00:05:27.120]  即是表達
[00:05:27.120 --> 00:05:29.120]  整本書都是在說
[00:05:29.120 --> 00:05:31.120]  我們和這班不敬虔的人是有分別的
[00:05:31.120 --> 00:05:33.120]  是不同的
[00:05:33.120 --> 00:05:35.120]  他說這班人是潛了進來
[00:05:35.120 --> 00:05:37.120]  即是說不是那麼容易察覺的
[00:05:37.120 --> 00:05:39.120]  就好像現在我們
[00:05:39.120 --> 00:05:41.120]  一直戴著口罩
[00:05:41.120 --> 00:05:43.120]  因為我們不知道哪裡有病毒
[00:05:43.120 --> 00:05:45.120]  潛了在我們的社區當中我們都未必知道
[00:05:45.120 --> 00:05:47.120]  你只能夠很小心去保護自己
[00:05:47.120 --> 00:05:49.120]  去防範
[00:05:49.120 --> 00:05:51.120]  但是那個病毒在哪裡你不知道的
[00:05:51.120 --> 00:05:53.120]  這個就是這樣的形態
[00:05:53.120 --> 00:05:55.120]  猶大就去描述
[00:05:55.120 --> 00:05:57.120]  這班不敬虔的人潛了進來
[00:05:57.120 --> 00:05:59.120]  但是你都可以留意到他們有一些特徵
[00:05:59.120 --> 00:06:03.120]  就好像我們在這個新冠肺炎的病毒當中
[00:06:03.120 --> 00:06:05.120]  我們知道染了的人會有一些特徵
[00:06:05.120 --> 00:06:07.120]  有一些病徵
[00:06:07.120 --> 00:06:09.120]  從那些病徵大概我們可以去了解一下
[00:06:09.120 --> 00:06:11.120]  他是不是染了這個病毒
[00:06:11.120 --> 00:06:13.120]  在這裡都是這樣說的
[00:06:13.120 --> 00:06:15.120]  潛了進來的這班不敬虔的人
[00:06:15.120 --> 00:06:17.120]  他們有四種的特徵
[00:06:17.120 --> 00:06:19.120]  我們會跳到第十六節去看
[00:06:19.120 --> 00:06:21.120]  我又請你幫我讀這十六節
[00:06:21.120 --> 00:06:23.120]  預備起
[00:06:23.120 --> 00:06:37.120]  四種特別的表現或者特徵
[00:06:37.120 --> 00:06:39.120]  第一種的表現就是
[00:06:39.120 --> 00:06:41.120]  常發怨言總是不滿
[00:06:41.120 --> 00:06:43.120]  總是不滿
[00:06:43.120 --> 00:06:45.120]  我家樓下
[00:06:45.120 --> 00:06:47.120]  就是以前住的地方
[00:06:47.120 --> 00:06:49.120]  我家樓下曾經有很多樹
[00:06:49.120 --> 00:06:51.120]  也有一些草地
[00:06:51.120 --> 00:06:53.120]  我以前住沙田
[00:06:53.120 --> 00:06:55.120]  在那個住屋那裡
[00:06:55.120 --> 00:06:57.120]  清晨很容易醒的
[00:06:57.120 --> 00:06:59.120]  因為一到早上六點多七點
[00:06:59.120 --> 00:07:01.120]  就會聽到一些聲音
[00:07:01.120 --> 00:07:03.120]  咕咕
[00:07:03.120 --> 00:07:05.120]  嘰嘰咕咕的聲音
[00:07:05.120 --> 00:07:07.120]  因為樓下有很多
[00:07:07.120 --> 00:07:09.120]  就是甲子班溝
[00:07:09.120 --> 00:07:11.120]  一早就在那裡嘰嘰咕咕
[00:07:11.120 --> 00:07:13.120]  但到了再晚一點的時候
[00:07:13.120 --> 00:07:15.120]  人多車多在街上
[00:07:15.120 --> 00:07:17.120]  聽不到聲音
[00:07:17.120 --> 00:07:19.120]  因為那種是一種比較低頻
[00:07:19.120 --> 00:07:21.120]  是一個寧靜的環境才聽到的
[00:07:21.120 --> 00:07:23.120]  這裡所說的常發怨言
[00:07:23.120 --> 00:07:25.120]  在原文都是有這樣的聲音的意思
[00:07:25.120 --> 00:07:27.120]  發出一種不是很響亮
[00:07:27.120 --> 00:07:29.120]  低沉的一個鳴叫
[00:07:29.120 --> 00:07:31.120]  但是一直持續著
[00:07:31.120 --> 00:07:33.120]  在那裡嘰嘰咕咕
[00:07:33.120 --> 00:07:35.120]  這樣的狀態
[00:07:35.120 --> 00:07:37.120]  這種就是常發怨言的形式
[00:07:37.120 --> 00:07:39.120]  而這裡還提到
[00:07:39.120 --> 00:07:41.120]  這一種的特徵
[00:07:41.120 --> 00:07:43.120]  不單止他發怨言
[00:07:43.120 --> 00:07:45.120]  他還是常常不滿
[00:07:45.120 --> 00:07:47.120]  他人的狀態就是經常找錯處
[00:07:47.120 --> 00:07:49.120]  原本的文字就是thought finding
[00:07:49.120 --> 00:07:51.120]  遇到一個人
[00:07:51.120 --> 00:07:53.120]  他會在他身上找到錯處
[00:07:53.120 --> 00:07:55.120]  遇到一件事他又在那裡找
[00:07:55.120 --> 00:07:57.120]  有什麼做錯
[00:07:57.120 --> 00:07:59.120]  在那個環境裡他也可以抓到很多不同的地方
[00:07:59.120 --> 00:08:01.120]  去發怨言
[00:08:01.120 --> 00:08:03.120]  就是今天我們可能會想像到的
[00:08:03.120 --> 00:08:05.120]  一些投訴的文化
[00:08:05.120 --> 00:08:07.120]  第二種的特徵
[00:08:07.120 --> 00:08:09.120]  就是他們會隨從私慾而行
[00:08:09.120 --> 00:08:11.120]  代表他們
[00:08:11.120 --> 00:08:13.120]  生命的價值
[00:08:13.120 --> 00:08:15.120]  或者驅動力
[00:08:15.120 --> 00:08:17.120]  其實就是來自
[00:08:17.120 --> 00:08:19.120]  他們的慾望
[00:08:19.120 --> 00:08:21.120]  而慾望就是希望達至
[00:08:21.120 --> 00:08:23.120]  令自己常常都很快樂
[00:08:23.120 --> 00:08:25.120]  昨天我去講完這一堂
[00:08:25.120 --> 00:08:27.120]  其中提到這一點
[00:08:27.120 --> 00:08:29.120]  會有就問我
[00:08:29.120 --> 00:08:31.120]  我們追求快樂不對嗎
[00:08:33.120 --> 00:08:35.120]  我都想了一想
[00:08:35.120 --> 00:08:37.120]  不是追求快樂不對
[00:08:37.120 --> 00:08:39.120]  我們每個人都希望自己快樂
[00:08:39.120 --> 00:08:41.120]  希望自己幸福
[00:08:41.120 --> 00:08:43.120]  但是我們去追求快樂的途徑
[00:08:43.120 --> 00:08:45.120]  是一個問題
[00:08:45.120 --> 00:08:47.120]  我們容讓自己的慾望
[00:08:47.120 --> 00:08:49.120]  去令自己達成那種快樂
[00:08:49.120 --> 00:08:51.120]  是不是真的快樂呢
[00:08:51.120 --> 00:08:53.120]  往往你做了這麼多年
[00:08:53.120 --> 00:08:55.120]  你知道
[00:08:55.120 --> 00:08:57.120]  不是的 有時候我們所要的東西
[00:08:57.120 --> 00:08:59.120]  我們想做的
[00:08:59.120 --> 00:09:01.120]  按著我們的慾望去做的時候
[00:09:01.120 --> 00:09:03.120]  最終你不是得到快樂
[00:09:03.120 --> 00:09:05.120]  你是得到受苦
[00:09:05.120 --> 00:09:07.120]  聖經常常都是這樣講
[00:09:07.120 --> 00:09:09.120]  但這班人就是這樣
[00:09:09.120 --> 00:09:11.120]  他們不敬虔的狀態
[00:09:11.120 --> 00:09:13.120]  就是隨著自己的慾望
[00:09:13.120 --> 00:09:15.120]  去追求他們以為的快樂
[00:09:15.120 --> 00:09:17.120]  第三種的特徵
[00:09:17.120 --> 00:09:23.120]  他們口說誇大的話
[00:09:23.120 --> 00:09:27.120]  雖然看不到
[00:09:27.120 --> 00:09:29.120]  哪些是潛入來
[00:09:29.120 --> 00:09:31.120]  但從他們講的東西
[00:09:31.120 --> 00:09:33.120]  可以分辨到
[00:09:33.120 --> 00:09:35.120]  口說誇大的話
[00:09:35.120 --> 00:09:37.120]  是將原本要講的東西
[00:09:37.120 --> 00:09:39.120]  不斷膨脹到一個位置
[00:09:39.120 --> 00:09:41.120]  誇張了 失實了
[00:09:41.120 --> 00:09:43.120]  扭曲了 就是這樣的狀態
[00:09:43.120 --> 00:09:45.120]  第四種
[00:09:45.120 --> 00:09:47.120]  他們有一個特性
[00:09:47.120 --> 00:09:49.120]  是會為了利益去奉承人
[00:09:49.120 --> 00:09:51.120]  或者偏袒人
[00:09:51.120 --> 00:09:53.120]  這裡是在說
[00:09:53.120 --> 00:09:55.120]  在大家相處裡面
[00:09:55.120 --> 00:09:57.120]  可能會為了
[00:09:57.120 --> 00:09:59.120]  討好一些權貴
[00:09:59.120 --> 00:10:01.120]  有錢的人
[00:10:01.120 --> 00:10:03.120]  去迎合他們的意思
[00:10:03.120 --> 00:10:05.120]  就造成很多在群體裡的不公義
[00:10:05.120 --> 00:10:07.120]  這四種特徵
[00:10:07.120 --> 00:10:09.120]  我不知道你有沒有在
[00:10:09.120 --> 00:10:11.120]  你所屬的群體 教會
[00:10:11.120 --> 00:10:13.120]  或者你遇到的人
[00:10:13.120 --> 00:10:15.120]  你見過的
[00:10:15.120 --> 00:10:17.120]  我想不多不少都有
[00:10:17.120 --> 00:10:21.120]  猶太說你要看
[00:10:21.120 --> 00:10:23.120]  你們是聖徒
[00:10:23.120 --> 00:10:25.120]  你們要留心
[00:10:25.120 --> 00:10:27.120]  有人潛了進來
[00:10:27.120 --> 00:10:29.120]  他們是這樣的狀態
[00:10:29.120 --> 00:10:31.120]  你要留心 小心
[00:10:31.120 --> 00:10:35.120]  猶太用了三個例證
[00:10:35.120 --> 00:10:37.120]  去說這些不敬其人
[00:10:37.120 --> 00:10:39.120]  他們的結局和後果
[00:10:39.120 --> 00:10:47.120]  在第五節說
[00:10:47.120 --> 00:10:49.120]  這一切的事情
[00:10:49.120 --> 00:10:51.120]  你們早已經知道了
[00:10:51.120 --> 00:10:53.120]  但我仍然想提醒你們
[00:10:55.120 --> 00:10:57.120]  猶太寫這本書不是覺得
[00:10:57.120 --> 00:10:59.120]  自己有些新的東西要教給弟兄姊妹
[00:10:59.120 --> 00:11:01.120]  不過他說
[00:11:01.120 --> 00:11:03.120]  你不要忘記一些重要的事
[00:11:03.120 --> 00:11:05.120]  不要像
[00:11:05.120 --> 00:11:07.120]  我所說的例子
[00:11:07.120 --> 00:11:09.120]  那群人走向一個絕路
[00:11:09.120 --> 00:11:11.120]  因為這些不敬其人
[00:11:11.120 --> 00:11:13.120]  正在走這條絕路
[00:11:13.120 --> 00:11:15.120]  他們的狀態是
[00:11:15.120 --> 00:11:17.120]  第一個例證
[00:11:17.120 --> 00:11:19.120]  用了第一個例證
[00:11:19.120 --> 00:11:21.120]  不信的子民會怎樣
[00:11:21.120 --> 00:11:23.120]  主曾一次救他的子民
[00:11:23.120 --> 00:11:25.120]  從埃及出來
[00:11:25.120 --> 00:11:27.120]  你很熟悉的
[00:11:27.120 --> 00:11:29.120]  但他說你不要忘記
[00:11:29.120 --> 00:11:31.120]  神用他的大能
[00:11:31.120 --> 00:11:33.120]  十災 紅海
[00:11:33.120 --> 00:11:35.120]  怎樣帶他的子民
[00:11:35.120 --> 00:11:37.120]  進入曠野 然後要去迦南地
[00:11:37.120 --> 00:11:39.120]  但你不要忘記
[00:11:39.120 --> 00:11:41.120]  他同樣將這群人
[00:11:41.120 --> 00:11:43.120]  在曠野裡消滅了
[00:11:43.120 --> 00:11:45.120]  我們常常記得出埃及這一段
[00:11:45.120 --> 00:11:47.120]  神好大能的拯救
[00:11:47.120 --> 00:11:49.120]  救我脫離黑暗
[00:11:49.120 --> 00:11:51.120]  從罪惡當中釋放出來
[00:11:51.120 --> 00:11:53.120]  讓我們不是為奴
[00:11:53.120 --> 00:11:55.120]  但我們不記得後面那一段
[00:11:55.120 --> 00:11:57.120]  他同樣
[00:11:57.120 --> 00:11:59.120]  由公義審判
[00:11:59.120 --> 00:12:03.120]  那一群跟他出來
[00:12:03.120 --> 00:12:05.120]  出埃及的以色列人
[00:12:05.120 --> 00:12:07.120]  當家作主的成年
[00:12:07.120 --> 00:12:09.120]  全部死在曠野
[00:12:09.120 --> 00:12:11.120]  因為他們不信
[00:12:11.120 --> 00:12:15.120]  尤大提醒
[00:12:15.120 --> 00:12:17.120]  那群不敬其人就是會這樣
[00:12:17.120 --> 00:12:19.120]  你不要忘記
[00:12:19.120 --> 00:12:21.120]  上帝的公義
[00:12:21.120 --> 00:12:23.120]  不要因為不信
[00:12:23.120 --> 00:12:25.120]  什麼是不信呢
[00:12:25.120 --> 00:12:27.120]  不信就是表達
[00:12:27.120 --> 00:12:29.120]  他們不是不認識神
[00:12:29.120 --> 00:12:31.120]  明明見過他行的十災神蹟
[00:12:31.120 --> 00:12:33.120]  而是他們的生命
[00:12:33.120 --> 00:12:35.120]  沒有表現他願意去信靠
[00:12:35.120 --> 00:12:37.120]  遇到在曠野的艱難
[00:12:37.120 --> 00:12:39.120]  他們做什麼
[00:12:39.120 --> 00:12:41.120]  就是常發怨言
[00:12:41.120 --> 00:12:43.120]  總是不滿
[00:12:43.120 --> 00:12:45.120]  就是十六節所說的那些
[00:12:45.120 --> 00:12:47.120]  這種不敬其人的狀態
[00:12:47.120 --> 00:12:49.120]  就是他們不相信神能夠
[00:12:49.120 --> 00:12:51.120]  拯救他們到底
[00:12:51.120 --> 00:12:53.120]  到頭來他們只會帶來
[00:12:53.120 --> 00:12:55.120]  神的審判
[00:12:55.120 --> 00:12:57.120]  尤大用的第二個例正是我們不熟悉的典故
[00:12:57.120 --> 00:12:59.120]  我請你幫我讀這一節
[00:12:59.120 --> 00:13:01.120]  第六節預備起
[00:13:01.120 --> 00:13:03.120]  此外
[00:13:15.120 --> 00:13:17.120]  這一節的典故
[00:13:17.120 --> 00:13:19.120]  是猶太傳統對於
[00:13:19.120 --> 00:13:21.120]  創世紀第六章
[00:13:21.120 --> 00:13:23.120]  大洪水之前
[00:13:23.120 --> 00:13:25.120]  的一些記載
[00:13:25.120 --> 00:13:27.120]  大洪水來是因為
[00:13:27.120 --> 00:13:29.120]  地上充滿罪惡
[00:13:29.120 --> 00:13:31.120]  其中有提到有神的兒子和地上的女子
[00:13:31.120 --> 00:13:33.120]  就是他們去
[00:13:33.120 --> 00:13:35.120]  在這裡生子
[00:13:35.120 --> 00:13:37.120]  令到神
[00:13:37.120 --> 00:13:39.120]  很憤怒
[00:13:39.120 --> 00:13:41.120]  猶太的傳統就認為
[00:13:41.120 --> 00:13:43.120]  那一班就是
[00:13:43.120 --> 00:13:45.120]  看守創造
[00:13:45.120 --> 00:13:47.120]  各種秩序的天使
[00:13:47.120 --> 00:13:49.120]  幫神做事的天使
[00:13:49.120 --> 00:13:51.120]  他們擅離職守因為他們的慾望
[00:13:51.120 --> 00:13:53.120]  而去對人類的女子
[00:13:53.120 --> 00:13:55.120]  犯下性的罪行
[00:13:55.120 --> 00:13:57.120]  結果神懲罰他們
[00:13:57.120 --> 00:13:59.120]  將他們看守囚禁在黑暗裡
[00:13:59.120 --> 00:14:01.120]  這一節的經文
[00:14:01.120 --> 00:14:03.120]  那裡說
[00:14:03.120 --> 00:14:05.120]  那些不看守自己崗位
[00:14:05.120 --> 00:14:07.120]  而離開自己原來居所的天使
[00:14:07.120 --> 00:14:09.120]  主用永遠的鎖鏈
[00:14:09.120 --> 00:14:11.120]  將他們看守在幽暗裡
[00:14:13.120 --> 00:14:15.120]  原本就是不守和拘留
[00:14:15.120 --> 00:14:17.120]  我們中文譯本其實是同一個字
[00:14:17.120 --> 00:14:19.120]  都是看守的字
[00:14:19.120 --> 00:14:21.120]  或者英文的keep
[00:14:21.120 --> 00:14:23.120]  你沒有keep住你的崗位
[00:14:23.120 --> 00:14:25.120]  你沒有keep住神交給你的任務
[00:14:25.120 --> 00:14:27.120]  keep住你的界線
[00:14:27.120 --> 00:14:29.120]  神就將你keep在幽暗裡
[00:14:29.120 --> 00:14:33.120]  這裡是說這一條絕路
[00:14:33.120 --> 00:14:35.120]  他提醒那些不敬虔的人
[00:14:35.120 --> 00:14:39.120]  無論你是什麼身份有多高
[00:14:39.120 --> 00:14:41.120]  好像比人高一點的天使
[00:14:41.120 --> 00:14:43.120]  都是要面對
[00:14:43.120 --> 00:14:45.120]  上帝最終的審判和刑罰
[00:14:45.120 --> 00:14:47.120]  你沒有keep好
[00:14:47.120 --> 00:14:49.120]  交給你的
[00:14:49.120 --> 00:14:51.120]  你就會被keep住被囚禁
[00:14:51.120 --> 00:14:53.120]  第三個例證
[00:14:53.120 --> 00:14:59.120]  索多瑪
[00:14:59.120 --> 00:15:01.120]  俄摩拉很熟悉
[00:15:01.120 --> 00:15:03.120]  你記得是什麼事了
[00:15:03.120 --> 00:15:05.120]  羅德那件事
[00:15:05.120 --> 00:15:07.120]  阿伯拉罕為羅德求情
[00:15:07.120 --> 00:15:09.120]  有幾個義人沒有滅索多瑪城
[00:15:11.120 --> 00:15:13.120]  結果都說不定
[00:15:13.120 --> 00:15:15.120]  不過上帝還是派了兩位天使
[00:15:15.120 --> 00:15:17.120]  去救羅德一家
[00:15:17.120 --> 00:15:19.120]  這兩個天使
[00:15:19.120 --> 00:15:21.120]  進入到索多瑪城的時候
[00:15:21.120 --> 00:15:23.120]  在創世紀的記載
[00:15:23.120 --> 00:15:25.120]  他在入到城這兩個
[00:15:25.120 --> 00:15:27.120]  以男士形象出現的天使
[00:15:27.120 --> 00:15:29.120]  進到城裡
[00:15:29.120 --> 00:15:31.120]  索多瑪全城的男士
[00:15:31.120 --> 00:15:33.120]  無論是老的
[00:15:33.120 --> 00:15:35.120]  年青的年少的
[00:15:35.120 --> 00:15:37.120]  都一起去慰住羅德的家
[00:15:37.120 --> 00:15:39.120]  和羅德說
[00:15:39.120 --> 00:15:41.120]  我們交那兩個男人出來
[00:15:41.120 --> 00:15:43.120]  做什麼
[00:15:43.120 --> 00:15:45.120]  他說我們要和他們交合
[00:15:45.120 --> 00:15:47.120]  這個就是索多瑪的狀態
[00:15:47.120 --> 00:15:49.120]  他們可以對
[00:15:49.120 --> 00:15:51.120]  客人做出這樣的事
[00:15:51.120 --> 00:15:53.120]  其實表達他們日常
[00:15:53.120 --> 00:15:55.120]  就是這樣去生活
[00:15:55.120 --> 00:15:57.120]  隨從另類的肉肉
[00:15:57.120 --> 00:15:59.120]  或者英文有個譯本也好
[00:15:59.120 --> 00:16:01.120]  go after another flesh
[00:16:01.120 --> 00:16:03.120]  去追尋一些不屬於他的肉體
[00:16:03.120 --> 00:16:05.120]  他不可以碰肉體
[00:16:05.120 --> 00:16:07.120]  跨界
[00:16:07.120 --> 00:16:09.120]  天使不守好
[00:16:09.120 --> 00:16:11.120]  沒有保持自己的位置
[00:16:11.120 --> 00:16:13.120]  沒有保持自己的界線
[00:16:13.120 --> 00:16:15.120]  跨了界 越了軌
[00:16:15.120 --> 00:16:17.120]  神有刑罰
[00:16:17.120 --> 00:16:19.120]  天火焚城
[00:16:19.120 --> 00:16:21.120]  荒蕩肉肉的城市
[00:16:21.120 --> 00:16:23.120]  就被焚毀了
[00:16:23.120 --> 00:16:25.120]  這三個例證其實一步一步
[00:16:25.120 --> 00:16:27.120]  讓猶大的讀者看見
[00:16:27.120 --> 00:16:29.120]  畢竟是人在走那條絕路
[00:16:29.120 --> 00:16:31.120]  他提醒你不要忘記
[00:16:31.120 --> 00:16:33.120]  這群人就是在走這樣的絕路
[00:16:35.120 --> 00:16:37.120]  猶大激烈希望讀者
[00:16:37.120 --> 00:16:39.120]  能夠發現中間他們的人
[00:16:39.120 --> 00:16:41.120]  有些是在走這條絕路
[00:16:41.120 --> 00:16:43.120]  在第八節
[00:16:43.120 --> 00:16:45.120]  我又請你幫我讀
[00:16:45.120 --> 00:16:47.120]  預備起
[00:16:47.120 --> 00:16:59.120]  原來在當時猶大的
[00:16:59.120 --> 00:17:01.120]  這個教會的弟兄姊妹
[00:17:01.120 --> 00:17:03.120]  有人發夢
[00:17:03.120 --> 00:17:05.120]  今天聽到在發夢
[00:17:05.120 --> 00:17:07.120]  不是這樣的意思
[00:17:07.120 --> 00:17:09.120]  而是他們是追尋
[00:17:09.120 --> 00:17:11.120]  很希望見到很多異象 夢境
[00:17:11.120 --> 00:17:13.120]  很希望得到神秘的知識
[00:17:13.120 --> 00:17:15.120]  很希望
[00:17:15.120 --> 00:17:17.120]  在夢裡面得到一些新的啟示
[00:17:17.120 --> 00:17:19.120]  他能夠去跟別人分享
[00:17:19.120 --> 00:17:21.120]  這裡也有一個負面
[00:17:21.120 --> 00:17:23.120]  就是說他們不重視
[00:17:23.120 --> 00:17:25.120]  已經一次過給他們
[00:17:25.120 --> 00:17:27.120]  聖徒的信仰
[00:17:27.120 --> 00:17:29.120]  神的話語 全部不重視
[00:17:29.120 --> 00:17:31.120]  他們反而追求一些新的
[00:17:31.120 --> 00:17:33.120]  靈界的經驗
[00:17:33.120 --> 00:17:37.120]  我想這裡有很多弟兄姊妹
[00:17:37.120 --> 00:17:39.120]  回到北宣家很多年
[00:17:39.120 --> 00:17:41.120]  過去在你信主的年日裡面
[00:17:41.120 --> 00:17:43.120]  你會聽過一些
[00:17:43.120 --> 00:17:45.120]  香港教會的弟兄姊妹
[00:17:45.120 --> 00:17:47.120]  他們會追求一些靈界
[00:17:47.120 --> 00:17:49.120]  靈因的經驗
[00:17:49.120 --> 00:17:51.120]  常常跟你說
[00:17:51.120 --> 00:17:53.120]  我發夢見到些什麼
[00:17:53.120 --> 00:17:55.120]  幫你解夢 看圖像
[00:17:55.120 --> 00:17:57.120]  這些有些類似的
[00:17:59.120 --> 00:18:01.120]  但是還沒有去到這班人的地步
