
[00:00:00.000 --> 00:00:03.000]  今天和大家分享這篇簡文的時候
[00:06:20.000 --> 00:06:23.000]  做義工不去計較
[00:06:23.000 --> 00:06:25.000]  不追明俗理
[00:06:25.000 --> 00:06:26.000]  不上位
[00:06:26.000 --> 00:06:29.000]  甘於平淡
[00:06:29.000 --> 00:06:30.000]  好吧
[00:06:30.000 --> 00:06:31.000]  我很喜歡你做
[00:06:31.000 --> 00:06:33.000]  不過我不會這樣
[00:06:33.000 --> 00:06:34.000]  正正是今天
[00:06:34.000 --> 00:06:39.000]  現今世代的價值和想法
[00:06:39.000 --> 00:06:44.000]  是和我們的信仰背道而馳
[00:06:44.000 --> 00:06:45.000]  耶穌叫我們捨棄
[00:06:45.000 --> 00:06:51.000]  叫我們不去跟隨這個世界
[00:06:51.000 --> 00:06:54.000]  要心意更深
[00:06:54.000 --> 00:06:57.000]  不跟世人找真銀
[00:06:57.000 --> 00:07:00.000]  要去找真理
[00:07:00.000 --> 00:07:02.000]  這樣的信仰
[00:07:02.000 --> 00:07:05.000]  值得我們堅持下去嗎?
[00:07:05.000 --> 00:07:07.000]  今天這段經文正正就是教導我們
[00:07:07.000 --> 00:07:10.000]  跟隨主耶穌那個自我捨棄
[00:07:10.000 --> 00:07:11.000]  不是犧牲
[00:07:11.000 --> 00:07:13.000]  不是蝕底
[00:07:13.000 --> 00:07:15.000]  而是一個懂得
[00:07:15.000 --> 00:07:16.000]  一個智慧的選擇
[00:07:16.000 --> 00:07:18.000]  懂得放下這個
[00:07:18.000 --> 00:07:23.000]  選擇更加有價值的另一個
[00:07:23.000 --> 00:07:25.000]  主耶穌在這段經文裏面
[00:07:25.000 --> 00:07:31.000]  回應著希臘人的求民
[00:07:31.000 --> 00:07:34.000]  在二十節裏面
[00:07:34.000 --> 00:07:35.000]  我們看到
[00:07:35.000 --> 00:07:40.000]  有幾個上來過節的希臘人
[00:07:40.000 --> 00:07:44.000]  希臘人在猶太人的眼中
[00:07:44.000 --> 00:07:47.000]  代表著外邦人
[00:07:47.000 --> 00:07:48.000]  用另一個角度來說
[00:07:48.000 --> 00:07:51.000]  就是世界上其他的人
[00:07:51.000 --> 00:07:54.000]  這個理解正正就是回應了
[00:07:54.000 --> 00:07:55.000]  在第十九節裏面
[00:07:55.000 --> 00:07:56.000]  法利塞人說
[00:07:56.000 --> 00:07:59.000]  世人都隨著他去了
[00:07:59.000 --> 00:08:01.000]  隨著耶穌去了
[00:08:01.000 --> 00:08:05.000]  隨著耶穌所帶來的神蹟奇事所影響
[00:08:05.000 --> 00:08:08.000]  吸引了他們
[00:08:08.000 --> 00:08:13.000]  希臘人來求教一個猶太的耶穌
[00:08:13.000 --> 00:08:15.000]  究竟是為了什麼呢?
[00:08:15.000 --> 00:08:17.000]  我們按照經文的描寫
[00:08:17.000 --> 00:08:19.000]  這幾個上來過節的希臘人
[00:08:19.000 --> 00:08:23.000]  相信是對猶太教感到興趣
[00:08:23.000 --> 00:08:25.000]  又或者好像聖經學者所說的
[00:08:25.000 --> 00:08:31.000]  他們對猶太一神的信仰尊重追隨
[00:08:31.000 --> 00:08:35.000]  並且願意遵守當中的道德教訓
[00:08:35.000 --> 00:08:37.000]  所以在當代裏面
[00:08:37.000 --> 00:08:41.000]  他們被稱為一班敬畏神的人
[00:08:41.000 --> 00:08:43.000]  當我們明白到
[00:08:43.000 --> 00:08:46.000]  在猶太人的眼中
[00:08:46.000 --> 00:08:49.000]  非猶太裏的人是外邦人
[00:08:49.000 --> 00:08:51.000]  即是世上的人的時候
[00:08:51.000 --> 00:08:53.000]  我們就更加能夠理解到
[00:08:53.000 --> 00:08:56.000]  如今在二十節至二十六節裏面
[00:08:56.000 --> 00:09:00.000]  耶穌來到所謂回答他們這句話的時候
[00:09:00.000 --> 00:09:02.000]  那種豐富的含義
[00:09:02.000 --> 00:09:07.000]  耶穌的回答不是純粹為了回答門徒猶太人
[00:09:07.000 --> 00:09:11.000]  而是回答所有的人
[00:09:11.000 --> 00:09:16.000]  耶穌在這裏的回答裏面宣告了
[00:09:16.000 --> 00:09:19.000]  無論哪一個民族的人
[00:09:19.000 --> 00:09:22.000]  所有的人他們只要相信耶穌的話
[00:09:22.000 --> 00:09:26.000]  就會得到天父的尊重
[00:09:26.000 --> 00:09:29.000]  現在耶穌將要進入
[00:09:29.000 --> 00:09:32.000]  上帝為他預備的榮耀裏面
[00:09:32.000 --> 00:09:35.000]  在這裏耶穌很鄭重地宣告
[00:09:35.000 --> 00:09:37.000]  人子得榮耀的時候到了
[00:09:37.000 --> 00:09:40.000]  人子是主耶穌的自稱
[00:09:40.000 --> 00:09:42.000]  這個稱呼既有平常人的意思
[00:09:42.000 --> 00:09:46.000]  但同樣也具有超越和神聖的屬性
[00:09:46.000 --> 00:09:48.000]  舊約的以西傑書和但爾利書
[00:09:48.000 --> 00:09:51.000]  都將這兩個意思運用出來
[00:09:51.000 --> 00:09:58.000]  我先不詳細地和大家研究兩個概念的由來
[00:09:58.000 --> 00:10:00.000]  大家只要記住明白在這一刻
[00:10:00.000 --> 00:10:04.000]  這個人子所具有的兩層意思就行了
[00:10:04.000 --> 00:10:07.000]  二十三節的重點在於耶穌所說的榮耀
[00:10:07.000 --> 00:10:10.000]  這就是他一直所說的
[00:10:10.000 --> 00:10:12.000]  事後還未到的一件事情
[00:10:12.000 --> 00:10:13.000]  是什麼事情?
[00:10:13.000 --> 00:10:16.000]  什麼事情事後還未到?
[00:10:16.000 --> 00:10:18.000]  但現在他說得榮耀的事
[00:10:18.000 --> 00:10:21.000]  我相信熟悉約翰福音的你和我
[00:10:21.000 --> 00:10:22.000]  都會明白到
[00:10:22.000 --> 00:10:24.000]  這就是指耶穌的死
[00:10:24.000 --> 00:10:26.000]  耶穌所說的榮耀
[00:10:26.000 --> 00:10:28.000]  就是他將會為世人死
[00:10:28.000 --> 00:10:31.000]  在十字架上的事情
[00:10:31.000 --> 00:10:33.000]  在二十四至二十六節裏面
[00:10:33.000 --> 00:10:38.000]  耶穌就為這個死帶出了三個很重要的意義
[00:10:38.000 --> 00:10:40.000]  耶穌用墨子的生命轉化
[00:10:40.000 --> 00:10:43.000]  去說明了死的第一個價值
[00:10:43.000 --> 00:10:45.000]  是倍增
[00:10:45.000 --> 00:10:48.000]  墨子的種子
[00:10:48.000 --> 00:10:53.000]  是從墨水上其中一個粒子裏面的果實而來
[00:10:53.000 --> 00:10:55.000]  果實發芽生長
[00:10:55.000 --> 00:10:59.000]  才能夠生出更多的子粒出來
[00:10:59.000 --> 00:11:01.000]  我相信這個象徵性的教導
[00:11:01.000 --> 00:11:05.000]  大家都很明白
[00:11:05.000 --> 00:11:07.000]  墨子的死的意思
[00:11:07.000 --> 00:11:10.000]  就是要我們明白到
[00:11:10.000 --> 00:11:13.000]  要捨棄原有的狀態
[00:11:13.000 --> 00:11:18.000]  捨棄原有那種的環境
[00:11:18.000 --> 00:11:20.000]  打破那些的限制
[00:11:20.000 --> 00:11:23.000]  才能夠產生出更多
[00:11:23.000 --> 00:11:25.000]  才能夠倍增
[00:11:25.000 --> 00:11:29.000]  這就是墨子生命轉化的道理
[00:11:29.000 --> 00:11:32.000]  主耶穌期望著祂的生命
[00:11:32.000 --> 00:11:35.000]  能夠去吸引更加多人像祂一樣
[00:11:35.000 --> 00:11:37.000]  祂以身作則
[00:11:37.000 --> 00:11:42.000]  藉著信服天父上帝的態度來教導我們
[00:11:42.000 --> 00:11:43.000]  提醒我們
[00:11:43.000 --> 00:11:47.000]  叫我們每一個願意跟隨祂的人都明白到
[00:11:47.000 --> 00:11:49.000]  這個捨棄
[00:11:49.000 --> 00:11:51.000]  這個放下
[00:11:51.000 --> 00:11:52.000]  是有價值的
[00:11:52.000 --> 00:11:54.000]  有意義的
[00:11:54.000 --> 00:11:57.000]  是會帶來倍增的
[00:11:57.000 --> 00:12:02.000]  就是會生出
[00:12:02.000 --> 00:12:04.000]  生出更多像耶穌的生命
[00:12:04.000 --> 00:12:08.000]  生出更加多願意跟隨主的生命
[00:12:08.000 --> 00:12:12.000]  就好像在我們教會裏面
[00:12:12.000 --> 00:12:15.000]  很多很多的弟兄姊妹
[00:12:15.000 --> 00:12:18.000]  他們今天可能是二十多歲
[00:12:18.000 --> 00:12:21.000]  就已經被人稱為老窩福了
[00:12:21.000 --> 00:12:24.000]  老窩福和年紀是沒有關係的
[00:12:24.000 --> 00:12:30.000]  只不過是說他們從小都在教會裏面長大
[00:12:30.000 --> 00:12:32.000]  他們能夠長大
[00:12:32.000 --> 00:12:35.000]  他們能夠成長跟隨主
[00:12:35.000 --> 00:12:38.000]  因為有一班願意毀身
[00:12:38.000 --> 00:12:41.000]  願意捨棄的導師
[00:12:41.000 --> 00:12:48.000]  捨棄自己時間去享受的弟兄姊妹
[00:12:48.000 --> 00:12:49.000]  陪伴他們
[00:12:49.000 --> 00:12:50.000]  教育他們
[00:12:50.000 --> 00:12:52.000]  引導他們
[00:12:52.000 --> 00:12:57.000]  這個就是倍增的一個很好的典範
[00:12:57.000 --> 00:13:00.000]  不用遠的
[00:13:00.000 --> 00:13:01.000]  再遠一點
[00:13:01.000 --> 00:13:02.000]  不再說孫教士那些
[00:13:02.000 --> 00:13:08.000]  就在我們教會就已經有這種倍增的見證
[00:13:08.000 --> 00:13:10.000]  耶穌鼓勵我們
[00:13:10.000 --> 00:13:12.000]  告訴我們捨棄是有價值的
[00:13:12.000 --> 00:13:16.000]  為主耶穌捨棄是有意義的
[00:13:16.000 --> 00:13:19.000]  第二個價值是永恆的價值
[00:13:19.000 --> 00:13:22.000]  為主耶穌以現今的世上對比永生
[00:13:22.000 --> 00:13:24.000]  來要我們作出選擇
[00:13:24.000 --> 00:13:26.000]  有意思的是耶穌要我們
[00:13:26.000 --> 00:13:28.000]  恨惡自己的生命
[00:13:28.000 --> 00:13:30.000]  這個到底是什麼意思呢
[00:13:30.000 --> 00:13:33.000]  人怎麼可能恨惡自己的生命呢
[00:13:33.000 --> 00:13:35.000]  難道我們信了耶穌之後
[00:13:35.000 --> 00:13:37.000]  就需要恨惡生命
[00:13:37.000 --> 00:13:39.000]  這樣才是上帝所起源
[00:13:39.000 --> 00:13:42.000]  才是最好的事情呢
[00:13:42.000 --> 00:13:43.000]  我想如果是這樣
[00:13:43.000 --> 00:13:45.000]  牧師就很容易做了
[00:13:45.000 --> 00:13:46.000]  在瑞麗的時候
[00:13:46.000 --> 00:13:49.000]  按你們久一點按到差不多
[00:13:49.000 --> 00:13:54.000]  就完成了上帝給我們的吩咐
[00:13:54.000 --> 00:13:56.000]  我相信聰明的你
[00:13:56.000 --> 00:13:58.000]  你不會這樣想
[00:13:58.000 --> 00:14:02.000]  怎麼明白人為什麼要恨惡自己的生命
[00:14:02.000 --> 00:14:04.000]  我想用傳道書的眼光來看
[00:14:04.000 --> 00:14:08.000]  這個恨惡自己生命的意思
[00:14:08.000 --> 00:14:10.000]  請聽我讀出傳道書第二章
[00:14:10.000 --> 00:14:13.000]  十六節到十九節裡面的內容
[00:14:13.000 --> 00:14:15.000]  傳道書二章十六節
[00:14:15.000 --> 00:14:17.000]  智慧人和愚昧人一樣
[00:14:17.000 --> 00:14:20.000]  不會長久被紀念
[00:14:20.000 --> 00:14:22.000]  因為日後都被遺忘
[00:14:22.000 --> 00:14:23.000]  可嘆
[00:14:23.000 --> 00:14:27.000]  智慧人和愚昧人都一樣會死亡
[00:14:27.000 --> 00:14:30.000]  於是我恨惡生命
[00:14:30.000 --> 00:14:32.000]  因為在日光之下所發生的事
[00:14:32.000 --> 00:14:36.000]  我都以為煩惱全是虛空全是暴風
[00:14:36.000 --> 00:14:39.000]  我恨惡一切的勞碌
[00:14:39.000 --> 00:14:42.000]  就是我在日光之下所勞碌的
[00:14:42.000 --> 00:14:46.000]  因為我所得的必須留給我以後的人
[00:14:46.000 --> 00:14:49.000]  那人是智慧是愚昧誰能知道呢
[00:14:49.000 --> 00:14:52.000]  他竟要掌管我就是在日光之下
[00:14:52.000 --> 00:14:54.000]  用智慧勞碌所得來的
[00:14:54.000 --> 00:14:56.000]  這也是虛空
[00:14:56.000 --> 00:15:00.000]  我們細心去明白傳道者在說
[00:15:00.000 --> 00:15:02.000]  這個恨惡自己生命的時候
[00:15:02.000 --> 00:15:05.000]  就知道原來他在用一個對比於
[00:15:05.000 --> 00:15:10.000]  現實裡面那種世事那種短暫無常
[00:15:10.000 --> 00:15:14.000]  所以他覺得產生出厭煩
[00:15:14.000 --> 00:15:19.000]  這種就是那種不去留戀那種心境
[00:15:19.000 --> 00:15:25.000]  這個恨惡生命不是恨惡自己身體的想法
[00:15:25.000 --> 00:15:30.000]  只是在現實裡面帶給他那種無常無奈
[00:15:30.000 --> 00:15:35.000]  困惑的時候他發出一種呼聲
[00:15:35.000 --> 00:15:39.000]  的確聖經都說了強調了
[00:15:39.000 --> 00:15:42.000]  沒有人會恨惡自己的身體
[00:15:42.000 --> 00:15:44.000]  以弗所書第五章二十九節裡面
[00:15:44.000 --> 00:15:47.000]  都同樣提出這個很重要的提醒
[00:15:47.000 --> 00:15:51.000]  沒有人會恨惡自己的身體
[00:15:51.000 --> 00:15:53.000]  很簡單你不會無端端坐在那裡
[00:15:53.000 --> 00:15:56.000]  用針戳自己的大腿
[00:15:56.000 --> 00:15:58.000]  如果你恨惡他他會戳死你戳死你
[00:15:58.000 --> 00:16:00.000]  不會的
[00:16:00.000 --> 00:16:03.000]  恨惡自己的生命是因為對永生的渴求
[00:16:03.000 --> 00:16:06.000]  而產生出來的一份比較
[00:16:06.000 --> 00:16:10.000]  主耶穌在這裡凸顯了他的死的第二個價值
[00:16:10.000 --> 00:16:15.000]  是永生的價值
[00:16:15.000 --> 00:16:21.000]  捨棄是為了換來更有價值的事物
[00:16:21.000 --> 00:16:23.000]  是永生的事物
[00:16:23.000 --> 00:16:25.000]  永恆的意義
[00:16:25.000 --> 00:16:27.000]  第三個價值是榮耀
[00:16:27.000 --> 00:16:30.000]  永生是出於天賦上帝的
[00:16:30.000 --> 00:16:33.000]  要得到這份永生就要努力
[00:16:33.000 --> 00:16:36.000]  努力的目標就是要跟隨耶穌基督
[00:16:36.000 --> 00:16:40.000]  主耶穌用了主人和僕人的一個關係樣式
[00:16:40.000 --> 00:16:44.000]  來要求每一個跟隨主耶穌的人
[00:16:44.000 --> 00:16:47.000]  你和我要跟足要死跟
[00:16:47.000 --> 00:16:50.000]  耶穌在哪裡我們要在哪裡
[00:16:50.000 --> 00:16:53.000]  現在耶穌說要死了
[00:16:53.000 --> 00:16:56.000]  我們都要跟著祂死
[00:16:56.000 --> 00:16:59.000]  主耶穌信服天賦上帝
[00:16:59.000 --> 00:17:02.000]  我們都要信服天賦上帝
[00:17:02.000 --> 00:17:07.000]  主耶穌捨棄自己
[00:17:07.000 --> 00:17:10.000]  我們都要捨棄自己
[00:17:10.000 --> 00:17:14.000]  這種種的捨棄跟隨
[00:17:14.000 --> 00:17:17.000]  原來是天賦尊重的
[00:17:17.000 --> 00:17:21.000]  主耶穌在第26節裡面這樣說
[00:17:21.000 --> 00:17:23.000]  若有人服侍我
[00:17:23.000 --> 00:17:25.000]  我負必尊重他
[00:17:25.000 --> 00:17:29.000]  我們的跟隨
[00:17:29.000 --> 00:17:31.000]  我們的捨棄
[00:17:31.000 --> 00:17:33.000]  原來是天賦上帝
[00:17:33.000 --> 00:17:39.000]  這個大能的創造上帝所讚賞
[00:17:39.000 --> 00:17:42.000]  所欣賞
[00:17:42.000 --> 00:17:44.000]  這是一個榮耀
[00:17:44.000 --> 00:17:50.000]  你想想有一個這麼崇高偉大的上帝說
[00:17:50.000 --> 00:17:53.000]  做得好
[00:17:53.000 --> 00:17:59.000]  我相信無論你怎樣痛苦艱難
[00:17:59.000 --> 00:18:03.000]  在那一刻完全都得以釋放
[00:18:03.000 --> 00:18:06.000]  值得做
[00:18:06.000 --> 00:18:09.000]  我們在第20-26節的段落裡面
[00:18:09.000 --> 00:18:11.000]  可以從榮耀的角度
[00:18:11.000 --> 00:18:14.000]  來看跟隨耶穌的意義
[00:18:14.000 --> 00:18:16.000]  這個永生將來的榮耀
[00:18:16.000 --> 00:18:19.000]  對於今天的你和我
[00:18:19.000 --> 00:18:22.000]  有什麼意義呢
[00:18:22.000 --> 00:18:24.000]  我們經常說信耶穌有永生
[00:18:24.000 --> 00:18:26.000]  福氣在永遠裡面
[00:18:26.000 --> 00:18:29.000]  今世呢 今天就沒有福氣
[00:18:29.000 --> 00:18:32.000]  或者我想和一個最近的經歷
[00:18:32.000 --> 00:18:35.000]  來和大家分享這件事的思考
[00:18:35.000 --> 00:18:38.000]  最近我經歷了兩位九十幾歲的老人家
[00:18:38.000 --> 00:18:40.000]  接受水禮的事情
[00:18:40.000 --> 00:18:42.000]  一個是我的岳母
[00:18:42.000 --> 00:18:45.000]  另一個是一個反團契的長者
[00:18:45.000 --> 00:18:46.000]  他們都九十歲以外
[00:18:46.000 --> 00:18:51.000]  一個九十五 一個九十二
[00:18:51.000 --> 00:18:54.000]  雖然說到信仰
[00:18:54.000 --> 00:18:57.000]  不能夠很系統 很流暢的告訴你
[00:18:57.000 --> 00:19:01.000]  信耶穌是怎樣豐富的一些事情
[00:19:01.000 --> 00:19:03.000]  不過在他們心裡面
[00:19:03.000 --> 00:19:04.000]  他們很知道
[00:19:04.000 --> 00:19:06.000]  是的 信耶穌是好的
[00:19:06.000 --> 00:19:08.000]  牧師信耶穌的確是好的
[00:19:08.000 --> 00:19:10.000]  我岳母都和我說
[00:19:10.000 --> 00:19:11.000]  是的 阿強我知道信耶穌是好的
[00:19:11.000 --> 00:19:12.000]  不過她說
[00:19:12.000 --> 00:19:15.000]  我裝了幾十年香
[00:19:15.000 --> 00:19:17.000]  總是扔不下
[00:19:17.000 --> 00:19:19.000]  總是很混亂
[00:19:19.000 --> 00:19:23.000]  心裡面被一些東西羈絆住
[00:19:23.000 --> 00:19:26.000]  但是很奇妙
[00:19:26.000 --> 00:19:28.000]  他們在掙扎的過程
[00:19:28.000 --> 00:19:29.000]  掙扎過後
[00:19:29.000 --> 00:19:32.000]  都竟然願意放下幾十年的裝香習慣
[00:19:32.000 --> 00:19:35.000]  來接受耶穌
[00:19:35.000 --> 00:19:37.000]  一位老人家說
[00:19:37.000 --> 00:19:40.000]  我裝香裝了幾十年
[00:19:40.000 --> 00:19:42.000]  現在要放下
[00:19:42.000 --> 00:19:43.000]  一點都不容易
[00:19:43.000 --> 00:19:45.000]  不過他放下之後說
[00:19:45.000 --> 00:19:51.000]  我很輕鬆 我很安心
[00:19:51.000 --> 00:19:52.000]  我體會到
[00:19:52.000 --> 00:19:55.000]  這就是信耶穌的現實
[00:19:55.000 --> 00:19:57.000]  現在的福氣
[00:19:57.000 --> 00:19:59.000]  不用等到你叮噹了之後
[00:19:59.000 --> 00:20:01.000]  才有福氣
[00:20:01.000 --> 00:20:04.000]  你現在就有福氣
[00:20:04.000 --> 00:20:06.000]  平安
[00:20:06.000 --> 00:20:08.000]  這個平安就是透過我們去交託
[00:20:08.000 --> 00:20:14.000]  給上帝而得到的安樂和釋放
[00:20:14.000 --> 00:20:15.000]  我們有憂慮
[00:20:15.000 --> 00:20:17.000]  但是不需要太過憂慮
[00:20:17.000 --> 00:20:18.000]  因為我知道
[00:20:18.000 --> 00:20:22.000]  有天父上帝在看著我們
[00:20:22.000 --> 00:20:23.000]  這個看著
[00:20:23.000 --> 00:20:26.000]  是現在就看著
[00:20:26.000 --> 00:20:29.000]  是從心底裡面
[00:20:29.000 --> 00:20:33.000]  所得出來的平安
[00:20:33.000 --> 00:20:35.000]  是我們一直以來
[00:20:35.000 --> 00:20:37.000]  內心裡面的黑暗
[00:20:37.000 --> 00:20:42.000]  因為有天父上帝的光照著的時候
