
[00:00:00.000 --> 00:00:05.000]  曾經有人說過,人的一生都是不斷去追求愛
[00:04:43.000 --> 00:04:46.000]  他們結婚生了後代
[00:04:46.000 --> 00:04:47.000]  開開心心
[00:04:47.000 --> 00:04:49.000]  幸幸福福
[00:04:49.000 --> 00:04:52.000]  這樣過了他們的一生
[00:04:52.000 --> 00:04:54.000]  今天的故事
[00:04:54.000 --> 00:04:56.000]  不是童話故事
[00:04:56.000 --> 00:04:58.000]  而是真真實實在聖經裏面
[00:04:58.000 --> 00:05:01.000]  記載一個路德記的故事
[00:05:01.000 --> 00:05:05.000]  路德以愛為他人生的目標方向
[00:05:05.000 --> 00:05:08.000]  這個愛的追隨是我們學習的
[00:05:08.000 --> 00:05:10.000]  教會說我們要用讓愛走動
[00:05:10.000 --> 00:05:12.000]  成為我們的目標方向
[00:05:12.000 --> 00:05:14.000]  頂姐妹
[00:05:14.000 --> 00:05:16.000]  我們不單止要去付出愛
[00:05:16.000 --> 00:05:18.000]  我們先要整理一下內裡
[00:05:18.000 --> 00:05:20.000]  我們的愛
[00:05:20.000 --> 00:05:23.000]  很需要上帝再一次祈求我們
[00:05:23.000 --> 00:05:25.000]  但上帝的愛就是這麼奇妙
[00:05:25.000 --> 00:05:27.000]  祂不是一個紫色的泉源
[00:05:27.000 --> 00:05:29.000]  祂不是在裏面塞住了
[00:05:29.000 --> 00:05:30.000]  你會發現
[00:05:30.000 --> 00:05:31.000]  你越經歷上帝的愛
[00:05:31.000 --> 00:05:33.000]  你越想流露愛
[00:05:33.000 --> 00:05:35.000]  就好像路德一樣
[00:05:35.000 --> 00:05:37.000]  他有一份付出愛的心
[00:05:37.000 --> 00:05:40.000]  聖經是一本很奇特的書
[00:05:40.000 --> 00:05:43.000]  這本書是那位創造天地萬物的真神
[00:05:43.000 --> 00:05:45.000]  向我們每一個人的啟示
[00:05:45.000 --> 00:05:48.000]  聖經裏面有很多很偉大的事
[00:05:48.000 --> 00:05:50.000]  他講到這個天地萬物
[00:05:50.000 --> 00:05:52.000]  我們人類創造的歷史
[00:05:52.000 --> 00:05:55.000]  他也讓我們知道我們終局的日子
[00:05:55.000 --> 00:05:57.000]  他向萬國萬民
[00:05:57.000 --> 00:06:00.000]  向今時和過去和將來的人
[00:06:00.000 --> 00:06:02.000]  都有一番的宣告
[00:06:02.000 --> 00:06:04.000]  一本這麼偉大的書
[00:06:04.000 --> 00:06:07.000]  裏面記載了很多偉大的事蹟
[00:06:07.000 --> 00:06:09.000]  但我不知道大家有沒有發現
[00:06:09.000 --> 00:06:11.000]  很多偉大的事蹟
[00:06:11.000 --> 00:06:13.000]  都是從一個人來的
[00:06:13.000 --> 00:06:16.000]  上帝很奇妙地用很多的筆墨
[00:06:16.000 --> 00:06:18.000]  描述了很多的人物
[00:06:18.000 --> 00:06:21.000]  其實那些人物和我和你一樣
[00:06:21.000 --> 00:06:22.000]  有血有肉
[00:06:22.000 --> 00:06:24.000]  有軟弱的時候
[00:06:24.000 --> 00:06:27.000]  也有很想去運上帝高飛的時候
[00:06:27.000 --> 00:06:30.000]  上帝很獨特地去揀選那個人
[00:06:30.000 --> 00:06:32.000]  很多時候我們會發現
[00:06:32.000 --> 00:06:34.000]  是因為那個人願意說
[00:06:34.000 --> 00:06:36.000]  主啊,你用我
[00:06:36.000 --> 00:06:38.000]  今天上帝在這個時代
[00:06:38.000 --> 00:06:40.000]  同樣揀選人
[00:06:40.000 --> 00:06:44.000]  那個人願意向上帝回應
[00:06:44.000 --> 00:06:47.000]  上帝就在你生命裏面做奇妙的事
[00:06:47.000 --> 00:06:49.000]  頂姐妹
[00:06:49.000 --> 00:06:51.000]  無論你在哪個崗位
[00:06:51.000 --> 00:06:53.000]  今天什麼狀況裏面
[00:06:53.000 --> 00:06:58.000]  上帝仍然呼召揀選一個很獨特的你
[00:06:58.000 --> 00:07:00.000]  他要你在你的崗位
[00:07:00.000 --> 00:07:02.000]  在你的影響力裏面
[00:07:02.000 --> 00:07:05.000]  去為上帝將他的愛傳出來
[00:07:05.000 --> 00:07:07.000]  你願不願意
[00:07:07.000 --> 00:07:09.000]  你願不願意
[00:07:09.000 --> 00:07:12.000]  我們向上帝求好嗎
[00:07:12.000 --> 00:07:13.000]  主你幫助我
[00:07:13.000 --> 00:07:15.000]  我願意你幫助我
[00:07:15.000 --> 00:07:16.000]  上帝你就是愛
[00:07:16.000 --> 00:07:18.000]  將愛囂觀在我們當中
[00:07:18.000 --> 00:07:20.000]  使我們每一個成為愛的見證人
[00:07:20.000 --> 00:07:21.000]  何等奇妙
[00:07:21.000 --> 00:07:23.000]  何等精彩的人生
[00:07:23.000 --> 00:07:24.000]  但願你的愛
[00:07:24.000 --> 00:07:26.000]  在我們當中不止息地流暢
[00:07:26.000 --> 00:07:27.000]  不止息地依次
[00:07:27.000 --> 00:07:28.000]  今天藉著魯德紀
[00:07:28.000 --> 00:07:29.000]  藉著魯德這個人物
[00:07:29.000 --> 00:07:31.000]  再一次用愛囂觀在我們當中
[00:07:31.000 --> 00:07:32.000]  幫助我們
[00:07:32.000 --> 00:07:34.000]  學習魯德那種勇氣
[00:07:34.000 --> 00:07:37.000]  讓我們以愛去跟隨上帝
[00:07:37.000 --> 00:07:38.000]  跟隨你的旨意
[00:07:38.000 --> 00:07:39.000]  我們讚美你
[00:07:39.000 --> 00:07:40.000]  奉耶穌基督得勝的命求
[00:07:40.000 --> 00:07:41.000]  Amen
[00:07:41.000 --> 00:07:43.000]  我們再次將掌聲歸給耶穌
[00:07:43.000 --> 00:07:44.000]  告訴我們的頂尖妹妹
[00:07:44.000 --> 00:07:46.000]  耶穌真的很愛你
[00:07:46.000 --> 00:07:48.000]  魯德紀短短四章的經文
[00:07:48.000 --> 00:07:49.000]  大概一開始
[00:07:49.000 --> 00:07:52.000]  就將一個很重要的資料告訴我們
[00:07:52.000 --> 00:07:55.000]  這個資料就是魯德紀存在
[00:07:55.000 --> 00:07:58.000]  在魯德這個充滿愛的四個篇章裏面
[00:07:58.000 --> 00:08:00.000]  其實他正正那個時代
[00:08:00.000 --> 00:08:02.000]  是一個很幽暗
[00:08:02.000 --> 00:08:03.000]  很混亂不安的時代
[00:08:03.000 --> 00:08:05.000]  魯德紀第一章第一節這樣說
[00:08:05.000 --> 00:08:08.000]  他說當事事秉靜的時候
[00:08:08.000 --> 00:08:09.000]  大家熟悉聖經
[00:08:09.000 --> 00:08:10.000]  知道事事記
[00:08:10.000 --> 00:08:13.000]  你就會知道當事事秉靜的時候
[00:08:13.000 --> 00:08:15.000]  是何等黑暗的一個時代
[00:08:15.000 --> 00:08:18.000]  在事事記不斷見到那些循環
[00:08:18.000 --> 00:08:21.000]  循環裏面就用一句說話去形容那個時代
[00:08:21.000 --> 00:08:23.000]  他說以色列終末有王
[00:08:23.000 --> 00:08:26.000]  各人任意而行
[00:08:26.000 --> 00:08:27.000]  在那個時代
[00:08:27.000 --> 00:08:29.000]  人人都以自己為他的目標
[00:08:29.000 --> 00:08:31.000]  所以那個時代
[00:08:31.000 --> 00:08:33.000]  那些人喜歡殺人就殺
[00:08:33.000 --> 00:08:35.000]  喜歡搶人的田地就搶人的田地
[00:08:35.000 --> 00:08:37.000]  裏面亂七八糟
[00:08:37.000 --> 00:08:39.000]  因為各人以自己為王
[00:08:39.000 --> 00:08:41.000]  各人以自己為王
[00:08:41.000 --> 00:08:43.000]  所以在那個那麼幽暗的時期
[00:08:43.000 --> 00:08:46.000]  竟然上帝存留著這個魯德紀
[00:08:46.000 --> 00:08:47.000]  說要讓我們知道
[00:08:47.000 --> 00:08:49.000]  頂姐妹不需要為你
[00:08:49.000 --> 00:08:51.000]  活在一個黑暗的時代而覺得憂心
[00:08:51.000 --> 00:08:53.000]  因為神仍然用我們
[00:08:53.000 --> 00:08:56.000]  在這個時代裏面為主發光
[00:08:56.000 --> 00:08:58.000]  魯德紀四章裏面充滿愛的篇章
[00:08:58.000 --> 00:09:00.000]  每一個人都在經歷愛
[00:09:00.000 --> 00:09:02.000]  每一個人都流傳著愛
[00:09:02.000 --> 00:09:05.000]  在剛才我們說到的故事裏面
[00:09:05.000 --> 00:09:08.000]  我們聽到這個婆婆叫拿羅米
[00:09:08.000 --> 00:09:10.000]  她沒有丈夫也沒有兒子
[00:09:10.000 --> 00:09:12.000]  因為丈夫和兒子都死了
[00:09:12.000 --> 00:09:14.000]  對拿羅米來說
[00:09:14.000 --> 00:09:15.000]  她甚麼都沒有
[00:09:15.000 --> 00:09:17.000]  當時因為猶大地饑荒
[00:09:17.000 --> 00:09:19.000]  所以她和她的丈夫和兒子
[00:09:19.000 --> 00:09:20.000]  搬遷到摩押
[00:09:20.000 --> 00:09:22.000]  在摩押她娶了兩個女子
[00:09:22.000 --> 00:09:24.000]  為妻就是魯德
[00:09:24.000 --> 00:09:25.000]  其中一個
[00:09:25.000 --> 00:09:27.000]  然後他們在十年的時間
[00:09:27.000 --> 00:09:29.000]  雖然逃避了猶大地的饑荒
[00:09:29.000 --> 00:09:32.000]  但這十年她們卻是所有的男性
[00:09:32.000 --> 00:09:34.000]  男性失去了生命
[00:09:34.000 --> 00:09:35.000]  經過了十年
[00:09:35.000 --> 00:09:37.000]  這個婆婆拿羅米
[00:09:37.000 --> 00:09:39.000]  聽見猶大地有糧
[00:09:39.000 --> 00:09:41.000]  她就很想回到那個地方
[00:09:41.000 --> 00:09:44.000]  但這個婆婆很愛她的儀式
[00:09:44.000 --> 00:09:46.000]  她沒有想過自己老人家
[00:09:46.000 --> 00:09:48.000]  是否應該有兩個青年人跟著她
[00:09:48.000 --> 00:09:49.000]  她大可以運用她的權力
[00:09:49.000 --> 00:09:51.000]  你兩個人要跟著我
[00:09:51.000 --> 00:09:52.000]  因為我老人家了
[00:09:52.000 --> 00:09:53.000]  我甚麼都沒有
[00:09:53.000 --> 00:09:55.000]  唯有你們兩個
[00:09:55.000 --> 00:09:57.000]  但這個婆婆不是這樣
[00:09:57.000 --> 00:09:59.000]  她裡面深存愛
[00:09:59.000 --> 00:10:01.000]  她對著儀式有很大的愛顧
[00:10:01.000 --> 00:10:03.000]  所以她說你不要跟著我了
[00:10:03.000 --> 00:10:04.000]  你們再去嫁個人
[00:10:04.000 --> 00:10:06.000]  再去找自己的人生
[00:10:06.000 --> 00:10:08.000]  豈不是更好嗎
[00:10:08.000 --> 00:10:10.000]  但這個婆婆
[00:10:10.000 --> 00:10:12.000]  這番話
[00:10:12.000 --> 00:10:14.000]  並沒有打動
[00:10:14.000 --> 00:10:17.000]  或者打斷了魯德決意的跟隨
[00:10:17.000 --> 00:10:18.000]  所以接下來
[00:10:18.000 --> 00:10:20.000]  魯德記一章十六十七字
[00:10:20.000 --> 00:10:22.000]  我們見到魯德他自己
[00:10:22.000 --> 00:10:25.000]  一個很堅定的宣告
[00:10:25.000 --> 00:10:27.000]  原來這個宣告就帶動了
[00:10:27.000 --> 00:10:28.000]  這段聖經
[00:10:28.000 --> 00:10:29.000]  或者帶動了
[00:10:29.000 --> 00:10:32.000]  我們見到魯德那種愛的奇妙
[00:10:32.000 --> 00:10:34.000]  讓我們一起讀出這段經文
[00:10:34.000 --> 00:10:36.000]  我們看看魯德那種宣告
[00:10:36.000 --> 00:10:37.000]  是多麼有力
[00:10:37.000 --> 00:10:39.000]  多麼有決志
[00:10:39.000 --> 00:10:41.000]  我們一起去讀這段聖經
[00:10:41.000 --> 00:10:42.000]  魯德說
[00:10:42.000 --> 00:10:45.000]  不要催我回去不跟隨你
[00:10:45.000 --> 00:10:46.000]  你往那裡去
[00:10:46.000 --> 00:10:48.000]  我也往那裡去
[00:10:48.000 --> 00:10:50.000]  你在那裡住宿
[00:10:50.000 --> 00:10:52.000]  我也在那裡住宿
[00:10:52.000 --> 00:10:54.000]  你的國就是我的國
[00:10:54.000 --> 00:10:56.000]  你的神就是我的神
[00:10:56.000 --> 00:10:57.000]  你在那裡死
[00:10:57.000 --> 00:10:59.000]  我也在那裡死
[00:10:59.000 --> 00:11:00.000]  也將在那裡
[00:11:00.000 --> 00:11:03.000]  除非死能使你我相離
[00:11:03.000 --> 00:11:05.000]  不然冤夜禍華
[00:11:05.000 --> 00:11:07.000]  重重的降伐於我
[00:11:07.000 --> 00:11:08.000]  很優美的字眼
[00:11:08.000 --> 00:11:10.000]  但不是文學的修辭
[00:11:10.000 --> 00:11:12.000]  很堅定的說話
[00:11:12.000 --> 00:11:14.000]  也不是愛的謊言
[00:11:14.000 --> 00:11:16.000]  是魯德真誠那種
[00:11:16.000 --> 00:11:18.000]  對婆婆那份愛的堅定
[00:11:18.000 --> 00:11:19.000]  你什麼都沒有
[00:11:19.000 --> 00:11:21.000]  這個老人家沒有子女
[00:11:21.000 --> 00:11:22.000]  沒有地位
[00:11:22.000 --> 00:11:23.000]  沒有身份
[00:11:23.000 --> 00:11:24.000]  沒有財產
[00:11:24.000 --> 00:11:26.000]  某程度上他真的是一個伯母
[00:11:26.000 --> 00:11:28.000]  但是這個伯母的婆婆
[00:11:28.000 --> 00:11:32.000]  她是有對這個青年人的愛
[00:11:32.000 --> 00:11:36.000]  魯德堅定要愛這個伯母的婆婆
[00:11:36.000 --> 00:11:37.000]  他堅定要跟隨她
[00:11:37.000 --> 00:11:38.000]  他裡面說到
[00:11:38.000 --> 00:11:40.000]  你無論去哪裡
[00:11:40.000 --> 00:11:41.000]  我也要跟隨你
[00:11:41.000 --> 00:11:43.000]  甚至你的國就是我的國
[00:11:43.000 --> 00:11:44.000]  你的上帝
[00:11:44.000 --> 00:11:46.000]  你的神就是我的神
[00:11:46.000 --> 00:11:48.000]  從這個決志開始
[00:11:48.000 --> 00:11:50.000]  魯德真真正正經歷了
[00:11:50.000 --> 00:11:52.000]  這個神是他的神
[00:11:52.000 --> 00:11:54.000]  娜奈米如何回應
[00:11:54.000 --> 00:11:55.000]  魯德的一章十八節
[00:11:55.000 --> 00:11:56.000]  她說
[00:11:56.000 --> 00:11:58.000]  娜奈米見魯德定要跟隨自己去
[00:11:58.000 --> 00:12:00.000]  就不再勸他了
[00:12:00.000 --> 00:12:01.000]  就不再勸他了
[00:12:01.000 --> 00:12:03.000]  於是這兩個
[00:12:03.000 --> 00:12:04.000]  一個是婆婆
[00:12:04.000 --> 00:12:05.000]  一個是媳婦
[00:12:05.000 --> 00:12:07.000]  兩個人什麼都沒有赤身
[00:12:07.000 --> 00:12:09.000]  就走回去猶大地
[00:12:09.000 --> 00:12:11.000]  故事裡面一路發展
[00:12:11.000 --> 00:12:12.000]  我們就見到
[00:12:12.000 --> 00:12:15.000]  這位魯德在愛的跟隨裡面
[00:12:15.000 --> 00:12:17.000]  他經歷了神好奇妙的恩典
[00:12:17.000 --> 00:12:19.000]  今天我們會特別講到三份的恩典
[00:12:19.000 --> 00:12:20.000]  第一件事
[00:12:20.000 --> 00:12:22.000]  他得到一個真正的自由
[00:12:22.000 --> 00:12:23.000]  一個真正的自由
[00:12:23.000 --> 00:12:25.000]  我們再講魯德記裡面
[00:12:25.000 --> 00:12:28.000]  見到娜奈米對魯德的那份情
[00:12:28.000 --> 00:12:31.000]  其實娜奈米用了很多篇章
[00:12:31.000 --> 00:12:32.000]  很多的唇舌
[00:12:32.000 --> 00:12:35.000]  去勸那兩個媳婦離開
[00:12:35.000 --> 00:12:36.000]  但魯德堅持
[00:12:36.000 --> 00:12:37.000]  她怎麼勸呢
[00:12:37.000 --> 00:12:39.000]  我們看看魯德記一章八至十節
[00:12:39.000 --> 00:12:41.000]  讓我們一起讀出這段經文好不好
[00:12:41.000 --> 00:12:43.000]  裡面也帶著愛
[00:12:43.000 --> 00:12:44.000]  帶著那份情
[00:12:44.000 --> 00:12:45.000]  我們一起讀
[00:12:45.000 --> 00:12:47.000]  娜奈米對兩個兒婦說
[00:12:47.000 --> 00:12:49.000]  你們各人回娘家去吧
[00:12:49.000 --> 00:12:51.000]  願耶和華恩待你們
[00:12:51.000 --> 00:12:55.000]  讓你們恩待已死的人與我一樣
[00:12:55.000 --> 00:12:57.000]  願耶和華使你們各在
[00:12:57.000 --> 00:12:59.000]  新夫家中得平安
[00:12:59.000 --> 00:13:01.000]  於是娜奈米與他們親嘴
[00:13:01.000 --> 00:13:03.000]  他們就放聲而哭
[00:13:03.000 --> 00:13:08.000]  說不然我們必與你一同回你本國去
[00:13:08.000 --> 00:13:10.000]  兩個兒婦都不肯
[00:13:10.000 --> 00:13:12.000]  但繼續娜奈米再勸他們
[00:13:12.000 --> 00:13:13.000]  怎麼勸呢
[00:13:13.000 --> 00:13:14.000]  我們一起讀
[00:13:14.000 --> 00:13:15.000]  娜奈米說
[00:13:15.000 --> 00:13:17.000]  我女兒們回去吧
[00:13:17.000 --> 00:13:19.000]  為何要跟我去呢
[00:13:19.000 --> 00:13:22.000]  我還能生子作你們的丈夫嗎
[00:13:22.000 --> 00:13:24.000]  我女兒們回去吧
[00:13:24.000 --> 00:13:27.000]  我年紀老邁不能再有丈夫
[00:13:27.000 --> 00:13:28.000]  即話說
[00:13:28.000 --> 00:13:32.000]  我還有子望今夜有丈夫可以生子
[00:13:32.000 --> 00:13:35.000]  你們豈能等著他們長大呢
[00:13:35.000 --> 00:13:38.000]  你們豈能等著他們不嫁別人呢
[00:13:38.000 --> 00:13:40.000]  我女兒們不要這樣
[00:13:40.000 --> 00:13:43.000]  我為你們的緣故甚是受苦
[00:13:43.000 --> 00:13:45.000]  因為耶和華身受攻擊
[00:13:45.000 --> 00:13:47.000]  她用了不斷的方法
[00:13:47.000 --> 00:13:51.000]  讓那兩位媳婦看看她的前途
[00:13:51.000 --> 00:13:53.000]  她又看看她自己真實的狀況
[00:13:53.000 --> 00:13:54.000]  我真的生不出孩子
[00:13:54.000 --> 00:13:56.000]  就算生也不能給你丈夫
[00:13:56.000 --> 00:13:58.000]  她更加讓她看到淑玲的狀況
[00:13:58.000 --> 00:14:01.000]  她自己覺得自己被耶和華攻擊
[00:14:01.000 --> 00:14:03.000]  一個八母道的情況
[00:14:03.000 --> 00:14:04.000]  無論前途
[00:14:04.000 --> 00:14:05.000]  無論狀況
[00:14:05.000 --> 00:14:07.000]  無論淑玲裏面
[00:14:07.000 --> 00:14:09.000]  她都好像成為一個被咒了的人
[00:14:09.000 --> 00:14:11.000]  她的心裏只是覺得
[00:14:11.000 --> 00:14:13.000]  你們自由吧
[00:14:13.000 --> 00:14:15.000]  為何你們不走
[00:14:15.000 --> 00:14:17.000]  她很想釋放那兩位媳婦
[00:14:17.000 --> 00:14:19.000]  自由地留在娘家裏
[00:14:19.000 --> 00:14:21.000]  自由地去找她的丈夫
[00:14:21.000 --> 00:14:24.000]  找她真實的前途
[00:14:24.000 --> 00:14:26.000]  那兩位以為
[00:14:26.000 --> 00:14:29.000]  這是帶給老爹真實的自由
[00:14:29.000 --> 00:14:31.000]  但在老爹的心裏
[00:14:31.000 --> 00:14:33.000]  他更加有一個明燈讓他知道
[00:14:33.000 --> 00:14:36.000]  甚麼是真實的自由
[00:14:36.000 --> 00:14:38.000]  原來真實的自由
[00:14:38.000 --> 00:14:40.000]  是有一個定位的
[00:14:40.000 --> 00:14:44.000]  老爹定義去愛一個一無所有的拿羅米
[00:14:44.000 --> 00:14:47.000]  其實他揀選的是一條更自由的路
[00:14:47.000 --> 00:14:50.000]  因為愛是有目標性的
[00:14:50.000 --> 00:14:53.000]  而這個目標性也帶動他有一條軌跡
[00:14:53.000 --> 00:14:54.000]  當他自由而行
[00:14:54.000 --> 00:14:57.000]  這個自由就更加真實
[00:14:57.000 --> 00:14:59.000]  曾經有一個總統
[00:14:59.000 --> 00:15:02.000]  在美國裏面叫詹森
[00:15:02.000 --> 00:15:03.000]  不知道大家有沒有印象
[00:15:03.000 --> 00:15:06.000]  這個詹森總統在當時他競選的時候
[00:15:06.000 --> 00:15:08.000]  他自己說了一番很偉大的言辭
[00:15:08.000 --> 00:15:11.000]  他講到他自己建國的目標
[00:15:11.000 --> 00:15:15.000]  就是要將美國建立成一個偉大的社會
[00:15:15.000 --> 00:15:17.000]  當時他一番說話
[00:15:17.000 --> 00:15:18.000]  感動了很多的美國人
[00:15:18.000 --> 00:15:19.000]  大家都望著
[00:15:19.000 --> 00:15:21.000]  我們將會有一個很偉大的社會
[00:15:21.000 --> 00:15:25.000]  會在這個美國大國裏面出現
[00:15:25.000 --> 00:15:27.000]  後來有記者去訪問
