
[00:00:00.000 --> 00:00:03.200]  好啦 我哋今晚一定會講完哂嗰啲嘅王㗎喇
[00:01:16.240 --> 00:01:18.520]  一個就叫做埃及
[00:01:18.520 --> 00:01:20.240]  埃及喺南部嚟嘅
[00:01:20.240 --> 00:01:21.320]  呢個「河西亞」呢
[00:01:21.320 --> 00:01:22.680]  就唔醒目
[00:01:22.680 --> 00:01:24.520]  咁呢就佢諗住呢
[00:01:24.520 --> 00:01:27.760]  咦 我要投靠埃及啦咁樣
[00:01:27.760 --> 00:01:29.440]  咁你記唔記得我講
[00:01:29.440 --> 00:01:31.640]  北面嘅以色列國係喺邊部分
[00:01:31.640 --> 00:01:33.800]  喺北部定南部呀
[00:01:33.800 --> 00:01:35.680]  大家都好聰明呀 再講多次
[00:01:35.680 --> 00:01:36.880]  北面嘅以色列國喺邊度呀
[00:01:36.880 --> 00:01:38.160]  北部定南部
[00:01:38.160 --> 00:01:39.880]  北部呀 無錯
[00:01:39.880 --> 00:01:41.560]  埃及喺邊度呀
[00:01:41.560 --> 00:01:42.600]  南部
[00:01:42.600 --> 00:01:44.160]  咁中國人有句說話
[00:01:44.160 --> 00:01:48.000]  「遠水不能救近火」
[00:01:48.000 --> 00:01:49.080]  係咪死蠢啦
[00:01:49.080 --> 00:01:49.760]  咁呢
[00:01:49.760 --> 00:01:51.280]  阿述就喺佢附近咋嘛
[00:01:51.280 --> 00:01:54.040]  但係佢竟然去投靠埃及
[00:01:54.040 --> 00:01:56.200]  因為埃及開始興起呀
[00:01:56.200 --> 00:01:58.160]  咁嘅時候阿述就好嬲
[00:01:58.160 --> 00:01:59.880]  你不嬲都係臣服於我
[00:01:59.880 --> 00:02:01.680]  而家你投靠埃及呀嘛
[00:02:01.680 --> 00:02:02.360]  好
[00:02:02.360 --> 00:02:03.920]  於是就派兵呢
[00:02:03.920 --> 00:02:06.640]  嚟帶去圍攻佢哋
[00:02:06.640 --> 00:02:08.400]  咁結果
[00:02:08.400 --> 00:02:10.760]  佢哋打輸咗
[00:02:10.760 --> 00:02:12.880]  北部嘅以色列國
[00:02:12.880 --> 00:02:14.320]  從此就
[00:02:14.320 --> 00:02:15.760]  別忘咗啦
[00:02:15.760 --> 00:02:16.920]  咁呢就
[00:02:16.920 --> 00:02:18.880]  應該係上個禮拜講埋呢個末代皇帝
[00:02:18.880 --> 00:02:21.120]  咁就啱啱完咗北角就會好啲嘅
[00:02:21.120 --> 00:02:23.000]  咁呢就 但係再抄開嚟講啦
[00:02:23.000 --> 00:02:24.360]  記唔記得
[00:02:24.360 --> 00:02:26.080]  北角
[00:02:26.080 --> 00:02:28.720]  建嘅首都喺邊個地方
[00:02:28.720 --> 00:02:30.600]  薩瑪尼亞 係咪
[00:02:30.600 --> 00:02:33.520]  咁但係呢 阿述滅咗佢哋之後呢
[00:02:33.520 --> 00:02:36.160]  我已經上次講過 就逼佢哋呢啲嘅人
[00:02:36.160 --> 00:02:39.080]  同好多嘅外族人嚟帶去結婚
[00:02:39.080 --> 00:02:40.520]  生咗啲混血兒
[00:02:40.520 --> 00:02:43.120]  第二代再繼續逼佢哋嚟帶去
[00:02:43.120 --> 00:02:45.000]  再同外族人嚟結婚
[00:02:45.000 --> 00:02:47.520]  咁結果溝淡哂佢哋啲血緣呀
[00:02:47.520 --> 00:02:50.040]  咁所以呢 佢哋有猶太人嘅血統
[00:02:50.040 --> 00:02:52.640]  但係呢 就唔係純正嘅
[00:02:52.640 --> 00:02:54.640]  但係佢又要抄
[00:02:54.640 --> 00:02:56.720]  以色列人 即係猶太人嗰啲嘅
[00:02:56.720 --> 00:02:58.920]  法律啦 即係律法啦
[00:02:58.920 --> 00:03:02.800]  所以點解猶太人咁憎嗰啲叫薩瑪尼亞人 點解呢
[00:03:02.800 --> 00:03:04.360]  就因為佢哋係混血兒
[00:03:04.360 --> 00:03:05.640]  兼A4
[00:03:05.640 --> 00:03:08.480]  咁呀 北邊嘅國家亡咗啦 好
[00:03:08.480 --> 00:03:09.480]  咁而家
[00:03:09.480 --> 00:03:12.320]  簡單啦 我哋淨係睇嘅就係淨係咩國家
[00:03:12.320 --> 00:03:13.720]  南邊嘅國家
[00:03:13.720 --> 00:03:16.880]  咁如果你一路睇筆記嘅時候 南角呢係強過
[00:03:16.880 --> 00:03:18.600]  即係北邊嘅以色列角嘅
[00:03:18.600 --> 00:03:20.440]  好 咁而家我哋睇一個嘅王
[00:03:20.440 --> 00:03:23.240]  呢個王係好出名嘅 就叫做
[00:03:23.240 --> 00:03:25.440]  希西加
[00:03:25.440 --> 00:03:26.440]  好喇
[00:03:26.440 --> 00:03:28.520]  希西加呢 作王二十九年
[00:03:28.520 --> 00:03:32.160]  喺《廉王記》第十八到二十章嗰度有記載佢哋嘅事蹟
[00:03:32.160 --> 00:03:33.840]  咁希西加嘅時候呢
[00:03:33.840 --> 00:03:36.800]  就係呢 佢好跟隨神
[00:03:36.800 --> 00:03:39.000]  就將國裏面嗰啲嘅
[00:03:39.000 --> 00:03:42.880]  即係拜偶像嘅嘢呢 完全嘅嚟帶去拆毀
[00:03:42.880 --> 00:03:44.240]  但仲有一樣嘢
[00:03:44.240 --> 00:03:45.560]  好緊要嘅
[00:03:45.560 --> 00:03:48.600]  佢打碎咗乜嘢呀
[00:03:48.600 --> 00:03:50.000]  銅蛇喎
[00:03:50.000 --> 00:03:52.000]  係乜嘢點樣打碎銅蛇呢
[00:03:52.000 --> 00:03:55.200]  如果大家記唔記得 佢哋以色列人出埃及嘅時候呀
[00:03:55.200 --> 00:03:59.160]  曾經嚟帶去埋怨呀 神伊人 埋馬爾亞 咁樣㗎嘛
[00:03:59.160 --> 00:04:01.800]  咁結果神呢 就嚟帶去審判佢哋
[00:04:01.800 --> 00:04:05.080]  就派咗條
[00:04:05.080 --> 00:04:06.200]  咩嚟㗎
[00:04:06.200 --> 00:04:08.520]  蛇 咩蛇嚟㗎
[00:04:08.520 --> 00:04:10.480]  蛇形雕首 咩
[00:04:10.480 --> 00:04:11.560]  火蛇
[00:04:11.560 --> 00:04:12.880]  去咬佢哋
[00:04:12.880 --> 00:04:14.920]  咬之後又唔係即死㗎喎 佢哋同
[00:04:14.920 --> 00:04:16.280]  咁跟住呢
[00:04:16.280 --> 00:04:20.360]  摩西呢 就為呢班子民嚟帶去禱告
[00:04:20.360 --> 00:04:22.200]  求神嚟帶去
[00:04:22.200 --> 00:04:24.640]  饒恕呢一啲嘅人
[00:04:24.640 --> 00:04:26.160]  雖然佢犯咗錯
[00:04:26.160 --> 00:04:27.240]  咁呀
[00:04:27.240 --> 00:04:27.960]  其實
[00:04:27.960 --> 00:04:29.080]  我頭先呢
[00:04:29.080 --> 00:04:30.760]  就走去睇咗套戲呀
[00:04:30.760 --> 00:04:32.680]  同師母一齊去睇 幾好睇㗎
[00:04:32.680 --> 00:04:35.520]  幾值得去睇 特別做老師嗰個 嗰個要去睇嘅
[00:04:35.520 --> 00:04:39.720]  除咗我上個禮拜介紹咗一套叫做神仙放屁啦 見唔見得咩呀
[00:04:39.720 --> 00:04:42.360]  非同凡響呀 有冇人睇咗呀
[00:04:42.360 --> 00:04:44.640]  都係冇呀 有睇呀 請舉手
[00:04:44.640 --> 00:04:47.160]  得幾個人睇 值得睇呀 就嚟做完㗎啦
[00:04:47.160 --> 00:04:49.760]  但係而家今日睇嗰套印度片嚟㗎
[00:04:49.760 --> 00:04:50.480]  叫
[00:04:50.480 --> 00:04:54.840]  咩咩 我咩錯咩咩事啦
[00:04:54.840 --> 00:04:57.240]  即係咁樣呀 打私益㗎 係咁打私益
[00:04:57.240 --> 00:05:01.840]  但係呢就有一間嘅名校呢 但係有一班學生係貧民窟嚟㗎
[00:05:01.840 --> 00:05:04.560]  逼住要收佢 有十幾個學生 係好差嘅
[00:05:04.560 --> 00:05:07.160]  佢點樣嚟帶去感化咗呢啲人
[00:05:07.160 --> 00:05:09.080]  呢啲學生犯咗事
[00:05:09.080 --> 00:05:11.800]  學校教長就話要
[00:05:11.800 --> 00:05:12.960]  隔除佢哋
[00:05:12.960 --> 00:05:16.640]  唔畀佢哋嚟帶去佢繼續上堂
[00:05:16.640 --> 00:05:17.840]  個老師
[00:05:17.840 --> 00:05:19.840]  走去嗌個校長
[00:05:19.840 --> 00:05:21.360]  求個校長
[00:05:21.360 --> 00:05:23.800]  饒恕呢班嘅學生
[00:05:23.800 --> 00:05:25.080]  咁後尾校長
[00:05:25.080 --> 00:05:26.600]  都仍然講就係
[00:05:26.600 --> 00:05:28.400]  好 畀佢返嚟考試
[00:05:28.400 --> 00:05:32.320]  但係跟住嗰啲日子係唔准佢返校上堂 因為佢真係犯咗錯
[00:05:32.320 --> 00:05:35.160]  咁呢個老師呢就係一個代求者
[00:05:35.160 --> 00:05:38.040]  即係佢代呢一啲嘅細蚊仔認錯
[00:05:38.040 --> 00:05:41.400]  然後求個校長赦免佢
[00:05:41.400 --> 00:05:44.160]  摩西就係一個代求者
[00:05:44.160 --> 00:05:47.160]  啲火蛇嚟帶去咬咗佢之後呢
[00:05:47.160 --> 00:05:50.280]  佢哋就未死得喎 咁就向神哋要呼求囉
[00:05:50.280 --> 00:05:52.960]  咁後尾神因為摩西緣故就話 好啦
[00:05:52.960 --> 00:05:54.320]  咁畀你做一樣嘢
[00:05:54.320 --> 00:05:57.040]  就係做一條銅蛇 搵銅做嘅蛇
[00:05:57.040 --> 00:06:00.800]  你舉住呢條銅蛇 喺佢哋當中嚟帶去行
[00:06:00.800 --> 00:06:06.200]  當佢哋嚟帶去願意去望呢條銅蛇 用信心望呢條銅蛇嘅時候呢
[00:06:06.200 --> 00:06:09.640]  佢就可以得到醫治
[00:06:09.640 --> 00:06:11.800]  但係你記住有啲人真係好硬頸嘅
[00:06:11.800 --> 00:06:13.400]  望咩呀 唔望
[00:06:13.400 --> 00:06:14.400]  咁咪死囉
[00:06:14.400 --> 00:06:18.120]  咁但係摩西舉銅蛇就能夠令到嗰啲嘅人呢
[00:06:18.120 --> 00:06:19.360]  得到醫治
[00:06:19.360 --> 00:06:21.480]  咁呢一個嘅行為呢
[00:06:21.480 --> 00:06:22.760]  就係做乜嘢呢
[00:06:22.760 --> 00:06:26.960]  就係令到 即係耶穌基督曾經講過喺約翰福音嗰度
[00:06:26.960 --> 00:06:29.640]  摩西點樣舉銅蛇
[00:06:29.640 --> 00:06:32.160]  人子照樣被舉起
[00:06:32.160 --> 00:06:35.000]  叫仰望嘅人可以得著呢個嘅拯救
[00:06:35.000 --> 00:06:38.400]  咁呢個係預表嘅行動呢 就係耶穌基督被釘十字架
[00:06:38.400 --> 00:06:41.360]  被舉起我們仰望耶穌基督呢一個嘅救贖呢
[00:06:41.360 --> 00:06:42.840]  可以得著拯救啦
[00:06:42.840 --> 00:06:45.920]  好啦 咁我而家明白呢條銅蛇嘅來源囉喎
[00:06:45.920 --> 00:06:47.920]  好啦 就係因為呢條銅蛇呢
[00:06:47.920 --> 00:06:49.240]  即係有咁樣嘅時候呢
[00:06:49.240 --> 00:06:52.480]  但係人好自然就有偶像嘅敬拜
[00:06:52.480 --> 00:06:56.880]  咁呢 結果後尾佢哋呢就好重視呢條銅蛇呀
[00:06:56.880 --> 00:06:58.840]  即係覺得佢好神聖嘅
[00:06:58.840 --> 00:07:00.720]  咁甚至後尾啲人呢
[00:07:00.720 --> 00:07:02.840]  就向呢條銅蛇
[00:07:02.840 --> 00:07:04.080]  嚟得係去拜呀
[00:07:04.080 --> 00:07:05.880]  你記得我講過 即係佢哋呢
[00:07:05.880 --> 00:07:07.840]  即係因為神係
[00:07:07.840 --> 00:07:09.480]  超越咗一切物質㗎
[00:07:09.480 --> 00:07:10.560]  所以聖經裡面好清楚講
[00:07:10.560 --> 00:07:13.560]  唔好做任何嘅嘢嚟得係去跪拜
[00:07:13.560 --> 00:07:14.280]  即係
[00:07:14.280 --> 00:07:16.080]  耶穌都話用心靈和誠實敬拜得㗎啦
[00:07:16.080 --> 00:07:18.000]  你唔好整個像出嚟呀咁樣
[00:07:18.000 --> 00:07:19.160]  記唔記得我講金牛獨呢
[00:07:19.160 --> 00:07:21.440]  其實唔係拜嗰隻牛呀
[00:07:21.440 --> 00:07:24.160]  佢相信喺牛上面係有神彩度咋嘛
[00:07:24.160 --> 00:07:27.040]  但啲人慢慢就變咗會信呢啲啦
[00:07:27.040 --> 00:07:32.000]  咁摩西呢條銅蛇對你哋嚟講係好寶貴㗎
[00:07:32.000 --> 00:07:34.960]  係一對傳統嘅嘢嚟㗎嘛 係咪先
[00:07:34.960 --> 00:07:39.120]  但係希西加見到啲人講拜嘅時候佢勁㗎
[00:07:39.120 --> 00:07:41.480]  佢竟然將條銅蛇做乜嘢呀
[00:07:41.480 --> 00:07:43.560]  打碎咗佢
[00:07:43.560 --> 00:07:44.360]  打爛佢
[00:07:44.360 --> 00:07:47.880]  等你哋冇得嚟得係去拜呢一個嘅悟牛像
[00:07:47.880 --> 00:07:49.240]  得到神嘅喜悅啦
[00:07:49.240 --> 00:07:51.600]  咁跟住神就幫助佢呢
[00:07:51.600 --> 00:07:53.720]  有力量去打贏菲利士
[00:07:53.720 --> 00:07:55.960]  其實菲利士已經開始嘟㗎啦
[00:07:55.960 --> 00:07:57.600]  咁攞返好多嘅國土
[00:07:57.600 --> 00:08:00.080]  不過
[00:08:00.080 --> 00:08:01.120]  記唔記得頭先我講
[00:08:01.120 --> 00:08:03.560]  阿蘭就已經開始衰弱
[00:08:03.560 --> 00:08:06.240]  有另一個亞就開始興起係叫咩呀
[00:08:06.240 --> 00:08:07.800]  亞述
[00:08:07.800 --> 00:08:09.200]  廣告時間
[00:08:09.200 --> 00:08:11.560]  啊唔係 係啦冇錯
[00:08:11.560 --> 00:08:14.000]  下一年呢我會喺大埔呢
[00:08:14.000 --> 00:08:15.640]  查兩卷書
[00:08:15.640 --> 00:08:17.640]  都係拿一卷叫若拿
[00:08:17.640 --> 00:08:19.520]  一卷叫拿紅書
[00:08:19.520 --> 00:08:22.120]  兩卷書都係講亞述嘅
[00:08:22.120 --> 00:08:23.400]  我所有題目就
[00:08:23.400 --> 00:08:24.760]  好敏感㗎
[00:08:24.760 --> 00:08:27.760]  可能第時唔畀我入嚟香港 雖然我有香港身份證
[00:08:27.760 --> 00:08:31.760]  我個題目叫大國的崛起與衰落
[00:08:31.760 --> 00:08:33.880]  咁你知道大國崛起係咩啦
[00:08:33.880 --> 00:08:36.680]  但係我係講離離微成啫 係講亞述
[00:08:36.680 --> 00:08:38.280]  亞述開始興起
[00:08:38.280 --> 00:08:41.800]  亞述興起嘅時候就攻擊佢哋
[00:08:41.800 --> 00:08:43.680]  咁嘅時候我哋
[00:08:43.680 --> 00:08:46.560]  唔詳細睇 你要睇以塞亞書
[00:08:46.560 --> 00:08:50.760]  睇列王記同埋歷代字呢三卷書都有記載
[00:08:50.760 --> 00:08:55.120]  亞述大軍包圍住耶路撒冷 佢哋唔夠打
[00:08:55.120 --> 00:08:58.360]  咁點算呢 佢都畀錢㗎啦已經
[00:08:58.360 --> 00:09:01.360]  即係肯嚟帶去各地賠款
[00:09:01.360 --> 00:09:05.160]  但係呢 西拿基納 即係亞述嗰個嘅元帥
[00:09:05.160 --> 00:09:07.760]  即係走嚟侮辱佢哋 特登用佢哋
[00:09:07.760 --> 00:09:11.240]  希伯來話嚟鬧佢哋 你哋嘅神點呀
[00:09:11.240 --> 00:09:15.560]  你哋嘅神如果幫到你 就唔會衰喺我手上面啦
[00:09:15.560 --> 00:09:17.640]  咁呢佢哋已經低聲下氣
[00:09:17.640 --> 00:09:19.160]  咁呢 希西加同佢講
[00:09:19.160 --> 00:09:21.320]  你唔需要用我啲話同我講㗎
[00:09:21.320 --> 00:09:24.320]  當佢講英文啦 你講英文我識聽㗎係咪
[00:09:24.320 --> 00:09:26.200]  你用英文鬧我得㗎啦咁樣
[00:09:26.200 --> 00:09:27.960]  我點解要講英文呀
[00:09:27.960 --> 00:09:31.480]  我就想你啲子民聽到咋嘛 好無賴
[00:09:31.480 --> 00:09:36.760]  後尾 以塞亞先至去鼓勵希西加王
[00:09:36.760 --> 00:09:39.680]  去向神嚟去禱告
[00:09:39.680 --> 00:09:43.160]  亞述大軍一晚之內就被剿滅咗
[00:09:43.160 --> 00:09:46.160]  唔係佢打喺神 都幫佢嚟得剿滅呢啲人
[00:09:46.160 --> 00:09:47.480]  於是佢哋一齊點呀
[00:09:47.480 --> 00:09:52.880]  嗰個嘅王呢 就走返去自己嘅國家裏面拜望啦
[00:09:52.880 --> 00:09:56.320]  但係跟住佢個仔呢 就嚟得係點樣呢
[00:09:56.320 --> 00:09:59.080]  覺得 老爸你冇面呀
[00:09:59.080 --> 00:10:00.600]  個仔殺咗個老爸
[00:10:00.600 --> 00:10:03.240]  然後嚟帶去繼承佢嘅王位
[00:10:03.240 --> 00:10:06.480]  聖經冇記載呢一樣嘢 冇記載呢一段
[00:10:06.480 --> 00:10:11.280]  但係後尾考古學家裏面發掘咗亞述裏面嗰啲泥板
[00:10:11.280 --> 00:10:13.160]  即係佢哋嗰時你記住冇紙㗎
[00:10:13.160 --> 00:10:16.800]  係寫泥板嗰度呢 就記載咗呢一件嘅歷史事蹟
[00:10:16.800 --> 00:10:19.280]  更加印證到聖經嘅真實
[00:10:19.280 --> 00:10:22.600]  咁你可以上去大報冥恩堂嘅網頁裏面呢
[00:10:22.600 --> 00:10:26.600]  我講到呢係一個系列嘅 一個叫舊約土告系列
[00:10:26.600 --> 00:10:30.040]  咁你去搵返一篇嘅道就叫做咩呢
[00:10:30.040 --> 00:10:31.840]  出奇濟勝
[00:10:31.840 --> 00:10:33.560]  個奇係祈禱嘅奇呀
[00:10:33.560 --> 00:10:35.120]  你要祈禱去得到勝利
[00:10:35.120 --> 00:10:36.600]  出奇濟勝呢
[00:10:36.600 --> 00:10:38.640]  就係講呢一個嘅戰爭㗎啦
[00:10:38.640 --> 00:10:41.320]  好啦 咁佢打贏咗亞述
[00:10:41.320 --> 00:10:42.800]  就出咗個問題啦
[00:10:42.800 --> 00:10:44.960]  咁就好開心啦
[00:10:44.960 --> 00:10:46.480]  咁跟住呢
[00:10:46.480 --> 00:10:48.080]  佢就
[00:10:48.080 --> 00:10:51.240]  啲人就覺得 嘩好勁喎 連亞述你都打贏
[00:10:51.240 --> 00:10:54.360]  於是啲人就嚟帶佢去朝見佢啦
[00:10:54.360 --> 00:10:56.520]  同佢嚟帶佢去聯盟啦
[00:10:56.520 --> 00:10:58.120]  咁同佢聯盟嘅時候呢
[00:10:58.120 --> 00:10:59.080]  佢就好開心
[00:10:59.080 --> 00:11:02.360]  咁嗰時啱啱開始
[00:11:02.360 --> 00:11:05.320]  有個國家啱啱崛起嘅
[00:11:05.320 --> 00:11:06.720]  仲係好嗌嘅
[00:11:06.720 --> 00:11:09.800]  呢個國家知唔知係咩國家
[00:11:09.800 --> 00:11:12.440]  有個巴字嘅
[00:11:12.440 --> 00:11:13.560]  嘩 大家真係好聰明
[00:11:13.560 --> 00:11:15.040]  就係巴比倫啦
[00:11:15.040 --> 00:11:18.160]  咁呢巴比倫嗰個嘅朝臣呢
[00:11:18.160 --> 00:11:21.480]  就嚟到派代表嚟帶佢搵佢
[00:11:21.480 --> 00:11:22.880]  咁但係仲有一件事
[00:11:22.880 --> 00:11:24.840]  就係乜嘢呢 岔開先
[00:11:24.840 --> 00:11:27.760]  就係佢好咗之後冇幾耐呢咁樣
[00:11:27.760 --> 00:11:30.280]  咁呢就佢病咗
[00:11:30.280 --> 00:11:32.280]  咁佢病嘅時候呢好慘呀
[00:11:32.280 --> 00:11:36.560]  咁後尾呢 以翠呀 先知走嚟同佢講
[00:11:36.560 --> 00:11:38.840]  其實你呢個病呢
[00:11:38.840 --> 00:11:40.640]  係會死嘅
[00:11:40.640 --> 00:11:42.080]  你好快
[00:11:42.080 --> 00:11:44.800]  你就會因病而死㗎啦
[00:11:44.800 --> 00:11:46.000]  吓 唔係嘛
[00:11:46.000 --> 00:11:48.040]  嘩 咁打贏將國家穩定
[00:11:48.040 --> 00:11:49.520]  我都未享受下
[00:11:49.520 --> 00:11:50.720]  我就死
[00:11:50.720 --> 00:11:53.720]  於是佢苦苦哀求
[00:11:53.720 --> 00:11:55.400]  喊住求神
[00:11:55.400 --> 00:11:57.240]  可唔可以嚟帶佢
[00:11:57.240 --> 00:11:59.320]  俾佢得到康復
[00:11:59.320 --> 00:12:01.280]  延續佢嘅壽數
[00:12:01.280 --> 00:12:03.160]  後尾 神憐憫啦
[00:12:03.160 --> 00:12:06.840]  就俾咗十五年嘅壽命佢
[00:12:06.840 --> 00:12:09.080]  佢多咗十五年命呀
[00:12:09.080 --> 00:12:10.560]  咁好啦 當佢好返之後
[00:12:10.560 --> 00:12:11.200]  頭先我講啦
[00:12:11.200 --> 00:12:13.320]  就巴比倫呢 見到你又打贏阿述啦
[00:12:13.320 --> 00:12:15.080]  又咁呀 真係嚟帶佢
[00:12:15.080 --> 00:12:16.240]  即係去慰問佢啦
[00:12:16.240 --> 00:12:18.800]  又巴比倫獲呢 寫封信俾佢呀咁樣
[00:12:18.800 --> 00:12:20.120]  佢就好開心
[00:12:20.120 --> 00:12:21.280]  當佢好開心嘅時候呢
[00:12:21.280 --> 00:12:23.200]  佢就招呼佢哋周圍睇下啦
[00:12:23.200 --> 00:12:26.800]  咁仲有最緊要係要睇乜嘢地方知唔知
[00:12:26.800 --> 00:12:28.480]  國庫
[00:12:28.480 --> 00:12:31.200]  帶佢睇下自己國家嗰個嘅
[00:12:31.200 --> 00:12:32.720]  即係保險箱
[00:12:32.720 --> 00:12:33.800]  唔係保險箱呀
[00:12:33.800 --> 00:12:35.000]  係保險屋應該係咪
[00:12:35.000 --> 00:12:37.080]  因為國家嗰啲嘢財富好多嘛
[00:12:37.080 --> 00:12:38.240]  帶佢睇國庫
[00:12:38.240 --> 00:12:38.880]  show俾佢睇
[00:12:38.880 --> 00:12:40.560]  嗱 呢啲係戰利品呢啲乜乜
[00:12:40.560 --> 00:12:42.720]  呢啲係點樣靚 點樣點樣點樣靚
[00:12:42.720 --> 00:12:44.000]  巴比倫呢個仕途
[00:12:44.000 --> 00:12:47.520]  嘩 好勁喎 好勁喎
[00:12:47.520 --> 00:12:50.000]  後尾就返去話畀巴比倫皇聽
[00:12:50.000 --> 00:12:53.440]  呢個國家好有錢 好掂
[00:12:53.440 --> 00:12:55.720]  如果我哋攻佔咗佢呢
[00:12:55.720 --> 00:12:58.080]  嘻嘻嘻 我哋會發達啦
[00:12:58.080 --> 00:13:00.280]  就種下咗個禍根
[00:13:00.280 --> 00:13:02.560]  就畀巴比倫你滅佢
[00:13:02.560 --> 00:13:04.000]  後尾先知責備佢嘅時候
[00:13:04.000 --> 00:13:05.880]  佢話 哎呀 我犯咗錯
[00:13:05.880 --> 00:13:07.520]  咁佢好聰明呀 神呀
[00:13:07.520 --> 00:13:08.640]  可唔可以求你
[00:13:08.640 --> 00:13:10.440]  喺我再世嘅時候
[00:13:10.440 --> 00:13:12.920]  唔會有呢啲事發生
[00:13:12.920 --> 00:13:14.720]  咁總之遲幾代都唔緊要
[00:13:14.720 --> 00:13:16.000]  總之唔可以喺我再世嘅時候
[00:13:16.000 --> 00:13:16.880]  有呢啲事發生
[00:13:16.880 --> 00:13:18.040]  神有憐憫喎
[00:13:18.040 --> 00:13:22.200]  咁所以呢 禍及孫兒
[00:13:22.200 --> 00:13:25.840]  咁所以有一個問題就種下咗禍根
[00:13:25.840 --> 00:13:27.560]  咁呢而更加呢
[00:13:27.560 --> 00:13:30.400]  你唔諗住多十五年壽數係好
[00:13:30.400 --> 00:13:32.160]  即係有陣時人呢
[00:13:32.160 --> 00:13:34.400]  我覺得你唔係好知道未來嘅日子
[00:13:34.400 --> 00:13:36.200]  反而係幾刺激嘅
[00:13:36.200 --> 00:13:38.760]  即係如果你知道自己幾時死
[00:13:38.760 --> 00:13:42.440]  你喺2025年嘅7月8號
[00:13:42.440 --> 00:13:44.240]  你就會死喇
[00:13:44.240 --> 00:13:46.200]  喂 你估好爽呀
[00:13:46.200 --> 00:13:47.480]  我日日喺度倒數呀
[00:13:47.480 --> 00:13:49.000]  就嚟7月8號喇
[00:13:49.000 --> 00:13:50.520]  即係02025喇
[00:13:50.520 --> 00:13:51.360]  死呀死呀
[00:13:51.360 --> 00:13:52.000]  喂 好痛苦呀
[00:13:52.000 --> 00:13:53.280]  你明唔明我意思呀
[00:13:53.280 --> 00:13:54.440]  神比你話十五年壽數
[00:13:54.440 --> 00:13:56.000]  佢其實倒數緊嘅
[00:13:56.000 --> 00:13:59.560]  仲有就喺呢十五年裏面
[00:13:59.560 --> 00:14:02.440]  佢仲生咗個仔添
[00:14:02.440 --> 00:14:04.440]  呢個仔叫咩名呢
[00:14:04.440 --> 00:14:09.080]  就叫做馬拿西
[00:14:09.080 --> 00:14:13.160]  馬拿西係南面即係猶大國裏面
