
[00:00:00.000 --> 00:00:07.000]  地中姐妹早,很高興再次能夠來到大家中間來服侍。
[00:08:20.000 --> 00:08:23.000]  我們工作裡面遇到什麼苦難呢?
[00:08:23.000 --> 00:08:26.000]  大家一談的時候談得很開心,為什麼?
[00:08:26.000 --> 00:08:32.000]  他們覺得每個人裡面都有很多很多的困難來跟大家訴苦。
[00:08:32.000 --> 00:08:38.000]  有一些人工作裡面是比較基層的工作,他也受很多的苦。
[00:08:38.000 --> 00:08:44.000]  有一些弟兄姊妹工作是比較高層的,是管理的,
[00:08:44.000 --> 00:08:48.000]  工作裡面也有很多的苦水要吐出來,很辛苦。
[00:08:48.000 --> 00:08:53.000]  我有一個姊妹她是做兼職了,兼職在學校裡面,不是全世界。
[00:08:53.000 --> 00:08:58.000]  她還是覺得很辛苦,她說有些時候辛苦到一個地步,
[00:08:58.000 --> 00:09:04.000]  她需要躲在廁所裡面,找個地方躲起來禱告,
[00:09:04.000 --> 00:09:09.000]  甚至有些時候要哭一下,很辛苦。
[00:09:09.000 --> 00:09:13.000]  弟兄姊妹,其實香港人,一般的不信耶穌的人,
[00:09:13.000 --> 00:09:17.000]  工作也有很多壓力,很辛苦。
[00:09:17.000 --> 00:09:24.000]  但是如果你要用耶穌基督要我們走的路來走我們人生的路的時候,
[00:09:24.000 --> 00:09:28.000]  我們可能面對的困難更多。
[00:09:28.000 --> 00:09:32.000]  你覺得如果有教會裡面有幫忙侍奉的弟兄姊妹,
[00:09:32.000 --> 00:09:36.000]  你覺得侍奉是不是容易啊?也不容易。
[00:09:36.000 --> 00:09:41.000]  不侍奉的時候還是很輕鬆的,一開始侍奉就很辛苦,
[00:09:41.000 --> 00:09:46.000]  不侍奉的時候就很容易給人投訴,給人批評,
[00:09:46.000 --> 00:09:48.000]  你不侍奉的時候你可以批評人,
[00:09:48.000 --> 00:09:51.000]  你侍奉的時候人家就開始批評你。
[00:09:51.000 --> 00:09:56.000]  很多不容易的事情,你傳福音的時候人家的反應怎麼樣?
[00:09:56.000 --> 00:09:59.000]  他們是不是很開心來接你的單張?
[00:09:59.000 --> 00:10:03.000]  很開心來信耶穌?也不容易的。
[00:10:03.000 --> 00:10:10.000]  我們其實會經過很多不同的顏色,不同層面的困難。
[00:10:10.000 --> 00:10:16.000]  最近我在教會裡面有一個姊妹,她斷症了有癌症。
[00:10:16.000 --> 00:10:22.000]  她其實也年紀不太大,大概三十多四十歲。
[00:10:22.000 --> 00:10:28.000]  斷症的時候是比較後期的癌症,已經很辛苦了這個姊妹。
[00:10:28.000 --> 00:10:34.000]  那姊姊也是基督徒,就想接她的妹妹到她家裡邊去照顧她。
[00:10:34.000 --> 00:10:38.000]  但是又遇到一個問題,是什麼問題呢?
[00:10:38.000 --> 00:10:44.000]  這個姊姊的丈夫又覺得要接一個妹妹過來照顧她,
[00:10:44.000 --> 00:10:48.000]  覺得很不適應,就開始有一直投訴。
[00:10:48.000 --> 00:10:55.000]  所以不單是一個妹妹有病,而且家庭裡面還有更多的張力。
[00:10:55.000 --> 00:11:02.000]  其實彼得已經說了,基督徒我們面對苦難是必然的。
[00:11:02.000 --> 00:11:06.000]  我們可能會暫時有難過的時間。
[00:11:06.000 --> 00:11:10.000]  我們都是被神檢選天上的過敏,
[00:11:10.000 --> 00:11:15.000]  我們會到天上最後才是有一個美滿的結局。
[00:11:15.000 --> 00:11:19.000]  地上病的時候有可能有短時間的不舒服的時間。
[00:11:19.000 --> 00:11:24.000]  這是頭一點彼得提醒我們的。
[00:11:24.000 --> 00:11:27.000]  但彼得還說第二點,這個很奇怪哦。
[00:11:27.000 --> 00:11:34.000]  彼得說原來我們面對這些困難的時候,是可以快樂面對的。
[00:11:34.000 --> 00:11:37.000]  因為我們有盼望。
[00:11:37.000 --> 00:11:41.000]  我們看看第六節,第六節怎麼說呢?
[00:11:41.000 --> 00:11:51.000]  第六節說,因此你們要喜樂。
[00:11:51.000 --> 00:11:57.000]  他說,現在我們在試煉中,或許會有難過。
[00:11:57.000 --> 00:12:00.000]  如果有難過,我覺得容易理解的。
[00:12:00.000 --> 00:12:05.000]  但是我們為什麼因此可以有喜樂呢?
[00:12:05.000 --> 00:12:09.000]  彼得其實說,我們可以喜樂的原因是因為我們有盼望。
[00:12:09.000 --> 00:12:14.000]  我們知道神有永遠豐富的福氣給我們。
[00:12:14.000 --> 00:12:18.000]  就是上天第三、第四、第五節告訴我們的,
[00:12:18.000 --> 00:12:22.000]  神很豐富的恩典在等待我們。
[00:12:22.000 --> 00:12:26.000]  我們看一看第三節、第四節好嗎?
[00:12:26.000 --> 00:12:30.000]  第三節、第四節,我們主耶穌基督的父是神,
[00:12:30.000 --> 00:12:33.000]  父神是應該稱頌的。
[00:12:33.000 --> 00:12:36.000]  祂叫著自己的大連名,
[00:12:36.000 --> 00:12:40.000]  接著耶穌基督從死人中復活,重生了我們,
[00:12:40.000 --> 00:12:43.000]  使我們有永遠的盼望,
[00:12:43.000 --> 00:12:46.000]  可以對著不能落壞,
[00:12:46.000 --> 00:12:50.000]  不能顛覆,不能衰殘,
[00:12:50.000 --> 00:12:55.000]  為你們存留在天上的基業。
[00:12:55.000 --> 00:12:59.000]  原來神給我們基督徒的是很真實的盼望,
[00:12:59.000 --> 00:13:01.000]  因為我們信耶穌的時候,
[00:13:01.000 --> 00:13:04.000]  不單是我們生命有改變那麼簡單,
[00:13:04.000 --> 00:13:11.000]  其實神在永遠的將來給我們一個很豐富的基業全留了,
[00:13:11.000 --> 00:13:14.000]  在天上的基業,那個基業是不能壞的,
[00:13:14.000 --> 00:13:19.000]  不能衰殘的,是永恆的。
[00:13:19.000 --> 00:13:25.000]  弟兄姊妹,你覺得香港人我們最喜歡的東西是什麼?
[00:13:25.000 --> 00:13:28.000]  當然可能是錢。
[00:13:28.000 --> 00:13:33.000]  但除了錢以外,我覺得我們最喜歡的就可能是房子了,同意嗎?
[00:13:33.000 --> 00:13:36.000]  香港的房子很貴,
[00:13:36.000 --> 00:13:42.000]  房子一串可能是超過一萬多,非常昂貴,
[00:13:42.000 --> 00:13:47.000]  不過就算是房子也會衰老的,你同意嗎?
[00:13:47.000 --> 00:13:50.000]  你買新的房子的時候一開始很開心,
[00:13:50.000 --> 00:13:54.000]  頭五年,十年覺得很開心,
[00:13:54.000 --> 00:14:00.000]  但過了二十年,五十年,再過一百年的時候,
[00:14:00.000 --> 00:14:02.000]  你覺得那個房子怎麼樣?
[00:14:02.000 --> 00:14:05.000]  可能要拆下來了,重建了。
[00:14:05.000 --> 00:14:13.000]  但是比如說我們天上的基業是不會衰殘的,
[00:14:13.000 --> 00:14:20.000]  我們是永遠,給我們一個很寶貴永遠的產業給我們預備了,
[00:14:20.000 --> 00:14:25.000]  我們將來可以好好的去享受天上的產業。
[00:14:25.000 --> 00:14:29.000]  但不單是這樣,我們不單有永遠永恆的產業,
[00:14:29.000 --> 00:14:32.000]  今天神也有保守,有幫助。
[00:14:32.000 --> 00:14:34.000]  你看第五節,
[00:14:34.000 --> 00:14:41.000]  第五節他說:就是你們這些因性蒙神能力保守的人,
[00:14:41.000 --> 00:14:45.000]  我們得著預備到末世要顯現的救恩。
[00:14:45.000 --> 00:14:49.000]  就是說我們現在已經受神的保守,
[00:14:49.000 --> 00:14:52.000]  一直到耶穌基督回來的時候,
[00:14:52.000 --> 00:14:56.000]  我們會享受神永遠的福氣。
[00:14:56.000 --> 00:15:01.000]  所以這個恩典不單是將來我們可以得到永遠的產業,
[00:15:01.000 --> 00:15:06.000]  現在我們就開始可以得到神的一個保守,
[00:15:06.000 --> 00:15:11.000]  在困難之中,神可以保守我們去經過。
[00:15:11.000 --> 00:15:14.000]  第十到十二節也很有趣,
[00:15:14.000 --> 00:15:17.000]  他說我們的恩典其實很奇妙,很寶貴,
[00:15:17.000 --> 00:15:23.000]  就算是九月時候的先知,包括了天上的天使,
[00:15:23.000 --> 00:15:28.000]  他們都很願意知道我們那個恩典是那麼寶貴,
[00:15:28.000 --> 00:15:34.000]  他們很羨慕我們享受的恩典那麼的寶貴。
[00:15:34.000 --> 00:15:37.000]  有時候我們說信耶穌有什麼好處呢?
[00:15:37.000 --> 00:15:40.000]  禮傳福音的時候很好,很多時候很簡單就說,
[00:15:40.000 --> 00:15:45.000]  信耶穌就上天堂,很多時候我們很簡單說。
[00:15:45.000 --> 00:15:54.000]  但最終準備上天堂其實是我們整個救恩的福氣的一個很小的部分。
[00:15:54.000 --> 00:15:57.000]  神給我們的福氣是很豐富的,
[00:15:57.000 --> 00:16:04.000]  天使、九月天使跟先知都很想知道我們的恩典那麼的奇妙。
[00:16:04.000 --> 00:16:07.000]  很多就是我們現在是看不見的,
[00:16:07.000 --> 00:16:15.000]  是我們到耶穌基督來的時候我們才看見很豐富、很榮耀的一個福氣。
[00:16:15.000 --> 00:16:19.000]  有一個故事很有趣,我聽過,
[00:16:19.000 --> 00:16:25.000]  有一對新婚的夫婦,他們去度蜜月,去了一個地方,
[00:16:25.000 --> 00:16:31.000]  那去的地方晚上到,酒店晚上到的時候就拿到鑰匙,
[00:16:31.000 --> 00:16:35.000]  他們就去了酒店的房間。
[00:16:35.000 --> 00:16:41.000]  那開門進去房間以後,看見那個房間好像很小,
[00:16:41.000 --> 00:16:48.000]  看看有沒有床,好像也沒有大床,就是一個小的沙發在那邊。
[00:16:48.000 --> 00:16:54.000]  但是那個時候已經很晚了,他們也沒時間再想去投訴,
[00:16:54.000 --> 00:17:03.000]  他們放下行李,梳洗一下,就在那個小的沙發上面去睡覺了。
[00:17:03.000 --> 00:17:07.000]  然後早上他們就出去玩了。
[00:17:07.000 --> 00:17:13.000]  那經過前臺的時候,前臺的工作人員就說,
[00:17:13.000 --> 00:17:20.000]  陳先生、陳太太,你們昨天覺得怎麼樣,那個蜜月套房睡得好嗎?
[00:17:20.000 --> 00:17:25.000]  那那個陳先生、陳太太就說,哇,昨天那個房間太小了,
[00:17:25.000 --> 00:17:30.000]  沒有床,就是一個沙發,我們覺得很辛苦。
[00:17:30.000 --> 00:17:34.000]  他們就覺得,那個前臺都覺得很奇怪,為什麼呢?
[00:17:34.000 --> 00:17:39.000]  於是就帶著那個陳先生、陳太太就回去他的房間去看看。
[00:17:39.000 --> 00:17:42.000]  開了門,看見,啊,真的有一個沙發在前面。
[00:17:42.000 --> 00:17:51.000]  但原來那個就是前面那個小廳,小廳的左邊有一個門。
[00:17:51.000 --> 00:17:54.000]  打開門以後,看見什麼?
[00:17:54.000 --> 00:17:59.000]  才是一個蜜月套房的大房間,大床在那邊。
[00:17:59.000 --> 00:18:02.000]  哇,原來他們布置的那個房間很漂亮,
[00:18:02.000 --> 00:18:08.000]  放了很多巧克力,很多花朵,在歡迎他們進來。
[00:18:08.000 --> 00:18:18.000]  原來他們昨天沒有看清楚這個蜜月套房裡面那樣的豐富。
[00:18:18.000 --> 00:18:24.000]  弟兄姊妹,我們對耶穌基督給我們的福氣,
[00:18:24.000 --> 00:18:28.000]  會不會我們也沒有看清楚?
[00:18:28.000 --> 00:18:32.000]  會不會我們只是看見一個很小的部分,
[00:18:32.000 --> 00:18:36.000]  就是一個小廳,一個小沙發?
[00:18:36.000 --> 00:18:39.000]  我們會不會還沒有開門,看見什麼?
[00:18:39.000 --> 00:18:45.000]  給我們準備了很豐富的,將來給我們永遠的產業。
[00:18:45.000 --> 00:18:51.000]  今天給我們保守我們的能力,直到耶穌基督回來的時間。
[00:18:51.000 --> 00:18:55.000]  今天我們可能有短暫的痛苦的時間,
[00:18:55.000 --> 00:18:58.000]  但是我們是可以喜樂的。
[00:18:58.000 --> 00:19:02.000]  這個是第六節彼得說的。
[00:19:02.000 --> 00:19:06.000]  有一個見證是這樣,有一個基督徒有一次在一個醫院裡面,
[00:19:06.000 --> 00:19:11.000]  他受傷了,他去一個醫院裡面要住一段短的時間。
[00:19:11.000 --> 00:19:14.000]  他進去醫院裡面就覺得很辛苦,
[00:19:14.000 --> 00:19:21.000]  哇,我要進來醫院裡面沒辦法正常去工作,就覺得很辛苦。
[00:19:21.000 --> 00:19:23.000]  但是旁邊有一個年輕人,他就覺得,
[00:19:23.000 --> 00:19:26.000]  哇,那個年輕人為什麼心情那麼好的呢?
[00:19:26.000 --> 00:19:31.000]  因為常常說話,很多笑話,很開心的。
[00:19:31.000 --> 00:19:37.000]  他說那個年輕人就是整天睡在床上面,
[00:19:37.000 --> 00:19:43.000]  其實也不能太動,因為他好像半身有問題。
[00:19:43.000 --> 00:19:46.000]  他就問一個年輕人,他說,
[00:19:46.000 --> 00:19:51.000]  年輕人,我進來受傷,都不開心,我就是可能住兩個星期,
[00:19:51.000 --> 00:19:54.000]  你在這個地方住了多久呢?
[00:19:54.000 --> 00:19:59.000]  那年輕人就說,其實我在這邊住了幾年了。
[00:19:59.000 --> 00:20:04.000]  那個人就說,你住了幾年,為什麼會那麼開心呢?
[00:20:04.000 --> 00:20:09.000]  那個年輕人就說,其實我是基督徒了。
[00:20:09.000 --> 00:20:13.000]  但是你基督徒,你住了幾年在這個床上面,
[00:20:13.000 --> 00:20:16.000]  你為什麼不埋怨神呢?
[00:20:16.000 --> 00:20:22.000]  那個年輕人就說,我開始的時候都有一些埋怨的,不太開心。
[00:20:22.000 --> 00:20:24.000]  不過後來我慢慢想通了,
[00:20:24.000 --> 00:20:29.000]  現在我可能有不舒服在冰床上面,
[00:20:29.000 --> 00:20:36.000]  但是我知道神有永恆的時間來補償我,
[00:20:36.000 --> 00:20:41.000]  天上有很豐富的福氣準備給我。
[00:20:41.000 --> 00:20:44.000]  弟兄姊妹,這個不容易哦。
[00:20:44.000 --> 00:20:50.000]  我們現在今天你遇到的困難,你可能覺得很辛苦,
[00:20:50.000 --> 00:20:56.000]  但是我們又沒有看見神更豐富的恩典在等候我們,
[00:20:56.000 --> 00:21:01.000]  一個永恆的豐富的產業在等候我們。
[00:21:01.000 --> 00:21:08.000]  我們因此這個盼望,使我們可以有喜樂去面對。
[00:21:08.000 --> 00:21:11.000]  彼得在遇到困難的這些基督徒的面前告訴他們,
[00:21:11.000 --> 00:21:15.000]  頭一件事,面對苦難是必然的。
[00:21:15.000 --> 00:21:19.000]  第二件事,我們是可以快樂去面對苦難,
[00:21:19.000 --> 00:21:27.000]  因為我們有寄業永遠福氣的盼望,
[00:21:27.000 --> 00:21:31.000]  而且今天神有保守,答應我們經過。
[00:21:31.000 --> 00:21:36.000]  但是還有第三方面,第三方面的真理是怎麼樣?
[00:21:36.000 --> 00:21:40.000]  是說我們的苦難是有目的的。
[00:21:40.000 --> 00:21:43.000]  我們現在遇到的苦難是有目的的。
[00:21:43.000 --> 00:21:49.000]  這個目的最終給我們非常好的後果跟獎賞。
[00:21:49.000 --> 00:21:54.000]  我們看第六節,因此你們要喜樂,
[00:21:54.000 --> 00:22:00.000]  然而你們先經在各種的訓練中,或許暫時會難過。
[00:22:00.000 --> 00:22:03.000]  需要叫你們怎麼樣?
[00:22:03.000 --> 00:22:08.000]  要你們的信心,經過試驗以後,
[00:22:08.000 --> 00:22:16.000]  就被那被苦念過,人人流快的金子更寶貴,
[00:22:16.000 --> 00:22:25.000]  可以在耶穌基督顯現的時候得到稱讚、榮耀和尊重。
[00:22:25.000 --> 00:22:30.000]  我們今天會有很多不同的困難,很多顏色不同的試驗,
[00:22:30.000 --> 00:22:36.000]  但是這個有目的的,原來是要鍛鍊我們的信心,
[00:22:36.000 --> 00:22:40.000]  讓我們的信心比較金子更寶貴。
[00:22:40.000 --> 00:22:47.000]  弟兄姊妹,你一個月的工資有多少黃金?
[00:22:47.000 --> 00:22:51.000]  好像有沒有一兩黃金?兩兩黃金?
[00:22:51.000 --> 00:22:55.000]  我猜不多,金子非常寶貴。
[00:22:55.000 --> 00:23:01.000]  但這段經文說,原來神給我們困難苦難的一個目的,
[00:23:01.000 --> 00:23:09.000]  是讓我們的信心鍛鍊得比金更寶貴,
[00:23:09.000 --> 00:23:14.000]  是神給我們將來很寶貴的一個獎賞。
[00:23:14.000 --> 00:23:16.000]  弟兄姊妹,你同意嗎?
[00:23:16.000 --> 00:23:20.000]  如果有目的的人生,你會願意面對苦難的。
[00:23:20.000 --> 00:23:23.000]  有目的,你就會願意有苦難。
[00:23:23.000 --> 00:23:25.000]  為什麼我這樣說呢?
[00:23:25.000 --> 00:23:29.000]  你每天去上班,是不是辛苦啊?辛苦的。
[00:23:29.000 --> 00:23:33.000]  為什麼你願意去上班呢?
[00:23:33.000 --> 00:23:36.000]  因為有目的的。
[00:23:36.000 --> 00:23:38.000]  有什麼目的?
[00:23:38.000 --> 00:23:41.000]  賺錢的,有回報的。
[00:23:41.000 --> 00:23:47.000]  你為地上的錢,你還會願意去受苦。
[00:23:47.000 --> 00:23:51.000]  你為了天上永遠將來給你的獎賞,
[00:23:51.000 --> 00:24:00.000]  你應該更有一個動力,給你今天超越困難的一個動力,幫助你。
[00:24:00.000 --> 00:24:03.000]  我們中間也有一些母親,是嗎?
[00:24:03.000 --> 00:24:08.000]  母親,你生兒女的時候痛苦嗎?
[00:24:08.000 --> 00:24:12.000]  很痛苦的,我聽說,我沒有經驗。
[00:24:12.000 --> 00:24:16.000]  但是我聽說,母親生孩子是非常非常痛苦的。
[00:24:16.000 --> 00:24:21.000]  今天我聽說了,有一些說是無痛昏眠的方法,是嗎?
[00:24:21.000 --> 00:24:24.000]  但無痛昏眠是不是真的是無痛呢?
[00:24:24.000 --> 00:24:26.000]  好像也不是,還是痛的。
[00:24:26.000 --> 00:24:33.000]  但是那個母親會不會說,因為很痛,我就不生孩子了,決定不生。
[00:24:33.000 --> 00:24:35.000]  有沒有這個情況呢?
[00:24:35.000 --> 00:24:37.000]  應該很少哦。
[00:24:37.000 --> 00:24:41.000]  你有一個懷孕的消息,應該是很開心的。
[00:24:41.000 --> 00:24:48.000]  我將來有一個很美好的小寶貝出生,小生命出生。
[00:24:48.000 --> 00:24:52.000]  你因為這個小生命出生的一個盼望,
[00:24:52.000 --> 00:24:57.000]  你就覺得,今天我願意面對短暫的痛苦。
[00:24:57.000 --> 00:25:01.000]  可能是九個月,可能十個月,一些痛苦的時間。
[00:25:01.000 --> 00:25:07.000]  同樣的,我們知道,今天我們遇到困難,原來是有目的的。
[00:25:07.000 --> 00:25:12.000]  目的是要把我們的信心來鍛煉,變成比鏡子更寶貴。
[00:25:12.000 --> 00:25:18.000]  最後將來我們是得到神的讚賞,得到神的獎勵。
[00:25:18.000 --> 00:25:22.000]  我認識一個李弟兄。
[00:25:22.000 --> 00:25:28.000]  李弟兄本來是香港的一個運動員,代表香港去外去參加比賽。
[00:25:28.000 --> 00:25:32.000]  不過有一次的一個生病,一個很奇怪的病,
[00:25:32.000 --> 00:25:35.000]  他就身體發生了很大的變化,
[00:25:35.000 --> 00:25:41.000]  從此以後沒辦法再做運動,他以後就要做輪椅。
[00:25:41.000 --> 00:25:46.000]  那你想像一下這個李弟兄他的生活感受怎麼樣呢?
[00:25:46.000 --> 00:25:52.000]  從前是個運動員,可以出外很活躍的,可以參加比賽,
[00:25:52.000 --> 00:25:57.000]  現在就坐在輪椅上面,他的感受是怎麼樣呢?
[00:25:57.000 --> 00:26:04.000]  我想像他會很痛苦的感受,很自卑,覺得失去了很多東西。
[00:26:04.000 --> 00:26:13.000]  但是李弟兄他在這段時間裡面,他對神的信心有很多的鍛煉。
