
[00:00:00.000 --> 00:00:03.840]  第一次每天早晨很高興能夠今天再次和大家一起見面
[00:02:16.200 --> 00:02:19.200]  那我們就去做 千萬不要這樣想
[00:02:19.200 --> 00:02:23.520]  又或者不要以為只是一些小小的善事
[00:02:23.520 --> 00:02:25.680]  於是我們就索性不要去做了
[00:02:25.680 --> 00:02:28.760]  他也都告訴我們不要這樣去看
[00:02:28.760 --> 00:02:33.640]  不過後來有一次的歷史的發展裏面
[00:02:33.640 --> 00:02:39.360]  諸葛亮就曾經跟他們國家的一個大將
[00:02:39.360 --> 00:02:42.800]  名字叫做費維 或者叫做貝維
[00:02:42.800 --> 00:02:48.320]  視乎他那個宗族源自於那個姓是怎樣讀
[00:02:48.320 --> 00:02:50.320]  可以讀費 可以讀貝
[00:02:50.320 --> 00:02:53.520]  這個大將就有一次很不明白
[00:02:53.520 --> 00:02:57.400]  就走去問這位丞相 諸葛亮
[00:02:57.400 --> 00:03:00.840]  他說 諸葛先生 我很不明白
[00:03:00.840 --> 00:03:06.640]  為什麼我們已經是曾經試過北征五次
[00:03:06.640 --> 00:03:11.000]  希望嘗試去真是能夠征服在北邊的國家
[00:03:11.000 --> 00:03:13.560]  但是我們五次都已經失敗了
[00:03:13.560 --> 00:03:18.640]  但是你仍然是要堅持要去進行第六次的北征呢
[00:03:18.640 --> 00:03:20.720]  為什麼你要這樣做呢
[00:03:20.720 --> 00:03:24.280]  當時諸葛就這樣跟他說
[00:03:24.280 --> 00:03:29.400]  諸葛亮就說 人在做 天在看
[00:03:29.400 --> 00:03:31.360]  究竟他為什麼要說這番話
[00:03:31.360 --> 00:03:36.680]  我想當時也都可以反映出諸葛亮他那份的決心
[00:03:36.680 --> 00:03:39.640]  他知道一些事情是對的事情
[00:03:39.640 --> 00:03:42.200]  他必須要努力去完成
[00:03:42.200 --> 00:03:43.960]  但是同樣道理
[00:03:43.960 --> 00:03:46.960]  如果當一些事情做不到的時候
[00:03:46.960 --> 00:03:51.160]  或者那個後果不是真是如自己所願的話
[00:03:51.160 --> 00:03:52.120]  不要緊的
[00:03:52.120 --> 00:03:54.920]  只要人是努力去做 不住去做
[00:03:54.920 --> 00:03:57.040]  能夠做的都做的時候
[00:03:57.040 --> 00:03:59.080]  上天一定去看著
[00:03:59.080 --> 00:04:01.720]  究竟我最後的結果是怎樣
[00:04:01.720 --> 00:04:03.920]  當然從這段的歷史裏面
[00:04:03.920 --> 00:04:06.240]  我們知道諸葛亮
[00:04:06.240 --> 00:04:09.280]  他在當時他就不認識上帝
[00:04:09.280 --> 00:04:12.080]  但是其實當我們作為一個基督徒
[00:04:12.080 --> 00:04:14.120]  透過聖經的啟示
[00:04:14.120 --> 00:04:15.720]  我們就會明白到
[00:04:15.720 --> 00:04:22.440]  所謂天其實是指那位創造天地萬物的主
[00:04:22.440 --> 00:04:24.520]  我們的耶和華神
[00:04:24.520 --> 00:04:28.000]  但是如果我們不認識我們這位主
[00:04:28.000 --> 00:04:31.720]  有這個主管這個世界的主權的時候
[00:04:31.720 --> 00:04:34.560]  人就很可能只是落得一種
[00:04:34.560 --> 00:04:39.400]  是很虛無或者只是靠古碰運氣的心態
[00:04:39.400 --> 00:04:42.800]  今天我不是和大家去討論歷史
[00:04:42.800 --> 00:04:44.880]  當然講道的時間
[00:04:44.880 --> 00:04:48.360]  我們最重要的是看回聖經裏面的教導
[00:04:48.360 --> 00:04:49.760]  但是藉著這個故事
[00:04:49.760 --> 00:04:51.880]  也誘發起我們去看一下
[00:04:51.880 --> 00:04:55.880]  其實今天我們活在這個世界裏面
[00:04:55.880 --> 00:05:00.600]  其實上帝在這裏不單止是看著我們這個世界
[00:05:00.600 --> 00:05:02.400]  每個人所做的事情
[00:05:02.400 --> 00:05:06.840]  並且上帝原來是有錯設的行動
[00:05:06.840 --> 00:05:08.360]  只不過這些行動
[00:05:08.360 --> 00:05:11.000]  看起來好像是一些天災
[00:05:11.000 --> 00:05:17.000]  其實背後上帝是在針對人的罪而去處理
[00:05:17.000 --> 00:05:19.560]  並且上帝有一連串的行動
[00:05:19.560 --> 00:05:23.400]  去顯明出人的罪惡是怎麼樣
[00:05:23.400 --> 00:05:25.640]  今天我們就透過這段聖經
[00:05:25.640 --> 00:05:30.280]  《約爾書》的第三章第四至第八節的經文
[00:05:30.280 --> 00:05:32.400]  我們一起去思想這個題目
[00:05:32.400 --> 00:05:40.280]  「自作孽神追究 Inescapable Judgment of God on Our Sins」
[00:05:40.280 --> 00:05:41.720]  在開始之前
[00:05:41.720 --> 00:05:45.640]  或者我們先一起再讀一下這段聖經
[00:05:45.640 --> 00:05:47.320]  如果大家找到之後
[00:05:47.320 --> 00:05:48.960]  我們一起打開聖經
[00:05:48.960 --> 00:05:54.200]  《約爾書》第三章第四至第八節
[00:05:54.200 --> 00:05:56.600]  找到之後我們一起讀
[00:05:56.600 --> 00:06:01.480]  「泰爾、西頓和菲利士四幾的人啊
[00:06:01.480 --> 00:06:03.800]  你們與我何干?
[00:06:03.800 --> 00:06:06.120]  你們要報復我嗎?
[00:06:06.120 --> 00:06:07.560]  若報復我
[00:06:07.560 --> 00:06:11.880]  我必使報應速速歸到你們的頭上
[00:06:11.880 --> 00:06:14.520]  你們既然奪取我的金銀
[00:06:14.520 --> 00:06:18.360]  又將我可愛的寶物帶入你的宮殿
[00:06:18.360 --> 00:06:23.560]  並將猶大人和耶路撒冷人賣給希臘人
[00:06:23.560 --> 00:06:27.000]  使他們遠離自己的境界
[00:06:27.000 --> 00:06:31.360]  我必激動他們離開你們所邁到之地
[00:06:31.360 --> 00:06:34.960]  又必使報應歸到你們的頭上
[00:06:34.960 --> 00:06:39.680]  我必將你們的兒女賣在猶大人的手中
[00:06:39.680 --> 00:06:43.880]  他們必賣給遠方史巴國的人
[00:06:43.880 --> 00:06:46.680]  這是耶和華說的」
[00:06:46.680 --> 00:06:48.840]  在這段聖經裏面
[00:06:48.840 --> 00:06:52.560]  一開始我們首先要看一個很重要的題目
[00:06:52.560 --> 00:06:55.280]  就是一個無可抵賴的罪
[00:06:55.280 --> 00:06:58.560]  從第三章第四至第六節裏面
[00:06:58.560 --> 00:07:00.080]  可以看見這一點
[00:07:00.080 --> 00:07:03.520]  從第四至第六節裏面
[00:07:03.520 --> 00:07:07.960]  我們可以看見一個無可抵賴的罪
[00:07:07.960 --> 00:07:11.160]  如果我們一直在聽這個約爾書的時候
[00:07:11.160 --> 00:07:13.200]  我相信大家也都明白到
[00:07:13.200 --> 00:07:15.440]  在上文已經揭開了
[00:07:15.440 --> 00:07:20.480]  上帝要審判整個世界的這個罪惡
[00:07:20.480 --> 00:07:24.080]  並且上帝傳召了他的子民
[00:07:24.080 --> 00:07:30.200]  這班子民曾經是受著苦害的猶大國的子民
[00:07:30.200 --> 00:07:33.760]  來到和上帝一起陪審
[00:07:33.760 --> 00:07:36.640]  作這個審判的見證
[00:07:36.640 --> 00:07:39.320]  今天我們來到這段聖經裏面
[00:07:39.320 --> 00:07:43.520]  不單止是看到這個罪惡已經揭開
[00:07:43.520 --> 00:07:48.560]  並且我們真的看見這個審訊的進一步的詳情
[00:07:48.560 --> 00:07:50.960]  上帝在這裏要審判的人
[00:07:50.960 --> 00:07:58.920]  特別是提到的泰爾、西頓和菲利士周邊四景的人
[00:07:58.920 --> 00:08:02.840]  其實如果在希伯來文裏面是很有趣的
[00:08:02.840 --> 00:08:06.480]  原來泰爾和西頓這兩個地方
[00:08:06.480 --> 00:08:10.640]  在希伯來文裏面的發音是非常之相近的
[00:08:10.640 --> 00:08:14.000]  只不過在很多時候我們去看
[00:08:14.000 --> 00:08:16.760]  中文聖經的翻譯或者英文聖經的時候
[00:08:16.760 --> 00:08:21.800]  我們就不明白為何翻譯為Tai這個翻譯
[00:08:21.800 --> 00:08:23.840]  其實在原文裏面
[00:08:23.840 --> 00:08:27.160]  泰爾這個名字原本叫做Sor
[00:08:27.160 --> 00:08:30.480]  和西頓叫做Sidon
[00:08:30.480 --> 00:08:33.280]  其實都是S的音
[00:08:33.280 --> 00:08:35.280]  不過S不是一般的S音
[00:08:35.280 --> 00:08:37.920]  在希伯來文裏面就好像一個TS1
[00:08:37.920 --> 00:08:47.240]  這樣的音來的,所以為什麼在翻譯的時候英文就把它翻譯為泰爾和西頓
[00:08:47.240 --> 00:08:52.200]  不過在這段經文裏面當我們一開始去看的時候
[00:08:52.200 --> 00:08:58.320]  我們就發現到上帝一開始就向他們進行一個發問
[00:08:58.320 --> 00:09:04.000]  發問什麼呢?上帝說:你們與我何干?
[00:09:04.000 --> 00:09:08.400]  這個說話如果就這樣翻譯上去看和合本
[00:09:08.400 --> 00:09:10.680]  我們好像不是十分明白
[00:09:10.680 --> 00:09:13.080]  還以為說關我什麼事
[00:09:13.080 --> 00:09:15.720]  上帝說你們與我關我什麼事
[00:09:15.720 --> 00:09:19.800]  其實如果更準確去翻譯這個說話的意思
[00:09:19.800 --> 00:09:24.800]  就是你們對我為什麼要這樣呢?
[00:09:24.800 --> 00:09:32.680]  上帝走出來去問泰爾、西頓和菲利士周邊的四境的人
[00:09:32.680 --> 00:09:34.560]  或者那個地區的人
[00:09:34.560 --> 00:09:38.760]  其實包括了整個在巴勒斯坦地裏面
[00:09:38.760 --> 00:09:45.880]  本身與猶太國或者以色列民不合不妥的這些菲利士人
[00:09:45.880 --> 00:09:50.480]  問到你為什麼要這樣去對待我呢?
[00:09:50.480 --> 00:09:55.880]  那你們就會問:上帝他怎樣去對待你呀?
[00:09:55.880 --> 00:10:00.320]  其實說來說去頂多你只可以這樣說
[00:10:00.320 --> 00:10:02.680]  在第二章第17節裏面
[00:10:02.680 --> 00:10:08.760]  當猶太國的國民在上帝你預備給他們的天災
[00:10:08.760 --> 00:10:14.120]  包括蝗蟲禍害或者是旱災的時候
[00:10:14.120 --> 00:10:18.080]  這班人頂多只是在那裏笑一下
[00:10:18.080 --> 00:10:20.960]  上帝你現在在哪裏呀?
[00:10:20.960 --> 00:10:23.880]  或者向著當時的以色列民國
[00:10:23.880 --> 00:10:25.760]  猶太國的子民說
[00:10:25.760 --> 00:10:28.560]  你們的上帝在哪裏呀?
[00:10:28.560 --> 00:10:30.360]  你可能會只是覺得
[00:10:30.360 --> 00:10:36.160]  這班人只不過是如廣東話所說的「塘邊鶴」
[00:10:36.160 --> 00:10:38.960]  站在一邊隔岸觀火
[00:10:38.960 --> 00:10:41.840]  然後多多事幹插下嘴
[00:10:41.840 --> 00:10:46.880]  諷刺一下猶太國他們當時不幸的遭遇
[00:10:46.880 --> 00:10:52.520]  但是如果當我們仔細去看前文第三章第三節的時候
[00:10:52.520 --> 00:10:55.880]  我們就知道原來這班人物
[00:10:55.880 --> 00:10:58.600]  並非只是吹吹水
[00:10:58.600 --> 00:11:01.880]  而是他們是趁火打劫
[00:11:01.880 --> 00:11:07.360]  藉著在上帝審判猶太國子民的時候
[00:11:07.360 --> 00:11:10.360]  他們落井下石
[00:11:10.360 --> 00:11:16.760]  並且藉此將猶太國當中的年青的男女
[00:11:16.760 --> 00:11:20.800]  為著這班普世世界的人
[00:11:20.800 --> 00:11:24.040]  他們自身的財色等等的利益
[00:11:24.040 --> 00:11:25.720]  而將他們出賣
[00:11:25.720 --> 00:11:28.400]  來到今天這段聖經裏面
[00:11:28.400 --> 00:11:30.200]  我們會更加發現到
[00:11:30.200 --> 00:11:35.120]  原來這班人怎樣出賣猶太國呢?
[00:11:35.120 --> 00:11:38.680]  原來將他們的年青的男女
[00:11:38.680 --> 00:11:41.400]  賣到很遠很遠的地方那裏
[00:11:41.400 --> 00:11:43.880]  多遠的地方我們一會兒再說
[00:11:43.880 --> 00:11:47.160]  因為下文會詳細介紹給我們知道
[00:11:47.160 --> 00:11:50.400]  而這也是為何上帝要邀請
[00:11:50.400 --> 00:11:55.920]  或者傳召猶太國的人來進行審問的原因
[00:11:55.920 --> 00:11:57.360]  但是在這裏
[00:11:57.360 --> 00:12:02.000]  上帝一開始就在審判庭上去問
[00:12:02.000 --> 00:12:05.760]  你們為何要這樣對待我呢?
[00:12:05.760 --> 00:12:13.120]  這句話如果我們去更仔細去嘗試的時候
[00:12:13.120 --> 00:12:16.240]  我們就會發現到一個很重要的神學
[00:12:16.240 --> 00:12:17.520]  是甚麼神學呢?
[00:12:17.520 --> 00:12:23.480]  原來上帝在他整個的計劃裏面
[00:12:23.480 --> 00:12:28.600]  神的子民其實等同於上帝一樣
[00:12:28.600 --> 00:12:30.120]  簡單地來講
[00:12:30.120 --> 00:12:34.080]  如果誰欺負我的子民
[00:12:34.080 --> 00:12:38.600]  那班人就等同於和我耶和華神為敵一樣
[00:12:38.600 --> 00:12:40.960]  如果大家還記得我之前已經講過
[00:12:40.960 --> 00:12:47.120]  其實這個看法是源自於上帝對阿伯拉罕的應許一樣
[00:12:47.120 --> 00:12:48.600]  曾經上帝講過
[00:12:48.600 --> 00:12:51.080]  如果哪一個人去祝福你的時候
[00:12:51.080 --> 00:12:53.600]  我也會同樣去祝福那些人
[00:12:53.600 --> 00:12:56.000]  如果誰來咒詛你的時候
[00:12:56.000 --> 00:13:00.560]  上帝同樣會去為阿伯拉罕的子孫去伸冤
[00:13:00.560 --> 00:13:02.360]  去咒詛那些人
[00:13:02.360 --> 00:13:04.880]  並且去懲罰他們
[00:13:04.880 --> 00:13:06.560]  追討他們的罪
[00:13:06.560 --> 00:13:08.680]  從這個看法裏面
[00:13:08.680 --> 00:13:10.960]  我們馬上就可以看到
[00:13:10.960 --> 00:13:20.520]  上帝在問當時的阿泰爾、西頓和菲利士四境周圍的人
[00:13:20.520 --> 00:13:23.000]  這一條的問題就等同於
[00:13:23.000 --> 00:13:27.000]  你們為什麼要來搞我呢?
[00:13:27.000 --> 00:13:34.160]  你們整班人為什麼要一起來攻擊我的子民呢?
[00:13:34.160 --> 00:13:36.480]  攻擊猶大國的子民
[00:13:36.480 --> 00:13:40.200]  就等同於攻擊我耶和華一樣
[00:13:40.200 --> 00:13:42.320]  所以在這個時候
[00:13:42.320 --> 00:13:44.040]  從這段聖經裏面
[00:13:44.040 --> 00:13:48.480]  當時的耶和華神直著若爾仙之寫道
[00:13:48.480 --> 00:13:51.240]  你們要報復我嗎?
[00:13:51.240 --> 00:13:52.760]  就是這個原因
[00:13:52.760 --> 00:13:55.120]  上帝看到的情況就是
[00:13:55.120 --> 00:13:58.720]  原來這批人
[00:13:58.720 --> 00:14:00.960]  當時所指的普世
[00:14:00.960 --> 00:14:03.920]  圍繞著巴勒斯坦地的人
[00:14:03.920 --> 00:14:07.280]  泰爾、西頓、菲利士四境的人
[00:14:07.280 --> 00:14:10.800]  他們其實是和上帝過不去的
[00:14:10.800 --> 00:14:13.600]  其實是想和上帝為敵
[00:14:13.600 --> 00:14:15.000]  所以在這裏
[00:14:15.000 --> 00:14:17.880]  上帝就提出了這一條的問題
[00:14:17.880 --> 00:14:20.320]  直接去向他們發問
[00:14:20.320 --> 00:14:23.240]  就好像一個主控官
[00:14:23.240 --> 00:14:25.480]  在一個法庭上
[00:14:25.480 --> 00:14:30.520]  作出一個有法律性的一個控訴
[00:14:30.520 --> 00:14:33.080]  指出他們這個問題
[00:14:33.080 --> 00:14:35.040]  其實這種的情況
[00:14:35.040 --> 00:14:38.640]  這種的陳述在聖經裏面不是第一次有的
[00:14:38.640 --> 00:14:40.240]  我們可以參考一下
[00:14:40.240 --> 00:14:44.200]  在《史詩記》第八章的第一節裏面
[00:14:44.200 --> 00:14:45.640]  上帝曾經這樣
[00:14:45.640 --> 00:14:46.800]  在當時
[00:14:46.800 --> 00:14:49.280]  這樣陳述過直著當時的史詩
[00:14:49.280 --> 00:14:53.920]  為什麼你這樣對待我們呢?
[00:14:53.920 --> 00:14:57.440]  Why have you done such a thing to us?
[00:14:57.440 --> 00:14:58.880]  原來當時
[00:14:58.880 --> 00:15:00.080]  上帝直著
[00:15:00.080 --> 00:15:01.800]  史詩也都陳述出
[00:15:01.800 --> 00:15:04.000]  當時周邊的國民
[00:15:04.000 --> 00:15:06.360]  在這個迦南地上的人
[00:15:06.360 --> 00:15:08.960]  為什麼要惡待祂的子民呢?
[00:15:08.960 --> 00:15:13.160]  惡待神的子民就等同於惡待耶和華神一樣
[00:15:13.160 --> 00:15:14.560]  又或者好像在
[00:15:14.560 --> 00:15:18.640]  耶利米蘇第二章五至第六節裏面
[00:15:18.640 --> 00:15:20.440]  也都同樣講到
[00:15:20.440 --> 00:15:27.200]  上帝的子民被當時的周邊的國家去欺負
[00:15:27.200 --> 00:15:32.760]  而當時的人甚至欺笑上帝的子民說
[00:15:32.760 --> 00:15:36.920]  無人居住之地的耶華在那裏呢?
[00:15:36.920 --> 00:15:38.920]  燒耶華神在哪裏?
[00:15:38.920 --> 00:15:43.040]  情況和這裏的經文是很類似的
[00:15:43.040 --> 00:15:47.280]  並且其實在《小仙之書》或者《十二卷》裏面
[00:15:47.280 --> 00:15:50.400]  在《馬拉基書》的第六章第三節
[00:15:50.400 --> 00:15:53.000]  更加講得非常之清楚
[00:15:53.000 --> 00:15:57.000]  在 Malachi 6:3 他這樣說
[00:15:57.000 --> 00:15:58.400]  我的百姓啊
[00:15:58.400 --> 00:16:00.640]  我向你做了什麼呢?
[00:16:00.640 --> 00:16:04.440]  我在什麼事上使你厭煩?
[00:16:04.440 --> 00:16:08.560]  My people, how have I wronged you?
[00:16:08.560 --> 00:16:11.120]  How have I wronged you?
[00:16:11.120 --> 00:16:12.840]  Answer me!
[00:16:12.840 --> 00:16:18.040]  上帝在《小仙之書》或者《十二卷》裏面
[00:16:18.040 --> 00:16:21.080]  甚至直接對他的子民都這樣說
[00:16:21.080 --> 00:16:24.960]  究竟你們為什麼要這樣惡待我呢?
[00:16:24.960 --> 00:16:28.840]  所以從這段聖經裏面給我們看見
[00:16:28.840 --> 00:16:33.800]  上帝一語道破當時的
[00:16:33.800 --> 00:16:38.920]  泰爾、西頓、菲利士周邊四經的人
[00:16:38.920 --> 00:16:44.080]  根本上他們在進行惡待臣子民的行動
[00:16:44.080 --> 00:16:47.920]  但是其實他們在背後有另一個原因
[00:16:47.920 --> 00:16:52.280]  不過上帝同時知道一件事情
[00:16:52.280 --> 00:16:56.040]  就是當他發問這條問題的時候
[00:16:56.040 --> 00:17:01.160]  其實泰爾、西頓和菲利士周邊四經的人
[00:17:01.160 --> 00:17:04.120]  根本上無言以對
[00:17:04.120 --> 00:17:07.720]  根本沒有辦法向上帝作出任何的
[00:17:07.720 --> 00:17:11.440]  否定上帝這個問題
[00:17:11.440 --> 00:17:12.440]  為什麼呢?
[00:17:12.440 --> 00:17:16.400]  因為的而且確他們是趁火打劫
[00:17:16.400 --> 00:17:18.240]  或者可以這樣說
[00:17:18.240 --> 00:17:22.040]  他所作所為已經無可抵賴了
[00:17:22.040 --> 00:17:23.760]  所以大兄姐妹
[00:17:23.760 --> 00:17:26.360]  接著這段聖經說什麼呢?
[00:17:26.360 --> 00:17:28.080]  聖經這樣說
[00:17:28.080 --> 00:17:29.360]  若報復我
[00:17:29.360 --> 00:17:33.240]  我必使報應速速歸到你們的頭上
[00:17:33.240 --> 00:17:37.320]  上帝知道根本上你們無言以對
[00:17:37.320 --> 00:17:41.480]  也沒有辦法去否定你們曾經所作所為
[00:17:41.480 --> 00:17:46.960]  於是乎上帝根本就再不需要去有什麼等候
[00:17:46.960 --> 00:17:51.560]  馬上就作出這個對等的判決
[00:17:51.560 --> 00:17:55.600]  所以也要說 速速歸到你們的頭上
[00:17:55.600 --> 00:17:58.160]  將什麼你們所作的事情
[00:17:58.160 --> 00:18:01.800]  報應在你們的頭上
[00:18:01.800 --> 00:18:05.320]  這裡有一些地方我想特別提出
[00:18:05.320 --> 00:18:08.400]  特別提到有關於速速的問題
[00:18:08.400 --> 00:18:10.240]  上帝要將報應
[00:18:10.240 --> 00:18:13.760]  速速地把它放回這班
[00:18:13.760 --> 00:18:16.960]  泰爾、西頓和菲利士周邊四經的人
[00:18:16.960 --> 00:18:18.960]  一方面我們會看到
[00:18:18.960 --> 00:18:21.560]  上帝很快就行動了
[00:18:21.560 --> 00:18:24.800]  馬上就要去執行祂的判詞
[00:18:24.800 --> 00:18:26.240]  所要作出的事情
[00:18:26.240 --> 00:18:28.960]  不過另一個更重要的特點就是
[00:18:28.960 --> 00:18:33.120]  所謂速速不只是單純時間性上的問題
[00:18:33.120 --> 00:18:37.560]  而是指那份肯定性、確實性
[00:18:37.560 --> 00:18:40.920]  在上帝這個判詞當中
[00:18:40.920 --> 00:18:45.400]  是絕對的合乎事實
[00:18:45.400 --> 00:18:47.840]  所以大兄姐妹
[00:18:47.840 --> 00:18:49.840]  從這段聖經裏面
[00:18:49.840 --> 00:18:52.960]  我們可以看到
[00:18:52.960 --> 00:18:57.640]  這班的泰爾、西頓和菲利士人
[00:18:57.640 --> 00:18:59.880]  究竟他們所作的事情是
[00:18:59.880 --> 00:19:02.960]  什麼事情使得上帝如此肯定呢?
[00:19:02.960 --> 00:19:06.240]  接著我就想和大家再看多兩節
[00:19:06.240 --> 00:19:07.960]  從第五節到第六節
[00:19:07.960 --> 00:19:09.720]  第五節、第六節裏面
[00:19:09.720 --> 00:19:11.960]  分別就介紹給我們知道
[00:19:11.960 --> 00:19:14.560]  這班人的所謂作為
[00:19:14.560 --> 00:19:17.880]  為什麼上帝可以如此肯定他們無言以對
[00:19:17.880 --> 00:19:20.320]  第二件事也都道出他們的動機
[00:19:20.320 --> 00:19:22.480]  我們先看一下第一部分
[00:19:22.480 --> 00:19:24.960]  第一部分就是他們所作所為是什麼
[00:19:24.960 --> 00:19:26.360]  我們看一下第五節
[00:19:26.360 --> 00:19:29.920]  第五節,耶和華神在這裏藉著若以先知這樣說
[00:19:29.920 --> 00:19:33.280]  你們既然奪取我的金銀
[00:19:33.280 --> 00:19:36.640]  又將我可愛的寶物
[00:19:36.640 --> 00:19:39.600]  帶入你們的宮殿
[00:19:39.600 --> 00:19:41.600]  第一點
[00:19:41.600 --> 00:19:46.760]  屬於上帝的東西只是給上帝使用
[00:19:46.760 --> 00:19:50.120]  你不可以將它拿去給其他人
[00:19:50.120 --> 00:19:52.360]  或者其他神使用
[00:19:52.360 --> 00:19:55.600]  在這裏我們特別留意到有一個字眼叫做
[00:19:55.600 --> 00:19:56.600]  宮殿
[00:19:56.600 --> 00:19:58.600]  宮殿這個字眼
[00:19:58.600 --> 00:20:03.360]  在英文翻譯上可以解釋為Palaces
[00:20:03.360 --> 00:20:05.800]  即是很多的宮殿、很多的皇宮
[00:20:05.800 --> 00:20:08.120]  但是如果說到很多的皇宮
[00:20:08.120 --> 00:20:10.360]  是否即是很多的君王呢?
[00:20:10.360 --> 00:20:13.520]  所以另一個解釋這個字眼
[00:20:13.520 --> 00:20:17.920]  宮殿這個字眼其實可以解釋為廟宇
[00:20:17.920 --> 00:20:20.160]  這裏所解釋的就是說
[00:20:20.160 --> 00:20:23.040]  原來他們這班人
[00:20:23.040 --> 00:20:28.000]  掠取了上帝的所尊重的東西
[00:20:28.000 --> 00:20:29.120]  金和銀
[00:20:29.120 --> 00:20:32.320]  和可寶貴的物件
[00:20:32.320 --> 00:20:33.920]  上帝所喜愛的
[00:20:33.920 --> 00:20:35.320]  接著怎樣呢?
[00:20:35.320 --> 00:20:41.880]  原來他們將它帶回他們自己的皇宮宮殿裏面
[00:20:41.880 --> 00:20:44.000]  這些情節很熟悉
[00:20:44.000 --> 00:20:44.880]  如果弟兄姊妹
[00:20:44.880 --> 00:20:46.680]  我們曾經記得過在
[00:20:46.680 --> 00:20:48.480]  《史詩記》裏面
[00:20:48.480 --> 00:20:51.160]  亦都出現過這些現象
[00:20:51.160 --> 00:20:53.120]  或者我們可以去看回
[00:20:53.120 --> 00:20:57.720]  在這個《史詩》時期的《撒姆爾記》
[00:20:57.720 --> 00:21:00.720]  亦都看到有這些現象
[00:21:00.720 --> 00:21:05.040]  這些等等的情況是反映出一個什麼事實呢?
[00:21:05.040 --> 00:21:06.520]  其實告訴我們知道
[00:21:06.520 --> 00:21:10.480]  這班人是故意偷取這些東西
[00:21:10.480 --> 00:21:11.800]  搶了它
[00:21:11.800 --> 00:21:15.000]  放在自己的神廟當中
[00:21:15.000 --> 00:21:16.000]  而且不是一個半個
[00:21:16.000 --> 00:21:17.000]  是很多個
[00:21:17.000 --> 00:21:18.280]  然後放在哪裏?
[00:21:18.280 --> 00:21:19.360]  那些神廟在哪裏?
[00:21:19.360 --> 00:21:20.600]  我們再看第六節
[00:21:20.600 --> 00:21:25.720]  並將猶大人和耶路撒冷人賣給希臘人
[00:21:25.720 --> 00:21:29.240]  使他們遠離自己的境界
[00:21:29.240 --> 00:21:30.960]  你們就會發覺奇怪了
[00:21:30.960 --> 00:21:38.000]  為什麼要將猶大人和耶路撒冷人賣給希臘人呢?
