
[00:00:00.000 --> 00:00:07.420]  詩篇裏有很多首歌充滿了奇妙的因典
[00:02:12.340 --> 00:02:13.980]  人數很多
[00:02:13.980 --> 00:02:17.980]  神就猜見瘟疫進入百姓當中
[00:02:17.980 --> 00:02:22.460]  大衛即刻向神禱告認罪悔改
[00:02:22.460 --> 00:02:26.460]  神就止息了這場瘟疫
[00:02:26.460 --> 00:02:31.240]  於是他就用錢買了耶布斯人
[00:02:31.240 --> 00:02:34.580]  拿布斯的一個禾場
[00:02:34.580 --> 00:02:39.640]  用來做獻聖殿用
[00:02:39.640 --> 00:02:45.220]  翌日就在禾場上奉獻聖殿
[00:02:45.220 --> 00:02:48.060]  所以這首歌在標題裏面
[00:02:48.060 --> 00:02:54.580]  就說是大衛獻殿時所唱的一首詩歌
[00:02:54.580 --> 00:02:57.380]  所以可以說是你經過患病
[00:02:57.380 --> 00:02:59.180]  經過困苦之後
[00:02:59.180 --> 00:03:01.960]  神怎樣救拔你
[00:03:01.960 --> 00:03:05.100]  我生長在一個牧師的家庭
[00:03:05.100 --> 00:03:08.480]  所以從小我就參加師班
[00:03:08.480 --> 00:03:10.980]  我們教會的聖樂部
[00:03:10.980 --> 00:03:14.060]  有一首聖樂部的金詩
[00:03:14.060 --> 00:03:16.960]  每次師班練詩之前
[00:03:16.960 --> 00:03:19.660]  都要唱這首金詩
[00:03:19.660 --> 00:03:22.000]  這首金詩的名字叫做
[00:03:22.000 --> 00:03:25.580]  為何我要歌頌耶穌
[00:03:25.580 --> 00:03:29.620]  為何我還要歌頌耶穌呢?
[00:03:29.620 --> 00:03:35.000]  為何我要歌頌耶穌
[00:03:39.140 --> 00:03:40.100]  不好意思
[00:03:40.100 --> 00:03:43.320]  我要拿歌詞來看才行
[00:03:43.320 --> 00:03:48.740]  為何我要歌頌耶穌
[00:03:48.740 --> 00:03:52.640]  為何祂對我報歸
[00:03:52.640 --> 00:03:57.300]  祂是我主我的教主
[00:03:57.300 --> 00:04:04.280]  祂死叫我轉會
[00:04:04.280 --> 00:04:09.280]  我心領眾充滿快樂
[00:04:09.280 --> 00:04:13.440]  因耶穌已成救我
[00:04:13.440 --> 00:04:17.980]  讚美救主奇妙聖明
[00:04:17.980 --> 00:04:22.640]  潔淨我裡外罪過
[00:04:22.640 --> 00:04:27.360]  為何我要歌頌耶穌
[00:04:27.360 --> 00:04:31.120]  因為祂是我報歸
[00:04:31.120 --> 00:04:37.420]  祂是我主我的教主
[00:04:37.420 --> 00:04:47.260]  祂死叫我轉會
[00:04:47.260 --> 00:04:50.580]  為何我要歌頌耶穌呢?
[00:04:50.580 --> 00:04:55.300]  因為祂真的對我來說非常寶貴
[00:04:55.300 --> 00:04:58.080]  祂被掛在十字架上
[00:04:58.080 --> 00:05:01.520]  流血擔當了我的罪
[00:05:01.520 --> 00:05:03.520]  我本來是一個罪人
[00:05:03.520 --> 00:05:06.020]  但現在我竟然無人
[00:05:06.020 --> 00:05:07.280]  所以你問我
[00:05:07.280 --> 00:05:09.480]  我怎可以不讚美
[00:05:09.480 --> 00:05:11.480]  不歌頌耶穌呢?
[00:05:11.480 --> 00:05:13.940]  詩篇三十篇
[00:05:13.940 --> 00:05:17.240]  這首詩一共只有十二節
[00:05:17.240 --> 00:05:20.600]  我將它分為三個段落
[00:05:20.600 --> 00:05:22.800]  第一到第五節
[00:05:22.800 --> 00:05:25.160]  可以給一個標題給它
[00:05:25.160 --> 00:05:29.980]  就是我現在就起來
[00:05:29.980 --> 00:05:33.080]  我要稱謝祂
[00:05:33.080 --> 00:05:35.080]  我要尊崇祂
[00:05:35.080 --> 00:05:37.360]  現在我就起來
[00:05:37.360 --> 00:05:38.960]  我要稱謝祂
[00:05:38.960 --> 00:05:40.960]  我要尊崇祂
[00:05:40.960 --> 00:05:43.320]  這首詩的標題說
[00:05:43.320 --> 00:05:46.360]  大衛在獻殿的時候
[00:05:46.360 --> 00:05:49.860]  作者詩歌第一節說
[00:05:49.860 --> 00:05:51.160]  耶和華
[00:05:51.160 --> 00:05:53.560]  我要尊崇祢
[00:05:53.560 --> 00:05:57.160]  因為祢曾提拔我
[00:05:57.160 --> 00:06:01.560]  不叫受敵向我誇耀
[00:06:01.560 --> 00:06:03.760]  為何我要尊崇神
[00:06:03.760 --> 00:06:05.960]  為何我要歌頌祂
[00:06:05.960 --> 00:06:08.060]  為何我要讚美祂呢?
[00:06:08.060 --> 00:06:08.860]  第一
[00:06:08.860 --> 00:06:13.160]  因為祂曾經提拔我
[00:06:13.160 --> 00:06:16.960]  提拔就是祂救拔我
[00:06:16.960 --> 00:06:18.260]  祂救了我
[00:06:18.260 --> 00:06:20.760]  脫離一些受敵
[00:06:20.760 --> 00:06:23.460]  有時有些事情圍困我們
[00:06:23.460 --> 00:06:26.260]  但是神救了我們出來
[00:06:26.260 --> 00:06:28.660]  可能你的生意不是很好
[00:06:28.660 --> 00:06:32.160]  但是神叫你突然之間有個轉機
[00:06:32.160 --> 00:06:35.860]  你的情況就完全不一樣
[00:06:35.860 --> 00:06:37.260]  第二節
[00:06:37.260 --> 00:06:39.260]  耶和華我的神
[00:06:39.260 --> 00:06:41.660]  我曾呼求祢
[00:06:41.660 --> 00:06:45.160]  祢醫治了我
[00:06:45.160 --> 00:06:46.360]  第二節那裡說
[00:06:46.360 --> 00:06:49.360]  神曾經醫治他
[00:06:49.360 --> 00:06:51.860]  就是他身體有病
[00:06:51.860 --> 00:06:54.860]  但是神是偉大的醫生
[00:06:54.860 --> 00:06:57.860]  神醫治了他
[00:06:57.860 --> 00:07:00.160]  我有血壓高的
[00:07:00.160 --> 00:07:02.460]  也有膽固醇的
[00:07:02.460 --> 00:07:06.260]  我需要看一位心臟的醫生
[00:07:06.260 --> 00:07:09.360]  我們教會有一位執事
[00:07:09.360 --> 00:07:11.660]  在我們教會叫會助
[00:07:11.660 --> 00:07:15.260]  他是很好的心臟轉科醫生
[00:07:15.260 --> 00:07:18.660]  他的診所在中環
[00:07:18.660 --> 00:07:21.260]  這位醫生很有智慧
[00:07:21.260 --> 00:07:29.660]  他就開始招攬一些比較年輕的心臟轉科醫生
[00:07:29.660 --> 00:07:33.060]  所以他的診所慢慢就成為一個叫做
[00:07:33.060 --> 00:07:38.460]  中區的心臟轉科的中心
[00:07:38.460 --> 00:07:41.460]  一共有六、七個醫生
[00:07:41.460 --> 00:07:45.660]  每一個醫生都是某一個轉科的
[00:07:45.660 --> 00:07:49.160]  有些專做微創手術的
[00:07:49.160 --> 00:07:52.060]  有些專做通波仔的
[00:07:52.060 --> 00:07:55.260]  有些專門開刀的
[00:07:55.260 --> 00:07:58.260]  而他因為他經驗豐富
[00:07:58.260 --> 00:08:00.860]  就帶著他的團隊
[00:08:00.860 --> 00:08:05.460]  由於他們時時去學一些新的技術
[00:08:05.460 --> 00:08:07.960]  學一些新出的藥物
[00:08:07.960 --> 00:08:12.860]  所以每一次有些國際的心臟的醫學會議
[00:08:12.860 --> 00:08:15.460]  他一定去參加的
[00:08:15.460 --> 00:08:20.760]  結果他的醫術就不斷地進步
[00:08:20.760 --> 00:08:23.660]  我去他的診所看病的時候
[00:08:23.660 --> 00:08:28.160]  就見到很多病人送一些橫額
[00:08:28.160 --> 00:08:30.360]  送一些金牌給他
[00:08:30.360 --> 00:08:34.160]  金牌上面就刻著幾個字
[00:08:34.160 --> 00:08:37.960]  心臟聖手
[00:08:37.960 --> 00:08:39.760]  因為這位醫生
[00:08:39.760 --> 00:08:46.360]  你何時何時幫他通波仔救了他一條命
[00:08:46.360 --> 00:08:49.960]  對一位救命恩人
[00:08:49.960 --> 00:08:52.660]  對一位醫好我們的醫生
[00:08:52.660 --> 00:08:55.360]  我們都感恩不盡
[00:08:55.360 --> 00:08:58.660]  我們的神曾經救拔我們
[00:08:58.660 --> 00:09:01.260]  脫離很多的難處
[00:09:01.260 --> 00:09:04.360]  你心裏面有沒有感恩?
[00:09:04.360 --> 00:09:08.060]  所以第一節就說神曾經提拔我
[00:09:08.060 --> 00:09:09.660]  我要尊崇祂
[00:09:09.660 --> 00:09:11.260]  第二節那裡說
[00:09:11.260 --> 00:09:13.060]  神是醫治我
[00:09:13.060 --> 00:09:15.460]  所以我去尋求祂
[00:09:15.460 --> 00:09:17.060]  第三節
[00:09:17.060 --> 00:09:18.460]  耶和華
[00:09:18.460 --> 00:09:22.760]  祢曾把我的靈魂從陰間救上來
[00:09:22.760 --> 00:09:24.560]  使我存活
[00:09:24.560 --> 00:09:28.160]  不至於下坑
[00:09:28.160 --> 00:09:32.660]  有人說這節聖經就指我面對死亡
[00:09:32.660 --> 00:09:34.660]  陰間的威脅
[00:09:34.660 --> 00:09:36.660]  而且不至於下坑
[00:09:36.660 --> 00:09:39.060]  就不至於死
[00:09:39.060 --> 00:09:42.860]  好像在死亡的面前
[00:09:42.860 --> 00:09:45.360]  我過了關一樣
[00:09:45.360 --> 00:09:49.160]  很多人都試過面對死亡
[00:09:49.160 --> 00:09:53.060]  好像生命快要來到盡頭了
[00:09:53.060 --> 00:09:56.460]  但由於神的同在
[00:09:56.460 --> 00:09:59.960]  神聽很多人的祈禱
[00:09:59.960 --> 00:10:01.860]  我就得著醫治
[00:10:01.860 --> 00:10:05.960]  我渡過了一個難關
[00:10:05.960 --> 00:10:06.860]  各位
[00:10:06.860 --> 00:10:11.460]  有沒有因此心裡常常雀躍的
[00:10:11.460 --> 00:10:14.160]  你想稱頌神?
[00:10:14.160 --> 00:10:15.960]  第四節
[00:10:15.960 --> 00:10:18.260]  耶和華的聖文
[00:10:18.260 --> 00:10:20.560]  你們要歌頌祂
[00:10:20.560 --> 00:10:24.360]  稱讚祂可紀念的聖名
[00:10:24.360 --> 00:10:27.060]  聖文你們要歌頌祂
[00:10:27.060 --> 00:10:29.960]  你們要稱讚祂的聖名
[00:10:29.960 --> 00:10:30.960]  第五節
[00:10:30.960 --> 00:10:34.160]  因為祂的怒氣
[00:10:34.160 --> 00:10:37.560]  不過是轉眼之間
[00:10:37.560 --> 00:10:42.360]  祂的恩典乃是一生之久
[00:10:42.360 --> 00:10:45.860]  怒氣轉眼就沒有了
[00:10:45.860 --> 00:10:50.860]  恩典是一生一世這麼久
[00:10:50.860 --> 00:10:54.960]  一叔雖然有哭泣
[00:10:54.960 --> 00:11:00.360]  但早晨你就會歡呼
[00:11:00.360 --> 00:11:05.360]  晚上睡覺可能你帶著眼淚睡
[00:11:05.360 --> 00:11:10.860]  但早上起床你就歡呼雀躍
[00:11:10.860 --> 00:11:14.560]  因為神又給你新的一天
[00:11:14.560 --> 00:11:16.860]  在耶利米亞哀歌說
[00:11:16.860 --> 00:11:22.060]  每一天神的恩典都是新的
[00:11:22.060 --> 00:11:26.060]  我來到紐西蘭這個很美麗的地方
[00:11:26.060 --> 00:11:29.460]  每天我都可以看到很美麗的日落
[00:11:29.460 --> 00:11:33.360]  每天我都看到很美麗的日出
[00:11:33.360 --> 00:11:37.160]  那些太陽在東方升起
[00:11:37.160 --> 00:11:40.060]  那種色彩斑斕
[00:11:40.060 --> 00:11:42.660]  陽光的璀璨
[00:11:42.660 --> 00:11:45.960]  真的令你目不下級
[00:11:45.960 --> 00:11:50.060]  而晚上那個太陽下山
[00:11:50.060 --> 00:11:52.260]  那個晚霞
[00:11:52.260 --> 00:11:56.960]  真的每晚的顏色都不一樣
[00:11:56.960 --> 00:12:00.260]  晚上雖然有哭泣
[00:12:00.260 --> 00:12:03.460]  但早晨就叫我們歡呼
[00:12:03.460 --> 00:12:09.360]  神的憤怒好像是轉眼之間
[00:12:09.360 --> 00:12:12.660]  眨眼就不記得了
[00:12:12.660 --> 00:12:17.160]  但是神的恩典是一生之久
[00:12:17.160 --> 00:12:19.260]  各位親愛的弟兄姊妹
[00:12:19.260 --> 00:12:23.260]  為什麼我們現在
[00:12:23.260 --> 00:12:28.760]  就來歌頌讚美我們的神呢?
[00:12:28.760 --> 00:12:32.160]  書篇三十篇第二個段落
[00:12:32.160 --> 00:12:35.460]  就由第六節到第九節
[00:12:35.460 --> 00:12:38.460]  這個段落我給一個名字給他
[00:12:38.460 --> 00:12:41.560]  我仍然要歌頌他
[00:12:41.560 --> 00:12:44.560]  雖然我曾經試過失敗
[00:12:44.560 --> 00:12:46.560]  雖然我軟弱過
[00:12:46.560 --> 00:12:49.560]  雖然我陷入一些困境
[00:12:49.560 --> 00:12:52.760]  我仍然要讚美我們的神
[00:12:52.760 --> 00:12:55.760]  我們看看第六節怎麼說
[00:12:55.760 --> 00:12:57.760]  他說至於我
[00:12:57.760 --> 00:13:00.460]  我凡事平順
[00:13:00.460 --> 00:13:05.260]  我就說我永不動搖
[00:13:05.260 --> 00:13:09.560]  每個人都想凡事順利
[00:13:09.560 --> 00:13:13.060]  各樣的事都順暢的
[00:13:13.060 --> 00:13:14.760]  沒有阻礙的
[00:13:14.760 --> 00:13:19.760]  如果事情發生了一些阻滯
[00:13:19.760 --> 00:13:21.760]  我們就很不開心的
[00:13:21.760 --> 00:13:25.760]  我們都想事事平安暢順
[00:13:25.760 --> 00:13:27.760]  有一首詩歌
[00:13:27.760 --> 00:13:30.760]  Don Moore的
[00:13:30.760 --> 00:13:33.760]  He will make a way
[00:13:33.760 --> 00:13:35.760]  God will make a way
[00:13:35.760 --> 00:13:38.760]  很多基督徒都很喜歡唱
[00:13:38.760 --> 00:13:41.760]  你知不知道他為什麼作這首歌
[00:13:41.760 --> 00:13:43.760]  原來有一天他收到消息
[00:13:43.760 --> 00:13:46.760]  他的弟弟和弟父
[00:13:46.760 --> 00:13:49.760]  發生很嚴重的交通意外
[00:13:49.760 --> 00:13:52.760]  兩個人差點沒命了
[00:13:52.760 --> 00:13:55.760]  他心裏面非常的焦急
[00:13:55.760 --> 00:13:59.760]  馬上就去醫院探望他們
[00:13:59.760 --> 00:14:01.760]  為他們祈禱、呼求神
[00:14:01.760 --> 00:14:03.760]  他又找了很多的基督徒
[00:14:03.760 --> 00:14:05.760]  為他們守望、祈禱
[00:14:05.760 --> 00:14:10.760]  結果神帶領他的弟弟和弟父
[00:14:10.760 --> 00:14:12.760]  渡過了難關
[00:14:12.760 --> 00:14:14.760]  他心裏面很受感動
[00:14:14.760 --> 00:14:20.760]  就作了這首歌「He will make a way」
[00:14:20.760 --> 00:14:23.760]  He will make a way
[00:14:23.760 --> 00:14:27.760]  Where there is no way
[00:14:27.760 --> 00:14:30.760]  神會為我們開路
[00:14:30.760 --> 00:14:32.760]  好像沒有路
[00:14:32.760 --> 00:14:36.760]  神仍然為我們開路
[00:14:36.760 --> 00:14:39.760]  第七節那裏說
[00:14:39.760 --> 00:14:45.760]  耶和華你曾是恩 叫我的光山穩固
[00:14:45.760 --> 00:14:50.760]  你掩了面 我就驚惶
[00:14:50.760 --> 00:14:53.760]  大衛是一位君王
[00:14:53.760 --> 00:14:57.760]  神叫他的光山穩固
[00:14:57.760 --> 00:15:00.760]  但是神一掩面
[00:15:00.760 --> 00:15:02.760]  我就怕了
[00:15:02.760 --> 00:15:04.760]  神掩面是什麼意思
[00:15:04.760 --> 00:15:05.760]  神不看你
[00:15:05.760 --> 00:15:07.760]  神不看顧你
[00:15:07.760 --> 00:15:09.760]  神好像不理你一樣
[00:15:09.760 --> 00:15:11.760]  各位弟兄姐妹
[00:15:11.760 --> 00:15:13.760]  在我們人生裏面有些階段
[00:15:13.760 --> 00:15:16.760]  我們好像落入一個很漆黑
[00:15:16.760 --> 00:15:18.760]  很昏暗的環境裏面
[00:15:18.760 --> 00:15:20.760]  你覺得好像神啊
[00:15:20.760 --> 00:15:22.760]  你走了去哪裏啊
[00:15:22.760 --> 00:15:24.760]  做什麼事啊
[00:15:24.760 --> 00:15:26.760]  我怎麼也找不到你
[00:15:26.760 --> 00:15:28.760]  我祈禱你好像不聽
[00:15:28.760 --> 00:15:29.760]  我求你一些事
[00:15:29.760 --> 00:15:31.760]  你好像不理我這樣
[00:15:31.760 --> 00:15:33.760]  神啊 你做什麼啊
[00:15:33.760 --> 00:15:35.760]  為什麼你不理我
[00:15:35.760 --> 00:15:38.760]  你好像掩了你的面不看我
[00:15:38.760 --> 00:15:43.760]  各位 神從來沒有離開我們
[00:15:43.760 --> 00:15:47.760]  有一首詩歌叫做《雲上的太陽》
[00:15:47.760 --> 00:15:49.760]  有時早上起床
[00:15:49.760 --> 00:15:52.760]  今天烏雲密佈
[00:15:52.760 --> 00:15:55.760]  我們就覺得今天很灰暗
[00:15:55.760 --> 00:15:58.760]  記得有一次我坐飛機
[00:15:58.760 --> 00:16:00.760]  在香港機場起飛
[00:16:00.760 --> 00:16:03.760]  起飛的時候都是陰陰天
[00:16:03.760 --> 00:16:05.760]  雲很黑
[00:16:05.760 --> 00:16:07.760]  但是沒多久
[00:16:07.760 --> 00:16:10.760]  當飛機穿過黑雲之後
[00:16:10.760 --> 00:16:12.760]  我很詫異發覺
[00:16:12.760 --> 00:16:18.760]  原來雲之上竟然是陽光璀璨
[00:16:18.760 --> 00:16:20.760]  那次在飛機上的經歷
[00:16:20.760 --> 00:16:23.760]  給我很深的感受
[00:16:23.760 --> 00:16:27.760]  從地上看我們見到黑雲滿佈
[00:16:27.760 --> 00:16:36.760]  但是天上神仍然用祂的陽光照顧著我們
[00:16:36.760 --> 00:16:38.760]  看顧著我們
[00:16:38.760 --> 00:16:39.760]  所以各位弟兄姊妹
[00:16:39.760 --> 00:16:41.760]  不要因為環境
[00:16:41.760 --> 00:16:43.760]  你好像看不見神一樣
[00:16:43.760 --> 00:16:47.760]  神其實沒有掩面不看我們
[00:16:47.760 --> 00:16:48.760]  第八節
[00:16:48.760 --> 00:16:51.760]  耶和華 我曾求告你
[00:16:51.760 --> 00:16:53.760]  我向耶和華懇求說
[00:16:53.760 --> 00:16:54.760]  第九節
[00:16:54.760 --> 00:16:58.760]  我避害流血下到坑中
[00:16:58.760 --> 00:17:01.760]  有什麼益處呢?
[00:17:01.760 --> 00:17:04.760]  塵土豈能稱讚你
[00:17:04.760 --> 00:17:09.760]  傳說你的誠實嗎?
[00:17:09.760 --> 00:17:12.760]  詩人好像哀神一樣
[00:17:12.760 --> 00:17:16.760]  神啊 我避害流血下到坑裡
[00:17:16.760 --> 00:17:18.760]  有什麼用呢?
[00:17:18.760 --> 00:17:20.760]  所以你不要讓我這樣
[00:17:20.760 --> 00:17:23.760]  因為塵土怎會讚美你
[00:17:23.760 --> 00:17:28.760]  塵土怎能開聲稱謝你的作為
[00:17:28.760 --> 00:17:30.760]  傳說你的誠實
[00:17:30.760 --> 00:17:33.760]  講述你奇妙的作為
[00:17:33.760 --> 00:17:37.760]  各位我們常常要講述神奇妙的作為
[00:17:37.760 --> 00:17:42.760]  祂的恩典是我們永遠數都數不盡
[00:17:42.760 --> 00:17:45.760]  所以詩篇三十篇的第二段說
[00:17:45.760 --> 00:17:49.760]  雖然我曾經軟弱過
[00:17:49.760 --> 00:17:53.760]  但我仍然要稱謝我的神
[00:17:53.760 --> 00:17:57.760]  我仍然要讚美歌頌祂
[00:17:57.760 --> 00:17:59.760]  最後第三個段落
[00:17:59.760 --> 00:18:02.760]  是第十節到十二節
[00:18:02.760 --> 00:18:03.760]  最後這三節
[00:18:03.760 --> 00:18:08.760]  今後我永遠要稱謝祂
[00:18:08.760 --> 00:18:11.760]  我永永遠遠要稱謝祂
[00:18:11.760 --> 00:18:14.760]  第十節那裡怎麼說呢?
[00:18:14.760 --> 00:18:17.760]  耶和華求你應允我
[00:18:17.760 --> 00:18:19.760]  憐惜我
[00:18:19.760 --> 00:18:21.760]  耶和華求你幫助我
[00:18:21.760 --> 00:18:24.760]  兩次呼求耶和華
[00:18:24.760 --> 00:18:27.760]  耶和華你答應我
[00:18:27.760 --> 00:18:28.760]  憐惜我
[00:18:28.760 --> 00:18:30.760]  耶和華求你幫助我
[00:18:30.760 --> 00:18:31.760]  第十一節
[00:18:31.760 --> 00:18:33.760]  我已將我的哀哭
[00:18:33.760 --> 00:18:36.760]  你已將我的哀哭變為驕傲
[00:18:36.760 --> 00:18:39.760]  將我的麻衣脫去
[00:18:39.760 --> 00:18:42.760]  給我披上喜樂
[00:18:42.760 --> 00:18:45.760]  我已到神廳去祈禱了
[00:18:45.760 --> 00:18:50.760]  將我的哀哭變成跳舞
[00:18:50.760 --> 00:18:52.760]  真是太好了
[00:18:52.760 --> 00:18:53.760]  本來在哭
[00:18:53.760 --> 00:18:56.760]  現在在跳舞
[00:18:56.760 --> 00:19:00.760]  本來是穿著麻衣
[00:19:00.760 --> 00:19:03.760]  大家都知道在舊約聖經裡
[00:19:03.760 --> 00:19:06.760]  很多以色列人遇到喪事
[00:19:06.760 --> 00:19:08.760]  遇到難過的事
[00:19:08.760 --> 00:19:12.760]  他們就披麻蒙灰
[00:19:12.760 --> 00:19:15.760]  麻是一個很粗糙的
[00:19:15.760 --> 00:19:18.760]  沒有人穿麻衣的
[00:19:18.760 --> 00:19:22.760]  只會有喪事的時候才穿麻衣
[00:19:22.760 --> 00:19:24.760]  披著麻衣蒙灰
[00:19:24.760 --> 00:19:26.760]  即是說頭髮又不梳
[00:19:26.760 --> 00:19:28.760]  有些灰在上面
[00:19:28.760 --> 00:19:30.760]  就很潦倒
[00:19:30.760 --> 00:19:33.760]  很難過的境況
[00:19:33.760 --> 00:19:35.760]  將我的麻衣你脫了
[00:19:35.760 --> 00:19:38.760]  給我穿上喜樂
[00:19:38.760 --> 00:19:40.760]  最後第十二節
[00:19:40.760 --> 00:19:42.760]  好叫我的靈
[00:19:42.760 --> 00:19:46.760]  原文說是榮耀
[00:19:46.760 --> 00:19:49.760]  好叫我的榮耀歌頌你
[00:19:49.760 --> 00:19:51.760]  並不住聲
[00:19:51.760 --> 00:19:53.760]  我的歌頌我的讚美
[00:19:53.760 --> 00:19:56.760]  是一直延續下去
[00:19:56.760 --> 00:19:57.760]  不停的
[00:19:57.760 --> 00:20:00.760]  我的歌頌讚美是不停止的
[00:20:00.760 --> 00:20:02.760]  耶和華我的神
[00:20:02.760 --> 00:20:05.760]  我要稱謝你
[00:20:05.760 --> 00:20:08.760]  是一直到榮耀
[00:20:08.760 --> 00:20:13.760]  這首詩用一個很偉大的宣告
[00:20:13.760 --> 00:20:15.760]  來做終結
[00:20:15.760 --> 00:20:18.760]  我的榮耀歌頌你
[00:20:18.760 --> 00:20:20.760]  是不住聲的
[00:20:20.760 --> 00:20:22.760]  耶和華我的神
[00:20:22.760 --> 00:20:24.760]  我要稱謝你
[00:20:24.760 --> 00:20:27.760]  一直到榮耀
[00:20:27.760 --> 00:20:32.760]  你知不知道有時候我們要求神
[00:20:32.760 --> 00:20:34.760]  答應我們的祈禱
[00:20:34.760 --> 00:20:36.760]  最好的一個方法是什麼呢?
[00:20:36.760 --> 00:20:39.760]  就開始去多謝祂
[00:20:39.760 --> 00:20:40.760]  讚美祂
[00:20:40.760 --> 00:20:42.760]  感謝祂
[00:20:42.760 --> 00:20:44.760]  一位很出名的人物
[00:20:44.760 --> 00:20:46.760]  慕迪先生
[00:20:46.760 --> 00:20:50.760]  他開了一間孤兒院
[00:20:50.760 --> 00:20:53.760]  收留很多的孤兒
[00:20:53.760 --> 00:20:55.760]  有一次
[00:20:55.760 --> 00:20:59.760]  明明快要開飯吃午餐了
[00:20:59.760 --> 00:21:02.760]  但廚房的同工跟他說
[00:21:02.760 --> 00:21:04.760]  他說慕迪先生
[00:21:04.760 --> 00:21:07.760]  你已經很久沒有給錢我們買菜了
[00:21:07.760 --> 00:21:09.760]  我們所有的菜
[00:21:09.760 --> 00:21:11.760]  所有的東西都吃光了
[00:21:11.760 --> 00:21:14.760]  現在我們不知道怎麼辦
[00:21:14.760 --> 00:21:16.760]  於是慕迪先生立刻
[00:21:16.760 --> 00:21:18.760]  進去他自己的房間
[00:21:18.760 --> 00:21:20.760]  跪下祈禱
[00:21:20.760 --> 00:21:21.760]  他說神啊
[00:21:21.760 --> 00:21:22.760]  祢答應過
[00:21:22.760 --> 00:21:24.760]  祢會看顧我
[00:21:24.760 --> 00:21:26.760]  祢會照顧孤兒寡婦
[00:21:26.760 --> 00:21:29.760]  求祢供應食物給我
[00:21:29.760 --> 00:21:32.760]  於是他就一直跪下祈禱
[00:21:32.760 --> 00:21:35.760]  但他發覺只是祈禱不夠
[00:21:35.760 --> 00:21:37.760]  只是呼求不夠
[00:21:37.760 --> 00:21:39.760]  他祈禱了一段時間之後
[00:21:39.760 --> 00:21:40.760]  他就改為讚美神
[00:21:40.760 --> 00:21:41.760]  我感謝祢
[00:21:41.760 --> 00:21:43.760]  因為稍後祢還會送食物來
[00:21:43.760 --> 00:21:46.760]  其實不知道神會不會送食物來
[00:21:46.760 --> 00:21:48.760]  到了十二點半
[00:21:48.760 --> 00:21:50.760]  應該開飯的時候
[00:21:50.760 --> 00:21:52.760]  還沒有東西吃
[00:21:52.760 --> 00:21:55.760]  桌面上是空的
[00:21:55.760 --> 00:21:57.760]  但就在這個時候
[00:21:57.760 --> 00:21:59.760]  有一輛貨車駛來
[00:21:59.760 --> 00:22:03.760]  原來是一家麵包公司
[00:22:03.760 --> 00:22:04.760]  他們不知道為什麼
