
[00:00:00.000 --> 00:00:03.500]  剛纔讀出的經文
[00:03:26.500 --> 00:03:28.500]  裏面就有一隻精靈飄出來
[00:03:28.500 --> 00:03:30.500]  那隻精靈的打扮
[00:03:30.500 --> 00:03:31.500]  你有空間去想象
[00:03:31.500 --> 00:03:33.500]  不要睜開眼睛看着我好嗎?
[00:03:33.500 --> 00:03:34.500]  閉上眼睛
[00:03:34.500 --> 00:03:36.500]  已經有人睜開眼睛看着我了
[00:03:36.500 --> 00:03:38.500]  你幻想有隻精靈飄出來
[00:03:38.500 --> 00:03:40.500]  它是什麼打扮的呢?
[00:03:40.500 --> 00:03:42.500]  那隻精靈跟你說
[00:03:42.500 --> 00:03:47.500]  朋友 我可以讓你實現三個願望
[00:03:47.500 --> 00:03:49.500]  你儘管說
[00:03:49.500 --> 00:03:52.500]  你想一想
[00:03:52.500 --> 00:03:55.500]  現在我讓你打開雙眼
[00:03:55.500 --> 00:03:58.500]  機會就在你面前
[00:03:58.500 --> 00:04:01.500]  你會許什麼願望
[00:04:01.500 --> 00:04:03.500]  升職加薪 是吧?
[00:04:03.500 --> 00:04:05.500]  你想要健康?
[00:04:05.500 --> 00:04:06.500]  想要家庭?
[00:04:06.500 --> 00:04:08.500]  還是會不會很簡單
[00:04:08.500 --> 00:04:11.500]  可能想要一個很喜樂的心呢?
[00:04:11.500 --> 00:04:15.500]  還是你想要一個知足的人生態度
[00:04:15.500 --> 00:04:16.500]  是吧?
[00:04:16.500 --> 00:04:18.500]  大家可以去想一想
[00:04:18.500 --> 00:04:21.500]  精靈給你三個機會
[00:04:21.500 --> 00:04:23.500]  你想要什麼?
[00:04:23.500 --> 00:04:25.500]  我給大家幾秒想一想
[00:04:25.500 --> 00:04:33.500]  幾秒鐘
[00:04:33.500 --> 00:04:35.500]  大家想好了沒有?
[00:04:35.500 --> 00:04:37.500]  我假設大家想好了 好嗎?
[00:04:37.500 --> 00:04:40.500]  你現在想象一下
[00:04:40.500 --> 00:04:41.500]  你會不會
[00:04:41.500 --> 00:04:43.500]  你有沒有認識一些人
[00:04:43.500 --> 00:04:48.500]  好像是擁有你剛纔所許的願望
[00:04:48.500 --> 00:04:49.500]  你想一想
[00:04:49.500 --> 00:04:51.500]  剛纔許了什麼願望
[00:04:51.500 --> 00:04:54.500]  你身邊會不會有些人
[00:04:54.500 --> 00:05:02.500]  彷彿擁有你剛纔所許的願望呢?
[00:05:02.500 --> 00:05:06.500]  你對這些人有什麼感覺?
[00:05:06.500 --> 00:05:08.500]  是佩服?
[00:05:08.500 --> 00:05:09.500]  是羨慕?
[00:05:09.500 --> 00:05:12.500]  還是會不會有時候心裏面
[00:05:12.500 --> 00:05:15.500]  都有少少妒忌呢?
[00:05:15.500 --> 00:05:17.500]  今天的信息就是說到
[00:05:17.500 --> 00:05:20.500]  嫉妒或者妒忌
[00:05:20.500 --> 00:05:22.500]  信息裏面這兩個詞彙
[00:05:22.500 --> 00:05:24.500]  我們會交錯去用
[00:05:24.500 --> 00:05:26.500]  我們會去思想一下
[00:05:26.500 --> 00:05:31.500]  妒忌到底會變成什麼呢?
[00:05:31.500 --> 00:05:32.500]  是不是?
[00:05:32.500 --> 00:05:36.500]  妒忌到底從哪裏而來的呢?
[00:05:36.500 --> 00:05:39.500]  我們可以怎麼樣去應付妒忌
[00:05:39.500 --> 00:05:40.500]  是不是?
[00:05:40.500 --> 00:05:42.500]  而其實今天的經文
[00:05:42.500 --> 00:05:45.500]  我們就是看到一個因爲妒忌
[00:05:45.500 --> 00:05:49.500]  而變成整個性情大變的人
[00:05:49.500 --> 00:05:53.500]  而這個人就是掃羅
[00:05:53.500 --> 00:05:54.500]  好不好?
[00:05:54.500 --> 00:05:55.500]  讓我們低頭祈禱
[00:05:55.500 --> 00:05:57.500]  求神幫助
[00:05:57.500 --> 00:05:59.500]  親愛的恩主
[00:05:59.500 --> 00:06:01.500]  求你的聖靈來到我們的心中
[00:06:01.500 --> 00:06:03.500]  因爲要是沒有你的幫助
[00:06:03.500 --> 00:06:05.500]  我們根本不能夠聆聽主你的話語
[00:06:05.500 --> 00:06:07.500]  不能夠明白主你在聖經
[00:06:07.500 --> 00:06:09.500]  和我們表達的意思
[00:06:09.500 --> 00:06:11.500]  要是沒有主你的幫助
[00:06:11.500 --> 00:06:13.500]  即使我們看見聖經的話語
[00:06:13.500 --> 00:06:15.500]  我們也不能夠用你的話語
[00:06:15.500 --> 00:06:17.500]  進入我們的心
[00:06:17.500 --> 00:06:18.500]  要是沒有你的幫助
[00:06:18.500 --> 00:06:20.500]  我們更加不會得到悔改
[00:06:20.500 --> 00:06:21.500]  不會轉變
[00:06:21.500 --> 00:06:24.500]  所以今天求主你的靈
[00:06:24.500 --> 00:06:25.500]  給我們信心
[00:06:25.500 --> 00:06:26.500]  幫助我們
[00:06:26.500 --> 00:06:27.500]  讓我們看見
[00:06:27.500 --> 00:06:30.500]  我們自己那是何許人
[00:06:30.500 --> 00:06:31.500]  讓我們看見
[00:06:31.500 --> 00:06:34.500]  主你想我們成爲何許人
[00:06:34.500 --> 00:06:36.500]  讓我們感受
[00:06:36.500 --> 00:06:37.500]  看得到
[00:06:37.500 --> 00:06:39.500]  其實有你的愛
[00:06:39.500 --> 00:06:41.500]  我們就什麼都足夠
[00:06:41.500 --> 00:06:42.500]  我們禱告
[00:06:42.500 --> 00:06:43.500]  奉耶穌基督你的名
[00:06:43.500 --> 00:06:44.500]  阿門
[00:06:44.500 --> 00:06:48.500]  今天經文的主角就是掃羅王
[00:06:48.500 --> 00:06:50.500]  剛纔講到
[00:06:50.500 --> 00:06:55.500]  當大衛他擊敗哥利亞的時候
[00:06:55.500 --> 00:06:58.500]  掃羅他就問了大衛
[00:06:58.500 --> 00:07:01.500]  你是誰的兒子
[00:07:01.500 --> 00:07:02.500]  大衛就說
[00:07:02.500 --> 00:07:07.500]  我是你的僕人耶穌的兒子
[00:07:07.500 --> 00:07:09.500]  這一段你看到的
[00:07:09.500 --> 00:07:11.500]  兩個人初時
[00:07:11.500 --> 00:07:14.500]  是王和僕人的關係
[00:07:14.500 --> 00:07:16.500]  相安無事
[00:07:16.500 --> 00:07:17.500]  之後
[00:07:17.500 --> 00:07:19.500]  發生了三件事情
[00:07:19.500 --> 00:07:22.500]  直接使掃羅
[00:07:22.500 --> 00:07:25.500]  開始妒忌大衛
[00:07:25.500 --> 00:07:29.500]  當大衛他和掃羅
[00:07:29.500 --> 00:07:32.500]  擊敗了敵人的時候
[00:07:32.500 --> 00:07:35.500]  他們就海旋歸來
[00:07:35.500 --> 00:07:37.500]  婦女們很開心
[00:07:37.500 --> 00:07:38.500]  就出來迎接了
[00:07:38.500 --> 00:07:41.500]  他們一邊唱歌一邊跳舞
[00:07:41.500 --> 00:07:43.500]  講了只是一句話
[00:07:43.500 --> 00:07:47.500]  這句話就是掃羅殺千千
[00:07:47.500 --> 00:07:51.500]  大衛殺萬萬
[00:07:51.500 --> 00:07:53.500]  這句話的原意
[00:07:53.500 --> 00:07:57.500]  我很相信是想稱讚兩位英雄
[00:07:57.500 --> 00:07:59.500]  其實都做得很好
[00:07:59.500 --> 00:08:01.500]  但是唱歌的人
[00:08:01.500 --> 00:08:03.500]  是完全沒有心
[00:08:03.500 --> 00:08:05.500]  去將兩個人做比較的
[00:08:05.500 --> 00:08:07.500]  有句話叫做
[00:08:07.500 --> 00:08:09.500]  唱者無心
[00:08:09.500 --> 00:08:11.500]  聽者有意
[00:08:11.500 --> 00:08:13.500]  掃羅一聽見這句話
[00:08:13.500 --> 00:08:15.500]  他很憤怒的
[00:08:15.500 --> 00:08:16.500]  他很不喜歡
[00:08:16.500 --> 00:08:17.500]  他竟然說
[00:08:17.500 --> 00:08:21.500]  將萬萬你給了大衛
[00:08:21.500 --> 00:08:24.500]  千千你歸給我
[00:08:24.500 --> 00:08:26.500]  他開始將兩個人比較
[00:08:26.500 --> 00:08:30.500]  並且他是比下去那個
[00:08:30.500 --> 00:08:31.500]  大衛這一剎那
[00:08:31.500 --> 00:08:33.500]  他沒有做錯什麼
[00:08:33.500 --> 00:08:35.500]  他是民族英雄
[00:08:35.500 --> 00:08:37.500]  婦女只不過是慶祝
[00:08:37.500 --> 00:08:40.500]  唱歌整件事的發生
[00:08:40.500 --> 00:08:42.500]  完全因爲掃羅
[00:08:42.500 --> 00:08:47.500]  他內心自然出現的妒忌
[00:08:47.500 --> 00:08:51.500]  從此掃羅就不斷地
[00:08:51.500 --> 00:08:53.500]  看着大衛
[00:08:53.500 --> 00:08:57.500]  經文說老是整天盯着他
[00:08:57.500 --> 00:09:01.500]  看看他到底會不會做些什麼
[00:09:01.500 --> 00:09:03.500]  你看到第一件事情
[00:09:03.500 --> 00:09:04.500]  掃羅變了
[00:09:04.500 --> 00:09:09.500]  掃羅變成一個疑神疑鬼的人
[00:09:09.500 --> 00:09:11.500]  妒忌
[00:09:11.500 --> 00:09:16.500]  叫人變成疑神疑鬼的人
[00:09:16.500 --> 00:09:17.500]  另外又有一天
[00:09:17.500 --> 00:09:19.500]  掃羅他心煩意亂
[00:09:19.500 --> 00:09:21.500]  可能他很多事想
[00:09:21.500 --> 00:09:24.500]  很有壓力很擔心
[00:09:24.500 --> 00:09:27.500]  大衛就如常地幫他彈琴
[00:09:27.500 --> 00:09:28.500]  希望安撫一下他
[00:09:28.500 --> 00:09:32.500]  讓他能夠安靜平靜一下
[00:09:32.500 --> 00:09:33.500]  不知爲什麼
[00:09:33.500 --> 00:09:35.500]  掃羅他在自己的皇宮
[00:09:35.500 --> 00:09:37.500]  甚至乎寢室
[00:09:37.500 --> 00:09:41.500]  他身邊有一支長槍
[00:09:41.500 --> 00:09:43.500]  他心裏想
[00:09:43.500 --> 00:09:45.500]  我要插死大衛
[00:09:45.500 --> 00:09:48.500]  要將他釘上去牆上
[00:09:48.500 --> 00:09:50.500]  你要留意
[00:09:50.500 --> 00:09:51.500]  在這一刻
[00:09:51.500 --> 00:09:53.500]  大衛是沒有做錯什麼
[00:09:53.500 --> 00:09:56.500]  甚至乎大衛是什麼都沒有做
[00:09:56.500 --> 00:10:01.500]  只不過是掃羅他自己本身
[00:10:01.500 --> 00:10:06.500]  很想將大衛這個人殺死而除
[00:10:06.500 --> 00:10:09.500]  然後掃羅就一手拿起槍
[00:10:09.500 --> 00:10:11.500]  刺了大衛兩次
[00:10:11.500 --> 00:10:13.500]  大衛年輕
[00:10:13.500 --> 00:10:15.500]  兩次他都避得了
[00:10:15.500 --> 00:10:18.500]  妒忌讓掃羅變成什麼人呢
[00:10:18.500 --> 00:10:21.500]  他令掃羅慢慢被吞噬
[00:10:21.500 --> 00:10:25.500]  他由妒忌變成暴力憤恨
[00:10:25.500 --> 00:10:27.500]  由一個王
[00:10:27.500 --> 00:10:30.500]  應該是有點品德的
[00:10:30.500 --> 00:10:33.500]  變成一個隨時想殺人的人
[00:10:33.500 --> 00:10:38.500]  妒忌令掃羅變成一個很暴力的人
[00:10:38.500 --> 00:10:40.500]  妒忌會帶來暴力
[00:10:40.500 --> 00:10:42.500]  見到暴力不行
[00:10:42.500 --> 00:10:43.500]  刺他
[00:10:43.500 --> 00:10:45.500]  他懂得避
[00:10:45.500 --> 00:10:48.500]  掃羅就開始用心計
[00:10:48.500 --> 00:10:50.500]  他跟大衛說
[00:10:50.500 --> 00:10:52.500]  大衛
[00:10:52.500 --> 00:10:54.500]  不如這樣
[00:10:54.500 --> 00:10:56.500]  只要你幫我打仗
[00:10:56.500 --> 00:10:59.500]  我就將我的大女兒嫁給你
[00:10:59.500 --> 00:11:00.500]  實情呢
[00:11:00.500 --> 00:11:03.500]  他是一心想大衛戰死沙場的
[00:11:03.500 --> 00:11:07.500]  誰知道大衛又死不去
[00:11:07.500 --> 00:11:09.500]  打完仗又回來
[00:11:09.500 --> 00:11:10.500]  掃羅怎麼辦
[00:11:10.500 --> 00:11:12.500]  是不是真的將大女兒嫁給他
[00:11:12.500 --> 00:11:13.500]  掃羅不是
[00:11:13.500 --> 00:11:19.500]  回來的時候掃羅就將大女兒嫁給另一個人
[00:11:19.500 --> 00:11:20.500]  不止一次
[00:11:20.500 --> 00:11:22.500]  還有第二次
[00:11:22.500 --> 00:11:23.500]  剛好
[00:11:23.500 --> 00:11:25.500]  剛好掃羅的二女兒
[00:11:25.500 --> 00:11:28.500]  又很歡喜大衛
[00:11:28.500 --> 00:11:30.500]  掃羅又重操故技
[00:11:30.500 --> 00:11:32.500]  他又跟大衛說
[00:11:32.500 --> 00:11:34.500]  好像電視劇那樣
[00:11:34.500 --> 00:11:35.500]  大衛
[00:11:35.500 --> 00:11:39.500]  你這次真的可以做我女婿
[00:11:39.500 --> 00:11:41.500]  大衛起初不答應
[00:11:41.500 --> 00:11:43.500]  他覺得自己很貧窮
[00:11:43.500 --> 00:11:44.500]  很卑微
[00:11:44.500 --> 00:11:48.500]  不配去做王的女婿
[00:11:48.500 --> 00:11:52.500]  掃羅就派了自己身邊的臣服
[00:11:52.500 --> 00:11:55.500]  在不知什麼時候就跟大衛說
[00:11:55.500 --> 00:11:57.500]  大衛
[00:11:57.500 --> 00:12:00.500]  你做王的女婿吧
[00:12:00.500 --> 00:12:02.500]  王不用嫁妝
[00:12:02.500 --> 00:12:04.500]  不用聘禮
[00:12:04.500 --> 00:12:08.500]  只要你幫他殺死這100個敵人
[00:12:08.500 --> 00:12:10.500]  那就OK了
[00:12:10.500 --> 00:12:13.500]  其實掃羅是想撤局
[00:12:13.500 --> 00:12:17.500]  被大衛殺了100個敵人的時候
[00:12:17.500 --> 00:12:19.500]  就想他死了
[00:12:19.500 --> 00:12:21.500]  你看不看到
[00:12:21.500 --> 00:12:24.500]  掃羅在變
[00:12:24.500 --> 00:12:28.500]  他一直在變成一個城府好心
[00:12:28.500 --> 00:12:32.500]  你可以說是操控人心的人
[00:12:32.500 --> 00:12:34.500]  其實他利用了他兩個女兒
[00:12:34.500 --> 00:12:37.500]  利用完大女兒就利用小女兒
[00:12:37.500 --> 00:12:39.500]  大衛不聽
[00:12:39.500 --> 00:12:43.500]  就派一些臣服安放在大衛身邊
[00:12:43.500 --> 00:12:46.500]  說掃羅想說的東西
[00:12:46.500 --> 00:12:49.500]  目的就是要操控大衛
[00:12:49.500 --> 00:12:55.500]  進入掃羅自己所設下的陰謀
[00:12:55.500 --> 00:12:56.500]  掃羅
[00:12:56.500 --> 00:12:57.500]  短短的經文
[00:12:57.500 --> 00:13:00.500]  他整個人變得越來越陰險
[00:13:00.500 --> 00:13:03.500]  他越來越操控人心
[00:13:03.500 --> 00:13:05.500]  弟兄姊妹
[00:13:05.500 --> 00:13:08.500]  你有沒有看到妒忌的真相
[00:13:08.500 --> 00:13:10.500]  三件事情而已
[00:13:10.500 --> 00:13:11.500]  妒忌
[00:13:11.500 --> 00:13:12.500]  我覺得
[00:13:12.500 --> 00:13:15.500]  其實就好像毒素一樣
[00:13:15.500 --> 00:13:19.500]  一旦這種毒素進入了我們的心
[00:13:19.500 --> 00:13:21.500]  它會擴散的
[00:13:21.500 --> 00:13:24.500]  它會蠶食我們的人性的
[00:13:24.500 --> 00:13:27.500]  它會傷害我們自己
[00:13:27.500 --> 00:13:30.500]  和我們身邊的人
[00:13:30.500 --> 00:13:33.500]  大衛其實他只不過是打聖像
[00:13:33.500 --> 00:13:36.500]  他沒有想過爭權的
[00:13:36.500 --> 00:13:40.500]  他從頭到尾都是一個忠心的僕人
[00:13:40.500 --> 00:13:43.500]  掃羅卻當他是威脅
[00:13:43.500 --> 00:13:46.500]  大衛做了掃羅的女婿
[00:13:46.500 --> 00:13:50.500]  掃羅沒有當他是家人
[00:13:50.500 --> 00:13:52.500]  當他是敵人
[00:13:52.500 --> 00:13:55.500]  從這一刻開始
[00:13:55.500 --> 00:13:58.500]  其實掃羅已經生活在
[00:13:58.500 --> 00:14:05.500]  他自己妒忌所產生的幻想之下
[00:14:05.500 --> 00:14:09.500]  對我們來說會有什麼反省呢
[00:14:09.500 --> 00:14:10.500]  幾個月前
[00:14:10.500 --> 00:14:13.500]  我不知道大家有沒有聽過一部電影
[00:14:13.500 --> 00:14:14.500]  叫做《鐵達尼號》
[00:14:14.500 --> 00:14:15.500]  有吧
[00:14:15.500 --> 00:14:16.500]  有的話我要請你舉手
[00:14:16.500 --> 00:14:17.500]  很出名
[00:14:17.500 --> 00:14:19.500]  很多人都有看過
[00:14:19.500 --> 00:14:22.500]  幾個月前我播了這部舊電影
[00:14:22.500 --> 00:14:23.500]  《鐵達尼號》
[00:14:23.500 --> 00:14:26.500]  給我的大兒子看
[00:14:26.500 --> 00:14:28.500]  他一看的時候
[00:14:28.500 --> 00:14:31.500]  他看到年輕時候的迪卡比奧
[00:14:31.500 --> 00:14:32.500]  他就問我
[00:14:32.500 --> 00:14:34.500]  這個是誰來的
[00:14:34.500 --> 00:14:37.500]  我說這個就是利安納多·迪卡比奧
[00:14:37.500 --> 00:14:38.500]  在他腦子裏
[00:14:38.500 --> 00:14:41.500]  利安納多·迪卡比奧是我的叔叔
[00:14:41.500 --> 00:14:42.500]  但是二十年前
[00:14:42.500 --> 00:14:44.500]  他一看到他的時候
[00:14:44.500 --> 00:14:45.500]  他就大聲叫
[00:14:45.500 --> 00:14:49.500]  哇!他好熱
[00:14:49.500 --> 00:14:50.500]  接着我就看着他
[00:14:50.500 --> 00:14:51.500]  我說
[00:14:51.500 --> 00:14:52.500]  兒子
[00:14:52.500 --> 00:14:54.500]  不要比較
[00:14:54.500 --> 00:14:57.500]  沒有比較就沒有痛苦了
[00:14:57.500 --> 00:14:58.500]  一個月前
[00:14:58.500 --> 00:15:01.500]  我們去看《任務不可》
[00:15:01.500 --> 00:15:02.500]  最後一集
[00:15:02.500 --> 00:15:03.500]  我很想看
[00:15:03.500 --> 00:15:07.500]  湯谷老師是男主角
[00:15:07.500 --> 00:15:09.500]  在電影裏面
[00:15:09.500 --> 00:15:11.500]  他拿着飛機
[00:15:11.500 --> 00:15:12.500]  怎麼飛
[00:15:12.500 --> 00:15:14.500]  他都沒有掉下來
[00:15:14.500 --> 00:15:17.500]  全身肌肉
[00:15:17.500 --> 00:15:19.500]  他六十三歲
[00:15:19.500 --> 00:15:20.500]  多有型
[00:15:20.500 --> 00:15:21.500]  多厲害
[00:15:21.500 --> 00:15:23.500]  六十三歲
[00:15:23.500 --> 00:15:27.500]  在飛機裏怎麼飛都不掉下來
[00:15:27.500 --> 00:15:28.500]  又有一部電影
[00:15:28.500 --> 00:15:30.500]  介紹給大家看
[00:15:30.500 --> 00:15:32.500]  一部講一級方程式的電影
[00:15:32.500 --> 00:15:34.500]  F1賽車電影
[00:15:34.500 --> 00:15:39.500]  男主角是不比特
[00:15:39.500 --> 00:15:40.500]  電影裏面
[00:15:40.500 --> 00:15:42.500]  他既不羈
[00:15:42.500 --> 00:15:43.500]  又瀟灑
[00:15:43.500 --> 00:15:46.500]  我看到有評評人說
[00:15:46.500 --> 00:15:49.500]  男人就好像紅酒一樣
[00:15:49.500 --> 00:15:51.500]  越老越有味道
[00:15:51.500 --> 00:15:52.500]  我看到的時候
[00:15:52.500 --> 00:15:54.500]  我的感覺是
[00:15:54.500 --> 00:15:57.500]  在他們的身上是
[00:15:57.500 --> 00:16:00.500]  不比特六十一歲
[00:16:00.500 --> 00:16:02.500]  多迷人
[00:16:02.500 --> 00:16:04.500]  很迷人
[00:16:04.500 --> 00:16:05.500]  上六個星期
[00:16:05.500 --> 00:16:08.500]  我家的停車場
[00:16:08.500 --> 00:16:11.500]  那支光管壞了
[00:16:11.500 --> 00:16:13.500]  我就要爬上去換光管
[00:16:13.500 --> 00:16:15.500]  我就攤了一條梯
[00:16:15.500 --> 00:16:16.500]  再攤一條梯
[00:16:16.500 --> 00:16:18.500]  爬上去換光管
[00:16:18.500 --> 00:16:19.500]  爬到很高的時候
[00:16:19.500 --> 00:16:20.500]  我的大兒子跟我說
[00:16:20.500 --> 00:16:21.500]  爸爸
[00:16:21.500 --> 00:16:23.500]  你小心
[00:16:23.500 --> 00:16:26.500]  你的腰不是很好
[00:16:26.500 --> 00:16:27.500]  換完光管
[00:16:27.500 --> 00:16:29.500]  我去廁所洗手
[00:16:29.500 --> 00:16:32.500]  在鏡中看到自己
[00:16:32.500 --> 00:16:35.500]  那天剛剛看完F1
[00:16:35.500 --> 00:16:37.500]  看完不比特
[00:16:37.500 --> 00:16:40.500]  腦裏想起湯格魯斯
[00:16:40.500 --> 00:16:42.500]  心裏我也跟自己說
[00:16:42.500 --> 00:16:45.500]  不要比較
[00:16:45.500 --> 00:16:46.500]  沒有比較
[00:16:46.500 --> 00:16:48.500]  就沒有痛苦
[00:16:48.500 --> 00:16:50.500]  但是兄弟妹妹
[00:16:50.500 --> 00:16:52.500]  人會不會妒忌
[00:16:52.500 --> 00:16:53.500]  我問你
[00:16:53.500 --> 00:16:55.500]  人會不會妒忌
[00:16:55.500 --> 00:16:56.500]  人會妒忌
[00:16:56.500 --> 00:16:58.500]  很自然的
[00:16:58.500 --> 00:16:59.500]  因爲人往往
[00:16:59.500 --> 00:17:01.500]  就會自然地
[00:17:01.500 --> 00:17:04.500]  將自己和別人比較
[00:17:04.500 --> 00:17:06.500]  而這種比較
[00:17:06.500 --> 00:17:07.500]  和妒忌的感受
[00:17:07.500 --> 00:17:09.500]  其實真是多多少少
[00:17:09.500 --> 00:17:10.500]  我們每一個人
[00:17:10.500 --> 00:17:12.500]  都有經過
[00:17:12.500 --> 00:17:13.500]  可能
[00:17:13.500 --> 00:17:14.500]  你
[00:17:14.500 --> 00:17:15.500]  是一個常常
[00:17:15.500 --> 00:17:16.500]  和別人
[00:17:16.500 --> 00:17:18.500]  將自己和別人比較的人
[00:17:18.500 --> 00:17:20.500]  那你會很明白
[00:17:20.500 --> 00:17:21.500]  我在說的
[00:17:21.500 --> 00:17:23.500]  到底是什麼
[00:17:23.500 --> 00:17:24.500]  但是即使
[00:17:24.500 --> 00:17:26.500]  你很少
[00:17:26.500 --> 00:17:29.500]  將自己和別人比較
[00:17:29.500 --> 00:17:31.500]  但是社會的標準
[00:17:31.500 --> 00:17:32.500]  自尊心
[00:17:32.500 --> 00:17:34.500]  甚至有時候
[00:17:34.500 --> 00:17:36.500]  別人的眼光
[00:17:36.500 --> 00:17:37.500]  都會
[00:17:37.500 --> 00:17:39.500]  令我們產生
[00:17:39.500 --> 00:17:41.500]  可能少少
[00:17:41.500 --> 00:17:44.500]  妒忌的感受
[00:17:44.500 --> 00:17:46.500]  其實我想說的是什麼
[00:17:46.500 --> 00:17:48.500]  我想說是這種比較
[00:17:48.500 --> 00:17:51.500]  所帶來的妒忌
[00:17:51.500 --> 00:17:53.500]  其實是很難
[00:17:53.500 --> 00:17:55.500]  完全消除的
[00:17:55.500 --> 00:17:56.500]  當然
[00:17:56.500 --> 00:17:57.500]  比較
[00:17:57.500 --> 00:18:00.500]  不一定是壞事
[00:18:00.500 --> 00:18:01.500]  比較
[00:18:01.500 --> 00:18:02.500]  都可以正面來說
[00:18:02.500 --> 00:18:04.500]  激發到上進心
[00:18:04.500 --> 00:18:05.500]  但是重點
