
[00:00:00.000 --> 00:00:02.000]  各位大兄姐妹早晨
[00:01:29.000 --> 00:01:32.000]  我總共照了七次CT scan
[00:01:32.000 --> 00:01:35.000]  發現瘤已經大到20公分
[00:01:35.000 --> 00:01:38.000]  乘12.8乘11.5
[00:01:38.000 --> 00:01:39.000]  即是比起10月
[00:01:39.000 --> 00:01:42.000]  體積來說大了七倍
[00:01:42.000 --> 00:01:44.000]  所以有塊東西是起到的
[00:01:44.000 --> 00:01:48.000]  但醫生就查不到任何癌細胞
[00:01:48.000 --> 00:01:49.000]  查不到抗散
[00:01:49.000 --> 00:01:51.000]  發現沒有細菌 什麼都沒有
[00:01:51.000 --> 00:01:52.000]  他們都不知道為什麼
[00:01:52.000 --> 00:01:54.000]  不可以做化療 不可以做電療
[00:01:54.000 --> 00:01:56.000]  不可以做手術
[00:01:56.000 --> 00:01:57.000]  又沒有食藥
[00:01:57.000 --> 00:02:00.000]  只能夠一直照
[00:02:00.000 --> 00:02:02.000]  所以當時我雖然去年4月
[00:02:02.000 --> 00:02:03.000]  答應了林牧師回來
[00:02:03.000 --> 00:02:05.000]  今年11月回來港島
[00:02:05.000 --> 00:02:08.000]  但我一直都不肯定可不可以回來
[00:02:08.000 --> 00:02:13.000]  所以心裡有些惆悵
[00:02:13.000 --> 00:02:14.000]  很感恩
[00:02:14.000 --> 00:02:19.000]  到3月12日再驗
[00:02:19.000 --> 00:02:22.000]  瘤縮到6.7乘6.8
[00:02:22.000 --> 00:02:23.000]  當瘤縮的時候
[00:02:23.000 --> 00:02:24.000]  醫生說如果縮的話
[00:02:24.000 --> 00:02:25.000]  再有醫生就會知道
[00:02:25.000 --> 00:02:28.000]  當瘤縮的時候就不是癌症了
[00:02:28.000 --> 00:02:31.000]  到5月我就跟林牧師說
[00:02:31.000 --> 00:02:33.000]  我應該可以回來了
[00:02:33.000 --> 00:02:35.000]  開始通知教會可以回來
[00:02:35.000 --> 00:02:38.000]  教會有不同的團契就開始聘請我
[00:02:38.000 --> 00:02:39.000]  所以今年回來
[00:02:39.000 --> 00:02:40.000]  是講得最多的一年
[00:02:40.000 --> 00:02:43.000]  是講十五堂 起港福堂
[00:02:43.000 --> 00:02:47.000]  是相當之多
[00:02:47.000 --> 00:02:51.000]  可能大家不知道你身體如何
[00:02:51.000 --> 00:02:53.000]  這次來盡量用盡你
[00:02:53.000 --> 00:02:57.000]  所以在姊妹區 弟兄區 子齡團
[00:02:57.000 --> 00:02:58.000]  在國語堂 粵語堂
[00:02:58.000 --> 00:03:00.000]  一直都在講
[00:03:00.000 --> 00:03:02.000]  能夠講我都盡量講
[00:03:02.000 --> 00:03:05.000]  所以我都在7月左右開始準備
[00:03:05.000 --> 00:03:07.000]  都很用心去進
[00:03:07.000 --> 00:03:09.000]  我都覺得自己很用心
[00:03:09.000 --> 00:03:12.000]  亦都很用力去講每一堂
[00:03:12.000 --> 00:03:13.000]  昨晚 今天
[00:03:13.000 --> 00:03:14.000]  今天是福音主日
[00:03:14.000 --> 00:03:15.000]  大家今天聽了
[00:03:15.000 --> 00:03:16.000]  在座有新朋友的
[00:03:16.000 --> 00:03:19.000]  我們盼望將福音訊息跟你講清楚
[00:03:19.000 --> 00:03:22.000]  網上我們盼望有人可以再聽
[00:03:22.000 --> 00:03:23.000]  或者你轉介給人聽
[00:03:23.000 --> 00:03:27.000]  幫他在信仰的歷程上再向前走一步
[00:03:27.000 --> 00:03:30.000]  我很記得我看回港福堂的錄音
[00:03:30.000 --> 00:03:31.000]  原來我前年在這裡講
[00:03:31.000 --> 00:03:33.000]  12月講那堂傳道書
[00:03:33.000 --> 00:03:36.000]  人生的宗局與種義
[00:03:36.000 --> 00:03:37.000]  不知道你們記不記得
[00:03:37.000 --> 00:03:40.000]  我發現原來有個點擊
[00:03:40.000 --> 00:03:44.000]  30K是甚麼
[00:03:44.000 --> 00:03:48.000]  原來有30K的人點擊
[00:03:48.000 --> 00:03:50.000]  3萬 沒有30K
[00:03:50.000 --> 00:03:53.000]  我發現原來都有人聽
[00:03:53.000 --> 00:03:55.000]  盼望今次有兩堂
[00:03:55.000 --> 00:03:57.000]  有限無限 今生來世
[00:03:57.000 --> 00:03:59.000]  大家不單止坐在這裡聽
[00:03:59.000 --> 00:04:02.000]  你回去都可以轉介給朋友聽
[00:04:02.000 --> 00:04:03.000]  聽完之後跟進一下
[00:04:03.000 --> 00:04:05.000]  你覺得怎樣
[00:04:05.000 --> 00:04:06.000]  明不明白
[00:04:06.000 --> 00:04:07.000]  最重要問多一句
[00:04:07.000 --> 00:04:09.000]  你想不想信
[00:04:09.000 --> 00:04:11.000]  不需要擔心
[00:04:11.000 --> 00:04:13.000]  問他不會打你
[00:04:13.000 --> 00:04:14.000]  很溫柔地問問他
[00:04:14.000 --> 00:04:15.000]  聽完有沒有問題
[00:04:15.000 --> 00:04:17.000]  想不想信
[00:04:17.000 --> 00:04:19.000]  我覺得原來真的有用
[00:04:19.000 --> 00:04:20.000]  我試過有一次在這裡講到
[00:04:20.000 --> 00:04:22.000]  有個男生過來跟我說
[00:04:22.000 --> 00:04:23.000]  他說徐弟兄 我想找你
[00:04:23.000 --> 00:04:24.000]  我說甚麼事
[00:04:24.000 --> 00:04:25.000]  我就是那年聽你的福音主義
[00:04:25.000 --> 00:04:26.000]  我聽的時候沒有信
[00:04:26.000 --> 00:04:28.000]  後來聽聽 想想回去
[00:04:28.000 --> 00:04:29.000]  再想 我信了
[00:04:29.000 --> 00:04:30.000]  所以今天我回來
[00:04:30.000 --> 00:04:31.000]  特意告訴你
[00:04:31.000 --> 00:04:32.000]  你不要以為
[00:04:32.000 --> 00:04:34.000]  我不信就不信
[00:04:34.000 --> 00:04:36.000]  我不信不過遲些信
[00:04:36.000 --> 00:04:38.000]  遲到好過沒到
[00:04:38.000 --> 00:04:40.000]  所以大家善用每一次的福音主義
[00:04:40.000 --> 00:04:42.000]  我們自己聽都要堅固我們的信仰
[00:04:42.000 --> 00:04:46.000]  以及要懂得願意跟別人講
[00:04:46.000 --> 00:04:48.000]  所以盼望大家能夠善用
[00:04:48.000 --> 00:04:51.000]  我也很珍惜這次來到香港
[00:04:51.000 --> 00:04:52.000]  很不容易
[00:04:52.000 --> 00:04:54.000]  過去2020年到2022年
[00:04:54.000 --> 00:04:55.000]  三年的疫情
[00:04:55.000 --> 00:04:57.000]  出現了很多新的名詞
[00:04:57.000 --> 00:04:59.000]  社交距離
[00:04:59.000 --> 00:05:00.000]  禁足令
[00:05:00.000 --> 00:05:02.000]  以前以為紮腳
[00:05:02.000 --> 00:05:03.000]  不是 是禁足令
[00:05:03.000 --> 00:05:04.000]  不准出街
[00:05:04.000 --> 00:05:05.000]  隔離酒店
[00:05:05.000 --> 00:05:08.000]  我都住了14萬
[00:05:08.000 --> 00:05:11.000]  很多很多新的東西出來
[00:05:11.000 --> 00:05:15.000]  2003年沙士就出了所謂公筷文化
[00:05:15.000 --> 00:05:16.000]  以前沒有用公筷
[00:05:16.000 --> 00:05:18.000]  打火鍋都是一起插的
[00:05:18.000 --> 00:05:20.000]  現在不是 你試一下插
[00:05:20.000 --> 00:05:22.000]  被人罵了
[00:05:22.000 --> 00:05:24.000]  所以我覺得這是好的文化
[00:05:24.000 --> 00:05:28.000]  新冠比較普遍的文化就是洗手文化
[00:05:28.000 --> 00:05:29.000]  不斷洗手
[00:05:29.000 --> 00:05:33.000]  而且出了很多不同版本的洗手液
[00:05:33.000 --> 00:05:35.000]  有些真的很漂亮 有些是很香的
[00:05:35.000 --> 00:05:37.000]  有人送了一些給我
[00:05:37.000 --> 00:05:39.000]  真的很香 好像香水一樣
[00:05:39.000 --> 00:05:41.000]  洗完手真的很香
[00:05:41.000 --> 00:05:42.000]  對我來說
[00:05:42.000 --> 00:05:45.000]  其中一個文化是很壞參半的
[00:05:45.000 --> 00:05:47.000]  就是手機文化
[00:05:47.000 --> 00:05:48.000]  有沒有發現疫情期間
[00:05:48.000 --> 00:05:50.000]  人們看了很多手機
[00:05:50.000 --> 00:05:51.000]  有沒有發現
[00:05:51.000 --> 00:05:53.000]  我用了一個字叫「超」
[00:05:53.000 --> 00:05:55.000]  是超多的
[00:05:55.000 --> 00:05:56.000]  真的很多
[00:05:56.000 --> 00:05:58.000]  轉眼之間可以看了兩三個小時
[00:05:58.000 --> 00:06:00.000]  轉眼之間看了四五個小時
[00:06:00.000 --> 00:06:01.000]  不知不覺
[00:06:01.000 --> 00:06:03.000]  原來手機有時真的很了解
[00:06:03.000 --> 00:06:05.000]  因為它能夠做數據統計
[00:06:05.000 --> 00:06:06.000]  很清楚你想看什麼
[00:06:06.000 --> 00:06:08.000]  我很喜歡看貓仔狗仔
[00:06:08.000 --> 00:06:09.000]  看完這個貓仔狗仔
[00:06:09.000 --> 00:06:11.000]  又會彈很多貓仔計出來
[00:06:11.000 --> 00:06:12.000]  個個都不是很長
[00:06:12.000 --> 00:06:13.000]  三五分鐘
[00:06:13.000 --> 00:06:16.000]  突然間看了兩個小時
[00:06:16.000 --> 00:06:18.000]  但是我發現
[00:06:18.000 --> 00:06:20.000]  是不需要看這麼多的
[00:06:20.000 --> 00:06:22.000]  手機文化拿了我們很多的時間
[00:06:22.000 --> 00:06:24.000]  手機文化給了我們很多資源
[00:06:24.000 --> 00:06:28.000]  同時這些資訊是相當之亂的
[00:06:28.000 --> 00:06:29.000]  相當之亂的
[00:06:29.000 --> 00:06:31.000]  傳媒我們不能夠沒有
[00:06:31.000 --> 00:06:34.000]  但是資訊不要盡信
[00:06:34.000 --> 00:06:35.000]  不要盡信
[00:06:35.000 --> 00:06:38.000]  由於傳媒的資訊產生了很多的紛爭
[00:06:38.000 --> 00:06:39.000]  有沒有發現
[00:06:39.000 --> 00:06:40.000]  各持己見
[00:06:40.000 --> 00:06:41.000]  各持己見
[00:06:41.000 --> 00:06:44.000]  帶來了很多的不少的疑惑
[00:06:44.000 --> 00:06:46.000]  難分真假
[00:06:46.000 --> 00:06:48.000]  許冠傑
[00:06:48.000 --> 00:06:50.000]  我通常引用的都是比較
[00:06:50.000 --> 00:06:52.000]  幾十年前那些
[00:06:52.000 --> 00:06:55.000]  許冠傑有一首歌叫《浪子深聲》
[00:06:55.000 --> 00:06:56.000]  大家認不認識
[00:06:56.000 --> 00:06:59.000]  額頭多一點的就年紀大一點
[00:06:59.000 --> 00:07:01.000]  《浪子深聲》裏面有句話說
[00:07:01.000 --> 00:07:03.000]  難分真與假
[00:07:03.000 --> 00:07:04.000]  人面什麼
[00:07:04.000 --> 00:07:06.000]  多險責
[00:07:06.000 --> 00:07:08.000]  你發現這個世界就是這樣
[00:07:08.000 --> 00:07:09.000]  真的很難分真假
[00:07:09.000 --> 00:07:11.000]  有時人真的很險責
[00:07:11.000 --> 00:07:13.000]  唐哥葉振棠
[00:07:13.000 --> 00:07:15.000]  還有一位叫麥志成
[00:07:15.000 --> 00:07:17.000]  不知道大家知不知道麥志成
[00:07:17.000 --> 00:07:18.000]  合唱一首歌
[00:07:18.000 --> 00:07:20.000]  是《飛羽十八層》裏面一首歌
[00:07:20.000 --> 00:07:21.000]  大家知不知道是什麼
[00:07:21.000 --> 00:07:24.000]  《難分正邪定分界》
[00:07:24.000 --> 00:07:26.000]  大家有印象的
[00:07:26.000 --> 00:07:28.000]  也是跟我差不多年紀
[00:07:28.000 --> 00:07:30.000]  不單止難為正邪定分界
[00:07:30.000 --> 00:07:32.000]  亦都難為真假辨真相
[00:07:32.000 --> 00:07:34.000]  這個世界現在很多東西
[00:07:34.000 --> 00:07:36.000]  可以舉很多例子
[00:07:36.000 --> 00:07:37.000]  到底什麼是真
[00:07:37.000 --> 00:07:39.000]  到底真相是怎樣
[00:07:39.000 --> 00:07:42.000]  很多人真的沒有辦法找出真相
[00:07:42.000 --> 00:07:44.000]  到底人可不可以知道真相
[00:07:44.000 --> 00:07:46.000]  甚至應不應該知道真相
[00:07:46.000 --> 00:07:47.000]  有些人不如不知道
[00:07:47.000 --> 00:07:48.000]  可能更加好
[00:07:48.000 --> 00:07:49.000]  最後要問就是
[00:07:49.000 --> 00:07:51.000]  有時需不需要知道真相
[00:07:51.000 --> 00:07:52.000]  有些事很需要知道
[00:07:52.000 --> 00:07:53.000]  有些事不需要知道
[00:07:53.000 --> 00:07:56.000]  我發現那些人很大好奇心
[00:07:56.000 --> 00:07:58.000]  很想知道某個人最近怎樣
[00:07:58.000 --> 00:07:59.000]  很想知道
[00:07:59.000 --> 00:08:01.000]  譬如大家知有個歌手叫刀郎
[00:08:01.000 --> 00:08:04.000]  刀郎和雲朵到底發生什麼事
[00:08:04.000 --> 00:08:06.000]  於是上網就去找
[00:08:06.000 --> 00:08:07.000]  找了很多個小時
[00:08:07.000 --> 00:08:09.000]  最後都不知道發生什麼事
[00:08:09.000 --> 00:08:10.000]  其實你不需要知道的
[00:08:10.000 --> 00:08:11.000]  對不對
[00:08:11.000 --> 00:08:13.000]  你知與不知跟你有沒有分別
[00:08:13.000 --> 00:08:14.000]  其實沒有什麼分別
[00:08:14.000 --> 00:08:15.000]  不過你很想知道
[00:08:15.000 --> 00:08:18.000]  這樣就用了我們很多很多的時間
[00:08:18.000 --> 00:08:20.000]  我們是不是真的需要知道這麼多
[00:08:20.000 --> 00:08:21.000]  但是有一樣東西需要知道
[00:08:21.000 --> 00:08:23.000]  什麼是真理
[00:08:23.000 --> 00:08:25.000]  約翰福音第八章三十二節說
[00:08:25.000 --> 00:08:27.000]  他說真理必叫你們得以自由
[00:08:27.000 --> 00:08:31.000]  為什麼需要知道真假對錯
[00:08:31.000 --> 00:08:32.000]  因為知道真理
[00:08:32.000 --> 00:08:33.000]  知道應該知己
[00:08:33.000 --> 00:08:36.000]  可以幫我們得到真的自由
[00:08:36.000 --> 00:08:37.000]  今天很多人以為有自由
[00:08:37.000 --> 00:08:38.000]  其實那個不是自由
[00:08:38.000 --> 00:08:40.000]  那個叫放縱
[00:08:40.000 --> 00:08:41.000]  叫放縱
[00:08:41.000 --> 00:08:42.000]  約翰福音第一章十四節
[00:08:42.000 --> 00:08:43.000]  說到耶穌來
[00:08:43.000 --> 00:08:44.000]  道成肉身
[00:08:44.000 --> 00:08:45.000]  住在我們中間
[00:08:45.000 --> 00:08:46.000]  來到我們當中
[00:08:46.000 --> 00:08:48.000]  匆匆滿滿有恩典有真理
[00:08:48.000 --> 00:08:51.000]  祂希望我們知道真理
[00:08:51.000 --> 00:08:52.000]  祂都給我們有恩典
[00:08:52.000 --> 00:08:54.000]  以致能夠行出真理
[00:08:54.000 --> 00:08:55.000]  所以這兩樣東西很重要
[00:08:55.000 --> 00:08:57.000]  很多人知道什麼應該做什麼不應該做
[00:08:57.000 --> 00:08:58.000]  總是做不到
[00:08:58.000 --> 00:08:59.000]  擺不下
[00:08:59.000 --> 00:09:00.000]  躲不下
[00:09:00.000 --> 00:09:03.000]  但是耶穌不單止讓你知道什麼是對的
[00:09:03.000 --> 00:09:04.000]  而且給你能力
[00:09:04.000 --> 00:09:06.000]  可以去做對的事
[00:09:06.000 --> 00:09:07.000]  什麼叫自由呢
[00:09:07.000 --> 00:09:09.000]  自由是為所該為
[00:09:09.000 --> 00:09:10.000]  不是為所欲為
[00:09:10.000 --> 00:09:12.000]  是一個字之別
[00:09:12.000 --> 00:09:13.000]  自由是能為所該為
[00:09:13.000 --> 00:09:15.000]  不為不該為
[00:09:15.000 --> 00:09:17.000]  這個才是真的自由
[00:09:17.000 --> 00:09:18.000]  真的自由
[00:09:18.000 --> 00:09:21.000]  曾經聽過有一個傳言
[00:09:21.000 --> 00:09:23.000]  說有一個男士
[00:09:23.000 --> 00:09:24.000]  有個丈夫
[00:09:24.000 --> 00:09:25.000]  有個老公
[00:09:25.000 --> 00:09:27.000]  他就跟別人很豪氣地說
[00:09:27.000 --> 00:09:29.000]  他說你知不知道在家裡
[00:09:29.000 --> 00:09:30.000]  我作主
[00:09:30.000 --> 00:09:32.000]  他說大事全部我決定
[00:09:32.000 --> 00:09:34.000]  小事才是我老婆決定
[00:09:34.000 --> 00:09:35.000]  朋友就問他
[00:09:35.000 --> 00:09:37.000]  什麼是大事小事呢
[00:09:37.000 --> 00:09:40.000]  他說我老婆決定
[00:09:40.000 --> 00:09:41.000]  其實誰作主呢
[00:09:41.000 --> 00:09:42.000]  其實是老婆
[00:09:42.000 --> 00:09:45.000]  但是他以為自己很威
[00:09:45.000 --> 00:09:47.000]  自由是很寶貴
[00:09:47.000 --> 00:09:48.000]  自由
[00:09:48.000 --> 00:09:49.000]  真的自由很寶貴
[00:09:49.000 --> 00:09:51.000]  有人說不自由無寧死
[00:09:51.000 --> 00:09:52.000]  我記得那次我跟我太太說
[00:09:52.000 --> 00:09:54.000]  現在的年輕人很喜歡自由
[00:09:54.000 --> 00:09:55.000]  成年人也是很喜歡自由
[00:09:55.000 --> 00:09:56.000]  沒有拘束
[00:09:56.000 --> 00:09:57.000]  沒有壓力
[00:09:57.000 --> 00:09:58.000]  不要給我有壓力
[00:09:58.000 --> 00:09:59.000]  我什麼時候來什麼時候來
[00:09:59.000 --> 00:10:00.000]  你看到我
[00:10:00.000 --> 00:10:01.000]  看不到就看不到
[00:10:01.000 --> 00:10:03.000]  不要給我有壓力
[00:10:03.000 --> 00:10:04.000]  不要想自由
[00:10:04.000 --> 00:10:05.000]  我說不自由無寧死
[00:10:05.000 --> 00:10:06.000]  我太太多說一句
[00:10:06.000 --> 00:10:08.000]  太自由就害死你
[00:10:08.000 --> 00:10:10.000]  你沒有發現這個世界是太自由
[00:10:10.000 --> 00:10:12.000]  太自由了
[00:10:12.000 --> 00:10:14.000]  人要做應該做的事
[00:10:14.000 --> 00:10:16.000]  不要做不應該做的事
[00:10:16.000 --> 00:10:17.000]  人要知道什麼是應該
[00:10:17.000 --> 00:10:19.000]  什麼是不應該
[00:10:19.000 --> 00:10:20.000]  問題就是知道還是不知道
[00:10:20.000 --> 00:10:22.000]  有沒有真理
[00:10:22.000 --> 00:10:23.000]  求知的人有兩種人
[00:10:23.000 --> 00:10:24.000]  一種是偉動
[00:10:24.000 --> 00:10:25.000]  找到了
[00:10:25.000 --> 00:10:26.000]  一種是找不到
[00:10:26.000 --> 00:10:27.000]  找到的有兩種人
[00:10:27.000 --> 00:10:28.000]  一種是找錯了
[00:10:28.000 --> 00:10:30.000]  一種是找對了
[00:10:30.000 --> 00:10:32.000]  有些人會是非不分
[00:10:32.000 --> 00:10:34.000]  真是所謂認賊作父
[00:10:34.000 --> 00:10:35.000]  以錯為對
[00:10:35.000 --> 00:10:36.000]  找不到都有兩種人
[00:10:36.000 --> 00:10:37.000]  有些人放棄找
[00:10:37.000 --> 00:10:38.000]  有些人繼續找
[00:10:38.000 --> 00:10:39.000]  放棄找
[00:10:39.000 --> 00:10:40.000]  你知道有些人都是這樣
[00:10:40.000 --> 00:10:41.000]  有人跟我說
[00:10:41.000 --> 00:10:42.000]  我現在什麼都不想知道
[00:10:42.000 --> 00:10:44.000]  我什麼都不想看
[00:10:44.000 --> 00:10:46.000]  因為我搞不清楚
[00:10:46.000 --> 00:10:47.000]  有些繼續找
[00:10:47.000 --> 00:10:48.000]  有些就不找
[00:10:48.000 --> 00:10:49.000]  問題到底人生
[00:10:49.000 --> 00:10:51.000]  有沒有對錯是非黑白
[00:10:51.000 --> 00:10:52.000]  要不要找
[00:10:52.000 --> 00:10:53.000]  可不可以找到
[00:10:53.000 --> 00:10:56.000]  人生中是有是非黑白的
[00:10:56.000 --> 00:10:57.000]  真假對錯
[00:10:57.000 --> 00:10:59.000]  人要分辨的
[00:10:59.000 --> 00:11:01.000]  早陣子香港有齣戲
[00:11:01.000 --> 00:11:03.000]  叫《九龍城寨遺聖》
[00:11:03.000 --> 00:11:05.000]  大家都可能有看
[00:11:05.000 --> 00:11:08.000]  你看其實是很暴力的
[00:11:08.000 --> 00:11:09.000]  就是講九龍城寨裡面
[00:11:09.000 --> 00:11:10.000]  發生的事
[00:11:10.000 --> 00:11:11.000]  裡面有些角色
[00:11:11.000 --> 00:11:13.000]  林峰 古天樂 洪金寶
[00:11:13.000 --> 00:11:15.000]  人言齊
[00:11:15.000 --> 00:11:17.000]  發現原來黑社會裡面
[00:11:17.000 --> 00:11:19.000]  都道逆有道
[00:11:19.000 --> 00:11:20.000]  道逆有道
[00:11:20.000 --> 00:11:22.000]  黑社會都要講對與錯
[00:11:22.000 --> 00:11:23.000]  我記得很多年前
[00:11:23.000 --> 00:11:24.000]  看一個電視劇
[00:11:24.000 --> 00:11:25.000]  講一個金草演員
[00:11:25.000 --> 00:11:26.000]  我不記得叫什麼名字
[00:11:26.000 --> 00:11:27.000]  很老的了
[00:11:27.000 --> 00:11:28.000]  他是黑社會大佬
[00:11:28.000 --> 00:11:30.000]  他就跟黑社會大佬說話
[00:11:30.000 --> 00:11:31.000]  就罵他
[00:11:31.000 --> 00:11:33.000]  他說你為什麼做人
[00:11:33.000 --> 00:11:35.000]  這麼沒良心
[00:11:35.000 --> 00:11:37.000]  你怎麼對得起天地良心
[00:11:37.000 --> 00:11:38.000]  你賣白粉
[00:11:38.000 --> 00:11:41.000]  你怎麼會混合麵粉去賣
[00:11:41.000 --> 00:11:42.000]  他說我不會的
[00:11:42.000 --> 00:11:44.000]  我買純白粉的
[00:11:44.000 --> 00:11:46.000]  他說你不是人嗎
[00:11:46.000 --> 00:11:48.000]  我說這樣也可以
[00:11:48.000 --> 00:11:50.000]  這些是什麼是非黑白呢
[00:11:50.000 --> 00:11:51.000]  原來黑社會都有這些
[00:11:51.000 --> 00:11:52.000]  是非黑白的
[00:11:52.000 --> 00:11:54.000]  其實大家都這麼黑
[00:11:54.000 --> 00:11:56.000]  但是他覺得自己對的
[00:11:56.000 --> 00:11:57.000]  人總有自己的道理
[00:11:57.000 --> 00:11:59.000]  因為人如果你認錯
[00:11:59.000 --> 00:12:00.000]  是難受的
[00:12:00.000 --> 00:12:02.000]  所以人總是比自己有道理
[00:12:02.000 --> 00:12:03.000]  覺得自己好
[00:12:03.000 --> 00:12:05.000]  但是人是需要分辨真假
[00:12:05.000 --> 00:12:07.000]  要知道黑白的
[00:12:07.000 --> 00:12:09.000]  我們講到信仰
[00:12:09.000 --> 00:12:11.000]  其實每個人都有做人的道理
[00:12:11.000 --> 00:12:13.000]  所謂人生價值觀
[00:12:13.000 --> 00:12:16.000]  人有人的信仰
[00:12:16.000 --> 00:12:18.000]  其實問題不是有還是沒有的問題
[00:12:18.000 --> 00:12:21.000]  問題是你信的是對還是不對
[00:12:21.000 --> 00:12:23.000]  很多人都說我有信仰
[00:12:23.000 --> 00:12:24.000]  我有信仰
[00:12:24.000 --> 00:12:25.000]  你信得對還是不對
[00:12:25.000 --> 00:12:26.000]  因為我信了很久
[00:12:26.000 --> 00:12:27.000]  而且我很虔誠
[00:12:27.000 --> 00:12:28.000]  你有沒有見過一些人
[00:12:28.000 --> 00:12:31.000]  信一些宗教非常虔誠
[00:12:31.000 --> 00:12:32.000]  那些叫什麼
[00:12:32.000 --> 00:12:34.000]  走三步拜五拜那些
[00:12:34.000 --> 00:12:36.000]  你發現他們真的非常虔誠
[00:12:36.000 --> 00:12:40.000]  但是虔誠不可以使一個假的變成真的
[00:12:40.000 --> 00:12:41.000]  我曾經以前
[00:12:41.000 --> 00:12:44.000]  很多年前曾經去買東西去超市
[00:12:44.000 --> 00:12:46.000]  去超市買東西買完東西都要付錢
[00:12:46.000 --> 00:12:47.000]  付錢都要排隊
[00:12:47.000 --> 00:12:48.000]  排排隊
[00:12:48.000 --> 00:12:49.000]  突然之間
[00:12:49.000 --> 00:12:51.000]  你知道排隊就四處看
[00:12:51.000 --> 00:12:52.000]  因為沒什麼做
[00:12:52.000 --> 00:12:53.000]  就是等前面那個找完錢
[00:12:53.000 --> 00:12:54.000]  一直去付
[00:12:54.000 --> 00:12:55.000]  突然之間發現
[00:12:55.000 --> 00:12:56.000]  我的大腿突然之間
[00:12:56.000 --> 00:12:57.000]  被東西抱住
[00:12:57.000 --> 00:12:59.000]  抱得很緊
[00:12:59.000 --> 00:13:00.000]  我一看
[00:13:00.000 --> 00:13:01.000]  立刻就看
[00:13:01.000 --> 00:13:02.000]  就是一個小女孩抱著我的大腿
[00:13:02.000 --> 00:13:04.000]  抱得很緊很緊
[00:13:04.000 --> 00:13:05.000]  抱得很緊
[00:13:05.000 --> 00:13:06.000]  好像救命圈一樣
[00:13:06.000 --> 00:13:07.000]  抱得很緊
[00:13:07.000 --> 00:13:10.000]  我自然也會拍一拍小女孩的頭
[00:13:10.000 --> 00:13:11.000]  我想知道什麼事
[00:13:11.000 --> 00:13:13.000]  她一抬頭看我
[00:13:13.000 --> 00:13:15.000]  就哭了
[00:13:15.000 --> 00:13:17.000]  因為她不認識我
[00:13:17.000 --> 00:13:18.000]  當然哭了
[00:13:18.000 --> 00:13:19.000]  一聲哭出來
[00:13:19.000 --> 00:13:20.000]  我就很害怕
[00:13:20.000 --> 00:13:22.000]  我記得我當時立刻舉手
[00:13:22.000 --> 00:13:24.000]  很多人看著我
[00:13:24.000 --> 00:13:25.000]  我說我不認識她
[00:13:25.000 --> 00:13:27.000]  我不知道她是誰
[00:13:27.000 --> 00:13:28.000]  我沒有做任何事
[00:13:28.000 --> 00:13:30.000]  我只是來買菜
[00:13:30.000 --> 00:13:31.000]  人們看著
[00:13:31.000 --> 00:13:33.000]  因為人們很怕我們欺負小孩
[00:13:33.000 --> 00:13:34.000]  拐小孩
[00:13:34.000 --> 00:13:35.000]  我真的很害怕
[00:13:35.000 --> 00:13:36.000]  後面有一個男人
