
[00:00:00.000 --> 00:00:04.440]  我們低頭祈禱,準備領受神的信息
[00:01:28.240 --> 00:01:32.560]  如果你記得《使徒信經》的時候
[00:01:32.560 --> 00:01:33.920]  你就記得
[00:01:33.920 --> 00:01:35.640]  我們宣告
[00:01:35.640 --> 00:01:37.560]  我們所信的神
[00:01:37.560 --> 00:01:39.960]  就是全能的父
[00:01:39.960 --> 00:01:42.320]  創造天地的主
[00:01:42.320 --> 00:01:43.520]  在經文當中
[00:01:43.520 --> 00:01:45.520]  我們看到這位神
[00:01:45.520 --> 00:01:48.160]  他不單止是創造的神
[00:01:48.160 --> 00:01:51.080]  他也是美善的神
[00:01:51.080 --> 00:01:54.720]  而且他與人有一種很特別的
[00:01:54.720 --> 00:01:57.080]  就是那種關係在一邊
[00:01:57.080 --> 00:01:59.600]  當我們看《創世紀》第二章的時候
[00:01:59.600 --> 00:02:03.560]  剛才我們就讀過第二章
[00:02:03.560 --> 00:02:06.960]  我們感覺就好像經文
[00:02:06.960 --> 00:02:14.120]  又再重提這個創造的事情
[00:02:14.120 --> 00:02:17.800]  在第一至第三節
[00:02:17.800 --> 00:02:21.080]  其實上次我們看第一章的時候
[00:02:21.080 --> 00:02:25.040]  我們也想到第二章的第一至第三節
[00:02:25.040 --> 00:02:27.080]  這裡好像總結了
[00:02:27.080 --> 00:02:30.280]  第一章的創造故事
[00:02:30.280 --> 00:02:31.440]  那件事
[00:02:31.440 --> 00:02:34.600]  說到神用六日創造完天地之後
[00:02:34.600 --> 00:02:36.120]  就在第七日的時候
[00:02:36.120 --> 00:02:38.400]  祂揭了一切的功
[00:02:38.400 --> 00:02:40.560]  然後就安息
[00:02:40.560 --> 00:02:42.080]  慈福了
[00:02:42.080 --> 00:02:45.000]  來到第四節的時候
[00:02:45.000 --> 00:02:49.160]  又好像再重提這個創造
[00:02:49.160 --> 00:02:51.200]  因此有人就認為
[00:02:51.200 --> 00:02:53.200]  這是兩個故事
[00:02:53.200 --> 00:02:56.000]  第一章說了
[00:02:56.000 --> 00:03:00.640]  第二章說的是另一個故事
[00:03:00.640 --> 00:03:04.360]  但是我反而不想這樣去看
[00:03:04.360 --> 00:03:09.080]  這樣看好像是一種很新派
[00:03:09.080 --> 00:03:14.880]  很理性的專門研究經文
[00:03:14.880 --> 00:03:16.680]  我反而會看
[00:03:16.680 --> 00:03:22.400]  其實第二章好像把創造的某部分放大了
[00:03:22.400 --> 00:03:26.040]  令我們可以更詳細的去看
[00:03:26.040 --> 00:03:29.120]  這個創造的仔細的部分
[00:03:29.120 --> 00:03:33.320]  因為它當中有很多詳細的陳述
[00:03:33.320 --> 00:03:35.880]  這個放大的情節所說的
[00:03:35.880 --> 00:03:38.880]  就不再說其他的受造物了
[00:03:38.880 --> 00:03:43.520]  或者說不再把焦點放在其他的受造物
[00:03:43.520 --> 00:03:48.160]  而是講述神所創造的這個人
[00:03:48.160 --> 00:03:50.920]  因此我們可以從第二章看到
[00:03:50.920 --> 00:03:53.120]  神當初造人的時候
[00:03:53.120 --> 00:03:54.720]  祂在人的身上
[00:03:54.720 --> 00:03:57.640]  到底有些什麼計劃
[00:03:57.640 --> 00:04:00.720]  祂有些什麼心意呢
[00:04:00.720 --> 00:04:02.080]  有人形容
[00:04:02.080 --> 00:04:05.560]  創世紀第一章和第二章的分別在哪裡呢
[00:04:05.560 --> 00:04:09.520]  其實第一章就好像在天空那裡
[00:04:09.520 --> 00:04:12.320]  即是俯視下來
[00:04:12.320 --> 00:04:15.880]  就看下來是一個這樣的畫面
[00:04:15.880 --> 00:04:17.440]  因為主角是神
[00:04:17.440 --> 00:04:18.720]  神在高高在上
[00:04:18.720 --> 00:04:20.960]  在上面就是望下來
[00:04:20.960 --> 00:04:24.840]  整個畫面是由神的角度去看的
[00:04:24.840 --> 00:04:28.160]  而第二章就是降到地面
[00:04:28.160 --> 00:04:32.000]  就是平面的一個畫面
[00:04:32.000 --> 00:04:35.640]  而在當中主角就是人
[00:04:35.640 --> 00:04:39.880]  整個蝙蝠都集中在人的身上
[00:04:39.880 --> 00:04:41.680]  當我們看的時候
[00:04:41.680 --> 00:04:44.520]  神造人最初的畫面
[00:04:44.520 --> 00:04:47.080]  祂的心意是怎樣的呢
[00:04:47.080 --> 00:04:48.880]  其實在第二章
[00:04:48.880 --> 00:04:51.440]  可以透露出來的
[00:04:51.440 --> 00:04:53.760]  或者可以看到的
[00:04:53.760 --> 00:04:55.560]  但是我們再看回今天的時候
[00:04:55.560 --> 00:04:59.160]  人到底還保留了多少神
[00:04:59.160 --> 00:05:02.280]  當初造人的那種心意呢
[00:05:02.280 --> 00:05:04.680]  祂的計劃呢
[00:05:04.680 --> 00:05:08.280]  其實這裡的經文告訴我們
[00:05:08.280 --> 00:05:11.480]  其實人是蒙福的人
[00:05:11.480 --> 00:05:14.920]  我們已經看到神創造這個宇宙物物的時候
[00:05:14.920 --> 00:05:18.320]  好像專門為人去做的
[00:05:18.320 --> 00:05:21.360]  做好這些準備之後才造人的
[00:05:21.360 --> 00:05:22.880]  在第五節到第七節
[00:05:22.880 --> 00:05:25.560]  你將造人的畫面放大的時候
[00:05:25.560 --> 00:05:30.880]  再次給我們看到這個次序的
[00:05:30.880 --> 00:05:33.920]  神先將地面一切安排好了
[00:05:33.920 --> 00:05:38.800]  然後令地上有了生活的條件
[00:05:38.800 --> 00:05:40.960]  然後才造人的
[00:05:40.960 --> 00:05:42.640]  說到造人的過程
[00:05:42.640 --> 00:05:44.240]  在第一章的時候
[00:05:44.240 --> 00:05:48.960]  只不過是說了神是按照祂的形象和樣式
[00:05:48.960 --> 00:05:51.680]  造了有兩性分別的人
[00:05:51.680 --> 00:05:53.600]  有男有女
[00:05:53.600 --> 00:05:57.760]  但是在這裡有比較詳細的一種描繪
[00:05:57.760 --> 00:06:00.640]  就給我們看到人是怎樣被造的
[00:06:00.640 --> 00:06:03.640]  也都說了神怎樣去安頓人
[00:06:03.640 --> 00:06:06.400]  怎樣去安排人的
[00:06:06.400 --> 00:06:09.000]  男人是先被造的
[00:06:09.000 --> 00:06:12.320]  然後才有女人的出現
[00:06:12.320 --> 00:06:14.440]  造男人的時候
[00:06:14.440 --> 00:06:20.720]  神是用了地上的塵土造的
[00:06:20.720 --> 00:06:24.480]  然後將生氣吹在他的鼻孔裡面
[00:06:24.480 --> 00:06:29.400]  他就成為有靈的活人了
[00:06:29.400 --> 00:06:32.680]  當時這個人就叫做亞當
[00:06:32.680 --> 00:06:36.800]  原來人不單止有神的形象
[00:06:36.800 --> 00:06:38.960]  有神的樣式
[00:06:38.960 --> 00:06:42.520]  還有神的生氣在裡面
[00:06:42.520 --> 00:06:45.960]  這個和其他的生物就不同了
[00:06:45.960 --> 00:06:48.880]  其他的生物是沒有這個環節的
[00:06:48.880 --> 00:06:53.880]  沒有神將生氣吹在他的身體裡面的
[00:06:53.880 --> 00:06:58.280]  那麼神所吹的生氣到底是什麼來的
[00:06:58.280 --> 00:07:02.080]  生氣這個在希伯來文
[00:07:02.080 --> 00:07:05.080]  即是原文當中有不同的意義
[00:07:05.080 --> 00:07:11.040]  有時是指令到人生活的一種動力
[00:07:11.040 --> 00:07:15.360]  有時是指人的理智
[00:07:15.360 --> 00:07:18.200]  但是在這個經文裡面很明白的指示
[00:07:18.200 --> 00:07:22.840]  這個是令到人生活的一種力量
[00:07:22.840 --> 00:07:26.040]  因為神吹了這個生氣在人的鼻孔裡面的時候
[00:07:26.040 --> 00:07:27.960]  人就活過來了
[00:07:27.960 --> 00:07:32.280]  就成為有活力的一個人了
[00:07:32.280 --> 00:07:35.120]  那麼人有生氣
[00:07:35.120 --> 00:07:39.920]  並沒有表達出人和其他的生物有什麼不同的
[00:07:39.920 --> 00:07:43.440]  神沒有吹生氣給其他的動物
[00:07:43.440 --> 00:07:45.040]  其他的生物沒有
[00:07:45.040 --> 00:07:47.880]  但是其他的生物仍然可以有生命
[00:07:47.880 --> 00:07:50.440]  即是可以有生活
[00:07:50.440 --> 00:07:52.640]  但是當神做人的時候
[00:07:52.640 --> 00:07:56.160]  特別將他的生氣吹入人的鼻孔裡面
[00:07:56.160 --> 00:07:57.720]  這個就讓我們看到
[00:07:57.720 --> 00:08:01.360]  神和人有特別一種親密的關係
[00:08:01.360 --> 00:08:04.280]  因為特別將生氣經他的口
[00:08:04.280 --> 00:08:06.080]  吹入人的鼻孔裡面
[00:08:06.080 --> 00:08:08.640]  吹入人的身體裡面
[00:08:08.640 --> 00:08:14.000]  這兩個做人的過程的描述
[00:08:14.000 --> 00:08:18.840]  神用他的形象、樣式吹生氣給人
[00:08:18.840 --> 00:08:23.880]  都讓我們看到神和人有一種很親密的關係
[00:08:23.880 --> 00:08:27.480]  這個和其他的動物和其他的生物是沒有的
[00:08:27.480 --> 00:08:30.320]  沒有這個過程的
[00:08:30.320 --> 00:08:32.040]  所以這個是想表達出
[00:08:32.040 --> 00:08:36.600]  神和人是有一個很特別的那種關係
[00:08:36.600 --> 00:08:39.960]  而且吹氣的這個動作也表示了
[00:08:39.960 --> 00:08:42.480]  他是賜予給我們的
[00:08:42.480 --> 00:08:45.360]  是特別為人賜予
[00:08:45.360 --> 00:08:47.280]  將他自己所擁有的
[00:08:47.280 --> 00:08:50.560]  就是給了人
[00:08:50.560 --> 00:08:53.840]  除了一個特別的能力沒有給人之外
[00:08:53.840 --> 00:08:55.200]  其他的都給了人
[00:08:55.200 --> 00:08:56.640]  那麼後來我們會再看到
[00:08:56.640 --> 00:09:00.120]  神到底給了人有些什麼呢
[00:09:00.120 --> 00:09:04.760]  原來由最初最開始
[00:09:04.760 --> 00:09:08.720]  其實神就可以為人不惜一切
[00:09:08.720 --> 00:09:11.720]  將不惜去付出自己
[00:09:11.720 --> 00:09:13.520]  就是給了人
[00:09:13.520 --> 00:09:15.000]  這個就解釋了
[00:09:15.000 --> 00:09:16.480]  當人在罪當中的時候
[00:09:16.480 --> 00:09:21.040]  為什麼神是可以寫起自己的獨生愛子
[00:09:21.040 --> 00:09:22.600]  就為了人的緣故
[00:09:22.600 --> 00:09:25.120]  將獨生愛子都賜給我們
[00:09:25.120 --> 00:09:27.600]  因為最初已經是表露出
[00:09:27.600 --> 00:09:31.760]  神對人的那種特別的疼愛
[00:09:31.760 --> 00:09:34.680]  那麼人的被造其實是特別蒙福的
[00:09:34.680 --> 00:09:35.560]  所以他們說
[00:09:35.560 --> 00:09:38.280]  我們是蒙福的人
[00:09:38.280 --> 00:09:40.960]  是蒙福的被造物
[00:09:40.960 --> 00:09:43.960]  是蒙福的生物
[00:09:43.960 --> 00:09:47.920]  人如果不懂得去愛惜這個生命
[00:09:47.920 --> 00:09:52.120]  其實就是辜負了神的一番心意
[00:09:52.120 --> 00:09:56.200]  人如果不懂得去尊重愛惜別人
[00:09:56.200 --> 00:10:01.120]  這個也是表示我們不懂得尊重神
[00:10:01.120 --> 00:10:02.720]  因為神是那麼尊重人
[00:10:02.720 --> 00:10:04.280]  那麼愛惜人的時候
[00:10:04.280 --> 00:10:06.200]  我們也不懂得去愛惜
[00:10:06.200 --> 00:10:07.920]  表示我們不尊重人
[00:10:07.920 --> 00:10:11.880]  也是不尊重神的
[00:10:11.880 --> 00:10:15.360]  神對人特別的眷顧也都表達了
[00:10:15.360 --> 00:10:17.440]  在人被造之後
[00:10:17.440 --> 00:10:22.560]  被神安置在一個很美麗的樂園裡面
[00:10:22.560 --> 00:10:24.800]  很豐富的樂園裡面
[00:10:24.800 --> 00:10:25.840]  而這個樂園呢
[00:10:25.840 --> 00:10:29.320]  聖經說是位於東方的伊甸
[00:10:29.320 --> 00:10:33.240]  是神所設立的
[00:10:33.240 --> 00:10:37.400]  伊甸和樂園其實是有相同的意思的
[00:10:37.400 --> 00:10:38.880]  如果我們看回原文的時候
[00:10:38.880 --> 00:10:40.240]  原來那個意思就是說
[00:10:40.240 --> 00:10:41.560]  是喜悅的意思
[00:10:41.560 --> 00:10:44.840]  或者是極樂的意思
[00:10:44.840 --> 00:10:48.120]  那麼伊甸就是一個極樂世界
[00:10:48.120 --> 00:10:50.960]  所以難怪佛教都會說
[00:10:50.960 --> 00:10:54.160]  當人死了之後就要去極樂世界
[00:10:54.160 --> 00:10:57.560]  就是要去而已,未必可以去到
[00:10:57.560 --> 00:11:02.200]  當初神就是將人安置在這樣的一個環境當中
[00:11:02.200 --> 00:11:04.720]  這樣的一個地方
[00:11:04.720 --> 00:11:09.680]  難怪到今天有很多人都很嚮往這個地方
[00:11:09.680 --> 00:11:12.440]  去不去到是另外一回事
[00:11:12.440 --> 00:11:16.200]  但是就很嚮往這個地方
[00:11:16.200 --> 00:11:17.720]  那麼這個地方到底在哪裡呢?
[00:11:17.720 --> 00:11:19.520]  聖經描述的時候提到
[00:11:19.520 --> 00:11:24.480]  其中有河分為四道
[00:11:24.480 --> 00:11:30.880]  由伊甸流出來,支援那個原子
[00:11:30.880 --> 00:11:33.440]  那麼這四道河呢
[00:11:33.440 --> 00:11:39.720]  就叫做彼遜、基分、希底結
[00:11:39.720 --> 00:11:43.200]  即是底格尼斯
[00:11:43.200 --> 00:11:48.160]  那麼伯拉,其實就是猶伯拉底河
[00:11:48.160 --> 00:11:52.520]  你這麼聽的時候,你也不明白
[00:11:52.520 --> 00:11:54.560]  但是其實在聖經裡面
[00:11:54.560 --> 00:11:56.320]  有多數會提到的
[00:11:56.320 --> 00:11:59.560]  或者甚至到今天都還可以找到的
[00:11:59.560 --> 00:12:02.400]  有其中的兩條
[00:12:02.400 --> 00:12:08.800]  基分和彼遜是找不到的
[00:12:08.800 --> 00:12:12.160]  沒有人再提這兩條河的
[00:12:12.160 --> 00:12:15.280]  那麼如果你再看這四條河的時候
[00:12:15.280 --> 00:12:20.120]  你會很羨慕哪一條河呢?
[00:12:20.120 --> 00:12:22.400]  一定是彼遜,是不是?
[00:12:22.400 --> 00:12:25.280]  裡面又有珍珠,又有瑪瑙,又有金
[00:12:25.280 --> 00:12:28.480]  這些都是我們很羨慕的
[00:12:28.480 --> 00:12:31.400]  我們就很想找到這條河就好了
[00:12:31.400 --> 00:12:34.000]  那麼我們在那裡就發達了
[00:12:34.000 --> 00:12:35.360]  我從來都沒有想到
[00:12:35.360 --> 00:12:37.520]  其實找到這四條河
[00:12:37.520 --> 00:12:39.960]  我們可以找到伊甸園
[00:12:39.960 --> 00:12:45.000]  我們再進去,是不是再享受那種天地呢?
[00:12:45.000 --> 00:12:50.440]  但是雖然有這些河的指引
[00:12:50.440 --> 00:12:52.560]  就好像可以找到這個地方
[00:12:52.560 --> 00:12:57.240]  但是到今天都沒有人再找到這個伊甸園
[00:12:57.240 --> 00:13:00.400]  因為自從人被趕出這個園之後
[00:13:00.400 --> 00:13:02.080]  就封鎖了
[00:13:02.080 --> 00:13:06.600]  從此以後人沒有辦法再找到的
[00:13:06.600 --> 00:13:10.400]  當它被安置在這樣的一個園子裡面
[00:13:10.400 --> 00:13:13.560]  其實是非常有福氣的
[00:13:13.560 --> 00:13:16.800]  在園子裡面有各樣的樹木
[00:13:16.800 --> 00:13:19.880]  即是長出各樣的果實
[00:13:19.880 --> 00:13:22.600]  那裡說是可以閱人的眼目
[00:13:22.600 --> 00:13:26.760]  祈禱的果子,可以作食物的
[00:13:26.760 --> 00:13:28.920]  這個好像分為兩類
[00:13:28.920 --> 00:13:32.280]  一類是可以給你欣賞的
[00:13:32.280 --> 00:13:34.280]  另外一類是你欣賞之餘
[00:13:34.280 --> 00:13:37.320]  還可以當食物來吃的
[00:13:37.320 --> 00:13:38.840]  所以開始的時候
[00:13:38.840 --> 00:13:42.320]  就有一個美好的一種情況
[00:13:42.320 --> 00:13:44.800]  可以賞心悅目的去生活
[00:13:44.800 --> 00:13:47.640]  亦都可以毫無飢餓感的
[00:13:47.640 --> 00:13:48.680]  你隨時想吃
[00:13:48.680 --> 00:13:51.120]  你就有果子可吃的
[00:13:51.120 --> 00:13:52.480]  似乎人在其中
[00:13:52.480 --> 00:13:54.400]  你不需要太多的經營
[00:13:54.400 --> 00:13:56.760]  就可以有東西吃的了
[00:13:56.760 --> 00:14:01.240]  就可以有東西維持你的生命下去的
[00:14:01.240 --> 00:14:03.040]  在今天的環境裡面
[00:14:03.040 --> 00:14:05.000]  我們很難想像
[00:14:05.000 --> 00:14:06.920]  有誰可以不用工作
[00:14:06.920 --> 00:14:10.840]  就可以飽足呢?
[00:14:10.840 --> 00:14:14.040]  你領政府的支援金也好
[00:14:14.040 --> 00:14:15.160]  什麼金也好
[00:14:15.160 --> 00:14:19.520]  始終你不是一個很豐富的情況
[00:14:19.520 --> 00:14:22.880]  但是在當時來說
[00:14:22.880 --> 00:14:25.440]  甚至人好像不用經營的
[00:14:25.440 --> 00:14:28.840]  就可以輕易的飽足
[00:14:28.840 --> 00:14:31.240]  可以繼續的生活下去
[00:14:31.240 --> 00:14:34.000]  另外在這第二章裡面
[00:14:34.000 --> 00:14:35.440]  給我們看到的是什麼呢?
[00:14:35.440 --> 00:14:38.920]  就是人是有責任的
[00:14:38.920 --> 00:14:42.120]  雖然人在其中是很安心的
[00:14:42.120 --> 00:14:43.640]  是很享受的
[00:14:43.640 --> 00:14:46.040]  我相信在當時的環境當中
[00:14:46.040 --> 00:14:49.880]  人的確不用太快功夫
[00:14:49.880 --> 00:14:53.480]  但是卻必須有一定的責任的
[00:14:53.480 --> 00:14:58.800]  因此神令到他負責修理、看守
[00:14:58.800 --> 00:15:02.240]  另外神也給人一個吩咐的
[00:15:02.240 --> 00:15:05.240]  園中各樣樹上的果子
[00:15:05.240 --> 00:15:07.520]  你可以隨意吃
[00:15:07.520 --> 00:15:09.960]  只不過分別是我樹上的果子
[00:15:09.960 --> 00:15:11.560]  你不可吃
[00:15:11.560 --> 00:15:17.080]  因為你吃得日子必定死
[00:15:17.080 --> 00:15:20.680]  人雖然是神特別寵愛的仇做物
[00:15:20.680 --> 00:15:24.080]  又被神這樣歪托
[00:15:24.080 --> 00:15:28.440]  一個管理園中一切的任務
[00:15:28.440 --> 00:15:29.400]  但是不要忘記
[00:15:29.400 --> 00:15:32.400]  人仍然不是主人
[00:15:32.400 --> 00:15:35.800]  真正的主人是神自己
[00:15:35.800 --> 00:15:39.320]  人的責任不單止是看管園子
[00:15:39.320 --> 00:15:41.960]  同時要懂得節制
[00:15:41.960 --> 00:15:47.480]  要懂得克制自己去服從神
[00:15:47.480 --> 00:15:49.440]  我們可能都會說
[00:15:49.440 --> 00:15:53.000]  哎呀!神你為什麼做這麼多好事
[00:15:53.000 --> 00:15:55.440]  又要做出一個這樣的樹
[00:15:55.440 --> 00:15:58.120]  令人跌入一個試探裡面
[00:15:58.120 --> 00:16:00.960]  是不是?你經常都會這樣想的
[00:16:00.960 --> 00:16:02.960]  我們通常要挑戰聖經的時候
[00:16:02.960 --> 00:16:04.720]  我們就會這樣想的,是不是?
[00:16:04.720 --> 00:16:06.160]  因為我們要挑戰神的時候
[00:16:06.160 --> 00:16:07.920]  我們就會這樣想的
[00:16:07.920 --> 00:16:11.240]  神啊!你真是的!太過分了
[00:16:11.240 --> 00:16:14.840]  那時候你全部都做好事就行了
[00:16:14.840 --> 00:16:19.080]  不要做出一個這樣的樹
[00:16:19.080 --> 00:16:21.160]  今早呢
[00:16:21.160 --> 00:16:23.560]  我是遲了一點出門的
[00:16:23.560 --> 00:16:25.720]  我最想是早半個小時來到
[00:16:25.720 --> 00:16:27.280]  為什麼?
[00:16:27.280 --> 00:16:30.480]  因為有車位
[00:16:30.480 --> 00:16:32.240]  這是最現實的
[00:16:32.240 --> 00:16:33.720]  每次很遲到的時候
[00:16:33.720 --> 00:16:36.200]  就會發現車子都滿了
[00:16:36.200 --> 00:16:38.040]  那應該停在哪裏呢?
[00:16:38.040 --> 00:16:40.880]  今天有一個好兄弟就指給我一個位置
[00:16:40.880 --> 00:16:44.880]  這樣走進去,安全
[00:16:44.880 --> 00:16:47.960]  當然這不是最最主要的原因
[00:16:47.960 --> 00:16:49.040]  這是很現實的
[00:16:49.040 --> 00:16:53.400]  但主要的原因是想安靜自己的心,是不是?
[00:16:53.400 --> 00:16:55.600]  所以,遲了出門
[00:16:55.600 --> 00:16:57.280]  那開車的時候
[00:16:57.280 --> 00:17:02.480]  為什麼這裏行七十呢?
[00:17:02.480 --> 00:17:05.000]  好啦!我是從東京高速公路過來的
[00:17:05.000 --> 00:17:06.400]  東京高速公路呢?
[00:17:06.400 --> 00:17:07.520]  進去後
[00:17:07.520 --> 00:17:11.400]  為什麼要走八十呢?
[00:17:11.400 --> 00:17:14.000]  終於走到一百的位置了
[00:17:14.000 --> 00:17:17.560]  為什麼不是一百二呢?
[00:17:17.560 --> 00:17:20.920]  所以你見不見到?
[00:17:20.920 --> 00:17:24.240]  為什麼要有這些限制呢?
[00:17:24.240 --> 00:17:26.520]  你當然是想沒有限制的,是不是?
[00:17:26.520 --> 00:17:28.600]  尤其你趕時間的時候
[00:17:28.600 --> 00:17:30.800]  最好沒有限制了
[00:17:30.800 --> 00:17:32.280]  我想走多少就走多少
[00:17:32.280 --> 00:17:34.000]  每個人都會這樣想的
[00:17:34.000 --> 00:17:36.440]  到時候會是什麼世界呢?
[00:17:36.440 --> 00:17:37.920]  亂咯
[00:17:37.920 --> 00:17:40.280]  交通混亂咯
[00:17:40.280 --> 00:17:41.440]  我告訴你
[00:17:41.440 --> 00:17:43.400]  有一個地方
[00:17:43.400 --> 00:17:44.880]  有一個國家
[00:17:44.880 --> 00:17:46.520]  有一個地方
[00:17:46.520 --> 00:17:48.560]  是沒有這些標誌可以看到的
[00:17:48.560 --> 00:17:51.560]  沒有七十、六十、五十那些沒有的
[00:17:51.560 --> 00:17:53.400]  你可以去試一下
[00:17:53.400 --> 00:17:54.960]  我在那裏,我不敢開車
[00:17:54.960 --> 00:17:58.240]  就是我的鄉下
[00:17:58.240 --> 00:17:59.520]  回到印尼
[00:17:59.520 --> 00:18:02.280]  你叫我開車不要吧
[00:18:02.280 --> 00:18:03.600]  如果有限制也好
[00:18:03.600 --> 00:18:06.800]  隔不開他們的
[00:18:06.800 --> 00:18:07.880]  我們常常都說
[00:18:07.880 --> 00:18:10.000]  你這條路線隔我這條路線
[00:18:10.000 --> 00:18:11.000]  沒有也無所謂的
[00:18:11.000 --> 00:18:12.800]  大家都是這樣
[00:18:12.800 --> 00:18:14.080]  就是交叉的
[00:18:14.080 --> 00:18:15.920]  我想去那裏就去那裏
[00:18:15.920 --> 00:18:19.240]  不打燈又怎樣
[00:18:19.240 --> 00:18:21.560]  真的,你試一下
[00:18:21.560 --> 00:18:22.760]  你試一下去我那個地方
[00:18:22.760 --> 00:18:24.320]  我那個地方就是棉蘭
[00:18:24.320 --> 00:18:25.760]  叫做印尼棉蘭
[00:18:25.760 --> 00:18:27.200]  蘇門達臘
[00:18:27.200 --> 00:18:28.120]  你試一下去那裏
[00:18:28.120 --> 00:18:30.920]  看你敢不敢開車
[00:18:30.920 --> 00:18:32.400]  但當地的人,我就問他
[00:18:32.400 --> 00:18:35.400]  為何你們這麼放心開車
[00:18:35.400 --> 00:18:36.080]  沒什麼的
[00:18:36.080 --> 00:18:38.520]  大家是有默契的
[00:18:38.520 --> 00:18:41.320]  扣默契的
[00:18:41.320 --> 00:18:46.720]  你看不到有寫五十、六十、七十、八十沒有的
[00:18:46.720 --> 00:18:47.680]  但是很厲害
[00:18:47.680 --> 00:18:49.120]  他們的車沒有花的
[00:18:49.120 --> 00:18:50.840]  沒有爛的
[00:18:50.840 --> 00:18:52.120]  但是我們這裏開車
[00:18:52.120 --> 00:18:53.320]  有這些規矩
[00:18:53.320 --> 00:18:57.000]  我們都常常碰撞的,是嗎
[00:18:57.000 --> 00:18:59.640]  我們都很盼望政府不要搞這些
[00:18:59.640 --> 00:19:01.520]  什麼六十、七十
[00:19:01.520 --> 00:19:03.000]  很多時候我都想
[00:19:03.000 --> 00:19:04.160]  就是這個位置
[00:19:04.160 --> 00:19:05.600]  為何要走六十
[00:19:05.600 --> 00:19:07.000]  都可以走七十
[00:19:07.000 --> 00:19:09.160]  為何要撤六十
[00:19:09.160 --> 00:19:11.160]  不用多問的
[00:19:11.160 --> 00:19:14.080]  有一定的意義在當中的
[00:19:14.080 --> 00:19:17.280]  神撤一個這樣的樹
[00:19:17.280 --> 00:19:19.320]  一定有它的意義的
[00:19:19.320 --> 00:19:22.160]  為何政府你不問,你問神呢
[00:19:22.160 --> 00:19:26.960]  你不挑戰政府,你挑戰神
[00:19:26.960 --> 00:19:29.160]  不用多問的
[00:19:29.160 --> 00:19:30.760]  我當時未信主的時候
[00:19:30.760 --> 00:19:32.760]  我都問了一個這樣的問題
[00:19:32.760 --> 00:19:34.400]  這個第二章
[00:19:34.400 --> 00:19:36.200]  第一章更加不用說
[00:19:36.200 --> 00:19:39.440]  第二章很多問題我都在問的
[00:19:39.440 --> 00:19:40.920]  這個問是做什麼呢
[00:19:40.920 --> 00:19:44.280]  就是挑戰那些想跟我傳福音的基督徒
[00:19:44.280 --> 00:19:45.400]  是嗎
[00:19:45.400 --> 00:19:46.400]  你一問到他們
[00:19:46.400 --> 00:19:50.680]  原來他們不會回答的
[00:19:50.680 --> 00:19:51.880]  那你去到外面
[00:19:51.880 --> 00:19:53.560]  別人問你這些問題的時候
[00:19:53.560 --> 00:19:55.320]  你會不會回答
[00:19:55.320 --> 00:19:57.440]  有些人都說,是囉,我都不同意的
[00:19:57.440 --> 00:20:03.360]  為何會有這一棵這樣的樹,是嗎
[00:20:03.360 --> 00:20:05.280]  但是我信主之後
[00:20:05.280 --> 00:20:09.800]  這些問題不用問的
[00:20:09.800 --> 00:20:11.840]  但是否表示我已經滿足
[00:20:11.840 --> 00:20:13.560]  不問了
[00:20:13.560 --> 00:20:16.440]  迷信就可以了
