
[00:00:00.000 --> 00:00:02.000]  如果大家有機會
[00:11:51.000 --> 00:11:57.000]  好好地作為家庭裡的牧羊人
[00:11:57.000 --> 00:12:02.000]  承擔好這個角色和責任
[00:12:02.000 --> 00:12:05.000]  給足夠時間給你們的家
[00:12:05.000 --> 00:12:08.000]  放上你們的心
[00:12:08.000 --> 00:12:13.000]  抑或只是牧養自己
[00:12:13.000 --> 00:12:16.000]  姐妹們又如何
[00:12:16.000 --> 00:12:23.000]  你們有沒有好好地作為你們兒女的牧羊人
[00:12:23.000 --> 00:12:27.000]  抑或好像這段經文第四節那樣說
[00:12:27.000 --> 00:12:30.000]  只是嚴嚴地克制你們的兒女
[00:12:30.000 --> 00:12:36.000]  一味顧著他們的學業
[00:12:36.000 --> 00:12:39.000]  不停地鞭策他們
[00:12:39.000 --> 00:12:41.000]  出去補習
[00:12:41.000 --> 00:12:44.000]  參與不同的課外活動
[00:12:44.000 --> 00:12:48.000]  將他們的時間表填得密密麻麻
[00:12:48.000 --> 00:12:49.000]  對不起
[00:12:49.000 --> 00:12:52.000]  也是為你們好
[00:12:52.000 --> 00:12:55.000]  這個說法
[00:12:55.000 --> 00:12:57.000]  從屬靈的角度
[00:12:57.000 --> 00:13:01.000]  神一定不接受
[00:13:01.000 --> 00:13:04.000]  那不在婚姻裡的弟兄姐妹又如何
[00:13:04.000 --> 00:13:07.000]  是不是與你們無關
[00:13:07.000 --> 00:13:09.000]  當然不是
[00:13:09.000 --> 00:13:13.000]  其實只要我們在上班的時候
[00:13:13.000 --> 00:13:17.000]  我們旁邊有同事的話
[00:13:17.000 --> 00:13:19.000]  我們在工作間
[00:13:19.000 --> 00:13:23.000]  我們同樣是牧羊人
[00:13:23.000 --> 00:13:26.000]  未認識耶穌的人
[00:13:26.000 --> 00:13:30.000]  可能在公司職場裡
[00:13:30.000 --> 00:13:33.000]  會用一些自然界裡所推崇的
[00:13:33.000 --> 00:13:35.000]  叫做森林法則
[00:13:35.000 --> 00:13:39.000]  作為我們普遍的規律
[00:13:39.000 --> 00:13:40.000]  對不起
[00:13:40.000 --> 00:13:43.000]  神不是這樣看
[00:13:43.000 --> 00:13:46.000]  祂要我們去醫治那些有病的
[00:13:46.000 --> 00:13:49.000]  為受傷的前果
[00:13:49.000 --> 00:13:51.000]  究竟我們有沒有看到
[00:13:51.000 --> 00:13:55.000]  我們身邊的同事的需要
[00:13:55.000 --> 00:13:57.000]  正因為這樣
[00:13:57.000 --> 00:14:00.000]  神對於那些欺凌弱小的
[00:14:00.000 --> 00:14:03.000]  就特別著緊
[00:14:03.000 --> 00:14:07.000]  當我們看第十七節到第二十二節的時候
[00:14:07.000 --> 00:14:14.000]  就會看到那些恃強凌弱的羊有多離譜
[00:14:14.000 --> 00:14:17.000]  十八節說那些肥壯的
[00:14:17.000 --> 00:14:19.000]  死都不便宜人
[00:14:19.000 --> 00:14:20.000]  他們怎麼做呢
[00:14:20.000 --> 00:14:24.000]  剩下的草用蹄踐踏鳥
[00:14:24.000 --> 00:14:25.000]  剩下的水
[00:14:25.000 --> 00:14:28.000]  當然是乾淨的水
[00:14:28.000 --> 00:14:30.000]  用蹄攪混鳥
[00:14:30.000 --> 00:14:31.000]  明明聚在一起
[00:14:31.000 --> 00:14:33.000]  第二十一節
[00:14:33.000 --> 00:14:38.000]  說他們要用脅用堅擁擠一切受虐的
[00:14:38.000 --> 00:14:40.000]  又用割抵觸
[00:14:40.000 --> 00:14:43.000]  以致使他們四散
[00:14:43.000 --> 00:14:46.000]  所以神在第十七
[00:14:46.000 --> 00:14:49.000]  第二十和二十一節
[00:14:49.000 --> 00:14:54.000]  三次重複說祂要施行判斷
[00:14:54.000 --> 00:14:56.000]  判斷這個字
[00:14:56.000 --> 00:14:59.000]  翻譯得輕了
[00:14:59.000 --> 00:15:02.000]  如果我們看回詩高譯本
[00:15:02.000 --> 00:15:05.000]  這個字是譯做審判
[00:15:05.000 --> 00:15:10.000]  神必定會為那些受欺凌的弱小
[00:15:10.000 --> 00:15:14.000]  伸張正義
[00:15:14.000 --> 00:15:16.000]  那麼神實際上又會怎麼做呢
[00:15:16.000 --> 00:15:18.000]  怎麼幫他們呢
[00:15:18.000 --> 00:15:22.000]  我想請大家跟我一起讀出第十一至第十六節
[00:15:22.000 --> 00:15:24.000]  預備起
[00:15:24.000 --> 00:15:26.000]  主耶和華如此說
[00:15:26.000 --> 00:15:29.000]  看!我必親自尋找我的羊
[00:15:29.000 --> 00:15:32.000]  將牠們尋見
[00:15:32.000 --> 00:15:35.000]  沒人在羊群四散的日子
[00:15:35.000 --> 00:15:37.000]  怎樣尋找牠的羊
[00:15:37.000 --> 00:15:40.000]  我必照樣尋找我的羊
[00:15:40.000 --> 00:15:45.000]  這些羊在漠黑暗的日子散到各處
[00:15:45.000 --> 00:15:49.000]  我必從那裡救回牠們來
[00:15:49.000 --> 00:15:52.000]  我必從萬民中領出牠們
[00:15:52.000 --> 00:15:55.000]  從各國再聚集牠們
[00:15:55.000 --> 00:15:58.000]  引導牠們歸回故土
[00:15:58.000 --> 00:16:00.000]  也必在以色列山上
[00:16:00.000 --> 00:16:02.000]  一切溪水旁邊
[00:16:02.000 --> 00:16:05.000]  境內一切可居之處
[00:16:05.000 --> 00:16:07.000]  牧養牠們
[00:16:07.000 --> 00:16:11.000]  我必在美好的草場牧養牠們
[00:16:11.000 --> 00:16:15.000]  牠們的圈必在以色列高處的山上
[00:16:15.000 --> 00:16:19.000]  牠們必在皆美之圈中躺臥
[00:16:19.000 --> 00:16:23.000]  也在以色列山肥美的草場吃草
[00:16:23.000 --> 00:16:25.000]  主耶和華說
[00:16:25.000 --> 00:16:28.000]  我必親自作我羊的牧人
[00:16:28.000 --> 00:16:31.000]  使牠們得以躺臥
[00:16:31.000 --> 00:16:34.000]  失喪的我必尋找
[00:16:34.000 --> 00:16:36.000]  被俗的我必領回
[00:16:36.000 --> 00:16:39.000]  受傷的我必前果
[00:16:39.000 --> 00:16:41.000]  有病的我必醫治
[00:16:41.000 --> 00:16:45.000]  只是肥的壯的我必除滅
[00:16:45.000 --> 00:16:48.000]  也要秉公牧養牠們
[00:16:48.000 --> 00:16:51.000]  我相信這六節經文裡
[00:16:51.000 --> 00:16:56.000]  最明顯、最顯眼、重複的字
[00:16:56.000 --> 00:16:58.000]  一定是「必」字
[00:16:58.000 --> 00:17:00.000]  我也把它標示紅色
[00:17:00.000 --> 00:17:02.000]  讓大家看
[00:17:02.000 --> 00:17:05.000]  在這六節經文裡
[00:17:05.000 --> 00:17:09.000]  其實出現了十四次
[00:17:09.000 --> 00:17:11.000]  如果連同我還沒說的
[00:17:11.000 --> 00:17:14.000]  接著二十三節到三十節
[00:17:14.000 --> 00:17:17.000]  那裡另外有多十四次
[00:17:17.000 --> 00:17:24.000]  十五節經文裡一共「必」了二十八次
[00:17:24.000 --> 00:17:26.000]  不知道大家有沒有感受到
[00:17:26.000 --> 00:17:31.000]  神那種迫切、肉緊的心情
[00:17:31.000 --> 00:17:34.000]  在第十一節裡這樣說
[00:17:34.000 --> 00:17:36.000]  主耶和華如此說
[00:17:36.000 --> 00:17:39.000]  看!我必親自尋找我的羊
[00:17:39.000 --> 00:17:41.000]  將牠們尋見
[00:17:41.000 --> 00:17:43.000]  我剛才說
[00:17:43.000 --> 00:17:46.000]  早在文數記二十七章十六至十七節的時候
[00:17:46.000 --> 00:17:49.000]  神就已經用了牧羊人
[00:17:49.000 --> 00:17:53.000]  去描述那些負責管治的人
[00:17:53.000 --> 00:17:55.000]  但是很可惜
[00:17:55.000 --> 00:17:57.000]  這一群以色列民
[00:17:57.000 --> 00:18:03.000]  他們的領袖沒有盡好牧羊人的本份
[00:18:03.000 --> 00:18:06.000]  所以神就親自承擔起
[00:18:06.000 --> 00:18:09.000]  作為牧者的角色
[00:18:09.000 --> 00:18:11.000]  當我這樣說
[00:18:11.000 --> 00:18:13.000]  「耶和華是我的牧者」
[00:18:13.000 --> 00:18:19.000]  我相信大家馬上會聯想到詩篇二十三篇
[00:18:19.000 --> 00:18:21.000]  但是我想告訴你
[00:18:21.000 --> 00:18:24.000]  比詩篇更早很多
[00:18:24.000 --> 00:18:28.000]  創世紀四十八章十五節的時候
[00:18:28.000 --> 00:18:34.000]  神已經將自己比喻為牧者
[00:18:34.000 --> 00:18:37.000]  那一節聖經是這樣說的
[00:18:37.000 --> 00:18:44.000]  「祂就給約瑟祝福說:願我祖阿伯拉罕和我父以薩所侍奉的神
[00:18:44.000 --> 00:18:50.000]  就是一生牧養我直到今日的神」
[00:18:50.000 --> 00:18:53.000]  這位真正的牧者
[00:18:53.000 --> 00:18:58.000]  跟上述提過那些不稱職的壞的牧羊人
[00:18:58.000 --> 00:19:01.000]  是剛剛相反的
[00:19:01.000 --> 00:19:05.000]  我們看看以下的對比就知道了
[00:19:05.000 --> 00:19:09.000]  好牧羊人和壞牧羊人有什麼分別?
[00:19:09.000 --> 00:19:12.000]  好的會親自尋找
[00:19:12.000 --> 00:19:13.000]  會尋找
[00:19:13.000 --> 00:19:16.000]  那幾節經文列出來給你看
[00:19:16.000 --> 00:19:19.000]  壞的牧羊人沒有尋找
[00:19:19.000 --> 00:19:20.000]  不尋找
[00:19:20.000 --> 00:19:24.000]  好的會將他的羊救會
[00:19:24.000 --> 00:19:29.000]  領出引導牠們歸回領回
[00:19:29.000 --> 00:19:32.000]  壞的就沒有領回
[00:19:32.000 --> 00:19:35.000]  好的牧羊人會牧養
[00:19:35.000 --> 00:19:37.000]  壞的不牧養
[00:19:37.000 --> 00:19:39.000]  好的會醫治
[00:19:39.000 --> 00:19:41.000]  壞的沒有醫治
[00:19:41.000 --> 00:19:43.000]  好的會前果
[00:19:43.000 --> 00:19:46.000]  壞的沒有前果
[00:19:46.000 --> 00:19:48.000]  好的聚集
[00:19:48.000 --> 00:19:50.000]  壞的重覆了三次
[00:19:50.000 --> 00:19:53.000]  會令到他的羊分散
[00:19:53.000 --> 00:19:56.000]  所以概括來說
[00:19:56.000 --> 00:20:00.000]  這位好的牧羊人在他的帶領下
[00:20:00.000 --> 00:20:04.000]  第一那些羊終於可以被拯救
[00:20:04.000 --> 00:20:07.000]  脫離困局和危險
[00:20:07.000 --> 00:20:11.000]  接著在第十三至第十五節
[00:20:11.000 --> 00:20:16.000]  就說他們會去到以色列的山上溪水旁邊
[00:20:16.000 --> 00:20:21.000]  在以色列山肥美的草場吃草
[00:20:21.000 --> 00:20:27.000]  他們會得到豐富足夠的供應
[00:20:27.000 --> 00:20:31.000]  並且可以得以躺臥休息
[00:20:31.000 --> 00:20:34.000]  其實人和動物一樣
[00:20:34.000 --> 00:20:37.000]  累的時候必須有好的休息
[00:20:37.000 --> 00:20:40.000]  才能夠重新得力
[00:20:40.000 --> 00:20:42.000]  不僅如此
[00:20:42.000 --> 00:20:46.000]  耶利米更加藉著第十六節告訴我們
[00:20:46.000 --> 00:20:53.000]  神要將一切被扭曲的處境去校正
[00:20:53.000 --> 00:21:00.000]  因為祂要秉公牧養祂自己的羊
[00:21:00.000 --> 00:21:04.000]  這位好牧人除了能夠拯救以色列民
[00:21:04.000 --> 00:21:07.000]  和供應他們的需要之外
[00:21:07.000 --> 00:21:10.000]  當我們跳到第十五至第十三節
[00:21:10.000 --> 00:21:13.000]  我們就知道有另外的補充
[00:21:13.000 --> 00:21:17.000]  請大家聽我讀出這六節聖經
[00:21:17.000 --> 00:21:19.000]  第十五節
[00:21:19.000 --> 00:21:24.000]  「我必與他們立平安的約,使惡獸從境內斷絕
[00:21:24.000 --> 00:21:29.000]  他們就必安居在曠野,躺臥在林中
[00:21:29.000 --> 00:21:33.000]  我必使他們與我山的四圍成為福園
[00:21:33.000 --> 00:21:39.000]  我也必叫時雨落下,必有福如金林而降
[00:21:39.000 --> 00:21:43.000]  田野的樹必結果,地也必有出產
[00:21:43.000 --> 00:21:47.000]  他們必在故土安然居住
[00:21:47.000 --> 00:21:50.000]  我截斷他們所負的厄
[00:21:50.000 --> 00:21:55.000]  救他們脫離那以他們為奴之人的手
[00:21:55.000 --> 00:21:59.000]  那時他們就知道我是耶和華
[00:21:59.000 --> 00:22:03.000]  他們必不再作外邦人的掠物
[00:22:03.000 --> 00:22:07.000]  地上的野獸也不再吞吃他們
[00:22:07.000 --> 00:22:11.000]  卻要安然居住,無人驚嚇
[00:22:11.000 --> 00:22:15.000]  我必給他們興起有名的植物
[00:22:15.000 --> 00:22:19.000]  他們在境內不再為饑荒所滅
[00:22:19.000 --> 00:22:23.000]  也不再受外邦人的羞辱
