
[00:00:00.000 --> 00:00:06.000]  前一陣子我和一位弟兄分享我最近生活的一些趣事
[00:06:23.000 --> 00:06:28.000]  簡單到我們大部分人都會忘記或忽視
[00:06:28.000 --> 00:06:35.000]  或不敢要求
[00:06:35.000 --> 00:06:42.000]  我們不敢要求別人結出屬靈的果子
[00:06:42.000 --> 00:06:51.000]  我們也不想要求自己結出屬靈的果子
[00:06:51.000 --> 00:06:59.000]  主耶穌所教的用果子來分辨的方法
[00:06:59.000 --> 00:07:06.000]  成功與否是看一個很重要的關鍵
[00:07:06.000 --> 00:07:11.000]  這個關鍵在乎我們自己究竟知不知道要找什麼果子
[00:07:11.000 --> 00:07:13.000]  那些果子是什麼來的?
[00:07:13.000 --> 00:07:15.000]  是怎樣的樣子?我們知不知道?
[00:07:15.000 --> 00:07:18.000]  如果不知道的話,你怎麼去找呢?
[00:07:18.000 --> 00:07:20.000]  找到你也不知道是不是
[00:07:20.000 --> 00:07:23.000]  還是說你也不知道喪子是怎樣的樣子
[00:07:23.000 --> 00:07:32.000]  你走過看到,你怎麼知道是喪子呢?
[00:07:32.000 --> 00:07:34.000]  果子是指什麼呢?
[00:07:34.000 --> 00:07:39.000]  果子是指基督徒應有的屬靈品格
[00:07:39.000 --> 00:07:41.000]  所謂聖靈所結的果子
[00:07:41.000 --> 00:07:43.000]  九個品格
[00:07:43.000 --> 00:07:49.000]  當然還有光明所結的果子加上公義在裡面
[00:07:49.000 --> 00:07:51.000]  果子也可以指怎樣去教導人
[00:07:51.000 --> 00:07:54.000]  或者你所傳的福音究竟是什麼?
[00:07:54.000 --> 00:07:56.000]  這是福音的果子
[00:07:56.000 --> 00:08:00.000]  今天我會集中講品格
[00:08:00.000 --> 00:08:05.000]  果子你會想像屬靈的品格表現
[00:08:05.000 --> 00:08:12.000]  你所教導人的是什麼呢?
[00:08:12.000 --> 00:08:16.000]  我們再看第十六節中間那一段
[00:08:16.000 --> 00:08:19.000]  荊棘上豈能摘葡萄
[00:08:19.000 --> 00:08:23.000]  窒泥裡豈能摘無花果呢?
[00:08:23.000 --> 00:08:25.000]  如果是你,你會不會搞錯呢?
[00:08:25.000 --> 00:08:30.000]  你會不會摘錯呢?
[00:08:30.000 --> 00:08:33.000]  如果你不知道葡萄是怎樣的
[00:08:33.000 --> 00:08:36.000]  你不知道無花果是怎樣的
[00:08:36.000 --> 00:08:38.000]  你可能會摘錯
[00:08:38.000 --> 00:08:39.000]  你會摘錯
[00:08:39.000 --> 00:08:40.000]  或者你不敢摘
[00:08:40.000 --> 00:08:44.000]  也不知道是不是
[00:08:44.000 --> 00:08:45.000]  所以會不會摘錯
[00:08:45.000 --> 00:08:51.000]  是視乎你懂不懂那些果子是怎樣的
[00:08:51.000 --> 00:08:55.000]  我家後院那裡有一棵葡萄樹
[00:08:55.000 --> 00:08:56.000]  有些弟兄姊妹
[00:08:56.000 --> 00:08:57.000]  因為我經常都會講
[00:08:57.000 --> 00:08:58.000]  有些弟兄姊妹會知道
[00:08:58.000 --> 00:09:00.000]  但是可能你們不知道
[00:09:00.000 --> 00:09:03.000]  這是上一手的業主留下的
[00:09:03.000 --> 00:09:05.000]  我初初搬進去的時候
[00:09:05.000 --> 00:09:06.000]  看到這棵葡萄樹
[00:09:06.000 --> 00:09:11.000]  但是這棵葡萄樹旁邊長滿了樹莓
[00:09:11.000 --> 00:09:13.000]  樹莓是什麼呢?
[00:09:13.000 --> 00:09:14.000]  我看字典
[00:09:14.000 --> 00:09:15.000]  是Raspberry
[00:09:15.000 --> 00:09:16.000]  大家知道
[00:09:16.000 --> 00:09:19.000]  那些紅色一粒
[00:09:19.000 --> 00:09:20.000]  裡面的核很硬
[00:09:20.000 --> 00:09:21.000]  很硬
[00:09:21.000 --> 00:09:23.000]  所以我不喜歡吃
[00:09:23.000 --> 00:09:30.000]  我當Raspberry是樹莓是壞果子
[00:09:30.000 --> 00:09:35.000]  樹莓和葡萄樹是交叉滿滿的
[00:09:35.000 --> 00:09:38.000]  一大堆在這裡
[00:09:38.000 --> 00:09:40.000]  差不多同時間熟了
[00:09:40.000 --> 00:09:41.000]  就快熟了
[00:09:41.000 --> 00:09:42.000]  同時間會熟了
[00:09:42.000 --> 00:09:47.000]  差不多樣子是紅紅黑黑的
[00:09:47.000 --> 00:09:49.000]  我看到的時候我就說
[00:09:49.000 --> 00:09:53.000]  嘩!荊棘裡面竟然可以摘葡萄
[00:09:53.000 --> 00:09:57.000]  我就說這個現象很奇怪
[00:09:57.000 --> 00:10:02.000]  當然其實不是荊棘裡面可以摘葡萄
[00:10:02.000 --> 00:10:08.000]  其實是荊棘和葡萄混在一起
[00:10:08.000 --> 00:10:10.000]  我不喜歡吃樹莓
[00:10:10.000 --> 00:10:13.000]  所以我第二年的時候
[00:10:13.000 --> 00:10:20.000]  就把所有樹莓出壞果子的樹都剷了
[00:10:20.000 --> 00:10:22.000]  就好像聖經十九節那裡說
[00:10:22.000 --> 00:10:24.000]  犯不潔好果子的樹就砍下來
[00:10:24.000 --> 00:10:28.000]  雕在垃圾桶裡
[00:10:28.000 --> 00:10:33.000]  改了一些
[00:10:33.000 --> 00:10:34.000]  但是你想想
[00:10:34.000 --> 00:10:37.000]  在現實的社會教會裡面
[00:10:37.000 --> 00:10:43.000]  講得不好聽的龍蛇混雜
[00:10:43.000 --> 00:10:46.000]  外面真的有人這樣說教會的人
[00:10:46.000 --> 00:10:48.000]  好人壞人
[00:10:48.000 --> 00:10:49.000]  悔改了的人
[00:10:49.000 --> 00:10:50.000]  未悔改的人
[00:10:50.000 --> 00:10:53.000]  惡人罪人
[00:10:53.000 --> 00:10:56.000]  在一起
[00:10:56.000 --> 00:10:57.000]  混在一起
[00:10:57.000 --> 00:11:00.000]  你不知道他們究竟是荊棘還是葡萄
[00:11:00.000 --> 00:11:06.000]  除非我們看到他們品格的表現
[00:11:06.000 --> 00:11:12.000]  特別是在當有意見衝突的時候
[00:11:12.000 --> 00:11:15.000]  當有利益衝突的時候
[00:11:15.000 --> 00:11:17.000]  甚至在有損失的情況之下
[00:11:17.000 --> 00:11:22.000]  我們才看到那個人真正的品格
[00:11:22.000 --> 00:11:24.000]  大家都很開心
[00:11:24.000 --> 00:11:30.000]  聚餐的時候大家都很品格
[00:11:30.000 --> 00:11:31.000]  有衝突的時候
[00:11:31.000 --> 00:11:40.000]  我們才看到一個人真正的品格
[00:11:40.000 --> 00:11:41.000]  回到第十六節
[00:11:41.000 --> 00:11:43.000]  荊棘上豈能摘葡萄
[00:11:43.000 --> 00:11:46.000]  摘泥裡豈能摘無花果
[00:11:46.000 --> 00:11:50.000]  摘泥是指有刺的草
[00:11:50.000 --> 00:11:51.000]  聽說
[00:11:51.000 --> 00:11:53.000]  我看那些色經書
[00:11:53.000 --> 00:11:54.000]  那些摘泥
[00:11:54.000 --> 00:11:55.000]  當時的摘泥
[00:11:55.000 --> 00:11:57.000]  它會出一種花
[00:11:57.000 --> 00:12:01.000]  從遠處看那個花好像有個凹陷
[00:12:01.000 --> 00:12:03.000]  他們說是像無花果的樣子
[00:12:03.000 --> 00:12:04.000]  不知道是不是真的
[00:12:04.000 --> 00:12:05.000]  隨便你吧
[00:12:05.000 --> 00:12:07.000]  你有機會搞錯
[00:12:07.000 --> 00:12:09.000]  或者不減摘
[00:12:09.000 --> 00:12:12.000]  但其實這句聖經告訴我們
[00:12:12.000 --> 00:12:14.000]  一個很重要的提醒
[00:12:14.000 --> 00:12:18.000]  我們要對果實清楚是什麼
[00:12:18.000 --> 00:12:22.000]  我們要對成長有所要求
[00:12:22.000 --> 00:12:25.000]  要求自己有所成長
[00:12:25.000 --> 00:12:29.000]  要求自己看到人的成長表現
[00:12:29.000 --> 00:12:30.000]  我們不是去苛求別人
[00:12:30.000 --> 00:12:32.000]  而是我們要留意到
[00:12:32.000 --> 00:12:37.000]  被別人的好品格吸引你
[00:12:37.000 --> 00:12:38.000]  這個很重要
[00:12:38.000 --> 00:12:40.000]  果子吸引你
[00:12:40.000 --> 00:12:45.000]  還有你懂得什麼是果子
[00:12:45.000 --> 00:12:46.000]  我們自己要追求
[00:12:46.000 --> 00:12:48.000]  結出好果子
[00:12:48.000 --> 00:12:52.000]  我們不要聽從那些自己又結不到好果子
[00:12:52.000 --> 00:12:54.000]  又幫不到你結好果子的人
[00:12:54.000 --> 00:13:00.000]  不要跟錯師父
[00:13:00.000 --> 00:13:02.000]  第十七節
[00:13:02.000 --> 00:13:04.000]  這樣凡好樹都結好果子
[00:13:04.000 --> 00:13:07.000]  唯獨壞樹結壞果子
[00:13:07.000 --> 00:13:08.000]  十八節
[00:13:08.000 --> 00:13:09.000]  好樹不能結壞果子
[00:13:09.000 --> 00:13:13.000]  壞樹不能結好果子
[00:13:13.000 --> 00:13:16.000]  你不要嫌這裡的聖經很厭煩
[00:13:16.000 --> 00:13:17.000]  很累贅
[00:13:17.000 --> 00:13:19.000]  它很清楚地正反
[00:13:19.000 --> 00:13:20.000]  都告訴你
[00:13:20.000 --> 00:13:21.000]  沒有了
[00:13:21.000 --> 00:13:23.000]  你不用怕
[00:13:23.000 --> 00:13:24.000]  有就是有
[00:13:24.000 --> 00:13:26.000]  沒有就是沒有
[00:13:26.000 --> 00:13:29.000]  沒有例外
[00:13:29.000 --> 00:13:30.000]  十九節
[00:13:30.000 --> 00:13:32.000]  凡不結好果子的樹
[00:13:32.000 --> 00:13:33.000]  就堪下來
[00:13:33.000 --> 00:13:35.000]  凋在火裡
[00:13:35.000 --> 00:13:36.000]  二十節
[00:13:36.000 --> 00:13:38.000]  所以憑著他們的果子
[00:13:38.000 --> 00:13:41.000]  就可以認出他們來
[00:13:41.000 --> 00:13:43.000]  這幾節的聖經
[00:13:43.000 --> 00:13:44.000]  很簡單
[00:13:44.000 --> 00:13:45.000]  很容易明白
[00:13:45.000 --> 00:13:46.000]  我不詳細解釋
[00:13:46.000 --> 00:13:48.000]  只是留意第二十節
[00:13:48.000 --> 00:13:49.000]  這一節是因為
[00:13:49.000 --> 00:13:50.000]  重複的
[00:13:50.000 --> 00:13:51.000]  你發覺是吧
[00:13:51.000 --> 00:13:52.000]  重複說的
[00:13:52.000 --> 00:13:53.000]  所以憑著他們的果子
[00:13:53.000 --> 00:13:55.000]  就可以認出他們來
[00:13:55.000 --> 00:13:58.000]  所以我們不要懷疑
[00:13:58.000 --> 00:14:00.000]  要留心這句話
[00:14:00.000 --> 00:14:01.000]  主耶穌說
[00:14:01.000 --> 00:14:03.000]  祂重複地說
[00:14:03.000 --> 00:14:07.000]  是,我們用果子來看
[00:14:07.000 --> 00:14:11.000]  不要從外表
[00:14:11.000 --> 00:14:14.000]  我們更加要放在心裡
[00:14:14.000 --> 00:14:16.000]  要想
[00:14:16.000 --> 00:14:18.000]  相信主耶穌
[00:14:18.000 --> 00:14:23.000]  也可能是用我們的果子來看我們
[00:14:23.000 --> 00:14:24.000]  看我們的果子
[00:14:24.000 --> 00:14:31.000]  去定我們是否真正的門徒
[00:14:31.000 --> 00:14:32.000]  二十節
[00:14:32.000 --> 00:14:35.000]  凡稱呼我主呀主呀的人
[00:14:35.000 --> 00:14:36.000]  不能到盡天國
[00:14:36.000 --> 00:14:38.000]  唯獨遵行我天父旨意的人
[00:14:38.000 --> 00:14:43.000]  才能進去
[00:14:43.000 --> 00:14:44.000]  這句聖經
[00:14:44.000 --> 00:14:51.000]  可以說是很固執
[00:14:51.000 --> 00:14:54.000]  很硬
[00:14:54.000 --> 00:14:55.000]  在某種程度上
[00:14:55.000 --> 00:14:58.000]  很無人情味
[00:14:58.000 --> 00:14:59.000]  如果在審判拿著這句話
[00:14:59.000 --> 00:15:01.000]  是很無人情味
[00:15:01.000 --> 00:15:02.000]  所以有些人會說
[00:15:02.000 --> 00:15:04.000]  這句聖經可能只是繼續說
[00:15:04.000 --> 00:15:06.000]  恩典的問題
[00:15:06.000 --> 00:15:07.000]  就是說
[00:15:07.000 --> 00:15:09.000]  你不去遵守天父的旨意
[00:15:09.000 --> 00:15:12.000]  你就不可以進入天國裡的福氣
[00:15:12.000 --> 00:15:14.000]  因為是在說福氣
[00:15:14.000 --> 00:15:15.000]  已經信了耶穌的人
[00:15:15.000 --> 00:15:18.000]  已經進入了救恩的門
[00:15:18.000 --> 00:15:20.000]  但是還沒有進入福氣
[00:15:20.000 --> 00:15:21.000]  但是這句話
[00:15:21.000 --> 00:15:23.000]  其實也可以真正反映
[00:15:23.000 --> 00:15:27.000]  如果你一直都沒有想過去結果子
[00:15:27.000 --> 00:15:30.000]  沒有想過按照天父的旨意去行
[00:15:30.000 --> 00:15:35.000]  沒有想過按照耶穌的教訓來生活
[00:15:35.000 --> 00:15:37.000]  這句話可能是告訴你
[00:15:37.000 --> 00:15:43.000]  你還沒有進入到救恩之門
[00:15:43.000 --> 00:15:45.000]  所以這句話
[00:15:45.000 --> 00:15:47.000]  是耶穌給我們一個很重要
[00:15:47.000 --> 00:15:49.000]  很嚴肅的宣告
[00:15:49.000 --> 00:15:53.000]  也是一個很嚴峻的警告
[00:15:53.000 --> 00:15:57.000]  會用今天的說話來演繹這句話
[00:15:57.000 --> 00:16:00.000]  只是口講信耶穌的人
[00:16:00.000 --> 00:16:02.000]  不能夠到進天國
[00:16:02.000 --> 00:16:05.000]  唯獨那些進行天父旨意
[00:16:05.000 --> 00:16:09.000]  結出好果子的人才可以進去
[00:16:09.000 --> 00:16:15.000]  大家同不同意這樣說嗎?
[00:16:15.000 --> 00:16:16.000]  天父的旨意
[00:16:16.000 --> 00:16:21.000]  也是等同耶穌所說的教訓
[00:16:21.000 --> 00:16:23.000]  你說耶穌的教訓
[00:16:23.000 --> 00:16:26.000]  是按照天父的旨意來說
[00:16:26.000 --> 00:16:33.000]  所以他們是一樣的
[00:16:33.000 --> 00:16:40.000]  我們看約翰福音十二章四十九節
[00:16:40.000 --> 00:16:41.000]  這位耶穌說
[00:16:41.000 --> 00:16:43.000]  因為我沒有憑著自己說
[00:16:43.000 --> 00:16:46.000]  唯有差我來的父已經給我命令
[00:16:46.000 --> 00:16:49.000]  叫我說什麼說什麼
[00:16:49.000 --> 00:16:50.000]  五十節
[00:16:50.000 --> 00:16:53.000]  我也知道他的命令就是永生
[00:16:53.000 --> 00:16:55.000]  故此我所說的話
[00:16:55.000 --> 00:17:02.000]  正是照著父對我所說的
[00:17:02.000 --> 00:17:07.000]  父神的命令是想我們有永生
[00:17:07.000 --> 00:17:08.000]  主耶穌所說的
[00:17:08.000 --> 00:17:14.000]  也是想讓我們有永生
[00:17:14.000 --> 00:17:16.000]  主耶穌整個登山部分
[00:17:16.000 --> 00:17:17.000]  就告訴我們
[00:17:17.000 --> 00:17:19.000]  讓我們可以進入永生
[00:17:19.000 --> 00:17:25.000]  和享受到在永生裡面所帶來的各種福氣
[00:17:25.000 --> 00:17:31.000]  另外我們跳去看馬太福音七章二十三節
[00:17:31.000 --> 00:17:33.000]  這一句聖經可以做一個反證
[00:17:33.000 --> 00:17:38.000]  去證明我們所說的這一點
[00:17:38.000 --> 00:17:40.000]  第二十三節
[00:17:40.000 --> 00:17:42.000]  我就明明地告訴他們說
[00:17:42.000 --> 00:17:44.000]  我從來不認識你們
[00:17:44.000 --> 00:17:51.000]  你們這些作惡的人離開我去吧
[00:17:51.000 --> 00:17:58.000]  留意「作惡」這個字
[00:17:58.000 --> 00:17:59.000]  「作惡」這個字
[00:17:59.000 --> 00:18:02.000]  在原文的意思可以翻譯為
[00:18:02.000 --> 00:18:06.000]  不按準則而行的人
[00:18:06.000 --> 00:18:11.000]  是那些practicing lawlessness的人
[00:18:11.000 --> 00:18:14.000]  就是目無王法的人
[00:18:14.000 --> 00:18:16.000]  所以可以翻譯作惡的人
[00:18:16.000 --> 00:18:18.000]  英文是evildoers
[00:18:18.000 --> 00:18:20.000]  但是其實他是不按規矩
[00:18:20.000 --> 00:18:26.000]  不按本子辦事的人
[00:18:26.000 --> 00:18:31.000]  耶穌說你們這些不按生活標準
[00:18:31.000 --> 00:18:36.000]  就是登山部分的生活準則而行的人
[00:18:36.000 --> 00:18:39.000]  離開我去吧
[00:18:39.000 --> 00:18:43.000]  即是說就算你們可以傳道
[00:18:43.000 --> 00:18:44.000]  可以趕鬼
[00:18:44.000 --> 00:18:46.000]  可以行異能也好
[00:18:46.000 --> 00:18:48.000]  耶穌說我不認識你
[00:18:48.000 --> 00:18:53.000]  離開我去吧
[00:18:53.000 --> 00:18:57.000]  這是一個很嚴厲的警告
[00:18:57.000 --> 00:19:01.000]  我們不要掉以輕心
[00:19:01.000 --> 00:19:06.000]  將這個警告和提醒放在心裏
[00:19:06.000 --> 00:19:09.000]  我們要按照耶穌的教訓來生活
[00:19:09.000 --> 00:19:16.000]  結出好果子
[00:19:16.000 --> 00:19:21.000]  我回來問一個問題
[00:19:21.000 --> 00:19:25.000]  在新約舊約教會的歷史裏
[00:19:25.000 --> 00:19:27.000]  那麼多千年裏
[00:19:27.000 --> 00:19:30.000]  我們知道不斷有假先知的出現
[00:19:30.000 --> 00:19:33.000]  假師父的出現
[00:19:33.000 --> 00:19:35.000]  他們出現在神的子民裏面
[00:19:35.000 --> 00:19:37.000]  或者出現在信徒之間
[00:19:37.000 --> 00:19:39.000]  我的問題就是要問
[00:19:39.000 --> 00:19:47.000]  為什麼這些假師父假先知會出現呢?
[00:19:47.000 --> 00:19:50.000]  為什麼他們可以生存呢?
[00:19:50.000 --> 00:19:52.000]  他們是假的
[00:19:52.000 --> 00:19:53.000]  人們都不會聽他們的
[00:19:53.000 --> 00:19:55.000]  為什麼他們能夠生存到
[00:19:55.000 --> 00:19:57.000]  甚至在教會裏面
[00:19:57.000 --> 00:20:00.000]  有一定程度的受歡迎呢?
[00:20:00.000 --> 00:20:02.000]  他們可以佔一席位呢?
[00:20:02.000 --> 00:20:09.000]  為什麼呢?
[00:20:09.000 --> 00:20:11.000]  原因可能有很多
[00:20:11.000 --> 00:20:14.000]  但是我認為最重要的一個原因
[00:20:14.000 --> 00:20:17.000]  就是因為有很多人
[00:20:17.000 --> 00:20:23.000]  他們自己是很喜歡聽假師父的說話
[00:20:23.000 --> 00:20:27.000]  這個就是所謂供求的關係
[00:20:27.000 --> 00:20:29.000]  supply and demand
[00:20:29.000 --> 00:20:32.000]  有人想聽就自然有人肯說
[00:20:32.000 --> 00:20:36.000]  很簡單
[00:20:36.000 --> 00:20:39.000]  上次我們說到要選擇閘門
[00:20:39.000 --> 00:20:42.000]  引導永生的閘門
[00:20:42.000 --> 00:20:50.000]  千萬不要選擇引導滅亡和枉費福氣的闊門
[00:20:50.000 --> 00:20:53.000]  但是我們知道聖經裏說
[00:20:53.000 --> 00:20:58.000]  湧入闊門的人是很多
[00:20:58.000 --> 00:21:06.000]  他們就是情願選擇枉費之門
[00:21:06.000 --> 00:21:09.000]  所以那些假師父
[00:21:09.000 --> 00:21:11.000]  他們會很受歡迎
[00:21:11.000 --> 00:21:16.000]  他們有一定的市場
[00:21:16.000 --> 00:21:18.000]  況且在新約舊約裏面
[00:21:18.000 --> 00:21:21.000]  都有聖經很清楚提到這一方面
[00:21:21.000 --> 00:21:24.000]  我們看看舊約的以賽亞書
[00:21:24.000 --> 00:21:28.000]  以賽亞書三十章第十節
[00:21:28.000 --> 00:21:32.000]  他們就是指那些不肯悔改的百姓
[00:21:32.000 --> 00:21:34.000]  對先見說
[00:21:34.000 --> 00:21:36.000]  先見和先知差不多
[00:21:36.000 --> 00:21:37.000]  對先見說
[00:21:37.000 --> 00:21:39.000]  不要妄見不吉利的事
[00:21:39.000 --> 00:21:42.000]  不要告訴我們不好的事
[00:21:42.000 --> 00:21:44.000]  對先知說
[00:21:44.000 --> 00:21:46.000]  不要向我們講正直的話
[00:21:46.000 --> 00:21:48.000]  要向我們說柔和的話
[00:21:48.000 --> 00:21:50.000]  言虛幻的事
[00:21:50.000 --> 00:21:52.000]  講一些我們喜歡聽的事
[00:21:52.000 --> 00:21:56.000]  講故事就最好了
[00:21:56.000 --> 00:21:58.000]  新約
[00:21:58.000 --> 00:22:03.000]  我們看看提摩太后書四章第三節
[00:22:03.000 --> 00:22:05.000]  保羅說的
[00:22:05.000 --> 00:22:06.000]  因為時候要到
[00:22:06.000 --> 00:22:08.000]  人必厭煩純正的道理
[00:22:08.000 --> 00:22:10.000]  以躲發揚
[00:22:10.000 --> 00:22:12.000]  就隨從自己的情慾
[00:22:12.000 --> 00:22:14.000]  增添好些師父
[00:22:14.000 --> 00:22:15.000]  第四節
[00:22:15.000 --> 00:22:17.000]  並且掩耳不聽真道
[00:22:17.000 --> 00:22:22.000]  偏向飄渺的言語
[00:22:22.000 --> 00:22:24.000]  都是一樣
[00:22:24.000 --> 00:22:27.000]  講一些合聽的話
[00:22:27.000 --> 00:22:30.000]  講一些新奇刺激好玩的東西就夠了
[00:22:30.000 --> 00:22:35.000]  不要教我們這麼多正義的東西
[00:22:35.000 --> 00:22:39.000]  讓我們聽到悶
[00:22:39.000 --> 00:22:43.000]  既然有人喜歡聽廉價的福音
[00:22:43.000 --> 00:22:45.000]  喜歡聽輕鬆熱鬧
[00:22:45.000 --> 00:22:47.000]  在闊門裏面的熱鬧
[00:22:47.000 --> 00:22:49.000]  記得闊門就是熱鬧
[00:22:49.000 --> 00:22:53.000]  熱鬧又不需要努力成長的福音
[00:22:53.000 --> 00:22:56.000]  那自然當然有很多
[00:22:56.000 --> 00:23:00.000]  講這種東西的假師父出現
