
[00:00:00.000 --> 00:00:02.220]  第五姊妹平安 大家好
[00:04:23.520 --> 00:04:24.800]  我很富足
[00:04:24.800 --> 00:04:25.600]  哎呀
[00:04:25.600 --> 00:04:26.680]  聚聚會
[00:04:26.680 --> 00:04:28.200]  吃吃飯
[00:04:28.200 --> 00:04:31.240]  現在沒得飯吃了
[00:04:31.240 --> 00:04:35.160]  現在開始考驗到我們到底教會
[00:04:35.160 --> 00:04:37.080]  現在你知道這些年
[00:04:37.080 --> 00:04:41.600]  我看見在整個亞洲的教會也開始追求
[00:04:41.600 --> 00:04:44.240]  教會越來越希望自己教會大
[00:04:44.240 --> 00:04:47.520]  教會希望自己能夠有大禮拜堂
[00:04:47.520 --> 00:04:50.040]  能夠一次容納幾千人聚會
[00:04:50.040 --> 00:04:50.840]  為什麼呢
[00:04:50.840 --> 00:04:51.320]  哎呀
[00:04:51.320 --> 00:04:53.360]  你看見那幾千人聚會
[00:04:53.360 --> 00:04:55.960]  那種聚會的感覺怎麼樣
[00:04:55.960 --> 00:04:56.880]  多美啊
[00:04:56.880 --> 00:04:58.800]  多好啊
[00:04:58.800 --> 00:05:00.280]  但是我不是
[00:05:00.280 --> 00:05:01.720]  我再次強調
[00:05:01.720 --> 00:05:05.720]  我不是again教會要變大
[00:05:05.720 --> 00:05:07.520]  但是當我們追求
[00:05:07.520 --> 00:05:10.200]  越來越多的追求外在的東西的時候
[00:05:10.200 --> 00:05:14.400]  我們就會越來越疏忽到裡面的問題
[00:05:14.400 --> 00:05:16.040]  老底家的教會很有錢
[00:05:16.040 --> 00:05:17.960]  老底家的教會
[00:05:17.960 --> 00:05:20.840]  他覺得他自己一樣都不缺
[00:05:20.840 --> 00:05:22.080]  你看到沒有
[00:05:22.080 --> 00:05:29.000]  這個叫做自我感覺良好
[00:05:29.000 --> 00:05:32.320]  那如果他真的是這樣子的話
[00:05:32.320 --> 00:05:33.840]  主就不會說
[00:05:33.840 --> 00:05:36.200]  卻不知道你是那困苦
[00:05:36.200 --> 00:05:36.960]  可憐
[00:05:36.960 --> 00:05:37.760]  貧窮
[00:05:37.760 --> 00:05:38.600]  瞎眼
[00:05:38.600 --> 00:05:39.400]  怎麼樣
[00:05:39.400 --> 00:05:43.160]  赤身的
[00:05:43.160 --> 00:05:46.920]  其實主耶穌在這裡責備他的
[00:05:46.920 --> 00:05:50.720]  都是跟這個教會有關係
[00:05:50.720 --> 00:05:52.840]  老底家教會最引以為傲的
[00:05:52.840 --> 00:05:54.080]  他有三件事情
[00:05:54.080 --> 00:05:55.480]  第一個就是剛才我們講的
[00:05:55.480 --> 00:05:57.840]  他是一個金融商業銀行
[00:05:57.840 --> 00:05:58.720]  他換錢
[00:05:58.720 --> 00:05:59.480]  貨幣兌換
[00:05:59.480 --> 00:06:01.000]  他都是中心
[00:06:01.000 --> 00:06:01.800]  所以換句話說
[00:06:01.800 --> 00:06:03.360]  這是一個很富有的城市
[00:06:03.360 --> 00:06:07.800]  對不對
[00:06:07.800 --> 00:06:10.000]  第二件事情
[00:06:10.000 --> 00:06:17.960]  他們有當時候最著名的黑羊毛的成衣
[00:06:17.960 --> 00:06:20.160]  烏黑的羊毛
[00:06:20.160 --> 00:06:24.080]  然後做成的這些的衣服
[00:06:24.080 --> 00:06:25.320]  所以
[00:06:25.320 --> 00:06:27.120]  這一個對照就是說
[00:06:27.120 --> 00:06:29.320]  你雖然有很漂亮的
[00:06:29.320 --> 00:06:31.840]  產這些很漂亮的羊毛衣
[00:06:31.840 --> 00:06:37.360]  但是主說你卻是赤身的
[00:06:37.360 --> 00:06:39.040]  你卻是赤身的
[00:06:39.040 --> 00:06:40.800]  你卻是全身裸體的
[00:06:40.800 --> 00:06:41.320]  金融慈悲
[00:06:41.320 --> 00:06:43.560]  全身裸體的在路上走路
[00:06:43.560 --> 00:06:45.760]  請問這是什麼意思
[00:06:45.760 --> 00:06:50.360]  這表明羞恥
[00:06:50.360 --> 00:06:54.080]  主說你其實你根本沒有穿衣服
[00:06:54.080 --> 00:06:56.080]  你根本是羞恥的不得了
[00:06:56.080 --> 00:06:58.200]  你的裡面的鼠鱗的光景
[00:06:58.200 --> 00:07:00.560]  你自己裡面的那個裡面烏黑
[00:07:00.560 --> 00:07:01.600]  長烏蠟垢
[00:07:01.600 --> 00:07:04.600]  你自己都沒有看見
[00:07:04.600 --> 00:07:07.520]  你外面穿著這很漂亮的這個羊毛衣服
[00:07:07.520 --> 00:07:12.080]  但是你裡面其實是很骯髒的
[00:07:12.080 --> 00:07:14.160]  主說你是瞎眼的
[00:07:14.160 --> 00:07:17.440]  為什麼說他瞎眼的
[00:07:17.440 --> 00:07:19.360]  當時候
[00:07:19.360 --> 00:07:21.480]  老底家有
[00:07:21.480 --> 00:07:25.200]  當時候可以說很著名的一個醫學中心
[00:07:25.200 --> 00:07:27.800]  醫學院在這個地方
[00:07:27.800 --> 00:07:32.880]  而且當時候這個醫學院裡面所發明
[00:07:32.880 --> 00:07:37.120]  所產製的這個眼藥膏
[00:07:37.120 --> 00:07:40.320]  也是非常著名的
[00:07:40.320 --> 00:07:42.480]  所以到後面主賢主才會說
[00:07:42.480 --> 00:07:44.160]  請你跟我來買什麼
[00:07:44.160 --> 00:07:47.240]  買眼藥
[00:07:47.240 --> 00:07:49.000]  換句話說丟著唄
[00:07:49.000 --> 00:07:52.400]  老底家他的眼睛是瞎的
[00:07:52.400 --> 00:07:55.000]  他雖然外面的眼睛是好的
[00:07:55.000 --> 00:07:56.960]  可是他裡面的眼睛是瞎的
[00:07:56.960 --> 00:07:58.440]  他看不見自己
[00:07:58.440 --> 00:08:01.280]  其實是貧窮瞎眼赤身
[00:08:01.280 --> 00:08:02.880]  困苦可憐的
[00:08:02.880 --> 00:08:05.400]  他看到的是自己很富有
[00:08:05.400 --> 00:08:07.320]  你看我開勞斯萊斯
[00:08:07.320 --> 00:08:08.600]  我開Benz
[00:08:08.600 --> 00:08:15.600]  我開3B的
[00:08:15.600 --> 00:08:17.160]  你看我住的房子
[00:08:17.160 --> 00:08:22.520]  我住在那個大大的房子
[00:08:22.520 --> 00:08:24.320]  那個房子你一去看去了
[00:08:24.320 --> 00:08:32.760]  真是我們都可以去那邊開retreat了
[00:08:32.760 --> 00:08:36.000]  這不就是我們所期望看見的嗎
[00:08:36.000 --> 00:08:39.040]  這豈不是我們所謂的美國夢嗎
[00:08:39.040 --> 00:08:45.760]  所以你知道這個老底家的問題就是
[00:08:45.760 --> 00:08:50.840]  他其實是他戴上了自己的面罩
[00:08:50.840 --> 00:08:53.360]  他看不見自己
[00:08:53.360 --> 00:08:57.680]  講到這個戴面罩就想到戴口罩
[00:08:57.680 --> 00:08:59.200]  我記得在去年的時候
[00:08:59.200 --> 00:09:01.640]  香港如火如荼在那個地方
[00:09:01.640 --> 00:09:04.520]  為了要他們要爭取權益
[00:09:04.520 --> 00:09:07.760]  他們要修改法律等等這些
[00:09:07.760 --> 00:09:09.800]  所以香港人上街頭的時候
[00:09:09.800 --> 00:09:12.560]  就每個人都戴面罩是不是
[00:09:12.560 --> 00:09:13.720]  為什麼戴面罩
[00:09:13.720 --> 00:09:15.960]  為什麼戴口罩
[00:09:15.960 --> 00:09:17.840]  因為他們預先就知道
[00:09:17.840 --> 00:09:20.480]  這個COVID-19要來了嗎
[00:09:20.480 --> 00:09:24.280]  不是他們為什麼戴口罩
[00:09:24.280 --> 00:09:26.800]  因為他們怕被發現他是誰
[00:09:26.800 --> 00:09:29.520]  你懂意思嗎
[00:09:29.520 --> 00:09:34.280]  這個天眼這個系統一下把你照了之後
[00:09:34.280 --> 00:09:35.560]  他就可以認出你來了
[00:09:35.560 --> 00:09:36.840]  所以大家都戴面罩
[00:09:36.840 --> 00:09:37.440]  為什麼
[00:09:37.440 --> 00:09:41.400]  所以因此香港後來發明一個法律叫做什麼
[00:09:41.400 --> 00:09:42.760]  禁止戴面罩法
[00:09:42.760 --> 00:09:49.240]  這個我看大概是從歷史上面從來沒有的事情
[00:09:49.240 --> 00:09:52.840]  為了不戴面罩立一個法是不是
[00:09:52.840 --> 00:09:57.240]  那曾幾何時香港這個戴面罩的問題已經過去了
[00:09:57.240 --> 00:09:58.920]  大家已經不再去注意它了
[00:09:58.920 --> 00:10:01.960]  現在變成是我們這邊也開始有戴面罩的問題
[00:10:01.960 --> 00:10:04.360]  有沒有
[00:10:04.360 --> 00:10:06.440]  所以美國還在那邊爭著到底要不要戴面罩
[00:10:06.440 --> 00:10:07.960]  到底要不要戴口罩
[00:10:07.960 --> 00:10:10.280]  甚至最近有一個CNN的主播
[00:10:10.280 --> 00:10:13.080]  他們就跟這個北京的他們的記者連線
[00:10:13.080 --> 00:10:15.240]  然後把那邊的北京的狀況
[00:10:15.240 --> 00:10:17.240]  因為北京最近也疫情比較嚴重
[00:10:17.240 --> 00:10:20.080]  所以他就把這個狀況照過來
[00:10:20.080 --> 00:10:23.000]  那個在美國的這個記者看了目瞪口呆
[00:10:23.000 --> 00:10:27.400]  他說中國人怎麼每個都開口罩
[00:10:27.400 --> 00:10:29.800]  而且如果你今天看一個人沒有戴口罩
[00:10:29.800 --> 00:10:30.560]  他看到你的話
[00:10:30.560 --> 00:10:34.640]  他馬上說對不起對不起
[00:10:34.640 --> 00:10:35.680]  後來結論就是說
[00:10:35.680 --> 00:10:37.960]  今天我們戴口罩已經變成是一個政治問題
[00:10:37.960 --> 00:10:40.640]  不是一個衛生問題了
[00:10:40.640 --> 00:10:43.000]  對不起我不是談戴口罩不戴口罩問題
[00:10:43.000 --> 00:10:44.040]  但是我們應該戴口罩
[00:10:44.040 --> 00:10:45.200]  我們在這裡都戴口罩
[00:10:45.200 --> 00:10:48.240]  除了我沒戴
[00:10:48.240 --> 00:10:50.200]  那就是我講的意思是說
[00:10:50.200 --> 00:10:53.800]  如果我把口罩戴起來
[00:10:53.800 --> 00:10:55.000]  你看不見我是誰
[00:10:55.000 --> 00:10:57.560]  你看不清楚我是誰
[00:10:57.560 --> 00:10:59.880]  是不是
[00:10:59.880 --> 00:11:03.000]  所以主耶穌在這個地方的意思就是說
[00:11:03.000 --> 00:11:05.000]  你根本是戴上了面罩
[00:11:05.000 --> 00:11:07.480]  你看不見
[00:11:07.480 --> 00:11:09.640]  你看不見你自己的問題
[00:11:09.640 --> 00:11:11.680]  你臉上有這個青春痘
[00:11:11.680 --> 00:11:13.160]  你臉上有雀斑
[00:11:13.160 --> 00:11:14.800]  你臉上有老人斑
[00:11:14.800 --> 00:11:20.920]  你自己以為你自己還是蠻年輕的
[00:11:20.920 --> 00:11:23.720]  聽懂沒有這就是今天
[00:11:23.720 --> 00:11:27.840]  我想今天不光是美國的問題
[00:11:27.840 --> 00:11:31.440]  我想這也是今天中國的問題
[00:11:31.440 --> 00:11:33.720]  是不是
[00:11:33.720 --> 00:11:37.560]  美國覺得自己是世界強國
[00:11:37.560 --> 00:11:40.280]  其實這叫外強怎麼樣
[00:11:40.280 --> 00:11:42.480]  中乾
[00:11:42.480 --> 00:11:47.400]  美國現在是全世界欠債最高的國家
[00:11:47.400 --> 00:11:49.400]  你知道嗎統計到今天
[00:11:49.400 --> 00:11:51.200]  美國欠債有多少
[00:11:51.200 --> 00:11:52.600]  你猜猜看好不好
[00:11:52.600 --> 00:11:56.920]  美國現在的外債是多少你知道嗎
[00:11:56.920 --> 00:12:02.760]  24兆
[00:12:02.760 --> 00:12:09.160]  24兆算多少
[00:12:09.160 --> 00:12:15.600]  兆是萬是不是
[00:12:15.600 --> 00:12:18.920]  最新的統計是美國的這個外債
[00:12:18.920 --> 00:12:26.480]  已經是超過了22萬億
[00:12:26.480 --> 00:12:29.360]  這個新聞數據我也是不太會算
[00:12:29.360 --> 00:12:33.200]  22萬億
[00:12:33.200 --> 00:12:35.920]  所以美國這個外債
[00:12:35.920 --> 00:12:38.800]  我們後面在美國的這些子子孫孫
[00:12:38.800 --> 00:12:44.640]  不知道何年何月才能夠把它還清
[00:12:44.640 --> 00:12:47.760]  因此美國今天大家都想要到美國來
[00:12:47.760 --> 00:12:49.760]  為什麼美國夢美國夢
[00:12:49.760 --> 00:12:52.080]  美國正好美國是天堂
[00:12:52.080 --> 00:12:54.120]  這個豈不是今天你來這裡嗎
[00:12:54.120 --> 00:12:57.160]  但是我問了很多來美國久的人都會說
[00:12:57.160 --> 00:12:59.240]  他們搖搖頭
[00:12:59.240 --> 00:13:05.080]  美國今天已經不是天堂了
[00:13:05.080 --> 00:13:09.000]  中國在這些年經濟發展
[00:13:09.000 --> 00:13:11.040]  發展飛快
[00:13:11.040 --> 00:13:13.080]  到了一個角度
[00:13:13.080 --> 00:13:15.720]  中國好像慢慢要變成世界的強國
[00:13:15.720 --> 00:13:17.720]  在經濟上面在各方面來講
[00:13:17.720 --> 00:13:22.640]  他都開始想要扮演一個世界強國的這一個角色
[00:13:22.640 --> 00:13:27.920]  但是中國人中國有一個問題就是什麼呢
[00:13:27.920 --> 00:13:31.040]  就是中國人大概跟我們的面子文化有關係
[00:13:31.040 --> 00:13:33.600]  中國有一種叫做面子工程
[00:13:33.600 --> 00:13:36.360]  你聽過嗎
[00:13:36.360 --> 00:13:38.280]  大家都發大家都發展
[00:13:38.280 --> 00:13:39.720]  所以我也發展
[00:13:39.720 --> 00:13:42.320]  所以最近這個這個最近4月份的時候
[00:13:42.320 --> 00:13:44.040]  就一個報導消息出來說
[00:13:44.040 --> 00:13:46.200]  在貴州有一個叫獨三線
[00:13:46.200 --> 00:13:47.880]  你聽過嗎
[00:13:47.880 --> 00:13:49.040]  沒聽過我也沒聽過
[00:13:49.040 --> 00:13:51.520]  雖然我母親是貴州人
[00:13:51.520 --> 00:13:53.240]  很偏僻的一個地方
[00:13:53.240 --> 00:13:57.840]  很多少數民族的一個小山小縣
[00:13:57.840 --> 00:13:59.920]  大概只有37萬人
[00:13:59.920 --> 00:14:02.880]  這個地方他們這個縣因為很窮
[00:14:02.880 --> 00:14:08.720]  所以他們本身這個縣負債400億人民幣
[00:14:08.720 --> 00:14:13.560]  可是最近他們花了2億的人民幣
[00:14:13.560 --> 00:14:18.040]  要去蓋一個說是可能是全世界第一的
[00:14:18.040 --> 00:14:23.000]  一個有這種山的一個大樓
[00:14:23.000 --> 00:14:25.000]  就是
[00:14:25.000 --> 00:14:27.200]  我今天沒有把它秀出來
[00:14:27.200 --> 00:14:33.000]  看起來有人說有點像是西藏的布達拉宮
[00:14:33.000 --> 00:14:35.800]  所以大家就拼命的去
[00:14:35.800 --> 00:14:39.960]  這個政府就拼命的去要蓋這個東西
[00:14:39.960 --> 00:14:42.200]  為的就是希望能夠響應
[00:14:42.200 --> 00:14:44.200]  整個中國的一個發展
[00:14:44.200 --> 00:14:45.160]  脫離貧窮
[00:14:45.160 --> 00:14:47.840]  讓這個貧窮的縣讓它能夠發展起來
[00:14:47.840 --> 00:14:49.480]  希望能夠促進觀光業
[00:14:49.480 --> 00:14:53.680]  讓大家來這個地方
[00:14:53.680 --> 00:14:55.720]  可是最後
[00:14:55.720 --> 00:14:58.800]  最後的結果就是現在因為他們沒有經費
[00:14:58.800 --> 00:15:02.160]  所以最後就爛尾了
[00:15:02.160 --> 00:15:04.400]  爛尾懂嗎
[00:15:04.400 --> 00:15:05.880]  爛尾就是說
[00:15:05.880 --> 00:15:08.120]  這個最後
[00:15:08.120 --> 00:15:11.320]  最後沒有做完
[00:15:11.320 --> 00:15:12.440]  為什麼
[00:15:12.440 --> 00:15:17.680]  這個叫做面紙工程
[00:15:17.680 --> 00:15:19.160]  我想到我做工程的時候
[00:15:19.160 --> 00:15:20.560]  我更是清楚知道
[00:15:20.560 --> 00:15:23.160]  很多的工程是面紙
[00:15:23.160 --> 00:15:25.600]  甚至叫做豆腐渣工程
[00:15:25.600 --> 00:15:28.520]  外面很好看
[00:15:28.520 --> 00:15:29.520]  一個颱風來了
[00:15:29.520 --> 00:15:30.960]  一個洪水來了
[00:15:30.960 --> 00:15:32.560]  你馬上就看見這個裡面的
[00:15:32.560 --> 00:15:36.640]  裡面也根本就是空的
[00:15:36.640 --> 00:15:38.040]  那個鋼筋和泥土
[00:15:38.040 --> 00:15:41.720]  根本就是一些爛石頭在裡面
[00:15:41.720 --> 00:15:44.480]  但是外面好好看
[00:15:44.480 --> 00:15:46.080]  中國人很喜歡搞這一套
[00:15:46.080 --> 00:15:48.880]  很會搞這一套
[00:15:48.880 --> 00:15:53.520]  教會會不會也不知不覺的
[00:15:53.520 --> 00:15:56.280]  我們也學習這樣子的功課呢
[00:15:56.280 --> 00:16:02.720]  我們也學習別人的榜樣呢
[00:16:02.720 --> 00:16:05.440]  勞底家這個教會
[00:16:05.440 --> 00:16:10.440]  其實你現在看到的都是我們所謂的殘垣斷壁了
[00:16:10.440 --> 00:16:12.080]  都是古蹟了
[00:16:12.080 --> 00:16:14.680]  但是你仍然可以看見這個城市
[00:16:14.680 --> 00:16:17.320]  他真的是一個很富有
[00:16:17.320 --> 00:16:19.080]  很輝煌的城市
[00:16:19.080 --> 00:16:22.480]  據說他曾經在地震的時候
[00:16:22.480 --> 00:16:24.920]  那麼當時候沙迪教會跟羅馬政府
[00:16:24.920 --> 00:16:27.800]  申請費用來重建
[00:16:27.800 --> 00:16:31.960]  可是勞底家教會跟羅馬中央政府說
[00:16:31.960 --> 00:16:33.800]  他說不用
[00:16:33.800 --> 00:16:36.880]  我們自己可以搞定
[00:16:36.880 --> 00:16:40.800]  所以勞底家教會自己有錢
[00:16:40.800 --> 00:16:42.160]  銀行存款很多
[00:16:42.160 --> 00:16:45.920]  所以他們自己重建這個城市
[00:16:45.920 --> 00:16:53.000]  所以你可以看見勞底家這個城市的富足
[00:16:53.000 --> 00:16:56.120]  我們中國人在形容有一句話
[00:16:56.120 --> 00:16:58.040]  形容這種情形叫做
[00:16:58.040 --> 00:17:06.320]  "金欲其外,敗蓄其中" 什麼意思呢?
[00:17:06.320 --> 00:17:09.040]  你看外面是金啊、玉啊
[00:17:09.040 --> 00:17:11.600]  好像是金玉做的
[00:17:11.600 --> 00:17:13.880]  但是其實裡面是什麼?
[00:17:13.880 --> 00:17:17.840]  一些棉花碎
[00:17:17.840 --> 00:17:20.240]  那這個典故怎麼來的呢?
[00:17:20.240 --> 00:17:26.080]  這個典故就是在
[00:17:26.080 --> 00:17:29.480]  有一個人叫做劉基
[00:17:29.480 --> 00:17:31.080]  劉基你可能不太清楚
[00:17:31.080 --> 00:17:35.920]  但是講劉伯溫你大概應該有點印象
[00:17:35.920 --> 00:17:40.640]  這個成語是出自明朝有一個劉基
[00:17:40.640 --> 00:17:45.560]  劉基他是元末明初軍事的一個策略家
[00:17:45.560 --> 00:17:48.640]  他這個人也是政治家、詩人
[00:17:48.640 --> 00:17:50.200]  他通曉天文
[00:17:50.200 --> 00:17:52.200]  他也精兵法
[00:17:52.200 --> 00:17:53.800]  那麼有一點的夏天
[00:17:53.800 --> 00:17:57.520]  劉基就在杭州的城裡面在漫步
[00:17:57.520 --> 00:18:02.960]  他看見一個小販在賣這個orange
[00:18:02.960 --> 00:18:07.440]  那麼這個orange是很難保存到夏天的
[00:18:07.440 --> 00:18:13.640]  所以劉基就發現這個小販所賣的這個orange
[00:18:13.640 --> 00:18:19.000]  這個orange是什麼?
[00:18:19.000 --> 00:18:20.520]  橘子
[00:18:20.520 --> 00:18:22.240]  柳丁呢?
[00:18:22.240 --> 00:18:24.080]  女子柳丁不一樣
[00:18:24.080 --> 00:18:26.880]  反正不管怎麼樣應該是那個
[00:18:26.880 --> 00:18:27.960]  你看這個
[00:18:27.960 --> 00:18:29.880]  他看這個orange
[00:18:29.880 --> 00:18:34.440]  外面的金黃油亮
[00:18:34.440 --> 00:18:36.040]  新鮮飽滿
[00:18:36.040 --> 00:18:39.000]  就好像是剛從樹上摘下來的
[00:18:39.000 --> 00:18:40.520]  所以他就跟這個小販說
[00:18:40.520 --> 00:18:42.960]  他說他給他買了幾個
[00:18:42.960 --> 00:18:44.320]  雖然那個價錢很貴
[00:18:44.320 --> 00:18:47.840]  大概是那種當令時計的十倍
[00:18:47.840 --> 00:18:54.800]  可是他說他覺得小販能夠把這個橘子能夠存到現在也是很不容易的事情
[00:18:54.800 --> 00:18:56.880]  所以他就貴就貴吧
[00:18:56.880 --> 00:18:59.680]  他就把它買回家
[00:18:59.680 --> 00:19:01.200]  買回家
[00:19:01.200 --> 00:19:03.600]  剝開一看
[00:19:03.600 --> 00:19:06.640]  裡面那個肉乾癟的
[00:19:06.640 --> 00:19:08.600]  你們吃過這種橘子
[00:19:08.600 --> 00:19:09.920]  乾癟的
[00:19:09.920 --> 00:19:11.760]  沒有水分
[00:19:11.760 --> 00:19:13.280]  好像是什麼
[00:19:13.280 --> 00:19:15.440]  都是一些的果肉的粒
[00:19:15.440 --> 00:19:17.400]  有沒有那種
[00:19:17.400 --> 00:19:19.080]  他看了之後很生氣
[00:19:19.080 --> 00:19:21.440]  他就跑回去去找這個小販理論
[00:19:21.440 --> 00:19:23.480]  他說
[00:19:23.480 --> 00:19:24.800]  他說你看
[00:19:24.800 --> 00:19:26.520]  他把它給你看
[00:19:26.520 --> 00:19:28.520]  你賣的這是什麼樣子的
[00:19:28.520 --> 00:19:30.480]  什麼樣子的橘子
[00:19:30.480 --> 00:19:32.440]  這個小販
[00:19:32.440 --> 00:19:34.760]  一臉這個很鎮定的樣子
[00:19:34.760 --> 00:19:39.880]  一點都沒有覺得自己很羞愧做錯事
[00:19:39.880 --> 00:19:41.800]  他就跟他講他說
