
[00:00:00.000 --> 00:00:03.400]  今天的題目是「共建神的家」
[00:11:24.600 --> 00:11:26.400]  我們接著就忘記了神
[00:11:26.400 --> 00:11:28.200]  忘記了神家的事
[00:11:28.200 --> 00:11:32.600]  我在之前舞會曾經有一位組員
[00:11:32.600 --> 00:11:36.200]  他來到我小組的時候工作很困難
[00:11:36.200 --> 00:11:38.600]  他在工作中有很多壓力
[00:11:38.600 --> 00:11:40.600]  很多委屈和逼迫
[00:11:40.600 --> 00:11:43.200]  所以他每次回來小組的時候
[00:11:43.200 --> 00:11:46.200]  我們都為他的工作一起祈禱
[00:11:46.200 --> 00:11:50.400]  我們一起經歷了工作很困難的一個時期
[00:11:50.400 --> 00:11:52.600]  但有一天神鷹找了他的禱告
[00:11:52.600 --> 00:11:54.000]  他找了一份新的工作
[00:11:54.000 --> 00:11:55.400]  那份工作是很好的
[00:11:55.400 --> 00:11:56.800]  沒有什麼壓力的
[00:11:56.800 --> 00:11:59.600]  朝九晚六準時下班
[00:11:59.600 --> 00:12:02.200]  但當他朝九晚六準時下班的時候
[00:12:02.200 --> 00:12:04.200]  反而小組不見了他
[00:12:04.200 --> 00:12:05.600]  我就奇怪了
[00:12:05.600 --> 00:12:07.200]  當你朝九晚六準時下班的時候
[00:12:07.200 --> 00:12:09.200]  小組不見了你呢
[00:12:09.200 --> 00:12:10.600]  接著我就問他的朋友
[00:12:10.600 --> 00:12:12.000]  為什麼這麼奇怪
[00:12:12.000 --> 00:12:13.000]  以前他這麼辛苦
[00:12:13.000 --> 00:12:14.400]  他都盡力回來小組
[00:12:14.400 --> 00:12:16.400]  為什麼現在朝九晚六準時下班
[00:12:16.400 --> 00:12:18.400]  反而不見了他
[00:12:18.400 --> 00:12:20.600]  原來他真的好像我剛才所說
[00:12:20.600 --> 00:12:21.600]  他太舒服了
[00:12:21.600 --> 00:12:24.600]  他說他現在六點鐘就回到家
[00:12:24.600 --> 00:12:26.200]  然後沐浴更衣
[00:12:26.200 --> 00:12:27.200]  吃飯
[00:12:27.200 --> 00:12:28.200]  喝汽水
[00:12:28.200 --> 00:12:30.200]  看八點的處境劇
[00:12:30.200 --> 00:12:31.200]  太舒服
[00:12:31.200 --> 00:12:33.000]  不想離開家了
[00:12:33.000 --> 00:12:34.600]  我們要小心
[00:12:34.600 --> 00:12:36.600]  我們不要經歷了神的恩典
[00:12:36.600 --> 00:12:37.600]  和安孫那些
[00:12:37.600 --> 00:12:39.200]  我們忘記了我們生命
[00:12:39.200 --> 00:12:44.400]  其實是要為神國的目標而努力
[00:12:44.400 --> 00:12:47.400]  很多時候我們其實追的東西
[00:12:47.400 --> 00:12:48.600]  都跟這個世界一樣
[00:12:48.600 --> 00:12:51.200]  但當我們寧命要成長的時候
[00:12:51.200 --> 00:12:52.400]  其實我們的生命
[00:12:52.400 --> 00:12:56.000]  就是為神國的目標而努力
[00:12:56.000 --> 00:12:58.000]  美國一個基督徒的學者
[00:12:58.000 --> 00:13:00.800]  也是一個基督徒的研究者
[00:13:00.800 --> 00:13:02.000]  George Banner
[00:13:02.000 --> 00:13:04.800]  他有一段這樣的說話
[00:13:04.800 --> 00:13:08.600]  他說大部分基督徒的生命
[00:13:08.600 --> 00:13:11.800]  都只是反映著現今文化的目標
[00:13:11.800 --> 00:13:14.600]  就是說他觀察大部分基督徒的生命
[00:13:14.600 --> 00:13:15.200]  他們的目標
[00:13:15.200 --> 00:13:16.000]  他們追求的東西
[00:13:16.000 --> 00:13:17.800]  都是跟這個世界一樣
[00:13:17.800 --> 00:13:19.000]  他們的生命
[00:13:19.000 --> 00:13:22.400]  只是反映著現今文化的目標
[00:13:22.400 --> 00:13:24.200]  渴望快樂
[00:13:24.200 --> 00:13:25.800]  渴望安孫
[00:13:25.800 --> 00:13:27.600]  渴望安全感
[00:13:27.600 --> 00:13:29.200]  渴望歸屬感
[00:13:29.200 --> 00:13:31.000]  渴望受人歡迎
[00:13:31.000 --> 00:13:33.200]  這些東西本身都是好的
[00:13:33.200 --> 00:13:34.200]  但是接著
[00:13:34.200 --> 00:13:37.000]  如果我們只是去追求這些東西的時候
[00:13:37.000 --> 00:13:39.200]  我們就忘記了神
[00:13:39.200 --> 00:13:40.200]  他這樣說
[00:13:40.200 --> 00:13:41.800]  他說很驚奇地
[00:13:41.800 --> 00:13:44.000]  只有少數的基督徒
[00:13:44.000 --> 00:13:46.600]  是聚焦與神配合
[00:13:46.600 --> 00:13:50.400]  去經歷聖經所描述的傳人轉化
[00:13:50.400 --> 00:13:52.000]  今天我們說很多是信耶穌
[00:13:52.000 --> 00:13:52.800]  很多是基督徒
[00:13:52.800 --> 00:13:54.400]  但是我們的生命沒有改變
[00:13:54.400 --> 00:13:56.200]  我們只是繼續追著這個世界
[00:13:56.200 --> 00:13:58.200]  不信耶穌的人追著的東西
[00:13:58.200 --> 00:14:00.200]  我們沒有想過我們的生命
[00:14:00.200 --> 00:14:01.800]  怎樣去配合
[00:14:01.800 --> 00:14:04.600]  去完成神國的目標
[00:14:04.600 --> 00:14:06.400]  他說調查發現
[00:14:06.400 --> 00:14:09.200]  少於五分之一的基督徒
[00:14:09.200 --> 00:14:11.200]  願意傳人偉生
[00:14:11.200 --> 00:14:13.800]  於個人靈命的成長
[00:14:13.800 --> 00:14:15.200]  當我們不成長的時候
[00:14:15.200 --> 00:14:17.200]  我們會繼續追尋這個世界的東西
[00:14:17.200 --> 00:14:19.200]  我們不會有神國的目標
[00:14:19.200 --> 00:14:23.400]  但是如果我們的生命願意去成長
[00:14:23.400 --> 00:14:25.600]  我們知道我們的生命
[00:14:25.600 --> 00:14:29.400]  我們就會為神國的目標去努力
[00:14:29.400 --> 00:14:32.400]  所以今天我們要問我們一個問題
[00:14:32.400 --> 00:14:37.800]  今天我們願不願意聚焦在神給我們生命的目標
[00:14:37.800 --> 00:14:42.200]  當我們堅持屬靈生命的成長
[00:14:42.200 --> 00:14:44.600]  我們就會為神國而努力
[00:14:44.600 --> 00:14:46.600]  當我們為神國而努力的時候
[00:14:46.600 --> 00:14:48.000]  其中一個很重要
[00:14:48.000 --> 00:14:50.000]  我們要看的第二個功課
[00:14:50.000 --> 00:14:54.600]  就是我們會一起共同建立神的家
[00:14:54.600 --> 00:14:55.400]  所以很重要
[00:14:55.400 --> 00:14:56.800]  今天究竟我們的生命
[00:14:56.800 --> 00:14:59.000]  願不願意為神國的目標去努力
[00:14:59.000 --> 00:15:00.800]  今天我們願不願意
[00:15:00.800 --> 00:15:04.000]  一起共同建立神的家
[00:15:04.000 --> 00:15:06.200]  所以今天第二個功課我們學就是
[00:15:06.200 --> 00:15:09.200]  我們怎樣去共同建立神的家
[00:15:09.200 --> 00:15:11.600]  我們由第六節讀到第十二節
[00:15:11.600 --> 00:15:12.400]  我們一起讀
[00:15:12.400 --> 00:15:13.600]  一二三
[00:15:13.600 --> 00:15:17.200]  所以求你吩咐你的僕人
[00:15:17.200 --> 00:15:21.200]  在黎巴嫩為我撼佛香柏木
[00:15:21.200 --> 00:15:24.400]  我的僕人也必幫助他們
[00:15:24.400 --> 00:15:26.600]  我必照你所定的
[00:15:26.600 --> 00:15:28.800]  給你僕人的公嫁
[00:15:28.800 --> 00:15:30.400]  因為你知道
[00:15:30.400 --> 00:15:34.000]  在我們中間沒有人像西頓人
[00:15:34.000 --> 00:15:36.200]  善於撼佛樹木
[00:15:36.200 --> 00:15:38.800]  希蘭聽見所羅門的話
[00:15:38.800 --> 00:15:40.800]  就甚喜悅說
[00:15:40.800 --> 00:15:43.800]  今日應當稱頌耶和華
[00:15:43.800 --> 00:15:48.200]  因他賜給大衛一個有智慧的兒子
[00:15:48.200 --> 00:15:50.600]  治理者眾多的民
[00:15:50.600 --> 00:15:53.800]  希蘭打發人去見所羅門
[00:15:53.800 --> 00:15:58.000]  說你差遣向我所提的那事
[00:15:58.000 --> 00:15:59.800]  我都聽見了
[00:15:59.800 --> 00:16:02.600]  論到香柏木和松木
[00:16:02.600 --> 00:16:05.400]  我必照你的心願而行
[00:16:05.400 --> 00:16:08.200]  我的僕人必將這木料
[00:16:08.200 --> 00:16:11.000]  從黎巴嫩運到海裡
[00:16:11.000 --> 00:16:12.600]  摘成佛紙
[00:16:12.600 --> 00:16:16.600]  浮海運到你所指定我的地方
[00:16:16.600 --> 00:16:18.400]  在那裡拆開
[00:16:18.400 --> 00:16:20.600]  你就可以收取
[00:16:20.600 --> 00:16:23.600]  你也要成全我的心願
[00:16:23.600 --> 00:16:25.800]  將食物給我加
[00:16:25.800 --> 00:16:29.600]  於是希蘭照著所羅門所要的
[00:16:29.600 --> 00:16:32.400]  給他香柏木和松木
[00:16:32.400 --> 00:16:36.200]  所羅門給希蘭墨子二萬戈爾
[00:16:36.200 --> 00:16:40.000]  清酒二十戈爾作他家的食物
[00:16:40.000 --> 00:16:43.800]  所羅門每年都是這樣給希蘭
[00:16:43.800 --> 00:16:48.800]  耶和華照著所應許的賜智慧給所羅門
[00:16:48.800 --> 00:16:51.200]  希蘭與所羅門和好
[00:16:51.200 --> 00:16:52.800]  彼此納約
[00:16:52.800 --> 00:16:54.800]  今天原來建立神的家
[00:16:54.800 --> 00:16:56.800]  我們需要一起聯合起來
[00:16:56.800 --> 00:16:59.000]  我們看這段聖經就明白
[00:16:59.000 --> 00:17:00.400]  一開始那個故事
[00:17:00.400 --> 00:17:02.200]  我說一隻左手拍不到
[00:17:02.200 --> 00:17:03.400]  一隻右手拍不到
[00:17:03.400 --> 00:17:05.400]  但是兩隻手合在一起就拍到
[00:17:05.400 --> 00:17:07.800]  同樣今天我們建立神的家
[00:17:07.800 --> 00:17:09.800]  我們需要一起聯合起來
[00:17:09.800 --> 00:17:11.600]  一起去建立神的家
[00:17:11.600 --> 00:17:14.600]  我們看這段聖經就更加能夠明白
[00:17:14.600 --> 00:17:17.600]  一開始第六節告訴我們
[00:17:17.600 --> 00:17:20.400]  建造的材料是什麼
[00:17:20.400 --> 00:17:22.400]  這裡告訴我們所羅門王
[00:17:22.400 --> 00:17:24.000]  他跟希蘭說
[00:17:24.000 --> 00:17:27.400]  求你吩咐你的僕人在黎巴嫩
[00:17:27.400 --> 00:17:29.600]  為我砍伐香柏木
[00:17:29.600 --> 00:17:34.000]  香柏木是建造聖殿很重要的材料
[00:17:34.000 --> 00:17:35.200]  剛才我說
[00:17:35.200 --> 00:17:38.400]  希蘭為自己建造了三個很美的宮殿
[00:17:38.400 --> 00:17:39.600]  都是用香柏木的
[00:17:39.600 --> 00:17:43.800]  香柏木是有一百尺大約三十米那麼高的
[00:17:43.800 --> 00:17:46.200]  是建造聖殿很好的材料
[00:17:46.200 --> 00:17:49.600]  但是唯有在黎巴嫩找到的
[00:17:49.600 --> 00:17:52.000]  但是這裡所羅門也不只是叫
[00:17:52.000 --> 00:17:54.800]  希蘭你叫你的僕人為我砍伐
[00:17:54.800 --> 00:17:58.600]  所羅門說我的僕人都會幫助你們
