
[00:00:00.000 --> 00:00:04.760]  一起讀一段聖經,在約爾蘇第二章二十三到第二十五節
[00:01:54.500 --> 00:01:58.500]  換句話說神的百姓應當歡喜快樂
[00:01:58.500 --> 00:02:02.500]  因為神要帶領我們進入一個新的季節了
[00:02:02.500 --> 00:02:03.500]  Amen!
[00:02:03.500 --> 00:02:09.500]  你要知道新的季節跟新的事情是不一樣的
[00:02:09.500 --> 00:02:14.500]  我們的神是永遠做新事的神
[00:02:14.500 --> 00:02:16.500]  但這個新的事
[00:02:16.500 --> 00:02:20.500]  是指的個別的生命的經歷而言
[00:02:20.500 --> 00:02:24.500]  神在你個人生命當中不斷的做新事
[00:02:24.500 --> 00:02:28.500]  神在我個人的生命當中不斷做新事
[00:02:28.500 --> 00:02:33.500]  但你的新事跟我的新事可能是不大一樣的
[00:02:33.500 --> 00:02:36.500]  但新的季節卻不同
[00:02:36.500 --> 00:02:38.500]  當新的季節一來
[00:02:38.500 --> 00:02:41.500]  一切都要改變了
[00:02:41.500 --> 00:02:45.500]  那是一個整體上的改變
[00:02:45.500 --> 00:02:47.500]  就好像春天一來
[00:02:47.500 --> 00:02:51.500]  不是只有一兩朵小黃花長出來
[00:02:51.500 --> 00:02:55.500]  而是遍地小黃花嘛
[00:02:55.500 --> 00:02:57.500]  秋天一來
[00:02:57.500 --> 00:03:02.500]  不只是一棵樹的葉子變紅或變黃
[00:03:02.500 --> 00:03:06.500]  而是滿山的楓紅
[00:03:06.500 --> 00:03:10.500]  那是一個整體性的一個改變
[00:03:10.500 --> 00:03:14.500]  當神新的工作季節來到
[00:03:14.500 --> 00:03:19.500]  神就要在祂的百姓身上來做恢復的工作
[00:03:19.500 --> 00:03:22.500]  就像約爾蘇二章25節剛才所讀的說
[00:03:22.500 --> 00:03:25.500]  神說我打發到你們中間的大軍隊
[00:03:25.500 --> 00:03:27.500]  就是蝗蟲、男子、馬炸、鹼蟲
[00:03:27.500 --> 00:03:28.500]  那些人所吃的
[00:03:28.500 --> 00:03:32.500]  神說我要補還給你們
[00:03:32.500 --> 00:03:34.500]  而這個恢復的工作
[00:03:34.500 --> 00:03:38.500]  不只是臨到一兩個人身上而已
[00:03:38.500 --> 00:03:43.500]  而是整體上能夠臨到在我們中間
[00:03:43.500 --> 00:03:45.500]  事實上你可以感覺到
[00:03:45.500 --> 00:03:48.500]  一個整個氛圍的改變
[00:03:48.500 --> 00:03:51.500]  就好像今天你走進這個會堂
[00:03:51.500 --> 00:03:54.500]  我們在外面在歡迎你的時候
[00:03:54.500 --> 00:03:57.500]  我告訴你整個氛圍在改變
[00:03:57.500 --> 00:03:59.500]  以前我們牧師在這裡
[00:03:59.500 --> 00:04:02.500]  就只有我們幾個孤單的在這裡走來走去
[00:04:02.500 --> 00:04:04.500]  可是今天看見弟兄姐妹
[00:04:04.500 --> 00:04:08.500]  一個氛圍在改變
[00:04:08.500 --> 00:04:11.500]  我們看見一個新的季節來到的時候
[00:04:11.500 --> 00:04:13.500]  神恢復的工作
[00:04:13.500 --> 00:04:16.500]  是要整體性的臨到在我們中間
[00:04:16.500 --> 00:04:19.500]  那你說在新的季節當中
[00:04:19.500 --> 00:04:22.500]  神要做一些什麼恢復的工作呢?
[00:04:22.500 --> 00:04:24.500]  今天要從三方面跟大家分享
[00:04:24.500 --> 00:04:25.500]  第一個
[00:04:25.500 --> 00:04:28.500]  神要恢復我們屬靈的渴慕
[00:04:28.500 --> 00:04:34.500]  各位同仁說:神要恢復我們屬靈的渴慕
[00:04:34.500 --> 00:04:37.500]  當神在我們中間要開始工作的時候
[00:04:37.500 --> 00:04:39.500]  首先第一個
[00:04:39.500 --> 00:04:45.500]  祂一定要先恢復我們裡面那個屬靈的饑渴
[00:04:45.500 --> 00:04:49.500]  那是一個神放在我們心中的渴望
[00:04:49.500 --> 00:04:53.500]  能夠渴望更多的來經歷神
[00:04:53.500 --> 00:05:01.500]  兩方面第一個是渴慕神榮耀同在的彰顯
[00:05:01.500 --> 00:05:04.500]  特別是在疫情期間
[00:05:04.500 --> 00:05:06.500]  回想一下我們過去一年
[00:05:06.500 --> 00:05:08.500]  我們所有的聚集
[00:05:08.500 --> 00:05:11.500]  無論是聚會也好、開會也好
[00:05:11.500 --> 00:05:15.500]  甚至一舉聚餐都在網路上進行
[00:05:15.500 --> 00:05:19.500]  以前從來沒想到在網路上大家一起聚餐
[00:05:19.500 --> 00:05:24.500]  大小的聚會,無論是主日崇拜裝備課程、小組禱告會
[00:05:24.500 --> 00:05:28.500]  都是個人在家裡面上線來參加
[00:05:28.500 --> 00:05:31.500]  我們都覺得很方便
[00:05:31.500 --> 00:05:34.500]  沒錯,的確是很方便
[00:05:34.500 --> 00:05:40.500]  但我們卻看見仇敵也默默的奪去了神榮耀同在
[00:05:40.500 --> 00:05:45.500]  彰顯在我們中間的恩典與祝福
[00:05:45.500 --> 00:05:49.500]  你說牧師,神不是一直與我們同在嗎?是的
[00:05:49.500 --> 00:05:52.500]  神是一直與我們同在
[00:05:52.500 --> 00:05:55.500]  但我要你明白一件事情
[00:05:55.500 --> 00:05:59.500]  那就是主在我們個人生命上的同在
[00:05:59.500 --> 00:06:05.500]  是跟主在聚會當中彰顯祂的同在是不一樣的
[00:06:05.500 --> 00:06:09.500]  主在我們個人生命中的同在
[00:06:09.500 --> 00:06:13.500]  是要我們經歷祂的平安、祂的引導
[00:06:13.500 --> 00:06:17.500]  但主在會眾當中彰顯祂的同在
[00:06:17.500 --> 00:06:20.500]  卻是要釋放祂的權柄與能力
[00:06:20.500 --> 00:06:25.500]  帶來醫治跟釋放的大能
[00:06:25.500 --> 00:06:29.500]  所以會眾的聚集是很重要的
[00:06:29.500 --> 00:06:33.500]  馬太福音18章第20節我們很熟悉的經文這裡說
[00:06:33.500 --> 00:06:36.500]  因為無論在哪裡有兩三個人奉我的名聚集
[00:06:36.500 --> 00:06:39.500]  那裡就有我在他們中間
[00:06:39.500 --> 00:06:41.500]  你知道以前我讀這段正經
[00:06:41.500 --> 00:06:44.500]  我都比較注意到只要有兩三個人
[00:06:44.500 --> 00:06:47.500]  主就與我們同在不是嗎?
[00:06:47.500 --> 00:06:50.500]  但事實上這裡所說的聚會
[00:06:50.500 --> 00:06:53.500]  其實是指的聚集而言
[00:06:53.500 --> 00:06:55.500]  不只是聚會而已
[00:06:55.500 --> 00:06:59.500]  而是當我們聚集在一起
[00:06:59.500 --> 00:07:05.500]  神榮耀的同在才能彰顯在我們中間
[00:07:05.500 --> 00:07:07.500]  在初埃及記裡面
[00:07:07.500 --> 00:07:13.500]  你還記得當摩西在西乃山上領受神的律法
[00:07:13.500 --> 00:07:16.500]  而以色列人在山下就拜金牛犢
[00:07:16.500 --> 00:07:18.500]  得罪神
[00:07:18.500 --> 00:07:21.500]  當時神就向以色列人發怒
[00:07:21.500 --> 00:07:24.500]  神對摩西說
[00:07:24.500 --> 00:07:28.500]  我會叫我的使者帶你們進入應許之地
[00:07:28.500 --> 00:07:32.500]  但我卻不與你們同去
[00:07:32.500 --> 00:07:34.500]  你知道從人的角度來講
[00:07:34.500 --> 00:07:36.500]  這也還不錯嘛不是嗎?
[00:07:36.500 --> 00:07:38.500]  還是可以進入到應許之地了
[00:07:38.500 --> 00:07:42.500]  只是神不與我們同去而已
[00:07:42.500 --> 00:07:44.500]  就好像今天我們也習慣了
[00:07:44.500 --> 00:07:46.500]  在網路上的敬拜不是嗎?
[00:07:46.500 --> 00:07:48.500]  可以一邊喝茶
[00:07:48.500 --> 00:07:49.500]  一邊聊天
[00:07:49.500 --> 00:07:50.500]  道也聽了
[00:07:50.500 --> 00:07:51.500]  歌也唱了
[00:07:51.500 --> 00:07:54.500]  人數也沒少
[00:07:54.500 --> 00:07:56.500]  還不錯嘛
[00:07:56.500 --> 00:08:00.500]  但是我們看見摩西怎麼回答呢?
[00:08:00.500 --> 00:08:02.500]  初埃及第33章15-16節
[00:08:02.500 --> 00:08:03.500]  摩西說
[00:08:03.500 --> 00:08:05.500]  你若不親自和我同去
[00:08:05.500 --> 00:08:08.500]  就不要把我們從這裡領上去
[00:08:08.500 --> 00:08:09.500]  16節
[00:08:09.500 --> 00:08:11.500]  人在何世上得以知道
[00:08:11.500 --> 00:08:15.500]  我和你的百姓在你眼前蒙恩呢?
[00:08:15.500 --> 00:08:18.500]  豈不是因為你與我們同去
[00:08:18.500 --> 00:08:20.500]  使我們和你的百姓
[00:08:20.500 --> 00:08:24.500]  在地上的萬民有分別嗎?
[00:08:24.500 --> 00:08:27.500]  你看見摩西在這裡很清楚地
[00:08:27.500 --> 00:08:29.500]  講到一件事情
[00:08:29.500 --> 00:08:32.500]  就講到今天萬民怎麼知道
[00:08:32.500 --> 00:08:36.500]  我們屬神的百姓蒙神恩典跟祝福
[00:08:36.500 --> 00:08:40.500]  這個世上怎麼知道我們是蒙福的人
[00:08:40.500 --> 00:08:41.500]  我告訴你
[00:08:41.500 --> 00:08:43.500]  不是因為我們的節目好
[00:08:43.500 --> 00:08:45.500]  不是因為我們的場地好
[00:08:45.500 --> 00:08:46.500]  不是因為我們講
[00:08:46.500 --> 00:08:48.500]  都不是這些
[00:08:48.500 --> 00:08:50.500]  這個世人只因為一件事情
[00:08:50.500 --> 00:08:54.500]  知道我們得蒙神的祝福
[00:08:54.500 --> 00:08:56.500]  是因為知道神的同在
[00:08:56.500 --> 00:09:00.500]  彰顯在我們中間
[00:09:00.500 --> 00:09:02.500]  所以今天當神要在他的百姓中間
[00:09:02.500 --> 00:09:04.500]  做恢復工作的時候
[00:09:04.500 --> 00:09:08.500]  第一個要恢復就是個可牧
[00:09:08.500 --> 00:09:12.500]  要可牧聚集在神的面前
[00:09:12.500 --> 00:09:14.500]  求神恢復在我們中間
[00:09:14.500 --> 00:09:15.500]  聚集在一起的時候
[00:09:15.500 --> 00:09:16.500]  在我們中間
[00:09:16.500 --> 00:09:20.500]  神榮耀同在的彰顯
[00:09:20.500 --> 00:09:22.500]  第二
[00:09:22.500 --> 00:09:23.500]  要可牧什麼?
[00:09:23.500 --> 00:09:27.500]  要可牧神大能作為的彰顯
[00:09:27.500 --> 00:09:30.500]  要可牧神大能作為的彰顯
[00:09:30.500 --> 00:09:31.500]  第二點
[00:09:31.500 --> 00:09:36.500]  今天當神要帶領我們進入一個新的季節的時候
[00:09:36.500 --> 00:09:38.500]  你要明白
[00:09:38.500 --> 00:09:44.500]  我們就是活在一個新的屬靈的時間裡面
[00:09:44.500 --> 00:09:47.500]  在這個新的屬靈的時間裡面
[00:09:47.500 --> 00:09:54.500]  神要按照他的時候來做新的工作
[00:09:54.500 --> 00:09:56.500]  這就好像在五旬節的時候
[00:09:56.500 --> 00:09:59.500]  聖靈降臨在門徒身上
[00:09:59.500 --> 00:10:01.500]  一個新的季節開始
[00:10:01.500 --> 00:10:03.500]  一個新的時間
[00:10:03.500 --> 00:10:05.500]  2章第四節
[00:10:05.500 --> 00:10:07.500]  他們就被聖靈充滿
[00:10:07.500 --> 00:10:10.500]  按照聖靈所賜的口哉說起別國的話
[00:10:10.500 --> 00:10:15.500]  你看見他們經歷了神新的工作
[00:10:15.500 --> 00:10:18.500]  聖靈也按照他的時候賜下各樣的恩賜
[00:10:18.500 --> 00:10:21.500]  當時在教會當中
[00:10:21.500 --> 00:10:25.500]  所以彼得也當時領受了聖靈的恩賜
[00:10:25.500 --> 00:10:27.500]  他一傳講信息
[00:10:27.500 --> 00:10:29.500]  當天就有三千個人
[00:10:29.500 --> 00:10:31.500]  接受耶穌基督做他們個人的救助
[00:10:31.500 --> 00:10:35.500]  他也經歷到神新的工作了
[00:10:35.500 --> 00:10:38.500]  我們看見當神開始他新的工作的時候
[00:10:38.500 --> 00:10:43.500]  教會一定充滿神蹟騎士
[00:10:43.500 --> 00:10:45.500]  第二點千萬不要以為
[00:10:45.500 --> 00:10:50.500]  這些神蹟騎士只是給牧師跟傳道人而已
[00:10:50.500 --> 00:10:52.500]  2章17節怎麼說呢
[00:10:52.500 --> 00:10:55.500]  神說在末後的日子我要將我的靈澆灌
[00:10:55.500 --> 00:10:57.500]  凡有血氣的
[00:10:57.500 --> 00:10:58.500]  你們的兒女要說預言
[00:10:58.500 --> 00:11:00.500]  你們少年人要建臆想
[00:11:00.500 --> 00:11:02.500]  老年人要做異夢
[00:11:02.500 --> 00:11:05.500]  在這裡說末後的日子
[00:11:05.500 --> 00:11:08.500]  請問什麼時候是末後的日子
[00:11:08.500 --> 00:11:09.500]  就是現在
[00:11:09.500 --> 00:11:12.500]  現在就是末後的日子
[00:11:12.500 --> 00:11:15.500]  神說我要將我的靈澆灌哪些人
[00:11:15.500 --> 00:11:17.500]  凡有血氣
[00:11:17.500 --> 00:11:19.500]  誰是凡有血氣的
[00:11:19.500 --> 00:11:21.500]  就是你我嘛
[00:11:21.500 --> 00:11:25.500]  換作我們每一個人在這個末後的世代
[00:11:25.500 --> 00:11:29.500]  都要成為神蹟的器皿
[00:11:29.500 --> 00:11:32.500]  今天無論你看你自己多麼平凡
[00:11:32.500 --> 00:11:34.500]  你知道中國基督徒我常說
[00:11:34.500 --> 00:11:37.500]  常有一種屬靈的自卑感
[00:11:37.500 --> 00:11:39.500]  永遠不覺得神會使用我
[00:11:39.500 --> 00:11:41.500]  神會使用牧師才不會我
[00:11:41.500 --> 00:11:43.500]  不是使用我
[00:11:43.500 --> 00:11:46.500]  當神開始他恢復工作的時候
[00:11:46.500 --> 00:11:51.500]  你就要背足所興起來經歷神的作為
[00:11:51.500 --> 00:11:55.500]  你就會驚訝神怎麼能夠來使用你
[00:11:55.500 --> 00:11:58.500]  為什麼我們要渴慕神的原因
[00:11:58.500 --> 00:12:00.500]  正好像詩篇42篇第一節
[00:12:00.500 --> 00:12:02.500]  你看見詩篇的作者上說
[00:12:02.500 --> 00:12:07.500]  神啊我的心竊慕你如露竊慕泣水
[00:12:07.500 --> 00:12:10.500]  他形容對神的一種渴慕
[00:12:10.500 --> 00:12:12.500]  對神的同在的渴慕
[00:12:12.500 --> 00:12:14.500]  對神大難作為的渴慕
[00:12:14.500 --> 00:12:18.500]  像露竊慕泣水一樣
[00:12:18.500 --> 00:12:20.500]  那不是可有可無的
[00:12:20.500 --> 00:12:21.500]  不是
[00:12:21.500 --> 00:12:23.500]  那是必須的
[00:12:23.500 --> 00:12:25.500]  是不能沒有的
[00:12:25.500 --> 00:12:27.500]  只有當我們在神面前
[00:12:27.500 --> 00:12:30.500]  有這種迫切的渴慕的時候
[00:12:30.500 --> 00:12:32.500]  神榮耀的同在
[00:12:32.500 --> 00:12:34.500]  神大難的作為
[00:12:34.500 --> 00:12:38.500]  才能夠彰顯在我們中間的
[00:12:38.500 --> 00:12:40.500]  所以第一個
[00:12:40.500 --> 00:12:41.500]  當神開始工作
[00:12:41.500 --> 00:12:42.500]  新的季節一來
[00:12:42.500 --> 00:12:44.500]  神一定要先恢復渴慕
[00:12:44.500 --> 00:12:46.500]  渴慕的心
[00:12:46.500 --> 00:12:47.500]  第二
[00:12:47.500 --> 00:12:48.500]  我們看見
[00:12:48.500 --> 00:12:51.500]  神要恢復我們跟隨的信心
[00:12:51.500 --> 00:12:52.500]  跟我們同台說來
[00:12:52.500 --> 00:12:56.500]  神要恢復我們跟隨的信心
[00:12:56.500 --> 00:12:57.500]  第二點
[00:12:57.500 --> 00:13:01.500]  神的心意永遠是要帶領我們向前行
[00:13:01.500 --> 00:13:04.500]  要進入他應許之地
[00:13:04.500 --> 00:13:07.500]  他應許的恩典裡面
[00:13:07.500 --> 00:13:10.500]  所以無論神在過去
[00:13:10.500 --> 00:13:14.500]  帶領我們經歷過多少他的恩典
[00:13:14.500 --> 00:13:18.500]  今天我們都不能夠依靠昨天的恩典
[00:13:18.500 --> 00:13:21.500]  因為大環境不同了
[00:13:21.500 --> 00:13:25.500]  神帶領的方式也不同了
[00:13:25.500 --> 00:13:29.500]  我們每天都必須憑著信心來跟隨神
[00:13:29.500 --> 00:13:31.500]  而且存著敏銳的心
[00:13:31.500 --> 00:13:34.500]  來接受聖靈的教真
[00:13:34.500 --> 00:13:36.500]  只有當我們憑著信心
[00:13:36.500 --> 00:13:38.500]  跟隨聖靈的引導的時候
[00:13:38.500 --> 00:13:40.500]  我們才能夠看見
[00:13:40.500 --> 00:13:45.500]  我們在生活在侍奉上的果效
[00:13:45.500 --> 00:13:47.500]  你要知道我們常常很多人
[00:13:47.500 --> 00:13:50.500]  很希望能夠經歷到神的favor
[00:13:50.500 --> 00:13:51.500]  我們常常喜歡說
[00:13:51.500 --> 00:13:52.500]  神的恩寵
[00:13:52.500 --> 00:13:55.500]  神的favor領導在我們身上
[00:13:55.500 --> 00:13:58.500]  但你知道什麼是favor嗎
[00:13:58.500 --> 00:13:59.500]  你要知道所謂神的favor
[00:13:59.500 --> 00:14:00.500]  神的恩寵
[00:14:00.500 --> 00:14:03.500]  並不是說神特別偏心
[00:14:03.500 --> 00:14:06.500]  神偏愛這個人過於其他的人
[00:14:06.500 --> 00:14:08.500]  不是
[00:14:08.500 --> 00:14:09.500]  事實上
[00:14:09.500 --> 00:14:10.500]  聖經裡面很清楚告訴我們
[00:14:10.500 --> 00:14:13.500]  神不偏待人
[00:14:13.500 --> 00:14:15.500]  那什麼是神的favor
[00:14:15.500 --> 00:14:18.500]  你想想看亞伯拉罕
[00:14:18.500 --> 00:14:22.500]  亞伯拉罕是滿有神恩寵的人
[00:14:22.500 --> 00:14:25.500]  那你說神有偏愛他嗎
[00:14:25.500 --> 00:14:26.500]  的確
[00:14:26.500 --> 00:14:27.500]  從人的角度來講
[00:14:27.500 --> 00:14:29.500]  他不是個完美的人
[00:14:29.500 --> 00:14:30.500]  他兩次
[00:14:30.500 --> 00:14:31.500]  你還記得嗎
[00:14:31.500 --> 00:14:34.500]  他兩次為了保護自己的性命
[00:14:34.500 --> 00:14:36.500]  還欺騙別人說
[00:14:36.500 --> 00:14:38.500]  他的妻子薩拉是他的妹妹
[00:14:38.500 --> 00:14:42.500]  結果差點讓他的太太被別人搶去
[00:14:42.500 --> 00:14:45.500]  他的確不是個完美丈夫
[00:14:45.500 --> 00:14:48.500]  但如果你仔細看看亞伯拉罕的一生
[00:14:48.500 --> 00:14:49.500]  你就發現
[00:14:49.500 --> 00:14:52.500]  他真的有一個單純的信心
[00:14:52.500 --> 00:14:54.500]  來跟隨神的帶領
[00:14:54.500 --> 00:14:56.500]  不是嗎
[00:14:56.500 --> 00:14:57.500]  當神應許他
[00:14:57.500 --> 00:14:59.500]  賜給他一個應許之地的時候
[00:14:59.500 --> 00:15:00.500]  聖經上說
[00:15:00.500 --> 00:15:02.500]  他還不知道往哪裡去
[00:15:02.500 --> 00:15:04.500]  他就怎麼樣
[00:15:04.500 --> 00:15:07.500]  走出去了
[00:15:07.500 --> 00:15:08.500]  換了我們
[00:15:08.500 --> 00:15:11.500]  在矽谷的工程師們
[00:15:11.500 --> 00:15:16.500]  恐怕考慮再三還是走不出去
[00:15:16.500 --> 00:15:19.500]  我們看亞伯拉罕之所以得蒙神的恩寵
[00:15:19.500 --> 00:15:23.500]  一點不是因為神偏愛他
[00:15:23.500 --> 00:15:26.500]  而是因為他一生都是憑著信心
[00:15:26.500 --> 00:15:31.500]  跟隨聖靈帶領的
[00:15:31.500 --> 00:15:33.500]  想想大衛
[00:15:33.500 --> 00:15:34.500]  不也是如此嗎
[00:15:34.500 --> 00:15:37.500]  你說神有偏愛大衛嗎
[00:15:37.500 --> 00:15:39.500]  的確從人的角度來講
[00:15:39.500 --> 00:15:41.500]  大衛不是個完美的人
[00:15:41.500 --> 00:15:43.500]  他犯了奸淫罪
[00:15:43.500 --> 00:15:45.500]  借刀殺人
[00:15:45.500 --> 00:15:47.500]  我們都覺得可能我們比大衛好一點
[00:15:47.500 --> 00:15:49.500]  不是嗎
[00:15:49.500 --> 00:15:51.500]  但如果你仔細讀大衛的一生的故事
[00:15:51.500 --> 00:15:52.500]  你就會發現
[00:15:52.500 --> 00:15:57.500]  他真的有一個單純的一個愛慕神的心
[00:15:57.500 --> 00:16:00.500]  他有一個單純的信靠神的心
[00:16:00.500 --> 00:16:02.500]  在每一件事情上
[00:16:02.500 --> 00:16:04.500]  他就尋求神的心意
[00:16:04.500 --> 00:16:06.500]  而且順從神
[00:16:06.500 --> 00:16:08.500]  他體貼神的心意
[00:16:08.500 --> 00:16:10.500]  過於他自己的喜好
[00:16:10.500 --> 00:16:11.500]  我告訴你
[00:16:11.500 --> 00:16:14.500]  大衛之所以得蒙神的恩寵
[00:16:14.500 --> 00:16:17.500]  其實是因為他憑著信心
[00:16:17.500 --> 00:16:20.500]  跟隨聖靈的帶領
[00:16:20.500 --> 00:16:22.500]  當憑著信心跟隨聖靈走的時候
[00:16:22.500 --> 00:16:27.500]  我們必然就要看見神要為我們開道路
[00:16:27.500 --> 00:16:30.500]  我們必然能夠看見在侍奉
[00:16:30.500 --> 00:16:32.500]  在生活上的果孝
[00:16:32.500 --> 00:16:34.500]  Amen
[00:16:34.500 --> 00:16:36.500]  回想我們生命河
[00:16:36.500 --> 00:16:39.500]  在過去25年來
[00:16:39.500 --> 00:16:44.500]  不就是這樣一直憑著信心跟隨神的帶領嗎
[00:16:44.500 --> 00:16:46.500]  我還記得25年前
[00:16:46.500 --> 00:16:49.500]  我們租用Mission College
[00:16:49.500 --> 00:16:51.500]  二樓的一間教室
[00:16:51.500 --> 00:16:53.500]  我們開始聚會
[00:16:53.500 --> 00:16:57.500]  在那個時候我們什麼都沒有
[00:16:57.500 --> 00:16:59.500]  只有一個單純的信心
[00:16:59.500 --> 00:17:00.500]  我告訴你
[00:17:00.500 --> 00:17:02.500]  相信生命河
[00:17:02.500 --> 00:17:07.500]  要從我們中間湧流到萬國萬民
[00:17:07.500 --> 00:17:09.500]  如果你第一次在場的話
[00:17:09.500 --> 00:17:11.500]  可能有些人第一次就在場
[00:17:11.500 --> 00:17:13.500]  我還記得第一天我們就在唱那首詩歌
[00:17:13.500 --> 00:17:16.500]  願你榮耀降臨此地
[00:17:16.500 --> 00:17:17.500]  記得嗎
[00:17:17.500 --> 00:17:19.500]  第一天我們就在唱
[00:17:19.500 --> 00:17:22.500]  願你榮耀降臨此地
[00:17:22.500 --> 00:17:27.500]  讓祂從我們中間流到萬邦
[00:17:27.500 --> 00:17:32.500]  這25年來我們經歷過多少神蹟奇事
[00:17:32.500 --> 00:17:35.500]  看見神在礦野為我們開道路
[00:17:35.500 --> 00:17:39.500]  在沙漠為我們開江河
[00:17:39.500 --> 00:17:41.500]  你知道每次我被邀請
[00:17:41.500 --> 00:17:45.500]  到別的地方帶領跨文化宣教的講座的時候
[00:17:45.500 --> 00:17:47.500]  就常常很多人來問我說
[00:17:47.500 --> 00:17:49.500]  劉牧師請問你
[00:17:49.500 --> 00:17:54.500]  教會跨文化宣教工作做得這麼成功有果效
[00:17:54.500 --> 00:17:56.500]  請問你們在開始的時候
[00:17:56.500 --> 00:18:01.500]  有什麼策略跟方法跟我們分享一下好不好
[00:18:01.500 --> 00:18:05.500]  每次我都很不好意思的回答說很抱歉
[00:18:05.500 --> 00:18:08.500]  我們在一開始既無方法也無策略
[00:18:08.500 --> 00:18:10.500]  我告訴你
[00:18:10.500 --> 00:18:14.500]  我現在講的策略跟方法都是走過來之後
[00:18:14.500 --> 00:18:17.500]  整理出來再來講的
[00:18:17.500 --> 00:18:19.500]  我們從一開始
[00:18:19.500 --> 00:18:21.500]  就很簡單
[00:18:21.500 --> 00:18:26.500]  憑著信心跟隨聖靈的引導
[00:18:26.500 --> 00:18:31.500]  這25年來我們不是沒有經歷過風浪
[00:18:31.500 --> 00:18:34.500]  但我們總是定睛在神的面前
[00:18:34.500 --> 00:18:39.500]  在風浪當中繼續向前
[00:18:39.500 --> 00:18:42.500]  這25年來我們不是沒有經歷過挫敗
[00:18:42.500 --> 00:18:44.500]  你不要以為我們沒有失敗過
[00:18:44.500 --> 00:18:46.500]  有
[00:18:46.500 --> 00:18:49.500]  但我們總是順從神的帶領
[00:18:49.500 --> 00:18:51.500]  在挫折當中
[00:18:51.500 --> 00:18:55.500]  一次一次被神所更新
[00:18:55.500 --> 00:18:56.500]  如今
[00:18:56.500 --> 00:19:00.500]  當我們面對疫情之後的恢復
[00:19:00.500 --> 00:19:01.500]  我告訴你
[00:19:01.500 --> 00:19:06.500]  這就是另外一條向來沒走過的道路
[00:19:06.500 --> 00:19:10.500]  我們需要神給我們新的策略
[00:19:10.500 --> 00:19:13.500]  我們需要神來為我們開道路
[00:19:13.500 --> 00:19:20.500]  我們更需要神恢復我們跟隨神的信心
[00:19:20.500 --> 00:19:24.500]  就好像以色列人在過約旦河的時候
[00:19:24.500 --> 00:19:28.500]  他們也需要一個新的信心不是嗎
[00:19:28.500 --> 00:19:31.500]  以前他們在過紅海的時候
[00:19:31.500 --> 00:19:35.500]  他們只是單單依靠一個人的信心就夠了
[00:19:35.500 --> 00:19:37.500]  摩西的信心
[00:19:37.500 --> 00:19:41.500]  當在紅海邊緣摩西用藏向海一指
[00:19:41.500 --> 00:19:44.500]  我們看見紅海就打開分為兩半
[00:19:44.500 --> 00:19:48.500]  讓以色列人走過紅海
[00:19:48.500 --> 00:19:50.500]  可是現在呢
[00:19:50.500 --> 00:19:53.500]  當以色列人在面對約旦河的時候
[00:19:53.500 --> 00:19:55.500]  就不一樣了
