
[00:00:00.000 --> 00:00:03.000]  大家知道今天是12月2號
[00:04:19.960 --> 00:04:22.040]  因爲今天的故事的主人翁
[00:04:22.040 --> 00:04:23.400]  今天和大家分享
[00:04:23.400 --> 00:04:24.600]  這個女孩
[00:04:24.600 --> 00:04:26.280]  She is a teenager
[00:04:26.280 --> 00:04:27.680]  都未夠二十歲了
[00:04:27.680 --> 00:04:31.200]  按照聖經的啓示
[00:04:31.200 --> 00:04:32.080]  大家很熟悉的
[00:04:32.080 --> 00:04:34.600]  這個女孩叫Mary
[00:04:34.600 --> 00:04:37.000]  馬尼亞
[00:04:37.000 --> 00:04:38.920]  馬尼亞呢
[00:04:38.920 --> 00:04:40.680]  是一個農家女子
[00:04:40.680 --> 00:04:42.240]  農村女子
[00:04:42.240 --> 00:04:45.440]  拉薩勒是一個很小的村子
[00:04:45.440 --> 00:04:48.280]  她和其他很多的女孩一樣
[00:04:48.280 --> 00:04:49.440]  在那個時候做了什麼
[00:04:49.440 --> 00:04:50.680]  十五六七歲
[00:04:50.680 --> 00:04:51.160]  I don't know
[00:04:51.160 --> 00:04:52.520]  不是很確定
[00:04:52.520 --> 00:04:54.360]  等嫁
[00:04:54.360 --> 00:04:55.160]  真的等嫁
[00:04:55.160 --> 00:04:57.280]  那時候很年輕結婚了
[00:04:57.280 --> 00:04:58.080]  等嫁
[00:04:58.080 --> 00:04:59.960]  而且她有個未婚夫
[00:04:59.960 --> 00:05:03.080]  已經叫做約瑟
[00:05:03.080 --> 00:05:04.400]  在她的腦海當中
[00:05:04.400 --> 00:05:05.760]  她的圖畫是什麼呢
[00:05:05.760 --> 00:05:06.960]  她的將來
[00:05:06.960 --> 00:05:08.440]  她的future就是
[00:05:08.440 --> 00:05:10.920]  她和約瑟結婚
[00:05:10.920 --> 00:05:12.960]  她見過約瑟沒有
[00:05:12.960 --> 00:05:14.160]  I'm not sure
[00:05:14.160 --> 00:05:15.920]  約瑟有沒有和她dating過
[00:05:15.920 --> 00:05:17.000]  拍過拖才說
[00:05:17.000 --> 00:05:18.920]  好了我娶你做老婆
[00:05:18.920 --> 00:05:20.280]  I doubt it
[00:05:20.280 --> 00:05:21.480]  因爲聖經說得很清楚
[00:05:21.480 --> 00:05:22.600]  他們是什麼
[00:05:22.600 --> 00:05:23.880]  就是許配
[00:05:23.880 --> 00:05:25.160]  Betrothed
[00:05:25.160 --> 00:05:25.920]  就是說
[00:05:25.920 --> 00:05:28.080]  爹地媽咪安排的
[00:05:28.080 --> 00:05:30.560]  但是在馬尼亞的心目當中
[00:05:30.560 --> 00:05:32.040]  每個女孩都是這樣的
[00:05:32.040 --> 00:05:34.560]  Every girl is like that
[00:05:34.560 --> 00:05:36.160]  每個女孩都是這樣
[00:05:36.160 --> 00:05:37.000]  到差不多一年多
[00:05:37.000 --> 00:05:38.560]  爹地媽咪就和老公
[00:05:38.560 --> 00:05:40.960]  她唯一的盼望是什麼呢
[00:05:40.960 --> 00:05:42.960]  這個是好老公
[00:05:42.960 --> 00:05:49.120]  好老公
[00:05:49.120 --> 00:05:51.440]  就是不會虐待她
[00:05:51.440 --> 00:05:52.640]  疼她的
[00:05:52.640 --> 00:05:54.240]  然後結婚生子
[00:05:54.240 --> 00:05:55.520]  最重要的一件事
[00:05:55.520 --> 00:05:56.640]  生完兒子之後
[00:05:56.640 --> 00:05:57.680]  學
[00:05:57.680 --> 00:05:59.520]  十幾歲而已
[00:05:59.520 --> 00:06:01.880]  做個好的媽媽
[00:06:01.880 --> 00:06:03.560]  學做個好的老婆
[00:06:03.560 --> 00:06:08.400]  And that is her life
[00:06:08.400 --> 00:06:10.480]  馬尼亞從來沒有想過
[00:06:10.480 --> 00:06:13.240]  情海會翻波
[00:06:13.240 --> 00:06:15.440]  她的情海不是和約瑟
[00:06:15.440 --> 00:06:16.280]  因爲我剛纔說過
[00:06:16.280 --> 00:06:18.680]  沒有拍過拖
[00:06:18.680 --> 00:06:21.000]  她的情海是和誰
[00:06:21.000 --> 00:06:23.480]  和上帝
[00:06:23.480 --> 00:06:24.920]  原來
[00:06:24.920 --> 00:06:27.600]  很多基督徒
[00:06:27.600 --> 00:06:29.040]  我們說愛上帝
[00:06:29.040 --> 00:06:30.440]  上帝愛我們
[00:06:30.440 --> 00:06:31.640]  馬尼亞一樣的
[00:06:31.640 --> 00:06:33.800]  馬尼亞小小一個猶太人
[00:06:33.800 --> 00:06:35.840]  小小一個家裏怎麼教他
[00:06:35.840 --> 00:06:38.080]  你要盡心儘性盡義盡力
[00:06:38.080 --> 00:06:39.320]  愛耶和上帝
[00:06:39.320 --> 00:06:39.840]  Why?
[00:06:39.840 --> 00:06:42.080]  因爲上帝愛你
[00:06:42.080 --> 00:06:42.880]  猶太人的家庭
[00:06:42.880 --> 00:06:44.680]  每個小孩
[00:06:44.680 --> 00:06:45.640]  你這麼大個
[00:06:45.640 --> 00:06:47.040]  就是這樣教他們的
[00:06:47.040 --> 00:06:48.320]  所以馬尼亞小小一個
[00:06:48.320 --> 00:06:49.600]  就知道
[00:06:49.600 --> 00:06:51.040]  有上帝的
[00:06:51.040 --> 00:06:52.440]  我相信上帝的
[00:06:52.440 --> 00:06:53.920]  我要愛上帝的
[00:06:53.920 --> 00:06:55.560]  因爲上帝愛我
[00:06:55.560 --> 00:06:56.800]  但是
[00:06:56.800 --> 00:06:59.120]  什麼意思
[00:06:59.120 --> 00:07:01.280]  她有沒有見過上帝
[00:07:01.280 --> 00:07:03.560]  她天使都沒有見過
[00:07:03.560 --> 00:07:04.280]  OK
[00:07:04.280 --> 00:07:06.960]  有沒有聽過上帝的聲音
[00:07:06.960 --> 00:07:08.600]  No
[00:07:08.600 --> 00:07:09.880]  所以呢
[00:07:09.880 --> 00:07:11.520]  爹地媽咪告訴你
[00:07:11.520 --> 00:07:13.960]  上帝很愛你
[00:07:13.960 --> 00:07:16.240]  所以你要盡心儘性盡義愛祂
[00:07:16.240 --> 00:07:17.840]  Mary到了大個的時候
[00:07:17.840 --> 00:07:18.880]  都會告訴自己
[00:07:18.880 --> 00:07:20.560]  我愛上帝
[00:07:20.560 --> 00:07:21.840]  我相信上帝
[00:07:21.840 --> 00:07:23.720]  我愛上帝的
[00:07:23.720 --> 00:07:25.120]  不過
[00:07:25.120 --> 00:07:29.760]  我對祂沒有感覺
[00:07:29.760 --> 00:07:30.720]  弟兄姐妹
[00:07:30.720 --> 00:07:33.880]  我不知道你信耶穌多久了
[00:07:33.880 --> 00:07:36.600]  一年五年十年
[00:07:36.600 --> 00:07:37.840]  你說你信耶穌到現在
[00:07:37.840 --> 00:07:41.760]  你覺得和上帝的關係越來越好
[00:07:41.760 --> 00:07:45.440]  你對祂越來越有感覺
[00:07:45.440 --> 00:07:47.120]  要不像馬尼亞一樣
[00:07:47.120 --> 00:07:48.040]  是啊我相信的
[00:07:48.040 --> 00:07:50.520]  每個星期我都會來敬拜上帝的
[00:07:50.520 --> 00:07:51.040]  是不是
[00:07:51.040 --> 00:07:52.520]  每個星期都會坐在那裏
[00:07:52.520 --> 00:07:53.840]  我會來祈禱上帝的
[00:07:53.840 --> 00:07:54.800]  但是
[00:07:54.800 --> 00:07:57.840]  是否上帝真的在這裏
[00:07:57.840 --> 00:08:02.240]  神真的在我們當中嗎
[00:08:02.240 --> 00:08:06.840]  上帝是否真的還愛我
[00:08:06.840 --> 00:08:09.720]  大家有沒有這樣的想法呢
[00:08:09.720 --> 00:08:11.600]  不知道在座裏面有多少人
[00:08:11.600 --> 00:08:13.120]  在這樣的處境當中
[00:08:13.120 --> 00:08:15.240]  馬尼亞都一樣
[00:08:15.240 --> 00:08:17.480]  所以呢
[00:08:17.480 --> 00:08:18.800]  如果你有這樣的感覺
[00:08:18.800 --> 00:08:21.560]  Let me assure you
[00:08:21.560 --> 00:08:22.800]  With the word of God
[00:08:22.800 --> 00:08:26.880]  用神的話讓我告訴你
[00:08:26.880 --> 00:08:28.520]  提摩太後書二章十三節
[00:08:28.520 --> 00:08:29.600]  你們outline沒有的
[00:08:29.600 --> 00:08:31.800]  不過你喜歡寫就寫
[00:08:31.800 --> 00:08:32.960]  提摩太後書二章十三節
[00:08:32.960 --> 00:08:34.000]  她怎麼說呢
[00:08:34.000 --> 00:08:38.520]  我們縱然失信
[00:08:38.520 --> 00:08:40.120]  他仍是可信的
[00:08:40.120 --> 00:08:40.880]  爲什麼
[00:08:40.880 --> 00:08:42.240]  因爲他是上帝
[00:08:42.240 --> 00:08:46.640]  因爲他不能揹負自己
[00:08:46.640 --> 00:08:49.560]  就算我們對他沒有信心
[00:08:49.560 --> 00:08:50.440]  但他仍然可信
[00:08:50.440 --> 00:08:53.240]  因爲他不能揹負自己
[00:08:53.240 --> 00:08:56.080]  約翰福音十三章第一節
[00:08:56.080 --> 00:08:56.840]  那裏說什麼
[00:08:56.840 --> 00:08:59.160]  耶穌既然愛在世間
[00:08:59.160 --> 00:09:01.120]  那些熟悉祂自己的人
[00:09:01.120 --> 00:09:05.760]  耶穌說我愛他們到底
[00:09:05.760 --> 00:09:07.480]  耶穌說的
[00:09:07.480 --> 00:09:09.000]  所以呢
[00:09:09.000 --> 00:09:09.840]  我希望大家
[00:09:09.840 --> 00:09:11.040]  如果你心裏
[00:09:11.040 --> 00:09:12.680]  對啊牧師剛纔說的那些
[00:09:12.680 --> 00:09:14.080]  我都有這樣的感覺
[00:09:14.080 --> 00:09:17.600]  不過神的話語很清楚讓我知道
[00:09:17.600 --> 00:09:18.760]  我們縱然缺乏信心
[00:09:18.760 --> 00:09:19.560]  我們縱然不信
[00:09:19.560 --> 00:09:22.960]  但他仍然可信
[00:09:22.960 --> 00:09:23.600]  英文是
[00:09:23.600 --> 00:09:25.920]  He is still faithful
[00:09:25.920 --> 00:09:27.000]  你對他沒有信心
[00:09:27.000 --> 00:09:30.560]  但他仍然可信
[00:09:30.560 --> 00:09:31.560]  因爲他愛你
[00:09:31.560 --> 00:09:33.280]  就愛你到底
[00:09:33.280 --> 00:09:37.680]  但瑪利亞和上帝的關係很淡薄
[00:09:37.680 --> 00:09:40.880]  所以要情海翻波
[00:09:40.880 --> 00:09:45.640]  當神要做一些事情在你生命當中的時候
[00:09:45.640 --> 00:09:49.920]  有時你會覺得很驚慌
[00:09:49.920 --> 00:09:51.160]  瑪利亞一樣
[00:09:51.160 --> 00:09:51.880]  平平淡淡的
[00:09:51.880 --> 00:09:53.800]  我日子在等假
[00:09:53.800 --> 00:09:55.960]  忽然之間有個天使向他顯現
[00:09:55.960 --> 00:09:57.440]  看看聖經
[00:09:57.440 --> 00:10:01.400]  聖經裏面怎麼說呢
[00:10:01.400 --> 00:10:02.840]  到了第六個月
[00:10:02.840 --> 00:10:03.520]  什麼意思
[00:10:03.520 --> 00:10:04.240]  就是說
[00:10:04.240 --> 00:10:06.800]  他的親戚伊麗莎白本來是不能生孩子的
[00:10:06.800 --> 00:10:09.240]  不過現在懷孕了六個月
[00:10:09.240 --> 00:10:11.200]  天使加帕尼尼奉上帝的差異
[00:10:11.200 --> 00:10:12.600]  去到加里尼一座城
[00:10:12.600 --> 00:10:14.120]  這座城叫拿撒勒
[00:10:14.120 --> 00:10:16.400]  去到一個童女那裏
[00:10:16.400 --> 00:10:18.880]  是已經許配給大衛家的一個人
[00:10:18.880 --> 00:10:20.120]  叫做約瑟
[00:10:20.120 --> 00:10:22.280]  童女的名叫做瑪利亞
[00:10:22.280 --> 00:10:23.640]  天使進去對他說
[00:10:23.640 --> 00:10:25.040]  蒙大恩的女子
[00:10:25.040 --> 00:10:29.160]  我問你安 主和你同在了
[00:10:29.160 --> 00:10:32.680]  瑪利亞因爲這句話就很驚慌
[00:10:32.680 --> 00:10:34.440]  又反覆思想
[00:10:34.440 --> 00:10:38.400]  這句問安到底是什麼意思呢
[00:10:38.400 --> 00:10:39.840]  剛纔我和大家去形容
[00:10:39.840 --> 00:10:43.160]  瑪利亞過着很平淡的生活
[00:10:43.160 --> 00:10:44.760]  他不預料有什麼特別的事情發生
[00:10:44.760 --> 00:10:46.680]  忽然之間見到天使
[00:10:46.680 --> 00:10:48.640]  見到天使已經不簡單了
[00:10:48.640 --> 00:10:49.800]  有沒有人見過天使
[00:10:49.800 --> 00:10:51.080]  我們在座裏面
[00:10:51.080 --> 00:10:51.800]  沒什麼吧
[00:10:51.800 --> 00:10:52.760]  很少吧
[00:10:52.760 --> 00:10:54.000]  絕無僅有的
[00:10:54.000 --> 00:10:56.440]  他見到天使 這已經是不簡單的事
[00:10:56.440 --> 00:10:58.000]  而天使竟然問他安
[00:10:58.000 --> 00:10:59.600]  我是蒙大恩的女子
[00:10:59.600 --> 00:11:02.480]  哇 上帝到底搞哪一科啊
[00:11:02.480 --> 00:11:06.440]  到底這句話是什麼意思啊
[00:11:06.440 --> 00:11:08.200]  他不知道上帝是否真的會同在
[00:11:08.200 --> 00:11:09.880]  但是他現在親眼見到天使
[00:11:09.880 --> 00:11:11.480]  就和他說話
[00:11:11.480 --> 00:11:14.360]  這是什麼意思
[00:11:14.360 --> 00:11:15.520]  害不害怕
[00:11:15.520 --> 00:11:17.040]  從這個天使的話裏面來說
[00:11:17.040 --> 00:11:20.840]  他可以略略感受得到
[00:11:20.840 --> 00:11:23.640]  天使還沒說完
[00:11:23.640 --> 00:11:26.560]  可能還有些東西要跟着的
[00:11:26.560 --> 00:11:31.320]  什麼意思啊
[00:11:31.320 --> 00:11:34.960]  開始驚慌
[00:11:34.960 --> 00:11:37.400]  我跟隨耶穌五十多年
[00:11:37.400 --> 00:11:39.480]  慘了
[00:11:39.480 --> 00:11:41.320]  我1966年信耶穌的
[00:11:41.320 --> 00:11:45.840]  到現在52年
[00:11:45.840 --> 00:11:48.840]  在我跟隨耶穌這麼長的日子當中
[00:11:48.840 --> 00:11:51.920]  當神在我身邊做工的時候
[00:11:51.920 --> 00:11:53.480]  有好幾次
[00:11:53.480 --> 00:11:55.160]  我很清楚地看到
[00:11:55.160 --> 00:11:58.960]  神在我身邊做工
[00:11:58.960 --> 00:12:02.040]  其實真的挺可怕的
[00:12:02.040 --> 00:12:04.880]  挺令你驚慌徬徨的
[00:12:04.880 --> 00:12:05.840]  可能大家聽我講過
[00:12:05.840 --> 00:12:07.600]  不過沒聽過再聽一次吧
[00:12:07.600 --> 00:12:09.280]  沒聽過也聽一下吧
[00:12:09.280 --> 00:12:11.440]  大家知道牧師在上學院
[00:12:11.440 --> 00:12:13.320]  最後一年就開荒直堂了
[00:12:13.320 --> 00:12:15.120]  你們聽過我講的故事吧
[00:12:15.120 --> 00:12:16.600]  聽過了 第一次開荒直堂
[00:12:16.600 --> 00:12:19.920]  但是成功還是失敗
[00:12:19.920 --> 00:12:22.280]  失敗
[00:12:22.280 --> 00:12:25.120]  當我去紐約讀書的時候
[00:12:25.120 --> 00:12:28.080]  教會過了一年就關門了
[00:12:28.080 --> 00:12:30.800]  當我聽到教會要關門
[00:12:30.800 --> 00:12:33.440]  是我開始的教會
[00:12:33.440 --> 00:12:34.800]  關門
[00:12:34.800 --> 00:12:36.360]  我都會有些散開
[00:12:36.360 --> 00:12:39.680]  去參加當地其他不同的教會
[00:12:39.680 --> 00:12:42.000]  It broke my heart
[00:12:42.000 --> 00:12:42.760]  很難過
[00:12:42.760 --> 00:12:44.040]  一手開的教會
[00:12:44.040 --> 00:12:46.880]  幾年後倒閉了
[00:12:46.880 --> 00:12:48.000]  而對師母來講
[00:12:48.000 --> 00:12:49.400]  可能你聽師母講
[00:12:49.400 --> 00:12:51.360]  那幾年開荒的時間
[00:12:51.360 --> 00:12:53.560]  It was a nightmare
[00:12:53.560 --> 00:12:56.320]  是一個噩夢
[00:12:56.320 --> 00:12:57.800]  所以我告訴大家
[00:12:57.800 --> 00:12:58.800]  在那個時候
[00:12:58.800 --> 00:13:03.520]  我沒想過以後會開荒直堂
[00:13:03.520 --> 00:13:05.120]  但是十八年前
[00:13:05.120 --> 00:13:08.360]  上帝叫我開會點教會
[00:13:08.360 --> 00:13:10.200]  師母經常開玩笑
[00:13:10.200 --> 00:13:11.640]  一聽到牧師會開荒
[00:13:11.640 --> 00:13:14.680]  她的心就開始慌了
[00:13:14.680 --> 00:13:17.440]  又來了
[00:13:17.440 --> 00:13:20.280]  會不會同一樣是這樣的
[00:13:20.280 --> 00:13:23.320]  所以有時候上帝要我們做一些事
[00:13:23.320 --> 00:13:24.320]  真的挺害怕
[00:13:24.320 --> 00:13:26.760]  那時候我們不知道會點會發展
[00:13:26.760 --> 00:13:30.120]  誰能夠預期會點會發展到今天這樣的情況
[00:13:30.120 --> 00:13:32.200]  No
[00:13:32.200 --> 00:13:35.200]  事實上上帝真的很恩典
[00:13:35.200 --> 00:13:36.680]  會點
[00:13:36.680 --> 00:13:40.360]  有個Great Beginning
[00:13:40.360 --> 00:13:43.440]  開始了八個月就自立了
[00:13:43.440 --> 00:13:45.200]  感謝美主
[00:13:45.200 --> 00:13:47.080]  過了一年多
[00:13:47.080 --> 00:13:49.200]  我們outgrow了酒店的地方
[00:13:49.200 --> 00:13:51.600]  我們是Crown Palace Hotel
[00:13:51.600 --> 00:13:53.520]  一年多之後不夠地方
[00:13:53.520 --> 00:13:55.360]  上帝又很恩典
[00:13:55.360 --> 00:13:59.480]  竟然讓我們租到一個地方
[00:13:59.480 --> 00:14:00.720]  大家要知道
[00:14:00.720 --> 00:14:02.720]  我們搞的歷史少過兩年
[00:14:02.720 --> 00:14:05.960]  人數不夠二百
[00:14:05.960 --> 00:14:09.000]  你要租一個一萬五千尺的地方
[00:14:09.000 --> 00:14:09.880]  第一個反應
[00:14:09.880 --> 00:14:11.960]  需不需要這麼大的地方
[00:14:11.960 --> 00:14:14.280]  一百多人五千尺什麼都夠
[00:14:14.280 --> 00:14:18.200]  但是上帝讓我們租了一個一萬五千尺的地方
[00:14:18.200 --> 00:14:19.280]  不單如此
[00:14:19.280 --> 00:14:22.320]  多少錢租你知不知道
[00:14:22.320 --> 00:14:25.600]  20,000 a month
[00:14:25.600 --> 00:14:27.400]  16年前
[00:14:27.400 --> 00:14:29.760]  二萬塊一個月
[00:14:29.760 --> 00:14:31.760]  沒有Property Owner
[00:14:31.760 --> 00:14:33.720]  會有這麼大的膽量
[00:14:33.720 --> 00:14:36.560]  租給一個少過兩年曆史的
[00:14:36.560 --> 00:14:38.760]  沒有教會機構都不會
[00:14:38.760 --> 00:14:41.080]  而且是沒有Steady Income
[00:14:41.080 --> 00:14:42.360]  上帝讓它發生
[00:14:42.360 --> 00:14:47.040]  感謝美主啦
[00:14:47.040 --> 00:14:49.720]  但那不是麻煩我的地方
[00:14:49.720 --> 00:14:54.000]  那不是令我震驚的地方
[00:14:54.000 --> 00:14:56.080]  我覺得震驚的是什麼
[00:14:56.080 --> 00:14:58.640]  大家知道要裝修
[00:14:58.640 --> 00:15:01.120]  裝修費
[00:15:01.120 --> 00:15:06.240]  是從股價的二十九萬變成五十五萬
[00:15:06.240 --> 00:15:07.600]  你聽過這個故事嗎
[00:15:07.600 --> 00:15:08.600]  記得嗎
[00:15:08.600 --> 00:15:11.880]  Recall一神的恩典和能力多麼的偉大
[00:15:11.880 --> 00:15:15.440]  那時候我做牧師我都害怕
[00:15:15.440 --> 00:15:17.520]  會友加入了一個教會少於一年
[00:15:17.520 --> 00:15:19.120]  三分二以上
[00:15:19.120 --> 00:15:22.280]  三分二的會友加入了一個教會少於一年
[00:15:22.280 --> 00:15:24.480]  已經給了二萬塊一個月租
[00:15:24.480 --> 00:15:29.040]  現在你還要五十五萬裝修費
[00:15:29.040 --> 00:15:30.960]  搞什麼呀
[00:15:30.960 --> 00:15:33.440]  你怎麼去負擔啊
[00:15:33.440 --> 00:15:34.800]  害不害怕
[00:15:34.800 --> 00:15:36.880]  害怕
[00:15:36.880 --> 00:15:39.160]  但是你這樣才經歷到
[00:15:39.160 --> 00:15:43.080]  上帝的恩典和能力是多麼的好大
[00:15:43.080 --> 00:15:45.920]  瑪利亞一聽到天使和他這樣說的時候
[00:15:45.920 --> 00:15:47.600]  哇 什麼時光啊
[00:15:47.600 --> 00:15:50.040]  爲什麼天使會和我說話向我顯現啊
[00:15:50.040 --> 00:15:51.880]  上帝有什麼要我做啊
[00:15:51.880 --> 00:15:54.680]  開始緊張
[00:15:54.680 --> 00:15:56.160]  不單單緊張
[00:15:56.160 --> 00:15:59.760]  當她聽到天使的宣告的時候
[00:15:59.760 --> 00:16:02.400]  She was confused too
[00:16:02.400 --> 00:16:04.920]  她就聽到莫名其妙
[00:16:04.920 --> 00:16:05.760]  爲什麼
[00:16:05.760 --> 00:16:07.280]  聖經怎麼說
