
[00:00:00.000 --> 00:00:02.000]  我們一起簡短的禱告
[00:06:00.000 --> 00:06:02.000]  你們若屬世界
[00:06:02.000 --> 00:06:04.000]  世界會愛屬自己的
[00:06:04.000 --> 00:06:06.000]  只因你們不屬世界
[00:06:06.000 --> 00:06:08.000]  而是我從世界中
[00:06:08.000 --> 00:06:10.000]  恨你們
[00:06:10.000 --> 00:06:12.000]  所以世界就恨你們
[00:06:12.000 --> 00:06:14.000]  這是基督徒受苦的原因
[00:06:14.000 --> 00:06:16.000]  受苦不是因為羅馬人
[00:06:16.000 --> 00:06:18.000]  不是因為猶太人
[00:06:18.000 --> 00:06:20.000]  那些只是表徵
[00:06:20.000 --> 00:06:22.000]  真正的原因是一個
[00:06:22.000 --> 00:06:24.000]  屬靈的原因
[00:06:24.000 --> 00:06:26.000]  是因為基督徒
[00:06:26.000 --> 00:06:28.000]  被照成為光明
[00:06:28.000 --> 00:06:30.000]  而黑暗和光明
[00:06:30.000 --> 00:06:32.000]  本來就是對立
[00:06:32.000 --> 00:06:34.000]  我們可以見到耶穌
[00:06:34.000 --> 00:06:36.000]  對上帝的敬畏
[00:06:36.000 --> 00:06:38.000]  是十字架
[00:06:38.000 --> 00:06:40.000]  同樣耶穌的門徒
[00:06:40.000 --> 00:06:42.000]  對上帝的敬畏
[00:06:42.000 --> 00:06:44.000]  亦都會招來世界的排斥
[00:06:44.000 --> 00:06:46.000]  所以
[00:06:46.000 --> 00:06:48.000]  如果有一天你發現
[00:06:48.000 --> 00:06:50.000]  這個世界好像不太排斥
[00:06:50.000 --> 00:06:52.000]  基督教的信仰
[00:06:52.000 --> 00:06:54.000]  那我們可能要小心
[00:06:54.000 --> 00:06:56.000]  會不會是因為我們所傳
[00:06:56.000 --> 00:06:58.000]  所行的已經不再關於
[00:06:58.000 --> 00:07:00.000]  敬畏上帝
[00:07:00.000 --> 00:07:02.000]  又或者我們活出的生命
[00:07:02.000 --> 00:07:04.000]  已經是關於敬畏人
[00:07:04.000 --> 00:07:06.000]  敬畏這個世界
[00:07:06.000 --> 00:07:08.000]  多於敬畏上帝
[00:07:08.000 --> 00:07:10.000]  無論如何
[00:07:10.000 --> 00:07:12.000]  我們今天要回去聖經
[00:07:12.000 --> 00:07:14.000]  找回那條近乎絕跡的山徑
[00:07:14.000 --> 00:07:18.000]  我們今天的主席
[00:07:18.000 --> 00:07:20.000]  跟我們閱讀出
[00:07:20.000 --> 00:07:22.000]  彼得前書一章十七至二十一節
[00:07:22.000 --> 00:07:24.000]  如果你熟悉我
[00:07:24.000 --> 00:07:26.000]  我就很反對那些人
[00:07:26.000 --> 00:07:28.000]  將那些字
[00:07:28.000 --> 00:07:30.000]  那麼多的字放在同一張
[00:07:30.000 --> 00:07:32.000]  圖片上面
[00:07:32.000 --> 00:07:34.000]  然而我這次這樣做
[00:07:34.000 --> 00:07:36.000]  是有原因的
[00:07:36.000 --> 00:07:38.000]  因為在希臘的原文裡面
[00:07:38.000 --> 00:07:40.000]  這四節
[00:07:40.000 --> 00:07:42.000]  聖經是無間斷的
[00:07:42.000 --> 00:07:44.000]  長句
[00:07:44.000 --> 00:07:46.000]  另外
[00:07:46.000 --> 00:07:48.000]  如果你是熟悉彼得前書
[00:07:48.000 --> 00:07:50.000]  的結構
[00:07:50.000 --> 00:07:52.000]  你也許會覺得彼得前書
[00:07:52.000 --> 00:07:54.000]  和羅馬書或者爾弗所書
[00:07:54.000 --> 00:07:56.000]  很相似
[00:07:56.000 --> 00:07:58.000]  我講一講羅馬書
[00:07:58.000 --> 00:08:00.000]  羅馬書你記得有十六章
[00:08:00.000 --> 00:08:02.000]  去到第十一章
[00:08:02.000 --> 00:08:04.000]  你會發覺
[00:08:04.000 --> 00:08:06.000]  給保羅
[00:08:06.000 --> 00:08:08.000]  不是給我們
[00:08:08.000 --> 00:08:10.000]  很多的應用
[00:08:10.000 --> 00:08:12.000]  那不講應用講些什麼呢
[00:08:12.000 --> 00:08:14.000]  保羅用十一章的聖經
[00:08:14.000 --> 00:08:16.000]  跟你講福音
[00:08:16.000 --> 00:08:18.000]  因為福音是所有基督徒
[00:08:18.000 --> 00:08:20.000]  應用的動力
[00:08:20.000 --> 00:08:22.000]  然後去到十二章
[00:08:22.000 --> 00:08:24.000]  他先給你第一個命令式
[00:08:24.000 --> 00:08:26.000]  身體獻上
[00:08:26.000 --> 00:08:28.000]  當活祭
[00:08:28.000 --> 00:08:30.000]  當你去到彼得前書
[00:08:30.000 --> 00:08:32.000]  由一章一節
[00:08:32.000 --> 00:08:34.000]  去到一章十三節
[00:08:34.000 --> 00:08:36.000]  你不見到應用
[00:08:36.000 --> 00:08:38.000]  頭十三節的書信
[00:08:38.000 --> 00:08:40.000]  彼得不給你應用
[00:08:40.000 --> 00:08:42.000]  彼得先跟你講耶穌
[00:08:42.000 --> 00:08:44.000]  講福音
[00:08:44.000 --> 00:08:46.000]  講十字架講空墳墓
[00:08:46.000 --> 00:08:48.000]  他不給你走著
[00:08:48.000 --> 00:08:50.000]  他要幫教會
[00:08:50.000 --> 00:08:52.000]  入滿靚油先
[00:08:52.000 --> 00:08:54.000]  然後去到十四節
[00:08:54.000 --> 00:08:56.000]  你見到第一個應用
[00:08:56.000 --> 00:08:58.000]  講十七至二十一節
[00:08:58.000 --> 00:09:00.000]  是彼得給教會的
[00:09:00.000 --> 00:09:02.000]  第三個應用
[00:09:02.000 --> 00:09:04.000]  這個應用我用八個字總括
[00:09:04.000 --> 00:09:06.000]  在世寄居
[00:09:06.000 --> 00:09:08.000]  敬畏天父
[00:09:08.000 --> 00:09:10.000]  不過
[00:09:10.000 --> 00:09:12.000]  當你繼續留心
[00:09:12.000 --> 00:09:14.000]  今日的講道
[00:09:14.000 --> 00:09:16.000]  你會發現敬畏天父
[00:09:16.000 --> 00:09:18.000]  不是單純的畏懼審判
[00:09:18.000 --> 00:09:20.000]  相反這個敬畏
[00:09:20.000 --> 00:09:22.000]  是一種喜樂
[00:09:22.000 --> 00:09:24.000]  一種讚嘆上帝的榮耀
[00:09:24.000 --> 00:09:26.000]  的一種敬畏
[00:09:26.000 --> 00:09:28.000]  我們現在要進入
[00:09:28.000 --> 00:09:30.000]  這個長句的世界
[00:09:30.000 --> 00:09:32.000]  我們要怎樣去理解
[00:09:32.000 --> 00:09:34.000]  彼得這句無間斷的長句
[00:09:34.000 --> 00:09:36.000]  我們說彼得其實在
[00:09:36.000 --> 00:09:38.000]  給教會四個
[00:09:38.000 --> 00:09:40.000]  敬畏天父的原因
[00:09:40.000 --> 00:09:42.000]  彼得說你們要
[00:09:42.000 --> 00:09:44.000]  敬畏天父有四個原因
[00:09:44.000 --> 00:09:46.000]  因為第一
[00:09:46.000 --> 00:09:48.000]  天父是公義的天父
[00:09:48.000 --> 00:09:50.000]  這個十七節
[00:09:50.000 --> 00:09:52.000]  第二天父是救贖的天父
[00:09:52.000 --> 00:09:54.000]  十八節十九節
[00:09:54.000 --> 00:09:56.000]  第三天父是
[00:09:56.000 --> 00:09:58.000]  智慧的天父二十節
[00:09:58.000 --> 00:10:00.000]  最後天父是
[00:10:00.000 --> 00:10:02.000]  大能的天父二十一節
[00:10:02.000 --> 00:10:06.000]  公義救贖
[00:10:06.000 --> 00:10:08.000]  智慧大能
[00:10:08.000 --> 00:10:10.000]  有沒有想過
[00:10:10.000 --> 00:10:12.000]  彼得在做些什麼
[00:10:12.000 --> 00:10:14.000]  彼得似乎在默想
[00:10:14.000 --> 00:10:16.000]  上帝是一個
[00:10:16.000 --> 00:10:18.000]  怎樣的上帝
[00:10:18.000 --> 00:10:20.000]  他似乎給我們一個邏輯
[00:10:20.000 --> 00:10:22.000]  就是如果你認識上帝
[00:10:22.000 --> 00:10:24.000]  是一個怎樣的上帝
[00:10:24.000 --> 00:10:26.000]  你會對上帝
[00:10:26.000 --> 00:10:28.000]  有敬畏
[00:10:28.000 --> 00:10:30.000]  事實上
[00:10:30.000 --> 00:10:32.000]  這個邏輯不是彼得自創的
[00:10:32.000 --> 00:10:34.000]  在舊約聖經裡面
[00:10:34.000 --> 00:10:36.000]  我們看到認識上帝
[00:10:36.000 --> 00:10:38.000]  和敬畏上帝的關係
[00:10:38.000 --> 00:10:40.000]  密不可分
[00:10:40.000 --> 00:10:42.000]  我想在這裡和大家思想
[00:10:42.000 --> 00:10:44.000]  兩段的僧言
[00:10:44.000 --> 00:10:46.000]  第一段僧言九章十節
[00:10:46.000 --> 00:10:48.000]  很多人都聽過了
[00:10:48.000 --> 00:10:50.000]  竟為耶和華
[00:10:50.000 --> 00:10:52.000]  是智慧的開端
[00:10:52.000 --> 00:10:54.000]  不過我想你留意下一句
[00:10:54.000 --> 00:10:56.000]  認識至聖者便是聰明
[00:10:56.000 --> 00:11:00.000]  不過我必須強調
[00:11:00.000 --> 00:11:02.000]  這裡的認識
[00:11:02.000 --> 00:11:04.000]  不單止是頭腦上的認識
[00:11:04.000 --> 00:11:06.000]  在希伯來文的原文
[00:11:06.000 --> 00:11:08.000]  更加有親切
[00:11:08.000 --> 00:11:10.000]  親密
[00:11:10.000 --> 00:11:12.000]  是一個由心出發的認識
[00:11:12.000 --> 00:11:14.000]  而講到認識上帝
[00:11:14.000 --> 00:11:16.000]  我不得不提一本
[00:11:16.000 --> 00:11:18.000]  我的著作
[00:11:18.000 --> 00:11:20.000]  認識神
[00:11:20.000 --> 00:11:22.000]  Knowing God
[00:11:22.000 --> 00:11:24.000]  在這本書裡面
[00:11:24.000 --> 00:11:26.000]  巴克告訴我們這個世界
[00:11:26.000 --> 00:11:28.000]  有兩種對神的認識
[00:11:28.000 --> 00:11:30.000]  他這樣說
[00:11:30.000 --> 00:11:32.000]  認識神
[00:11:32.000 --> 00:11:34.000]  和知道關於神的事之間
[00:11:34.000 --> 00:11:36.000]  有著很大的差異
[00:11:36.000 --> 00:11:38.000]  當你是真正認識神時
[00:11:38.000 --> 00:11:40.000]  你會擁有侍奉他的能量
[00:11:40.000 --> 00:11:42.000]  勇於分享他
[00:11:42.000 --> 00:11:44.000]  並在他裡面有著
[00:11:44.000 --> 00:11:46.000]  滿足
[00:11:46.000 --> 00:11:48.000]  什麼意思呢?
[00:11:48.000 --> 00:11:50.000]  這裡巴克其實在說
[00:11:50.000 --> 00:11:52.000]  心裡認識神
[00:11:52.000 --> 00:11:54.000]  和頭腦上認識神的分別
[00:11:54.000 --> 00:11:56.000]  頭腦上的知道
[00:11:56.000 --> 00:11:58.000]  其實和不認識
[00:11:58.000 --> 00:12:00.000]  沒有什麼分別
[00:12:00.000 --> 00:12:02.000]  相反
[00:12:02.000 --> 00:12:04.000]  巴克說心裡認識神
[00:12:04.000 --> 00:12:06.000]  會為一個人帶來一個
[00:12:06.000 --> 00:12:08.000]  全盤的翻天覆地的改變
[00:12:08.000 --> 00:12:10.000]  他會有極大的能量
[00:12:10.000 --> 00:12:12.000]  去侍奉神
[00:12:12.000 --> 00:12:14.000]  有大的勇氣分享神
[00:12:14.000 --> 00:12:16.000]  然後在神裡面
[00:12:16.000 --> 00:12:18.000]  有大的滿足
[00:12:18.000 --> 00:12:20.000]  他們不害怕這個世界的事情
[00:12:20.000 --> 00:12:22.000]  因為他們認識一個大大的
[00:12:22.000 --> 00:12:24.000]  上帝
[00:12:24.000 --> 00:12:26.000]  第二段真言我想分享的
[00:12:26.000 --> 00:12:28.000]  真言二章四節
[00:12:28.000 --> 00:12:30.000]  尋找他如尋找銀子
[00:12:30.000 --> 00:12:32.000]  搜尋他
[00:12:32.000 --> 00:12:34.000]  如搜尋寶藏
[00:12:34.000 --> 00:12:36.000]  你就懂得敬畏耶和華
[00:12:36.000 --> 00:12:38.000]  得以認識
[00:12:38.000 --> 00:12:40.000]  上帝
[00:12:40.000 --> 00:12:42.000]  你再次見到敬畏
[00:12:42.000 --> 00:12:44.000]  和認識是再次連上關係
[00:12:44.000 --> 00:12:46.000]  如果你看前文
[00:12:46.000 --> 00:12:48.000]  這裡的他
[00:12:48.000 --> 00:12:50.000]  說的是上帝的話語
[00:12:50.000 --> 00:12:52.000]  你又明白為什麼
[00:12:52.000 --> 00:12:54.000]  我們每次講道
[00:12:54.000 --> 00:12:56.000]  都要講這麼多聖經
[00:12:56.000 --> 00:12:58.000]  因為聖經是上帝的話語
[00:12:58.000 --> 00:13:00.000]  而唯有透過聖經
[00:13:00.000 --> 00:13:02.000]  罪人才能夠認識
[00:13:02.000 --> 00:13:04.000]  真實的上帝
[00:13:04.000 --> 00:13:06.000]  進而重新地去
[00:13:06.000 --> 00:13:08.000]  降服於上帝
[00:13:08.000 --> 00:13:10.000]  令我想起
[00:13:10.000 --> 00:13:12.000]  在美國賓夕凡尼亞州
[00:13:12.000 --> 00:13:14.000]  一個叫Glancy
[00:13:14.000 --> 00:13:16.000]  的一個地方
[00:13:16.000 --> 00:13:18.000]  它是一間神學院
[00:13:18.000 --> 00:13:20.000]  這間神學院有一個格言
[00:13:20.000 --> 00:13:22.000]  Mastered
[00:13:22.000 --> 00:13:24.000]  One Word
[00:13:24.000 --> 00:13:26.000]  Mastered by One Word
[00:13:26.000 --> 00:13:28.000]  我粗略的翻譯就是
[00:13:28.000 --> 00:13:30.000]  掌握一話語
[00:13:30.000 --> 00:13:32.000]  被一話語所掌管
[00:13:32.000 --> 00:13:34.000]  而這一個話語
[00:13:34.000 --> 00:13:36.000]  當然就是聖經
[00:13:36.000 --> 00:13:38.000]  大家有沒有想過
[00:13:38.000 --> 00:13:40.000]  其實我們每次去讀聖經
[00:13:40.000 --> 00:13:42.000]  我們每次去講道
[00:13:42.000 --> 00:13:44.000]  每次團契
[00:13:44.000 --> 00:13:46.000]  我們有一個目標
[00:13:46.000 --> 00:13:48.000]  我們要認識一個
[00:13:48.000 --> 00:13:50.000]  巨大的上帝
[00:13:50.000 --> 00:13:52.000]  思考一個巨大的上帝
[00:13:52.000 --> 00:13:54.000]  而當我們見到上帝是
[00:13:54.000 --> 00:13:56.000]  何等的巨大的時候
[00:13:56.000 --> 00:13:58.000]  我們的人生被上帝的
[00:13:58.000 --> 00:14:00.000]  這種巨大所主宰
[00:14:00.000 --> 00:14:02.000]  聽起來很合理
[00:14:02.000 --> 00:14:04.000]  但是有沒有發現
[00:14:04.000 --> 00:14:06.000]  其實不是這樣
[00:14:06.000 --> 00:14:08.000]  很多的茶經
[00:14:08.000 --> 00:14:10.000]  很多的講道
[00:14:10.000 --> 00:14:12.000]  把人的事情放得很大
[00:14:12.000 --> 00:14:14.000]  把上帝的事情放在一旁
[00:14:14.000 --> 00:14:16.000]  縮得很小
[00:14:16.000 --> 00:14:18.000]  彼得完全相反
[00:14:18.000 --> 00:14:20.000]  彼得要教會專注的是
[00:14:20.000 --> 00:14:22.000]  不是他們自身的苦難
[00:14:22.000 --> 00:14:24.000]  是上帝的事情
[00:14:24.000 --> 00:14:26.000]  是上帝一個怎樣的上帝
[00:14:26.000 --> 00:14:30.000]  於是透過十七節
[00:14:30.000 --> 00:14:32.000]  二十一節
[00:14:32.000 --> 00:14:34.000]  和我們開一個
[00:14:34.000 --> 00:14:36.000]  迷你講道系列
[00:14:36.000 --> 00:14:38.000]  他要教會思想
[00:14:38.000 --> 00:14:40.000]  上帝的公義
[00:14:40.000 --> 00:14:42.000]  上帝的救贖
[00:14:42.000 --> 00:14:44.000]  上帝的智慧
[00:14:44.000 --> 00:14:46.000]  上帝的大能
[00:14:46.000 --> 00:14:48.000]  我們有 公義
[00:14:48.000 --> 00:14:50.000]  救贖 智慧
[00:14:50.000 --> 00:14:52.000]  大能
[00:14:52.000 --> 00:14:54.000]  公義 救贖 智慧
[00:14:54.000 --> 00:14:56.000]  大能 彼得繼續
[00:14:56.000 --> 00:14:58.000]  公義 救贖 智慧
[00:14:58.000 --> 00:15:00.000]  大能
[00:15:00.000 --> 00:15:02.000]  等一會兒你們看不看到
[00:15:02.000 --> 00:15:04.000]  這四樣東西
[00:15:04.000 --> 00:15:06.000]  不是四個不關事的特質
[00:15:06.000 --> 00:15:08.000]  他們是會悔罪
[00:15:08.000 --> 00:15:10.000]  他們一起指向
[00:15:10.000 --> 00:15:12.000]  上帝最引以為傲的事情
[00:15:12.000 --> 00:15:14.000]  他兒子的十字架
[00:15:14.000 --> 00:15:16.000]  首先
[00:15:16.000 --> 00:15:18.000]  上帝的公義在十字架上
[00:15:18.000 --> 00:15:20.000]  顯明 廣仁多後書
[00:15:20.000 --> 00:15:22.000]  五章二十一節
[00:15:22.000 --> 00:15:24.000]  上帝使那無罪的替我們成為罪
[00:15:24.000 --> 00:15:26.000]  好使我們在他裡面
[00:15:26.000 --> 00:15:28.000]  成為上帝的兒
[00:15:28.000 --> 00:15:30.000]  他的愛子在十字架上
[00:15:30.000 --> 00:15:32.000]  承受上帝公義的審判
[00:15:32.000 --> 00:15:34.000]  第二 上帝的救贖
[00:15:34.000 --> 00:15:36.000]  在十字架上顯明
[00:15:36.000 --> 00:15:38.000]  二菜書五十三章
[00:15:38.000 --> 00:15:40.000]  受苦的僕人因他受的懲罰
[00:15:40.000 --> 00:15:42.000]  我們得平安
[00:15:42.000 --> 00:15:44.000]  因他受的鞭傷
[00:15:44.000 --> 00:15:46.000]  我們得醫治
[00:15:46.000 --> 00:15:48.000]  第三
