
[00:00:00.000 --> 00:00:04.640]  一首很安慰、很美好的詩歌
[00:03:35.360 --> 00:03:37.360]  耶穌你講這些話
[00:03:37.360 --> 00:03:39.360]  我們真的沒有辦法一世遵行
[00:03:39.360 --> 00:03:41.360]  你要我去寬恕敵人
[00:03:41.360 --> 00:03:43.360]  你要我不去儲錢
[00:03:43.360 --> 00:03:46.360]  要視錢財與分土
[00:03:46.360 --> 00:03:48.360]  不可能
[00:03:48.360 --> 00:03:50.360]  但耶穌
[00:03:50.360 --> 00:03:53.360]  祂在登山寶訓裡面
[00:03:53.360 --> 00:03:55.360]  宣告所有頂子妹
[00:03:55.360 --> 00:03:58.360]  所有信他兒女都要知道的事情
[00:03:58.360 --> 00:04:00.360]  在那幾章裡面
[00:04:00.360 --> 00:04:03.360]  清楚提到我們要建立
[00:04:03.360 --> 00:04:07.360]  跟神 跟人的關係
[00:04:07.360 --> 00:04:09.360]  而最後這個部分
[00:04:09.360 --> 00:04:12.360]  耶穌以兩種根基的比喻
[00:04:12.360 --> 00:04:14.360]  作為整個的教訓
[00:04:14.360 --> 00:04:17.360]  登山寶訓的教訓的一個總結
[00:04:17.360 --> 00:04:19.360]  以幾節呢
[00:04:19.360 --> 00:04:23.360]  在路吉芬六章47、49都有記載
[00:04:23.360 --> 00:04:25.360]  不過相對簡單又直接
[00:04:25.360 --> 00:04:27.360]  稍後我會提一些重點
[00:04:27.360 --> 00:04:33.360]  七章24節上半節
[00:04:33.360 --> 00:04:37.360]  耶穌說所以凡聽了這些話
[00:04:37.360 --> 00:04:39.360]  又去做的
[00:04:39.360 --> 00:04:41.360]  在開始的時候
[00:04:41.360 --> 00:04:43.360]  耶穌用這幾個字來開始
[00:04:43.360 --> 00:04:46.360]  耶穌每一個說話都不會亂來
[00:04:46.360 --> 00:04:48.360]  有他的意思
[00:04:48.360 --> 00:04:50.360]  為什麼一開始的時候在說
[00:04:50.360 --> 00:04:52.360]  凡聽了我這些話
[00:04:52.360 --> 00:04:54.360]  這些話很明顯就指到
[00:04:54.360 --> 00:04:56.360]  前面的登山寶訓
[00:04:56.360 --> 00:05:00.360]  或者我曾經講過的一些教導
[00:05:00.360 --> 00:05:02.360]  為什麼耶穌要強調
[00:05:02.360 --> 00:05:04.360]  凡聽了我這些話
[00:05:04.360 --> 00:05:06.360]  又去做的
[00:05:06.360 --> 00:05:09.360]  為什麼耶穌特別強調呢
[00:05:09.360 --> 00:05:11.360]  我們看看
[00:05:11.360 --> 00:05:13.360]  在前面耶穌怎麼說
[00:05:13.360 --> 00:05:16.360]  不是每一個稱呼我主啊
[00:05:16.360 --> 00:05:19.360]  主啊的人都能進天國
[00:05:19.360 --> 00:05:22.360]  唯有遵行我天父旨意的人
[00:05:22.360 --> 00:05:25.360]  才能進去
[00:05:25.360 --> 00:05:27.360]  原因很簡單
[00:05:27.360 --> 00:05:30.360]  因為那裡的人
[00:05:30.360 --> 00:05:34.360]  不是個個都真的將所聽的去遵行
[00:05:34.360 --> 00:05:36.360]  其實路吉講得很清楚
[00:05:36.360 --> 00:05:38.360]  路吉甚至說
[00:05:38.360 --> 00:05:40.360]  你們為什麼稱呼我主啊主啊呢
[00:05:40.360 --> 00:05:43.360]  卻不照我的話去做呢
[00:05:43.360 --> 00:05:45.360]  路吉很直接
[00:05:45.360 --> 00:05:47.360]  是因為你們沒有做
[00:05:47.360 --> 00:05:49.360]  聽就聽很多了
[00:05:49.360 --> 00:05:51.360]  你們很喜歡聽我說道吧
[00:05:51.360 --> 00:05:53.360]  除了喜歡聽我說道
[00:05:53.360 --> 00:05:55.360]  也喜歡我供應所有的需要
[00:05:55.360 --> 00:05:57.360]  但是最重要是
[00:05:57.360 --> 00:05:59.360]  你們沒有照我的話去做
[00:05:59.360 --> 00:06:04.360]  直接擲避當時的人門徒
[00:06:04.360 --> 00:06:07.360]  口不對心
[00:06:07.360 --> 00:06:10.360]  言而不行的光景
[00:06:10.360 --> 00:06:13.360]  就讓我們從主耶穌講到
[00:06:13.360 --> 00:06:15.360]  這兩個不同的基礎
[00:06:15.360 --> 00:06:18.360]  特別講到建屋的比喻
[00:06:18.360 --> 00:06:22.360]  帶出兩個不容許我們忽視的
[00:06:22.360 --> 00:06:25.360]  屬靈生命工程的不同的後果
[00:06:25.360 --> 00:06:27.360]  第一個後果
[00:06:27.360 --> 00:06:30.360]  我們的生命是建基在
[00:06:30.360 --> 00:06:33.360]  耶穌所講的沙土上的時候
[00:06:33.360 --> 00:06:35.360]  結果是如何呢
[00:06:35.360 --> 00:06:37.360]  我們讀二十六至二十七節
[00:06:37.360 --> 00:06:38.360]  預備起
[00:06:38.360 --> 00:06:41.360]  凡聽了我這些話而不去做的
[00:06:41.360 --> 00:06:43.360]  好比一個無知的人
[00:06:43.360 --> 00:06:46.360]  把房子蓋在沙土上
[00:06:46.360 --> 00:06:48.360]  風吹雨打水沖
[00:06:48.360 --> 00:06:50.360]  撞擊那房子
[00:06:50.360 --> 00:06:52.360]  房子就倒塌了
[00:06:52.360 --> 00:06:54.360]  並且倒塌得很厲害
[00:06:54.360 --> 00:06:57.360]  耶穌這個比喻提到
[00:06:57.360 --> 00:06:59.360]  這個建築的基礎是甚麼
[00:06:59.360 --> 00:07:01.360]  或根基是甚麼
[00:07:01.360 --> 00:07:03.360]  在沙土上
[00:07:03.360 --> 00:07:06.360]  而在建屋的過程裡面
[00:07:06.360 --> 00:07:07.360]  還要面對甚麼呢
[00:07:07.360 --> 00:07:09.360]  建屋之後好了
[00:07:09.360 --> 00:07:12.360]  是會面對風吹雨打水沖
[00:07:12.360 --> 00:07:15.360]  會撞擊那些房子的
[00:07:15.360 --> 00:07:17.360]  綜合的結果
[00:07:17.360 --> 00:07:19.360]  在這樣的內在問題
[00:07:19.360 --> 00:07:22.360]  外在考驗結合之下
[00:07:22.360 --> 00:07:25.360]  房子就倒塌了
[00:07:25.360 --> 00:07:29.360]  並且倒塌得很厲害
[00:07:29.360 --> 00:07:30.360]  當然了
[00:07:30.360 --> 00:07:33.360]  在沙土上
[00:07:33.360 --> 00:07:36.360]  風吹雨打一定很厲害
[00:07:36.360 --> 00:07:39.360]  我們看看一幅圖片
[00:07:39.360 --> 00:07:41.360]  這幅圖片不算是
[00:07:41.360 --> 00:07:44.360]  我想選的最貼切的圖片
[00:07:44.360 --> 00:07:46.360]  那些人在搭營是甚麼
[00:07:46.360 --> 00:07:48.360]  當然有些營
[00:07:48.360 --> 00:07:51.360]  有些地方搭營是違法的
[00:07:51.360 --> 00:07:55.360]  重點可能搭營是露營
[00:07:55.360 --> 00:07:57.360]  休息一下
[00:07:57.360 --> 00:07:59.360]  因為那裡不是永久的居所
[00:07:59.360 --> 00:08:03.360]  可能很想親近大自然
[00:08:03.360 --> 00:08:04.360]  但要過夜
[00:08:04.360 --> 00:08:05.360]  於是就搭營
[00:08:05.360 --> 00:08:06.360]  你看到那些營很漂亮吧
[00:08:06.360 --> 00:08:07.360]  五顏六色
[00:08:07.360 --> 00:08:10.360]  又橙又黃又藍又白等等
[00:08:10.360 --> 00:08:11.360]  很漂亮的
[00:08:11.360 --> 00:08:13.360]  形狀都可能各有不同
[00:08:13.360 --> 00:08:14.360]  不過怎樣
[00:08:14.360 --> 00:08:18.360]  那些營不會說作個地基是甚麼
[00:08:18.360 --> 00:08:21.360]  作個地基是沒有意思的
[00:08:21.360 --> 00:08:22.360]  可能釘一釘已經夠了
[00:08:22.360 --> 00:08:23.360]  甚至這些營
[00:08:23.360 --> 00:08:26.360]  可能釘都不用
[00:08:26.360 --> 00:08:29.360]  方便快捷
[00:08:29.360 --> 00:08:31.360]  但相同的地方是甚麼
[00:08:31.360 --> 00:08:33.360]  很臨時
[00:08:33.360 --> 00:08:35.360]  那些人不會長期在那裡住的
[00:08:35.360 --> 00:08:36.360]  除了一段時間
[00:08:36.360 --> 00:08:39.360]  特別是國內來的一些同胞
[00:08:39.360 --> 00:08:42.360]  他們可能要省一點酒店費
[00:08:42.360 --> 00:08:43.360]  他們長期在某些地方搭營
[00:08:43.360 --> 00:08:45.360]  可能那個都會比較長期一點
[00:08:45.360 --> 00:08:48.360]  但一定不是最長久的
[00:08:48.360 --> 00:08:50.360]  我相信
[00:08:50.360 --> 00:08:53.360]  這些營多漂亮都好
[00:08:53.360 --> 00:08:55.360]  當有風吹雨打的時候
[00:08:55.360 --> 00:08:57.360]  不單止倒塌
[00:08:57.360 --> 00:08:59.360]  我甚至可以說
[00:08:59.360 --> 00:09:02.360]  可能吹到無影無蹤
[00:09:02.360 --> 00:09:03.360]  如果山竹一吹
[00:09:03.360 --> 00:09:06.360]  這些營不是倒塌
[00:09:06.360 --> 00:09:10.360]  可能去了沙頭角都不一定
[00:09:10.360 --> 00:09:12.360]  建基在沙土上
[00:09:12.360 --> 00:09:13.360]  既然這麼方便
[00:09:13.360 --> 00:09:14.360]  這麼快捷
[00:09:14.360 --> 00:09:15.360]  這麼容易
[00:09:15.360 --> 00:09:17.360]  為甚麼不好呢
[00:09:17.360 --> 00:09:18.360]  問題在哪呢
[00:09:18.360 --> 00:09:22.360]  不如我們看另一幅圖
[00:09:22.360 --> 00:09:23.360]  大家都知道
[00:09:23.360 --> 00:09:24.360]  有印象吧
[00:09:24.360 --> 00:09:25.360]  這個校巴
[00:09:25.360 --> 00:09:26.360]  那棵樹
[00:09:26.360 --> 00:09:29.360]  你留意那棵樹的樹根是怎樣
[00:09:29.360 --> 00:09:31.360]  很細
[00:09:31.360 --> 00:09:33.360]  很薄很細
[00:09:33.360 --> 00:09:36.360]  八戶街大樹壓校巴
[00:09:36.360 --> 00:09:39.360]  感恩無人命的損失
[00:09:39.360 --> 00:09:42.360]  根據人們的講解
[00:09:42.360 --> 00:09:44.360]  這棵樹塌下來
[00:09:44.360 --> 00:09:46.360]  是因為頭重腳輕
[00:09:46.360 --> 00:09:48.360]  不要忘記樹有生命
[00:09:48.360 --> 00:09:49.360]  這不是假樹
[00:09:49.360 --> 00:09:50.360]  是真樹
[00:09:50.360 --> 00:09:52.360]  它有生命的
[00:09:52.360 --> 00:09:53.360]  它一路一路長大
[00:09:53.360 --> 00:09:55.360]  最初可能沒那麼大
[00:09:55.360 --> 00:09:56.360]  沒那麼重
[00:09:56.360 --> 00:09:57.360]  沒問題
[00:09:57.360 --> 00:09:58.360]  搬下來的時候
[00:09:58.360 --> 00:10:00.360]  可能還是很年輕
[00:10:00.360 --> 00:10:02.360]  很苗條
[00:10:02.360 --> 00:10:04.360]  隨日子越來越重
[00:10:04.360 --> 00:10:05.360]  越來越大
[00:10:05.360 --> 00:10:08.360]  樹根因為生在一個
[00:10:08.360 --> 00:10:10.360]  你看那裡是一個
[00:10:10.360 --> 00:10:12.360]  石屎路
[00:10:12.360 --> 00:10:14.360]  樹根根本想伸展
[00:10:14.360 --> 00:10:16.360]  想拉住那棵樹
[00:10:16.360 --> 00:10:18.360]  都不行
[00:10:18.360 --> 00:10:22.360]  由於樹根不夠粗不夠壯
[00:10:22.360 --> 00:10:25.360]  就失去支持整棵樹的能力
[00:10:25.360 --> 00:10:29.360]  結果就出現這樣的情況
[00:10:29.360 --> 00:10:31.360]  樹根
[00:10:31.360 --> 00:10:33.360]  根基不好
[00:10:33.360 --> 00:10:35.360]  最初沒問題的
[00:10:35.360 --> 00:10:36.360]  大家都很開心
[00:10:36.360 --> 00:10:37.360]  有一棵好樹
[00:10:37.360 --> 00:10:39.360]  有一間好屋
[00:10:39.360 --> 00:10:40.360]  多好
[00:10:40.360 --> 00:10:41.360]  特別是外國
[00:10:41.360 --> 00:10:43.360]  五顏六色不一樣
[00:10:43.360 --> 00:10:44.360]  特別是外國
[00:10:44.360 --> 00:10:46.360]  那些不一定是地基
[00:10:46.360 --> 00:10:48.360]  可能木屋等等
[00:10:48.360 --> 00:10:50.360]  是很快才達成
[00:10:50.360 --> 00:10:51.360]  就算地基也好
[00:10:51.360 --> 00:10:52.360]  是很短的
[00:10:52.360 --> 00:10:54.360]  很淺的
[00:10:54.360 --> 00:10:55.360]  所以看新聞
[00:10:55.360 --> 00:10:57.360]  一有大水災
[00:10:57.360 --> 00:10:59.360]  就很容易沖走
[00:10:59.360 --> 00:11:03.360]  最初沒那麼快發現問題
[00:11:03.360 --> 00:11:05.360]  當有大風雨的時候
[00:11:05.360 --> 00:11:07.360]  問題就出現了
[00:11:09.360 --> 00:11:11.360]  我們的宿命生命
[00:11:11.360 --> 00:11:14.360]  建基在哪裡呢
[00:11:14.360 --> 00:11:16.360]  是不是好像耶穌所說
[00:11:16.360 --> 00:11:17.360]  好像都是建屋那樣
[00:11:17.360 --> 00:11:21.360]  貪方便貪快節
[00:11:21.360 --> 00:11:24.360]  不肯付代價
[00:11:24.360 --> 00:11:28.360]  於是建基在一些很淺的沙土
[00:11:28.360 --> 00:11:32.360]  或者很淺的一些石屎裡面
[00:11:32.360 --> 00:11:34.360]  今天同樣是頂姐妹
[00:11:34.360 --> 00:11:36.360]  我們都可能有頂姐妹
[00:11:36.360 --> 00:11:39.360]  會很喜歡讀聖經
[00:11:39.360 --> 00:11:42.360]  都很熱心地聽道
[00:11:42.360 --> 00:11:44.360]  但問題
[00:11:44.360 --> 00:11:45.360]  又不覺得我們自己
[00:11:45.360 --> 00:11:48.360]  很樂意地去將我們所聽的道
[00:11:48.360 --> 00:11:50.360]  實踐在我們的生活裡面
[00:11:50.360 --> 00:11:51.360]  我知道
[00:11:51.360 --> 00:11:54.360]  登山寶墳真的很棒
[00:11:54.360 --> 00:11:55.360]  耶穌說
[00:11:55.360 --> 00:11:56.360]  很好
[00:11:56.360 --> 00:11:59.360]  很好聽
[00:11:59.360 --> 00:12:02.360]  但你要我
[00:12:02.360 --> 00:12:04.360]  以禪聖我
[00:12:04.360 --> 00:12:09.360]  你要我寬恕祂
[00:12:09.360 --> 00:12:10.360]  你甚至說
[00:12:10.360 --> 00:12:11.360]  不要以牙還牙
[00:12:11.360 --> 00:12:15.360]  以眼還眼
[00:12:15.360 --> 00:12:16.360]  不行
[00:12:16.360 --> 00:12:17.360]  不可能
[00:12:17.360 --> 00:12:23.360]  耶穌說的話不夠落地
[00:12:23.360 --> 00:12:25.360]  如果我們這樣想
[00:12:25.360 --> 00:12:27.360]  或者我們知道要做
[00:12:27.360 --> 00:12:28.360]  但我們做不到
[00:12:28.360 --> 00:12:31.360]  或者不肯立志去做
[00:12:31.360 --> 00:12:33.360]  其實我們的信仰
[00:12:33.360 --> 00:12:37.360]  就好像將一間屋建在沙土上一樣
[00:12:37.360 --> 00:12:39.360]  沒有問題的時候
[00:12:39.360 --> 00:12:41.360]  沒有風沒有雨
[00:12:41.360 --> 00:12:42.360]  沒有考驗的時候
[00:12:42.360 --> 00:12:44.360]  你是沒事的
[00:12:44.360 --> 00:12:47.360]  你仍然是很強壯的
[00:12:47.360 --> 00:12:49.360]  你仍然可以高聲重讚上帝
[00:12:49.360 --> 00:12:52.360]  你仍然很覺得你自己是信耶穌的
[00:12:52.360 --> 00:12:56.360]  但當一個考驗來到
[00:12:56.360 --> 00:12:58.360]  為什麼我和祂關係是這樣的
[00:12:58.360 --> 00:12:59.360]  我們原本很老友
[00:12:59.360 --> 00:13:00.360]  為什麼祂出賣我
[00:13:00.360 --> 00:13:01.360]  祂帶我去信耶穌
[00:13:01.360 --> 00:13:07.360]  為什麼祂出賣我
[00:13:07.360 --> 00:13:12.360]  以至到我們懷疑我們的信仰
[00:13:12.360 --> 00:13:17.360]  經不起信仰和環境的考驗
[00:13:17.360 --> 00:13:19.360]  因為我們的信仰
[00:13:19.360 --> 00:13:21.360]  只不過好像一間屋
[00:13:21.360 --> 00:13:25.360]  建在一個很淺的基礎裡面
[00:13:25.360 --> 00:13:27.360]  就好像阿閣說
[00:13:27.360 --> 00:13:28.360]  你去照鏡
[00:13:28.360 --> 00:13:29.360]  照完之後
[00:13:29.360 --> 00:13:31.360]  這裡已經很骯髒了
[00:13:31.360 --> 00:13:32.360]  頭髮亂七八糟
[00:13:32.360 --> 00:13:33.360]  照樣算了
[00:13:33.360 --> 00:13:34.360]  趕著走
[00:13:34.360 --> 00:13:35.360]  沒空理你了
[00:13:35.360 --> 00:13:36.360]  哎呀
[00:13:36.360 --> 00:13:37.360]  剛才我的樣子是什麼
[00:13:37.360 --> 00:13:39.360]  我打算照那樣東西
[00:13:39.360 --> 00:13:42.360]  看看我的臉有沒有一顆痣還在
[00:13:42.360 --> 00:13:43.360]  哎呀
[00:13:43.360 --> 00:13:45.360]  忘記了
[00:13:45.360 --> 00:13:47.360]  我們經常這樣
[00:13:47.360 --> 00:13:48.360]  我們聽到的目的是什麼
[00:13:48.360 --> 00:13:50.360]  希望上帝
[00:13:50.360 --> 00:13:52.360]  我很想聆聽上帝
[00:13:52.360 --> 00:13:54.360]  今天給我有什麼提醒
[00:13:54.360 --> 00:13:57.360]  上帝給我的提醒
[00:13:57.360 --> 00:14:00.360]  我都知道是上帝給我的
[00:14:00.360 --> 00:14:01.360]  我很責心
[00:14:01.360 --> 00:14:03.360]  我心跳得很緊
[00:14:03.360 --> 00:14:05.360]  很厲害
[00:14:05.360 --> 00:14:07.360]  特別心跳
[00:14:07.360 --> 00:14:09.360]  我的意思是心跳
[00:14:09.360 --> 00:14:11.360]  很大機會是聖靈感動
[00:14:11.360 --> 00:14:13.360]  用我這樣說
[00:14:13.360 --> 00:14:16.360]  沒有忽視中的感動
[00:14:16.360 --> 00:14:18.360]  可能你會掙扎
[00:14:18.360 --> 00:14:19.360]  你沒有可能
[00:14:19.360 --> 00:14:20.360]  這個不是聖靈感動
[00:14:20.360 --> 00:14:22.360]  這個不是神對我的說話
[00:14:22.360 --> 00:14:24.360]  你憑信心
[00:14:24.360 --> 00:14:27.360]  是很難
[00:14:27.360 --> 00:14:30.360]  但是如果神感動你
[00:14:30.360 --> 00:14:32.360]  不要消滅性的感動
[00:14:32.360 --> 00:14:34.360]  所以你不要照鏡子
[00:14:34.360 --> 00:14:35.360]  你照鏡子
[00:14:35.360 --> 00:14:40.360]  就很好整理你的樣子
[00:14:40.360 --> 00:14:42.360]  看了醫生
[00:14:42.360 --> 00:14:44.360]  醫生說了你什麼病
[00:14:44.360 --> 00:14:46.360]  甚至很危險
[00:14:46.360 --> 00:14:47.360]  給你藥吃
[00:14:47.360 --> 00:14:49.360]  但你竟然不吃
[00:14:49.360 --> 00:14:51.360]  特別是血壓藥
[00:14:51.360 --> 00:14:54.360]  死得人的
[00:14:54.360 --> 00:14:55.360]  知道有血壓問題
[00:14:55.360 --> 00:14:56.360]  很嚴重的血壓問題
[00:14:56.360 --> 00:14:57.360]  而不去吃藥
[00:14:57.360 --> 00:15:00.360]  其實是自欺欺人
[00:15:00.360 --> 00:15:03.360]  我的信仰是不是這樣
[00:15:03.360 --> 00:15:04.360]  有些頂尖會說
[00:15:04.360 --> 00:15:06.360]  那我未至於
[00:15:06.360 --> 00:15:10.360]  將我的信仰
[00:15:10.360 --> 00:15:12.360]  或者我屬靈的工程
[00:15:12.360 --> 00:15:13.360]  建基在沙道上
[00:15:13.360 --> 00:15:14.360]  我都知道不對的
[00:15:14.360 --> 00:15:17.360]  我知道不行的
[00:15:17.360 --> 00:15:18.360]  我很認真
[00:15:18.360 --> 00:15:22.360]  我會建基在穩固基礎上
[00:15:22.360 --> 00:15:24.360]  所以我不會不讀聖經
[00:15:24.360 --> 00:15:25.360]  我不會不靈修
[00:15:25.360 --> 00:15:27.360]  我不會不來崇拜
[00:15:27.360 --> 00:15:32.360]  我不會不專心聽道
[00:15:32.360 --> 00:15:33.360]  我都會努力
[00:15:33.360 --> 00:15:36.360]  我都會嘗試實踐信仰
[00:15:36.360 --> 00:15:39.360]  不過不用那麼認真
[00:15:39.360 --> 00:15:40.360]  神知道的
[00:15:40.360 --> 00:15:42.360]  神知道我的限制
[00:15:42.360 --> 00:15:46.360]  不用那麼投入這段工程
[00:15:46.360 --> 00:15:49.360]  差不多就可以了
[00:15:49.360 --> 00:15:51.360]  告到人告到自己
[00:15:51.360 --> 00:15:53.360]  這樣就可以了
[00:15:53.360 --> 00:15:56.360]  現實的需要最重要
[00:15:56.360 --> 00:15:59.360]  你要我追求屬靈的高峰
[00:15:59.360 --> 00:16:00.360]  這等牧師去做
[00:16:00.360 --> 00:16:04.360]  長老去做
[00:16:04.360 --> 00:16:05.360]  今天很多人
[00:16:05.360 --> 00:16:07.360]  不是建基在沙道上
[00:16:07.360 --> 00:16:09.360]  他同樣建基在一個
[00:16:09.360 --> 00:16:11.360]  可能是一個較穩陣
[00:16:11.360 --> 00:16:12.360]  甚至盤石裡面
[00:16:12.360 --> 00:16:16.360]  但是沒有認真去看這個工程
[00:16:16.360 --> 00:16:18.360]  差不多就可以了
[00:16:18.360 --> 00:16:19.360]  就好像我們看裝修
[00:16:19.360 --> 00:16:21.360]  差不多就可以了
[00:16:21.360 --> 00:16:25.360]  裝修真的是看的
[00:16:25.360 --> 00:16:27.360]  二零一一年六月
[00:16:27.360 --> 00:16:29.360]  屯門有一座工廈
[00:16:29.360 --> 00:16:32.360]  有一幅四十米長的石屎扇縫
[00:16:32.360 --> 00:16:34.360]  突然間掉下來
[00:16:34.360 --> 00:16:38.360]  扎斷了一個男人的腳掌
[00:16:38.360 --> 00:16:41.360]  經過翻查工廈的圖跡
[00:16:41.360 --> 00:16:44.360]  有工程師懷疑
[00:16:44.360 --> 00:16:49.360]  有人是沒有依圖跡興建那個扇縫
[00:16:49.360 --> 00:16:51.360]  鋼筋的位置
[00:16:51.360 --> 00:16:57.360]  比要求足足低了3.5厘米
[00:16:57.360 --> 00:16:59.360]  不是3.5米
[00:16:59.360 --> 00:17:01.360]  是3.5厘米
[00:17:01.360 --> 00:17:03.360]  對於你來說
[00:17:03.360 --> 00:17:06.360]  少之又少
[00:17:06.360 --> 00:17:09.360]  很短而已
[00:17:09.360 --> 00:17:13.360]  但是用致命去形容
[00:17:13.360 --> 00:17:17.360]  就是因為位置少了3.5厘米
[00:17:17.360 --> 00:17:21.360]  使負重能力大減七成
[00:17:21.360 --> 00:17:22.360]  專家經常都說
[00:17:22.360 --> 00:17:23.360]  你不要小看
[00:17:23.360 --> 00:17:24.360]  那個重量是這樣
[00:17:24.360 --> 00:17:26.360]  但是它的撞擊力是很厲害的
[00:17:26.360 --> 00:17:30.360]  同樣那個的相差3.5厘米
[00:17:30.360 --> 00:17:34.360]  好像很小的一個問題
[00:17:34.360 --> 00:17:39.360]  它因為能力大減七成
[00:17:39.360 --> 00:17:41.360]  加上長年漏水
[00:17:41.360 --> 00:17:44.360]  那些鋼筋生鏽
[00:17:44.360 --> 00:17:47.360]  就整幅倒下了
[00:17:47.360 --> 00:17:48.360]  頂姐妹
[00:17:48.360 --> 00:17:51.360]  我們不至於將我們的信仰建在沙土上
[00:17:51.360 --> 00:17:53.360]  但往往有時候我們將我們的信仰
[00:17:53.360 --> 00:17:55.360]  看得比較兒戲
[00:17:55.360 --> 00:17:57.360]  信仰差不多
