
[00:00:00.000 --> 00:00:05.240]  我相信天下的父母都愛惜自己的兒女和孫兒
[00:06:30.080 --> 00:06:36.360]  (李)而是用了猶太人每天都念誦的經文其中的一段經文
[00:06:36.360 --> 00:06:43.040]  (主)將它視為誡命當中第一要緊的和最大的誡命
[00:06:43.040 --> 00:06:48.880]  (李)把它看為誡命之中第一要緊的和最大的
[00:06:48.880 --> 00:06:52.640]  (主)我們看第29節和第30節我們就會知道
[00:06:52.640 --> 00:06:56.560]  (李)我們看29節和30節就會知道
[00:06:56.560 --> 00:07:03.200]  (主)這條是猶太人稱為Shema的其中一段經文
[00:07:03.200 --> 00:07:07.200]  (李)這條猶太人稱為Shema的其中一段經文
[00:07:07.200 --> 00:07:11.480]  (主)因為這樣說以色列你要聽主我們神是獨一的主
[00:07:11.480 --> 00:07:16.320]  (李)這裡說以色列你要聽主我們的神是獨一的主
[00:07:16.320 --> 00:07:19.880]  (主)你要盡心盡性盡意盡力愛主你的神
[00:07:19.880 --> 00:07:24.240]  (李)你要盡心盡意盡力愛主你的神
[00:07:24.240 --> 00:07:30.400]  (主)然後在第31節他說其次就是說要愛人如己
[00:07:30.400 --> 00:07:36.560]  (李)然後在第31節就說其次就是說要愛人如己
[00:07:36.560 --> 00:07:39.400]  (主)從第一條誡命我們可以看到
[00:07:39.400 --> 00:07:41.760]  (李)和第一條誡命我們看到的
[00:07:41.760 --> 00:07:45.080]  (主)神是要求人首先要去愛神
[00:07:45.080 --> 00:07:48.720]  (李)神要求人首先要去愛神
[00:07:48.720 --> 00:07:51.560]  (主)其次就是要求人去愛人
[00:07:51.560 --> 00:07:54.840]  (李)其次就是要求人去愛人
[00:07:54.840 --> 00:07:56.640]  (主)所以愛是有次序的
[00:07:56.640 --> 00:07:58.480]  (李)所以愛是有次序的
[00:07:58.480 --> 00:07:59.880]  (主)人首先要愛神
[00:07:59.880 --> 00:08:01.440]  (李)人首先要愛神
[00:08:01.440 --> 00:08:02.840]  (主)然後去愛人
[00:08:02.840 --> 00:08:04.840]  (李)然後去愛人
[00:08:04.840 --> 00:08:06.280]  (主)不然就不能夠倒轉
[00:08:06.280 --> 00:08:08.400]  (李)不能夠把它倒轉過來
[00:08:08.400 --> 00:08:13.080]  (主)另外我們請留意這兩條誡命都指示
[00:08:13.080 --> 00:08:16.640]  (主)另外我們請留意這兩條誡命都指示
[00:08:16.640 --> 00:08:22.360]  (李)它要指示出教人怎樣去實踐這條大誡命
[00:08:22.360 --> 00:08:26.640]  (主)它要指示出教人如何去實踐去愛人
[00:08:26.640 --> 00:08:29.600]  (李)這條大誡命的內容就是
[00:08:29.600 --> 00:08:31.760]  (主)這條大誡命的內容是
[00:08:31.760 --> 00:08:36.160]  (李)愛人就要盡心盡性盡義盡力愛主你的神
[00:08:36.160 --> 00:08:40.640]  (主)愛神就是要盡心盡義盡力愛主你的神
[00:08:40.640 --> 00:08:42.680]  (李)簡單來說就是盡力去愛神
[00:08:42.680 --> 00:08:46.360]  (主)簡單來說就是盡力去愛神
[00:08:46.360 --> 00:08:48.600]  (李)至於愛人就要愛到
[00:08:48.600 --> 00:08:51.840]  (李)好像愛自己一樣那麼體貼的程度
[00:08:51.840 --> 00:08:53.720]  (主)至於愛人就要愛到
[00:08:53.720 --> 00:08:57.880]  (主)好像愛自己一樣的去體貼這個程度
[00:08:57.880 --> 00:09:01.920]  (李)中國人有句諺語叫做「虎毒不吃兒」
[00:09:01.920 --> 00:09:06.320]  (主)中國人有一句諺語叫做「虎毒不吃兒」
[00:09:06.320 --> 00:09:10.280]  (李)意思就是說連老虎這麼兇猛的野獸
[00:09:10.280 --> 00:09:13.880]  (李)意思就是說連老虎這麼兇猛的野獸
[00:09:13.880 --> 00:09:18.160]  (主)尚且不會吃自己所生的兒子
[00:09:18.160 --> 00:09:21.800]  (李)尚且不會吃自己所生的兒子
[00:09:21.800 --> 00:09:24.120]  (主)老虎是不會吃老虎仔的
[00:09:24.120 --> 00:09:26.600]  (李)老虎他不會吃他的兒子
[00:09:26.600 --> 00:09:30.200]  (主)這個是比喻人無論怎麼樣的狠毒都好
[00:09:30.200 --> 00:09:35.400]  (李)這個比喻到人無論是如何的狠毒
[00:09:35.400 --> 00:09:38.280]  (主)也都不會傷害自己的孩子
[00:09:38.280 --> 00:09:40.920]  (主)也都不會傷害自己的孩子
[00:09:40.920 --> 00:09:46.600]  (李)以剛才那個良心泯滅的祖父的例子來說
[00:09:46.600 --> 00:09:50.120]  (主)以剛才那個沒有良心的祖父的例子來說
[00:09:50.120 --> 00:09:53.240]  (李)他根本就是一個沒有愛人的心
[00:09:53.240 --> 00:09:55.360]  (主)他根本是沒有愛人的心
[00:09:55.360 --> 00:09:58.000]  (李)因為他不斷地去憎恨別人
[00:09:58.000 --> 00:10:00.240]  (主)因為他不斷地去憎恨別人
[00:10:00.240 --> 00:10:04.200]  (李)最後連他自己最親的人都殺死了
[00:10:04.200 --> 00:10:07.600]  (主)最後連他自己最親愛的人也殺死了
[00:10:07.600 --> 00:10:11.080]  (李)因為人對神的愛心最具體的表現
[00:10:11.080 --> 00:10:14.920]  (主)因為人對神的愛心最具體的表現
[00:10:14.920 --> 00:10:18.520]  (李)就是在於他是不是愛他身邊的人
[00:10:18.520 --> 00:10:22.640]  (主)是在乎他有沒有愛他身邊的人
[00:10:22.640 --> 00:10:25.440]  (李)有一節聖經約翰一書四章二十節是這樣說
[00:10:25.440 --> 00:10:28.440]  (主)約翰一書第四章二十節這樣說
[00:10:28.440 --> 00:10:33.520]  (李)人若說我愛神卻恨他的弟兄
[00:10:33.520 --> 00:10:36.520]  (主)人若說我愛神卻恨他的弟兄
[00:10:36.520 --> 00:10:37.880]  (李)就是說謊話的
[00:10:37.880 --> 00:10:39.440]  (主)就是說謊話的
[00:10:39.440 --> 00:10:41.680]  (李)不愛他所看見的弟兄
[00:10:41.680 --> 00:10:44.520]  (李)就不能愛沒有看見的神
[00:10:44.520 --> 00:10:46.240]  (主)不愛他所看見的弟兄
[00:10:46.240 --> 00:10:48.640]  (主)就不能愛沒有看見的神
[00:10:48.640 --> 00:10:53.880]  (李)但是我們怎樣可以判斷一個人是不是愛神呢?
[00:10:53.880 --> 00:10:58.280]  (主)但是我們怎樣去判斷一個人是不是愛神呢?
[00:10:58.280 --> 00:11:01.440]  (李)我們可以從兩方面去作出判斷
[00:11:01.440 --> 00:11:05.840]  (主)我們可以從兩方面去判斷
[00:11:05.840 --> 00:11:10.720]  (主)第一方面就是憑著一個人是怎樣去愛人
[00:11:10.720 --> 00:11:14.680]  (李)第一方面可以憑著一個人如何去愛人
[00:11:14.680 --> 00:11:18.880]  (主)第二方面就可以憑著一個人的信仰表現
[00:11:18.880 --> 00:11:20.920]  (主)去衡量他是否愛神
[00:11:20.920 --> 00:11:24.200]  (李)第二方面是可以憑著一個人的信仰表現
[00:11:24.200 --> 00:11:26.360]  (李)來衡量他是否愛神
[00:11:26.360 --> 00:11:28.560]  (主)以下我會逐點去解釋
[00:11:28.560 --> 00:11:32.360]  (李)以下我會每一點來解釋
[00:11:32.360 --> 00:11:35.040]  (主)首先第一點
[00:11:35.040 --> 00:11:38.880]  (主)就是說我們可以憑著一個人怎樣去愛人
[00:11:38.880 --> 00:11:40.920]  (主)去衡量他是否愛神
[00:11:40.920 --> 00:11:43.440]  (李)第一就是我們可以憑著一個人
[00:11:43.440 --> 00:11:47.560]  (李)他如何愛人去衡量他是否愛神
[00:11:47.560 --> 00:11:51.640]  (主)而在這一方面至少有兩個衡量的方法
[00:11:51.640 --> 00:11:56.000]  (李)在這一方面至少有兩個衡量的方法
[00:11:56.000 --> 00:11:59.840]  (主)第一個方法就是我們可以憑著一個人
[00:11:59.840 --> 00:12:04.120]  (主)他對這個名譽地位的取捨態度
[00:12:04.120 --> 00:12:06.800]  (主)來衡量他是否愛人
[00:12:06.800 --> 00:12:08.760]  (李)第一我們可以憑著一個人
[00:12:08.760 --> 00:12:11.920]  (李)他對名譽地位的取捨態度
[00:12:11.920 --> 00:12:15.320]  (李)來衡量他是否愛人
[00:12:15.320 --> 00:12:20.360]  (主)我們看到第38節和第39節
[00:12:20.360 --> 00:12:24.040]  (李)我們看到第38節和39節
[00:12:24.040 --> 00:12:26.280]  (主)這裡就是看到
[00:12:26.280 --> 00:12:30.160]  (主)耶穌說文士是沒有愛人的心的
[00:12:30.160 --> 00:12:33.320]  (李)這裡看到耶穌說文士是沒有愛人的心
[00:12:33.320 --> 00:12:38.000]  (主)因為他們喜歡穿長衣遊行
[00:12:38.000 --> 00:12:41.440]  (李)因為他們喜歡穿長衣遊行
[00:12:41.440 --> 00:12:44.360]  (主)喜愛人在街市上問他們的安
[00:12:44.360 --> 00:12:47.480]  (李)喜愛人在街市上問他們的安
[00:12:47.480 --> 00:12:51.800]  (主)又喜愛會堂裡的高位延植上的守衛
[00:12:51.800 --> 00:12:56.760]  (李)又喜愛會堂裡的高位延植上的守衛
[00:12:56.760 --> 00:13:02.000]  (主)之後那節他們又假意作很長的禱告
[00:13:02.000 --> 00:13:05.040]  (主)之後那節他們又假意作很長的禱告
[00:13:05.040 --> 00:13:07.920]  (李)文士這樣做是以自我為中心
[00:13:07.920 --> 00:13:11.000]  (主)文士這樣做是以自我為中心
[00:13:11.000 --> 00:13:13.320]  (李)是追求一個虛浮的榮耀
[00:13:13.320 --> 00:13:16.560]  (主)是追求一個虛浮的榮耀
[00:13:16.560 --> 00:13:19.600]  (李)好為守
[00:13:19.600 --> 00:13:25.360]  (李)所以他喜愛在高位延植上的守衛
[00:13:25.360 --> 00:13:30.960]  (主)所以他喜愛在高位延植上的守衛
[00:13:30.960 --> 00:13:33.920]  (李)缺乏了作僕人的謙卑
[00:13:33.920 --> 00:13:36.040]  (主)缺乏了作僕人的謙卑
[00:13:36.040 --> 00:13:38.320]  (李)我們不應該效法這些文士
[00:13:38.320 --> 00:13:41.160]  (主)我們不應該效法這些文士
[00:13:41.160 --> 00:13:43.240]  (李)更加要加以防備
[00:13:43.240 --> 00:13:46.040]  (主)更加要加以防備
[00:13:46.040 --> 00:13:50.240]  (李)一個行事謙卑的人的例子值得我們參考
[00:13:50.240 --> 00:13:55.720]  (主)一個行事謙卑的人的例子值得我們參考
[00:13:55.720 --> 00:14:00.440]  (李)不知道大家認不認識一個學者叫做盧逸思
[00:14:00.440 --> 00:14:04.600]  (李)不知道大家認不認識一個學者叫做盧逸思
[00:14:04.600 --> 00:14:08.160]  (主)盧逸思是一個很有名的基督教學者
[00:14:08.160 --> 00:14:12.240]  (李)盧逸思是一個很有名的基督教學者
[00:14:12.240 --> 00:14:17.280]  (主)當他晚年的時候,大約1950年至1960年
[00:14:17.280 --> 00:14:21.760]  (李)當他晚年,1950年至1960年之間
[00:14:21.760 --> 00:14:28.040]  (主)他和一位美國的姐妹保持一個書信的來往
[00:14:28.040 --> 00:14:33.920]  (主)他和一位美國的姐妹保持一個書信的來往
[00:14:33.920 --> 00:14:41.240]  (李)我們所知,當盧逸思知道這位姐妹失去了丈夫之後
[00:14:41.240 --> 00:14:46.240]  (主)當盧逸思知道這位姐妹失去了丈夫之後
[00:14:46.240 --> 00:14:48.440]  (李)他就寫信給這位姐妹
[00:14:48.440 --> 00:14:50.120]  (主)他就寫信給這位姐妹
[00:14:50.120 --> 00:14:53.520]  (李)他鼓勵她不要哭泣
[00:14:53.520 --> 00:14:57.320]  (李)他鼓勵她不要哭泣
[00:14:57.320 --> 00:14:59.440]  (主)不要裝作不受傷
[00:14:59.440 --> 00:15:06.120]  (李)有一次,他一方面請姐妹坦白地承認
[00:15:06.120 --> 00:15:09.680]  (李)他內心的憤怒和恐懼
[00:15:09.680 --> 00:15:13.480]  (主)有一次,他一方面請姐妹坦白地承認
[00:15:13.480 --> 00:15:19.040]  (主)他內心存在的憤怒和恐懼
[00:15:19.040 --> 00:15:22.560]  (李)同時也指出,這兩種情緒
[00:15:22.560 --> 00:15:28.400]  (李)是會危及一個個人的靈命的
[00:15:28.400 --> 00:15:32.160]  (主)同時也指出,這兩種情緒
[00:15:32.160 --> 00:15:36.840]  (主)是會危害個人的靈命的
[00:15:36.840 --> 00:15:38.160]  (李)大家是否認同?
[00:15:38.160 --> 00:15:40.280]  (主)大家認同這個說法嗎?
[00:15:40.280 --> 00:15:46.120]  (李)當我們內心有一些很負面的情緒的話
[00:15:46.120 --> 00:15:50.240]  (主)當我們內心有一些很負面的情緒的話
[00:15:50.240 --> 00:15:52.840]  (李)譬如我們有一種很憎恨的心的話
[00:15:52.840 --> 00:15:55.280]  (主)譬如我們有一種很憎恨的心的話
[00:15:55.280 --> 00:15:56.640]  (李)我們會很憤怒
[00:15:56.640 --> 00:15:58.240]  (主)我們會憤怒
[00:15:58.240 --> 00:16:01.080]  (李)這些是會影響我們個人的靈命的
[00:16:01.080 --> 00:16:05.680]  (主)這些是會影響我們個人的靈命的
[00:16:05.680 --> 00:16:10.680]  (李)此外,他在信裏面時常提及苦難
[00:16:10.680 --> 00:16:14.040]  (主)他在信裏面時常提及苦難
[00:16:14.040 --> 00:16:17.200]  (李)他會挑戰這位姐妹
[00:16:17.200 --> 00:16:19.720]  (主)他會挑戰這位姐妹
[00:16:19.720 --> 00:16:22.400]  (李)他會恩待他身邊的人
[00:16:22.400 --> 00:16:25.040]  (李)特別是那些很難纏的人
[00:16:25.040 --> 00:16:27.400]  (主)他會恩待他身邊的人
[00:16:27.400 --> 00:16:29.960]  (主)特別是那些很難纏的人
[00:16:29.960 --> 00:16:31.480]  (李)很難纏的人
[00:16:31.480 --> 00:16:32.480]  (主)很難纏的人
[00:16:32.480 --> 00:16:42.960]  (李)可見魯易斯這麼多人欽佩的人
[00:16:42.960 --> 00:16:43.000]  (主)可見魯易斯這麼多人欽佩的人
[00:16:43.000 --> 00:16:43.000]  (主)可見魯易斯這麼多人欽佩的人
[00:16:43.000 --> 00:16:47.800]  (主)可見魯易斯這麼多人欽佩的人
[00:16:47.800 --> 00:16:51.760]  (主)當他願意犧牲他寫作的時間
[00:16:51.760 --> 00:16:51.760]  (主)當他願意犧牲他寫作的時間
[00:16:51.760 --> 00:16:54.800]  (主)當他願意犧牲他寫作的時間
[00:16:54.800 --> 00:16:58.200]  (主)來跟一個寂寂無名的姐妹通訊
[00:16:58.200 --> 00:16:58.240]  (主)來跟一個寂寂無名的姐妹通訊
[00:16:58.240 --> 00:17:01.320]  (主)來跟一個寂寂無名的姐妹通訊
[00:17:01.320 --> 00:17:04.600]  (主)鼓勵她要坦誠地注意自己的情緒
[00:17:04.600 --> 00:17:04.640]  (主)鼓勵她要坦誠地注意自己的情緒
[00:17:04.640 --> 00:17:07.840]  (主)鼓勵她要坦誠地注意自己的情緒
[00:17:07.840 --> 00:17:12.000]  (主)又鼓勵她要用愛去回應苦難
[00:17:12.000 --> 00:17:20.800]  (主)又鼓勵她要用愛去回應苦難
[00:17:20.800 --> 00:17:24.240]  (主)為那些難纏的人禱告安慰他們
[00:17:24.240 --> 00:17:24.280]  (主)為那些難纏的人禱告安慰他們
[00:17:24.280 --> 00:17:27.960]  (主)這就說明了如果我們要為守的話
[00:17:27.960 --> 00:17:28.000]  (主)這就說明了如果我們要為守的話
[00:17:28.000 --> 00:17:31.200]  (主)這就說明了如果我們要為守的話
[00:17:31.200 --> 00:17:35.200]  (主)就要行事謙卑
[00:17:35.200 --> 00:17:39.800]  (主)甘願慷慨付出時間和精力
[00:17:39.800 --> 00:17:42.800]  (主)甘願慷慨付出時間和精力
[00:17:42.800 --> 00:17:46.200]  (主)為了肢體之間彼此的守望
[00:17:46.200 --> 00:17:46.200]  (主)為了肢體之間彼此的守望
[00:17:46.200 --> 00:17:48.880]  (主)為了肢體之間彼此的守望
[00:17:48.880 --> 00:17:51.760]  (主)同心禱告
[00:17:51.760 --> 00:17:55.760]  (主)表達出我們愛別人的愛
[00:17:55.760 --> 00:17:55.800]  (主)表達出我們愛別人的愛
[00:17:55.800 --> 00:17:59.440]  (主)表達出我們愛別人的愛
[00:17:59.440 --> 00:18:05.320]  (主)這令我想起主耶穌說的一個很出名的故事
[00:18:05.320 --> 00:18:09.920]  (主)這令我想起主耶穌說的一個很出名的故事
[00:18:09.920 --> 00:18:12.480]  (主)就是好撒瑪利亞人的故事
[00:18:12.480 --> 00:18:12.480]  (主)就是好撒瑪利亞人的故事
[00:18:12.480 --> 00:18:15.240]  (主)就是好撒瑪利亞人的故事
[00:18:15.240 --> 00:18:23.360]  (主)大家記得當一個人受了傷在地上
[00:18:23.360 --> 00:18:26.880]  (主)當一個人受傷倒在地上的時候
[00:18:26.880 --> 00:18:26.920]  (主)當一個人受傷倒在地上的時候
[00:18:26.920 --> 00:18:28.200]  (主)有兩個人經過
[00:18:28.200 --> 00:18:28.240]  (主)有兩個人經過
[00:18:28.240 --> 00:18:29.440]  (主)有兩個人經過
[00:18:29.440 --> 00:18:31.960]  (主)一個是利美人 一個是祭司
[00:18:31.960 --> 00:18:36.040]  (主)一個是利美人 另外一個是祭司
[00:18:36.040 --> 00:18:38.760]  (主)雖然他們看到受傷的人
[00:18:38.760 --> 00:18:41.480]  (主)雖然他們看到受傷的人
[00:18:41.480 --> 00:18:44.080]  (主)他們不願意伸出援手
[00:18:44.080 --> 00:18:44.120]  (主)他們不願意伸出援手
[00:18:44.120 --> 00:18:46.560]  (主)卻不願意伸出援手
[00:18:46.560 --> 00:18:50.680]  (主)但在旁邊走過就算了
[00:18:50.680 --> 00:18:50.720]  (主)但在旁邊走過就算了
[00:18:50.720 --> 00:18:51.720]  (主)他們去哪裏呢?
[00:18:51.720 --> 00:18:51.760]  (主)他們去哪裏呢?
[00:18:51.760 --> 00:18:53.360]  (主)他們去哪裏呢?
[00:18:53.360 --> 00:18:56.680]  (主)他們應該回到聖殿去侍奉
[00:18:56.680 --> 00:18:56.720]  (主)他們應該回到聖殿去侍奉
[00:18:56.720 --> 00:19:00.840]  (主)他們應該回到聖殿去侍奉
[00:19:00.840 --> 00:19:02.840]  (主)他看重自己的侍奉
[00:19:02.840 --> 00:19:02.880]  (主)他看重自己的侍奉
[00:19:02.880 --> 00:19:06.040]  (主)他看重自己的侍奉
[00:19:06.040 --> 00:19:10.440]  (主)但卻沒有去幫助一個受傷的人
[00:19:10.440 --> 00:19:10.480]  (主)但卻沒有去幫助一個受傷的人
[00:19:10.480 --> 00:19:14.720]  (主)但卻沒有去幫助一個受傷的人
[00:19:14.720 --> 00:19:17.920]  (主)反而是一個外邦的
[00:19:17.920 --> 00:19:17.960]  (主)反而是一個外邦的
[00:19:17.960 --> 00:19:20.680]  (主)他們看不起的撒瑪利亞人
[00:19:20.680 --> 00:19:20.720]  (主)他們看不起的撒瑪利亞人
[00:19:20.720 --> 00:19:20.760]  (主)他們看不起的撒瑪利亞人
[00:19:20.760 --> 00:19:20.800]  (主)他們看不起的撒瑪利亞人
[00:19:20.800 --> 00:19:20.840]  (主)他們看不起的撒瑪利亞人
[00:19:20.840 --> 00:19:20.880]  (主)他們看不起的撒瑪利亞人
[00:19:20.880 --> 00:19:22.880]  去幫助受傷的人
[00:19:22.880 --> 00:19:25.880]  反而是一個他們看不起的外邦人
[00:19:25.880 --> 00:19:27.880]  撒瑪利亞人去幫助他
[00:19:27.880 --> 00:19:32.880]  所以我們就要想一想
[00:19:32.880 --> 00:19:34.880]  所以我們就要思想一下
[00:19:34.880 --> 00:19:38.880]  我們所做的究竟是討神的喜悅
[00:19:38.880 --> 00:19:40.880]  還是討人的喜悅
[00:19:40.880 --> 00:19:43.880]  我們所做的究竟是討神的喜悅
[00:19:43.880 --> 00:19:45.880]  還是討人的喜悅呢
[00:19:45.880 --> 00:19:51.880]  第二個衡量一個人是否愛人的方法
[00:19:51.880 --> 00:19:56.880]  第二個衡量一個人是否愛神和人的方法
[00:19:56.880 --> 00:20:06.880]  就是可以憑一個人對金錢的取捨態度來衡量他是否愛人
[00:20:06.880 --> 00:20:10.880]  就是可以憑著一個人對金錢的取捨的態度
[00:20:10.880 --> 00:20:12.880]  衡量他是否愛神愛人
[00:20:12.880 --> 00:20:17.880]  第四十節講一個很重要的事實出來
[00:20:17.880 --> 00:20:20.880]  第四十節講到一個很重要的事實
[00:20:20.880 --> 00:20:26.880]  主耶穌說民是他們侵吞寡婦的家產
[00:20:26.880 --> 00:20:31.880]  主耶穌說民是他們侵吞寡婦的家產
[00:20:31.880 --> 00:20:34.880]  這些人要受更重的刑罰
[00:20:34.880 --> 00:20:37.880]  這些人要受更重的刑罰
[00:20:37.880 --> 00:20:41.880]  主耶穌指出民是為了錢財而犯罪
[00:20:41.880 --> 00:20:45.880]  主耶穌指出民是為了錢財而犯罪
[00:20:45.880 --> 00:20:50.880]  更可惡的就是他們竟然是用無良的手段
[00:20:50.880 --> 00:20:54.880]  更可惡的就是他們用無良的手段
[00:20:54.880 --> 00:21:01.880]  去對待當時是沒有男人可以作為依靠的寡婦
[00:21:01.880 --> 00:21:06.880]  去對待那些當時沒有男人可以做依靠的寡婦
[00:21:06.880 --> 00:21:11.880]  民是可能利用他們對律法的知識
[00:21:11.880 --> 00:21:15.880]  民是可能利用他們對律法的認識
