
[00:00:00.000 --> 00:00:05.200]  我哋針研嘅呢一個系列已經係講到第四講
[00:04:14.600 --> 00:04:17.200]  我哋每個人都喺呢條路度行緊
[00:04:17.200 --> 00:04:20.800]  以為自己行緊呢條路就係正確嘅道路
[00:04:20.800 --> 00:04:22.400]  頭先講到
[00:04:22.400 --> 00:04:24.000]  甚至
[00:04:24.000 --> 00:04:27.400]  我哋係可以做啲子武器嚟毀滅自己
[00:04:27.400 --> 00:04:29.000]  走向滅亡
[00:04:29.000 --> 00:04:32.400]  呢一個只不過係身體上嘅滅亡
[00:04:32.400 --> 00:04:37.200]  我哋亦都係向緊靈入面嘅滅亡嚟到前進
[00:04:37.200 --> 00:04:41.800]  靈入面嘅滅亡就係永遠與神係分開
[00:04:41.800 --> 00:04:45.200]  喺書耶利米書嘅十章二十三節
[00:04:45.200 --> 00:04:47.000]  話畀我哋聽
[00:04:47.000 --> 00:04:51.000]  如果我哋每一個人其實嘅生命
[00:04:51.000 --> 00:04:54.800]  都係不斷咁樣喺度作緊揀選
[00:04:54.800 --> 00:04:58.200]  如果我哋係要有一個智慧嘅人生
[00:04:58.200 --> 00:05:01.800]  我哋係要將自己嘅生命嚟到係交畀神
[00:05:01.800 --> 00:05:05.000]  我哋係要靠聖靈嚟到係帶領我哋
[00:05:05.000 --> 00:05:08.200]  以至我哋係可以離開邪惡
[00:05:08.200 --> 00:05:11.800]  以至我哋係可以偏離神嘅教導
[00:05:11.800 --> 00:05:15.400]  呢個係耶利米書十章二十三節所講
[00:05:15.400 --> 00:05:19.000]  真言嘅四章二十七節亦都話
[00:05:19.000 --> 00:05:21.200]  要有一個智慧嘅人生
[00:05:21.200 --> 00:05:24.400]  就係將自己係交畀神
[00:05:24.400 --> 00:05:28.600]  讓聖靈嚟到係帶領我哋
[00:05:28.600 --> 00:05:31.600]  呢一個所以我哋見到
[00:05:31.600 --> 00:05:34.000]  同我哋今日所講嘅
[00:05:34.000 --> 00:05:37.000]  真言嘅三章五至到六節
[00:05:37.000 --> 00:05:39.800]  係非常非常之嘅相似
[00:05:39.800 --> 00:05:42.400]  今日三章五至到六節
[00:05:42.400 --> 00:05:45.200]  頭先周長老都講過
[00:05:45.200 --> 00:05:48.000]  係我哋好熟悉好熟悉嘅經文
[00:05:48.000 --> 00:05:52.200]  有好多弟兄姊妹都好喜愛呢節嘅經文
[00:05:52.200 --> 00:05:54.800]  尤其是當我哋係遇到困難
[00:05:54.800 --> 00:05:56.400]  遇到問題嗰陣時
[00:05:56.400 --> 00:06:00.200]  我哋就緊緊抓住呢兩節嘅經文
[00:06:00.200 --> 00:06:04.200]  呢兩節嘅經文其實亦都係教導我哋
[00:06:04.200 --> 00:06:08.600]  點樣可以過住一個為神喜悅嘅生命
[00:06:08.600 --> 00:06:10.400]  所以係好重要
[00:06:10.400 --> 00:06:14.000]  等我哋一齊嚟睇睇真言嘅三章五至到六節
[00:06:14.000 --> 00:06:15.800]  係講乜嘢
[00:06:15.800 --> 00:06:19.000]  其實神喺我哋每一個基督徒嘅身上
[00:06:19.000 --> 00:06:21.000]  都有佢嘅旨意
[00:06:21.000 --> 00:06:22.400]  你知唔知道
[00:06:22.400 --> 00:06:26.800]  神喺你嘅身上有啲咩嘅旨意呢
[00:06:26.800 --> 00:06:28.800]  喺度真言三章五至到六節
[00:06:28.800 --> 00:06:30.600]  等我嚟再讀一次
[00:06:30.600 --> 00:06:33.800]  你要專心仰賴耶和華
[00:06:33.800 --> 00:06:36.800]  不可以靠自己嘅聰明
[00:06:36.800 --> 00:06:40.800]  在你一切所行的事上都要認定他
[00:06:40.800 --> 00:06:43.400]  他必指引你的路
[00:06:43.400 --> 00:06:45.800]  我哋要係仰賴神
[00:06:45.800 --> 00:06:47.600]  唔好靠自己嘅聰明
[00:06:47.600 --> 00:06:50.400]  喺任何嘅事度我哋都要認定呢位神
[00:06:50.400 --> 00:06:52.600]  神就會指引我哋嘅道路
[00:06:52.600 --> 00:06:54.800]  神就會帶領我哋
[00:06:54.800 --> 00:06:58.400]  行出佢喺我哋每個人身上嘅旨意
[00:06:58.400 --> 00:07:02.600]  喺《述爾賽亞書》嘅五十八章第十一節
[00:07:02.600 --> 00:07:06.400]  亦都話耶和華必時常引導你
[00:07:06.400 --> 00:07:09.400]  呢度係講時常引導你
[00:07:09.400 --> 00:07:11.000]  唔係間中引導
[00:07:11.000 --> 00:07:12.800]  唔係偶然引導
[00:07:12.800 --> 00:07:14.400]  而係時常引導
[00:07:14.400 --> 00:07:19.200]  我哋想唔想神係時常咁引導我哋
[00:07:19.200 --> 00:07:22.400]  喺詩篇嘅三十二篇第八節
[00:07:22.400 --> 00:07:23.200]  亦都話
[00:07:23.200 --> 00:07:25.200]  神話我要導導你
[00:07:25.200 --> 00:07:27.200]  指示你當行的路
[00:07:27.200 --> 00:07:29.600]  我要定徵在你的身上
[00:07:29.600 --> 00:07:31.200]  勸誡你
[00:07:31.200 --> 00:07:33.800]  當我哋畀神嚟到帶領我哋嗰陣時
[00:07:33.800 --> 00:07:38.600]  神就會定徵喺佢身上嚟到勸誡我哋
[00:07:38.600 --> 00:07:42.000]  你有冇試過講嘢講到眉飛色舞
[00:07:42.000 --> 00:07:43.800]  口沫橫飛
[00:07:43.800 --> 00:07:46.000]  而家喺呢個疫情嘅時間
[00:07:46.000 --> 00:07:48.600]  口沫橫飛又好大件事
[00:07:48.600 --> 00:07:50.600]  有冇講到興高采烈
[00:07:50.600 --> 00:07:52.800]  突然間你身邊嘅伴偶
[00:07:52.800 --> 00:07:54.000]  你好熟悉嘅人
[00:07:54.000 --> 00:07:57.200]  你嘅家人突然間同你打個眼色
[00:07:57.200 --> 00:07:59.000]  你講錯嘢啦
[00:07:59.000 --> 00:08:00.400]  你有冇試過呀
[00:08:00.400 --> 00:08:02.200]  你千祈唔好走去問佢
[00:08:02.200 --> 00:08:03.400]  你隻眼咩事呀
[00:08:03.400 --> 00:08:05.400]  點解眨得咁快嘅
[00:08:05.400 --> 00:08:07.400]  其實佢係想話畀你聽
[00:08:07.400 --> 00:08:09.600]  佢係想用佢嘅眼睛嚟到勸誡你
[00:08:09.600 --> 00:08:11.600]  話你講錯嘢
[00:08:11.600 --> 00:08:13.000]  神就係咁樣
[00:08:13.000 --> 00:08:15.400]  當我哋願意畀神嚟到帶領
[00:08:15.400 --> 00:08:19.000]  神嘅眼睛都可以嚟到勸誡我哋
[00:08:19.000 --> 00:08:20.200]  我相信
[00:08:20.200 --> 00:08:24.000]  神唔單止係救贖基督徒
[00:08:24.000 --> 00:08:27.000]  而係喺我哋每個基督徒嘅生命入面
[00:08:27.000 --> 00:08:29.000]  都有佢嘅計劃
[00:08:29.000 --> 00:08:32.600]  佢係願意指引嚟到帶領我哋
[00:08:32.600 --> 00:08:35.600]  其實基督徒真係好有福氣
[00:08:35.600 --> 00:08:37.600]  我哋唔係盲某某
[00:08:37.600 --> 00:08:39.600]  我哋唔係核子某象
[00:08:39.600 --> 00:08:41.600]  我哋係有天上嘅父
[00:08:41.600 --> 00:08:44.000]  透過聖經嚟到教導我哋
[00:08:44.000 --> 00:08:46.600]  我哋係有耶穌基督喺我哋嘅旁邊
[00:08:46.600 --> 00:08:48.600]  嚟到指引我哋嘅道路
[00:08:48.600 --> 00:08:52.000]  我哋甚至係有聖靈喺我哋每個人嘅裏面
[00:08:52.000 --> 00:08:55.200]  嚟到帶領我哋行每一步路
[00:08:55.200 --> 00:08:57.200]  我哋真係好有福
[00:08:57.200 --> 00:09:02.800]  但我哋願唔願意畀神嚟到帶領我哋呢一個係問題
[00:09:02.800 --> 00:09:06.200]  喺詩篇嘅三十七篇第二十三節
[00:09:06.200 --> 00:09:09.600]  為二人嘅腳步被耶和華納定
[00:09:09.600 --> 00:09:15.000]  他嘅道路耶和華也喜愛
[00:09:15.000 --> 00:09:17.000]  我自己嚟講我好相信
[00:09:17.000 --> 00:09:19.200]  神喺我身上嘅旨意
[00:09:19.200 --> 00:09:21.600]  係要我去分享神嘅話語
[00:09:21.600 --> 00:09:25.400]  係要去解釋去教導神嘅話語
[00:09:25.400 --> 00:09:27.200]  我能夠返到嚟粵語堂
[00:09:27.200 --> 00:09:28.600]  能夠成為粵語堂嘅牧師
[00:09:28.600 --> 00:09:29.800]  我真係好開心
[00:09:29.800 --> 00:09:35.400]  每個日每個禮拜日係能夠係講道
[00:09:35.400 --> 00:09:37.800]  我以前我都曾經嘗試過
[00:09:37.800 --> 00:09:40.200]  日頭有我自己嘅工作
[00:09:40.200 --> 00:09:42.400]  夜晚就預備講章
[00:09:42.400 --> 00:09:46.000]  跟住禮拜日去到唔同嘅教會嚟到講道
[00:09:46.000 --> 00:09:47.600]  但我好快就發覺
[00:09:47.600 --> 00:09:50.400]  呢個唔係神喺我身上嘅旨意
[00:09:50.400 --> 00:09:54.400]  神係要我全時間嚟到係侍奉佢
[00:09:54.400 --> 00:09:57.800]  而家每隔幾個月撒旦就會嚟引誘我
[00:09:57.800 --> 00:10:00.800]  就會有好多人走嚟接觸我
[00:10:00.800 --> 00:10:04.800]  話你以前做呢個冷空氣做得咁好
[00:10:04.800 --> 00:10:06.800]  你不如嚟做我哋嘅顧問
[00:10:06.800 --> 00:10:10.600]  我會畀幾多錢你嚟做我哋嘅顧問
[00:10:10.600 --> 00:10:12.800]  但我真係完全冇興趣
[00:10:12.800 --> 00:10:17.000]  因為我知道神喺我身上嘅旨意係乜嘢
[00:10:17.000 --> 00:10:19.200]  喺度真言嘅三章六節
[00:10:19.200 --> 00:10:22.800]  在你一切所行的事上都要認定他
[00:10:22.800 --> 00:10:25.800]  他必指引你嘅路
[00:10:25.800 --> 00:10:31.400]  當我哋唔去照住神嘅旨意去做嘅話
[00:10:31.400 --> 00:10:33.000]  無論我哋做乜嘢
[00:10:33.000 --> 00:10:35.200]  無論你係日頭返工
[00:10:35.200 --> 00:10:37.800]  無論你係喺學校入面
[00:10:37.800 --> 00:10:39.400]  或者你係家庭主婦
[00:10:39.400 --> 00:10:41.800]  甚至你係已經退休
[00:10:41.800 --> 00:10:44.600]  你都唔能夠係做得好
[00:10:44.600 --> 00:10:46.800]  每一個基督徒都應該尋求
[00:10:46.800 --> 00:10:49.800]  神喺你生命當中嘅旨意
[00:10:49.800 --> 00:10:52.800]  而今日嘅經文就正正係教我哋
[00:10:52.800 --> 00:10:54.800]  點樣能夠尋求到
[00:10:54.800 --> 00:11:00.200]  神喺我哋每個人身上嘅旨意
[00:11:00.200 --> 00:11:02.800]  今日會同大家講四點
[00:11:02.800 --> 00:11:05.000]  有四點好重要
[00:11:05.000 --> 00:11:07.600]  第一點係要親近神
[00:11:07.600 --> 00:11:09.800]  喺度真言嘅三章五節
[00:11:09.800 --> 00:11:13.200]  話你要專心養賴耶和華
[00:11:13.200 --> 00:11:14.600]  咦 有人話
[00:11:14.600 --> 00:11:16.000]  咦 你又話親近神嘅
[00:11:16.000 --> 00:11:20.000]  咁同養賴耶和華有啲乜嘢嘅關係
[00:11:20.000 --> 00:11:21.800]  如果我哋要養賴神
[00:11:21.800 --> 00:11:25.200]  我哋先要同佢有一個親密嘅關係
[00:11:25.200 --> 00:11:27.600]  我哋新近喺度讀
[00:11:27.600 --> 00:11:30.000]  讀過《特異先知書》
[00:11:30.000 --> 00:11:33.000]  我哋講到阿摩斯書三章三節
[00:11:33.000 --> 00:11:36.600]  二人若不同心豈能同行
[00:11:36.600 --> 00:11:38.600]  我哋要同神係同心
[00:11:38.600 --> 00:11:40.400]  我哋先至能夠同行
[00:11:40.400 --> 00:11:43.800]  如果我哋要神嚟到帶領我哋所行嘅路
[00:11:43.800 --> 00:11:45.400]  要同神同行嘅話
[00:11:45.400 --> 00:11:48.400]  我哋首先要同佢有個親密嘅關係
[00:11:48.400 --> 00:11:50.600]  我哋要同佢同心
[00:11:50.600 --> 00:11:53.200]  喺度《雅各書》嘅一章八節
[00:11:53.200 --> 00:11:55.200]  心懷異議的人
[00:11:55.200 --> 00:11:59.600]  在他一切所行的路上都沒有定見
[00:11:59.600 --> 00:12:02.800]  呢一節嘅經文如果我哋細細嘅咀嚼
[00:12:02.800 --> 00:12:06.400]  同埋今日我哋嘅經文係啱啱相反
[00:12:06.400 --> 00:12:08.200]  今日嘅經文話
[00:12:08.200 --> 00:12:12.000]  一個人如果喺一切嘅事上認定神
[00:12:12.000 --> 00:12:13.800]  神就會帶領你
[00:12:13.800 --> 00:12:17.400]  但係呢一節嘅經文喺度《雅各書》嘅一章八節
[00:12:17.400 --> 00:12:19.200]  話心懷異議嘅人
[00:12:19.200 --> 00:12:22.800]  在一切所行的路上都沒有定見
[00:12:22.800 --> 00:12:24.800]  當我哋心入面所諗嘅
[00:12:24.800 --> 00:12:27.400]  同神所諗嘅係完全唔同
[00:12:27.400 --> 00:12:29.200]  當我哋心懷異議嗰陣時
[00:12:29.200 --> 00:12:31.800]  我哋點能夠係被神帶領
[00:12:31.800 --> 00:12:34.800]  行佢嘅旨意上高
[00:12:34.800 --> 00:12:37.400]  喺度詩篇一百一十九篇
[00:12:37.400 --> 00:12:38.800]  話畀我哋聽
[00:12:38.800 --> 00:12:41.000]  我哋無論做乜嘢事
[00:12:41.000 --> 00:12:43.800]  甚至係遵守神嘅律例典章
[00:12:43.800 --> 00:12:47.800]  甚至係禱告祈求
[00:12:47.800 --> 00:12:50.600]  我哋都要專心
[00:12:50.600 --> 00:12:52.000]  專一咁樣
[00:12:52.000 --> 00:12:55.400]  同神有一個良好的關係
[00:12:55.400 --> 00:12:58.400]  我今日所講嘅唔係神學
[00:12:58.400 --> 00:13:01.600]  好多時我都知道我講道好鍾意講神學
[00:13:01.600 --> 00:13:03.800]  但係今日所講嘅唔係神學
[00:13:03.800 --> 00:13:06.600]  係同神嘅關係
[00:13:06.600 --> 00:13:08.200]  我哋要養賴神
[00:13:08.200 --> 00:13:11.400]  我哋首先要同神有一個好嘅關係
[00:13:11.400 --> 00:13:13.400]  我哋先至能夠係放心
[00:13:13.400 --> 00:13:16.000]  將我哋嘅生命交畀神
[00:13:16.000 --> 00:13:18.800]  讓神嚟到帶領我哋
[00:13:18.800 --> 00:13:23.000]  我喺公園見到有一個爸爸同個仔喺度玩
[00:13:23.000 --> 00:13:24.600]  玩到好開心
[00:13:24.600 --> 00:13:28.200]  嗰個仔相信佢兩歲都未有
[00:13:28.200 --> 00:13:31.000]  爸爸將佢一拋拋上個天度
[00:13:31.000 --> 00:13:33.400]  跟住佢就快跌到落地
[00:13:33.400 --> 00:13:34.600]  就快掂到地
[00:13:34.600 --> 00:13:36.200]  爸爸就捉住佢
[00:13:36.200 --> 00:13:37.800]  哇佢好開心
[00:13:37.800 --> 00:13:40.000]  佢話爸爸爸爸再嚟過再嚟過
[00:13:40.000 --> 00:13:41.800]  高啲高啲
[00:13:41.800 --> 00:13:43.200]  開心到不得了
[00:13:43.200 --> 00:13:45.000]  爸爸就一路係咁將佢拋
[00:13:45.000 --> 00:13:47.000]  又捉住佢
[00:13:47.000 --> 00:13:50.000]  哇我喺旁邊睇到一額汗
[00:13:50.000 --> 00:13:52.800]  我心諗如果有個巨人捉住我
[00:13:52.800 --> 00:13:55.000]  將我係咁拋上個天又跌落嚟
[00:13:55.000 --> 00:13:57.000]  我諗我會驚到不得了
[00:13:57.000 --> 00:13:59.000]  我會好緊張
[00:13:59.000 --> 00:14:02.000]  點解呢個細佬哥會得咁開心
[00:14:02.000 --> 00:14:06.000]  放軟曬嘅身體任得佢爸爸係拋上拋落
[00:14:06.000 --> 00:14:07.800]  點解咁奇怪
[00:14:07.800 --> 00:14:09.400]  原因好簡單
[00:14:09.400 --> 00:14:11.200]  因為佢係認識佢爸爸
[00:14:11.200 --> 00:14:13.400]  佢同佢爸爸有個親密嘅關係
[00:14:13.400 --> 00:14:17.000]  佢知道佢爸爸唔會係令到佢受到傷害
[00:14:17.000 --> 00:14:19.600]  所以佢願意係相信佢嘅爸爸
[00:14:19.600 --> 00:14:21.800]  而且係玩得好開心
[00:14:21.800 --> 00:14:24.400]  如果比就係我係個陌生人
[00:14:24.400 --> 00:14:28.600]  將我咁拋發我會得係好緊張好緊張
[00:14:28.600 --> 00:14:30.000]  同樣
[00:14:30.000 --> 00:14:33.200]  我哋如果要將我哋嘅生命交畀神
[00:14:33.200 --> 00:14:34.800]  讓神嚟到帶領我哋
[00:14:34.800 --> 00:14:37.400]  我哋首先要信得過神
[00:14:37.400 --> 00:14:41.000]  我哋要同神有個好親密嘅關係
[00:14:41.000 --> 00:14:43.000]  另外有一個例子
[00:14:43.000 --> 00:14:45.800]  就係如果有個陌生人走嚟同你話
[00:14:45.800 --> 00:14:48.200]  先生或者話小姐
[00:14:48.200 --> 00:14:51.400]  你可唔可以幫我一件事
[00:14:51.400 --> 00:14:53.000]  我相信大部份嘅人
[00:14:53.000 --> 00:14:54.600]  見到個陌生人咁嚟話
[00:14:54.600 --> 00:14:57.200]  你可唔可以幫我做一件事都會點呀
[00:14:57.200 --> 00:14:59.000]  掉轉頭就走咗去
[00:14:59.000 --> 00:15:00.800]  我都同你三唔識七
[00:15:00.800 --> 00:15:02.400]  你仲叫我走嚟幫你
[00:15:02.400 --> 00:15:04.200]  唔知做乜鬼係咪
[00:15:04.200 --> 00:15:07.800]  但係如果有啲好心嘅就會點呀
[00:15:07.800 --> 00:15:09.400]  你要我幫你乜嘢呀
[00:15:09.400 --> 00:15:11.000]  你話我聽
[00:15:11.000 --> 00:15:13.600]  你會問清楚先㗎喎
[00:15:13.600 --> 00:15:14.800]  因為你唔識佢嘛
[00:15:14.800 --> 00:15:17.400]  你唔認識佢
[00:15:17.400 --> 00:15:18.600]  容乜易佢叫你
[00:15:18.600 --> 00:15:20.600]  你應承咗佢叫你合頭埋牆
[00:15:20.600 --> 00:15:23.400]  或者叫你係畀曬成副身家佢
[00:15:23.400 --> 00:15:24.400]  你信唔過佢
[00:15:24.400 --> 00:15:27.000]  你要問咗佢先
[00:15:27.000 --> 00:15:31.000]  但係如果問你嘅人係你嘅好朋友
[00:15:31.000 --> 00:15:33.000]  甚至係你嘅兒女
[00:15:33.000 --> 00:15:34.800]  係你好鍾意嘅兒女
[00:15:34.800 --> 00:15:36.800]  係你嘅呢個伴偶
[00:15:36.800 --> 00:15:39.000]  你會唔會答應呀
[00:15:39.000 --> 00:15:40.400]  我相信你會
[00:15:40.400 --> 00:15:42.800]  我相信你甚至會話
[00:15:42.800 --> 00:15:44.000]  我答應你
[00:15:44.000 --> 00:15:45.000]  但係係咩事
[00:15:45.000 --> 00:15:46.000]  你會答應咗先
[00:15:46.000 --> 00:15:48.400]  然後先去問佢係咩事
[00:15:48.400 --> 00:15:49.600]  點解呀
[00:15:49.600 --> 00:15:51.000]  因為你信得過佢
[00:15:51.000 --> 00:15:53.000]  你同佢有個親密嘅關係
[00:15:53.000 --> 00:15:57.000]  你知道佢唔會係叫你做唔好嘅事
[00:15:57.000 --> 00:16:00.200]  同樣如果我哋要養賴信靠神
[00:16:00.200 --> 00:16:03.400]  我哋一定要同神係有個親密嘅關係
[00:16:03.400 --> 00:16:05.800]  我哋要認識佢
[00:16:05.800 --> 00:16:08.400]  呢個亦都係原因有好多人話
[00:16:08.400 --> 00:16:12.000]  我真係唔知道神喺我嘅身上有啲咩嘅旨意
[00:16:12.000 --> 00:16:13.800]  如果你話你唔知道
[00:16:13.800 --> 00:16:16.000]  神喺你嘅身上有咩旨意
[00:16:16.000 --> 00:16:18.800]  就係代表你唔係咁相信神
[00:16:18.800 --> 00:16:20.000]  唔係冇旨意呀
[00:16:20.000 --> 00:16:22.200]  唔係喺你嘅身上冇旨意
[00:16:22.200 --> 00:16:24.000]  係你唔係咁相信神
[00:16:24.000 --> 00:16:27.000]  點解你唔係咁相信咁仰望神呀
[00:16:27.000 --> 00:16:28.200]  仰賴神呀
[00:16:28.200 --> 00:16:31.000]  因為你同佢嘅關係唔係咁好
[00:16:31.000 --> 00:16:33.200]  就係我哋而家呢度所講
[00:16:33.200 --> 00:16:35.800]  點解你同佢嘅關係唔係咁好呀
[00:16:35.800 --> 00:16:37.600]  因為你唔係咁愛佢
[00:16:37.600 --> 00:16:41.800]  你唔係用時間嚟到去親近佢接近佢
[00:16:41.800 --> 00:16:45.800]  我咁講嗰陣時相信有好多弟兄姊妹都會好嬲
[00:16:45.800 --> 00:16:47.800]  你邊個話我呀
[00:16:47.800 --> 00:16:50.400]  你膽緊話我同神嘅關係唔好呀
[00:16:50.400 --> 00:16:52.600]  你膽緊話我唔愛神
[00:16:52.600 --> 00:16:55.400]  呢個係好簡單嘅事實嚟
[00:16:55.400 --> 00:17:00.800]  你愛一個人你就會係花好多嘅時間喺呢啲人嘅身上
[00:17:00.800 --> 00:17:05.800]  你諗吓我哋做父母花幾多時間落我哋嘅仔女或者我哋嘅伴偶嘅身上
[00:17:05.800 --> 00:17:09.200]  你就知道我哋有幾愛對方
[00:17:09.200 --> 00:17:12.600]  有好多嘅仔女都話自己係好愛父母
[00:17:12.600 --> 00:17:14.600]  我愛父母愛到不得了
[00:17:14.600 --> 00:17:18.600]  但係你問吓佢有冇用時間嚟到陪佢嘅父母
[00:17:18.600 --> 00:17:19.600]  無
[00:17:19.600 --> 00:17:21.800]  呢度淨係我哋所講
[00:17:21.800 --> 00:17:23.800]  我哋基督徒都係一樣
[00:17:23.800 --> 00:17:26.400]  我哋要同神有個親密嘅關係
[00:17:26.400 --> 00:17:28.400]  以至佢能夠帶領我哋
[00:17:28.400 --> 00:17:31.000]  但係點能夠同神有個親密嘅關係
