
[00:00:00.000 --> 00:00:02.620]  我多謝天父給我機會來到大雅當中
[00:03:03.120 --> 00:03:05.240]  去渴慕追求的心
[00:03:05.240 --> 00:03:06.800]  讓我們屬靈的渴慕
[00:03:06.800 --> 00:03:07.920]  得到飽足
[00:03:07.920 --> 00:03:09.360]  奉主一命祈禱
[00:03:09.360 --> 00:03:11.400]  阿門
[00:03:11.400 --> 00:03:13.600]  很多時候我們都很羨慕一些人
[00:03:13.600 --> 00:03:16.720]  得到很高的榮耀
[00:03:16.720 --> 00:03:18.200]  但是有時候我們又忘記了
[00:03:18.200 --> 00:03:20.720]  他背後要付的代價
[00:03:20.720 --> 00:03:22.000]  很出名的
[00:03:22.000 --> 00:03:25.040]  這個在香港叫做牛夏女神
[00:03:25.040 --> 00:03:27.200]  他來大陸去踩單車
[00:03:27.200 --> 00:03:29.080]  李慧詩很厲害
[00:03:29.080 --> 00:03:30.920]  她也是一個基督徒
[00:03:30.920 --> 00:03:31.840]  但是你知不知道
[00:03:31.840 --> 00:03:34.040]  她自己說最享受的是什麼呢?
[00:03:34.040 --> 00:03:35.800]  就是回香港
[00:03:35.800 --> 00:03:37.960]  喝媽媽的湯
[00:03:37.960 --> 00:03:40.280]  因為經常都不在香港
[00:03:40.280 --> 00:03:44.000]  要去雲南這些高原地帶踩單車
[00:03:44.000 --> 00:03:47.200]  然後在大陸的空氣很稀薄
[00:03:47.200 --> 00:03:50.560]  希望空氣可以大一點
[00:03:50.560 --> 00:03:52.440]  她自己也稱自己
[00:03:52.440 --> 00:03:54.440]  有另一個名字大家知不知道
[00:03:54.440 --> 00:03:57.560]  是仕途行傳的一位仕徒
[00:03:57.560 --> 00:04:00.280]  女仕徒
[00:04:00.280 --> 00:04:02.160]  知不知道是什麼?
[00:04:02.160 --> 00:04:03.720]  大腿大
[00:04:03.720 --> 00:04:05.320]  她說我的大腿很大
[00:04:05.320 --> 00:04:09.600]  所以很難在大陸穿裙子
[00:04:09.600 --> 00:04:11.240]  她說我穿起裙子上來
[00:04:11.240 --> 00:04:13.080]  都不是那麼好看
[00:04:13.080 --> 00:04:14.920]  就是因為不斷的操練
[00:04:14.920 --> 00:04:16.000]  我們很羨慕她
[00:04:16.000 --> 00:04:17.480]  可以做某些代言人
[00:04:17.480 --> 00:04:18.680]  可以有好的收入
[00:04:18.680 --> 00:04:20.640]  但是她付的代價是怎樣?
[00:04:20.640 --> 00:04:22.680]  我們見到國內有些人
[00:04:22.680 --> 00:04:24.320]  來大陸去參與一些運動
[00:04:24.320 --> 00:04:25.800]  可以拿金牌
[00:04:25.800 --> 00:04:26.800]  很矯捷
[00:04:26.800 --> 00:04:27.680]  你看看那些小孩子
[00:04:27.680 --> 00:04:29.400]  是怎樣來大陸去苦練的?
[00:04:29.400 --> 00:04:32.400]  把腰咬到差不多斷了
[00:04:32.400 --> 00:04:34.040]  往往有時候
[00:04:34.040 --> 00:04:37.000]  我們只是羨慕人家的成功
[00:04:37.000 --> 00:04:39.000]  但是我們忽略了
[00:04:39.000 --> 00:04:42.360]  或者不知道她背後付的代價
[00:04:42.360 --> 00:04:43.400]  作為基督徒
[00:04:43.400 --> 00:04:45.120]  有時候我們很渴望
[00:04:45.120 --> 00:04:47.800]  可以分享神的榮耀
[00:04:47.800 --> 00:04:50.040]  得到主的稱讚
[00:04:50.040 --> 00:04:52.240]  但是我們願不願意
[00:04:52.240 --> 00:04:55.120]  與主共賞虎杯?
[00:04:55.120 --> 00:04:56.480]  我們願不願意為主
[00:04:56.480 --> 00:04:59.120]  來付上這個代價呢?
[00:04:59.120 --> 00:05:01.360]  所以這是很重要的
[00:05:01.360 --> 00:05:03.560]  好了,他們要入迦南地了
[00:05:03.560 --> 00:05:04.520]  當然是好的
[00:05:04.520 --> 00:05:06.440]  我們要追溯一下
[00:05:06.440 --> 00:05:09.120]  為什麼他們可以入迦南地呢?
[00:05:09.120 --> 00:05:10.360]  大家知道
[00:05:10.360 --> 00:05:12.240]  阿不拉罕
[00:05:12.240 --> 00:05:15.000]  他得到神的應許
[00:05:15.000 --> 00:05:18.200]  我們不一定要讀經文給大家看
[00:05:18.200 --> 00:05:21.720]  如果我們再看背景是什麼呢?
[00:05:21.720 --> 00:05:24.560]  阿不拉罕帶著他的侄兒羅德
[00:05:24.560 --> 00:05:26.320]  帶他們離開
[00:05:26.320 --> 00:05:28.800]  但是神很賜福他們
[00:05:28.800 --> 00:05:30.280]  他們大家都有錢
[00:05:30.280 --> 00:05:33.920]  於是那些僕人就互相爭拗
[00:05:33.920 --> 00:05:36.120]  阿不拉罕非常好
[00:05:36.120 --> 00:05:38.400]  他說我們不要相爭了
[00:05:38.400 --> 00:05:39.080]  不如這樣
[00:05:39.080 --> 00:05:40.200]  我們分家吧
[00:05:40.200 --> 00:05:41.480]  你已經長大了
[00:05:41.480 --> 00:05:42.720]  你走你的陽關道
[00:05:42.720 --> 00:05:44.920]  我過我的獨木橋,是不是?
[00:05:44.920 --> 00:05:47.160]  他還說不如你先選擇
[00:05:47.160 --> 00:05:48.400]  這個羅德
[00:05:48.400 --> 00:05:50.480]  母大母小
[00:05:50.480 --> 00:05:52.120]  因為白父帶著他出生
[00:05:52.120 --> 00:05:54.640]  應該讓白父先選擇的,是不是?
[00:05:54.640 --> 00:05:57.680]  但是他選擇了平原
[00:05:57.680 --> 00:05:59.400]  很美麗的地方
[00:05:59.400 --> 00:06:02.080]  但是阿不拉罕就離開了
[00:06:02.080 --> 00:06:03.720]  那一刻
[00:06:03.720 --> 00:06:05.080]  他站在高地上
[00:06:05.080 --> 00:06:06.720]  神對他說:你出來
[00:06:06.720 --> 00:06:08.440]  你看看
[00:06:08.440 --> 00:06:10.240]  東、西、南、北
[00:06:10.240 --> 00:06:12.480]  你看到的地方都會屬於你
[00:06:12.480 --> 00:06:14.800]  何等寶貴?
[00:06:14.800 --> 00:06:18.520]  不要忘記阿不拉罕已經七十多高齡
[00:06:18.520 --> 00:06:21.720]  老人家看近的
[00:06:21.720 --> 00:06:23.640]  就不是很清楚
[00:06:23.640 --> 00:06:25.520]  但是他有遠視的
[00:06:25.520 --> 00:06:27.400]  你想想這麼大年紀看的地方
[00:06:27.400 --> 00:06:28.880]  是越看越遠的
[00:06:28.880 --> 00:06:31.400]  所以是很大的地方
[00:06:31.400 --> 00:06:34.160]  所以你還記不記得在新約裡面有一句話怎麼說?
[00:06:34.160 --> 00:06:35.080]  八福裡面
[00:06:35.080 --> 00:06:36.920]  其中一個福氣是什麼?
[00:06:36.920 --> 00:06:39.000]  溫柔的人有福了
[00:06:39.000 --> 00:06:43.040]  因為他們承受地土
[00:06:43.040 --> 00:06:45.000]  跟這個有關
[00:06:45.000 --> 00:06:47.600]  當然我們今晚的重點不是在這裡
[00:06:47.600 --> 00:06:50.560]  原來那個重點是什麼呢?
[00:06:50.560 --> 00:06:53.760]  就是神會說:我賜福給你的後裔
[00:06:53.760 --> 00:06:57.800]  你不要忘記羅德先贏後輸
[00:06:57.800 --> 00:06:58.600]  不詳細說了
[00:06:58.600 --> 00:07:00.520]  後來他什麼都沒有
[00:07:00.520 --> 00:07:02.160]  但是阿不拉罕的隱約
[00:07:02.160 --> 00:07:04.720]  反而是會得到更大的祝福
[00:07:04.720 --> 00:07:07.120]  這是一個很好的肅靈的教導
[00:07:07.120 --> 00:07:10.800]  我們有時候先輸後贏的
[00:07:10.800 --> 00:07:13.440]  好像你奉獻好像少了
[00:07:13.440 --> 00:07:16.560]  但是神會更加祝福你
[00:07:16.560 --> 00:07:19.040]  但是又不是馬上得到的
[00:07:19.040 --> 00:07:21.800]  神說:我會帶你去將這些地方給你
[00:07:21.800 --> 00:07:23.840]  但是你記得那時候是多少年之後?
[00:07:23.840 --> 00:07:25.640]  是四百年之後
[00:07:25.640 --> 00:07:27.160]  為什麼呢?
[00:07:27.160 --> 00:07:28.040]  聖經裡面有一句話
[00:07:28.040 --> 00:07:32.840]  因為他們的罪惡仍然未曾滿盈
[00:07:32.840 --> 00:07:35.760]  其實神都同樣給這些外邦人
[00:07:35.760 --> 00:07:37.240]  帶你去做什麼呢?
[00:07:37.240 --> 00:07:38.200]  有機會悔改
[00:07:38.200 --> 00:07:40.400]  不過你放棄了
[00:07:40.400 --> 00:07:41.880]  我有個節目叫「永善論壇」
[00:07:41.880 --> 00:07:42.720]  我要離開香港
[00:07:42.720 --> 00:07:45.720]  也是因為這個節目其中的原因
[00:07:45.720 --> 00:07:49.160]  我剛剛在說無盡的等待
[00:07:49.160 --> 00:07:50.880]  有時候我們作為基督徒
[00:07:50.880 --> 00:07:53.120]  好像看到一些很不公義的事情
[00:07:53.120 --> 00:07:57.400]  神為什麼你好像沒有出手呢?
[00:07:57.400 --> 00:07:59.840]  在《黑白曲》書裡面神說
[00:07:59.840 --> 00:08:02.760]  我所說的話必定會實現
[00:08:02.760 --> 00:08:03.960]  雖然言詞
[00:08:03.960 --> 00:08:05.560]  但是必定會實現
[00:08:05.560 --> 00:08:08.720]  有時候我們就需要帶你去等候
[00:08:08.720 --> 00:08:12.480]  所以神就帶你去賜福給這些人
[00:08:12.480 --> 00:08:13.560]  好了
[00:08:13.560 --> 00:08:15.600]  接著我們就看到
[00:08:15.600 --> 00:08:18.080]  雖然神賜福這些地方給他們
[00:08:18.080 --> 00:08:22.240]  但是他們要進去迦南地的時候
[00:08:22.240 --> 00:08:23.360]  其實有些事情
[00:08:23.360 --> 00:08:24.360]  好像不進去更好
[00:08:24.360 --> 00:08:26.160]  你想一想
[00:08:26.160 --> 00:08:28.360]  在曠野那裡
[00:08:28.360 --> 00:08:30.520]  需要耕種嗎?
[00:08:30.520 --> 00:08:31.640]  是不需要的
[00:08:31.640 --> 00:08:33.400]  每天早點起床就可以了
[00:08:33.400 --> 00:08:35.480]  撿馬娜而已
[00:08:35.480 --> 00:08:37.720]  有雲柱、火柱
[00:08:37.720 --> 00:08:40.720]  帶入到流乃與物之地
[00:08:40.720 --> 00:08:43.000]  最後還有沒有馬娜降下?
[00:08:43.000 --> 00:08:44.560]  是沒有的
[00:08:44.560 --> 00:08:45.840]  那個肥沃的土地
[00:08:45.840 --> 00:08:48.560]  是要你們去耕種的
[00:08:48.560 --> 00:08:52.960]  你要去努力的
[00:08:52.960 --> 00:08:55.240]  但是雖然要努力
[00:08:55.240 --> 00:08:57.160]  但是要仰望神
[00:08:57.160 --> 00:09:00.040]  因為耕種不只是你努力去除草
[00:09:00.040 --> 00:09:01.360]  去挪蹄
[00:09:01.360 --> 00:09:03.000]  然後去殺種
[00:09:03.000 --> 00:09:04.640]  你還要仰望
[00:09:04.640 --> 00:09:06.880]  希望有雨水的降臨
[00:09:06.880 --> 00:09:08.840]  有太陽的照耀
[00:09:08.840 --> 00:09:13.080]  於是你的農作物才可以生長
[00:09:13.080 --> 00:09:14.320]  還有就是怎樣呢?
[00:09:14.320 --> 00:09:18.040]  還要防止蝗蟲的侵蝕
[00:09:18.040 --> 00:09:20.320]  但不是你人力可以做到的
[00:09:20.320 --> 00:09:22.960]  所以看到一個很重要的真理
[00:09:22.960 --> 00:09:26.360]  就是進到美地
[00:09:26.360 --> 00:09:29.280]  但是你要付代價
[00:09:29.280 --> 00:09:32.440]  你要來承擔更多的責任
[00:09:32.440 --> 00:09:34.200]  不只是繞著手
[00:09:34.200 --> 00:09:35.600]  這個地神已經很清楚說
[00:09:35.600 --> 00:09:36.720]  是給了你們
[00:09:36.720 --> 00:09:40.000]  但是你們要進去趕走這班人
[00:09:40.000 --> 00:09:42.000]  但是不要忘記這班人是怎樣
[00:09:42.000 --> 00:09:44.360]  高大威猛
[00:09:44.360 --> 00:09:45.760]  他們很強
[00:09:45.760 --> 00:09:49.680]  所以絕對不容易
[00:09:49.680 --> 00:09:51.960]  但是是神的應許
[00:09:51.960 --> 00:09:55.720]  但同樣你要承擔這個代價
[00:09:55.720 --> 00:09:59.160]  不要忘記今天神都給了我們一個責任
[00:09:59.160 --> 00:10:01.120]  大家都很熟悉這個大使命
[00:10:01.120 --> 00:10:01.960]  所以你們要去
[00:10:01.960 --> 00:10:07.800]  我們要去傳福音
[00:10:07.800 --> 00:10:09.520]  這是我們的責任
[00:10:09.520 --> 00:10:12.600]  而且神不會叫我們空空佩劍的
[00:10:12.600 --> 00:10:15.480]  我們一起來讀《聖徒行傳》第一章第八節
[00:10:15.480 --> 00:10:17.040]  我們一起來讀出
[00:10:31.440 --> 00:10:34.360]  神將這個大使命交付給我們
[00:10:34.360 --> 00:10:36.360]  更加應許當我們做這件事的時候
[00:10:36.360 --> 00:10:38.320]  神給我們有力量
[00:10:38.320 --> 00:10:42.120]  但我們仍然要去說
[00:10:42.120 --> 00:10:44.000]  要去做
[00:10:44.000 --> 00:10:47.360]  甚至不是你說一次就行了
[00:10:47.360 --> 00:10:48.720]  我想問大家
[00:10:48.720 --> 00:10:49.960]  有哪一個人
[00:10:49.960 --> 00:10:51.360]  我們一班的信徒
[00:10:51.360 --> 00:10:53.720]  當你第一次聽到這個救恩
[00:10:53.720 --> 00:10:55.920]  你馬上相信耶穌
[00:10:55.920 --> 00:10:57.800]  我相信不多
[00:10:57.800 --> 00:11:00.960]  可能是一個很漫長的歲月
[00:11:00.960 --> 00:11:03.120]  但只要你肯去
[00:11:03.120 --> 00:11:05.720]  你不知道這個效果是怎樣
[00:11:05.720 --> 00:11:08.040]  我自己也有一些感慨
[00:11:08.040 --> 00:11:09.240]  我作為一個牧師
[00:11:09.240 --> 00:11:13.520]  但我很少和我的外家的人去傳福音
[00:11:13.520 --> 00:11:16.480]  是我的醫生我帶他們去信主
[00:11:16.480 --> 00:11:19.720]  但外父外母很少提
[00:11:19.720 --> 00:11:23.120]  但很不幸地後來外父有癌症
[00:11:23.120 --> 00:11:24.080]  我才知道
[00:11:24.080 --> 00:11:25.360]  糟糕了
[00:11:25.360 --> 00:11:26.560]  我這個作為牧師的女婿
[00:11:26.560 --> 00:11:31.000]  竟然未曾向她們講信仰
[00:11:31.000 --> 00:11:33.400]  終於有一次
[00:11:33.400 --> 00:11:35.800]  我特意帶她去旅行
[00:11:35.800 --> 00:11:38.880]  參加那些三日兩夜的團
[00:11:38.880 --> 00:11:40.240]  國內的那些
[00:11:40.240 --> 00:11:42.120]  求神幫助
[00:11:42.120 --> 00:11:43.520]  希望帶她們來香港
[00:11:43.520 --> 00:11:45.240]  就可以和她們傳福音
[00:11:45.240 --> 00:11:47.600]  晚上第一晚
[00:11:47.600 --> 00:11:50.040]  想和她們分享信仰
[00:11:50.040 --> 00:11:51.760]  怎知道
[00:11:51.760 --> 00:11:54.440]  原來在國內看到香港電視
[00:11:54.440 --> 00:11:56.960]  「外母要追劇集」不能講
[00:11:56.960 --> 00:11:59.760]  不過幸好第二天
[00:11:59.760 --> 00:12:02.000]  不是那麼快出門口
[00:12:02.000 --> 00:12:03.640]  十一點多才出發
[00:12:03.640 --> 00:12:05.160]  於是就把握這個機會
[00:12:05.160 --> 00:12:06.400]  就和外父講
[00:12:06.400 --> 00:12:08.920]  因為早上沒有什麼電視看
[00:12:08.920 --> 00:12:10.880]  我沒有想過
[00:12:10.880 --> 00:12:12.880]  當我和他講的時候
[00:12:12.880 --> 00:12:16.240]  外父很認真信耶穌
[00:12:16.240 --> 00:12:18.440]  是信得很真誠
[00:12:18.440 --> 00:12:20.040]  我真的沒有想過
[00:12:20.040 --> 00:12:21.160]  這麼容易
[00:12:21.160 --> 00:12:23.600]  但外父拜了菩薩很多年
[00:12:23.600 --> 00:12:25.000]  大真誠
[00:12:25.000 --> 00:12:27.280]  接著我和外母講
[00:12:27.280 --> 00:12:29.960]  「阿媽,阿爸都信了」
[00:12:29.960 --> 00:12:31.920]  「你怎樣?」
[00:12:31.920 --> 00:12:33.160]  外父剛剛信主
[00:12:33.160 --> 00:12:35.960]  但他已經有聖經的知識
[00:12:35.960 --> 00:12:36.560]  一信了主
[00:12:36.560 --> 00:12:37.880]  他馬上傳福音
[00:12:37.880 --> 00:12:40.600]  就好像撒瓦尼亞婦人一樣
[00:12:40.600 --> 00:12:42.800]  他馬上對著外母講
[00:12:42.800 --> 00:12:43.920]  「你是大罪人來的」
[00:12:43.920 --> 00:12:44.760]  「你快點信耶穌」
[00:12:44.760 --> 00:12:45.880]  「不然你會落地獄」
[00:12:45.880 --> 00:12:47.640]  這些事我都不敢講
[00:12:47.640 --> 00:12:49.360]  但是外父講
[00:12:49.360 --> 00:12:50.760]  外母馬上點頭信了
[00:12:50.760 --> 00:12:52.800]  兩個就這樣信了
[00:12:52.800 --> 00:12:57.400]  接著阿媽在我的教會裡洗禮
[00:12:57.400 --> 00:12:58.240]  雖然有癌症
[00:12:58.240 --> 00:13:01.280]  但是都過了幾年
[00:13:01.280 --> 00:13:03.800]  都沒有一點辛苦離開
[00:13:03.800 --> 00:13:05.640]  有神的憐憫
[00:13:05.640 --> 00:13:06.480]  所以記住
[00:13:06.480 --> 00:13:08.760]  今天神給我們有應許
[00:13:08.760 --> 00:13:12.840]  但我們願不願意來帶去承擔?
[00:13:12.840 --> 00:13:14.000]  很多時候我們會想
[00:13:14.000 --> 00:13:16.160]  今天為什麼會坐在這裡?
[00:13:16.160 --> 00:13:17.080]  如果回想起來
[00:13:17.080 --> 00:13:18.800]  有時候
[00:13:18.800 --> 00:13:20.000]  你的生命裡面
[00:13:20.000 --> 00:13:22.080]  你信不相信是神掌管?
[00:13:22.080 --> 00:13:24.920]  有時候神是很清晰給你的指引
[00:13:24.920 --> 00:13:28.560]  有時候好像一些很無奈的離開
[00:13:28.560 --> 00:13:32.280]  但是有神在後面策劃
[00:13:32.280 --> 00:13:33.440]  伯拉罕是很清楚
[00:13:33.440 --> 00:13:37.720]  神叫他離開本地、本族、富家
[00:13:37.720 --> 00:13:39.680]  他有信心踏上
[00:13:39.680 --> 00:13:41.720]  但是他又看雅各
[00:13:41.720 --> 00:13:44.480]  雅各逃亡到外父那裡
[00:13:44.480 --> 00:13:46.640]  後來本來是舅父
[00:13:46.640 --> 00:13:48.440]  後來成為外父
[00:13:48.440 --> 00:13:50.360]  但是神很有趣
[00:13:50.360 --> 00:13:53.840]  他狡猾,但是神就用一個更狡猾的人
[00:13:53.840 --> 00:13:55.600]  來對付他
[00:13:55.600 --> 00:13:58.840]  他想娶小表妹
[00:13:58.840 --> 00:14:02.440]  但結果娶了大表妹
[00:14:02.440 --> 00:14:05.000]  「買一個,獲得一個免費的」
[00:14:05.000 --> 00:14:07.000]  你就想
[00:14:07.000 --> 00:14:10.400]  繼續要做多七年
[00:14:10.400 --> 00:14:15.560]  所以聖經裡面最典型的老婆奴是雅各
[00:14:15.560 --> 00:14:18.880]  但是後來仍然跟外父
[00:14:18.880 --> 00:14:21.480]  舅子交惡
[00:14:21.480 --> 00:14:23.400]  他很不情願的
[00:14:23.400 --> 00:14:27.040]  但是現在這個形勢這麼惡劣的時候怎麼辦?
[00:14:27.040 --> 00:14:28.960]  很無奈
[00:14:28.960 --> 00:14:31.120]  懷著戰嬰的心
[00:14:31.120 --> 00:14:33.480]  回自己的故鄉
[00:14:33.480 --> 00:14:35.200]  但是記不記得
[00:14:35.200 --> 00:14:37.480]  就要回去的時候
[00:14:37.480 --> 00:14:39.720]  神跟他摔跤
[00:14:39.720 --> 00:14:41.840]  在比羅伊勒裡面
[00:14:41.840 --> 00:14:42.480]  跟他摔跤
[00:14:42.480 --> 00:14:44.440]  後來在那晚跟他說
[00:14:44.440 --> 00:14:46.200]  你要叫以色列
[00:14:46.200 --> 00:14:48.960]  記住他是無奈地離開
[00:14:48.960 --> 00:14:51.320]  但是他的離開
[00:14:51.320 --> 00:14:54.880]  反而是他的一個祝福
[00:14:54.880 --> 00:14:57.040]  當日你不要忘記
[00:14:57.040 --> 00:14:58.880]  一群基督徒
[00:14:58.880 --> 00:15:00.880]  當他們去順主
[00:15:00.880 --> 00:15:02.680]  面對自己人
[00:15:02.680 --> 00:15:06.360]  猶太人、哥羅馬政府一起來迫害他們
[00:15:06.360 --> 00:15:09.680]  特別是第一個執事屍體犯被殺
[00:15:09.680 --> 00:15:10.960]  當他被殺之後
[00:15:10.960 --> 00:15:12.040]  發生了什麼事呢?
[00:15:12.040 --> 00:15:15.840]  我們一起讀《聖經》第八章第一和第四節
[00:15:15.840 --> 00:15:17.840]  我們一起來讀出
[00:15:17.840 --> 00:15:35.440]  (《聖經》第八章第一和第四節)
[00:15:35.440 --> 00:15:36.280]  你有沒有留意到
[00:15:36.280 --> 00:15:39.160]  神有沒有責備這群人
[00:15:39.160 --> 00:15:40.800]  沒有信心?
[00:15:40.800 --> 00:15:43.200]  不是的
[00:15:43.200 --> 00:15:45.360]  魔鬼要扼殺
[00:15:45.360 --> 00:15:48.880]  剛剛成長的教會
[00:15:48.880 --> 00:15:51.720]  逼迫這群信徒
[00:15:51.720 --> 00:15:56.560]  但是信徒四散奔逃
[00:15:56.560 --> 00:15:58.280]  保住自己的命
[00:15:58.280 --> 00:16:00.520]  但是他們不只是逃亡
[00:16:00.520 --> 00:16:01.880]  《聖經》裡面很清楚
[00:16:01.880 --> 00:16:05.920]  這些分散的人就往各處去傳道
[00:16:05.920 --> 00:16:07.520]  反而因為這樣緣故
[00:16:07.520 --> 00:16:11.080]  福音得到廣傳
[00:16:11.080 --> 00:16:12.840]  所以我們去哪個地方
[00:16:12.840 --> 00:16:14.560]  不是一個問題
[00:16:14.560 --> 00:16:16.000]  是我們去哪個地方
[00:16:16.000 --> 00:16:19.760]  我們都有沒有承擔我們的責任
[00:16:19.760 --> 00:16:20.640]  在香港
[00:16:20.640 --> 00:16:21.800]  鹽就是鹽
[00:16:21.800 --> 00:16:22.560]  但是來到加拿大
[00:16:22.560 --> 00:16:23.640]  都是鹽
[00:16:23.640 --> 00:16:26.120]  都是發出的鹽的鹹味
[00:16:26.120 --> 00:16:26.920]  在香港
[00:16:26.920 --> 00:16:29.040]  鋼是放射的
[00:16:29.040 --> 00:16:30.040]  但是同樣在加拿大
[00:16:30.040 --> 00:16:32.400]  鋼也是一樣有作用的
[00:16:32.400 --> 00:16:35.120]  所以我們沒有好的東西來承擔
[00:16:35.120 --> 00:16:37.360]  正如我去了英國
[00:16:37.360 --> 00:16:39.320]  我一開始是很不情願去
[00:16:39.320 --> 00:16:42.240]  因為怕失去了侍奉機會
[00:16:42.240 --> 00:16:44.760]  但是很感恩神賢給了我很多機會
[00:16:44.760 --> 00:16:47.760]  現在我仍然是在做青少年的工作
[00:16:47.760 --> 00:16:49.440]  每隔一個禮拜
[00:16:49.440 --> 00:16:52.000]  是有網上的青少年座位
[00:16:52.000 --> 00:16:55.080]  是特別為第二代的基督徒而設
[00:16:55.080 --> 00:16:56.640]  現在都很困難
[00:16:56.640 --> 00:16:58.800]  因為連細蚊仔都喜歡參加
[00:16:58.800 --> 00:17:02.720]  我的年齡層是由七歲到十八九歲
