
[00:00:00.000 --> 00:00:02.240]  開始一個新日計 講道系列
[00:02:40.960 --> 00:02:44.160]  如果你知道他未必
[00:02:44.160 --> 00:02:46.240]  有這樣的掙扎的話
[00:02:46.240 --> 00:02:50.960]  希望能夠幫助大家 並且能夠幫助他們
[00:02:50.960 --> 00:02:55.040]  今天我們首先第一堂就要講一個
[00:02:55.040 --> 00:02:57.360]  摧毀我們的家庭
[00:02:57.360 --> 00:03:01.440]  讓我們的上帝見到我們都覺得醜的
[00:03:01.440 --> 00:03:03.640]  一個殺手
[00:03:03.640 --> 00:03:05.280]  number one killer
[00:03:05.280 --> 00:03:06.680]  number one killer
[00:03:06.680 --> 00:03:07.760]  是什麼
[00:03:07.760 --> 00:03:10.200]  看我們outline應該知道是什麼
[00:03:10.200 --> 00:03:11.680]  就是寇同
[00:03:11.680 --> 00:03:16.560]  原來缺乏溝通
[00:03:16.560 --> 00:03:19.520]  沒有溝通 溝而不通
[00:03:19.520 --> 00:03:21.240]  無論怎樣都好
[00:03:21.240 --> 00:03:26.480]  是摧毀我們婚姻家庭的頭號殺手
[00:03:26.480 --> 00:03:28.560]  我有個短片跟大家分享
[00:03:28.560 --> 00:03:30.960]  大家要留意一下字幕
[00:03:30.960 --> 00:03:32.640]  可能你會get到多一點
[00:03:32.640 --> 00:03:34.680]  ok 你才明白他說什麼
[00:03:34.680 --> 00:03:37.480]  看看這個短片 好不好
[00:03:37.480 --> 00:03:42.480]  好的先生 請問您幾位入住
[00:03:42.480 --> 00:03:43.600]  我十一個人
[00:03:43.600 --> 00:03:44.800]  十一個人
[00:03:44.800 --> 00:03:46.160]  不是十一個人
[00:03:46.160 --> 00:03:47.520]  我十一個人
[00:03:47.520 --> 00:03:49.360]  二十一個人
[00:03:49.360 --> 00:03:51.080]  九十一個人
[00:03:51.080 --> 00:03:52.360]  九十一個人
[00:03:52.360 --> 00:03:53.320]  對不起先生
[00:03:53.320 --> 00:03:57.280]  我們這裏沒有那麼多房間
[00:03:57.280 --> 00:03:59.120]  我九十一個人
[00:03:59.120 --> 00:04:01.160]  一個人是吧
[00:04:01.160 --> 00:04:03.160]  用華語聽不清
[00:04:03.160 --> 00:04:04.880]  你叫啥名字
[00:04:04.880 --> 00:04:07.720]  姜芸玉
[00:04:07.720 --> 00:04:10.640]  姜芸玉
[00:04:10.640 --> 00:04:13.560]  What's your name
[00:04:13.560 --> 00:04:15.240]  姜芸玉
[00:04:15.240 --> 00:04:20.240]  我說的是英語呀
[00:04:20.240 --> 00:04:26.720]  好了 蔣先生
[00:04:26.720 --> 00:04:28.880]  您是要標間還是大牀房
[00:04:28.880 --> 00:04:30.200]  請問您是要普通標間
[00:04:30.200 --> 00:04:31.560]  還是商務標間
[00:04:31.560 --> 00:04:33.840]  您是要吸菸的還是不吸菸的
[00:04:33.840 --> 00:04:35.480]  請問您喜歡樓層高一點的
[00:04:35.480 --> 00:04:36.680]  還是低一點的
[00:04:36.680 --> 00:04:38.920]  您喜歡單數的還是雙數的
[00:04:38.920 --> 00:04:41.320]  請問您是要朝南的還是朝北的
[00:04:41.320 --> 00:04:44.640]  您是要電梯左邊的還是右邊的
[00:04:44.640 --> 00:04:47.880]  從天安機號間
[00:04:47.880 --> 00:04:48.520]  你好
[00:04:48.520 --> 00:04:50.080]  我要一間樓層高一點的
[00:04:50.080 --> 00:04:50.920]  不抽菸的
[00:04:50.920 --> 00:04:52.120]  電梯靠郵的
[00:04:52.120 --> 00:04:52.920]  朝南的
[00:04:52.920 --> 00:04:53.760]  單數的
[00:04:53.760 --> 00:04:54.960]  普通標間
[00:04:54.960 --> 00:04:56.280]  請付押金一千
[00:04:56.280 --> 00:04:57.560]  刷卡還是信件
[00:04:57.560 --> 00:04:59.640]  刷卡
[00:04:59.640 --> 00:05:08.880]  請輸一下密碼
[00:05:08.880 --> 00:05:10.080]  沒反應呀
[00:05:10.080 --> 00:05:15.480]  你再輸一次試試
[00:05:15.480 --> 00:05:16.280]  不好意思
[00:05:16.280 --> 00:05:17.680]  你再試一次
[00:05:17.680 --> 00:05:20.600]  還不對
[00:05:20.600 --> 00:05:22.360]  小姐
[00:05:22.360 --> 00:05:23.920]  你搞了個計算器給我
[00:05:23.920 --> 00:05:29.800]  我輸一萬次都不能翻譯
[00:05:29.800 --> 00:05:30.760]  對不起先生
[00:05:30.760 --> 00:05:32.080]  我們的刷卡機壞了
[00:05:32.080 --> 00:05:33.120]  您只能付現金了
[00:05:33.120 --> 00:05:34.800]  停在這裏好了
[00:05:34.800 --> 00:05:36.280]  因爲他四分多鐘
[00:05:36.280 --> 00:05:37.480]  不要講國語
[00:05:37.480 --> 00:05:39.400]  不用講國語
[00:05:39.400 --> 00:05:42.040]  溝通的問題你曉得
[00:05:42.040 --> 00:05:43.600]  溝通的問題
[00:05:43.600 --> 00:05:44.400]  不止國語
[00:05:44.400 --> 00:05:47.840]  我講了國語
[00:05:47.840 --> 00:05:48.600]  當然要看一個
[00:05:48.600 --> 00:05:50.720]  有沒有人看過這段片
[00:05:50.720 --> 00:05:52.200]  有沒有人看過
[00:05:52.200 --> 00:05:53.080]  有人看過
[00:05:53.080 --> 00:05:55.640]  挺有趣的
[00:05:55.640 --> 00:05:56.840]  這個短片裏面
[00:05:56.840 --> 00:05:58.080]  其實我們看到
[00:05:58.080 --> 00:06:00.240]  好幾個溝通
[00:06:00.240 --> 00:06:02.480]  常見的問題
[00:06:02.480 --> 00:06:05.040]  比如說語言不通
[00:06:05.040 --> 00:06:07.840]  誤解了對方的意思
[00:06:07.840 --> 00:06:09.880]  沒有留心對方所講的話
[00:06:09.880 --> 00:06:11.560]  或者把別人講話的時間
[00:06:11.560 --> 00:06:12.600]  給你一巴掌說不停
[00:06:12.600 --> 00:06:14.720]  讓對方沒機會參加
[00:06:14.720 --> 00:06:18.480]  講清楚他的問題是什麼
[00:06:18.480 --> 00:06:20.000]  這些都是我們
[00:06:20.000 --> 00:06:21.640]  跟別人溝通的時候
[00:06:21.640 --> 00:06:23.400]  最常見到
[00:06:23.400 --> 00:06:27.600]  你可以觀察到的問題
[00:06:27.600 --> 00:06:29.400]  你看到的 見到的
[00:06:29.400 --> 00:06:31.640]  處理是容易的
[00:06:31.640 --> 00:06:34.680]  但今天我跟大家要分享的是什麼呢
[00:06:34.680 --> 00:06:37.520]  是好幾個
[00:06:37.520 --> 00:06:40.240]  堵塞大家溝通
[00:06:40.240 --> 00:06:43.400]  一些深層次的問題
[00:06:43.400 --> 00:06:45.800]  如果我們不能處理這些問題的時候
[00:06:45.800 --> 00:06:47.040]  就算這些表面上
[00:06:47.040 --> 00:06:47.880]  大家講不清楚
[00:06:47.880 --> 00:06:49.440]  講多一次不就行了
[00:06:49.440 --> 00:06:52.160]  或者解釋清楚
[00:06:52.160 --> 00:06:53.120]  那就明白了
[00:06:53.120 --> 00:06:54.960]  這些是簡單的
[00:06:54.960 --> 00:06:57.000]  這些容易處理的
[00:06:57.000 --> 00:06:58.320]  但是有很多深層次
[00:06:58.320 --> 00:06:59.800]  藏在我們心靈深處
[00:06:59.800 --> 00:07:02.760]  導致我們跟別人溝通的時候
[00:07:02.760 --> 00:07:04.040]  有隔膜
[00:07:04.040 --> 00:07:05.000]  溝而不通
[00:07:05.000 --> 00:07:06.840]  不能處理過去
[00:07:06.840 --> 00:07:08.520]  到底是什麼原因呢
[00:07:08.520 --> 00:07:10.640]  是什麼來的呢
[00:07:10.640 --> 00:07:14.240]  今天跟大家回去看《創世紀》
[00:07:14.240 --> 00:07:17.920]  第一個家庭就開始有溝通問題了
[00:07:17.920 --> 00:07:20.240]  我們先看《創世紀》第三章第七節
[00:07:20.240 --> 00:07:21.720]  那裏講給我們聽
[00:07:21.720 --> 00:07:25.720]  第一個堵塞我們溝通的問題是什麼呢
[00:07:25.720 --> 00:07:27.840]  我們看第三章第七節那裏說
[00:07:27.840 --> 00:07:29.640]  他們以人的眼睛就明亮了
[00:07:29.640 --> 00:07:31.040]  這個講亞當夏娃
[00:07:31.040 --> 00:07:32.280]  喫了禁果
[00:07:32.280 --> 00:07:34.720]  眼睛就發亮了
[00:07:34.720 --> 00:07:36.400]  才知道
[00:07:36.400 --> 00:07:38.320]  自己是赤身露體的
[00:07:38.320 --> 00:07:42.240]  於是就拿些無花果樹的葉子
[00:07:42.240 --> 00:07:46.960]  爲自己編造羣節
[00:07:46.960 --> 00:07:48.040]  我剛纔說
[00:07:48.040 --> 00:07:52.320]  第一個阻塞我們溝通的障礙
[00:07:52.320 --> 00:07:53.840]  是什麼呢
[00:07:53.840 --> 00:07:56.040]  就是羞恥
[00:07:56.040 --> 00:07:57.360]  當你感到羞恥的時候
[00:07:57.360 --> 00:08:00.160]  亞當不敢見上帝
[00:08:00.160 --> 00:08:01.480]  當你感到羞恥的時候
[00:08:01.480 --> 00:08:08.280]  亞當和夏娃不敢面對赤身露體的對方
[00:08:08.280 --> 00:08:11.280]  再進而羞恥令有件什麼事發生呢
[00:08:11.280 --> 00:08:12.400]  不能接受自己
[00:08:12.400 --> 00:08:14.040]  爲什麼原來我是這樣的
[00:08:14.040 --> 00:08:15.480]  也不能接受對方
[00:08:15.480 --> 00:08:19.680]  爲什麼是對方讓我變成這樣
[00:08:19.680 --> 00:08:23.040]  原來羞恥可以令我們有意無意地
[00:08:23.040 --> 00:08:24.880]  我們心靈的深處裏面來說
[00:08:24.880 --> 00:08:27.320]  有一種不接納
[00:08:27.320 --> 00:08:30.640]  拒抗對方存在在我們生命當中
[00:08:30.640 --> 00:08:32.200]  講不講不出來的
[00:08:32.200 --> 00:08:34.840]  但是大家明白我所說的意思嗎
[00:08:34.840 --> 00:08:36.080]  當你感到羞恥的時候
[00:08:36.080 --> 00:08:37.400]  原來就有這種情況出現了
[00:08:37.400 --> 00:08:38.720]  我們不能接受自己
[00:08:38.720 --> 00:08:39.720]  也不能接受對方
[00:08:39.720 --> 00:08:43.360]  我們在不知不覺當中
[00:08:43.360 --> 00:08:45.520]  就產生了一種疏離感
[00:08:45.520 --> 00:08:46.920]  我不接受你 你不接受我
[00:08:46.920 --> 00:08:48.800]  大家就有疏離感
[00:08:48.800 --> 00:08:50.040]  你明白我說什麼嗎
[00:08:50.040 --> 00:08:51.280]  合理嗎
[00:08:51.280 --> 00:08:52.720]  合理嗎
[00:08:52.720 --> 00:08:53.720]  有疏離感的時候
[00:08:53.720 --> 00:08:54.760]  大家就不溝通了
[00:08:54.760 --> 00:08:56.640]  最好不聊天
[00:08:56.640 --> 00:08:59.800]  亞當和夏娃對上帝來說
[00:08:59.800 --> 00:09:02.280]  更多了一重的問題
[00:09:02.280 --> 00:09:04.600]  除了羞恥感之外
[00:09:04.600 --> 00:09:06.120]  還多了什麼
[00:09:06.120 --> 00:09:08.040]  是罪疚感
[00:09:08.040 --> 00:09:09.760]  上帝叫他們不要喫禁果
[00:09:09.760 --> 00:09:14.040]  羊可以喫 但這棵樹上的果子不能喫
[00:09:14.040 --> 00:09:17.040]  他明明就是不聽上帝的說話
[00:09:17.040 --> 00:09:19.040]  這種罪疚感
[00:09:19.040 --> 00:09:22.200]  就令他們覺得很難堪
[00:09:22.200 --> 00:09:23.600]  得罪了上帝
[00:09:23.600 --> 00:09:25.440]  而由那個道德知覺
[00:09:25.440 --> 00:09:28.200]  讓他們因爲大家赤身露體
[00:09:28.200 --> 00:09:30.520]  而感到羞恥的這一件事
[00:09:30.520 --> 00:09:33.200]  更加讓他們逃避上帝
[00:09:33.200 --> 00:09:34.720]  不敢見上帝
[00:09:34.720 --> 00:09:36.240]  溝通就是這樣
[00:09:36.240 --> 00:09:37.040]  當你有罪疚感
[00:09:37.040 --> 00:09:37.920]  當你有羞恥感
[00:09:37.920 --> 00:09:38.960]  大家就疏遠
[00:09:38.960 --> 00:09:40.560]  大家就不肯見
[00:09:40.560 --> 00:09:41.920]  那你怎麼溝通
[00:09:41.920 --> 00:09:45.080]  想溝通都溝通不了
[00:09:45.080 --> 00:09:46.560]  所以原來
[00:09:46.560 --> 00:09:48.760]  一種羞恥感和罪疚感
[00:09:48.760 --> 00:09:51.840]  就會導致人與人之間的隔膜
[00:09:51.840 --> 00:09:53.800]  不斷地加增
[00:09:53.800 --> 00:09:55.200]  以至到一個地步
[00:09:55.200 --> 00:09:59.240]  溝通是受到堵塞的
[00:09:59.240 --> 00:10:00.280]  當然
[00:10:00.280 --> 00:10:01.960]  我要解釋一下的是什麼
[00:10:01.960 --> 00:10:04.280]  當我們講到羞恥感的時候
[00:10:04.280 --> 00:10:06.520]  有兩種羞恥感
[00:10:06.520 --> 00:10:08.520]  一種羞恥感是什麼呢
[00:10:08.520 --> 00:10:10.520]  是
[00:10:10.520 --> 00:10:11.360]  應該怎麼說呢
[00:10:11.360 --> 00:10:13.880]  是imposing
[00:10:13.880 --> 00:10:15.000]  就是說
[00:10:15.000 --> 00:10:18.760]  是外在加在你身上的一些羞恥感
[00:10:18.760 --> 00:10:20.640]  比如說你家裏父母離婚
[00:10:20.640 --> 00:10:21.720]  分居
[00:10:21.720 --> 00:10:22.400]  OK
[00:10:22.400 --> 00:10:24.120]  或者你在家裏的時候
[00:10:24.120 --> 00:10:28.520]  時時被大人或者是誰都好
[00:10:28.520 --> 00:10:33.040]  用言語甚至粗暴地虐待你
[00:10:33.040 --> 00:10:34.280]  或者家裏有些人
[00:10:34.280 --> 00:10:36.040]  父母也好兄弟姐妹也好
[00:10:36.040 --> 00:10:37.360]  有人吸毒
[00:10:37.360 --> 00:10:39.360]  有人遇酒
[00:10:39.360 --> 00:10:40.760]  濫捕
[00:10:40.760 --> 00:10:42.360]  諸如此類的東西
[00:10:42.360 --> 00:10:43.640]  你feel shame
[00:10:43.640 --> 00:10:45.640]  我家裏有這樣的人
[00:10:45.640 --> 00:10:46.440]  你沒辦法的
[00:10:46.440 --> 00:10:47.560]  因爲你是其中一個分子
[00:10:47.560 --> 00:10:49.520]  你可不可以脫離那個情況
[00:10:49.520 --> 00:10:50.400]  you cannot
[00:10:50.400 --> 00:10:50.880]  OK
[00:10:50.880 --> 00:10:52.280]  你就生活在那個環境當中
[00:10:52.280 --> 00:10:55.120]  所以這些都是impose在你身上的
[00:10:55.120 --> 00:10:56.840]  你想避都避不了的
[00:10:56.840 --> 00:10:57.360]  OK
[00:10:57.360 --> 00:11:01.080]  但是這些情況讓你覺得shame
[00:11:01.080 --> 00:11:01.880]  shame的時候
[00:11:01.880 --> 00:11:02.760]  怎樣啊
[00:11:02.760 --> 00:11:03.480]  躲起來
[00:11:03.480 --> 00:11:04.080]  不肯溝通
[00:11:04.080 --> 00:11:05.080]  不肯見人
[00:11:05.080 --> 00:11:07.760]  將人拒之門外
[00:11:07.760 --> 00:11:10.040]  但是還有另外一種shame是什麼呢
[00:11:10.040 --> 00:11:10.840]  另外一種shame是
[00:11:10.840 --> 00:11:12.880]  self-inflicted shame
[00:11:12.880 --> 00:11:16.040]  就是說是自己拿回來的
[00:11:16.040 --> 00:11:18.200]  譬如說你明知道一些事情不應該做的
[00:11:18.200 --> 00:11:19.040]  你做了
[00:11:19.040 --> 00:11:21.720]  好像當夏娃知道不應該喫禁果
[00:11:21.720 --> 00:11:22.680]  就喫了
[00:11:22.680 --> 00:11:24.760]  這些是自己拿回來的shame
[00:11:24.760 --> 00:11:26.560]  你不聽父母的話
[00:11:26.560 --> 00:11:27.120]  OK
[00:11:27.120 --> 00:11:28.080]  父母罰你
[00:11:28.080 --> 00:11:29.080]  覺得很shame
[00:11:29.080 --> 00:11:30.520]  覺得很羞恥
[00:11:30.520 --> 00:11:31.640]  很慚愧
[00:11:31.640 --> 00:11:32.720]  你知道一些事情
[00:11:32.720 --> 00:11:33.640]  別人不喜歡的
[00:11:33.640 --> 00:11:34.600]  你偏偏去做
[00:11:34.600 --> 00:11:35.360]  做了之後
[00:11:35.360 --> 00:11:36.400]  每個人看着你的時候
[00:11:36.400 --> 00:11:37.440]  你很feel shame
[00:11:37.440 --> 00:11:39.640]  覺得很羞恥
[00:11:39.640 --> 00:11:42.960]  這兩種的羞恥裏面來說
[00:11:42.960 --> 00:11:45.040]  都會導致同一個結果
[00:11:45.040 --> 00:11:46.760]  無論是你自己拿回來的也好
[00:11:46.760 --> 00:11:48.920]  人家強加在你身上的也好
[00:11:48.920 --> 00:11:50.600]  你自己自取其辱的
[00:11:50.600 --> 00:11:52.480]  或者是家裏人
[00:11:52.480 --> 00:11:53.840]  都不想的
[00:11:53.840 --> 00:11:55.280]  不過你身在那裏
[00:11:55.280 --> 00:11:58.720]  讓你承受了那些恥辱
[00:11:58.720 --> 00:12:00.640]  無論是哪種shame
[00:12:00.640 --> 00:12:02.520]  當你淋到你身上的時候
[00:12:02.520 --> 00:12:04.320]  最終的結果是什麼呢
[00:12:04.320 --> 00:12:06.960]  你和人的溝通
[00:12:06.960 --> 00:12:08.440]  因爲這樣的緣故
[00:12:08.440 --> 00:12:11.440]  就被阻隔開了
[00:12:11.440 --> 00:12:15.440]  這個其實是一個很嚴重的問題
[00:12:15.440 --> 00:12:21.520]  如果我們要重建溝通這個渠道的時候
[00:12:21.520 --> 00:12:23.240]  你怎麼做呢
[00:12:23.240 --> 00:12:24.160]  要打開
[00:12:24.160 --> 00:12:25.720]  要打開通
[00:12:25.720 --> 00:12:27.080]  通過它
[00:12:27.080 --> 00:12:29.400]  你怎麼能夠打開
[00:12:29.400 --> 00:12:34.360]  這個由羞恥感、罪疚感
[00:12:34.360 --> 00:12:36.680]  導致的那種blockage
[00:12:36.680 --> 00:12:39.040]  那種堵塞呢
[00:12:39.040 --> 00:12:40.960]  很多時候我們看看
[00:12:40.960 --> 00:12:43.160]  Donald Y. 他用什麼方法
[00:12:43.160 --> 00:12:46.680]  用無花果樹的樹葉做了一些裙子
[00:12:46.680 --> 00:12:49.720]  用樹葉做了一些裙子
[00:12:49.720 --> 00:12:51.840]  穿在身上
[00:12:51.840 --> 00:12:54.600]  他們的方法是怎樣的
[00:12:54.600 --> 00:12:56.840]  遮蓋
[00:12:56.840 --> 00:12:59.720]  遮掩他們這種羞恥感
[00:12:59.720 --> 00:13:03.120]  遮住大家都好了 以爲沒事了
[00:13:03.120 --> 00:13:04.840]  夠不夠
[00:13:04.840 --> 00:13:06.720]  行不行
[00:13:06.720 --> 00:13:07.800]  No
[00:13:07.800 --> 00:13:08.840]  不足夠
[00:13:08.840 --> 00:13:11.040]  因爲他們只是遮蓋了
[00:13:11.040 --> 00:13:13.280]  他們那種羞恥感和罪疚感
[00:13:13.280 --> 00:13:16.360]  蓋住它 不讓人看到 不讓人知道
[00:13:16.360 --> 00:13:19.040]  有沒有處理根源的問題
[00:13:19.040 --> 00:13:20.360]  有沒有
[00:13:20.360 --> 00:13:21.480]  No
[00:13:21.480 --> 00:13:22.520]  Not a real problem
[00:13:22.520 --> 00:13:24.840]  他們根本沒有去處理
[00:13:24.840 --> 00:13:26.880]  所以就算我們遮住
[00:13:26.880 --> 00:13:28.720]  大家舒服點好過點
[00:13:28.720 --> 00:13:30.320]  但問題仍然存在
[00:13:30.320 --> 00:13:32.160]  在什麼時間爆出來的時候
[00:13:32.160 --> 00:13:38.760]  仍然會導致彼此之間溝通的堵塞和障礙
[00:13:38.760 --> 00:13:42.320]  所以如果我們要處理根源問題的時候
[00:13:42.320 --> 00:13:45.440]  必定要回到上帝那裏
[00:13:45.440 --> 00:13:46.360]  詩篇砌一篇
[00:13:46.360 --> 00:13:47.840]  這個outline沒有的
[00:13:47.840 --> 00:13:48.760]  不過你寫下吧
[00:13:48.760 --> 00:13:50.480]  詩篇砌一篇第一節
[00:13:50.480 --> 00:13:51.360]  那裏說到
[00:13:51.360 --> 00:13:53.360]  當我投靠你的時候
[00:13:53.360 --> 00:13:56.280]  我就永遠不再羞恥
[00:13:56.280 --> 00:13:58.320]  詩篇砌一篇第一節
[00:13:58.320 --> 00:14:03.200]  然後詩篇一百一十九篇的第六節裏說
[00:14:03.200 --> 00:14:05.440]  我看重你的吩咐
[00:14:05.440 --> 00:14:06.800]  看重你的命令
[00:14:06.800 --> 00:14:09.280]  就不至於羞恥
[00:14:09.280 --> 00:14:10.520]  你一投靠上帝
[00:14:10.520 --> 00:14:11.600]  你就不再羞恥了
[00:14:11.600 --> 00:14:12.440]  第二呢
[00:14:12.440 --> 00:14:13.600]  你看從神的命令
[00:14:13.600 --> 00:14:15.000]  聽神的話
[00:14:15.000 --> 00:14:17.000]  你就不會羞恥了
[00:14:17.000 --> 00:14:18.360]  然後第三節聖經
[00:14:18.360 --> 00:14:20.480]  西方亞書比較少看的
[00:14:20.480 --> 00:14:21.480]  小仙之珠
[00:14:21.480 --> 00:14:23.280]  西方亞書第三節十一節裏說
[00:14:23.280 --> 00:14:24.960]  到了那一天
[00:14:24.960 --> 00:14:29.000]  你必不因你背揹我
[00:14:29.000 --> 00:14:30.520]  所做的一切
[00:14:30.520 --> 00:14:31.760]  而感到羞恥
[00:14:31.760 --> 00:14:32.640]  到了那一天
[00:14:32.640 --> 00:14:34.400]  當耶穌來的時候
[00:14:34.400 --> 00:14:36.240]  耶穌來了沒有
[00:14:36.240 --> 00:14:37.680]  耶穌來了沒有
[00:14:37.680 --> 00:14:38.920]  耶穌來了
[00:14:38.920 --> 00:14:40.120]  靠着耶穌基督
[00:14:40.120 --> 00:14:44.880]  我們可以除去一切這些恥辱
[00:14:44.880 --> 00:14:47.920]  這些是聖經的應許
[00:14:47.920 --> 00:14:49.360]  OK
[00:14:49.360 --> 00:14:54.400]  如果我們由自己拿回來的那些恥辱
[00:14:54.400 --> 00:14:56.320]  即是self inflicted
[00:14:56.320 --> 00:14:57.760]  做了你不應該做的事
[00:14:57.760 --> 00:14:59.040]  做了你不喜歡的事
[00:14:59.040 --> 00:15:00.400]  OK
[00:15:00.400 --> 00:15:01.960]  而導致自己有一種羞恥感
[00:15:01.960 --> 00:15:03.400]  罪疚感
[00:15:03.400 --> 00:15:05.280]  因爲上帝的緣故
[00:15:05.280 --> 00:15:07.080]  上帝的慈悲憐憫
[00:15:07.080 --> 00:15:08.800]  因爲耶穌基督的緣故
[00:15:08.800 --> 00:15:11.960]  我們都可以將這些恥辱除去
[00:15:11.960 --> 00:15:13.480]  神再不以我們爲羞恥
[00:15:13.480 --> 00:15:16.920]  我們再也不會因爲這樣的緣故感到羞恥
[00:15:16.920 --> 00:15:20.040]  何況是一些不關你的事
[00:15:20.040 --> 00:15:21.600]  你只不過在一個處境當中
[00:15:21.600 --> 00:15:24.400]  不知怎樣拿了那些東西回來
[00:15:24.400 --> 00:15:26.680]  令到自己覺得很羞恥
[00:15:26.680 --> 00:15:27.960]  很羞辱
[00:15:27.960 --> 00:15:28.960]  不想說家人
[00:15:28.960 --> 00:15:30.040]  不想說這不想說那
[00:15:30.040 --> 00:15:31.720]  因爲太羞恥了
[00:15:31.720 --> 00:15:33.640]  太過於我覺得沒有面子了
[00:15:33.640 --> 00:15:34.120]  OK
[00:15:34.120 --> 00:15:36.320]  不想說
[00:15:36.320 --> 00:15:37.560]  如果自己拿回來的
[00:15:37.560 --> 00:15:38.520]  上帝都可以饒恕
[00:15:38.520 --> 00:15:40.720]  何況這些不關你的事
[00:15:40.720 --> 00:15:42.040]  是不是
[00:15:42.040 --> 00:15:44.440]  而當我們相信耶穌的時候
[00:15:44.440 --> 00:15:46.600]  有一些聖經大家都很熟的
[00:15:46.600 --> 00:15:52.400]  若有人在基督裏他是一個新造的人
[00:15:52.400 --> 00:15:55.400]  然後約翰福音第一章十二節那裏說什麼
[00:15:55.400 --> 00:15:57.640]  凡接待他的就是信他命的人
[00:15:57.640 --> 00:16:00.160]  他就是他們的權柄
[00:16:00.160 --> 00:16:01.920]  做什麼
[00:16:01.920 --> 00:16:04.360]  作上帝的兒女
[00:16:04.360 --> 00:16:05.160]  哇
[00:16:05.160 --> 00:16:05.680]  第一
