
[00:00:00.000 --> 00:00:04.000]  特勤姐妹在此再次恭賀大家
[00:06:23.000 --> 00:06:26.000]  就是他們不肯接受耶穌基督
[00:06:26.000 --> 00:06:28.000]  就是舊約所預言的尼塞亞
[00:06:28.000 --> 00:06:32.000]  所以他們直接在這個以戈殿
[00:06:32.000 --> 00:06:34.000]  其實都是土耳其
[00:06:34.000 --> 00:06:35.000]  今天是土耳其的中部
[00:06:35.000 --> 00:06:38.000]  他走到這個路斯德的城
[00:06:38.000 --> 00:06:40.000]  就是要來追趕
[00:06:40.000 --> 00:06:42.000]  要來迫害保羅
[00:06:42.000 --> 00:06:44.000]  但保羅不因為這樣的緣故
[00:06:44.000 --> 00:06:45.000]  他退縮
[00:06:45.000 --> 00:06:46.000]  他相反
[00:06:46.000 --> 00:06:49.000]  他知道他所傳的這位復活的救主耶穌
[00:06:49.000 --> 00:06:50.000]  是真實的
[00:06:50.000 --> 00:06:53.000]  而且是在我們每一個信徒的生命裡
[00:06:53.000 --> 00:06:56.000]  是能夠產生那種果效
[00:06:56.000 --> 00:06:58.000]  改變我們的生命
[00:06:58.000 --> 00:06:59.000]  以至我們的生命
[00:06:59.000 --> 00:07:02.000]  也都能夠去祝福別人的生命
[00:07:02.000 --> 00:07:04.000]  當我們明白這一點的時候
[00:07:04.000 --> 00:07:07.000]  我們看回整張的段落
[00:07:07.000 --> 00:07:08.000]  你就會明白
[00:07:08.000 --> 00:07:11.000]  為什麼保羅有這一份的勇敢
[00:07:11.000 --> 00:07:12.000]  他不沮喪
[00:07:12.000 --> 00:07:14.000]  不喪膽的原因
[00:07:14.000 --> 00:07:17.000]  是基於前文所提到的
[00:07:17.000 --> 00:07:20.000]  其實剛才我們四章十六節講到
[00:07:20.000 --> 00:07:22.000]  所以我們並不沮喪
[00:07:22.000 --> 00:07:23.000]  這個「沮喪」這個字
[00:07:23.000 --> 00:07:26.000]  其實在第一節
[00:07:26.000 --> 00:07:27.000]  第四章的第一節
[00:07:27.000 --> 00:07:29.000]  同樣出現的
[00:07:29.000 --> 00:07:31.000]  保羅就是跟我們分享到
[00:07:31.000 --> 00:07:35.000]  他有一個很清晰的
[00:07:35.000 --> 00:07:38.000]  從上主而來的那個蒙召
[00:07:38.000 --> 00:07:43.000]  他說:我既然蒙憐憫受了這個積分就不喪膽
[00:07:43.000 --> 00:07:46.000]  乃將那些暗昧可恥的事棄絕
[00:07:46.000 --> 00:07:49.000]  你看見保羅他是很體會
[00:07:49.000 --> 00:07:54.000]  他所承受的這個是什麼的積事呢?
[00:07:54.000 --> 00:07:56.000]  這個是源自三章六節裏面
[00:07:56.000 --> 00:07:57.000]  他所講的
[00:07:57.000 --> 00:07:59.000]  我們今天能夠承擔的
[00:07:59.000 --> 00:08:01.000]  不是出於我們自己
[00:08:01.000 --> 00:08:04.000]  乃是出於神自己
[00:08:04.000 --> 00:08:07.000]  神將這個新約的積事
[00:08:07.000 --> 00:08:09.000]  是託付了給保羅
[00:08:09.000 --> 00:08:11.000]  這個積事是什麼呢?
[00:08:11.000 --> 00:08:13.000]  他跟舊約的積事相比
[00:08:13.000 --> 00:08:18.000]  舊約摩西是全港律法十界
[00:08:18.000 --> 00:08:20.000]  那些的界命移民
[00:08:20.000 --> 00:08:22.000]  全部是刻在石板上面
[00:08:22.000 --> 00:08:25.000]  但是今天新約的這一班的使徒
[00:08:25.000 --> 00:08:27.000]  他們建立教會的初期的時候
[00:08:27.000 --> 00:08:32.000]  就是說我們是去傳講這個復活的主耶穌基督
[00:08:32.000 --> 00:08:35.000]  而你們當中也都能夠經歷
[00:08:35.000 --> 00:08:37.000]  就是聖靈住在我們的心裏面
[00:08:37.000 --> 00:08:40.000]  這個眼泊我們以前看得不清楚的
[00:08:40.000 --> 00:08:44.000]  關於舊約所預言的要來的基督已經來了
[00:08:44.000 --> 00:08:48.000]  而且他的榮耀已經在我們當中來到去彰顯
[00:08:48.000 --> 00:08:51.000]  所以作為一個新約的使徒
[00:08:51.000 --> 00:08:53.000]  保羅在這裏跟他們分享
[00:08:53.000 --> 00:08:57.000]  就是他能夠承擔這個新約的積事
[00:08:57.000 --> 00:09:01.000]  是傳講耶穌基督這個福音
[00:09:01.000 --> 00:09:05.000]  不是憑著那些字句裏面
[00:09:05.000 --> 00:09:08.000]  字句只是叫人死
[00:09:08.000 --> 00:09:11.000]  但是正義才能夠叫人活
[00:09:11.000 --> 00:09:16.000]  一切的律例典章都是指向新約要來的這位基督
[00:09:16.000 --> 00:09:20.000]  基督成就了一切的律法的要求
[00:09:20.000 --> 00:09:22.000]  所以我們今天可以信靠耶穌
[00:09:22.000 --> 00:09:24.000]  我們得到這個救恩
[00:09:24.000 --> 00:09:28.000]  這是一個很榮耀的一個積事
[00:09:28.000 --> 00:09:30.000]  保羅更加也都告訴他們
[00:09:30.000 --> 00:09:34.000]  在十四節他很清楚這個復活的指望
[00:09:34.000 --> 00:09:37.000]  他能夠與基督耶穌一同復活
[00:09:37.000 --> 00:09:39.000]  不單止他跟其他的使徒們
[00:09:39.000 --> 00:09:43.000]  是所有的他們服侍的這班弟兄姊妹
[00:09:43.000 --> 00:09:45.000]  包括哥倫多的教會
[00:09:45.000 --> 00:09:47.000]  在這個亞哥亞的半島
[00:09:47.000 --> 00:09:49.000]  所有這些教會的弟兄姊妹
[00:09:49.000 --> 00:09:52.000]  為著他們屬靈的益處的緣故
[00:09:52.000 --> 00:09:57.000]  他是甘願去忍受在地上這些患難
[00:09:57.000 --> 00:10:00.000]  當一個人他願意為耶穌
[00:10:00.000 --> 00:10:03.000]  為福音為真理的緣故
[00:10:03.000 --> 00:10:07.000]  他來到是背負這個使命的時候
[00:10:07.000 --> 00:10:10.000]  他知道在這個短暫的人生
[00:10:10.000 --> 00:10:12.000]  是確是有很多的患難
[00:10:12.000 --> 00:10:15.000]  但是保羅說他不喪膽
[00:10:15.000 --> 00:10:16.000]  他不沮喪
[00:10:16.000 --> 00:10:18.000]  夏文也都跟我們交代
[00:10:18.000 --> 00:10:20.000]  為什麼他能夠在這些患難裡頭
[00:10:20.000 --> 00:10:22.000]  他可以得勝有餘
[00:10:22.000 --> 00:10:25.000]  首先我們看第七到第九節
[00:10:25.000 --> 00:10:26.000]  我們一起讀
[00:10:26.000 --> 00:10:29.000]  「我們有這寶貝放在雅氣裡
[00:10:29.000 --> 00:10:33.000]  要顯明這莫大的能力是出於神
[00:10:33.000 --> 00:10:35.000]  不是出於我們
[00:10:35.000 --> 00:10:38.000]  雖然四面受敵卻不被困住
[00:10:38.000 --> 00:10:41.000]  心裡作難卻不致失望
[00:10:41.000 --> 00:10:43.000]  遭逼迫卻不被凋棄
[00:10:43.000 --> 00:10:46.000]  打倒了卻不致死亡」
[00:10:46.000 --> 00:10:48.000]  保羅在這裡告訴我們
[00:10:48.000 --> 00:10:51.000]  原來我們這個雅氣
[00:10:51.000 --> 00:10:54.000]  就是預指我們這個脆弱的身體
[00:10:54.000 --> 00:10:57.000]  我們這個身體裡面原來有一個寶貝
[00:10:57.000 --> 00:11:00.000]  這個寶貝就是他前文所提到的
[00:11:00.000 --> 00:11:04.000]  是基督榮耀的這個福音的光
[00:11:04.000 --> 00:11:09.000]  要在我們這一群信靠祂的明的人的身上
[00:11:09.000 --> 00:11:11.000]  保羅說他不是傳自己
[00:11:11.000 --> 00:11:13.000]  是傳基督耶穌為主
[00:11:13.000 --> 00:11:16.000]  當人肯去接受主耶穌的時候
[00:11:16.000 --> 00:11:19.000]  這個基督榮耀的真光
[00:11:19.000 --> 00:11:21.000]  就成為我們生命的光
[00:11:21.000 --> 00:11:23.000]  《讓方案》第一章都是這樣說
[00:11:23.000 --> 00:11:25.000]  這個光一來到的時候
[00:11:25.000 --> 00:11:27.000]  一切黑暗就被驅走
[00:11:27.000 --> 00:11:29.000]  這個光能夠住在我們裡面
[00:11:29.000 --> 00:11:32.000]  基督真的充滿我們心靈的時候
[00:11:32.000 --> 00:11:35.000]  我們就能夠體會基督的人生
[00:11:35.000 --> 00:11:38.000]  雖然一樣會面對有患難
[00:11:38.000 --> 00:11:39.000]  有困苦
[00:11:39.000 --> 00:11:40.000]  有壓迫
[00:11:40.000 --> 00:11:42.000]  甚至一些你意想不到的事
[00:11:42.000 --> 00:11:43.000]  臨到
[00:11:43.000 --> 00:11:45.000]  但是你要明白一件事
[00:11:45.000 --> 00:11:47.000]  我們能夠勝過這一切
[00:11:47.000 --> 00:11:50.000]  是因為這個能力不是出於我們自己
[00:11:50.000 --> 00:11:52.000]  是出於誰?
[00:11:52.000 --> 00:11:53.000]  是神祂自己
[00:11:53.000 --> 00:11:55.000]  所以保羅在菲拉比書跟我們說
[00:11:55.000 --> 00:11:58.000]  我靠著那加給我力量的
[00:11:58.000 --> 00:11:59.000]  我怎樣?
[00:11:59.000 --> 00:12:01.000]  我凡事都能夠做
[00:12:01.000 --> 00:12:04.000]  這個得力的源頭和秘訣
[00:12:04.000 --> 00:12:07.000]  就是因為我們這個外體
[00:12:07.000 --> 00:12:10.000]  裡面有一個寶貴的寶貝
[00:12:10.000 --> 00:12:12.000]  這個就是基督耶穌
[00:12:12.000 --> 00:12:15.000]  祂透過聖靈也住在我們裡面
[00:12:15.000 --> 00:12:18.000]  所以不是等到上天堂你才有這個東西
[00:12:18.000 --> 00:12:21.000]  是你今生信耶穌開始
[00:12:21.000 --> 00:12:22.000]  你就已經擁有了
[00:12:22.000 --> 00:12:25.000]  所以跟著下面這四組的對比
[00:12:25.000 --> 00:12:26.000]  他就給我們看見
[00:12:26.000 --> 00:12:28.000]  這些無論是四面受敵
[00:12:28.000 --> 00:12:30.000]  心裡作難
[00:12:30.000 --> 00:12:32.000]  擊敗 打倒了
[00:12:32.000 --> 00:12:33.000]  無論是外在的環境
[00:12:33.000 --> 00:12:36.000]  或者內心的一些掙扎困惑
[00:12:36.000 --> 00:12:39.000]  你都可以跨性 突圍而出
[00:12:39.000 --> 00:12:43.000]  只要你懂得去把握 掌握這件事
[00:12:43.000 --> 00:12:45.000]  就是你要回到主的面前
[00:12:45.000 --> 00:12:50.000]  你是依靠我們裡面的這一位聖靈
[00:12:50.000 --> 00:12:52.000]  那個內住的同在
[00:12:52.000 --> 00:12:53.000]  這一份的恩典
[00:12:53.000 --> 00:12:56.000]  彰顯基督復活的那個能力
[00:12:56.000 --> 00:12:58.000]  這個是第一方面
[00:12:58.000 --> 00:13:01.000]  但第二方面我們看接下來的段落
[00:13:01.000 --> 00:13:03.000]  十到十二節
[00:13:03.000 --> 00:13:06.000]  就是屬靈一個永遠不改變的原則
[00:13:06.000 --> 00:13:10.000]  是一個先死然後後生一個原則
[00:13:10.000 --> 00:13:12.000]  我們一起讀一下十到十二節
[00:13:12.000 --> 00:13:15.000]  身上常帶著耶穌的死
[00:13:15.000 --> 00:13:19.000]  使耶穌的生也顯明在我們身上
[00:13:19.000 --> 00:13:21.000]  因為我們這活著的人
[00:13:21.000 --> 00:13:24.000]  時常為耶穌被交於死地
[00:13:24.000 --> 00:13:27.000]  使耶穌的生在我們這必死的身上
[00:13:27.000 --> 00:13:28.000]  顯明出來
[00:13:28.000 --> 00:13:29.000]  這樣看來
[00:13:29.000 --> 00:13:32.000]  死是在我們身上發動
[00:13:32.000 --> 00:13:35.000]  生卻在你們身上發動
[00:13:35.000 --> 00:13:37.000]  頂姐妹這三節經文
[00:13:37.000 --> 00:13:40.000]  出現最多的一些名詞是什麼
[00:13:40.000 --> 00:13:41.000]  你說死
[00:13:41.000 --> 00:13:43.000]  當然如果你看到死
[00:13:43.000 --> 00:13:44.000]  應該看到什麼
[00:13:44.000 --> 00:13:45.000]  生
[00:13:45.000 --> 00:13:47.000]  生生死死
[00:13:47.000 --> 00:13:48.000]  看真一點
[00:13:48.000 --> 00:13:49.000]  究竟這段經文
[00:13:49.000 --> 00:13:52.000]  是不是在說我們的生生死死
[00:13:52.000 --> 00:13:55.000]  在說誰生誰死
[00:13:55.000 --> 00:13:57.000]  是耶穌的死
[00:13:57.000 --> 00:13:59.000]  耶穌的生
[00:13:59.000 --> 00:14:01.000]  保羅說我們這班使徒
[00:14:01.000 --> 00:14:07.000]  常常經常每一天
[00:14:07.000 --> 00:14:09.000]  都是帶著耶穌的死
[00:14:09.000 --> 00:14:11.000]  好讓耶穌的生
[00:14:11.000 --> 00:14:13.000]  顯明在我們的身上
[00:14:13.000 --> 00:14:15.000]  因為這個活著的人
[00:14:15.000 --> 00:14:18.000]  是常為耶穌被交於死地
[00:14:18.000 --> 00:14:20.000]  是為了主的緣故
[00:14:20.000 --> 00:14:22.000]  這班使徒們不辭勞苦
[00:14:22.000 --> 00:14:24.000]  去到最危險的地方
[00:14:24.000 --> 00:14:26.000]  最沒有人傳福音的地方
[00:14:26.000 --> 00:14:28.000]  他們要建立初期的教會的時候
[00:14:28.000 --> 00:14:30.000]  他們沒有死
[00:14:30.000 --> 00:14:31.000]  這正正就是說
[00:14:31.000 --> 00:14:33.000]  屬靈那種的死
[00:14:33.000 --> 00:14:35.000]  才能夠帶出
[00:14:35.000 --> 00:14:37.000]  那個復活生命的大能
[00:14:37.000 --> 00:14:39.000]  是一個屬靈的原則
[00:14:39.000 --> 00:14:41.000]  和主耶穌教導我們
[00:14:41.000 --> 00:14:42.000]  要作祂的門徒
[00:14:42.000 --> 00:14:44.000]  這個原則一模一樣
[00:14:44.000 --> 00:14:45.000]  耶穌說
[00:14:45.000 --> 00:14:46.000]  凡願意跟從我的
[00:14:46.000 --> 00:14:48.000]  你是要天天背起十字架
[00:14:48.000 --> 00:14:50.000]  你要跟隨祂
[00:14:50.000 --> 00:14:52.000]  對罪和這個世界
[00:14:52.000 --> 00:14:54.000]  你看自己是死的
[00:14:54.000 --> 00:14:55.000]  你才能夠活出
[00:14:55.000 --> 00:14:58.000]  耶穌基督這個復活的大能
[00:14:58.000 --> 00:15:01.000]  你的生命才能夠祝福別人
[00:15:01.000 --> 00:15:03.000]  我們今年教會的主題說
[00:15:03.000 --> 00:15:04.000]  幾立立人
[00:15:04.000 --> 00:15:06.000]  祝福什麼?
[00:15:06.000 --> 00:15:07.000]  香港
[00:15:07.000 --> 00:15:09.000]  我們要祝福這個城市的話
[00:15:09.000 --> 00:15:10.000]  頂止我們
[00:15:10.000 --> 00:15:13.000]  我們要通過了這個屬靈的
[00:15:13.000 --> 00:15:15.000]  生命那種的破碎
[00:15:15.000 --> 00:15:17.000]  對付
[00:15:17.000 --> 00:15:19.000]  今日如果我們是靠自己
[00:15:19.000 --> 00:15:21.000]  我們靠我們的意志
[00:15:21.000 --> 00:15:23.000]  或者靠我們的努力而已
[00:15:23.000 --> 00:15:25.000]  你搞錯了
[00:15:25.000 --> 00:15:27.000]  原來屬靈的事情
[00:15:27.000 --> 00:15:30.000]  是需要通過這些屬靈的原則
[00:15:30.000 --> 00:15:31.000]  你肯去謙卑
[00:15:31.000 --> 00:15:32.000]  去到神面前就說
[00:15:32.000 --> 00:15:33.000]  上帝
[00:15:33.000 --> 00:15:35.000]  我真的靠自己不行
[00:15:35.000 --> 00:15:37.000]  我要盡力去做
[00:15:37.000 --> 00:15:40.000]  但是我要依靠你的大能大力
[00:15:40.000 --> 00:15:41.000]  求你破碎我
[00:15:41.000 --> 00:15:43.000]  如果過去我是驕傲的
[00:15:43.000 --> 00:15:45.000]  我現在要悔改
[00:15:45.000 --> 00:15:47.000]  我要誠心在你面前去謙卑
[00:15:47.000 --> 00:15:49.000]  依靠你
[00:15:49.000 --> 00:15:52.000]  你要經歷這種被神改造
[00:15:52.000 --> 00:15:54.000]  通過了與耶穌一起死
[00:15:54.000 --> 00:15:56.000]  為福音的緣故
[00:15:56.000 --> 00:15:58.000]  你甚至忍受苦難
[00:15:58.000 --> 00:16:01.000]  你才能夠去彰顯這個福音的大能
[00:16:01.000 --> 00:16:04.000]  去叫別人得著生命
[00:16:04.000 --> 00:16:06.000]  得著是耶穌的生命
[00:16:06.000 --> 00:16:09.000]  所以當我們明白這件事的時候
[00:16:09.000 --> 00:16:10.000]  你就會看見
[00:16:10.000 --> 00:16:11.000]  我們教徒
[00:16:11.000 --> 00:16:14.000]  不只是說將來去天堂的事
[00:16:14.000 --> 00:16:16.000]  是在說今生
[00:16:16.000 --> 00:16:19.000]  用永恆觀去對照你今生的處境
[00:16:19.000 --> 00:16:21.000]  幾年前
[00:16:21.000 --> 00:16:23.000]  有一位北宣的會友
[00:16:23.000 --> 00:16:25.000]  Joyce Wong 醫生
[00:16:25.000 --> 00:16:27.000]  她來到我們教會講見證
[00:16:27.000 --> 00:16:29.000]  很感恩我們看見
[00:16:29.000 --> 00:16:33.000]  她在香港是一個土生土長的年輕人
[00:16:33.000 --> 00:16:35.000]  但她夢神的呼召
[00:16:35.000 --> 00:16:38.000]  她後來去到非洲認識她的丈夫
[00:16:38.000 --> 00:16:41.000]  結婚生了幾個子女
[00:16:41.000 --> 00:16:45.000]  後來她看見神給她一個很深的感動
[00:16:45.000 --> 00:16:48.000]  她願意離開香港這個地方
[00:16:48.000 --> 00:16:49.000]  她很熟悉的地方
[00:16:49.000 --> 00:16:51.000]  她去到剛果的地方
[00:16:51.000 --> 00:16:54.000]  和她丈夫一起開一個眼科的診所
[00:16:54.000 --> 00:16:56.000]  叫那些非洲人
[00:16:56.000 --> 00:17:00.000]  可以重新見到這個世界
[00:17:00.000 --> 00:17:03.000]  不單止肉身的眼睛看見
[00:17:03.000 --> 00:17:05.000]  更加叫他們心靈的眼睛
[00:17:05.000 --> 00:17:07.000]  可以認識這位主
[00:17:07.000 --> 00:17:10.000]  他們引領很多人去認識主耶穌
[00:17:10.000 --> 00:17:16.000]  成為一個非洲的另類的宣教士
[00:17:16.000 --> 00:17:18.000]  這些我們看見
[00:17:18.000 --> 00:17:21.000]  當我們人明白我們的召命
[00:17:21.000 --> 00:17:24.000]  我這樣講就不代表你今天在香港做醫生
[00:17:24.000 --> 00:17:26.000]  你是不是違背神的旨意呢
[00:17:26.000 --> 00:17:27.000]  不是
[00:17:27.000 --> 00:17:28.000]  我的意思就是說
[00:17:28.000 --> 00:17:32.000]  你要清楚上帝的揀選和呼召
[00:17:32.000 --> 00:17:35.000]  若然上帝要你離開這個地方
[00:17:35.000 --> 00:17:38.000]  祂總是有祂的一個託付給你
[00:17:38.000 --> 00:17:41.000]  但是如果上帝沒有呼召你
[00:17:41.000 --> 00:17:42.000]  去別的地方
[00:17:42.000 --> 00:17:44.000]  你隨隨便便走去別的地方
[00:17:44.000 --> 00:17:46.000]  那你自己小心了
[00:17:46.000 --> 00:17:48.000]  你要信服神
[00:17:48.000 --> 00:17:50.000]  體貼上帝的心意
[00:17:50.000 --> 00:17:53.000]  你願意通過與基督一起死
[00:17:53.000 --> 00:17:54.000]  一起去復活
[00:17:54.000 --> 00:17:56.000]  這一種的大能就是在當中
[00:17:56.000 --> 00:17:59.000]  能夠流露和彰顯去祝福別人
[00:17:59.000 --> 00:18:03.000]  我最近看到一個見證文集
[00:18:03.000 --> 00:18:07.000]  是悼念在去年安息主懷的張子剛牧師
[00:18:07.000 --> 00:18:10.000]  也是我自己一位很敬重的牧者
[00:18:10.000 --> 00:18:15.000]  張牧師以往其實在香港是一個很出色的校長
[00:18:15.000 --> 00:18:17.000]  做了很多年的教育工作
[00:18:17.000 --> 00:18:19.000]  後來他亦都蒙神的呼召
[00:18:19.000 --> 00:18:21.000]  他進入立法會做議員
