
[00:00:00.000 --> 00:00:02.000]  我選了這幾段經文
[00:01:28.900 --> 00:01:31.600]  我們說福音書
[00:01:31.600 --> 00:01:34.140]  是一些很 narrative(故事)
[00:01:34.140 --> 00:01:35.160]  是 narrative(故事)
[00:01:35.160 --> 00:01:36.740]  就是好像說故事的
[00:01:36.740 --> 00:01:40.000]  故事你不可以中間就這麼說一句出來
[00:01:40.000 --> 00:01:41.840]  都不知道上是什麼下是什麼
[00:01:41.840 --> 00:01:42.580]  不知道要說什麼
[00:01:42.580 --> 00:01:43.280]  是不是?
[00:01:43.280 --> 00:01:44.380]  你不同針研
[00:01:44.380 --> 00:01:46.580]  針研一句就可以
[00:01:46.580 --> 00:01:47.340]  都OK的
[00:01:47.340 --> 00:01:49.080]  很多時候沒有上下文的
[00:01:49.080 --> 00:01:52.220]  所以我一直去看這段經文的時候
[00:01:52.220 --> 00:01:54.980]  馬太福音第十九章第十四節的時候
[00:01:54.980 --> 00:01:58.120]  我去看之前究竟說了些什麼呢?
[00:01:58.120 --> 00:01:59.160]  我一直去 study(研究)
[00:01:59.160 --> 00:02:00.320]  研究的時候
[00:02:00.320 --> 00:02:03.260]  其實在馬太福音十七章二十二二十三節
[00:02:03.260 --> 00:02:07.800]  主耶穌曾經跟門徒這樣說這番話
[00:02:07.800 --> 00:02:09.440]  說到祂要被殺害
[00:02:09.440 --> 00:02:11.140]  第三天祂要復活
[00:02:11.140 --> 00:02:13.840]  其實當時的門徒
[00:02:13.840 --> 00:02:15.040]  聖經形容是什麼呢?
[00:02:15.040 --> 00:02:16.740]  他們是很憂愁的
[00:02:16.740 --> 00:02:19.240]  因為他們是跟從耶穌的
[00:02:19.240 --> 00:02:22.640]  耶穌是他們的夫子
[00:02:23.280 --> 00:02:25.720]  他們是耶穌的學生
[00:02:25.720 --> 00:02:28.280]  在英文我們叫 disciple(徒)
[00:02:28.280 --> 00:02:30.720]  disciple(徒)其實這個字在原文的含義
[00:02:30.720 --> 00:02:31.760]  就是一個學生
[00:02:31.760 --> 00:02:32.720]  一個 student(學生)
[00:02:32.720 --> 00:02:33.720]  一個 learner(學生)
[00:02:33.720 --> 00:02:35.820]  是跟著這位夫子
[00:02:35.820 --> 00:02:37.120]  這個 Rabbi(羅伯)
[00:02:37.120 --> 00:02:39.960]  跟著這個猶太人叫 Rabbi(羅伯)
[00:02:39.960 --> 00:02:41.060]  跟著這個 Rabbi(羅伯)
[00:02:41.060 --> 00:02:42.300]  去學習
[00:02:42.300 --> 00:02:44.100]  好像我們中國人是很明白的
[00:02:44.100 --> 00:02:45.940]  我們中國人有孔夫子
[00:02:45.940 --> 00:02:46.500]  是不是?
[00:02:46.500 --> 00:02:47.800]  有孟夫子
[00:02:47.800 --> 00:02:51.140]  當然我們小時候也看老夫子了
[00:02:51.140 --> 00:02:53.920]  孔夫子、孟夫子這些
[00:02:53.920 --> 00:02:57.320]  他們不是好像你一邊坐一邊聽
[00:02:57.320 --> 00:02:58.080]  我一邊說
[00:02:58.080 --> 00:03:00.480]  他們有時候會跟他們周遊列國
[00:03:00.480 --> 00:03:03.480]  一邊走一邊看到生活上很多的情形
[00:03:03.480 --> 00:03:05.280]  是突發的情形也說不定
[00:03:05.280 --> 00:03:08.320]  他就地取材地跟他們說話
[00:03:08.320 --> 00:03:11.200]  而主人蘇基督有很多的比喻
[00:03:11.200 --> 00:03:11.900]  去到田裡
[00:03:11.900 --> 00:03:13.400]  然後說到飛鳥
[00:03:13.400 --> 00:03:14.600]  吃那些種子
[00:03:14.600 --> 00:03:15.860]  主人蘇基督就是
[00:03:15.860 --> 00:03:17.240]  走到哪裡就說到哪裡
[00:03:17.240 --> 00:03:18.060]  跟他們走來走去
[00:03:18.060 --> 00:03:20.140]  站在一起這樣共同生活
[00:03:20.600 --> 00:03:22.780]  這樣去跟他們分享的
[00:03:22.780 --> 00:03:24.780]  但是突然間主人蘇基督說了這番話
[00:03:24.780 --> 00:03:25.740]  就令到他們
[00:03:25.740 --> 00:03:27.940]  其實他們很多不是很明白而已
[00:03:27.940 --> 00:03:29.620]  牧師你又怎麼知道他們不明白呢?
[00:03:29.620 --> 00:03:30.980]  他們都憂愁了
[00:03:30.980 --> 00:03:32.780]  他們不明白
[00:03:32.780 --> 00:03:34.920]  是因為我們看回福音書裡面
[00:03:34.920 --> 00:03:36.580]  其實他們真的很多東西不是很知道
[00:03:36.580 --> 00:03:38.980]  耶穌究竟實實在在說什麼
[00:03:38.980 --> 00:03:41.460]  有這個前文之後
[00:03:41.460 --> 00:03:42.500]  你猜發生什麼呢?
[00:03:42.500 --> 00:03:46.160]  接著我就跟大家看馬拉分第十八章的一至五節
[00:03:46.160 --> 00:03:48.600]  當時門徒前來問耶穌
[00:03:48.600 --> 00:03:51.580]  天國裡誰是最大的?
[00:03:51.580 --> 00:03:54.500]  天國裡誰是最大的?
[00:03:54.500 --> 00:03:57.540]  因為主人蘇基督很多時候
[00:03:57.540 --> 00:04:01.120]  跟門徒去分享的時候
[00:04:01.120 --> 00:04:02.180]  教導的時候
[00:04:02.180 --> 00:04:04.280]  其實他在說天國的道理
[00:04:04.280 --> 00:04:06.080]  我最近看聖經
[00:04:06.080 --> 00:04:08.020]  我再一次看回這個問題
[00:04:08.020 --> 00:04:09.460]  天國的道理
[00:04:09.460 --> 00:04:11.960]  原來天國的道理是很重要的
[00:04:11.960 --> 00:04:13.960]  天國或者叫做神的國
[00:04:13.960 --> 00:04:16.320]  馬太夫人就喜歡用天國
[00:04:16.320 --> 00:04:18.300]  因為她不喜歡說神的字
[00:04:18.300 --> 00:04:20.300]  馬太是猶太人
[00:04:20.300 --> 00:04:22.060]  猶太人他們很尊重神
[00:04:22.060 --> 00:04:25.040]  所以他們不是隨隨便便說神啊神啊這樣叫的
[00:04:25.040 --> 00:04:26.040]  說天國
[00:04:26.040 --> 00:04:28.740]  天國道理
[00:04:28.740 --> 00:04:31.400]  施浸月刊一出來的時候他說什麼?
[00:04:31.400 --> 00:04:33.840]  他說天國近了你們應該悔改
[00:04:33.840 --> 00:04:36.480]  耶穌基督也是說很多天國的比喻
[00:04:36.480 --> 00:04:37.140]  記不記得?
[00:04:37.140 --> 00:04:39.140]  很多天國比喻的
[00:04:39.140 --> 00:04:41.060]  甚至我最近再看回
[00:04:41.060 --> 00:04:42.480]  因為我靈修的時候
[00:04:42.480 --> 00:04:45.260]  我拿著聖經在靈修裡面看
[00:04:45.260 --> 00:04:49.160]  在那裏保羅和彼得都是說天國的道理的
[00:04:49.160 --> 00:04:51.400]  說到天國神的國的
[00:04:51.400 --> 00:04:52.960]  耶穌在那裡
[00:04:52.960 --> 00:04:55.400]  因為他平常教的門徒多
[00:04:55.400 --> 00:04:56.800]  門徒就說到
[00:04:56.800 --> 00:04:59.540]  天國裡面誰是最大的?
[00:04:59.540 --> 00:05:04.140]  你猜為什麼門徒無端端會問這個問題呢?
[00:05:04.140 --> 00:05:07.040]  為什麼無端端會問這個問題呢?
[00:05:07.040 --> 00:05:10.980]  因為前文十七章
[00:05:10.980 --> 00:05:12.280]  耶穌說
[00:05:12.280 --> 00:05:15.320]  祂說祂會被殺害
[00:05:15.320 --> 00:05:17.220]  接著祂會復活
[00:05:17.220 --> 00:05:19.960]  被殺害就是祂會死
[00:05:19.960 --> 00:05:21.420]  接著祂會復活
[00:05:21.420 --> 00:05:23.960]  那些門徒就開始思考了
[00:05:23.960 --> 00:05:26.100]  如果我們的阿頭
[00:05:26.100 --> 00:05:28.000]  我們的夫子
[00:05:28.000 --> 00:05:29.100]  我們的主
[00:05:29.100 --> 00:05:30.100]  都要被殺害
[00:05:30.100 --> 00:05:32.000]  那究竟誰做領導呢?
[00:05:32.000 --> 00:05:34.040]  誰做帶領呢?
[00:05:34.040 --> 00:05:35.100]  是不是?
[00:05:35.100 --> 00:05:37.100]  有時候
[00:05:37.100 --> 00:05:39.740]  譬如說我六月就會去加拿大
[00:05:39.740 --> 00:05:40.680]  一個月
[00:05:40.680 --> 00:05:43.080]  六月八日應該到七月九日回來
[00:05:43.080 --> 00:05:44.420]  有一個月的時間
[00:05:44.420 --> 00:05:47.320]  我這次去這麼久是有些原因的
[00:05:47.320 --> 00:05:48.660]  不需要在這裡跟大家說
[00:05:48.660 --> 00:05:49.860]  遲一點再分享
[00:05:49.860 --> 00:05:53.860]  我臨走之前我也要跟同工說
[00:05:53.860 --> 00:05:55.420]  因為我們現在有三個堂點
[00:05:55.420 --> 00:05:57.560]  每個星期三
[00:05:57.560 --> 00:06:01.600]  我通常會跟同工分享
[00:06:01.600 --> 00:06:03.300]  我們現在好像有八個同工
[00:06:03.300 --> 00:06:04.440]  四男四女
[00:06:04.440 --> 00:06:06.940]  一直交下去
[00:06:06.940 --> 00:06:08.840]  弄著弄著就不是四男四女了
[00:06:08.840 --> 00:06:10.040]  大家明白我的意思嗎?
[00:06:10.040 --> 00:06:12.180]  如果培基堂也請同工的話
[00:06:12.180 --> 00:06:14.520]  我們那裡就可能有九個男女了
[00:06:14.520 --> 00:06:16.120]  那麼
[00:06:16.120 --> 00:06:17.280]  很自然就問了
[00:06:17.280 --> 00:06:19.520]  平時逢星期三早上十點
[00:06:19.520 --> 00:06:21.620]  我們同工當然是坐在這裡的
[00:06:21.620 --> 00:06:23.920]  而他們坐的位置通常都是這樣坐的
[00:06:23.920 --> 00:06:26.220]  所以多數盧全道第一個說話
[00:06:26.220 --> 00:06:27.900]  他當然是坐在我左手邊第一個位置的
[00:06:27.900 --> 00:06:30.460]  他不知為何習慣性坐在那個位置
[00:06:30.460 --> 00:06:32.400]  盧全道你說一下吧
[00:06:32.400 --> 00:06:33.660]  他就會分享一下
[00:06:33.660 --> 00:06:34.200]  哦
[00:06:34.200 --> 00:06:35.440]  剛好過去這個星期
[00:06:35.440 --> 00:06:38.240]  我就去過什麼什麼小組
[00:06:38.240 --> 00:06:39.300]  那裡是怎麼樣的
[00:06:39.300 --> 00:06:40.940]  我又探過一些人
[00:06:40.940 --> 00:06:42.180]  探過誰誰談過
[00:06:42.180 --> 00:06:44.880]  第二個說我這個星期沒什麼特別的
[00:06:44.880 --> 00:06:48.080]  又說我這個星期連著五晚都出去了探訪
[00:06:48.080 --> 00:06:49.920]  去了四個小組
[00:06:49.920 --> 00:06:51.220]  每一個人都分享
[00:06:51.220 --> 00:06:53.960]  我在這裡領導他們說話
[00:06:53.960 --> 00:06:56.360]  好像領導一個Bible study(聖經研究)那樣
[00:06:56.360 --> 00:06:58.420]  我不在的時候誰來領導呢?
[00:06:58.420 --> 00:06:59.860]  誰來領導呢?
[00:06:59.860 --> 00:07:02.320]  當然很自然就要有一個人去召集
[00:07:02.320 --> 00:07:03.320]  喂!十點鐘了
[00:07:03.320 --> 00:07:03.960]  好!回來了
[00:07:03.960 --> 00:07:05.100]  開會了
[00:07:05.100 --> 00:07:06.960]  總要有一個人來領導的
[00:07:06.960 --> 00:07:07.640]  好了
[00:07:07.640 --> 00:07:09.360]  接著我們的同工會
[00:07:09.360 --> 00:07:11.240]  可能到十一點多
[00:07:11.240 --> 00:07:12.340]  十二點鐘左右
[00:07:12.340 --> 00:07:15.440]  就開始說這個星期的程序表裡面的程序
[00:07:15.440 --> 00:07:16.580]  有什麼報告放進去
[00:07:16.580 --> 00:07:17.600]  有什麼不放進去
[00:07:17.600 --> 00:07:18.940]  我們有什麼夾進去
[00:07:18.940 --> 00:07:19.980]  什麼不夾進去
[00:07:19.980 --> 00:07:21.780]  今天你們手裡面的程序表
[00:07:21.780 --> 00:07:22.920]  很大一疊東西的
[00:07:22.920 --> 00:07:24.140]  我好像聽聞
[00:07:24.140 --> 00:07:24.880]  我也在開會
[00:07:24.880 --> 00:07:28.160]  不過我印象中他們說有九張東西夾進去了
[00:07:28.160 --> 00:07:30.280]  連金句卡也說不定
[00:07:30.280 --> 00:07:31.920]  你們可以喜歡數一下
[00:07:31.920 --> 00:07:33.460]  接著就是
[00:07:33.460 --> 00:07:34.560]  這個星期什麼小組
[00:07:34.560 --> 00:07:35.720]  星期三下午
[00:07:35.720 --> 00:07:37.000]  晚上有什麼小組
[00:07:37.000 --> 00:07:38.160]  漢星組
[00:07:38.160 --> 00:07:40.600]  接著星期四早上還有長者查經
[00:07:40.600 --> 00:07:42.060]  接著還有什麼
[00:07:42.060 --> 00:07:44.140]  接著星期五早上還有姐妹小組
[00:07:44.140 --> 00:07:46.240]  接著又有媽媽加油站
[00:07:46.240 --> 00:07:49.500]  接著星期五晚上可能有A隊練C
[00:07:49.500 --> 00:07:51.940]  Winnie帶領的敬拜隊
[00:07:51.940 --> 00:07:53.180]  是我們唯一的敬拜隊
[00:07:53.180 --> 00:07:54.040]  不過我給了名字
[00:07:54.040 --> 00:07:54.640]  A隊
[00:07:54.640 --> 00:07:57.180]  就是說將來可能有一個B隊也說不定
[00:07:57.180 --> 00:08:00.120]  星期六下午有青少年
[00:08:00.120 --> 00:08:06.360]  可能又說有一個什麼景恩伯大尼亞小組在培基
[00:08:06.360 --> 00:08:07.960]  接著還有什麼組
[00:08:07.960 --> 00:08:09.200]  還有河畔組
[00:08:09.200 --> 00:08:10.400]  可能又不知道什麼組
[00:08:10.400 --> 00:08:12.000]  剛剛星期天
[00:08:12.000 --> 00:08:13.200]  我說這個星期厲害了
[00:08:13.200 --> 00:08:15.300]  下午兩點鐘又會有大會
[00:08:15.300 --> 00:08:17.300]  接著就有理事會
[00:08:17.300 --> 00:08:18.600]  接著就有執事會
[00:08:18.600 --> 00:08:21.540]  接著星期一放假未必有東西
[00:08:21.540 --> 00:08:25.380]  星期二有一個長者查經去某人家裡
[00:08:25.380 --> 00:08:27.520]  也有一個人帶領去的
[00:08:27.520 --> 00:08:31.080]  我去了旅行整個月的時候
[00:08:31.080 --> 00:08:32.520]  星期三誰帶領呢?
[00:08:32.520 --> 00:08:33.980]  那當然是要交代的
[00:08:33.980 --> 00:08:35.380]  要交代的
[00:08:35.380 --> 00:08:39.020]  但是這幫十二個門徒
[00:08:39.020 --> 00:08:42.020]  他們就很緊張很關心這個問題了
[00:08:42.020 --> 00:08:45.360]  那麼天國裡面誰最大呢?
[00:08:45.360 --> 00:08:46.440]  所以呢
[00:08:46.440 --> 00:08:48.840]  凡是有組織的
[00:08:48.840 --> 00:08:50.040]  有組織的
[00:08:50.040 --> 00:08:52.440]  就是會有這樣的事情發生的
[00:08:52.440 --> 00:08:53.700]  是不是很面熟
[00:08:53.700 --> 00:08:55.100]  組織這句話
[00:08:55.100 --> 00:08:56.880]  有些人不知道我說什麼
[00:08:56.880 --> 00:08:59.840]  有些人不知道我說什麼
[00:08:59.840 --> 00:09:00.480]  好了
[00:09:00.480 --> 00:09:04.320]  他們就在問天國裡面誰最大呢?
[00:09:04.320 --> 00:09:05.480]  耶穌就說
[00:09:05.480 --> 00:09:07.520]  耶穌怎麼回答他們呢?
[00:09:07.520 --> 00:09:10.760]  耶穌就叫一個小孩子來到
[00:09:10.760 --> 00:09:13.160]  就站在他們當中
[00:09:13.160 --> 00:09:14.220]  就說
[00:09:14.220 --> 00:09:16.100]  「我實在告訴你們」
[00:09:16.100 --> 00:09:18.460]  「實在」這兩個字很嚴肅的
[00:09:18.460 --> 00:09:20.540]  「實在」這個字
[00:09:20.540 --> 00:09:23.300]  應該就是阿門的意思
[00:09:23.300 --> 00:09:24.500]  你說多麼嚴肅
[00:09:24.500 --> 00:09:26.100]  祈願圖才是阿門的
[00:09:26.100 --> 00:09:28.040]  「我阿門告訴你們」
[00:09:28.040 --> 00:09:30.340]  這句我沒有查清楚
[00:09:30.340 --> 00:09:32.980]  不過應該通常主人蘇基都很流行說
[00:09:32.980 --> 00:09:35.980]  「我實實在在的告訴你們就是阿門阿門」
[00:09:35.980 --> 00:09:37.320]  「我告訴你們」的意思
[00:09:37.320 --> 00:09:38.380]  一般都是這樣的
[00:09:38.380 --> 00:09:39.620]  不過這個我沒有查清楚原文
[00:09:39.620 --> 00:09:40.620]  應該也是的
[00:09:40.620 --> 00:09:43.060]  他說你們若不回轉
[00:09:43.060 --> 00:09:45.320]  變成像小孩子一樣
[00:09:45.320 --> 00:09:48.060]  絕不能夠去進天國
[00:09:48.060 --> 00:09:50.900]  就是有一點
[00:09:50.900 --> 00:09:52.800]  九不答八
[00:09:52.800 --> 00:09:53.300]  是不是?
[00:09:53.300 --> 00:09:55.340]  耶穌基督說話從來不是你問他
[00:09:55.340 --> 00:09:57.240]  他就會給你一個答案
[00:09:57.240 --> 00:09:58.400]  因為你問事情
[00:09:58.400 --> 00:09:59.840]  你心目中有個答案
[00:09:59.840 --> 00:10:02.940]  但是主人蘇基督從來不會被人牽著鼻子走
[00:10:02.940 --> 00:10:05.640]  他從來都是最高領導
[00:10:05.640 --> 00:10:07.780]  別人問他
[00:10:07.780 --> 00:10:09.220]  天國裡面誰最大?
[00:10:09.220 --> 00:10:10.720]  他就說
[00:10:10.720 --> 00:10:12.520]  如果你們不回轉
[00:10:12.520 --> 00:10:15.080]  不悔改
[00:10:15.080 --> 00:10:17.320]  變成像小孩子一樣
[00:10:17.320 --> 00:10:19.220]  是不能夠進天國
[00:10:19.220 --> 00:10:21.860]  也不要說天國裡面誰最大
[00:10:21.860 --> 00:10:24.100]  還沒輪到這個題目
[00:10:24.100 --> 00:10:27.260]  是說你能不能夠進入天國
[00:10:27.260 --> 00:10:28.760]  好了
[00:10:28.760 --> 00:10:31.240]  接著耶穌基督再說
[00:10:31.240 --> 00:10:34.940]  所以凡自己謙卑像者小孩子的
[00:10:34.940 --> 00:10:37.440]  他就在天國裡面是最大的
[00:10:37.440 --> 00:10:39.740]  主人蘇講到謙卑這個字眼出來了
[00:10:39.740 --> 00:10:43.440]  凡為我名自立一個像這個小孩子的
[00:10:43.440 --> 00:10:45.120]  就是自立了我
[00:10:45.120 --> 00:10:48.920]  其實主人蘇在講什麼呢?
[00:10:48.920 --> 00:10:51.120]  為什麼要回轉
[00:10:51.120 --> 00:10:53.320]  變成一個小孩子一樣
[00:10:53.320 --> 00:10:55.660]  要不然就不能夠進天國呢?
[00:10:55.660 --> 00:10:58.260]  這件事究竟有沒有可能性呢?
[00:10:58.260 --> 00:11:02.340]  主人我現在跟各位講,大家不是小孩子
[00:11:02.340 --> 00:11:03.740]  雖然我們當中有青年人
[00:11:03.740 --> 00:11:05.340]  但都不是小孩子
[00:11:05.340 --> 00:11:09.340]  現在的小孩子就是兒童崇拜
[00:11:09.340 --> 00:11:10.640]  我現在告訴大家
[00:11:10.640 --> 00:11:13.240]  如果你不變回一個小孩子
[00:11:13.240 --> 00:11:14.880]  你就不可以什麼什麼
[00:11:14.880 --> 00:11:17.620]  那就是行不行呢?
[00:11:17.620 --> 00:11:19.020]  行不行呢?
[00:11:19.020 --> 00:11:21.080]  你可以說怎麼行呢?
[00:11:21.080 --> 00:11:23.060]  怎能有這事呢?
[00:11:23.060 --> 00:11:26.460]  大家是不是似曾相識呢?這句話
[00:11:26.460 --> 00:11:30.060]  大家有沒有覺得似曾相識呢?這句話
[00:11:30.060 --> 00:11:32.160]  記不記得有個老人家
[00:11:32.160 --> 00:11:34.400]  他自己說自己老了
[00:11:34.400 --> 00:11:36.700]  今時今日很多人不認老的
[00:11:36.700 --> 00:11:37.940]  有時候我看報紙
[00:11:37.940 --> 00:11:40.840]  有個五十幾歲的老虎
[00:11:40.840 --> 00:11:44.300]  或者有一個五十八歲的花甲老人
[00:11:44.300 --> 00:11:46.440]  很多人覺得怎麼搞的
[00:11:46.440 --> 00:11:48.080]  五十幾歲叫老虎
[00:11:48.080 --> 00:11:49.580]  我有時候聽到姐妹說
[00:11:49.580 --> 00:11:51.940]  怎麼搞的五十幾歲叫老虎
[00:11:51.940 --> 00:11:55.280]  人家是這樣叫的嘛,是不是?
[00:11:55.280 --> 00:11:57.920]  記不記得《約翰福音》第三章
[00:11:57.920 --> 00:12:00.520]  有個叫彌哥弟母
[00:12:00.520 --> 00:12:03.060]  耶穌基督和彌哥弟母談道
[00:12:03.060 --> 00:12:05.360]  夜裡來見耶穌
[00:12:05.360 --> 00:12:06.560]  耶穌基督說什麼?
[00:12:06.560 --> 00:12:09.660]  祂說你要重生
[00:12:09.660 --> 00:12:11.500]  你要再生一次
[00:12:11.500 --> 00:12:13.680]  You must be born again
[00:12:13.680 --> 00:12:14.780]  你要重生
[00:12:14.780 --> 00:12:16.000]  你要再生一次
[00:12:16.000 --> 00:12:18.640]  You must be born again
[00:12:18.640 --> 00:12:21.780]  這個老人家
[00:12:21.780 --> 00:12:23.940]  這個彌哥弟母怎麼說呢?
[00:12:23.940 --> 00:12:25.880]  她說人老了
[00:12:25.880 --> 00:12:27.380]  又怎麼能夠重生呢?
[00:12:27.380 --> 00:12:28.960]  記不記得?她自己說的
[00:12:28.960 --> 00:12:30.680]  她自認自己是老人家
[00:12:30.680 --> 00:12:32.620]  人老了又怎麼能夠重生呢?
[00:12:32.620 --> 00:12:35.520]  難道我捐回去我媽的肚子裡再生一次嗎?
[00:12:35.520 --> 00:12:36.660]  記不記得?
[00:12:36.660 --> 00:12:38.860]  她覺得你說什麼?
[00:12:38.860 --> 00:12:41.500]  她說人老了
[00:12:41.500 --> 00:12:42.840]  不是不是
[00:12:42.840 --> 00:12:43.640]  你說要重生
[00:12:43.640 --> 00:12:44.560]  我都這麼老了
[00:12:44.560 --> 00:12:45.900]  又怎麼重生呢?
[00:12:45.900 --> 00:12:47.740]  怎麼做一個born again
[00:12:47.740 --> 00:12:49.780]  好像剛出生的嬰兒一樣
[00:12:49.780 --> 00:12:52.080]  難道我捐去我媽的肚子裡嗎?
[00:12:52.080 --> 00:12:54.080]  再生一次嗎?
[00:12:54.080 --> 00:12:58.920]  這就是彌哥弟母對耶穌基督所說的話的理解
[00:12:58.920 --> 00:13:00.880]  究竟主耶穌基督在說什麼呢?
[00:13:00.880 --> 00:13:03.520]  你們要變回好像小孩子一樣
[00:13:03.520 --> 00:13:05.560]  否則你就能夠進天國
[00:13:05.560 --> 00:13:08.300]  她接著還要說
[00:13:08.300 --> 00:13:09.320]  好了
[00:13:09.320 --> 00:13:10.400]  來到這裡就是
[00:13:10.400 --> 00:13:14.000]  究竟什麼叫做變回好像小孩子一樣
[00:13:14.000 --> 00:13:16.500]  才能夠進天國呢?
[00:13:16.500 --> 00:13:18.040]  什麼意思呢?
[00:13:18.040 --> 00:13:19.800]  小孩子是怎樣的呢?
[00:13:19.800 --> 00:13:21.200]  我曾經問過別人
[00:13:21.200 --> 00:13:22.980]  小孩子是怎樣的呢?
[00:13:22.980 --> 00:13:25.140]  你覺得小孩子是怎樣的呢?
[00:13:25.140 --> 00:13:26.240]  小孩子是怎樣的呢?
[00:13:26.240 --> 00:13:26.880]  吳永亮
[00:13:26.880 --> 00:13:27.540]  你有兩個女兒
[00:13:27.540 --> 00:13:28.680]  不過現在很大了
[00:13:28.680 --> 00:13:30.120]  我看到一個好像最近去什麼
[00:13:30.120 --> 00:13:32.420]  Graduation Party(畢業派對)
[00:13:32.420 --> 00:13:34.180]  我在Facebook上看到的
[00:13:34.180 --> 00:13:36.220]  穿得很漂亮
[00:13:36.220 --> 00:13:37.660]  我跟師母說
[00:13:37.660 --> 00:13:39.020]  當然是去那些什麼
[00:13:39.020 --> 00:13:40.460]  Graduation Ball(畢業球賽)
[00:13:40.460 --> 00:13:42.260]  Party(派對)
[00:13:42.260 --> 00:13:43.100]  小孩子是怎樣的呢?
[00:13:43.100 --> 00:13:44.760]  小孩子的特色是怎樣的呢?
[00:13:44.760 --> 00:13:46.360]  小孩子是很純粹的
[00:13:46.360 --> 00:13:47.040]  很純粹?
[00:13:47.040 --> 00:13:48.260]  是的
[00:13:48.260 --> 00:13:48.900]  喏
[00:13:48.900 --> 00:13:50.040]  單純?
[00:13:50.040 --> 00:13:52.540]  他說小孩子是很單純的
[00:13:52.540 --> 00:13:54.340]  看看怎樣
[00:13:54.340 --> 00:13:56.340]  可能你們兩個是而已
[00:13:56.340 --> 00:13:57.840]  有些小孩子小小的
[00:13:57.840 --> 00:13:59.180]  我們中國人有一句話很厲害的
[00:13:59.180 --> 00:14:00.020]  是什麼?
[00:14:00.020 --> 00:14:00.840]  是什麼?
[00:14:00.840 --> 00:14:01.640]  又不知道?
[00:14:01.640 --> 00:14:03.520]  四個字
[00:14:03.520 --> 00:14:04.780]  是的
[00:14:04.780 --> 00:14:07.580]  成熟的人是不同的
[00:14:07.580 --> 00:14:10.080]  阿慶雲哥是很厲害的
[00:14:10.080 --> 00:14:13.560]  人小鬼大
[00:14:13.560 --> 00:14:14.200]  所以小孩子
[00:14:14.200 --> 00:14:17.360]  你不要以為小孩子就一定有這個特色
[00:14:17.360 --> 00:14:17.960]  小孩子
[00:14:17.960 --> 00:14:20.200]  有些是很單純的
[00:14:20.200 --> 00:14:22.360]  但是有些真的並不簡單的
[00:14:22.360 --> 00:14:23.200]  最近
[00:14:23.200 --> 00:14:25.040]  我隔壁屋子有兩個小朋友
[00:14:25.040 --> 00:14:26.200]  一個兒子一個女兒
[00:14:26.200 --> 00:14:28.600]  我從小我就教他了
[00:14:28.600 --> 00:14:30.780]  從小我就教他了
[00:14:30.780 --> 00:14:33.180]  他們搬來我隔壁大約兩年多
[00:14:33.180 --> 00:14:34.720]  我怎麼知道呢?
[00:14:34.720 --> 00:14:36.440]  因為我那天問他的孕育
[00:14:36.440 --> 00:14:38.980]  我說你在這裡做了多久?
[00:14:38.980 --> 00:14:40.360]  他說都兩年多了
