
[00:00:00.000 --> 00:00:04.000]  今天我們用詩篇第十六篇
[00:05:49.000 --> 00:05:59.000]  但是神的保佑比在世上的兵馬更加的重要
[00:05:59.000 --> 00:06:02.000]  神啊求你保佑我
[00:06:02.000 --> 00:06:04.000]  假如今天是一位平民
[00:06:04.000 --> 00:06:06.000]  你說神啊保佑我
[00:06:06.000 --> 00:06:09.000]  因爲你沒有什麼勢力
[00:06:09.000 --> 00:06:10.000]  沒有什麼權柄
[00:06:10.000 --> 00:06:12.000]  沒有什麼軍事
[00:06:12.000 --> 00:06:15.000]  沒有什麼政治本領
[00:06:15.000 --> 00:06:18.000]  沒有什麼背景
[00:06:18.000 --> 00:06:21.000]  你說神啊保佑我
[00:06:21.000 --> 00:06:23.000]  不稀奇
[00:06:23.000 --> 00:06:26.000]  當一個國家的首領
[00:06:26.000 --> 00:06:30.000]  當這位是神所高利的君王
[00:06:30.000 --> 00:06:34.000]  他說神啊求你保佑我
[00:06:34.000 --> 00:06:40.000]  經歷到這位神是在患難中保佑我們
[00:06:40.000 --> 00:06:42.000]  在我們通順的時候
[00:06:42.000 --> 00:06:44.000]  他與我們同在
[00:06:44.000 --> 00:06:49.000]  他說神啊求你保佑我
[00:06:49.000 --> 00:06:52.000]  大衛不但在皇宮裏面
[00:06:52.000 --> 00:06:58.000]  他有他的最精英的護衛
[00:06:58.000 --> 00:07:00.000]  更是他體會到
[00:07:00.000 --> 00:07:02.000]  他還沒有到皇宮之前
[00:07:02.000 --> 00:07:04.000]  他當牧人的時候
[00:07:04.000 --> 00:07:07.000]  他體會到一個牧人是怎麼樣
[00:07:07.000 --> 00:07:09.000]  當獅子
[00:07:09.000 --> 00:07:11.000]  當野獸來
[00:07:11.000 --> 00:07:14.000]  要攻擊要擄掠
[00:07:14.000 --> 00:07:18.000]  這他的羊羣的時候
[00:07:18.000 --> 00:07:26.000]  他知道他拼命與這野獸搏鬥
[00:07:26.000 --> 00:07:29.000]  他那樣的拼命與野獸搏鬥
[00:07:29.000 --> 00:07:31.000]  保護他的羊羣
[00:07:31.000 --> 00:07:32.000]  他今天體會到
[00:07:32.000 --> 00:07:34.000]  我們是屬神了
[00:07:34.000 --> 00:07:36.000]  我是屬神了
[00:07:36.000 --> 00:07:38.000]  神怎麼保佑
[00:07:38.000 --> 00:07:42.000]  比大衛看顧牧羊的羊羣
[00:07:42.000 --> 00:07:44.000]  更加的保佑
[00:07:44.000 --> 00:07:47.000]  我們都很熟悉詩篇二十三篇
[00:07:47.000 --> 00:07:50.000]  耶和華是我的牧者
[00:07:50.000 --> 00:07:52.000]  他怎麼能這樣說
[00:07:52.000 --> 00:07:53.000]  因爲他是牧人
[00:07:53.000 --> 00:07:55.000]  他能深深體會到
[00:07:55.000 --> 00:08:02.000]  一個牧者跟羊羣的關係
[00:08:02.000 --> 00:08:04.000]  神啊求你保佑我
[00:08:04.000 --> 00:08:07.000]  因爲我投靠你
[00:08:07.000 --> 00:08:10.000]  當我們投靠耶和華的時候
[00:08:10.000 --> 00:08:14.000]  耶和華永遠是保佑我
[00:08:14.000 --> 00:08:19.000]  就怕我們太通達
[00:08:19.000 --> 00:08:22.000]  我們不碰到任何難處
[00:08:22.000 --> 00:08:24.000]  當我們這樣的時候
[00:08:24.000 --> 00:08:26.000]  容易驕傲
[00:08:26.000 --> 00:08:29.000]  容易滑跌
[00:08:29.000 --> 00:08:32.000]  有時候神給我們一點苦難
[00:08:32.000 --> 00:08:35.000]  神給我們一點難處
[00:08:35.000 --> 00:08:38.000]  讓我們可以體會到
[00:08:38.000 --> 00:08:43.000]  人生中可以經歷神那樣的恩典
[00:08:43.000 --> 00:08:47.000]  所以這第一節大衛用這樣來開始
[00:08:47.000 --> 00:08:50.000]  第二節他怎麼說
[00:08:50.000 --> 00:08:53.000]  我的心啊你稱對耶和華說
[00:08:53.000 --> 00:08:55.000]  你是我的主
[00:08:55.000 --> 00:08:59.000]  我的好處不在你以外
[00:08:59.000 --> 00:09:02.000]  所以第二節我就給他一個題目
[00:09:02.000 --> 00:09:10.000]  美善的關係是開始與主相連
[00:09:10.000 --> 00:09:13.000]  美善的關係始於主
[00:09:13.000 --> 00:09:16.000]  若我們不認識這位主
[00:09:16.000 --> 00:09:19.000]  我們再做更多的活動
[00:09:19.000 --> 00:09:21.000]  再做更多的服飾
[00:09:21.000 --> 00:09:24.000]  我們不過是一個表面的忙碌
[00:09:24.000 --> 00:09:26.000]  當我們不認識主的時候
[00:09:26.000 --> 00:09:29.000]  可能我們可以做很多善事
[00:09:29.000 --> 00:09:32.000]  可以做很多社交
[00:09:32.000 --> 00:09:35.000]  社會有益的
[00:09:35.000 --> 00:09:40.000]  但是我們遠離了這生命的主宰
[00:09:40.000 --> 00:09:43.000]  掌握歷史的主宰
[00:09:43.000 --> 00:09:49.000]  這位將要審判是人的主
[00:09:49.000 --> 00:09:51.000]  第二節更寶貴
[00:09:51.000 --> 00:09:53.000]  他說我的心啊
[00:09:53.000 --> 00:09:55.000]  你稱對耶和華說
[00:09:55.000 --> 00:09:56.000]  你是我的主
[00:09:56.000 --> 00:09:58.000]  我的好處不在你以外
[00:09:58.000 --> 00:10:01.000]  這不容易
[00:10:01.000 --> 00:10:02.000]  這不容易
[00:10:02.000 --> 00:10:03.000]  爲什麼
[00:10:03.000 --> 00:10:06.000]  當我們剛信主的時候
[00:10:06.000 --> 00:10:09.000]  我們不會說你是我的主
[00:10:09.000 --> 00:10:13.000]  我的好處不在你以外
[00:10:13.000 --> 00:10:16.000]  很多時候我們認爲的好處
[00:10:16.000 --> 00:10:19.000]  是從我們的直覺去看的
[00:10:19.000 --> 00:10:21.000]  可是大衛能說
[00:10:21.000 --> 00:10:24.000]  我的好處不在你以外
[00:10:24.000 --> 00:10:28.000]  這已經到一個屬靈成熟的地步
[00:10:28.000 --> 00:10:34.000]  他認定在神裏面一切都是好的
[00:10:34.000 --> 00:10:38.000]  就算有患難也是好的
[00:10:38.000 --> 00:10:40.000]  可是從我們人的角度
[00:10:40.000 --> 00:10:41.000]  我們就不一樣
[00:10:41.000 --> 00:10:42.000]  我們求福
[00:10:42.000 --> 00:10:43.000]  我們求財
[00:10:43.000 --> 00:10:46.000]  我們求一帆風順
[00:10:46.000 --> 00:10:50.000]  我們求凡事成功
[00:10:50.000 --> 00:10:54.000]  甚至有人說成功神學
[00:10:54.000 --> 00:10:58.000]  就把神套進來成功神學
[00:10:58.000 --> 00:11:00.000]  所以在這邊說
[00:11:00.000 --> 00:11:02.000]  我的好處不在你以外
[00:11:02.000 --> 00:11:04.000]  這已經到了一個地步
[00:11:04.000 --> 00:11:05.000]  他經歷了
[00:11:05.000 --> 00:11:08.000]  而不是在他年幼的時候寫的
[00:11:08.000 --> 00:11:11.000]  而經歷到人生一個階段的時候
[00:11:11.000 --> 00:11:13.000]  他可以深深體會到
[00:11:13.000 --> 00:11:17.000]  一切的好處不在神以外
[00:11:17.000 --> 00:11:20.000]  所以第一點
[00:11:20.000 --> 00:11:26.000]  當我們的關係連接在主身上
[00:11:26.000 --> 00:11:29.000]  連接到這位獨一的神
[00:11:29.000 --> 00:11:31.000]  拯救我們的眼眶
[00:11:31.000 --> 00:11:32.000]  我們就可以說
[00:11:32.000 --> 00:11:36.000]  一切的美善始於主
[00:11:36.000 --> 00:11:38.000]  換句話說
[00:11:38.000 --> 00:11:41.000]  當我們的眼睛往上看的時候
[00:11:41.000 --> 00:11:43.000]  當然神是充滿萬有
[00:11:43.000 --> 00:11:45.000]  當我們用這樣一個比方
[00:11:45.000 --> 00:11:48.000]  我們的眼睛往上看的時候
[00:11:48.000 --> 00:11:50.000]  那就是一個開始
[00:11:50.000 --> 00:11:51.000]  那個源頭
[00:11:51.000 --> 00:11:54.000]  那個美善的開始
[00:11:54.000 --> 00:11:57.000]  那第三節第四節這裏說
[00:11:57.000 --> 00:11:59.000]  論到世上的聖明
[00:11:59.000 --> 00:12:01.000]  他們有又美又善
[00:12:01.000 --> 00:12:06.000]  是我最喜愛的
[00:12:06.000 --> 00:12:09.000]  在救約的時候有兩種人
[00:12:09.000 --> 00:12:11.000]  一個是神的選民
[00:12:11.000 --> 00:12:12.000]  以色列民
[00:12:12.000 --> 00:12:14.000]  一個是外邦人
[00:12:14.000 --> 00:12:17.000]  不敬畏神的人
[00:12:17.000 --> 00:12:22.000]  所以神的選民應該是敬畏神的人
[00:12:22.000 --> 00:12:26.000]  外邦人他們拜偶像不敬畏神
[00:12:26.000 --> 00:12:29.000]  所以這裏大會說
[00:12:29.000 --> 00:12:31.000]  論到世上的聖明
[00:12:31.000 --> 00:12:33.000]  他們又美又善
[00:12:33.000 --> 00:12:35.000]  是我最喜愛的
[00:12:35.000 --> 00:12:38.000]  所以在這裏我就用這樣一個詞
[00:12:38.000 --> 00:12:41.000]  美善的團契在主裏
[00:12:41.000 --> 00:12:45.000]  這團契在這個英文fellowship
[00:12:45.000 --> 00:12:48.000]  在原來這個意思就是說
[00:12:48.000 --> 00:12:50.000]  講共同的話語
[00:12:50.000 --> 00:12:52.000]  有共同的興趣
[00:12:52.000 --> 00:12:54.000]  這是團契的意思
[00:12:54.000 --> 00:12:57.000]  就當我們聚集在一起的時候
[00:12:57.000 --> 00:12:59.000]  無論我們唱詩歌
[00:12:59.000 --> 00:13:03.000]  我們生活方面的關心
[00:13:03.000 --> 00:13:05.000]  我們交談的
[00:13:05.000 --> 00:13:08.000]  我們有同樣共同的話語
[00:13:08.000 --> 00:13:10.000]  這叫團契
[00:13:10.000 --> 00:13:14.000]  所以大會說
[00:13:14.000 --> 00:13:17.000]  他願意和聖明
[00:13:17.000 --> 00:13:19.000]  是他所喜悅的
[00:13:19.000 --> 00:13:22.000]  因爲聖明是又美又善
[00:13:22.000 --> 00:13:25.000]  第四節是一個對比
[00:13:25.000 --> 00:13:27.000]  以別神代替耶和華的
[00:13:27.000 --> 00:13:30.000]  他們的愁苦必加增
[00:13:30.000 --> 00:13:32.000]  他們所澆墊的血
[00:13:32.000 --> 00:13:33.000]  我不獻上
[00:13:33.000 --> 00:13:44.000]  我嘴脣也不提別神的名號
[00:13:44.000 --> 00:13:46.000]  這裏給我們信徒
[00:13:46.000 --> 00:13:50.000]  有一個很清楚的指示
[00:13:50.000 --> 00:13:53.000]  我們是否願與
[00:13:53.000 --> 00:13:55.000]  主內的弟兄姐妹
[00:13:55.000 --> 00:13:58.000]  彼此的生活
[00:13:58.000 --> 00:14:00.000]  彼此的激勵
[00:14:00.000 --> 00:14:03.000]  彼此的交往
[00:14:03.000 --> 00:14:06.000]  或是我們願與
[00:14:06.000 --> 00:14:07.000]  不認識神
[00:14:07.000 --> 00:14:09.000]  嘴中不提神的名號
[00:14:09.000 --> 00:14:15.000]  以別神代替耶和華的羣體爲吾呢
[00:14:15.000 --> 00:14:21.000]  什麼叫以別神代替耶和華
[00:14:21.000 --> 00:14:26.000]  把一切心目中所追求的
[00:14:26.000 --> 00:14:30.000]  人生所看爲最重要的
[00:14:30.000 --> 00:14:35.000]  我們所付出一切要得到的
[00:14:35.000 --> 00:14:37.000]  這些都可以成爲偶像
[00:14:37.000 --> 00:14:41.000]  以別神來代替耶和華
[00:14:41.000 --> 00:14:47.000]  我記得我們剛來美國
[00:14:47.000 --> 00:14:52.000]  在七零年末八零年的時候
[00:14:52.000 --> 00:14:54.000]  當時我們教會的團慶
[00:14:54.000 --> 00:14:57.000]  是每個禮拜都有的
[00:14:57.000 --> 00:14:59.000]  每個禮拜都有團慶
[00:14:59.000 --> 00:15:02.000]  現在我們弟兄姐妹
[00:15:02.000 --> 00:15:05.000]  因爲太多活動
[00:15:05.000 --> 00:15:07.000]  所以我們是每兩個禮拜
[00:15:07.000 --> 00:15:09.000]  一次團慶
[00:15:09.000 --> 00:15:12.000]  其實每個禮拜有團慶的話
[00:15:12.000 --> 00:15:15.000]  那是更好
[00:15:15.000 --> 00:15:17.000]  讓我們在團慶裏面
[00:15:17.000 --> 00:15:19.000]  彼此的關心
[00:15:19.000 --> 00:15:21.000]  彼此的勸勉
[00:15:21.000 --> 00:15:26.000]  彼此的我們在那裏扶持
[00:15:26.000 --> 00:15:30.000]  那個時候我們剛來美國的時候
[00:15:30.000 --> 00:15:37.000]  真的是生活也是比較緊
[00:15:37.000 --> 00:15:40.000]  所以通常教會有弟兄姐妹
[00:15:40.000 --> 00:15:42.000]  他們的小孩比較大
[00:15:42.000 --> 00:15:45.000]  穿因爲小孩的衣服
[00:15:45.000 --> 00:15:48.000]  我現在不曉得現在質量是如何
[00:15:48.000 --> 00:15:51.000]  一般小孩衣服的質量是特別好
[00:15:51.000 --> 00:15:55.000]  所以小孩一兩年就長大就穿不了
[00:15:55.000 --> 00:16:02.000]  穿不了就給更小的小孩
[00:16:02.000 --> 00:16:05.000]  那我們小孩有個比我們大的
[00:16:05.000 --> 00:16:08.000]  那我們就大部分
[00:16:08.000 --> 00:16:10.000]  別人穿不下
[00:16:10.000 --> 00:16:13.000]  已經大就輪到我們
[00:16:13.000 --> 00:16:15.000]  所以當時我們的生活
[00:16:15.000 --> 00:16:19.000]  覺得教會的團慶是何等的美好
[00:16:19.000 --> 00:16:22.000]  不但在助力我們學習
[00:16:22.000 --> 00:16:26.000]  不但在生活中我們彼此照顧
[00:16:26.000 --> 00:16:28.000]  更是多少時候
[00:16:28.000 --> 00:16:30.000]  我們還沒有經歷的時候
[00:16:30.000 --> 00:16:31.000]  他們經歷了
[00:16:31.000 --> 00:16:35.000]  他們可以跟我們來提醒
[00:16:35.000 --> 00:16:41.000]  給我們指引
[00:16:41.000 --> 00:16:45.000]  所以說
[00:16:45.000 --> 00:16:47.000]  論到世上的聖靈
[00:16:47.000 --> 00:16:49.000]  他們又美又善
[00:16:49.000 --> 00:16:54.000]  是我最喜歡的
[00:16:54.000 --> 00:16:55.000]  各位記不記得
[00:16:55.000 --> 00:16:57.000]  在初期教會
[00:16:57.000 --> 00:17:02.000]  此圖行傳第二章在那裏記載
[00:17:02.000 --> 00:17:08.000]  當福音聖靈降臨
[00:17:08.000 --> 00:17:09.000]  福音傳開之後
[00:17:09.000 --> 00:17:11.000]  有三千人信主
[00:17:11.000 --> 00:17:13.000]  聖經就馬上記載
[00:17:13.000 --> 00:17:15.000]  一個教會的生活
[00:17:15.000 --> 00:17:19.000]  這些人天天彼此交接
[00:17:19.000 --> 00:17:21.000]  撥餅祈禱
[00:17:21.000 --> 00:17:24.000]  交接你看英文聖經
[00:17:24.000 --> 00:17:26.000]  就是團慶
[00:17:26.000 --> 00:17:28.000]  所以這些人他覺得
[00:17:28.000 --> 00:17:30.000]  以前的生活方式
[00:17:30.000 --> 00:17:32.000]  跟現在不一樣了
[00:17:32.000 --> 00:17:34.000]  現在我們信徒在一起
[00:17:34.000 --> 00:17:36.000]  彼此的勸勉
[00:17:36.000 --> 00:17:37.000]  彼此的讚美
[00:17:37.000 --> 00:17:39.000]  彼此的見證分享
[00:17:39.000 --> 00:17:41.000]  何等的喜樂
[00:17:41.000 --> 00:17:44.000]  所以他們願意常常住在一起
[00:17:44.000 --> 00:17:45.000]  常常交通
[00:17:45.000 --> 00:17:50.000]  常常來讚美識
[00:17:50.000 --> 00:17:53.000]  更是在此圖行傳第二章講到
[00:17:53.000 --> 00:17:58.000]  他們恆心遵守此圖所教訓
[00:17:58.000 --> 00:18:01.000]  所以在團慶裏面
[00:18:01.000 --> 00:18:07.000]  他不是講到張三離世
[00:18:07.000 --> 00:18:12.000]  說這個人的閒話
[00:18:12.000 --> 00:18:14.000]  說那家的事情
[00:18:14.000 --> 00:18:16.000]  這裏說
[00:18:16.000 --> 00:18:28.000]  恆心遵守此圖的教訓
[00:18:28.000 --> 00:18:32.000]  我們下面再繼續看
[00:18:32.000 --> 00:18:33.000]  第五節這裏說
[00:18:33.000 --> 00:18:35.000]  耶和華是我的產業
[00:18:35.000 --> 00:18:37.000]  是我杯中的糞
[00:18:37.000 --> 00:18:43.000]  我所得的你爲我持守
[00:18:43.000 --> 00:18:46.000]  假如我們說
[00:18:46.000 --> 00:18:47.000]  我們寫的話
[00:18:47.000 --> 00:18:48.000]  我寫的話
[00:18:48.000 --> 00:18:49.000]  可能我不會說
[00:18:49.000 --> 00:18:51.000]  耶和華是我的產業
[00:18:51.000 --> 00:18:52.000]  我會說
[00:18:52.000 --> 00:18:54.000]  什麼是我的產業
[00:18:54.000 --> 00:18:56.000]  是耶和華賜給我的
[00:18:56.000 --> 00:18:58.000]  我會從這個角度先開始
[00:18:58.000 --> 00:18:59.000]  可是大衛說
[00:18:59.000 --> 00:19:03.000]  耶和華是我的產業
[00:19:03.000 --> 00:19:05.000]  他得到耶和華
[00:19:05.000 --> 00:19:07.000]  就得到一切的產業
[00:19:07.000 --> 00:19:08.000]  然後他說
[00:19:08.000 --> 00:19:11.000]  我杯中的糞
[00:19:11.000 --> 00:19:16.000]  我所得的你爲我持守
[00:19:16.000 --> 00:19:18.000]  不但耶和華給我產業
[00:19:18.000 --> 00:19:21.000]  而且他給我的產業
[00:19:21.000 --> 00:19:24.000]  他爲我持守
[00:19:24.000 --> 00:19:26.000]  這何等寶貴
[00:19:26.000 --> 00:19:27.000]  今天我們看到
[00:19:27.000 --> 00:19:31.000]  今天我們所經濟的情況
[00:19:31.000 --> 00:19:35.000]  我們很怕通貨膨脹
[00:19:35.000 --> 00:19:36.000]  通貨膨脹
[00:19:36.000 --> 00:19:41.000]  我們的錢財就不值錢
[00:19:41.000 --> 00:19:43.000]  那我們就要怎麼樣來
[00:19:43.000 --> 00:19:45.000]  抵制通貨的膨脹
[00:19:45.000 --> 00:19:47.000]  我們要想各樣的方式
[00:19:47.000 --> 00:19:48.000]  大衛在說
[00:19:48.000 --> 00:19:51.000]  他是我的產業
[00:19:51.000 --> 00:19:54.000]  我所得的
[00:19:54.000 --> 00:19:56.000]  因爲是他賜給我的
[00:19:56.000 --> 00:19:58.000]  他爲我保守
[00:19:58.000 --> 00:20:02.000]  他爲我持守
[00:20:02.000 --> 00:20:04.000]  用神量給我的地界
[00:20:04.000 --> 00:20:06.000]  坐落在加美之處
[00:20:06.000 --> 00:20:09.000]  我的產業實在美好
[00:20:09.000 --> 00:20:11.000]  大衛是有背景的
[00:20:11.000 --> 00:20:15.000]  當以色列民進入迦南地的時候
[00:20:15.000 --> 00:20:18.000]  神就劃分不同的地
[00:20:18.000 --> 00:20:20.000]  給他們居住
[00:20:20.000 --> 00:20:22.000]  都有地界
[00:20:22.000 --> 00:20:26.000]  劃分給每個支派
[00:20:26.000 --> 00:20:28.000]  唯一沒有得到產業
[00:20:28.000 --> 00:20:30.000]  是立衛人
[00:20:30.000 --> 00:20:34.000]  立衛人是以神爲他們的產業
[00:20:34.000 --> 00:20:36.000]  所以在這邊講到
[00:20:36.000 --> 00:20:41.000]  美善的產業主勢力
[00:20:41.000 --> 00:20:45.000]  多少時候我們看到兄弟姐妹
[00:20:45.000 --> 00:20:48.000]  因爲爭財產
[00:20:48.000 --> 00:20:50.000]  不能在中國
[00:20:50.000 --> 00:20:52.000]  不能在美國
[00:20:52.000 --> 00:20:54.000]  因爲財產的關係
[00:20:54.000 --> 00:20:56.000]  就分道揚鑣
[00:20:56.000 --> 00:20:59.000]  財產的關係
[00:20:59.000 --> 00:21:01.000]  面紅耳赤
[00:21:01.000 --> 00:21:03.000]  就再不來往
[00:21:03.000 --> 00:21:04.000]  在這邊說
[00:21:04.000 --> 00:21:06.000]  耶和華賜給我的產業
[00:21:06.000 --> 00:21:13.000]  他爲我持守
[00:21:13.000 --> 00:21:20.000]  假如用應用方面來講
[00:21:20.000 --> 00:21:23.000]  我們在美國總共住
[00:21:23.000 --> 00:21:26.000]  四個不同的地方
[00:21:26.000 --> 00:21:33.000]  我們首先住在apartment
[00:21:33.000 --> 00:21:35.000]  那我們要找apartment的時候
[00:21:35.000 --> 00:21:37.000]  那是三十幾年前
[00:21:37.000 --> 00:21:39.000]  我們有個女兒
[00:21:39.000 --> 00:21:41.000]  去找apartment
[00:21:41.000 --> 00:21:44.000]  當時我們的收入很有限
[00:21:44.000 --> 00:21:46.000]  那我們找apartment的時候
[00:21:46.000 --> 00:21:47.000]  人家一看
[00:21:47.000 --> 00:21:49.000]  我們是三口
[00:21:49.000 --> 00:21:52.000]  你說你住一個房間可以嗎
[00:21:52.000 --> 00:21:53.000]  絕對不可以
[00:21:53.000 --> 00:21:54.000]  他不會租給你的
[00:21:54.000 --> 00:21:56.000]  你要住兩個房間
[00:21:56.000 --> 00:21:59.000]  除非他不知道
[00:21:59.000 --> 00:22:00.000]  當然我們也不知道
[00:22:00.000 --> 00:22:04.000]  也沒人看我最小的女兒
[00:22:04.000 --> 00:22:05.000]  一定要兩個房間
[00:22:05.000 --> 00:22:07.000]  兩個房間怎麼樣
[00:22:07.000 --> 00:22:09.000]  就特別貴
[00:22:09.000 --> 00:22:11.000]  那能租的地方
