
[00:00:00.000 --> 00:00:01.600]  福大師妹早晨
[00:03:49.680 --> 00:03:52.360]  constructive enquiry
[00:03:52.360 --> 00:03:55.200]  這個題目最重要的是
[00:03:55.200 --> 00:03:58.320]  要告訴我們一個事實
[00:03:58.320 --> 00:04:00.840]  就是我們作為一個基督徒
[00:04:00.840 --> 00:04:03.280]  你說我已經舉手了
[00:04:03.280 --> 00:04:06.120]  事宜我已經信了耶穌了
[00:04:06.120 --> 00:04:09.200]  甚至你被人跟走前一步
[00:04:09.200 --> 00:04:14.200]  你還去決定參與受浸
[00:04:14.200 --> 00:04:16.320]  當你做完這些事情之後
[00:04:16.320 --> 00:04:20.080]  是不是就代表你的靈性已經非常好
[00:04:20.080 --> 00:04:25.440]  或者你已經坐硬可以上到天堂裡面呢
[00:04:25.440 --> 00:04:27.840]  如果是這麼簡單的
[00:04:27.840 --> 00:04:30.880]  就不需要每個星期繼續回去教會
[00:04:30.880 --> 00:04:34.720]  也不需要每一天定時定後去做靈修
[00:04:34.720 --> 00:04:37.280]  因為已經搞定了
[00:04:37.280 --> 00:04:39.240]  事情已完結
[00:04:39.240 --> 00:04:40.880]  結果已經得到
[00:04:40.880 --> 00:04:46.560]  那還需要什麼我們要去做這麼多的功夫呢
[00:04:46.560 --> 00:04:49.240]  今天這個題目我相信很能夠幫到我們
[00:04:49.240 --> 00:04:53.360]  因為這段經文裡面就介紹了一個人物
[00:04:53.360 --> 00:04:56.600]  這個人物就是大家我們非常熟悉的人物
[00:04:56.600 --> 00:04:58.520]  他叫做施洗約翰
[00:04:58.520 --> 00:05:01.360]  而施洗約翰也都給我們看見
[00:05:01.360 --> 00:05:03.960]  他在他的信仰的路程上面
[00:05:03.960 --> 00:05:06.840]  其實仍然有很多的問題
[00:05:06.840 --> 00:05:11.640]  而這個就好像今天我們去做這個自我審查
[00:05:11.640 --> 00:05:16.880]  反思或者在商業社會裡面所說的審核的過程當中
[00:05:16.880 --> 00:05:22.240]  必須要有的就是經常去發問問題
[00:05:22.240 --> 00:05:24.160]  產生這些問題
[00:05:24.160 --> 00:05:27.880]  發問這些問題不是去對自己的挑戰這麼簡單
[00:05:27.880 --> 00:05:33.440]  而是去對自己今天的狀態有一個準確的理解
[00:05:33.440 --> 00:05:37.880]  不如這樣我們為了能夠更準確去掌握這段經文
[00:05:37.880 --> 00:05:40.520]  就是首先一起去打開這段經文
[00:05:40.520 --> 00:05:43.920]  剛才彭明姊妹已經幫我們讀了一次
[00:05:43.920 --> 00:05:46.120]  不過不是很長的經文
[00:05:46.120 --> 00:05:48.120]  只有一段大家很熟悉的經文
[00:05:48.120 --> 00:05:50.040]  不如這樣我們讀多一次
[00:05:50.040 --> 00:05:52.760]  很方便我們能夠去對這段經文
[00:05:52.760 --> 00:05:54.680]  一邊聽解釋的時候
[00:05:54.680 --> 00:05:58.400]  可以更加作出深入的去反思
[00:05:58.400 --> 00:06:00.040]  好讓我們一起打開
[00:06:00.040 --> 00:06:03.440]  《馬太福音》第十一章 第二章第六節
[00:06:03.440 --> 00:06:05.720]  Matthew chapter 11
[00:06:05.720 --> 00:06:09.280]  From the second verse to the sixth verse
[00:06:09.280 --> 00:06:11.280]  找到之後我們一起讀
[00:06:11.280 --> 00:06:14.840]  我們會一起讀這個和合本的版本
[00:06:14.840 --> 00:06:17.600]  如果你是用英語聖經的話
[00:06:17.600 --> 00:06:19.760]  請你跟著就可以了
[00:06:19.760 --> 00:06:23.040]  不過我們通常在教會使用的譯本
[00:06:23.040 --> 00:06:27.280]  就是New English Translation NET的版本
[00:06:27.280 --> 00:06:32.600]  好 讓我拿回這本大字聖經
[00:06:32.600 --> 00:06:34.400]  眼睛看不清
[00:06:34.400 --> 00:06:37.400]  好 找到之後我們一起讀
[00:06:37.400 --> 00:06:42.520]  若汗在監裡聽見基督所做的事
[00:06:42.520 --> 00:06:47.280]  就打發兩個門徒去問他說
[00:06:47.280 --> 00:06:50.320]  那將要來的是你嗎
[00:06:50.320 --> 00:06:53.800]  還是我們等候別人呢
[00:06:53.800 --> 00:06:58.960]  耶穌回答說 你們去把所聽見
[00:06:58.960 --> 00:07:02.360]  所看見的事告訴若汗
[00:07:02.360 --> 00:07:06.840]  就是核子看見 渠子行走
[00:07:06.840 --> 00:07:11.320]  長大麻風的潔淨 聾子聽見
[00:07:11.320 --> 00:07:16.040]  死人復活 窮人有福音傳給他們
[00:07:16.040 --> 00:07:21.000]  凡不因我跌倒的 就有福了
[00:07:21.000 --> 00:07:25.880]  這段經文我會分為兩個部份
[00:07:25.880 --> 00:07:28.400]  跟大家一起去思想
[00:07:28.400 --> 00:07:32.040]  第一個部份就是從第二至第三節的經文
[00:07:32.040 --> 00:07:33.000]  我給了一個副題
[00:07:33.000 --> 00:07:39.800]  它叫做 持續對基督的身份作出辨識
[00:07:39.800 --> 00:07:46.440]  Consistent Realization of the Identity of Jesus Christ
[00:07:46.440 --> 00:07:53.480]  在自從1989年的時候到現在33年了
[00:07:53.480 --> 00:07:58.320]  也是我信了主的33年的時間
[00:07:58.320 --> 00:08:01.800]  那你就說 牧師你信了33年
[00:08:01.800 --> 00:08:08.640]  那你在這33年當然是靈命很強壯
[00:08:08.640 --> 00:08:15.480]  信心爆棚 對上帝滿有偉生
[00:08:15.480 --> 00:08:17.480]  不過如果你問我這條問題
[00:08:17.480 --> 00:08:18.520]  你這樣回答的時候
[00:08:18.520 --> 00:08:22.240]  可能你對於信耶穌的過程
[00:08:22.240 --> 00:08:28.600]  可能就有一點夢想的層次
[00:08:28.600 --> 00:08:30.520]  其實在這33年的裏面
[00:08:30.520 --> 00:08:32.560]  當我去信主的時候
[00:08:32.560 --> 00:08:35.240]  其實我有很多的問題
[00:08:35.240 --> 00:08:39.160]  很多 不是一條半條
[00:08:39.160 --> 00:08:40.920]  是很多的問題
[00:08:40.920 --> 00:08:45.880]  經常纏繞在我自己的靈修 反思
[00:08:45.880 --> 00:08:48.160]  或者遇見事情的時候
[00:08:48.160 --> 00:08:49.320]  有很多的問題
[00:08:49.320 --> 00:08:51.800]  當我去問自己
[00:08:51.800 --> 00:08:54.840]  其實究竟我對我們所相信的主
[00:08:54.840 --> 00:08:57.280]  其實認識有多少呢
[00:08:57.280 --> 00:08:59.280]  我是不是真的相信主呢
[00:08:59.280 --> 00:09:01.080]  列舉幾條給大家看看
[00:09:01.080 --> 00:09:03.240]  我經常都問自己的
[00:09:03.240 --> 00:09:05.560]  經常的 不是間中的
[00:09:05.560 --> 00:09:06.760]  其中一條問題就是
[00:09:06.760 --> 00:09:12.040]  世上是否真的有一位叫耶和華的神呢
[00:09:12.040 --> 00:09:14.640]  你說 牧師 你傳道了
[00:09:14.640 --> 00:09:16.880]  你每個星期都說神的話
[00:09:16.880 --> 00:09:18.880]  你仍然問這條問題
[00:09:18.880 --> 00:09:21.840]  沒錯 我仍然是問這條問題的
[00:09:21.840 --> 00:09:25.240]  因為這條問題是一條很重要的問題
[00:09:25.240 --> 00:09:27.800]  讓我們不斷去尋索
[00:09:27.800 --> 00:09:30.440]  我今天相信的耶穌
[00:09:30.440 --> 00:09:33.720]  說是耶和華神的獨生兒子
[00:09:33.720 --> 00:09:36.360]  如果這個神是不存在的時候
[00:09:36.360 --> 00:09:40.000]  我們所相信的不就是虛無
[00:09:40.000 --> 00:09:41.920]  第二件事我們要去問的
[00:09:41.920 --> 00:09:43.960]  我也經常問的就是
[00:09:43.960 --> 00:09:47.960]  究竟耶穌是否真的耶穌獨生兒子呢
[00:09:47.960 --> 00:09:49.400]  在聖經裏面我們經常
[00:09:49.400 --> 00:09:50.440]  閱讀聖經多
[00:09:50.440 --> 00:09:54.480]  這個問題應該會經常在你腦海裏面出現的
[00:09:54.480 --> 00:09:57.880]  因為在聖經裏面經常有談論到
[00:09:57.880 --> 00:10:02.640]  神閣的子民就好像上帝的兒女
[00:10:02.640 --> 00:10:05.240]  Children of God
[00:10:05.240 --> 00:10:08.000]  究竟是獨生還是很多個呢
[00:10:08.000 --> 00:10:11.960]  耶穌究竟是否真的獨生那個呢
[00:10:11.960 --> 00:10:13.000]  這個又值得問
[00:10:13.000 --> 00:10:13.800]  如果是獨生
[00:10:13.800 --> 00:10:15.800]  那是獨生的兒子
[00:10:15.800 --> 00:10:17.640]  還是祂是上帝的一部份呢
[00:10:17.640 --> 00:10:20.240]  那就會涉及對耶和華
[00:10:20.240 --> 00:10:22.000]  或者我們所相信的
[00:10:22.000 --> 00:10:23.800]  創造的主
[00:10:23.800 --> 00:10:26.840]  祂們本身的屬性的理解
[00:10:26.840 --> 00:10:28.160]  另外一條問題
[00:10:28.160 --> 00:10:30.440]  耶穌的拯救是否真正有效
[00:10:30.440 --> 00:10:35.840]  尤其是對於我來計是否真正有效呢
[00:10:35.840 --> 00:10:38.280]  耶穌可能真是上帝的兒子
[00:10:38.280 --> 00:10:39.600]  肯定的
[00:10:39.600 --> 00:10:41.600]  我自己也深信
[00:10:41.600 --> 00:10:44.400]  祂死在十字架上
[00:10:44.400 --> 00:10:45.800]  祂說拯救我們的罪
[00:10:45.800 --> 00:10:47.080]  承擔我們的罪
[00:10:47.080 --> 00:10:51.920]  代贖了我們的死的懲罰
[00:10:51.920 --> 00:10:56.120]  但是究竟對我是否真正有效呢
[00:10:56.120 --> 00:10:59.200]  那我就開始再問多一條問題
[00:10:59.200 --> 00:11:02.360]  那究竟我自己是否真是
[00:11:02.360 --> 00:11:05.640]  如此偉生在耶穌的身上
[00:11:05.640 --> 00:11:07.880]  如此服從耶穌
[00:11:07.880 --> 00:11:10.200]  並且認定祂是我們的主
[00:11:10.200 --> 00:11:12.240]  我們的神呢
[00:11:12.240 --> 00:11:15.320]  如果我有這樣的懷疑
[00:11:15.320 --> 00:11:19.080]  如果我不弄清楚我這個狀況的話
[00:11:19.080 --> 00:11:21.680]  很可能耶穌的救恩是有效
[00:11:21.680 --> 00:11:24.680]  不過對我未必有效
[00:11:24.680 --> 00:11:25.440]  如果是這樣
[00:11:25.440 --> 00:11:27.880]  我豈不是會失落救恩
[00:11:27.880 --> 00:11:30.600]  而我所稱之為信了主這麼多年
[00:11:30.600 --> 00:11:33.280]  33年以計到今天來計
[00:11:33.280 --> 00:11:35.680]  33年不是白信
[00:11:35.680 --> 00:11:37.680]  等等這類型的問題
[00:11:37.680 --> 00:11:41.720]  其實還有很多出現在我自己的信主的路途上
[00:11:41.720 --> 00:11:45.480]  我相信每一個信主的信徒
[00:11:45.480 --> 00:11:48.320]  有這類的問題絕對不出奇
[00:11:48.320 --> 00:11:51.000]  也是很自然不屈的事
[00:11:51.000 --> 00:11:52.000]  如果你沒有
[00:11:52.000 --> 00:11:55.400]  反而我才覺得有些問題
[00:11:55.400 --> 00:11:58.440]  當我們不斷去問這些問題的時候
[00:11:58.440 --> 00:12:02.400]  其實不是說我們不相信
[00:12:02.400 --> 00:12:04.640]  反而就是因為我們相信
[00:12:04.640 --> 00:12:07.040]  我們很認真地去相信
[00:12:07.040 --> 00:12:09.640]  所以我們更加要去不斷去
[00:12:09.640 --> 00:12:12.400]  要尋求一個確定
[00:12:12.400 --> 00:12:15.440]  我們希望透過這個過程當中
[00:12:15.440 --> 00:12:19.360]  認定耶穌基督祂究竟祂的屬性是怎樣
[00:12:19.360 --> 00:12:20.960]  對祂更深的認識
[00:12:20.960 --> 00:12:24.640]  並且好像我對這位主的偉生
[00:12:24.640 --> 00:12:28.520]  我也希望我自己能夠弄得更清楚
[00:12:28.520 --> 00:12:32.320]  所以其實我記得以前我還沒結婚之前
[00:12:32.320 --> 00:12:37.880]  參加過一個婚姻輔導的課程
[00:12:37.880 --> 00:12:39.560]  要付錢的
[00:12:39.560 --> 00:12:43.480]  當時和師母去參加的時候
[00:12:43.480 --> 00:12:45.480]  其中有一個講員說了一句
[00:12:45.480 --> 00:12:48.240]  其實他說了很多東西其實沒什麼用
[00:12:48.240 --> 00:12:49.880]  不過他說了其中一樣東西
[00:12:49.880 --> 00:12:50.920]  我覺得很有用
[00:12:50.920 --> 00:12:54.240]  他就說其實夫婦兩個人
[00:12:54.240 --> 00:12:57.360]  真正認識不是過去的事情
[00:12:57.360 --> 00:12:59.800]  不是結婚之前的事情
[00:12:59.800 --> 00:13:05.080]  而是在結婚之後才是一個新的
[00:13:05.080 --> 00:13:10.280]  而且更深入的一個給錢認識的開始
[00:13:10.280 --> 00:13:11.960]  相信耶穌的一樣
[00:13:11.960 --> 00:13:15.080]  相信耶穌不是說我舉了手
[00:13:15.080 --> 00:13:16.560]  然後我受了浸
[00:13:16.560 --> 00:13:17.480]  領了洗
[00:13:17.480 --> 00:13:19.760]  有一張受浸證書
[00:13:19.760 --> 00:13:23.680]  於是乎我就是肯定是神國的子民
[00:13:23.680 --> 00:13:24.680]  媽媽都不用再做
[00:13:24.680 --> 00:13:26.160]  不是的
[00:13:26.160 --> 00:13:28.840]  而是你更加去表現出
[00:13:28.840 --> 00:13:31.200]  你需要在你的人生當中
[00:13:31.200 --> 00:13:33.440]  繼續持續地去發掘
[00:13:33.440 --> 00:13:35.440]  認識我們這位主
[00:13:35.440 --> 00:13:39.680]  這個過程是沒有辦法去排除
[00:13:39.680 --> 00:13:41.880]  而且是必然出現的
[00:13:41.880 --> 00:13:46.240]  所以當我們來到今天這段經文的時候
[00:13:46.240 --> 00:13:48.200]  有一個我們很熟悉的聖經人物
[00:13:48.200 --> 00:13:49.360]  剛才我已經開了股了
[00:13:49.360 --> 00:13:51.760]  叫做司洗約翰
[00:13:51.760 --> 00:13:56.200]  他是大家講為人知的神的工人
[00:13:56.200 --> 00:13:58.440]  並且他的工作很特別
[00:13:58.440 --> 00:14:02.880]  如果我們回到馬太福音的第三章的時候
[00:14:02.880 --> 00:14:05.720]  記載到這位司洗約翰
[00:14:05.720 --> 00:14:10.320]  他可以說是耶穌基督的開路先鋒
[00:14:10.320 --> 00:14:14.200]  並且在第三章裡面記載到
[00:14:14.200 --> 00:14:17.600]  他知道在他往後將會有一位
[00:14:17.600 --> 00:14:20.360]  比他更加有能力的人
[00:14:20.360 --> 00:14:24.960]  會以聖靈和火
[00:14:24.960 --> 00:14:28.160]  為每一個信徒去守鎮
[00:14:28.160 --> 00:14:31.000]  而這個人物
[00:14:31.000 --> 00:14:35.760]  在司洗約翰裡面說連玩鞋
[00:14:35.760 --> 00:14:37.440]  司洗約翰都不配做的
[00:14:37.440 --> 00:14:41.280]  因為這個人實在太尊貴了
[00:14:41.280 --> 00:14:46.040]  而後來出現的原來就是耶穌
[00:14:46.040 --> 00:14:47.880]  來到這段經文
[00:14:47.880 --> 00:14:51.040]  馬太經過了十章的記載
[00:14:51.040 --> 00:14:52.960]  來到這十一章
[00:14:52.960 --> 00:14:57.480]  一開始就記載到司洗約翰
[00:14:57.480 --> 00:15:02.120]  在監獄裡聽見基督所做的事
[00:15:02.120 --> 00:15:06.320]  就打發兩個門去問祂說
[00:15:06.320 --> 00:15:07.560]  就是問耶穌
[00:15:07.560 --> 00:15:08.440]  問題是什麼?
[00:15:08.440 --> 00:15:10.320]  留心看清楚問題
[00:15:10.320 --> 00:15:12.360]  分開兩個部分
[00:15:12.360 --> 00:15:17.280]  「著那將要來的是你嗎?」
[00:15:17.280 --> 00:15:18.840]  第二條問題就是
[00:15:18.840 --> 00:15:24.240]  「還是我們等候別人呢?」
[00:15:24.240 --> 00:15:26.240]  這兩條問題
[00:15:26.240 --> 00:15:30.160]  其實本身是同一條問題
[00:15:30.160 --> 00:15:31.480]  第二條的問題
[00:15:31.480 --> 00:15:34.520]  其實是延續第一條的問題
[00:15:34.520 --> 00:15:36.760]  所應有的答案
[00:15:36.760 --> 00:15:39.480]  而誘發出來的問題
[00:15:39.480 --> 00:15:41.560]  大家沒聽錯
[00:15:41.560 --> 00:15:44.520]  馬太在這裡清楚記載到
[00:15:44.520 --> 00:15:47.880]  司洗約翰在監獄的時候
[00:15:47.880 --> 00:15:49.720]  他在做什麼?
[00:15:49.720 --> 00:15:55.200]  原來他仍然很仔細地去打聽
[00:15:55.200 --> 00:16:00.400]  耶穌基督所做的一切事情
[00:16:00.400 --> 00:16:03.160]  簡單地說
[00:16:03.160 --> 00:16:05.160]  司洗約翰
[00:16:05.160 --> 00:16:07.440]  其實他作為一個
[00:16:07.440 --> 00:16:11.120]  預備主的路人的角色
[00:16:11.120 --> 00:16:13.800]  其實他的工作已經完成了
[00:16:13.800 --> 00:16:14.840]  意大利文
[00:16:14.840 --> 00:16:16.240]  finito
[00:16:16.240 --> 00:16:19.240]  已經完成了
[00:16:19.240 --> 00:16:20.920]  法文叫fin
[00:16:20.920 --> 00:16:21.800]  已經完成了
[00:16:21.800 --> 00:16:24.040]  其實他不用做了
[00:16:24.040 --> 00:16:26.800]  為什麼他還要走來走去
[00:16:26.800 --> 00:16:33.240]  不斷打聽基督所做的事呢?
[00:16:33.240 --> 00:16:36.240]  今時今日的社會
[00:16:36.240 --> 00:16:38.720]  大部分的人
[00:16:38.720 --> 00:16:39.600]  你請他回來
[00:16:39.600 --> 00:16:40.680]  請一個人回來做事
[00:16:40.680 --> 00:16:43.600]  很頂氣的是什麼呢?
[00:16:43.600 --> 00:16:44.600]  就是他回來
[00:16:44.600 --> 00:16:47.400]  你請他去做某樣工作
[00:16:47.400 --> 00:16:50.080]  他不是做好那份工作
[00:16:50.080 --> 00:16:53.440]  他做了就算了
[00:16:53.440 --> 00:16:56.160]  但是司洗約翰是怎樣的?
[00:16:56.160 --> 00:16:58.920]  上帝交了工作給他
[00:16:58.920 --> 00:17:00.320]  你鋪排
[00:17:00.320 --> 00:17:01.040]  鋪好
[00:17:01.040 --> 00:17:04.840]  預備來後來這位的人
[00:17:04.840 --> 00:17:08.960]  是由我猜來的人的道路
[00:17:08.960 --> 00:17:11.000]  那他做了
[00:17:11.000 --> 00:17:13.760]  但是他仍然要去不斷打聽
[00:17:13.760 --> 00:17:17.200]  耶穌所做的事情是什麼
[00:17:17.200 --> 00:17:18.480]  並且來到這裡
[00:17:18.480 --> 00:17:21.880]  他還要派他兩個門徒
[00:17:21.880 --> 00:17:24.360]  司洗約翰自己都有門徒
[00:17:24.360 --> 00:17:27.680]  來到去問耶穌這兩條問題
[00:17:27.680 --> 00:17:29.240]  查實究竟耶穌
[00:17:29.240 --> 00:17:31.040]  你是不是真的在舊約當中
[00:17:31.040 --> 00:17:33.600]  所指名的那位基督
[00:17:33.600 --> 00:17:36.200]  聖經裡面用了很清楚的講道
[00:17:36.200 --> 00:17:40.240]  你是不是那位基督呢?
[00:17:40.240 --> 00:17:42.200]  然後怎麼樣?
[00:17:42.200 --> 00:17:43.240]  然後就問
[00:17:43.240 --> 00:17:46.720]  還是我們要等的是另一個人呢?
[00:17:46.720 --> 00:17:50.600]  馬太在這裡記載的就是說
[00:17:50.600 --> 00:17:52.200]  要讓我們每一個
[00:17:52.200 --> 00:17:57.200]  讀到馬太福音的人去明白到
[00:17:57.200 --> 00:18:01.240]  雖然我們是認識耶穌基督
[00:18:01.240 --> 00:18:03.560]  但是我們認識祂
[00:18:03.560 --> 00:18:04.760]  是不是真的這麼確切
[00:18:04.760 --> 00:18:08.280]  知道祂基督的身份呢?
[00:18:08.280 --> 00:18:12.440]  所以馬太在這裡很清楚地介紹給我們知道
[00:18:12.440 --> 00:18:14.600]  其實司洗約翰他沒有錯
[00:18:14.600 --> 00:18:17.560]  他不是不相信耶穌基督
[00:18:17.560 --> 00:18:19.800]  而是只不過在這個過程當中
[00:18:19.800 --> 00:18:22.920]  他仍然要找一些確據
[00:18:22.920 --> 00:18:26.360]  去兼顧他自己的信心
[00:18:26.360 --> 00:18:27.960]  於是他怎麼樣?
[00:18:27.960 --> 00:18:29.720]  自己做功課
[00:18:29.720 --> 00:18:34.080]  自己去留意耶穌基督的一舉一動
[00:18:34.080 --> 00:18:36.160]  所以馬太的記述
[00:18:36.160 --> 00:18:37.800]  首先是告訴我們
[00:18:37.800 --> 00:18:40.480]  司洗約翰從頭到尾
[00:18:40.480 --> 00:18:44.440]  都是仍然相信耶穌是基督的身份
[00:18:44.440 --> 00:18:48.760]  只不過他問這兩條問題的時候
[00:18:48.760 --> 00:18:52.920]  其實是要啟示給我們知道
[00:18:52.920 --> 00:18:58.400]  其實他仍然努力不懈地去認順耶穌基督
[00:18:58.400 --> 00:19:00.800]  進一步去了解祂
[00:19:00.800 --> 00:19:02.080]  而在這個過程當中
[00:19:02.080 --> 00:19:04.480]  同時司洗約翰
[00:19:04.480 --> 00:19:09.480]  亦都可以讓他的門徒去看見這位師父
[00:19:09.480 --> 00:19:12.040]  就是他們的老師司洗約翰
[00:19:12.040 --> 00:19:16.560]  究竟是怎樣去追尋認識耶穌基督
[00:19:16.560 --> 00:19:21.280]  怎樣去完成自己在神裡面的角色
[00:19:21.280 --> 00:19:23.680]  所以這個差遣
[00:19:23.680 --> 00:19:27.760]  其實有兩重的作用存留在裡面
[00:19:27.760 --> 00:19:32.200]  一、司洗約翰他仍然不斷地去尋索
[00:19:32.200 --> 00:19:36.440]  肯定確立自己對耶穌基督的認識
[00:19:36.440 --> 00:19:38.200]  是否準確無誤
[00:19:38.200 --> 00:19:42.200]  同時亦都誘發到他自己的門徒
[00:19:42.200 --> 00:19:44.640]  可以在這個過程當中
[00:19:44.640 --> 00:19:50.600]  亦都參與其中去學習師父怎樣信耶穌
[00:19:50.600 --> 00:19:55.560]  如果當我們更加仔細去看這段經文的時候
[00:19:55.560 --> 00:19:57.720]  我們就會問
[00:19:57.720 --> 00:20:02.640]  司洗約翰為甚麼會有這種心態
[00:20:02.640 --> 00:20:08.920]  這種法文或者儀文出現呢
[00:20:08.920 --> 00:20:14.880]  亦都是因為他對耶穌的工作的一點一滴
[00:20:14.880 --> 00:20:18.640]  不斷地去追尋而誘發出來
[00:20:18.640 --> 00:20:21.640]  我們從最初開始去看看
[00:20:21.640 --> 00:20:24.520]  《馬太福音》第三章第一至十二節
[00:20:24.520 --> 00:20:28.760]  我們重新去看一看,好嗎?不是很遠的
[00:20:28.760 --> 00:20:35.200]  《馬太福音》第三章第一至十二節
[00:20:35.200 --> 00:20:38.760]  我不讀完,因為這段聖經很長
[00:20:38.760 --> 00:20:44.000]  講到司洗約翰在曠野的當中
[00:20:44.000 --> 00:20:47.840]  傳講天國的悔改的道理
[00:20:47.840 --> 00:20:50.760]  所以在第三章第二節記載了
[00:20:50.760 --> 00:20:53.960]  「天國更了,你們應當悔改」這句說話
[00:20:53.960 --> 00:20:59.440]  同樣跟耶穌基督的報道的信息是銜接
[00:20:59.440 --> 00:21:01.080]  接著他在曠野的裡面
[00:21:01.080 --> 00:21:05.160]  在約旦河的當中怎樣去為人去司洗
[00:21:05.160 --> 00:21:09.000]  不過當我們去到第十一節的時候
[00:21:09.000 --> 00:21:13.080]  我就希望讀一讀第十一和第十二節的經文
[00:21:13.080 --> 00:21:15.040]  找到之後我們一起讀一讀,好嗎?
[00:21:15.040 --> 00:21:18.680]  如果找到之後,好,我們一起讀
