
[00:00:00.000 --> 00:00:03.460]  如果我問你,今天在這個城市裏面
[00:03:29.920 --> 00:03:34.440]  他的經歷就是他被蜜蜂針到
[00:03:34.440 --> 00:03:39.040]  而是因為那針讓他整個人生改變
[00:03:39.040 --> 00:03:40.800]  這裡賣個關子
[00:03:40.800 --> 00:03:41.960]  你欲知詳情
[00:03:41.960 --> 00:03:45.040]  請你下星期好好來聽一聽劉醫生
[00:03:45.040 --> 00:03:47.880]  他要分享他的生命的見證
[00:03:47.880 --> 00:03:52.520]  我們今天有很多人都會留意
[00:03:52.520 --> 00:03:54.520]  我們人生裡面
[00:03:54.520 --> 00:04:00.160]  我們經歷很多或大小的風浪與創傷
[00:04:00.160 --> 00:04:03.360]  而今天我想跟大家看一段經文
[00:04:03.360 --> 00:04:07.760]  是很值得大家細細思想的
[00:04:07.760 --> 00:04:11.720]  這段經文是在《約翰福音》第五章一至九節
[00:04:11.720 --> 00:04:14.720]  我知道大家正在吃飯
[00:04:14.720 --> 00:04:15.720]  你繼續吃吧
[00:04:15.720 --> 00:04:17.320]  不要緊
[00:04:17.320 --> 00:04:18.200]  如果那些
[00:04:18.200 --> 00:04:19.920]  我看到有些人不斷看著我
[00:04:19.920 --> 00:04:21.880]  你們是不用吃飯的
[00:04:21.880 --> 00:04:23.520]  不用吃飯的
[00:04:23.520 --> 00:04:25.440]  你跟我一起讀出來
[00:04:25.440 --> 00:04:27.920]  我們先讀這九節聖經
[00:04:27.920 --> 00:04:29.400]  「這是以後
[00:04:29.400 --> 00:04:32.240]  到了猶太人的一個節期
[00:04:32.240 --> 00:04:34.960]  耶穌就上耶路撒冷去
[00:04:34.960 --> 00:04:37.680]  在耶路撒冷靠近羊門
[00:04:37.680 --> 00:04:39.520]  有一個池子
[00:04:39.520 --> 00:04:42.280]  希伯來話叫作「不事大」
[00:04:42.280 --> 00:04:44.720]  旁邊有五個狼子
[00:04:44.720 --> 00:04:47.040]  裡面躺著黑眼的
[00:04:47.040 --> 00:04:48.000]  瘸腿的
[00:04:48.000 --> 00:04:50.560]  血氣枯乾的許多病人
[00:04:50.560 --> 00:04:52.080]  等候水凍
[00:04:52.080 --> 00:04:54.400]  因為有天使按時
[00:04:54.400 --> 00:04:55.520]  下池子
[00:04:55.520 --> 00:04:56.920]  攪凍那水
[00:04:56.920 --> 00:04:58.200]  水凍之後
[00:04:58.200 --> 00:04:59.560]  誰先下去
[00:04:59.560 --> 00:05:01.400]  無論害什麼病
[00:05:01.400 --> 00:05:03.000]  就痊癒了
[00:05:03.000 --> 00:05:04.880]  在那裡有一個人
[00:05:04.880 --> 00:05:06.840]  病了三十八年
[00:05:06.840 --> 00:05:09.200]  耶穌看見他躺著
[00:05:09.200 --> 00:05:11.520]  知道他病了許久
[00:05:11.520 --> 00:05:12.880]  就問他說
[00:05:12.880 --> 00:05:14.640]  「你要痊癒嗎?」
[00:05:14.640 --> 00:05:15.960]  病人回答說
[00:05:15.960 --> 00:05:16.840]  「先生
[00:05:16.840 --> 00:05:18.320]  水凍的時候
[00:05:18.320 --> 00:05:21.600]  沒有人擺我放在池子裡
[00:05:21.600 --> 00:05:23.400]  我靜去的時候
[00:05:23.400 --> 00:05:26.680]  就有別人讓我先下去」
[00:05:26.680 --> 00:05:28.560]  耶穌對他說
[00:05:28.560 --> 00:05:29.400]  「起來
[00:05:29.400 --> 00:05:31.920]  拿你的玉子走吧」
[00:05:31.920 --> 00:05:34.520]  那人立刻痊癒
[00:05:34.520 --> 00:05:37.720]  就拿起玉子來走
[00:05:37.720 --> 00:05:42.280]  那天是安息日
[00:05:42.280 --> 00:05:44.320]  這一件事
[00:05:44.320 --> 00:05:46.440]  是很出名的典故
[00:05:46.440 --> 00:05:47.800]  放在《約翰福音》
[00:05:47.800 --> 00:05:49.000]  第五章
[00:05:49.000 --> 00:05:52.200]  其實開展了一個新的段落
[00:05:52.200 --> 00:05:55.560]  所有研究《約翰福音》聖經的學者
[00:05:55.560 --> 00:05:57.480]  都可以很清楚和我們
[00:05:57.480 --> 00:05:59.040]  來刻劃
[00:05:59.040 --> 00:06:03.120]  整個《約翰福音》的大綱和佈局
[00:06:03.120 --> 00:06:06.760]  他先在頭四章裡
[00:06:06.760 --> 00:06:09.560]  要和我們介紹這位主耶穌
[00:06:09.560 --> 00:06:10.640]  是那位道
[00:06:10.640 --> 00:06:12.960]  成為肉身來到這個世界
[00:06:12.960 --> 00:06:16.120]  但同樣在當中我們會見到
[00:06:16.120 --> 00:06:20.040]  聖經學者很清楚地告訴他們
[00:06:20.040 --> 00:06:24.400]  頭四章要和我們做一個對比
[00:06:24.400 --> 00:06:27.880]  就是關於
[00:06:27.880 --> 00:06:31.480]  約翰將耶穌和猶太人的敬拜
[00:06:31.480 --> 00:06:34.240]  以及他們的那種習俗制度
[00:06:34.240 --> 00:06:35.560]  做一個比較
[00:06:35.560 --> 00:06:37.000]  在第二章
[00:06:37.000 --> 00:06:43.240]  無論是說到水變酒的神蹟
[00:06:43.240 --> 00:06:44.920]  或者我們說第四章
[00:06:44.920 --> 00:06:48.080]  說到和撒瑪利亞婦人談道的過程
[00:06:48.080 --> 00:06:50.480]  但到了第五章至第十章
[00:06:50.480 --> 00:06:54.000]  他不是比較那種習俗制度
[00:06:54.000 --> 00:06:56.600]  而是用猶太人的節日
[00:06:56.600 --> 00:07:00.080]  是一個節慶的週期
[00:07:00.080 --> 00:07:02.160]  Festival的Cycle
[00:07:02.160 --> 00:07:04.280]  對於猶太人來說
[00:07:04.280 --> 00:07:08.000]  他們去到聖殿敬拜上帝
[00:07:08.000 --> 00:07:12.080]  是他們一個星期裡生活的高峰
[00:07:12.080 --> 00:07:15.040]  他們平時工作 但到了安息日
[00:07:15.040 --> 00:07:17.600]  他們來守這個節日
[00:07:17.600 --> 00:07:20.720]  他們去到聖殿敬拜
[00:07:20.720 --> 00:07:24.520]  是他們人生裡一個最重要的事
[00:07:24.520 --> 00:07:26.920]  所以當我們看第五章
[00:07:26.920 --> 00:07:29.560]  我們一開始會見證
[00:07:29.560 --> 00:07:32.240]  他們進入了一個節日
[00:07:32.240 --> 00:07:34.560]  但沒有交代這是什麼節日
[00:07:34.560 --> 00:07:37.400]  但我們可以在後文讀下去的時候
[00:07:37.400 --> 00:07:40.480]  會知道第五章要強調的
[00:07:40.480 --> 00:07:43.760]  發生這件事 耶穌醫好一個
[00:07:43.760 --> 00:07:46.280]  癱了三十八年的人
[00:07:46.280 --> 00:07:48.200]  是在什麼日子
[00:07:48.200 --> 00:07:49.680]  是安息日
[00:07:49.680 --> 00:07:52.760]  安息日是他們一個星期裡
[00:07:52.760 --> 00:07:54.760]  他們最注重的一個日子
[00:07:54.760 --> 00:07:57.560]  因為他們應該要停下所有的工作
[00:07:57.560 --> 00:08:02.120]  他們要集中來親近和敬拜上帝
[00:08:02.120 --> 00:08:05.120]  約翰就是要展示
[00:08:05.120 --> 00:08:08.680]  原來每一個猶太人的節期的開始
[00:08:08.680 --> 00:08:11.600]  第一天都是安息日
[00:08:11.600 --> 00:08:14.200]  他們要守住這個節期
[00:08:14.200 --> 00:08:16.400]  一開始就要停下工作
[00:08:16.400 --> 00:08:17.840]  一起來敬拜神
[00:08:17.840 --> 00:08:20.160]  這包括第六章的禹節
[00:08:20.160 --> 00:08:22.640]  第七到第八章的鑄盤節
[00:08:22.640 --> 00:08:25.120]  和第十章的修殿節
[00:08:25.120 --> 00:08:28.440]  所以當我們明白了這個背景的時候
[00:08:28.440 --> 00:08:29.520]  你看耶穌
[00:08:29.520 --> 00:08:35.520]  祂來親近癱了三十八年的人
[00:08:35.520 --> 00:08:37.640]  祂是主動去找他
[00:08:37.640 --> 00:08:39.440]  不是別人通知祂
[00:08:39.440 --> 00:08:41.800]  不是別人說耶穌祢好厲害
[00:08:41.800 --> 00:08:43.800]  我們看到祢行了很多神蹟
[00:08:43.800 --> 00:08:45.600]  請祢來這裡
[00:08:45.600 --> 00:08:48.640]  我們做牧師很多時候會收到這些電話
[00:08:48.640 --> 00:08:51.920]  有時候要去醫院幫垂危的病人祈禱
[00:08:51.920 --> 00:08:53.480]  甚至要臨終
[00:08:53.480 --> 00:08:55.520]  原來祂還沒洗禮
[00:08:55.520 --> 00:08:58.000]  可不可以幫祂確定祂的信仰
[00:08:58.000 --> 00:09:00.320]  然後幫祂做滴水的洗禮
[00:09:00.320 --> 00:09:02.120]  我們會做這些事
[00:09:02.120 --> 00:09:03.720]  但最重要的
[00:09:03.720 --> 00:09:06.320]  耶穌在這個典故裡面
[00:09:06.320 --> 00:09:09.880]  要我們看得清清楚楚
[00:09:09.880 --> 00:09:13.920]  你今天生命裡最重要的是什麼呢
[00:09:13.920 --> 00:09:17.080]  是不是你這個肉身的生命得到醫治
[00:09:17.080 --> 00:09:20.560]  你就很開心很快樂呢
[00:09:20.560 --> 00:09:24.120]  其實上帝在這裡做了兩件事
[00:09:24.120 --> 00:09:30.000]  癱了的人不單止最後有這個神蹟
[00:09:30.000 --> 00:09:33.000]  神的兒子叫他可以起身行走
[00:09:33.000 --> 00:09:38.880]  而他能夠心靈上的心結得到醫治
[00:09:38.880 --> 00:09:40.880]  這個是最重要的
[00:09:40.880 --> 00:09:45.400]  就是你一定要與神的關係和好
[00:09:45.400 --> 00:09:48.360]  你明白這位主耶穌是誰
[00:09:48.360 --> 00:09:50.320]  你和耶穌有關係
[00:09:50.320 --> 00:09:52.920]  你的生命就可以不再一樣
[00:09:52.920 --> 00:09:56.840]  如果我們今天只能醫治我們身體的疾病
[00:09:56.840 --> 00:09:59.400]  但我們心靈裡的軟弱
[00:09:59.400 --> 00:10:04.360]  和那種無助、乏力以及被罪捆綁
[00:10:04.360 --> 00:10:07.840]  這種真的嚴重的病
[00:10:07.840 --> 00:10:10.000]  這是我們每個人都有的
[00:10:10.000 --> 00:10:12.960]  我們需要的是神的兒子
[00:10:12.960 --> 00:10:15.920]  神的兒子就是真理的所在
[00:10:15.920 --> 00:10:19.920]  他在那裡向我們說話
[00:10:19.920 --> 00:10:21.680]  而你肯去回應
[00:10:21.680 --> 00:10:23.240]  你肯去悔改
[00:10:23.240 --> 00:10:25.720]  你肯去向這位神的兒子說
[00:10:25.720 --> 00:10:29.520]  我願意主你來醫治我
[00:10:29.520 --> 00:10:32.000]  我要得到真正的痊癒
[00:10:32.000 --> 00:10:37.160]  你的病、你的心結、你的罪就得著赦免
[00:10:37.160 --> 00:10:39.840]  這是最重要的關鍵
[00:10:39.840 --> 00:10:44.080]  所以今天在這裡和大家看這段聖經
[00:10:44.080 --> 00:10:45.640]  是很有意思的
[00:10:45.640 --> 00:10:47.360]  我們嘗試重溫一下
[00:10:47.360 --> 00:10:49.120]  在這段聖經裡
[00:10:49.120 --> 00:10:51.920]  祂跟我們說道
[00:10:51.920 --> 00:10:54.800]  這是不是大詞
[00:10:54.800 --> 00:10:57.000]  今天這個遺跡仍然存在
[00:10:57.000 --> 00:10:59.480]  如果你今天有去耶路撒冷的話
[00:10:59.480 --> 00:11:01.880]  你去到這個地方
[00:11:01.880 --> 00:11:05.560]  它仍然在這個城的西北面
[00:11:05.560 --> 00:11:10.160]  跟著聖安尼的教堂旁邊
[00:11:10.160 --> 00:11:12.800]  就是這個不是大詞的遺跡
[00:11:12.800 --> 00:11:19.040]  那五個狼子有五條柱還是存在的
[00:11:19.040 --> 00:11:24.040]  在那裡你可以看到一個不小的範圍
[00:11:24.040 --> 00:11:28.120]  耶穌當時主動進入這個地方
[00:11:28.120 --> 00:11:30.600]  不是大這個名字的意思
[00:11:30.600 --> 00:11:34.880]  其實就是說一個羊的門
[00:11:34.880 --> 00:11:36.640]  可以做這樣的翻譯
[00:11:36.640 --> 00:11:40.880]  或者羊的一個家
[00:11:40.880 --> 00:11:44.480]  其實這個地方就成為他們昔日
[00:11:44.480 --> 00:11:49.280]  一群人流傳了一個古老的傳說
[00:11:49.280 --> 00:11:51.800]  就是你來到這個池子裡面
[00:11:51.800 --> 00:11:54.080]  看到那些水會動的時候
[00:11:54.080 --> 00:11:55.800]  就是有天使下來攪動
[00:11:55.800 --> 00:11:58.640]  第一個下水的怎麼辦
[00:11:58.640 --> 00:12:01.080]  他就說可以好了
[00:12:01.080 --> 00:12:04.440]  你猜這件事是真的還是假的
[00:12:04.440 --> 00:12:06.000]  不過有人試過
[00:12:06.000 --> 00:12:09.960]  這樣一直傳頌下去
[00:12:09.960 --> 00:12:13.400]  究竟那些水洞是否真的有天使下來攪動呢
[00:12:13.400 --> 00:12:15.000]  不一定
[00:12:15.000 --> 00:12:20.680]  很多古代所謂有神跡顯現的地方
[00:12:20.680 --> 00:12:22.440]  原來那些攪動可以
[00:12:22.440 --> 00:12:25.640]  或者是因為他們有地下水源
[00:12:25.640 --> 00:12:31.200]  也有可能是一些地質上的變動來產生
[00:12:31.200 --> 00:12:33.560]  但那些水質是有療效
[00:12:33.560 --> 00:12:36.120]  這個也不奇怪
[00:12:36.120 --> 00:12:38.280]  問題最奇怪的就是說
[00:12:38.280 --> 00:12:40.480]  為什麼他們要爭先推後
[00:12:40.480 --> 00:12:43.560]  要爬第一的那個才可以好呢
[00:12:43.560 --> 00:12:45.600]  究竟這個是心理作用
[00:12:45.600 --> 00:12:47.880]  還是其他的因素呢
[00:12:47.880 --> 00:12:51.280]  但這已經是雜非成事
[00:12:51.280 --> 00:12:56.280]  已經成為他們牢不可破的一個迷思
[00:12:56.280 --> 00:13:00.400]  我們今天講的其實是一個迷信
[00:13:00.400 --> 00:13:02.640]  在當時是這樣
[00:13:02.640 --> 00:13:03.440]  我們今天
[00:13:03.440 --> 00:13:04.840]  你看看是不是這樣
[00:13:04.840 --> 00:13:07.480]  每逢年三十晚
[00:13:07.480 --> 00:13:12.760]  你猜哪個地方人們要爭先推後
[00:13:12.760 --> 00:13:15.640]  不是說要葬頭炷香那些吧
[00:13:15.640 --> 00:13:18.840]  一開閘的時候好像看賽馬一樣
[00:13:18.840 --> 00:13:20.480]  比看賽馬更刺激
[00:13:20.480 --> 00:13:24.120]  你看到那些人不斷撥開其他人
[00:13:24.120 --> 00:13:25.280]  為什麼呢
[00:13:25.280 --> 00:13:27.080]  在他們的迷思裡面
[00:13:27.080 --> 00:13:30.800]  他們相信走到神壇面前
[00:13:30.800 --> 00:13:32.880]  拿到第一炷香插進去
[00:13:32.880 --> 00:13:35.320]  他說你今年就好運了
[00:13:35.320 --> 00:13:38.280]  你又會什麼事都沒有了
[00:13:38.280 --> 00:13:39.840]  百病全消了
[00:13:39.840 --> 00:13:42.600]  你整家大小都會很好了
[00:13:42.600 --> 00:13:44.480]  一個迷信
[00:13:44.480 --> 00:13:46.000]  但這麼多年裡面
[00:13:46.000 --> 00:13:48.120]  人們還是繼續這樣相信
[00:13:48.120 --> 00:13:51.240]  還寧願連夜排隊
[00:13:51.240 --> 00:13:56.360]  我們今天要打破很多的迷思
[00:13:56.360 --> 00:13:58.160]  在你生命裡面
[00:13:58.160 --> 00:14:01.360]  可能你有一些思想是很不正確的
[00:14:01.360 --> 00:14:04.360]  可能就在你辦公室裡面
[00:14:04.360 --> 00:14:07.520]  你回去過了新年之後
[00:14:07.520 --> 00:14:09.880]  或者你部門的主管說
[00:14:09.880 --> 00:14:11.720]  我們會有一個大調動
[00:14:11.720 --> 00:14:13.120]  你說什麼調動
[00:14:13.120 --> 00:14:15.480]  原來你的座位的方向調動
[00:14:15.480 --> 00:14:19.680]  你的電線擺的位置都要調動
[00:14:19.680 --> 00:14:22.720]  你整個辦公室的佈局都要調動
[00:14:22.720 --> 00:14:25.360]  調動背後的原因不是其他
[00:14:25.360 --> 00:14:27.040]  原來是畫風水
[00:14:27.040 --> 00:14:29.840]  可能今年的運程要轉
[00:14:29.840 --> 00:14:31.200]  在這樣的情況下
[00:14:31.200 --> 00:14:34.240]  你怎樣去面對這些衝擊呢
[00:14:34.240 --> 00:14:37.440]  我相信我們今天知道
[00:14:37.440 --> 00:14:39.240]  真正刺人
[00:14:39.240 --> 00:14:42.240]  有生命裡的平安
[00:14:42.240 --> 00:14:44.680]  滿足快樂與及盼望
[00:14:44.680 --> 00:14:50.320]  不是其他人給我們的那些保證
[00:14:50.320 --> 00:14:55.760]  我遲一個星期要見一個風水師傅
[00:14:55.760 --> 00:14:57.840]  不是林牧師要看風水
[00:14:57.840 --> 00:15:00.840]  而是那個風水師傅很不濟
[00:15:00.840 --> 00:15:02.840]  他找人找我
[00:15:02.840 --> 00:15:05.320]  是想跟他聊天
[00:15:05.320 --> 00:15:07.320]  這個很奇怪
[00:15:07.320 --> 00:15:10.200]  竟然是風水師要找牧師
[00:15:10.200 --> 00:15:12.400]  現在兩師相遇
[00:15:12.400 --> 00:15:16.160]  我相信必有一些火花擦出來
[00:15:16.160 --> 00:15:18.080]  我都要做足祈禱
[00:15:18.080 --> 00:15:22.400]  因為我真的不知道他上來找我是怎樣
[00:15:22.400 --> 00:15:24.920]  我只知道他有些需要
[00:15:24.920 --> 00:15:26.840]  我只知道這麼多
[00:15:26.840 --> 00:15:30.480]  但是我願意打開我的辦公室
[00:15:30.480 --> 00:15:32.880]  我很想跟他聊天
[00:15:32.880 --> 00:15:34.720]  我很想他生命裡
[00:15:34.720 --> 00:15:38.680]  不要再被他這些生命裡很多的迷思
[00:15:38.680 --> 00:15:40.800]  其實就是迷信
[00:15:40.800 --> 00:15:42.320]  他要擦去
[00:15:42.320 --> 00:15:44.400]  很多紫微斗數的事
[00:15:44.400 --> 00:15:46.800]  我曾經認識一個
[00:15:46.800 --> 00:15:51.040]  深入這方面的知識的一個人
[00:15:51.040 --> 00:15:55.040]  他家裡全屋都是這些紫微斗數的書
[00:15:55.040 --> 00:15:57.040]  但是後來一信耶穌之後
[00:15:57.040 --> 00:15:58.960]  他整個人改變
[00:15:58.960 --> 00:16:02.920]  他改變他知道他找到生命真正能夠叫他平安
[00:16:02.920 --> 00:16:04.640]  叫他滿足喜樂的
[00:16:04.640 --> 00:16:06.120]  是這位主耶穌
[00:16:06.120 --> 00:16:08.560]  不是那些風水命運
[00:16:08.560 --> 00:16:14.400]  不是要用星座運程去計算我們的人生
[00:16:14.400 --> 00:16:16.800]  他講到最後他自己講見證
[00:16:16.800 --> 00:16:19.000]  他說他終於找到
[00:16:19.000 --> 00:16:21.920]  他不再需要掛雷
[00:16:21.920 --> 00:16:27.000]  原來他以前去這些占卜運程
[00:16:27.000 --> 00:16:29.440]  他做很多事情但他都不平安
[00:16:29.440 --> 00:16:31.640]  他內心有很多的焦慮
[00:16:31.640 --> 00:16:33.680]  直到他找到耶穌
[00:16:33.680 --> 00:16:36.560]  我們今天需要幫助人
[00:16:36.560 --> 00:16:39.720]  去尋覓真正的主耶穌
[00:16:39.720 --> 00:16:42.520]  我們看看在這段經文裡面
[00:16:42.520 --> 00:16:45.480]  講到這個人是怎樣呢
[00:16:45.480 --> 00:16:48.160]  他病了38年
[00:16:48.160 --> 00:16:51.360]  38年絕對不是一個短的日子
[00:16:51.360 --> 00:16:54.760]  大家可以想一想
[00:16:54.760 --> 00:16:56.640]  有位電視藝員都說
[00:16:56.640 --> 00:16:58.760]  人生有多少十年呢
[00:16:58.760 --> 00:17:02.840]  38年也就是說差不多有四個十年
[00:17:02.840 --> 00:17:07.840]  我相信在座有些人可能都未夠38歲
[00:17:07.840 --> 00:17:10.960]  你想想不短 絕對不短
[00:17:10.960 --> 00:17:15.680]  為什麼他一直要躺在那裡等那麼久呢
[00:17:15.680 --> 00:17:18.640]  更奇怪的一件事
[00:17:18.640 --> 00:17:20.360]  就是因為他一直相信
[00:17:20.360 --> 00:17:23.760]  這個池子的水可以治好他
[00:17:23.760 --> 00:17:26.960]  所以他一直都是用一個玉子
[00:17:26.960 --> 00:17:28.480]  即是說有一個蓆
[00:17:28.480 --> 00:17:31.200]  躺在地上讓他躺在那裡
[00:17:31.200 --> 00:17:33.280]  他起不了身 下不了路
[00:17:33.280 --> 00:17:36.280]  但他可能只差那幾步
[00:17:36.280 --> 00:17:37.760]  就可以下水
[00:17:37.760 --> 00:17:39.560]  他滾下去都想要
[00:17:39.560 --> 00:17:42.440]  水一滾的時候他就滾下去
[00:17:42.440 --> 00:17:44.120]  但連那一刻的氣力
[00:17:44.120 --> 00:17:46.920]  他都輸了給別人
[00:17:46.920 --> 00:17:48.080]  因為聖經怎樣說
[00:17:48.080 --> 00:17:49.520]  在第七節說
[00:17:49.520 --> 00:17:52.680]  「就有別人讓我先下去」
[00:17:52.680 --> 00:17:55.800]  他永遠都是輸的
[00:17:55.800 --> 00:17:58.280]  但在這裡出現了一個人物
[00:17:58.280 --> 00:18:00.000]  就是主耶穌
[00:18:00.000 --> 00:18:03.200]  主耶穌的出現就更加奇怪
[00:18:03.200 --> 00:18:05.200]  因為他當時在猶太人的眼中
[00:18:05.200 --> 00:18:08.240]  他是誰
[00:18:08.240 --> 00:18:10.240]  他是一個拉比
[00:18:10.240 --> 00:18:12.480]  他很熟悉舊約聖經
[00:18:12.480 --> 00:18:14.680]  那些人很喜歡聽耶穌講道
[00:18:14.680 --> 00:18:17.480]  那些人看過耶穌行過神蹟
[00:18:17.480 --> 00:18:20.160]  但一個熟悉舊約律法的拉比
[00:18:20.160 --> 00:18:23.440]  竟然在安息日
[00:18:23.440 --> 00:18:25.040]  走來這個地方
[00:18:25.040 --> 00:18:27.320]  這個地方全部躺在那裡的
[00:18:27.320 --> 00:18:28.240]  不是你們
[00:18:28.240 --> 00:18:31.640]  我看你們精神很融光煥發
[00:18:31.640 --> 00:18:32.720]  很飽滿
[00:18:32.720 --> 00:18:34.360]  我看你們一邊吃飯
[00:18:34.360 --> 00:18:39.280]  一邊聚精會神在聽
[00:18:39.280 --> 00:18:42.000]  耶穌不是去一個會堂講道
[00:18:42.000 --> 00:18:43.800]  耶穌竟然走到
[00:18:43.800 --> 00:18:47.760]  一群病人躺在那裡
[00:18:47.760 --> 00:18:50.520]  原來在猶太人的觀念裡面
[00:18:50.520 --> 00:18:52.040]  這些有病的人
[00:18:52.040 --> 00:18:54.240]  這些甚至是瘸腿的人
[00:18:54.240 --> 00:18:56.160]  他們是不健全的人
[00:18:56.160 --> 00:18:57.920]  他們是不潔淨的
[00:18:57.920 --> 00:19:00.200]  他們是不可以進入聖殿的
[00:19:00.200 --> 00:19:04.200]  他們不可以去會堂親近神
[00:19:04.200 --> 00:19:06.720]  耶穌竟然打破這些傳統
[00:19:06.720 --> 00:19:09.480]  還要千挑萬選
[00:19:09.480 --> 00:19:11.480]  選安息日
[00:19:11.480 --> 00:19:14.880]  去這個你們認為不潔淨的地方
[00:19:14.880 --> 00:19:16.480]  我可以告訴你們
[00:19:16.480 --> 00:19:18.520]  神的兒子在那裡
[00:19:18.520 --> 00:19:22.480]  可以叫所有不潔淨的東西都拿走
[00:19:22.480 --> 00:19:26.040]  叫人內心裡的黑暗
[00:19:26.040 --> 00:19:27.560]  那種困惑
[00:19:27.560 --> 00:19:29.840]  那種無奈與無助
[00:19:29.840 --> 00:19:32.040]  得到真正的醫治
[00:19:32.040 --> 00:19:34.280]  這就是我們的主耶穌
[00:19:34.280 --> 00:19:35.880]  祂要告訴我們
[00:19:35.880 --> 00:19:38.800]  今天你的等候
[00:19:38.800 --> 00:19:41.840]  其實是不要等錯
[00:19:41.840 --> 00:19:44.840]  如果你等錯了一個依靠的對象
[00:19:44.840 --> 00:19:47.520]  你去相信一些
[00:19:47.520 --> 00:19:50.960]  其實不是來自創造天地萬有的真神
