
[00:00:00.000 --> 00:00:02.320]  我們開始的時候一起祈禱
[00:02:20.320 --> 00:02:25.800]  我們會從這三方面去看看機電的人生
[00:02:25.800 --> 00:02:29.600]  所以我們先來看有關機電的蒙照
[00:02:29.600 --> 00:02:34.360]  這個就是他從埋怨到平安
[00:02:34.360 --> 00:02:40.520]  機電的蒙照是在剛才我們讀史詩記六章
[00:02:40.520 --> 00:02:44.320]  特別是十一到三十二節裡面有記載的
[00:02:44.320 --> 00:02:51.400]  你會發覺一件事就是耶和的使者海洋天使
[00:02:51.400 --> 00:02:53.960]  出現跟機電說話的時候
[00:02:53.960 --> 00:02:58.680]  他每一次跟機電說話的時候
[00:02:58.680 --> 00:03:00.920]  機電都是埋怨神的
[00:03:00.920 --> 00:03:05.080]  他都是很不滿的埋怨神
[00:03:05.080 --> 00:03:07.400]  譬如你看十二節你就知道
[00:03:07.400 --> 00:03:11.400]  十二節他說耶和的使者向機電顯然對他說
[00:03:11.400 --> 00:03:14.280]  大能的勇士耶和與你同在
[00:03:14.280 --> 00:03:16.280]  機電怎樣回答
[00:03:16.280 --> 00:03:19.960]  他說如果耶和與我同在
[00:03:19.960 --> 00:03:21.960]  我就不會遇到這些事了
[00:03:21.960 --> 00:03:29.640]  機電對神是很不滿的
[00:03:29.640 --> 00:03:33.800]  究竟當時以色列遇到什麼事呢
[00:03:33.800 --> 00:03:35.800]  他就記載了
[00:03:35.800 --> 00:03:38.600]  如果你記得
[00:03:38.600 --> 00:03:44.680]  他比起之前的使者底波拉更慘一點
[00:03:44.680 --> 00:03:53.320]  底波拉的年代以色列人只不過是不敢在鄉村那裡
[00:03:53.320 --> 00:03:56.120]  他們只是住在有城牆的城市
[00:03:56.120 --> 00:03:58.120]  到機電的時候
[00:03:58.120 --> 00:04:00.600]  他們住在山洞那裡
[00:04:00.600 --> 00:04:02.360]  因為他們沒有平安
[00:04:02.360 --> 00:04:04.840]  到第三節到第五節的時候
[00:04:04.840 --> 00:04:10.760]  你就會發覺他們沒有東西吃
[00:04:10.760 --> 00:04:12.040]  為什麼會這樣呢
[00:04:12.040 --> 00:04:15.400]  就因為他們每次收成的時候
[00:04:15.400 --> 00:04:19.160]  那些米店人就好像蝗蟲一樣
[00:04:19.160 --> 00:04:21.800]  來搶他們的東西吃
[00:04:21.800 --> 00:04:23.960]  我形容這個苦
[00:04:23.960 --> 00:04:26.840]  我們說是白做的
[00:04:26.840 --> 00:04:28.040]  不知道你有沒有試過
[00:04:28.040 --> 00:04:29.880]  你很辛苦做一年了
[00:04:29.880 --> 00:04:31.240]  就是你的耕種了
[00:04:31.240 --> 00:04:33.880]  最後你享受不了的成果
[00:04:33.880 --> 00:04:38.520]  所以你說他們是很慘的
[00:04:38.520 --> 00:04:42.040]  他們的人生就是白做的
[00:04:42.040 --> 00:04:44.120]  到六章十一節的時候
[00:04:44.120 --> 00:04:49.080]  他就說機電在酒壓那裡打麥子
[00:04:49.080 --> 00:04:51.560]  其實如果你有少許了解
[00:04:51.560 --> 00:04:54.440]  一個農夫打麥的過程
[00:04:54.440 --> 00:04:55.480]  你就會知道
[00:04:55.480 --> 00:04:57.240]  其實他們是這樣的
[00:04:57.240 --> 00:05:01.480]  你知道一下子就打了下來
[00:05:01.480 --> 00:05:05.080]  你壓了它之後它就有一個殼
[00:05:05.080 --> 00:05:06.120]  你要怎樣呢
[00:05:06.120 --> 00:05:09.720]  你要將那些麥子拋起的時候
[00:05:09.720 --> 00:05:11.080]  那些風一吹
[00:05:11.080 --> 00:05:12.360]  就將那些殼吹了
[00:05:12.360 --> 00:05:15.080]  就剩下你可以吃的那一部分
[00:05:15.080 --> 00:05:16.360]  基本上是這樣
[00:05:16.360 --> 00:05:19.800]  但是為什麼機電要在酒壓那裡做
[00:05:19.800 --> 00:05:22.840]  為什麼不是在平地那裡做
[00:05:22.840 --> 00:05:24.360]  因為如果他這樣做的時候
[00:05:24.360 --> 00:05:26.920]  那些敵人就來看到
[00:05:26.920 --> 00:05:29.800]  有人打麥子或者怎麼樣
[00:05:29.800 --> 00:05:32.040]  那他們怎樣呢 就過來搶
[00:05:32.040 --> 00:05:34.280]  所以你看看
[00:05:34.280 --> 00:05:35.880]  就是慘得很交關的
[00:05:35.880 --> 00:05:38.760]  就是你收成了
[00:05:38.760 --> 00:05:41.000]  你打局的時候
[00:05:41.000 --> 00:05:42.040]  你都不夠膽
[00:05:42.040 --> 00:05:44.840]  你要躲在一個酒壓的地方
[00:05:44.840 --> 00:05:46.120]  做這件事
[00:05:46.120 --> 00:05:48.680]  所以耶和華的使者
[00:05:48.680 --> 00:05:52.280]  就是跟機電說
[00:05:52.280 --> 00:05:53.480]  神願你同在
[00:05:53.480 --> 00:05:56.040]  他就很不滿這樣去說
[00:05:56.040 --> 00:05:58.680]  所以在十三節裡面
[00:05:58.680 --> 00:06:01.080]  機電他就埋怨
[00:06:01.080 --> 00:06:02.680]  他說那個帶領以色列人
[00:06:02.680 --> 00:06:04.200]  吹埃及的耶和華
[00:06:04.200 --> 00:06:05.480]  丟棄我們
[00:06:05.480 --> 00:06:10.040]  機電問我們最需要它的時候
[00:06:10.040 --> 00:06:11.560]  神在哪裡
[00:06:11.560 --> 00:06:13.160]  我發覺其實我們人
[00:06:13.160 --> 00:06:15.080]  其實好像機電那樣
[00:06:15.080 --> 00:06:16.840]  就是我們順利的時候
[00:06:16.840 --> 00:06:19.800]  我們從來都不會問神在哪裡
[00:06:19.800 --> 00:06:21.640]  到了我們不順利的時候
[00:06:21.640 --> 00:06:22.840]  遇到苦難的時候
[00:06:22.840 --> 00:06:25.160]  我們就問神在哪裡
[00:06:25.160 --> 00:06:27.080]  譬如有颱風
[00:06:27.080 --> 00:06:28.680]  譬如有地震
[00:06:28.680 --> 00:06:29.880]  譬如好像我們現在
[00:06:29.880 --> 00:06:31.480]  美國有山火
[00:06:31.480 --> 00:06:34.360]  那些人就問神在哪裡
[00:06:34.360 --> 00:06:36.040]  別人欺負我們
[00:06:36.040 --> 00:06:37.320]  搶我們的東西的時候
[00:06:37.320 --> 00:06:39.560]  我們就問神在哪裡
[00:06:39.560 --> 00:06:41.320]  但是我們很少問我們
[00:06:41.320 --> 00:06:43.560]  那你星期天早上神在哪裡
[00:06:43.560 --> 00:06:44.200]  是不是
[00:06:44.200 --> 00:06:45.720]  就是我們不會問我們自己
[00:06:45.720 --> 00:06:47.960]  因為很多人星期天走了去
[00:06:47.960 --> 00:06:49.000]  做自己的事
[00:06:49.000 --> 00:06:49.800]  他不回去教會
[00:06:49.800 --> 00:06:51.400]  他不會問的
[00:06:51.400 --> 00:06:52.840]  教會需要同工的時候
[00:06:52.840 --> 00:06:54.040]  你又不會問一下自己
[00:06:54.040 --> 00:06:55.400]  你自己在哪裡
[00:06:55.400 --> 00:06:56.440]  這樣的
[00:06:56.440 --> 00:07:01.400]  就是當我們遇到困難的時候
[00:07:01.400 --> 00:07:03.160]  我們就會問神在哪裡
[00:07:03.160 --> 00:07:05.240]  我們不順利的時候
[00:07:05.240 --> 00:07:07.960]  永遠不會問神在哪裡
[00:07:07.960 --> 00:07:11.800]  所以當時說
[00:07:11.800 --> 00:07:14.920]  使者向機電顯現的時候
[00:07:14.920 --> 00:07:17.720]  其實在這個顯現之前
[00:07:17.720 --> 00:07:19.400]  神已經藉著先知
[00:07:19.400 --> 00:07:21.080]  在八節到第十節
[00:07:21.080 --> 00:07:22.280]  他就告訴他
[00:07:22.280 --> 00:07:26.040]  為什麼以色列人會遭遇這樣的苦難
[00:07:26.040 --> 00:07:30.600]  其實不是神不要他們
[00:07:30.600 --> 00:07:33.080]  是以色列人丟棄耶華
[00:07:33.080 --> 00:07:34.680]  去敬拜別神
[00:07:34.680 --> 00:07:37.400]  但是我覺得神是很好的
[00:07:37.400 --> 00:07:40.120]  就是你不要他
[00:07:40.120 --> 00:07:41.880]  他又不會不要你的
[00:07:41.880 --> 00:07:46.040]  他仍然去揀選機電
[00:07:46.040 --> 00:07:47.880]  去拯救以色列人
[00:07:47.880 --> 00:07:49.320]  那麼
[00:07:49.320 --> 00:07:51.080]  雖然機電懷疑神
[00:07:51.080 --> 00:07:52.680]  但是如果你看到
[00:07:52.680 --> 00:07:54.040]  六章十六節的時候
[00:07:54.040 --> 00:07:56.920]  神再一次強調
[00:07:56.920 --> 00:07:58.280]  我與你同在
[00:07:58.280 --> 00:08:01.560]  所以你一定可以打敗米田人的
[00:08:01.560 --> 00:08:02.680]  那麼
[00:08:02.680 --> 00:08:04.200]  機電是一個
[00:08:04.200 --> 00:08:06.040]  我們前面說的他埋怨神
[00:08:06.040 --> 00:08:08.440]  他是一個懷疑神的人
[00:08:08.440 --> 00:08:12.120]  但是他不是一個很頑固的人
[00:08:12.120 --> 00:08:15.080]  他就會這樣說
[00:08:15.080 --> 00:08:17.160]  他說神你給我一個證據
[00:08:17.160 --> 00:08:18.840]  就是如果
[00:08:18.840 --> 00:08:22.760]  我知道你跟我說話的那個是神的時候
[00:08:22.760 --> 00:08:26.840]  我就去做你叫我去做的事情
[00:08:26.840 --> 00:08:29.480]  那麼所以
[00:08:29.480 --> 00:08:34.600]  這個也是你們很熟悉的一個故事
[00:08:34.600 --> 00:08:39.320]  首先其實他說完這件事情的時候
[00:08:39.320 --> 00:08:40.920]  他做了一個行動
[00:08:40.920 --> 00:08:43.720]  在當時我想是很困難的
[00:08:43.720 --> 00:08:46.280]  因為他是奉獻
[00:08:46.280 --> 00:08:47.400]  他奉獻的時候
[00:08:47.400 --> 00:08:49.880]  他奉獻了一隻山羊
[00:08:49.880 --> 00:08:53.960]  以及其實是22公升的細棉
[00:08:53.960 --> 00:08:55.640]  我們剛才已經說過
[00:08:55.640 --> 00:08:58.840]  其實他們當時糧食是很缺乏的
[00:08:58.840 --> 00:08:59.560]  是不是
[00:08:59.560 --> 00:09:02.520]  那麼他都願意這樣去做
[00:09:02.520 --> 00:09:05.880]  所以你可以說
[00:09:05.880 --> 00:09:09.240]  他將他最好的東西奉獻給神
[00:09:09.240 --> 00:09:12.680]  那麼其實我們有時候都要想一想
[00:09:12.680 --> 00:09:15.000]  當你去尋求神的旨意的時候
[00:09:15.000 --> 00:09:18.040]  你願不願意去為神犧牲呢
[00:09:18.040 --> 00:09:23.480]  就是你願不願意得到神的同在去犧牲呢
[00:09:23.480 --> 00:09:27.640]  那麼就是
[00:09:27.640 --> 00:09:30.200]  聽基甸那個的請求
[00:09:30.200 --> 00:09:34.120]  那麼就首先去證明
[00:09:34.120 --> 00:09:37.560]  跟你說話的那個真是神派來的使者
[00:09:37.560 --> 00:09:44.040]  所以有火從天上降臨去燒盡那些食物
[00:09:44.040 --> 00:09:50.120]  然後基甸有一個很大的一個人生的轉變
[00:09:50.120 --> 00:09:52.360]  你可以在這一刻裡面去見到
[00:09:52.360 --> 00:09:55.400]  這個就是22節他就說了
[00:09:55.400 --> 00:09:59.880]  就是基甸見到這個事情發生的時候
[00:09:59.880 --> 00:10:03.240]  他就哀哉夜話 我不可了
[00:10:03.240 --> 00:10:06.520]  其實他這句話是什麼意思
[00:10:06.520 --> 00:10:11.080]  這句話就是因為他知道他自己有罪
[00:10:11.080 --> 00:10:15.800]  所以他知道向神犯罪
[00:10:15.800 --> 00:10:18.360]  是一個必死的一件事
[00:10:18.360 --> 00:10:21.480]  但是神安慰他說你不需要怕的
[00:10:21.480 --> 00:10:26.200]  所以最終基甸就為神去建了一個祭壇
[00:10:26.200 --> 00:10:28.040]  就是叫夜話沙龍
[00:10:28.040 --> 00:10:32.760]  沙龍就是平安的意思
[00:10:32.760 --> 00:10:34.120]  所以我們看到
[00:10:34.120 --> 00:10:36.760]  因為神賜基甸平安的時候
[00:10:36.760 --> 00:10:40.760]  所以他就是這樣去感謝神
[00:10:40.760 --> 00:10:43.400]  從此之後你可以說
[00:10:43.400 --> 00:10:47.160]  夜話的平安就成為基甸的一個力量
[00:10:47.160 --> 00:10:52.520]  基甸就神派他做一個任務
[00:10:52.520 --> 00:10:55.320]  那個任務就是
[00:10:55.320 --> 00:11:00.840]  第一個任務就是要將以色列人所敬拜的那個偶像
[00:11:00.840 --> 00:11:04.440]  巴力和阿舍拉去除掉
[00:11:04.440 --> 00:11:07.160]  就是去拆掉
[00:11:07.160 --> 00:11:09.720]  我們經常看聖經講到巴力
[00:11:09.720 --> 00:11:11.400]  巴力就是這樣的
[00:11:11.400 --> 00:11:19.480]  其實是當時他們在加南地一個很出名的一個神
[00:11:19.480 --> 00:11:28.760]  但是其實這個就是以色列人的痛苦的來源
[00:11:28.760 --> 00:11:31.960]  如果他們不將他去跟隨的時候
[00:11:31.960 --> 00:11:34.760]  其實神是不會去救他們的
[00:11:34.760 --> 00:11:39.080]  但是這個也成為基甸一個很大的挑戰
[00:11:39.080 --> 00:11:43.320]  因為如果你有看過這一段聖經第六章的時候
[00:11:43.320 --> 00:11:45.800]  譬如你看二十五節你就知道
[00:11:45.800 --> 00:11:54.120]  因為基甸的爸爸就是負責敬拜巴力的一個領袖
[00:11:54.120 --> 00:11:57.480]  其實如果你有去留意一下
[00:11:57.480 --> 00:11:59.960]  他有記載他爸爸的名字
[00:11:59.960 --> 00:12:03.400]  其實他爸爸的名字就叫做約亞斯
[00:12:03.400 --> 00:12:08.040]  約亞斯其實翻出來的意思就是夜話
[00:12:08.040 --> 00:12:09.560]  是強壯的
[00:12:09.560 --> 00:12:11.000]  所以換句話來說
[00:12:11.000 --> 00:12:14.760]  基甸的祖父應該是一個敬畏夜話的人
[00:12:14.760 --> 00:12:18.440]  但是到了他爸爸他就轉了
[00:12:18.440 --> 00:12:21.400]  他就去拜巴力
[00:12:21.400 --> 00:12:30.760]  但是所以神就要基甸將巴力的偶像去拆掉
[00:12:30.760 --> 00:12:34.360]  又將那隻牛去殺掉再這樣做
[00:12:34.360 --> 00:12:41.080]  但是其實你可以想像一下
[00:12:41.080 --> 00:12:43.320]  基甸這樣去做的時候
[00:12:43.320 --> 00:12:48.520]  他不單止得罪以色列這個國家
[00:12:48.520 --> 00:12:51.000]  他將他們拜的偶像拆了
[00:12:51.000 --> 00:12:52.520]  他還得罪他爸爸
[00:12:52.520 --> 00:13:00.120]  所以你可以說是一個很大的挑戰
[00:13:00.120 --> 00:13:06.040]  神挑戰基甸你願不願意這樣去做呢?
[00:13:06.040 --> 00:13:13.880]  但是對一個信靠神的人
[00:13:13.880 --> 00:13:17.720]  其實我們是有神的平安在我們的心裡面
[00:13:17.720 --> 00:13:21.240]  雖然我們不知道第二天會是怎樣
[00:13:21.240 --> 00:13:23.800]  將來是如何
[00:13:23.800 --> 00:13:28.760]  但是我們可以依靠神去渡過
[00:13:28.760 --> 00:13:32.680]  基甸果然是在晚上的時候
[00:13:32.680 --> 00:13:37.480]  他就帶領十個人將那個偶像拆了
[00:13:37.480 --> 00:13:40.920]  將那隻牛殺了
[00:13:40.920 --> 00:13:45.000]  到了第二天起床
[00:13:45.000 --> 00:13:50.200]  整個人都知道是基甸做的那件事
[00:13:50.200 --> 00:13:51.960]  就是要將他殺死
[00:13:51.960 --> 00:13:56.840]  但是你沒想過最後去維護基甸那個人
[00:13:56.840 --> 00:14:01.240]  是他爸爸站出來
[00:14:01.240 --> 00:14:12.360]  他說你們要為巴力爭論嗎?
[00:14:12.360 --> 00:14:18.360]  巴力若是神就讓他為自己爭論吧
[00:14:18.360 --> 00:14:20.840]  所以我覺得神是很奇妙的
[00:14:20.840 --> 00:14:23.560]  我記得我13歲的時候信主
[00:14:23.560 --> 00:14:26.920]  其實我長大在一個非基督教
[00:14:26.920 --> 00:14:30.840]  其實是一個傳統的中國人的家庭裡面
[00:14:30.840 --> 00:14:35.160]  那裡沒有人信耶穌的
[00:14:35.160 --> 00:14:41.720]  我們兄弟姐妹是首先信耶穌
[00:14:41.720 --> 00:14:45.080]  信了主之後有一天
[00:14:45.080 --> 00:14:47.160]  其實都沒有人告訴我
[00:14:47.160 --> 00:14:49.480]  心裡面有一個感動就是
[00:14:49.480 --> 00:14:53.800]  吃飯之前就應該祈禱
[00:14:53.800 --> 00:15:00.680]  但是到吃飯的時候就很害怕
[00:15:00.680 --> 00:15:02.920]  你從來沒有在家裡做過
[00:15:02.920 --> 00:15:05.800]  雖然爸爸沒有反對我們回教會
[00:15:05.800 --> 00:15:07.400]  他都知道我們回教會
[00:15:07.400 --> 00:15:11.240]  但是他沒有讚你回教會
[00:15:11.240 --> 00:15:14.440]  所以到時候就開飯了
[00:15:14.440 --> 00:15:16.920]  就在那裡很掙扎
[00:15:16.920 --> 00:15:18.840]  就好像埋在那裡一樣
[00:15:18.840 --> 00:15:19.800]  我爸爸就知道
[00:15:19.800 --> 00:15:21.480]  其實我爸爸很聰明的
[00:15:21.480 --> 00:15:23.480]  他就笑我
[00:15:23.480 --> 00:15:27.160]  他知道我一定是為了這件事
[00:15:27.160 --> 00:15:28.600]  在想這件事
[00:15:28.600 --> 00:15:31.000]  他就笑我
[00:15:31.000 --> 00:15:33.560]  耶穌給你吃飯嗎?
[00:15:33.560 --> 00:15:37.880]  所以那天就沒有謝飯
[00:15:37.880 --> 00:15:39.000]  就吃飯
[00:15:39.000 --> 00:15:42.040]  但是下一次
[00:15:42.040 --> 00:15:44.200]  下一頓我記得
[00:15:44.200 --> 00:15:46.040]  就是立定心志
[00:15:46.040 --> 00:15:48.920]  無論如何怎樣都好
[00:15:48.920 --> 00:15:52.440]  就祈禱才吃飯
[00:15:52.440 --> 00:15:57.640]  雖然當時是面對爸爸笑我的一個態度
[00:15:57.640 --> 00:16:01.000]  但是我感謝神那時候
[00:16:01.000 --> 00:16:03.560]  可以有這個勇氣做到
[00:16:03.560 --> 00:16:06.280]  到我38歲的時候
[00:16:06.280 --> 00:16:10.120]  神呼召我全時間侍奉他
[00:16:10.120 --> 00:16:12.840]  我本來是做電腦的
[00:16:12.840 --> 00:16:16.680]  當時就希望放棄我自己的職業
[00:16:16.680 --> 00:16:19.160]  去神學院讀書
[00:16:19.160 --> 00:16:22.040]  那時候就要
[00:16:22.040 --> 00:16:25.640]  無論如何都要通知爸爸
[00:16:25.640 --> 00:16:27.160]  我記得
[00:16:27.160 --> 00:16:29.080]  是因為這樣的
[00:16:29.080 --> 00:16:30.520]  每年過時過節
[00:16:30.520 --> 00:16:32.360]  我們都會打電話回去
[00:16:32.360 --> 00:16:34.360]  當時就是父親節
[00:16:34.360 --> 00:16:35.720]  好吧
[00:16:35.720 --> 00:16:37.000]  反正要打回去
[00:16:37.000 --> 00:16:38.600]  就跟爸爸說
[00:16:38.600 --> 00:16:43.720]  爸爸我想入神學院讀書
[00:16:43.720 --> 00:16:45.640]  將來做牧師
[00:16:45.640 --> 00:16:47.640]  我爸爸聽到的時候
[00:16:47.640 --> 00:16:48.840]  很驚奇
[00:16:48.840 --> 00:16:50.440]  他沒有罵我
[00:16:50.440 --> 00:16:51.080]  他沒有罵我
[00:16:51.080 --> 00:16:52.760]  但是他就很擔心
[00:16:52.760 --> 00:16:55.400]  他真的覺得
[00:16:55.400 --> 00:16:57.480]  傳統的爸爸媽媽都是這樣
[00:16:57.480 --> 00:16:59.480]  你沒有牙遮頭
[00:16:59.480 --> 00:17:01.240]  你真的沒有飯吃
[00:17:01.240 --> 00:17:02.280]  可能是這樣
[00:17:02.280 --> 00:17:05.160]  那又怎樣呢?
[00:17:05.160 --> 00:17:06.600]  那我後來想想
[00:17:06.600 --> 00:17:08.920]  這樣呢
[00:17:08.920 --> 00:17:10.360]  暑假的時候
[00:17:10.360 --> 00:17:11.720]  其實大概是7月的時候
[00:17:11.720 --> 00:17:13.800]  就回香港
[00:17:13.800 --> 00:17:15.960]  當面跟爸爸解釋
[00:17:15.960 --> 00:17:21.080]  雖然他的決定不會阻止我入神學院
[00:17:21.080 --> 00:17:22.200]  不過我覺得
[00:17:22.200 --> 00:17:27.400]  就跟爸爸面對面去講
[00:17:27.400 --> 00:17:29.960]  我覺得這個就好像《機電》的故事一樣
[00:17:29.960 --> 00:17:34.360]  神的平安就讓我不需要怕
[00:17:34.360 --> 00:17:37.400]  到坐飛機回去
[00:17:37.400 --> 00:17:39.240]  下飛機
[00:17:39.240 --> 00:17:41.240]  通常是晚上
[00:17:41.240 --> 00:17:42.840]  我們在美國回去
[00:17:42.840 --> 00:17:45.160]  下飛機就回到家
[00:17:45.160 --> 00:17:46.520]  坐下來
[00:17:46.520 --> 00:17:50.600]  記得兄弟姐妹特地回來
[00:17:50.600 --> 00:17:52.360]  我就準備開口告訴爸爸
[00:17:52.360 --> 00:17:55.240]  聽入神學院的決定
[00:17:55.240 --> 00:17:56.760]  當時爸爸已經退休了
[00:17:56.760 --> 00:17:59.400]  因為到晚上其實是看無線的
[00:17:59.400 --> 00:18:00.840]  他就告訴我
[00:18:00.840 --> 00:18:02.360]  他說兒子你知道嗎?
[00:18:02.360 --> 00:18:03.880]  我上個星期看無線
[00:18:03.880 --> 00:18:06.680]  講孫中山的生平
[00:18:06.680 --> 00:18:09.640]  他說原來國父是肌肉徒
[00:18:09.640 --> 00:18:11.160]  他從來都不知道
[00:18:11.160 --> 00:18:15.480]  他說我兒子做無線也沒問題
[00:18:15.480 --> 00:18:18.760]  所以我覺得神是很奇妙的
[00:18:18.760 --> 00:18:25.080]  我們覺得怎麼可能做這些決定
[00:18:25.080 --> 00:18:28.840]  但是你聽神的安排的時候
[00:18:28.840 --> 00:18:33.640]  神的平安會保護我們的
[00:18:33.640 --> 00:18:36.360]  我感謝主
[00:18:36.360 --> 00:18:40.840]  這個也是《機電》最初跟隨神的時候
[00:18:40.840 --> 00:18:42.360]  神給他的印證
[00:18:42.360 --> 00:18:44.040]  給他一個很難的挑戰
[00:18:44.040 --> 00:18:46.760]  但是神有平安保護他
[00:18:46.760 --> 00:18:49.720]  以致他能夠把巴力的神像
[00:18:49.720 --> 00:18:50.920]  或者廟
[00:18:50.920 --> 00:18:52.840]  連牛都殺了
[00:18:52.840 --> 00:18:55.240]  我們看到
[00:18:55.240 --> 00:18:59.640]  可能我們原本好像《機電》一樣
[00:18:59.640 --> 00:19:02.520]  遇到什麼事我們都是埋怨神的
[00:19:02.520 --> 00:19:06.360]  但是我們希望可以好像《機電》一樣
[00:19:06.360 --> 00:19:08.280]  它有一個轉變
[00:19:08.280 --> 00:19:09.400]  當他認識神
[00:19:09.400 --> 00:19:10.920]  他認識他自己的罪的時候
[00:19:10.920 --> 00:19:12.920]  他願意去順服的時候
[00:19:12.920 --> 00:19:15.560]  神的平安在他心裡面作主的時候
[00:19:15.560 --> 00:19:17.720]  他就願意去遵守神
[00:19:17.720 --> 00:19:23.000]  所以這是《機電》人生的第一部份
[00:19:23.000 --> 00:19:26.280]  很快他就進入第二部份
[00:19:26.280 --> 00:19:30.840]  第二部份就是34節講到
[00:19:30.840 --> 00:19:33.720]  神的靈降在《機電》身上
[00:19:33.720 --> 00:19:37.320]  神就要使用《機電》成為仕師
[00:19:37.320 --> 00:19:38.760]  成為拯救者
[00:19:38.760 --> 00:19:41.880]  去救會色裂人
[00:19:41.880 --> 00:19:43.880]  我就形容這個階段
[00:19:43.880 --> 00:19:47.320]  是由恐懼去到信靠
[00:19:47.320 --> 00:19:50.440]  6章33節的時候
[00:19:50.440 --> 00:19:52.520]  已經講迷電人
[00:19:52.520 --> 00:19:53.400]  亞馬力人
[00:19:53.400 --> 00:19:57.720]  東方的人聚集要跟他們打仗
[00:19:57.720 --> 00:19:58.920]  要過河
[00:19:58.920 --> 00:20:02.680]  肯定他們是要來搶掠的
[00:20:02.680 --> 00:20:06.680]  《機電》在那個時候就去吹角
[00:20:06.680 --> 00:20:11.240]  去招募以色列人去跟他們對抗
[00:20:11.240 --> 00:20:13.560]  其實《聖經》後來有講過
[00:20:13.560 --> 00:20:15.880]  他們的敵人有13萬
[00:20:15.880 --> 00:20:18.040]  但是《機電》在那個時候
[00:20:18.040 --> 00:20:20.280]  召到多少以色列人幫他
[00:20:20.280 --> 00:20:21.480]  是3萬
[00:20:21.480 --> 00:20:24.280]  所以《機電》你自己想一想
[00:20:24.280 --> 00:20:25.480]  你算一算
[00:20:25.480 --> 00:20:26.440]  我只有3萬人
[00:20:26.440 --> 00:20:27.640]  他有13萬人
[00:20:27.640 --> 00:20:30.200]  所以《機電》當時是很害怕的
[00:20:30.200 --> 00:20:31.960]  很害怕的時候怎麼辦
[00:20:31.960 --> 00:20:34.120]  他求神給他一個印證
[00:20:34.120 --> 00:20:36.840]  這是一個很有名的故事
[00:20:36.840 --> 00:20:40.440]  這個印證就是一堆的羊毛
[00:20:40.440 --> 00:20:41.880]  在地上
[00:20:41.880 --> 00:20:45.640]  如果只是羊毛上有露水
[00:20:45.640 --> 00:20:47.320]  但是地上是乾的
[00:20:47.320 --> 00:20:52.600]  我就知道這是神給我的吩咐
[00:20:52.600 --> 00:20:54.360]  我要去拯救以色列人
[00:20:54.360 --> 00:20:57.960]  《聖經》就講神真的第二天早上
[00:20:57.960 --> 00:20:59.400]  真的好像祂所求的
[00:20:59.400 --> 00:21:00.600]  給他這個印證
[00:21:00.600 --> 00:21:03.000]  但是《機電》仍然很
[00:21:03.000 --> 00:21:06.280]  可能是撞彩而已
[00:21:06.280 --> 00:21:08.200]  他就倒過來
[00:21:08.200 --> 00:21:08.920]  不如這樣吧
[00:21:08.920 --> 00:21:10.920]  今次整個地都是濕的
