
[00:00:00.000 --> 00:00:03.320]  繼續《約書亞記》的一篇講論
[00:06:38.080 --> 00:06:43.120]  這個大任務我怎麼去籌劃 怎麼去安排
[00:06:43.120 --> 00:06:46.680]  約書靠近耶利哥
[00:06:46.680 --> 00:06:50.520]  他看着耶利哥
[00:06:50.520 --> 00:06:54.840]  大家還記不記得約書靠近的人生故事
[00:06:54.840 --> 00:06:57.520]  他由摩西帶領伊斯蘭出埃及
[00:06:57.520 --> 00:07:02.600]  然後他派十二個探子去到加勒美地
[00:07:02.600 --> 00:07:04.600]  去看一看環境
[00:07:04.600 --> 00:07:05.760]  還記不記得
[00:07:05.760 --> 00:07:07.840]  十二個裏面只有兩個
[00:07:07.840 --> 00:07:11.000]  就是這位叫約西亞之前的名字
[00:07:11.000 --> 00:07:14.800]  和加勒兩個人就只有他兩個
[00:07:14.800 --> 00:07:16.480]  哇 不用怕
[00:07:16.480 --> 00:07:18.200]  有人說會不會與我們同在
[00:07:18.200 --> 00:07:23.040]  可以的 這個美地是可取的
[00:07:23.040 --> 00:07:26.360]  在他人生裏面的起步
[00:07:26.360 --> 00:07:28.880]  他說年輕的時候
[00:07:28.880 --> 00:07:30.880]  起碼比現在這一刻
[00:07:30.880 --> 00:07:35.000]  起碼有四十年前
[00:07:35.000 --> 00:07:37.400]  他能夠有這份信心
[00:07:37.400 --> 00:07:40.280]  但是以色列民的那種不信
[00:07:40.280 --> 00:07:44.080]  那種搏弈 那個責備
[00:07:44.080 --> 00:07:48.320]  他們就在曠野流落
[00:07:48.320 --> 00:07:50.680]  約書靠近最終走到這一步
[00:07:50.680 --> 00:07:52.920]  看着耶利哥
[00:07:52.920 --> 00:07:55.600]  如果你是那個領袖你會怎麼樣
[00:07:55.600 --> 00:07:57.840]  你要取勝
[00:07:57.840 --> 00:07:59.680]  你知道我們現代人
[00:07:59.680 --> 00:08:01.960]  不單止有知識 我們有智慧
[00:08:01.960 --> 00:08:03.640]  不單止我們有謀略
[00:08:03.640 --> 00:08:05.880]  不單止有謀略 我們有人脈
[00:08:05.880 --> 00:08:08.400]  所以當你要帶領一件事去完成
[00:08:08.400 --> 00:08:10.120]  你一定會去計劃一下
[00:08:10.120 --> 00:08:12.000]  坐下寫一下
[00:08:12.000 --> 00:08:15.600]  然後和相關的對目談一下
[00:08:15.600 --> 00:08:16.960]  怎麼樣 行不行
[00:08:16.960 --> 00:08:18.960]  不行 改改改改改
[00:08:18.960 --> 00:08:20.720]  然後我們要聯絡一下
[00:08:20.720 --> 00:08:23.600]  怎麼樣 到時誰打 誰贏
[00:08:23.600 --> 00:08:27.280]  還有一羣婦孺 怎麼安頓他們
[00:08:27.280 --> 00:08:30.480]  很多事情要做 不過約書靠近
[00:08:30.480 --> 00:08:33.800]  當他看着耶利哥 他上去選擇
[00:08:33.800 --> 00:08:37.320]  他做一件給獨白 挺特別的事
[00:08:37.320 --> 00:08:41.920]  他抽離在人羣當中去獨處
[00:08:41.920 --> 00:08:43.880]  專注在哪裏
[00:08:43.880 --> 00:08:45.160]  這個問題
[00:08:45.160 --> 00:08:48.880]  當我們面對人生不同的事情
[00:08:48.880 --> 00:08:50.880]  我想鼓勵大家
[00:08:50.880 --> 00:08:53.160]  學約書靠近做一件事
[00:08:53.160 --> 00:08:55.520]  在人羣中抽離
[00:08:55.520 --> 00:09:01.160]  讓你自己單獨去面對你的主
[00:09:01.160 --> 00:09:04.080]  獨處中向上望
[00:09:04.080 --> 00:09:07.760]  He look up
[00:09:07.760 --> 00:09:12.680]  我不知道如果約書雅沒有做這個向上望的動作
[00:09:12.680 --> 00:09:16.440]  是不是他沒有發現耶和華軍隊元帥
[00:09:16.440 --> 00:09:18.520]  或者是
[00:09:18.520 --> 00:09:20.080]  或者不是
[00:09:20.080 --> 00:09:25.560]  因爲我們總是知道神恩愛大於我們的愚昧
[00:09:25.560 --> 00:09:27.360]  但是他那一刻
[00:09:27.360 --> 00:09:29.560]  他看着耶利哥
[00:09:29.560 --> 00:09:33.520]  他沒有停下來思考策略計謀
[00:09:33.520 --> 00:09:39.520]  然後他轉念看見耶和華軍隊元帥
[00:09:39.520 --> 00:09:43.360]  獨處中我們要向上望
[00:09:43.360 --> 00:09:48.120]  我們可能都挺怕獨處
[00:09:48.120 --> 00:09:52.400]  我不知道在這個疫情這麼嚴峻下
[00:09:52.400 --> 00:09:54.600]  少不免我們都有獨處的時候
[00:09:54.600 --> 00:09:58.320]  當然有更多的就是家庭生活的時候
[00:09:58.320 --> 00:10:01.560]  家庭生活裏面都包括很多吵架
[00:10:01.560 --> 00:10:03.400]  一起開課
[00:10:03.400 --> 00:10:04.280]  Work from home
[00:10:04.280 --> 00:10:05.480]  Learn from home
[00:10:05.480 --> 00:10:06.920]  Stay at home
[00:10:06.920 --> 00:10:08.600]  Whatever
[00:10:08.600 --> 00:10:10.760]  總之房子五百尺
[00:10:10.760 --> 00:10:12.440]  分五個人怎麼辦
[00:10:12.440 --> 00:10:15.040]  還要有人在唱歌
[00:10:15.040 --> 00:10:16.240]  有人在開會
[00:10:16.240 --> 00:10:18.360]  有人在上課不要吵我
[00:10:18.360 --> 00:10:19.880]  媽媽 閉嘴
[00:10:19.880 --> 00:10:21.800]  不要理我
[00:10:21.800 --> 00:10:24.200]  可能是這種狀況下
[00:10:24.200 --> 00:10:29.000]  但也有些人可能沒有機會和朋友見面
[00:10:29.000 --> 00:10:30.920]  自己一個人住
[00:10:30.920 --> 00:10:34.000]  在安靜裏面很不安心
[00:10:34.000 --> 00:10:35.840]  很不習慣
[00:10:35.840 --> 00:10:38.160]  所以獨處有另一個字詞
[00:10:38.160 --> 00:10:42.640]  譬如孤獨
[00:10:42.640 --> 00:10:46.440]  因爲比較孤苦
[00:10:46.440 --> 00:10:51.880]  叫做一個人獨居
[00:10:51.880 --> 00:10:53.440]  孤身
[00:10:53.440 --> 00:10:56.760]  另一個字詞叫孤單
[00:10:56.760 --> 00:10:58.040]  Loneliness
[00:10:58.040 --> 00:11:01.040]  Loneliness比較悲情
[00:11:01.040 --> 00:11:03.440]  所以我們聽到獨處
[00:11:03.440 --> 00:11:06.960]  總有些不安
[00:11:06.960 --> 00:11:09.240]  但原來人成長
[00:11:09.240 --> 00:11:12.720]  總有些空間要面對自己
[00:11:12.720 --> 00:11:13.960]  靜下來
[00:11:13.960 --> 00:11:16.000]  和自己聊聊天
[00:11:16.000 --> 00:11:17.680]  但更寶貴更重要
[00:11:17.680 --> 00:11:20.640]  獨處我們要向上望
[00:11:20.640 --> 00:11:24.000]  向神
[00:11:24.000 --> 00:11:28.000]  盧雲有一段說話
[00:11:28.000 --> 00:11:32.000]  想這些孤獨 獨處 靜修
[00:11:32.000 --> 00:11:34.800]  總是不離開這位師傅 盧雲
[00:11:34.800 --> 00:11:35.360]  他這麼說
[00:11:35.360 --> 00:11:40.800]  對嬌徒來說 獨處不僅是隻身退隱在樹林
[00:11:40.800 --> 00:11:43.120]  你知道我們香港人都很厲害
[00:11:43.120 --> 00:11:44.440]  No staycation
[00:11:44.440 --> 00:11:46.960]  或者沒有旅行的時候
[00:11:46.960 --> 00:11:48.720]  我們選擇去退休營
[00:11:48.720 --> 00:11:50.480]  之前沒有那麼嚴峻的時候
[00:11:50.480 --> 00:11:52.360]  退休營也有人預約的
[00:11:52.360 --> 00:11:54.360]  退隱在山林
[00:11:54.360 --> 00:11:55.880]  或者去行山
[00:11:55.880 --> 00:11:57.440]  沙漠 山頂等等
[00:11:57.440 --> 00:12:02.120]  他說更加意味着是敢於進入神的同在裏面
[00:12:02.120 --> 00:12:04.120]  換言之獨處不是孤身一人
[00:12:04.120 --> 00:12:07.080]  而是獨自與上帝同在
[00:12:07.080 --> 00:12:09.080]  他在提醒我們
[00:12:09.080 --> 00:12:12.200]  獨處不僅是自己面對自己
[00:12:12.200 --> 00:12:16.840]  更加是我要與上帝同在
[00:12:16.840 --> 00:12:18.840]  他說當你獨自與上帝同在的時候
[00:12:18.840 --> 00:12:20.480]  要怎麼做呢
[00:12:20.480 --> 00:12:23.280]  盧雲在另一本書裏經常說
[00:12:23.280 --> 00:12:25.440]  我們靜下來的時候
[00:12:25.440 --> 00:12:27.560]  就是我們靈脩的時間
[00:12:27.560 --> 00:12:31.360]  或者我們真的要退休的時候
[00:12:31.360 --> 00:12:33.760]  我想告訴你一個祕密
[00:12:33.760 --> 00:12:34.920]  所有人跟你一樣
[00:12:34.920 --> 00:12:35.800]  當你靜下來
[00:12:35.800 --> 00:12:39.240]  你的腦子就像猴子在跳跳跳跳
[00:12:39.240 --> 00:12:40.440]  什麼意思呢
[00:12:40.440 --> 00:12:41.760]  我給了你十個小時
[00:12:41.760 --> 00:12:43.560]  或者我去預約了一個場地
[00:12:43.560 --> 00:12:45.240]  一天十個小時
[00:12:45.240 --> 00:12:47.920]  但是你會發現有三個小時開始
[00:12:47.920 --> 00:12:50.600]  你的腦子是不斷地發現很多東西
[00:12:50.600 --> 00:12:53.000]  然後忍不住又想拿出手機
[00:12:53.000 --> 00:12:55.120]  忍不住又想誰會找我
[00:12:55.120 --> 00:12:55.960]  忍不住又想起
[00:12:55.960 --> 00:12:57.640]  糟了有件事忘記通知人
[00:12:57.640 --> 00:13:00.000]  再想下去 想下去 想下去
[00:13:00.000 --> 00:13:04.280]  其實一個小時 兩個小時 三個小時過去了
[00:13:04.280 --> 00:13:08.360]  督促面對上帝的同在
[00:13:08.360 --> 00:13:10.440]  我們是會有很多這些東西
[00:13:10.440 --> 00:13:13.160]  甚至你可以神聖化它
[00:13:13.160 --> 00:13:15.400]  就是這個出現的東西
[00:13:15.400 --> 00:13:17.320]  是不是我想起那個朋友
[00:13:17.320 --> 00:13:18.280]  想起那個突然之間
[00:13:18.280 --> 00:13:21.040]  我要爲他代禱呢
[00:13:21.040 --> 00:13:24.720]  但其實督促與上帝同在的時候
[00:13:24.720 --> 00:13:27.080]  就是當我們要慢慢將這個猴子
[00:13:27.080 --> 00:13:30.160]  在腦子裏嘣嘣嘣嘣跳跳炸
[00:13:30.160 --> 00:13:33.000]  將很多香蕉 蘋果彈出來的時候
[00:13:33.000 --> 00:13:36.560]  你要讓它跳完一輪
[00:13:36.560 --> 00:13:39.680]  請它回到籠子裏
[00:13:39.680 --> 00:13:43.760]  然後你要靜下來聽下上帝的聲音
[00:13:43.760 --> 00:13:48.560]  督促最關鍵是要聽 聆聽
[00:13:48.560 --> 00:13:53.200]  而聆聽 我再深入去講
[00:13:53.200 --> 00:13:57.360]  是要聽見 不是一個答案
[00:13:57.360 --> 00:14:00.240]  點問上帝 去或留 去或留
[00:14:00.240 --> 00:14:02.320]  去
[00:14:02.320 --> 00:14:04.480]  不是要那些
[00:14:04.480 --> 00:14:07.800]  原來我們要聽見的
[00:14:07.800 --> 00:14:10.560]  要心裏面感動的
[00:14:10.560 --> 00:14:15.400]  你重新就知道你是母愛的兒女
[00:14:15.400 --> 00:14:19.520]  因爲唯有你經歷被愛
[00:14:19.520 --> 00:14:22.520]  唯有你回到主的面前
[00:14:22.520 --> 00:14:25.480]  回到愛你的神面前
[00:14:25.480 --> 00:14:30.880]  祂的愛恢復我們生命裏面很多的創傷敗壞
[00:14:30.880 --> 00:14:34.680]  我們才能夠在主面前向前行
[00:14:34.680 --> 00:14:36.560]  第一個問題問
[00:14:36.560 --> 00:14:40.000]  當你面對耶利哥 面對又大又難的事
[00:14:40.000 --> 00:14:42.760]  專注在哪裏呢
[00:14:42.760 --> 00:14:44.760]  你的專注在哪裏呢
[00:14:44.760 --> 00:14:47.800]  我鼓勵你用獨處
[00:14:47.800 --> 00:14:52.320]  鼓勵你透過每一天安靜的時間
[00:14:52.320 --> 00:14:57.680]  來經歷聆聽神愛的愛語
[00:14:57.680 --> 00:14:59.520]  就在你心內
[00:14:59.520 --> 00:15:04.200]  鼓勵着你相信你一出去 神保守你
[00:15:04.200 --> 00:15:06.480]  鼓勵着你在很多不安裏面
[00:15:06.480 --> 00:15:10.600]  知道神的愛大過難
[00:15:10.600 --> 00:15:13.240]  然後當你專注在上帝的面前
[00:15:13.240 --> 00:15:16.360]  你會見到第二方面
[00:15:16.360 --> 00:15:20.000]  第二方面叫做take side or take charge
[00:15:20.000 --> 00:15:23.280]  誰在主導呢
[00:15:23.280 --> 00:15:27.240]  不僅是問自己
[00:15:27.240 --> 00:15:29.200]  專注在哪裏呢
[00:15:29.200 --> 00:15:31.080]  現在要問的是
[00:15:31.080 --> 00:15:32.960]  take side or take charge
[00:15:32.960 --> 00:15:34.440]  耶穌這樣說
[00:15:34.440 --> 00:15:38.840]  他來到見到 看到這個萬官的耶和華
[00:15:38.840 --> 00:15:42.400]  然後他很正常地問一句話
[00:15:42.400 --> 00:15:45.080]  他說 耶穌也到他那裏問他說
[00:15:45.080 --> 00:15:48.880]  你是幫助我們呢 是幫助我們的敵人呢
[00:15:48.880 --> 00:15:50.720]  喂 你是朋友還是敵人
[00:15:50.720 --> 00:15:52.240]  friend or foe
[00:15:52.240 --> 00:15:53.120]  他回答說
[00:15:53.120 --> 00:15:58.080]  不是的 我來是要作耶和華軍隊的元帥
[00:15:58.080 --> 00:16:01.160]  耶穌也去問這個問題
[00:16:01.160 --> 00:16:05.400]  大戰之前 重壓之下
[00:16:05.400 --> 00:16:07.440]  你經歷過沒有
[00:16:07.440 --> 00:16:08.960]  我想我們每個香港人都會經歷
[00:16:08.960 --> 00:16:10.800]  在壓力沉重的時候
[00:16:10.800 --> 00:16:12.800]  其實我們的思想很狹窄
[00:16:12.800 --> 00:16:14.560]  我們的視野都很窄
[00:16:14.560 --> 00:16:15.680]  我們情緒飄升
[00:16:15.680 --> 00:16:20.840]  但是飄升不等於我們能夠很冷靜地思維
[00:16:20.840 --> 00:16:22.200]  在面對大戰
[00:16:22.200 --> 00:16:23.720]  我再說 這是四十年前
[00:16:23.720 --> 00:16:25.440]  我見到 我叫人進去
[00:16:25.440 --> 00:16:27.520]  誰知道那十個探子不順
[00:16:27.520 --> 00:16:29.240]  上帝罰我
[00:16:29.240 --> 00:16:32.880]  然後耶穌看着他那代人一個一個離世
[00:16:32.880 --> 00:16:34.760]  然後再一次摩西都離開
[00:16:34.760 --> 00:16:37.080]  然後把棒交給他
[00:16:37.080 --> 00:16:40.280]  大戰之前難道他問
[00:16:40.280 --> 00:16:43.240]  你是幫我還是敵我
[00:16:43.240 --> 00:16:47.840]  我有錯嗎
[00:16:47.840 --> 00:16:49.720]  其實不是錯
[00:16:49.720 --> 00:16:52.000]  是上帝要提醒他
[00:16:52.000 --> 00:16:55.600]  他說這個元帥
[00:16:55.600 --> 00:16:57.840]  面對這個問題
[00:16:57.840 --> 00:16:59.040]  是你你會怎麼回答
[00:16:59.040 --> 00:17:00.320]  你說是我幫你的
[00:17:00.320 --> 00:17:01.320]  帥哥 過來
[00:17:01.320 --> 00:17:02.840]  不用怕
[00:17:02.840 --> 00:17:05.360]  讓我安慰你
[00:17:05.360 --> 00:17:08.400]  其實你看第一章 第二章 第三章 第四章
[00:17:08.400 --> 00:17:10.400]  甚至第五章上面
[00:17:10.400 --> 00:17:13.760]  其實神是不斷安慰耶穌
[00:17:13.760 --> 00:17:16.240]  不斷告訴他要光強再難
[00:17:16.240 --> 00:17:18.840]  不斷告訴他要越來越難
[00:17:18.840 --> 00:17:20.920]  但來到這個時空你發現
[00:17:20.920 --> 00:17:23.400]  你見到在耶穌的思維裏面
[00:17:23.400 --> 00:17:27.800]  仍然是你幫我還是敵我
[00:17:27.800 --> 00:17:28.880]  人在壓力裏面
[00:17:28.880 --> 00:17:30.240]  思想就會收窄
[00:17:30.240 --> 00:17:31.040]  視野收窄
[00:17:31.040 --> 00:17:32.920]  然後我們就會只分
[00:17:32.920 --> 00:17:35.000]  是還是不是
[00:17:35.000 --> 00:17:37.360]  所以我們經常都會這樣
[00:17:37.360 --> 00:17:39.200]  有時候我們來到神面前就說
[00:17:39.200 --> 00:17:40.000]  主啊 怎樣
[00:17:40.000 --> 00:17:41.280]  虛或流 虛或流
[00:17:41.280 --> 00:17:42.760]  Yes or no 行不行
[00:17:42.760 --> 00:17:44.480]  或者我扎骰子
[00:17:44.480 --> 00:17:45.400]  公仔呢
[00:17:45.400 --> 00:17:47.800]  你知道我們以前的銀幣就是公仔
[00:17:47.800 --> 00:17:49.040]  英女皇頭
[00:17:49.040 --> 00:17:50.520]  就虛 好不好
[00:17:50.520 --> 00:17:53.240]  子呢 就流 好不好
[00:17:53.240 --> 00:17:54.200]  當然
[00:17:54.200 --> 00:17:55.840]  我想你和我都會試過
[00:17:55.840 --> 00:17:57.040]  扎十次
[00:17:57.040 --> 00:17:58.920]  扎到自己的答案出來的時候
[00:17:58.920 --> 00:17:59.560]  就覺得
[00:17:59.560 --> 00:18:03.560]  嗯 應該是神告訴我的
[00:18:03.560 --> 00:18:05.480]  虛或流
[00:18:05.480 --> 00:18:07.480]  是或非
[00:18:07.480 --> 00:18:09.480]  生或死
[00:18:09.480 --> 00:18:12.320]  愛與不愛
[00:18:12.320 --> 00:18:15.720]  分離或重聚
[00:18:15.720 --> 00:18:19.480]  難道人生只是在這些事情鬥戰
[00:18:19.480 --> 00:18:21.680]  然後我們邀請我們的神
[00:18:21.680 --> 00:18:23.920]  站在我們的旁
[00:18:23.920 --> 00:18:27.040]  難道這位上帝只是一個燈神
[00:18:27.040 --> 00:18:29.280]  只是來滿足你的需要
[00:18:29.280 --> 00:18:31.720]  然後讓你覺得安心
[00:18:31.720 --> 00:18:33.200]  祂的工作
[00:18:33.200 --> 00:18:36.960]  難道是你的脖子
[00:18:36.960 --> 00:18:40.800]  勝敗攸關之際
[00:18:40.800 --> 00:18:46.880]  人會想取勝是天時地利人和
[00:18:46.880 --> 00:18:49.440]  我想說
[00:18:49.440 --> 00:18:51.480]  在很多熟人
[00:18:51.480 --> 00:18:52.920]  他們人生的故事裏面
[00:18:52.920 --> 00:18:55.160]  給我們有很多的鼓勵
[00:18:55.160 --> 00:18:56.680]  林肯總統在
[00:18:56.680 --> 00:18:59.600]  其實這個例子很多人都講過
[00:18:59.600 --> 00:19:00.840]  但每次我聽
[00:19:00.840 --> 00:19:02.520]  我都被鼓勵
[00:19:02.520 --> 00:19:06.480]  他在美國南北戰爭的時候
[00:19:06.480 --> 00:19:09.920]  他在瑞嶺不變的戰役
[00:19:09.920 --> 00:19:14.560]  林肯總統祈禱這些畫像
[00:19:14.560 --> 00:19:16.720]  一點都不少
[00:19:16.720 --> 00:19:18.920]  他的故事
[00:19:18.920 --> 00:19:21.920]  他有多少學歷知識
[00:19:21.920 --> 00:19:24.560]  我們都瞭解
[00:19:24.560 --> 00:19:26.280]  他跪下來祈禱
[00:19:26.280 --> 00:19:30.880]  所以當時北方很多士兵和他一樣
[00:19:30.880 --> 00:19:33.280]  上上祈禱
[00:19:33.280 --> 00:19:34.800]  那些士兵說
[00:19:34.800 --> 00:19:37.240]  神啊求禰幫助我們取勝
[00:19:37.240 --> 00:19:38.680]  禰要站在我們那邊
[00:19:38.680 --> 00:19:41.640]  使我們得勝
