
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹有沒有朋友?
[00:02:33.000 --> 00:02:37.000]  就從以色列很多宗室就俘虜了他
[00:02:37.000 --> 00:02:47.000]  帶一些宗室、貴族、有錢人、官去到他們原本國家的地方
[00:02:47.000 --> 00:02:49.000]  巴比倫地的地方
[00:02:49.000 --> 00:02:53.000]  還有少年人,少年人聽著
[00:02:53.000 --> 00:02:57.000]  少年人要沒有殘疾相貌俊美通達
[00:02:57.000 --> 00:03:00.000]  是各樣的學問、知識、聰明、俱備
[00:03:00.000 --> 00:03:08.000]  能夠在皇帝面前事立,要教他們加勒底的文字
[00:03:08.000 --> 00:03:12.000]  即是巴比倫話,巴比倫的字
[00:03:12.000 --> 00:03:15.000]  其實是很難的
[00:03:15.000 --> 00:03:20.000]  這些全部是本國猶大國裏面的精英
[00:03:20.000 --> 00:03:25.000]  你想想,即是說他身體沒有殘疾
[00:03:25.000 --> 00:03:29.000]  當然人很多不同的處境都會有機會傷殘
[00:03:29.000 --> 00:03:32.000]  但是一定是沒有殘疾
[00:03:32.000 --> 00:03:36.000]  即是說走就走得快,跑就跑得快,即是又有力那種
[00:03:36.000 --> 00:03:39.000]  相貌又怎樣?又俊美、靚仔
[00:03:39.000 --> 00:03:42.000]  靚仔是人都喜歡的,對不對?
[00:03:42.000 --> 00:03:44.000]  當然靚女都一樣,相貌俊美
[00:03:44.000 --> 00:03:48.000]  因為站在皇帝面前不可以看到你的樣子就吃不下飯
[00:03:48.000 --> 00:03:50.000]  即是一定要靚,OK?
[00:03:50.000 --> 00:03:56.000]  所以通達各樣的學問、知識、聰明、又有知識、俱備
[00:03:56.000 --> 00:03:59.000]  你說這些是不是國裏面的精英?
[00:03:59.000 --> 00:04:08.000]  第五節,皇帝就派定他們要負責用膳的要吃他們提供的膳食
[00:04:08.000 --> 00:04:12.000]  每日養他們三年,滿了三年
[00:04:12.000 --> 00:04:16.000]  等他們肥肥白白就可以在皇帝面前侍候
[00:04:16.000 --> 00:04:19.000]  他們中間這幾個人,猶大族的幾人
[00:04:19.000 --> 00:04:26.000]  丹尼尼、哈拿尼亞、米沙尼、阿薩尼亞
[00:04:26.000 --> 00:04:29.000]  然後第七節,太監長就來了
[00:04:29.000 --> 00:04:35.000]  因為被擄去就要熟悉那個文化,然後改另一個名字
[00:04:35.000 --> 00:04:37.000]  稱丹尼尼叫做什麼?
[00:04:37.000 --> 00:04:41.000]  你一看就看到了
[00:04:41.000 --> 00:04:47.000]  伯提沙薩稱哈拿尼亞叫沙德拉,稱米沙尼為米薩
[00:04:47.000 --> 00:04:50.000]  然後稱阿薩尼亞叫阿帕尼哥
[00:04:50.000 --> 00:04:55.000]  如果我是神學院的老師,考你能不能夠入神學院呢?
[00:04:55.000 --> 00:04:57.000]  我一定考你
[00:04:57.000 --> 00:05:04.000]  丹尼尼那幾個朋友和他去到加勒底人的地方巴比倫的時候
[00:05:04.000 --> 00:05:05.000]  改了什麼名字?
[00:05:05.000 --> 00:05:08.000]  你能夠說得出,我一定收你
[00:05:08.000 --> 00:05:11.000]  行不行?
[00:05:11.000 --> 00:05:19.000]  你只記這幾個字,讀都會讀甩,你要讀,然後還要記
[00:05:19.000 --> 00:05:22.000]  你要考識了,就可以入神學院了
[00:05:22.000 --> 00:05:27.000]  在這裏我們看到,大尉利立志不吃黃的事
[00:05:27.000 --> 00:05:30.000]  和黃所飲的酒,去煎烏自己
[00:05:30.000 --> 00:05:32.000]  所以就求太監不要煎烏自己
[00:05:32.000 --> 00:05:36.000]  聖經這一段去到第九節是怎樣呢?
[00:05:36.000 --> 00:05:46.000]  他就和太監長說,神叫丹尼尼在太監長眼前蒙恩受憐憫
[00:05:46.000 --> 00:05:51.000]  太監長對丹尼尼說,我很害怕我的黃
[00:05:51.000 --> 00:05:54.000]  他已經派定給你們飲食
[00:05:54.000 --> 00:05:58.000]  你們如果不吃,你們又瘦又殘
[00:05:58.000 --> 00:06:00.000]  這樣不行的,我很不行的
[00:06:00.000 --> 00:06:04.000]  如果你給同歲的少年人又瘦的時候怎麼辦呢?
[00:06:04.000 --> 00:06:08.000]  丹尼尼就和太監長說,試一下
[00:06:08.000 --> 00:06:14.000]  求你試瀑人十天,給我素菜吃,即是沒有肉
[00:06:14.000 --> 00:06:20.000]  飲白水,然後看看我的面貌和用黃腺的幾個少年人
[00:06:20.000 --> 00:06:25.000]  即是我幾個朋友,就照你所看的待瀑人吧
[00:06:25.000 --> 00:06:32.000]  叫他試十天,我們男士不吃肉不行的,對不對?
[00:06:32.000 --> 00:06:41.000]  有一次,師母煮了三碟菜
[00:06:41.000 --> 00:06:44.000]  我吃的時候不敢出聲,都說不出聲
[00:06:44.000 --> 00:06:47.000]  但是心裏想,為什麼沒有肉呢?
[00:06:47.000 --> 00:06:49.000]  為什麼只有三樣菜呢?
[00:06:49.000 --> 00:06:51.000]  不行的,那這裡怎麼辦呢?
[00:06:51.000 --> 00:06:54.000]  他說,試試,十五次
[00:06:54.000 --> 00:07:01.000]  過了十天,看他們的面貌比用黃腺的一切少年人更加文化差異
[00:07:01.000 --> 00:07:06.000]  讀出來,盡美肥胖
[00:07:06.000 --> 00:07:10.000]  這兩個字不出口味的,你很肥,你很胖
[00:07:10.000 --> 00:07:14.000]  我有時候取笑以前神樂音樂的同學
[00:07:14.000 --> 00:07:18.000]  我就叫他小胖子,即是小胖子,明白嗎?
[00:07:18.000 --> 00:07:22.000]  因為他有一點橫,我就叫他小胖子
[00:07:22.000 --> 00:07:25.000]  不行的,我們只可以說他有一點橫,因為他大隻
[00:07:25.000 --> 00:07:32.000]  這裡說,和合本就是說,盡美肥胖
[00:07:32.000 --> 00:07:37.000]  所以都不是不可以的,不過現在不可以這樣亂說出來
[00:07:37.000 --> 00:07:40.000]  喝水,吃素菜,盡美肥胖
[00:07:40.000 --> 00:07:45.000]  於是韋伯就切去派他們的膳,喝的酒,給他們素菜
[00:07:45.000 --> 00:07:48.000]  就從飲食開始,這幾個少年人
[00:07:48.000 --> 00:07:53.000]  堅守神告訴他們,不要吃一些污穢的食物
[00:07:53.000 --> 00:07:57.000]  什麼呢?對一些猶太人來說,他們不可以吃豬
[00:07:57.000 --> 00:08:00.000]  又或者一些肉是和派祭過的有關
[00:08:00.000 --> 00:08:03.000]  和異族的敬拜有關,偶像的敬拜有關
[00:08:03.000 --> 00:08:08.000]  那就不吃,我們中國人就不行了
[00:08:08.000 --> 00:08:13.000]  豬油越來越香,因為有地溝油
[00:08:13.000 --> 00:08:19.000]  弟兄姊妹,在這裡我們可以看到
[00:08:19.000 --> 00:08:24.000]  他們就從飲食開始去堅守他們的信仰
[00:08:24.000 --> 00:08:29.000]  在聖經第一章這一段裏面
[00:08:29.000 --> 00:08:33.000]  當他們日期滿,太監長就帶到王的面前
[00:08:33.000 --> 00:08:37.000]  去到第十八節之後,就去講述
[00:08:37.000 --> 00:08:40.000]  他們在王的面前事立
[00:08:40.000 --> 00:08:43.000]  王考問他們一切,二十節之後
[00:08:43.000 --> 00:08:48.000]  知道他們智慧聰明,比通國的術士
[00:08:48.000 --> 00:08:53.000]  以及用法術的聖鍋十倍聰明
[00:08:53.000 --> 00:08:55.000]  王當然要去招攬
[00:08:55.000 --> 00:08:58.000]  去到第二節,就已經講述
[00:08:58.000 --> 00:09:00.000]  其實已經過了幾十年了
[00:09:00.000 --> 00:09:05.000]  到古列王元年,即是已經是波斯的王朝
[00:09:05.000 --> 00:09:08.000]  在這個王朝裏面,這裏寫
[00:09:08.000 --> 00:09:11.000]  「但爾利還在」
[00:09:11.000 --> 00:09:16.000]  古列王的元年其實已經去到539 B.C.
[00:09:16.000 --> 00:09:22.000]  意思即是說
[00:09:22.000 --> 00:09:26.000]  但爾利在異族,在異邦裏面
[00:09:26.000 --> 00:09:29.000]  超過了六十年
[00:09:29.000 --> 00:09:31.000]  這是一個簡單的介紹之後
[00:09:31.000 --> 00:09:35.000]  第二章就講述他和尼布格尼撒王解夢
[00:09:35.000 --> 00:09:39.000]  這個不是今天重點,我們看第三章
[00:09:39.000 --> 00:09:42.000]  第三章我們就可以看到
[00:09:42.000 --> 00:09:48.000]  但爾利幾個的朋友,他們怎樣面對挑戰
[00:09:48.000 --> 00:09:55.000]  當權的人,那種傲慢不是我們所能夠想像的
[00:09:55.000 --> 00:10:01.000]  因為他是王,在第三章要核制人
[00:10:01.000 --> 00:10:05.000]  就要聽我的說話,我說的話你就要聽
[00:10:05.000 --> 00:10:08.000]  尼布格尼撒王就做了一個金像
[00:10:08.000 --> 00:10:12.000]  高六十爪,寬六爪,即是甚麼
[00:10:12.000 --> 00:10:19.000]  那個像闊有九尺,高有九十尺
[00:10:19.000 --> 00:10:22.000]  就立了在巴比倫省的杜拉平原
[00:10:22.000 --> 00:10:26.000]  這裏就叫了所有官員來
[00:10:26.000 --> 00:10:33.000]  聖經這一段的記載,包括總督、欽差、巡撫
[00:10:33.000 --> 00:10:39.000]  聶司、范司、牟氏、法官和各省的官員都召了來
[00:10:39.000 --> 00:10:47.000]  這班是甚麼人呢?省長、政務、大臣、地方官、參謀、財務
[00:10:47.000 --> 00:10:53.000]  聶司就是負責司法的,全部都來了,法官也來了
[00:10:53.000 --> 00:10:56.000]  因為要頒佈一個很重要的命令
[00:10:56.000 --> 00:10:58.000]  這個命令是甚麼?
[00:10:58.000 --> 00:11:03.000]  為尼布格尼撒王所立的像行開光禮
[00:11:03.000 --> 00:11:07.000]  有一個宗教儀式,第三節
[00:11:07.000 --> 00:11:11.000]  於是這班人就站在這裏,準備
[00:11:11.000 --> 00:11:16.000]  所有當權的人、所有管治者、所有要控制的人都是這樣
[00:11:16.000 --> 00:11:19.000]  最近有沒有看電視?
[00:11:19.000 --> 00:11:24.000]  頒佈政制選舉的辦法的時候
[00:11:24.000 --> 00:11:29.000]  就是這樣,站在這裏,全部都是行政立法
[00:11:29.000 --> 00:11:33.000]  所有人、三司站在這裏,這些叫撐牆
[00:11:33.000 --> 00:11:39.000]  尼布格尼撒王早就知道了,二千多年前他已經懂得找這些人來撐牆
[00:11:39.000 --> 00:11:46.000]  我頒佈一個很重要的命令,就是你們要跟,第四節
[00:11:46.000 --> 00:11:54.000]  全國各方、各族的人都要知道有這樣的命令,第五節
[00:11:54.000 --> 00:11:56.000]  你們一聽見甚麼?
[00:11:56.000 --> 00:12:00.000]  割、吹、叼、琵琶、絲弦、所有的樂器
[00:12:00.000 --> 00:12:03.000]  你聽到這些樂器的時候要怎樣?
[00:12:03.000 --> 00:12:08.000]  你要俯伏、敬拜這個金像
[00:12:08.000 --> 00:12:11.000]  一聽到你就要了
[00:12:11.000 --> 00:12:16.000]  悉心理學的人就知道了,這叫condition了,即是制約了
[00:12:16.000 --> 00:12:23.000]  一聽到音樂你就要跪了,你就要拜了
[00:12:23.000 --> 00:12:26.000]  請問你們會不會聽到音樂呢?
[00:12:26.000 --> 00:12:28.000]  有一種很特別的感覺
[00:12:28.000 --> 00:12:34.000]  記得有一年我去一間學校,剛剛九七回歸
[00:12:34.000 --> 00:12:40.000]  頒獎禮,即是那些頒獎、畢業之類
[00:12:40.000 --> 00:12:47.000]  九七年的七月,七月中左右,不知道七月幾號
[00:12:47.000 --> 00:12:54.000]  突然間,一開始的時候就國歌
[00:12:54.000 --> 00:12:57.000]  然後我們全體起立,我沒有試過這樣的
[00:12:57.000 --> 00:13:00.000]  你知道我們殖民地時代長大的,沒有這些東西
[00:13:00.000 --> 00:13:03.000]  我們那時候殖民地長大的
[00:13:03.000 --> 00:13:12.000]  就是現在拿著一個盤子的那首英女皇的音樂
[00:13:12.000 --> 00:13:14.000]  記不記得?
[00:13:14.000 --> 00:13:16.000]  但是我們沒有感覺的
[00:13:16.000 --> 00:13:19.000]  那一刻突然間要起身,那個感覺很特別
[00:13:19.000 --> 00:13:23.000]  現在就習慣了,你看新聞之前都聽,對不對?
[00:13:23.000 --> 00:13:26.000]  看到我們國家有多強
[00:13:26.000 --> 00:13:29.000]  這一刻,王又一樣
[00:13:29.000 --> 00:13:32.000]  當你們聽到音樂的時候
[00:13:32.000 --> 00:13:37.000]  就要虎伏敬拜這個王所立的金像,第六
[00:13:37.000 --> 00:13:40.000]  如果不拜呢?
[00:13:40.000 --> 00:13:46.000]  立時,沒得說,立時就拎你在窯裡
[00:13:46.000 --> 00:13:49.000]  行不行?
[00:13:49.000 --> 00:13:53.000]  每個人都要屈服
[00:13:53.000 --> 00:13:57.000]  聽到音樂都要跪下,對不對?
[00:13:57.000 --> 00:13:59.000]  是一個這樣的處境
[00:13:59.000 --> 00:14:06.000]  就像各方各國各族一樣,一聽到音樂就向尼泊爾王所立的金像下拜
[00:14:06.000 --> 00:14:10.000]  當權者在一個處境裡面,他要控制
[00:14:10.000 --> 00:14:12.000]  他要是人馴服
[00:14:12.000 --> 00:14:14.000]  聽他的話的時候
[00:14:14.000 --> 00:14:17.000]  他要治理國家,有很多不同的方法
[00:14:17.000 --> 00:14:19.000]  尼泊爾王就用強權
[00:14:19.000 --> 00:14:24.000]  要眾民都去拜他所立的金像,第八節
[00:14:24.000 --> 00:14:30.000]  那時,就有幾個加勒底人進前控告尤大人
[00:14:30.000 --> 00:14:33.000]  一來和尼泊爾王打招呼的時候
[00:14:33.000 --> 00:14:36.000]  當然是那句,願王萬歲
[00:14:36.000 --> 00:14:39.000]  願王萬歲,第十節
[00:14:39.000 --> 00:14:43.000]  王啊,你降旨這樣奏樂的時候
[00:14:43.000 --> 00:14:45.000]  就有人要虎伏敬拜金像了
[00:14:45.000 --> 00:14:49.000]  不過,你提過,凡不拜的時候怎樣?
[00:14:49.000 --> 00:14:52.000]  扔他進火坑
[00:14:52.000 --> 00:14:55.000]  有幾個尤大人
[00:14:55.000 --> 00:14:59.000]  就是王派管理巴比倫省事務的
[00:14:59.000 --> 00:15:02.000]  這幾個有為財俊青少年
[00:15:02.000 --> 00:15:04.000]  叫做莎德拉、米薩、阿帕尼戈
[00:15:04.000 --> 00:15:06.000]  王啊,他們不理你
[00:15:06.000 --> 00:15:09.000]  不侍奉你的神
[00:15:09.000 --> 00:15:13.000]  也不敬拜你所立的像
[00:15:13.000 --> 00:15:16.000]  這個世界原來一樣
[00:15:16.000 --> 00:15:18.000]  古今都一樣
[00:15:18.000 --> 00:15:21.000]  有強權的王,一定有報料者
[00:15:21.000 --> 00:15:27.000]  就是說,你做的事是有人看的
[00:15:27.000 --> 00:15:29.000]  你不做王所頒的
[00:15:29.000 --> 00:15:32.000]  有人會報給王知道
[00:15:32.000 --> 00:15:36.000]  告發尤大人
[00:15:36.000 --> 00:15:38.000]  這幾個少年人,十三
[00:15:38.000 --> 00:15:40.000]  當時尼泊爾旁邊殺王
[00:15:40.000 --> 00:15:42.000]  他是王來的,見到這樣的處境
[00:15:42.000 --> 00:15:45.000]  就衝衝大路,把這幾個少年人
[00:15:45.000 --> 00:15:48.000]  帶到王的面前,十四節
[00:15:48.000 --> 00:15:51.000]  然後就跟他們說
[00:15:51.000 --> 00:15:54.000]  你為什麼不侍奉我的神
[00:15:54.000 --> 00:15:56.000]  也不敬拜我所立的金像
[00:15:56.000 --> 00:15:58.000]  這是不是故意的呢
[00:15:58.000 --> 00:16:00.000]  你是不是有意的,不小心
[00:16:00.000 --> 00:16:02.000]  還是你聾了,聽不到音樂
[00:16:02.000 --> 00:16:05.000]  所以你不拜
[00:16:05.000 --> 00:16:09.000]  你們要再聽
[00:16:09.000 --> 00:16:12.000]  再聽這幾種樂器
[00:16:12.000 --> 00:16:15.000]  如果你符合敬拜我所做的像
[00:16:15.000 --> 00:16:18.000]  還可以降你一馬
[00:16:18.000 --> 00:16:20.000]  如果不拜
[00:16:20.000 --> 00:16:23.000]  立時招呼你在烈火的窯中
[00:16:23.000 --> 00:16:25.000]  看看有什麼神,有哪個神
[00:16:25.000 --> 00:16:28.000]  可以救你脫離我的手
[00:16:28.000 --> 00:16:32.000]  有權的人都要掌權
[00:16:32.000 --> 00:16:39.000]  都要表達他不屠出他的手指
[00:16:39.000 --> 00:16:41.000]  很實際
[00:16:41.000 --> 00:16:45.000]  你怕不怕死
[00:16:45.000 --> 00:16:50.000]  不怕他手
[00:16:50.000 --> 00:16:55.000]  都有,這麼少
[00:16:55.000 --> 00:17:02.000]  你們在打架,不要啦
[00:17:02.000 --> 00:17:07.000]  或多或少,我們是會懼怕死亡
[00:17:07.000 --> 00:17:09.000]  縱然我們知道信耶穌的人
[00:17:09.000 --> 00:17:12.000]  我們知道會安息在主懷抱
[00:17:12.000 --> 00:17:14.000]  但是這一刻
[00:17:14.000 --> 00:17:18.000]  因為王所吩咐的不是你的意願
[00:17:18.000 --> 00:17:20.000]  王所做的
[00:17:20.000 --> 00:17:24.000]  是要你面對一個處境
[00:17:24.000 --> 00:17:29.000]  你要放棄你的信仰
[00:17:29.000 --> 00:17:31.000]  弟兄姊妹
[00:17:31.000 --> 00:17:33.000]  這幾個猶大人
[00:17:33.000 --> 00:17:37.000]  這幾個從以色列來的人
[00:17:37.000 --> 00:17:39.000]  他們是屬於耶華神
[00:17:39.000 --> 00:17:41.000]  他很清楚
[00:17:41.000 --> 00:17:46.000]  他敬拜和侍奉的是誰
[00:17:46.000 --> 00:17:49.000]  當這個王是一個強權的王
[00:17:49.000 --> 00:17:51.000]  他很多探子,很多爪牙
[00:17:51.000 --> 00:17:54.000]  現在這個窯已經燒紅火了
[00:17:54.000 --> 00:17:56.000]  好,我再給你一次機會
[00:17:56.000 --> 00:17:58.000]  就我李妖貴放你一馬
[00:17:58.000 --> 00:18:00.000]  十八節
[00:18:00.000 --> 00:18:07.000]  即或不言
[00:18:07.000 --> 00:18:10.000]  十六節
[00:18:10.000 --> 00:18:13.000]  這幾個少年人對王說
[00:18:13.000 --> 00:18:16.000]  利布拉格尼撒
[00:18:16.000 --> 00:18:20.000]  這件事我們不必回答你
[00:18:20.000 --> 00:18:24.000]  對王這麼說話,串不串
[00:18:24.000 --> 00:18:28.000]  用了俗語,意思是招不招職
[00:18:28.000 --> 00:18:34.000]  我不需要回答你
[00:18:34.000 --> 00:18:36.000]  即便如此
[00:18:36.000 --> 00:18:38.000]  我們所侍奉的神
[00:18:38.000 --> 00:18:41.000]  能將我們從烈火的窯中救出來
[00:18:41.000 --> 00:18:45.000]  王,祂必救我們脫離你的手
[00:18:45.000 --> 00:18:47.000]  祂會救我們脫離你的手
[00:18:47.000 --> 00:18:49.000]  當利布拉格尼撒王說
[00:18:49.000 --> 00:18:51.000]  如何離開我的手
[00:18:51.000 --> 00:18:56.000]  他就說我的神會救我脫離你的手
[00:18:56.000 --> 00:19:02.000]  然後這一節就是今天講道的題目
[00:19:02.000 --> 00:19:07.000]  即或不言
[00:19:07.000 --> 00:19:10.000]  即是說就算不是
[00:19:10.000 --> 00:19:14.000]  英文的翻譯是But if not
[00:19:14.000 --> 00:19:16.000]  即是說如果不是
[00:19:16.000 --> 00:19:19.000]  即或不言,就算我掉下去死了
[00:19:19.000 --> 00:19:21.000]  就算神不救我
[00:19:21.000 --> 00:19:25.000]  王,你知道我不會去敬拜侍奉你的神
[00:19:25.000 --> 00:19:29.000]  也不敬拜你所立的金像
[00:19:29.000 --> 00:19:36.000]  丁子妹,你能不能夠對強權
[00:19:36.000 --> 00:19:39.000]  可以有這一份的勇氣
[00:19:39.000 --> 00:19:44.000]  去說出你信仰核心裏面
[00:19:44.000 --> 00:19:46.000]  要你講的說話呢
[00:19:46.000 --> 00:19:49.000]  即或不言的信
[00:19:49.000 --> 00:19:51.000]  是本著對上帝的信靠
[00:19:51.000 --> 00:19:56.000]  縱然那件事情發生出來的結果
[00:19:56.000 --> 00:19:58.000]  不是人所能夠料的
[00:19:58.000 --> 00:20:01.000]  即或不言就本著我的良知
[00:20:01.000 --> 00:20:02.000]  本著我的信仰
[00:20:02.000 --> 00:20:03.000]  本著我的堅持
[00:20:03.000 --> 00:20:04.000]  我的信念
[00:20:04.000 --> 00:20:07.000]  我不會敬拜你的金像
[00:20:07.000 --> 00:20:13.000]  丁子妹,背後需要一個很堅強的信念
[00:20:13.000 --> 00:20:16.000]  宇宙萬物的主宰權力
[00:20:16.000 --> 00:20:20.000]  就讓我們跟隨它的人需要一份的確信
[00:20:20.000 --> 00:20:23.000]  在上主的手裏面
[00:20:23.000 --> 00:20:28.000]  這一份的確信他給我們有能力
[00:20:28.000 --> 00:20:31.000]  這三個少年人的罪狀是甚麼
[00:20:31.000 --> 00:20:35.000]  不理會王陵,即是違法
[00:20:35.000 --> 00:20:41.000]  不侍奉他的神,即是違反他所講的
[00:20:41.000 --> 00:20:45.000]  不向所立的金像下拜
[00:20:45.000 --> 00:20:48.000]  三人的回應和堅持
[00:20:48.000 --> 00:20:52.000]  就問你們的神在哪裏
[00:20:52.000 --> 00:20:54.000]  然後三個少年就說
[00:20:54.000 --> 00:20:57.000]  我不需要回答你
[00:20:57.000 --> 00:21:00.000]  如果被拋在火窯裏
[00:21:00.000 --> 00:21:04.000]  神必救我脫離火燒
[00:21:04.000 --> 00:21:11.000]  丁子妹,這個處境應該離我們很遠的
[00:21:11.000 --> 00:21:18.000]  其實這種情況沒有甚麼機會發生的
[00:21:18.000 --> 00:21:21.000]  不過最近你有沒有看電視
[00:21:21.000 --> 00:21:24.000]  兩個穿橙色衣服的記者
[00:21:24.000 --> 00:21:30.000]  在鏡頭前被一些蒙著頭的人砍了
[00:21:30.000 --> 00:21:33.000]  他為甚麼要去到那個戰亂的地方
[00:21:33.000 --> 00:21:38.000]  因為他是記者,他要報道真相
[00:21:38.000 --> 00:21:42.000]  他因著他的職業緣故
[00:21:42.000 --> 00:21:48.000]  要讓世人知道那個地方發生了甚麼事
[00:21:48.000 --> 00:21:53.000]  這幾個青年人充滿信心地面對這個挑戰
[00:21:53.000 --> 00:21:57.000]  甚麼是勇氣
[00:21:57.000 --> 00:22:04.000]  已經退休了,2005年退休一個哥倫比亞廣播公司的記者
[00:22:04.000 --> 00:22:10.000]  叫做丹·拉薩
[00:22:10.000 --> 00:22:16.000]  他就說人唯有心裏有堅信一些價值
[00:22:16.000 --> 00:22:21.000]  才能夠超越恐懼
[00:22:21.000 --> 00:22:22.000]  再講多一次
[00:22:22.000 --> 00:22:25.000]  人唯有心裏有一份堅信
[00:22:25.000 --> 00:22:30.000]  一些價值才能夠超越恐懼
[00:22:30.000 --> 00:22:35.000]  看到危險而仍然去闖
[00:22:35.000 --> 00:22:38.000]  這就是勇氣
[00:22:38.000 --> 00:22:43.000]  兄弟姐妹,你怎樣看你生命裏面
[00:22:43.000 --> 00:22:47.000]  你所需要有的勇氣呢
[00:22:47.000 --> 00:22:55.000]  勇氣,優吉爾說是人類的第一品質
[00:22:55.000 --> 00:22:59.000]  第一樣很重要的品質
[00:22:59.000 --> 00:23:04.000]  大衛在詩篇56篇第4節
[00:23:04.000 --> 00:23:08.000]  我倚靠神,必不懼怕
[00:23:08.000 --> 00:23:12.000]  我尋求神,第34篇4節
[00:23:12.000 --> 00:23:19.000]  我尋求神,他就應允我救我脫離一切的恐懼
[00:23:19.000 --> 00:23:33.000]  兄弟姐妹,你怕甚麼
[00:23:33.000 --> 00:23:39.000]  我家裏有三個女士
[00:23:39.000 --> 00:23:42.000]  她們同一個懼怕
[00:23:42.000 --> 00:23:47.000]  就是怕地上最強的小強
[00:23:47.000 --> 00:23:50.000]  很怕
[00:23:50.000 --> 00:23:52.000]  我都發覺我失敗
[00:23:52.000 --> 00:23:56.000]  我訓練不到她們不用怕小強
[00:23:56.000 --> 00:23:59.000]  所以小強出現的時候
[00:23:59.000 --> 00:24:01.000]  老人家知不知道甚麼是小強
[00:24:01.000 --> 00:24:05.000]  即是蟑螂
[00:24:05.000 --> 00:24:08.000]  有一天我在廚房洗碗
[00:24:08.000 --> 00:24:11.000]  突然大叫
[00:24:11.000 --> 00:24:16.000]  師母說快來呀,我在洗碗
[00:24:16.000 --> 00:24:21.000]  為甚麼這麼慢,那隻蟑螂走了
[00:24:21.000 --> 00:24:23.000]  不行的,我一定要
[00:24:23.000 --> 00:24:27.000]  這是第一個優先處理他們最大的懼怕
[00:24:27.000 --> 00:24:32.000]  就是要打死那隻蟑螂
[00:24:32.000 --> 00:24:35.000]  還要見到屍首
[00:24:35.000 --> 00:24:37.000]  因為蟑螂很厲害,跑得很快
[00:24:37.000 --> 00:24:40.000]  有翅膀,有些甚至會飛
[00:24:40.000 --> 00:24:44.000]  所以我已經很有訓練
[00:24:44.000 --> 00:24:48.000]  姐妹,如果你想跟我學
[00:24:48.000 --> 00:24:51.000]  我俾托你
[00:24:51.000 --> 00:24:53.000]  多數都死
[00:24:53.000 --> 00:24:55.000]  我女兒見到一次
[00:24:55.000 --> 00:24:57.000]  走了,爸爸為甚麼這麼遲來
[00:24:57.000 --> 00:24:58.000]  這麼慢
[00:24:58.000 --> 00:25:01.000]  大哥在做事
[00:25:01.000 --> 00:25:03.000]  洗完手都是泡
[00:25:03.000 --> 00:25:05.000]  你叫我打蟑螂,我當然不理你
[00:25:05.000 --> 00:25:08.000]  最後都找到
