
[00:00:00.000 --> 00:00:27.000]  「因典逼人來,德性懼怕人的網絡」議案
[00:03:23.720 --> 00:03:28.640]  我想讓人們紀念一個沒有骨氣的男人
[00:03:28.640 --> 00:03:31.520]  所以就要這樣吃
[00:03:31.520 --> 00:03:34.880]  各位的姐妹不用拍掌
[00:03:34.880 --> 00:03:36.480]  因為沒有骨氣的人
[00:03:36.480 --> 00:03:37.480]  怕人的人
[00:03:37.480 --> 00:03:38.880]  男人也有 女人也有
[00:03:38.880 --> 00:03:40.000]  細蚊仔也有
[00:03:40.000 --> 00:03:42.000]  什麼人都有的
[00:03:42.000 --> 00:03:44.520]  我們個個都會落在一個
[00:03:44.520 --> 00:03:47.200]  懼怕人的這種網絡裡面
[00:03:47.200 --> 00:03:48.640]  不過我怕你擔心
[00:03:48.640 --> 00:03:50.320]  所以我就跟你說一說
[00:03:50.320 --> 00:03:53.720]  我師母幫我拆了一個冬菇雞翼
[00:03:53.720 --> 00:03:56.040]  她不是想拆我的骨
[00:03:56.040 --> 00:03:58.120]  她也不是對我有所懷疑
[00:03:58.120 --> 00:03:59.520]  不過她愛我有骨
[00:03:59.520 --> 00:04:00.920]  她的骨都化了
[00:04:00.920 --> 00:04:02.720]  就是這個意思
[00:04:02.720 --> 00:04:04.920]  所以你不用擔心
[00:04:04.920 --> 00:04:06.520]  我們祈禱是真的
[00:04:06.520 --> 00:04:07.920]  不過不用擔心
[00:04:07.920 --> 00:04:10.960]  我今天跟各位思想
[00:04:10.960 --> 00:04:14.000]  怎樣是德性懼怕人
[00:04:14.000 --> 00:04:16.760]  為什麼我們會怕人呢
[00:04:16.760 --> 00:04:17.960]  一句話說
[00:04:17.960 --> 00:04:19.960]  《聖經》裡面教導我們每一個
[00:04:19.960 --> 00:04:22.760]  他說你懼怕的是上帝
[00:04:22.760 --> 00:04:24.160]  不是懼怕人
[00:04:24.160 --> 00:04:25.120]  英文說
[00:04:25.120 --> 00:04:26.880]  You fear God
[00:04:26.880 --> 00:04:28.880]  not to fear man
[00:04:28.880 --> 00:04:31.080]  你是敬畏上帝
[00:04:31.080 --> 00:04:33.760]  而不是去敬畏懼怕人
[00:04:33.760 --> 00:04:35.760]  為什麼我們今天會
[00:04:35.760 --> 00:04:38.080]  變成是懼怕人
[00:04:38.080 --> 00:04:39.360]  敬畏人
[00:04:39.360 --> 00:04:40.800]  我們忘記了
[00:04:40.800 --> 00:04:42.560]  我們需要敬畏的
[00:04:42.560 --> 00:04:44.120]  甚至是害怕的
[00:04:44.120 --> 00:04:45.880]  就是上帝自己呢
[00:04:45.880 --> 00:04:48.400]  今天我跟各位一起去思想
[00:04:48.400 --> 00:04:50.160]  不過當我跟各位說
[00:04:50.160 --> 00:04:52.360]  德性懼怕人的網絡
[00:04:52.360 --> 00:04:53.960]  信息的內容之前
[00:04:53.960 --> 00:04:56.960]  我想跟各位分享一下
[00:04:56.960 --> 00:04:58.560]  為什麼我們這次的
[00:04:58.560 --> 00:04:59.960]  講道的系列叫做
[00:04:59.960 --> 00:05:01.560]  「恩典逼人來」
[00:05:01.560 --> 00:05:02.960]  是什麼意思
[00:05:02.960 --> 00:05:04.960]  因為我們繼續還有很多堂
[00:05:04.960 --> 00:05:06.960]  是用這個主題
[00:05:06.960 --> 00:05:10.760]  去分享不同的主題
[00:05:10.760 --> 00:05:13.560]  究竟什麼叫做神的恩典呢
[00:05:13.560 --> 00:05:15.160]  什麼叫做Grace of God呢
[00:05:15.160 --> 00:05:17.160]  神的恩典其實就是上帝的愛
[00:05:17.160 --> 00:05:19.160]  臨到我們
[00:05:19.160 --> 00:05:23.160]  過去今天和將來的恩典的關係
[00:05:23.160 --> 00:05:24.160]  又是怎樣呢
[00:05:24.160 --> 00:05:27.160]  其實神的恩典就是神的恩典
[00:05:27.160 --> 00:05:28.160]  是無條件的
[00:05:28.160 --> 00:05:30.160]  你沒有辦法賺取的
[00:05:30.160 --> 00:05:32.160]  無條件的是臨到我們
[00:05:32.160 --> 00:05:34.160]  但當我們細心去想的時候
[00:05:34.160 --> 00:05:36.160]  我們又發覺
[00:05:36.160 --> 00:05:38.160]  其實恩典可以有過去和今天
[00:05:38.160 --> 00:05:40.160]  和將來要這樣去了解
[00:05:40.160 --> 00:05:42.160]  我們怎樣去了解呢
[00:05:42.160 --> 00:05:44.160]  我請大家想一下一個大的瀑布
[00:05:44.160 --> 00:05:46.160]  其實在各位的秩序表裏
[00:05:46.160 --> 00:05:47.160]  多謝我的同工
[00:05:47.160 --> 00:05:49.160]  他找了一幅瀑布的照片
[00:05:49.160 --> 00:05:50.160]  是有顏色的
[00:05:50.160 --> 00:05:51.160]  講到瀑布
[00:05:51.160 --> 00:05:52.160]  瀑布是怎樣呢
[00:05:52.160 --> 00:05:54.160]  瀑布就是水在上面
[00:05:54.160 --> 00:05:56.160]  滾滾而來
[00:05:56.160 --> 00:05:58.160]  流到瀑布那裏
[00:05:58.160 --> 00:06:00.160]  流到瀑布那裏
[00:06:00.160 --> 00:06:02.160]  然後下面是一大堂的水
[00:06:02.160 --> 00:06:04.160]  其實恩典就是這樣
[00:06:04.160 --> 00:06:06.160]  讓我們從下面那裏講
[00:06:06.160 --> 00:06:08.160]  一大堂的水是什麼呢
[00:06:08.160 --> 00:06:10.160]  一大堂的水就是已經來了的恩典
[00:06:10.160 --> 00:06:13.160]  已經來到我們生命裏面當中的恩典
[00:06:13.160 --> 00:06:14.160]  當我們細心去看的時候
[00:06:14.160 --> 00:06:17.160]  這個就是上帝賜給我們過去的恩典
[00:06:17.160 --> 00:06:18.160]  瀑布是什麼呢
[00:06:18.160 --> 00:06:21.160]  瀑布就是現在出現的事
[00:06:21.160 --> 00:06:22.160]  瀑布是在動的
[00:06:22.160 --> 00:06:23.160]  水是在下的
[00:06:23.160 --> 00:06:24.160]  水一直來
[00:06:24.160 --> 00:06:27.160]  講到現在上帝給我們的恩典
[00:06:27.160 --> 00:06:29.160]  上面那些是什麼呢
[00:06:29.160 --> 00:06:30.160]  上面滾滾而來
[00:06:30.160 --> 00:06:32.160]  瀑布看不到上面的
[00:06:32.160 --> 00:06:34.160]  但是瀑布聽見上面的聲音
[00:06:34.160 --> 00:06:38.160]  它知道上面是有滾滾而來的
[00:06:38.160 --> 00:06:41.160]  這個就是將來要來的恩典
[00:06:41.160 --> 00:06:42.160]  原來恩典是這樣
[00:06:42.160 --> 00:06:43.160]  滾滾而來
[00:06:43.160 --> 00:06:44.160]  所以其實我們應該講
[00:06:44.160 --> 00:06:46.160]  恩典滾滾而來
[00:06:46.160 --> 00:06:49.160]  不過我們用恩典逼人來
[00:06:49.160 --> 00:06:51.160]  因為是上帝的心意
[00:06:51.160 --> 00:06:53.160]  是要將來的恩典
[00:06:53.160 --> 00:06:56.160]  好像瀑布大水一樣
[00:06:56.160 --> 00:06:58.160]  湧流到我們的生命裏面
[00:06:58.160 --> 00:07:01.160]  我們應該怎樣去面對這些恩典呢
[00:07:01.160 --> 00:07:03.160]  先講我們這個大堂的水
[00:07:03.160 --> 00:07:05.160]  已經儲了很多的水
[00:07:05.160 --> 00:07:07.160]  這些是過去的恩典
[00:07:07.160 --> 00:07:09.160]  過去的恩典我們用感恩
[00:07:09.160 --> 00:07:10.160]  我說上帝
[00:07:10.160 --> 00:07:12.160]  祢給我各樣的恩典
[00:07:12.160 --> 00:07:13.160]  我好明白
[00:07:13.160 --> 00:07:14.160]  我好多謝祢
[00:07:14.160 --> 00:07:17.160]  我多謝祢拯救我各樣的恩典
[00:07:17.160 --> 00:07:18.160]  現在進行的是什麼呢
[00:07:18.160 --> 00:07:21.160]  現在就是在我們當中出現各樣的事
[00:07:21.160 --> 00:07:23.160]  後面要來的是什麼呢
[00:07:23.160 --> 00:07:26.160]  將來的恩典我們應該怎樣去面對呢
[00:07:26.160 --> 00:07:29.160]  將來的恩典我們要用信心
[00:07:29.160 --> 00:07:31.160]  過去的恩典我們用感恩
[00:07:31.160 --> 00:07:35.160]  將來的恩典我們是用感恩的等候
[00:07:35.160 --> 00:07:36.160]  因為我們知道
[00:07:36.160 --> 00:07:39.160]  神的恩典真是逼人來的
[00:07:39.160 --> 00:07:40.160]  好像水一樣
[00:07:40.160 --> 00:07:42.160]  你沒辦法停它
[00:07:42.160 --> 00:07:43.160]  是不斷的湧下來
[00:07:43.160 --> 00:07:46.160]  是經流這個瀑布流到下面的
[00:07:46.160 --> 00:07:48.160]  當我們明白之後
[00:07:48.160 --> 00:07:53.160]  赦罪的恩典和得勝的罪的恩典又怎樣分呢
[00:07:53.160 --> 00:07:57.160]  赦罪的恩典就是上帝藉著耶穌基督
[00:07:57.160 --> 00:08:01.160]  是在十字架上面為我們而死而復活
[00:08:01.160 --> 00:08:04.160]  所有的基督徒都經歷過這個赦罪的恩典
[00:08:04.160 --> 00:08:08.160]  這個赦罪的恩典是憑著信心去得著的
[00:08:08.160 --> 00:08:12.160]  我憑著信耶穌已經為我成就了這件事
[00:08:12.160 --> 00:08:13.160]  祂做的已經做了
[00:08:13.160 --> 00:08:14.160]  祂是為我而做
[00:08:14.160 --> 00:08:16.160]  因為我承認的時候
[00:08:16.160 --> 00:08:18.160]  我又承認我心中有罪
[00:08:18.160 --> 00:08:19.160]  我是一個罪人
[00:08:19.160 --> 00:08:21.160]  只有祂才能夠赦免我的罪
[00:08:21.160 --> 00:08:24.160]  因為這樣我們就蒙恩
[00:08:24.160 --> 00:08:27.160]  憑著信就得到這個赦罪的恩典
[00:08:27.160 --> 00:08:30.160]  當我們赦罪的恩典成為基督徒之後
[00:08:30.160 --> 00:08:32.160]  那是怎樣呢
[00:08:32.160 --> 00:08:35.160]  很多人就以為當我們成為基督徒之後
[00:08:35.160 --> 00:08:37.160]  那個恩典已經完了
[00:08:37.160 --> 00:08:38.160]  現在就是你自己做了
[00:08:38.160 --> 00:08:40.160]  你自己好好地做了一個基督徒
[00:08:40.160 --> 00:08:42.160]  好好地做這個做那個
[00:08:42.160 --> 00:08:43.160]  不是的
[00:08:43.160 --> 00:08:46.160]  原來我們能夠做一個好的基督徒
[00:08:46.160 --> 00:08:48.160]  我們能夠成聖
[00:08:48.160 --> 00:08:50.160]  我們能夠做主的門徒
[00:08:50.160 --> 00:08:52.160]  這個是神
[00:08:52.160 --> 00:08:54.160]  亦都是神的恩典
[00:08:54.160 --> 00:08:57.160]  我們叫做是再來的恩典
[00:08:57.160 --> 00:08:59.160]  或者是聖罪的恩典
[00:08:59.160 --> 00:09:00.160]  是勝過罪惡
[00:09:00.160 --> 00:09:01.160]  讓我們能夠這樣做
[00:09:01.160 --> 00:09:04.160]  如果得到的恩典是憑著信
[00:09:04.160 --> 00:09:09.160]  那麼聖罪的成聖的恩典是怎樣來的
[00:09:09.160 --> 00:09:11.160]  其實一樣是憑著信的
[00:09:11.160 --> 00:09:13.160]  有人說不是的
[00:09:13.160 --> 00:09:15.160]  他說恩典是無條件的
[00:09:15.160 --> 00:09:16.160]  沒錯
[00:09:16.160 --> 00:09:18.160]  是無條件的
[00:09:18.160 --> 00:09:20.160]  你賺取不到的
[00:09:20.160 --> 00:09:22.160]  但是去知取呢
[00:09:22.160 --> 00:09:24.160]  卻是要你自己去做的
[00:09:24.160 --> 00:09:25.160]  那我怎樣去知取呢
[00:09:25.160 --> 00:09:27.160]  憑著信去知取
[00:09:27.160 --> 00:09:29.160]  什麼叫做憑信去知取
[00:09:29.160 --> 00:09:31.160]  這個將要來的
[00:09:31.160 --> 00:09:33.160]  恩典逼人來的那些恩典呢
[00:09:33.160 --> 00:09:35.160]  憑信其實有兩個意思
[00:09:35.160 --> 00:09:37.160]  就是我們需要是信神
[00:09:37.160 --> 00:09:38.160]  真的會這樣做
[00:09:38.160 --> 00:09:39.160]  第一
[00:09:39.160 --> 00:09:40.160]  第二
[00:09:40.160 --> 00:09:42.160]  我們需要學去愛神
[00:09:42.160 --> 00:09:44.160]  信神和愛神
[00:09:44.160 --> 00:09:47.160]  這個就是知取的方法
[00:09:47.160 --> 00:09:50.160]  你想清楚其實是真的
[00:09:50.160 --> 00:09:51.160]  如果我信了耶穌
[00:09:51.160 --> 00:09:53.160]  我不理他的
[00:09:53.160 --> 00:09:55.160]  我又不信他將來是怎樣
[00:09:55.160 --> 00:09:57.160]  我又不覺得我會愛慕他的
[00:09:57.160 --> 00:09:59.160]  那恩典怎會滾滾來呢
[00:09:59.160 --> 00:10:01.160]  恩典又怎會來到你生命裏面呢
[00:10:01.160 --> 00:10:03.160]  你不是真的信他也不愛他
[00:10:03.160 --> 00:10:06.160]  但是當我無論我是多麼膚淺也好
[00:10:06.160 --> 00:10:09.160]  我是相信他會繼續來幫助我
[00:10:09.160 --> 00:10:10.160]  恩典會滾滾來
[00:10:10.160 --> 00:10:12.160]  我願意去愛他的時候
[00:10:12.160 --> 00:10:14.160]  你忽然間發覺
[00:10:14.160 --> 00:10:16.160]  真的是恩典滾滾來
[00:10:16.160 --> 00:10:18.160]  The future grace keeps coming, keeps coming
[00:10:18.160 --> 00:10:20.160]  就好像現在這樣
[00:10:20.160 --> 00:10:22.160]  現在我們在說的時候
[00:10:22.160 --> 00:10:24.160]  你知不知道現在在說的時候
[00:10:24.160 --> 00:10:26.160]  上帝的恩典已經臨到你了
[00:10:26.160 --> 00:10:29.160]  已經逼人來到你的生命裏面了
[00:10:29.160 --> 00:10:30.160]  當我說完這句話之後
[00:10:30.160 --> 00:10:31.160]  你看一下
[00:10:31.160 --> 00:10:32.160]  如果我們是瀑布的話
[00:10:32.160 --> 00:10:33.160]  你看一下整個恩典
[00:10:33.160 --> 00:10:36.160]  就已經又多了一兩分鐘的恩典
[00:10:36.160 --> 00:10:37.160]  在你的生命裏面
[00:10:37.160 --> 00:10:38.160]  是不是要感恩呢
[00:10:38.160 --> 00:10:39.160]  然後你再想一下
[00:10:39.160 --> 00:10:40.160]  那接著怎樣呢
[00:10:40.160 --> 00:10:42.160]  恩典也是繼續來
[00:10:42.160 --> 00:10:45.160]  我們是恩信我們能夠蒙恩
[00:10:45.160 --> 00:10:46.160]  赦罪
[00:10:46.160 --> 00:10:49.160]  也都恩信特赦罪
[00:10:49.160 --> 00:10:52.160]  師母她有一間學校
[00:10:52.160 --> 00:10:54.160]  她有一個校訓
[00:10:54.160 --> 00:10:55.160]  她是做一個基督教的學校
[00:10:55.160 --> 00:10:57.160]  我想Pastor Sophia也在那裏畢業
[00:10:57.160 --> 00:11:02.160]  那個校訓我覺得很有意思
[00:11:02.160 --> 00:11:05.160]  那個校訓叫本信而進前
[00:11:05.160 --> 00:11:07.160]  本信本著信而進前
[00:11:07.160 --> 00:11:10.160]  我們怎樣是恩著信而蒙恩
[00:11:10.160 --> 00:11:12.160]  我們怎樣是恩著信也都是向前
[00:11:12.160 --> 00:11:13.160]  我們信什麼呢
[00:11:13.160 --> 00:11:15.160]  我們信神的恩典
[00:11:15.160 --> 00:11:18.160]  是滾滾來恩典逼人來
[00:11:18.160 --> 00:11:19.160]  我們信什麼呢
[00:11:19.160 --> 00:11:21.160]  我們信我們願意去愛祂
[00:11:21.160 --> 00:11:26.160]  因為這樣我們就能夠經歷恩典逼人來
[00:11:26.160 --> 00:11:30.160]  很多人是不願意去信祂
[00:11:30.160 --> 00:11:32.160]  又不願意去愛祂
[00:11:32.160 --> 00:11:34.160]  所以他做了基督徒之後
[00:11:34.160 --> 00:11:37.160]  他說為什麼我經歷不到這些呢
[00:11:37.160 --> 00:11:40.160]  原因就好像那幅圖畫
[00:11:40.160 --> 00:11:41.160]  一個瀑布的圖畫
[00:11:41.160 --> 00:11:42.160]  瀑布圖畫有兩邊的
[00:11:42.160 --> 00:11:44.160]  是石的兩邊的岸
[00:11:44.160 --> 00:11:45.160]  你信了耶穌之後
[00:11:45.160 --> 00:11:47.160]  你只是站在兩邊來看
[00:11:47.160 --> 00:11:49.160]  你看那些恩典滾滾來
[00:11:49.160 --> 00:11:51.160]  但是你不在瀑布裏面
[00:11:51.160 --> 00:11:52.160]  你走那裏看
[00:11:52.160 --> 00:11:54.160]  或者你站在這邊看
[00:11:54.160 --> 00:11:56.160]  人們經常說什麼恩典逼人來
[00:11:56.160 --> 00:11:58.160]  又什麼現在恩典又將來
[00:11:58.160 --> 00:12:00.160]  又怎樣感恩又怎樣信心
[00:12:00.160 --> 00:12:01.160]  你根本不在水裏面
[00:12:01.160 --> 00:12:03.160]  你根本都不進去裏面
[00:12:03.160 --> 00:12:05.160]  所以你或者你說信了耶穌
[00:12:05.160 --> 00:12:08.160]  但是你沒有經歷到這些恩典
[00:12:08.160 --> 00:12:10.160]  親愛的弟兄姊妹
[00:12:10.160 --> 00:12:12.160]  各位親愛的弟兄姊妹
[00:12:12.160 --> 00:12:16.160]  讓我們去到上帝的恩典的泉源裏面
[00:12:16.160 --> 00:12:19.160]  讓我們經歷自己成為一個大瀑布
[00:12:19.160 --> 00:12:23.160]  讓他的恩典一直流入我們的生命裏面
[00:12:23.160 --> 00:12:25.160]  感恩很多很多
[00:12:25.160 --> 00:12:29.160]  又能夠有信心的知道更多更多的要來
[00:12:29.160 --> 00:12:31.160]  這個就是恩典逼人來
[00:12:31.160 --> 00:12:33.160]  這一次我想和大家說的
[00:12:33.160 --> 00:12:35.160]  那我最後要提
[00:12:35.160 --> 00:12:37.160]  那些恩典逼人來是幹什麼的
[00:12:37.160 --> 00:12:39.160]  為什麼還有這麼多恩典來呢
[00:12:39.160 --> 00:12:42.160]  因為上帝要我們的生命能夠喜樂
[00:12:42.160 --> 00:12:45.160]  因為他要你和我活一個快樂的人生
[00:12:45.160 --> 00:12:46.160]  你說真的?
[00:12:46.160 --> 00:12:48.160]  要我們快樂?
[00:12:48.160 --> 00:12:49.160]  Exactly
[00:12:49.160 --> 00:12:52.160]  上帝是要我們快樂
[00:12:52.160 --> 00:12:55.160]  要我們有喜樂和感恩
[00:12:55.160 --> 00:12:56.160]  那我們生命裏面
[00:12:56.160 --> 00:12:58.160]  為什麼要有些恩典繼續來呢
[00:12:58.160 --> 00:13:00.160]  因為在我們的生命裏面
[00:13:00.160 --> 00:13:01.160]  其實都有一些事
[00:13:01.160 --> 00:13:03.160]  或許你可以說是重擔也好
[00:13:03.160 --> 00:13:05.160]  或好像聖經裏面所說
[00:13:05.160 --> 00:13:07.160]  是纏繞你的罪也好
[00:13:07.160 --> 00:13:09.160]  這些事是吸食我們
[00:13:09.160 --> 00:13:11.160]  我們不能夠快樂
[00:13:11.160 --> 00:13:14.160]  我們也不能夠做主的門徒
[00:13:14.160 --> 00:13:15.160]  我和大家說過
[00:13:15.160 --> 00:13:16.160]  什麼叫做主的門徒
[00:13:16.160 --> 00:13:18.160]  元宇有一天我們大家都說
[00:13:18.160 --> 00:13:20.160]  你看我,我就是主的門徒
[00:13:20.160 --> 00:13:21.160]  這種不是一種驕傲
[00:13:21.160 --> 00:13:24.160]  這個是上帝的恩典逼人來
[00:13:24.160 --> 00:13:29.160]  讓我和你能夠改過我以前的壞習慣
[00:13:29.160 --> 00:13:31.160]  各樣的吸食我的重擔也好
[00:13:31.160 --> 00:13:32.160]  纏累的罪也好
[00:13:32.160 --> 00:13:33.160]  什麼都好
[00:13:33.160 --> 00:13:35.160]  讓我能夠忍耐
[00:13:35.160 --> 00:13:36.160]  能夠起來
[00:13:36.160 --> 00:13:38.160]  能夠過了這個生命
[00:13:38.160 --> 00:13:40.160]  過一個美好的生命
[00:13:40.160 --> 00:13:43.160]  這個就是上帝的恩典逼人來的意思
[00:13:43.160 --> 00:13:45.160]  各位親愛的弟兄姊妹
[00:13:45.160 --> 00:13:49.160]  你知不知道上帝的恩典是向著你湧流過來呢
[00:13:49.160 --> 00:13:52.160]  你老母說上帝我多謝你
[00:13:52.160 --> 00:13:53.160]  我多謝你
[00:13:53.160 --> 00:13:56.160]  因為我生命裏面需要你自己的恩典來去改造
[00:13:56.160 --> 00:14:01.160]  有什麼事上帝是透過他的恩典去幫助我們呢
[00:14:01.160 --> 00:14:03.160]  在這個系列裏面
[00:14:03.160 --> 00:14:05.160]  今天我和大家說第一樣就是
[00:14:05.160 --> 00:14:08.160]  怎樣得勝懼怕人的網羅
[00:14:08.160 --> 00:14:09.160]  這個就是第一樣東西
[00:14:09.160 --> 00:14:11.160]  我們想一起去看的
[00:14:11.160 --> 00:14:12.160]  請大家和我一起讀
[00:14:12.160 --> 00:14:19.160]  《針研書》第29章第25節
[00:14:19.160 --> 00:14:22.160]  懼怕人的陷入網羅
[00:14:22.160 --> 00:14:24.160]  唯有倚靠耶和華的
[00:14:24.160 --> 00:14:25.160]  必得安穩
[00:14:25.160 --> 00:14:29.160]  《針研書》第29章第25節
[00:14:29.160 --> 00:14:31.160]  我們先搞清楚一件事
[00:14:31.160 --> 00:14:36.160]  討人的歡喜不一定是錯的
[00:14:36.160 --> 00:14:41.160]  因為我們每一個人都需要討我們父母的歡喜
[00:14:41.160 --> 00:14:43.160]  我們得我們父母的愛
[00:14:43.160 --> 00:14:46.160]  我們每一個人都需要討我們父母的歡喜
[00:14:46.160 --> 00:14:48.160]  我們每一個人如果結了婚
[00:14:48.160 --> 00:14:52.160]  都要討你的丈夫或者討你的妻子的歡喜
[00:14:52.160 --> 00:14:55.160]  我們每一個人都需要讓我們的朋友
[00:14:55.160 --> 00:14:58.160]  家人弟兄姊妹
[00:14:58.160 --> 00:15:01.160]  歡喜和接納我們自己
[00:15:01.160 --> 00:15:03.160]  不過當我們說到討人的歡喜的時候
[00:15:03.160 --> 00:15:04.160]  或者我們應該用
[00:15:04.160 --> 00:15:06.160]  或者英文一個字叫做
[00:15:06.160 --> 00:15:08.160]  We need to honor our parents
[00:15:08.160 --> 00:15:10.160]  honor our husband
[00:15:10.160 --> 00:15:11.160]  honor our wife
[00:15:11.160 --> 00:15:12.160]  honor our teacher
[00:15:12.160 --> 00:15:14.160]  即是要尊敬他們
[00:15:14.160 --> 00:15:18.160]  要讓他們覺得我做他的兒子是好的
[00:15:18.160 --> 00:15:21.160]  但討他的歡喜或者尊敬
[00:15:21.160 --> 00:15:25.160]  不是代表他們要我們做的事
[00:15:25.160 --> 00:15:27.160]  無論是父母還是誰都好
[00:15:27.160 --> 00:15:29.160]  是在控制我們的生命
