
[00:00:00.000 --> 00:00:01.360]  祝你們姐妹平安
[00:01:20.360 --> 00:01:22.640]  對 你們都非常的了解這樣的情況
[00:01:22.640 --> 00:01:24.560]  原來伊斯蘭教徒
[00:01:24.560 --> 00:01:27.200]  每當一年裡面有一個月
[00:01:27.200 --> 00:01:29.960]  就是他們伊斯蘭教的一個九月份
[00:01:29.960 --> 00:01:32.040]  大概由我從今年2017年
[00:01:32.040 --> 00:01:34.680]  就是五月二十幾號開始的
[00:01:34.680 --> 00:01:36.200]  然後就是有一個月的時間
[00:01:36.200 --> 00:01:37.520]  他們有齋戒
[00:01:37.520 --> 00:01:41.520]  從每天早上的日出到晚上日落
[00:01:41.520 --> 00:01:43.560]  中間這段很長的時間
[00:01:43.560 --> 00:01:45.440]  他們都不要吃東西
[00:01:45.440 --> 00:01:47.440]  然後飲水也不要
[00:01:47.440 --> 00:01:49.480]  那當然抽菸
[00:01:49.480 --> 00:01:53.120]  夫妻之間的房事都是被禁止的
[00:01:53.120 --> 00:01:54.640]  而且是非常嚴格的
[00:01:54.640 --> 00:01:58.920]  如果有人故意犯了齋戒的規條
[00:01:58.920 --> 00:02:01.200]  後面他一天裡面沒有齋戒
[00:02:01.200 --> 00:02:03.320]  他後面要補兩個月
[00:02:03.320 --> 00:02:04.680]  大家知道這個數學對不對
[00:02:04.680 --> 00:02:07.040]  也沒有做好一天 後面要補兩個月
[00:02:07.040 --> 00:02:10.880]  如果你六天不做 就整年都不要吃
[00:02:10.880 --> 00:02:12.360]  所以是代價非常的大
[00:02:12.360 --> 00:02:16.880]  他們非常嚴格的守這樣的一個齋戒月
[00:02:16.880 --> 00:02:19.680]  我不知道大家是否問過一個問題
[00:02:19.680 --> 00:02:22.480]  伊斯蘭教徒有齋戒月
[00:02:22.480 --> 00:02:24.960]  那佛教徒認為不可殺生
[00:02:24.960 --> 00:02:27.360]  所以他們在飲食上面也有規條
[00:02:27.360 --> 00:02:29.160]  他們是不可以吃什麼
[00:02:29.160 --> 00:02:30.840]  不可吃肉對不對
[00:02:30.840 --> 00:02:35.520]  那基督信仰有沒有一些地方是告訴我們
[00:02:35.520 --> 00:02:38.000]  有一些特別的信仰的規條
[00:02:38.000 --> 00:02:39.840]  說我們不能吃什麼的
[00:02:39.840 --> 00:02:42.320]  特別在飲食方面
[00:02:42.320 --> 00:02:44.760]  如果有或者沒有的話 是為什麼
[00:02:44.760 --> 00:02:47.200]  有些沒有信主的朋友也許會問
[00:02:47.200 --> 00:02:51.280]  如果沒有這些的外在的一些的規條
[00:02:51.280 --> 00:02:54.520]  那信仰好像就缺乏了一種存在感對不對
[00:02:54.520 --> 00:02:56.040]  不太實在
[00:02:56.040 --> 00:02:57.680]  那是不是這樣子呢
[00:02:57.680 --> 00:03:01.200]  那今天我們就從經文當中來看看
[00:03:01.200 --> 00:03:04.440]  這方面如果迷失的話 有謎團的話
[00:03:04.440 --> 00:03:08.680]  我們怎麼解開這方面的迷失
[00:03:08.680 --> 00:03:12.560]  好 那我試一下用這個新的point
[00:03:12.560 --> 00:03:14.720]  比較新 所以習慣一下
[00:03:14.720 --> 00:03:19.840]  這是反方向
[00:03:19.840 --> 00:03:22.120]  不好意思
[00:03:22.120 --> 00:03:23.920]  上下
[00:03:23.920 --> 00:03:28.000]  這是上
[00:03:28.000 --> 00:03:29.680]  幫我重新開始好不好
[00:03:29.680 --> 00:03:30.480]  不好意思
[00:03:30.480 --> 00:03:31.880]  因為我不知道它前前後後是
[00:03:31.880 --> 00:03:37.160]  因為它是四方的
[00:03:37.160 --> 00:03:38.280]  可以嗎
[00:03:38.280 --> 00:03:39.920]  那今天我們講的經文裡面
[00:03:39.920 --> 00:03:40.720]  剛剛讀完
[00:03:40.720 --> 00:03:43.160]  那我主要是分兩個部分
[00:03:43.160 --> 00:03:44.960]  第一個部分是講到
[00:03:44.960 --> 00:03:47.920]  我們在基督裡面是有自由的
[00:03:47.920 --> 00:03:52.920]  第二方面是講到屬於基督的一個新的生命
[00:03:52.920 --> 00:03:56.160]  我們看看裡面的經文裡面的內容
[00:03:56.160 --> 00:04:00.040]  首先看第一部分
[00:04:00.040 --> 00:04:02.960]  第一部分是講到在基督裡面的自由
[00:04:02.960 --> 00:04:06.120]  特別是從16節到23節
[00:04:06.120 --> 00:04:08.240]  我們在這裡看到有兩個
[00:04:08.240 --> 00:04:10.360]  保羅有提到兩個
[00:04:10.360 --> 00:04:13.080]  要信徒不要跟從的一個方向
[00:04:13.080 --> 00:04:17.560]  一個是講到飲食節期跟月朔安息等等
[00:04:17.560 --> 00:04:19.360]  那另外一方面就講到一個
[00:04:19.360 --> 00:04:21.520]  敬拜天使的問題
[00:04:21.520 --> 00:04:24.040]  其實在這段的經文裡面
[00:04:24.040 --> 00:04:28.320]  主要是講到他們在信仰生活上的有個錯誤
[00:04:28.320 --> 00:04:30.120]  另外還有一個是在
[00:04:30.120 --> 00:04:33.520]  進前超戀上面一個錯誤
[00:04:33.520 --> 00:04:36.480]  進前超戀方面的錯誤就是他們敬拜天使
[00:04:36.480 --> 00:04:39.400]  那另外一個信仰生活方面的錯誤
[00:04:39.400 --> 00:04:45.440]  就是他們遵守一些假教師所教導的
[00:04:45.440 --> 00:04:50.760]  要嚴守飲食節期這些的規條
[00:04:50.760 --> 00:04:53.200]  講到飲食的話
[00:04:53.200 --> 00:04:54.800]  我想大家也了解
[00:04:54.800 --> 00:04:58.480]  猶太人是非常的注重嚴格
[00:04:58.480 --> 00:05:00.880]  有他的一個飲食的規定
[00:05:00.880 --> 00:05:02.840]  有個很有意思的情況
[00:05:02.840 --> 00:05:07.040]  如果有一天我們認識一些猶太信仰的朋友
[00:05:07.040 --> 00:05:09.040]  那如果你請他吃飯
[00:05:09.040 --> 00:05:12.560]  吃完一個很豐盛的晚餐
[00:05:12.560 --> 00:05:15.680]  比如裡面有一個羊肉這樣子
[00:05:15.680 --> 00:05:17.880]  那吃完羊肉之後
[00:05:17.880 --> 00:05:22.120]  如果大家不如一起吃個甜點好不好
[00:05:22.120 --> 00:05:23.320]  吃個甜點的話
[00:05:23.320 --> 00:05:27.760]  如果你說要不我們吃芝士蛋糕
[00:05:27.760 --> 00:05:30.360]  你覺得會有什麼事情發生
[00:05:30.360 --> 00:05:33.040]  如果覺得可以的話請舉手
[00:05:33.040 --> 00:05:34.760]  你們覺得吃完羊肉
[00:05:34.760 --> 00:05:37.560]  然後吃芝士蛋糕是對猶太人來說是可以的
[00:05:37.560 --> 00:05:38.640]  舉手
[00:05:38.640 --> 00:05:40.840]  他覺得都不可以對不對
[00:05:40.840 --> 00:05:43.760]  你們都非常熟悉猶太人的規定
[00:05:43.760 --> 00:05:45.040]  的確是這樣子的
[00:05:45.040 --> 00:05:48.400]  我勸大家還是不要讓他們吃芝士蛋糕
[00:05:48.400 --> 00:05:50.120]  原因是這樣子的
[00:05:50.120 --> 00:05:53.080]  猶太人對摩西律法裡面有一句話經文
[00:05:53.080 --> 00:05:55.080]  它出現了三遍在經文裡面
[00:05:55.080 --> 00:05:57.240]  然後他們就按據這句經文
[00:05:57.240 --> 00:06:00.880]  就嚴格制定了一個飲食方面的規定
[00:06:00.880 --> 00:06:07.040]  就是說肉類跟乳製品不能捆在一起吃
[00:06:07.040 --> 00:06:10.920]  甚至他們覺得不但是不能捆在一起吃
[00:06:10.920 --> 00:06:12.200]  他們要嚴格分開
[00:06:12.200 --> 00:06:15.800]  甚至要用不同的鍋子來處理
[00:06:15.800 --> 00:06:19.680]  一個放一套鍋子用來煮肉
[00:06:19.680 --> 00:06:24.200]  專門買另一套鍋子來煮那些乳製品
[00:06:24.200 --> 00:06:27.160]  當然我說芝士蛋糕也是乳製品的一種
[00:06:27.160 --> 00:06:29.240]  所以非常嚴格
[00:06:29.240 --> 00:06:31.400]  甚至誇張到一個程度
[00:06:31.400 --> 00:06:34.800]  有些很嚴格遵守這些的規條的猶太人
[00:06:34.800 --> 00:06:38.440]  他們家裡會有兩個爐子
[00:06:38.440 --> 00:06:41.400]  兩個烤箱 甚至兩個冰箱
[00:06:41.400 --> 00:06:44.880]  因為他們覺得肉類跟乳製品永遠要分開放的
[00:06:44.880 --> 00:06:46.920]  不能隔得太近
[00:06:46.920 --> 00:06:48.240]  甚至在一些會堂
[00:06:48.240 --> 00:06:53.440]  還有一些的食堂的大型的猶太公共的場所裡面
[00:06:53.440 --> 00:06:55.840]  有兩個完全分開的廚房
[00:06:55.840 --> 00:06:56.960]  他們用來幹嘛呢
[00:06:56.960 --> 00:06:59.480]  一方面來處理那些肉類
[00:06:59.480 --> 00:07:03.720]  另外一方面就來處理這些乳製品
[00:07:03.720 --> 00:07:05.200]  聽起來有點誇張
[00:07:05.200 --> 00:07:06.520]  我們都不會這樣做
[00:07:06.520 --> 00:07:13.200]  但是這確實猶太人對飲食規條的一種的遵守
[00:07:13.200 --> 00:07:14.840]  其實不完全是神的命令
[00:07:14.840 --> 00:07:17.480]  只是他們對神的命令的誤解
[00:07:17.480 --> 00:07:20.560]  只是他們害怕觸犯了律法
[00:07:20.560 --> 00:07:25.440]  所以在一條律法上面加了很多重的保護罩
[00:07:25.440 --> 00:07:30.400]  以至於覺得自己肯定不會犯這個的律法
[00:07:30.400 --> 00:07:34.720]  我個人認為他們是在這方面是很可憐的
[00:07:34.720 --> 00:07:38.640]  但是在經文當中所講到的飲食
[00:07:38.640 --> 00:07:42.320]  不僅僅是講到這些猶太信仰的一些規定
[00:07:42.320 --> 00:07:44.760]  而是重點是講到
[00:07:44.760 --> 00:07:46.000]  我們在這本書
[00:07:46.000 --> 00:07:49.240]  我們所讀的書叫格魯西書
[00:07:49.240 --> 00:07:50.960]  我們講了幾篇的
[00:07:50.960 --> 00:07:54.360]  用不同講員講了幾篇的一個有關的信息
[00:07:54.360 --> 00:07:57.040]  講到二章十六節開始
[00:07:57.040 --> 00:07:58.600]  講到後面的內容
[00:07:58.600 --> 00:08:02.040]  就主要的針對的都是一些假教師
[00:08:02.040 --> 00:08:06.240]  或者說一些當時的格魯西的異端
[00:08:06.240 --> 00:08:09.440]  那他們不單只是說哪些食物不能吃
[00:08:09.440 --> 00:08:10.600]  哪些食物可以吃
[00:08:10.600 --> 00:08:15.200]  他們在這裡是指到吃跟不吃的問題
[00:08:15.200 --> 00:08:16.360]  不吃是什麼意思
[00:08:16.360 --> 00:08:24.960]  不吃就是要過度的過一些禁慾的生活
[00:08:24.960 --> 00:08:26.640]  就很多東西不要吃
[00:08:26.640 --> 00:08:28.280]  因為我要過禁慾的生活
[00:08:28.280 --> 00:08:32.360]  待會我會解釋他們為什麼要禁慾
[00:08:32.360 --> 00:08:36.240]  他們的要求是比摩西律法更加的嚴格
[00:08:36.240 --> 00:08:37.200]  律法當中我們知道
[00:08:37.200 --> 00:08:43.000]  如果我們查考就業的立位記裡面的一些的經文
[00:08:43.000 --> 00:08:44.520]  會發現摩西律法裡面
[00:08:44.520 --> 00:08:47.600]  只會針對一些的食物有個命令
[00:08:47.600 --> 00:08:49.920]  但是我們留意這裡的飲食
[00:08:49.920 --> 00:08:52.080]  其實它包括飲對不對
[00:08:52.080 --> 00:08:53.360]  不單止吃什麼東西
[00:08:53.360 --> 00:08:54.800]  還包括喝什麼東西
[00:08:54.800 --> 00:08:56.200]  如果我們看摩西律法的時候
[00:08:56.200 --> 00:09:00.880]  基本上摩西律法沒有說太多喝的限制
[00:09:00.880 --> 00:09:03.520]  可能有些特殊的有關的祭司
[00:09:03.520 --> 00:09:06.320]  他有些特殊的場景裡面不能喝什麼
[00:09:06.320 --> 00:09:08.720]  但是其實對一般的猶太信仰的人
[00:09:08.720 --> 00:09:12.760]  他基本上沒有規定不能喝什麼
[00:09:12.760 --> 00:09:15.840]  所以這裡集中是講這些異端
[00:09:15.840 --> 00:09:18.720]  當然這些異端是他的思想
[00:09:18.720 --> 00:09:21.160]  包括是來自很多不同的元素
[00:09:21.160 --> 00:09:25.400]  也包括猶太的一些就業的律例
[00:09:25.400 --> 00:09:30.080]  所以他們是教導人要過一個禁慾的生活
[00:09:30.080 --> 00:09:33.960]  來遵守以至於他們的屬靈的生命
[00:09:33.960 --> 00:09:36.000]  他們認為可以成長
[00:09:36.000 --> 00:09:39.560]  當然這是一個錯誤的教導
[00:09:39.560 --> 00:09:43.440]  這種態度也是一種錯誤教導的開始
[00:09:43.440 --> 00:09:46.600]  也是一種錯誤教導的一種很重要的記號
[00:09:46.600 --> 00:09:47.720]  其實我們要留意
[00:09:47.720 --> 00:09:51.080]  無論在信仰或者是在生活上面
[00:09:51.080 --> 00:09:58.440]  一個錯誤的教導常常會超越聖經所規定的一個標準
[00:09:58.440 --> 00:10:03.400]  他們就會認為這種是比其他人更加的屬靈
[00:10:03.400 --> 00:10:05.840]  或者更加的超然
[00:10:05.840 --> 00:10:11.320]  當然我們知道後面講到的守安息儀等等的節期也是一樣
[00:10:11.320 --> 00:10:16.320]  舊約時代的猶太人需要守這些的義旨
[00:10:16.320 --> 00:10:21.480]  但是新約時代的修徒就不需要守這些的規條
[00:10:21.480 --> 00:10:24.080]  那經文裡面講到
[00:10:24.080 --> 00:10:30.360]  不要讓人因著飲食等等來批評你們
[00:10:30.360 --> 00:10:33.040]  這裡的批評不單只是簡單的批評
[00:10:33.040 --> 00:10:37.840]  而且是帶有一個審判的意思在裡面
[00:10:37.840 --> 00:10:42.400]  我們因為在這些飲食跟節期的一些的事情上面
[00:10:42.400 --> 00:10:46.520]  被人去稱讚或者被人批評
[00:10:46.520 --> 00:10:48.720]  甚至到一個程度是審判我們
[00:10:48.720 --> 00:10:51.640]  說我們是跟神的關係怎麼樣子
[00:10:51.640 --> 00:10:53.640]  其實我們要留意
[00:10:53.640 --> 00:10:59.480]  食物或者這些節期根本不能夠作為一個標準
[00:10:59.480 --> 00:11:02.280]  來表達我們的信仰
[00:11:02.280 --> 00:11:06.200]  我們不能夠因著這些事情被人批評
[00:11:06.200 --> 00:11:11.040]  同樣道理我們也不要用這些事情來
[00:11:11.040 --> 00:11:14.080]  因此希望得到別人稱讚
[00:11:14.080 --> 00:11:16.920]  那這裡裡面有一句話這樣說
[00:11:16.920 --> 00:11:21.920]  基督徒如果再追求遵守這些的事情
[00:11:21.920 --> 00:11:26.040]  就等於回到了律法條例當中的捆綁當中
[00:11:26.040 --> 00:11:27.120]  記不記得我們剛才說
[00:11:27.120 --> 00:11:31.680]  這整段裡面主要講到的就是基督徒的自由
[00:11:31.680 --> 00:11:36.600]  自由就是從這些的捆綁當中擺脫出來
[00:11:36.600 --> 00:11:41.440]  那裡面保羅在解釋裡面的時候
[00:11:41.440 --> 00:11:45.360]  講到這些事只不過是一個影子
[00:11:45.360 --> 00:11:46.520]  那真體是什麼
[00:11:46.520 --> 00:11:48.320]  大家看到聖經怎麼說
[00:11:48.320 --> 00:11:50.680]  真體是什麼
[00:11:50.680 --> 00:11:53.200]  主耶穌才是真體
[00:11:53.200 --> 00:11:55.240]  那怎麼解釋這個道理呢
[00:11:55.240 --> 00:11:57.280]  影子跟真體
[00:11:57.280 --> 00:11:59.000]  那舊約的很多的律例
[00:11:59.000 --> 00:12:02.440]  或者說一切的律例規條
[00:12:02.440 --> 00:12:04.320]  其實都是影子
[00:12:04.320 --> 00:12:07.800]  那指向的是新約的耶穌基督
[00:12:07.800 --> 00:12:10.280]  那這些事物所存在的目的
[00:12:10.280 --> 00:12:12.000]  都是表明耶穌基督
[00:12:12.000 --> 00:12:13.920]  我們舉一個很簡單的例子
[00:12:13.920 --> 00:12:15.560]  那哥林多前書裡面會講到
[00:12:15.560 --> 00:12:18.560]  就是逾越節的羊羔
[00:12:18.560 --> 00:12:19.800]  在舊約發生對不對
[00:12:19.800 --> 00:12:23.480]  但是其實它是指向耶穌基督的受死
[00:12:23.480 --> 00:12:26.800]  為我們的罪受苦受難這樣子
[00:12:26.800 --> 00:12:29.320]  那逾越節的時候
[00:12:29.320 --> 00:12:31.360]  還記得舊約裡面就是出埃及
[00:12:31.360 --> 00:12:34.440]  然後就要他們戴什麼餅
[00:12:34.440 --> 00:12:37.200]  無教餅 要以失戀名戴無教餅
[00:12:37.200 --> 00:12:40.400]  但是它是指向其實在新約裡面
[00:12:40.400 --> 00:12:41.440]  哥林多前書這樣說
[00:12:41.440 --> 00:12:46.400]  是表明了基督徒經過主的拯救之後
[00:12:46.400 --> 00:12:48.520]  需要過一個聖潔的生活
[00:12:48.520 --> 00:12:50.360]  而無教餅就是沒有教
[00:12:50.360 --> 00:12:55.920]  沒有教就不要受罪惡的一個綑綁跟影響這樣子
[00:12:55.920 --> 00:13:01.000]  所以這是講到一個影子跟真體的一個關係在裡面
[00:13:01.000 --> 00:13:03.720]  所以我們不要以為舊約有的東西
[00:13:03.720 --> 00:13:09.000]  我們完全就是一辮子就是都要遵守
[00:13:09.000 --> 00:13:12.640]  我們要分辨裡面的內容
[00:13:12.640 --> 00:13:15.960]  那經文裡面在講到
[00:13:15.960 --> 00:13:19.680]  就是不要讓人奪去你們的掌賞
[00:13:19.680 --> 00:13:21.080]  那這裡的意思呢
[00:13:21.080 --> 00:13:23.160]  就好像這裡圖片所講的
[00:13:23.160 --> 00:13:25.200]  當時掌賞這個的概念
[00:13:25.200 --> 00:13:29.440]  是用在一個運動場的一個的裁判身上
[00:13:29.440 --> 00:13:34.880]  就是說當一個裁判宣告一個參賽的隊員
[00:13:34.880 --> 00:13:37.160]  他因為犯了一個比賽的規條
[00:13:37.160 --> 00:13:39.600]  所以要失去比賽的掌賞
[00:13:39.600 --> 00:13:41.320]  雖然他跑完了傳承
[00:13:41.320 --> 00:13:43.440]  但是到最後的時候裁判跟你說
[00:13:43.440 --> 00:13:46.360]  因為你犯了犯了某一個的規定
[00:13:46.360 --> 00:13:50.680]  所以就算你跑第一也沒有你的掌賞
[00:13:50.680 --> 00:13:53.720]  那基督徒的生活就好像一個比賽
[00:13:53.720 --> 00:13:58.080]  保羅說不要讓這些假教師的錯誤的教導呢
[00:13:58.080 --> 00:14:01.280]  影響導致我們在神的面前
[00:14:01.280 --> 00:14:08.680]  最終神做裁判的時候來斷定我們得不到那個掌賞
[00:14:08.680 --> 00:14:10.640]  這是很嚴重的事情
[00:14:10.640 --> 00:14:13.240]  那假教師我們再看這裡
[00:14:13.240 --> 00:14:18.080]  他講到以謙卑和敬拜天使為樂
[00:14:18.080 --> 00:14:20.280]  那其實謙卑跟敬拜天使
[00:14:20.280 --> 00:14:24.440]  我們怎麼理解兩件事情有關係呢
[00:14:24.440 --> 00:14:28.360]  他們因為謙卑所以要敬拜天使
[00:14:28.360 --> 00:14:29.440]  那另外一方面說到
[00:14:29.440 --> 00:14:35.560]  他們藉著敬拜天使來顯明他們是謙卑的
[00:14:35.560 --> 00:14:37.280]  有點怪怪的感覺對不對
[00:14:37.280 --> 00:14:38.680]  到底什麼意思呢
[00:14:38.680 --> 00:14:41.640]  那按照他們這些異端的教導呢
[00:14:41.640 --> 00:14:45.040]  就是人與神之間的距離非常的大
[00:14:45.040 --> 00:14:47.000]  所以人很謙卑
[00:14:47.000 --> 00:14:49.040]  所以知道這麼大的話怎麼辦呢
[00:14:49.040 --> 00:14:51.160]  就不能夠直接的親近神
[00:14:51.160 --> 00:14:55.280]  不能夠直接親近神就只能夠敬拜天使
[00:14:55.280 --> 00:14:56.920]  他們是錯誤的看法
[00:14:56.920 --> 00:14:59.000]  但是聖經很多地方告訴我們
[00:14:59.000 --> 00:15:02.320]  其實天使是不應該受敬拜的
[00:15:02.320 --> 00:15:06.600]  唯有三一的真神才是配得我們去敬拜
[00:15:06.600 --> 00:15:09.280]  所以這是完全錯誤的一個神學
[00:15:09.280 --> 00:15:15.040]  但是另外一方面他們說謙卑就是他應該有的美德
[00:15:15.040 --> 00:15:18.360]  但是這種謙卑其實背後是一個假意的謙卑
[00:15:18.360 --> 00:15:22.200]  讓人看到他這種外在的行為的時候
[00:15:22.200 --> 00:15:25.240]  希望他得到一個承載
[00:15:25.240 --> 00:15:27.760]  裡面經文再次講到裡面說
[00:15:27.760 --> 00:15:30.440]  迷於自己所見過的
[00:15:30.440 --> 00:15:32.680]  這裡是什麼意思呢
[00:15:32.680 --> 00:15:36.920]  其實是講到一個神祕宗教的儀式
[00:15:36.920 --> 00:15:39.840]  這裡講到他們敬拜天使
[00:15:39.840 --> 00:15:43.640]  其實講到裡面一個很重要的過程
[00:15:43.640 --> 00:15:44.720]  那個過程是什麼樣子
[00:15:44.720 --> 00:15:48.080]  就是他們有一個很特別的經驗
[00:15:48.080 --> 00:15:51.240]  看到一個特別的亮光或者特別的知識
[00:15:51.240 --> 00:15:57.360]  然後用這些的知識來教導一些的他們的信徒
[00:15:57.360 --> 00:16:00.440]  那異端的人他們會認為
[00:16:00.440 --> 00:16:06.480]  他們這種獨特的那種的經歷跟權力是他們獨有的
[00:16:06.480 --> 00:16:08.360]  唯有跟他們一樣的時候
[00:16:08.360 --> 00:16:10.480]  他們才可以得到這樣的權力
[00:16:10.480 --> 00:16:12.400]  得到這樣的一個情況
[00:16:12.400 --> 00:16:15.000]  那如果我們從醫學的角度來解釋
[00:16:15.000 --> 00:16:18.240]  他們這種經歷是怎麼樣經歷到呢
[00:16:18.240 --> 00:16:21.640]  是通過禁食 通過禁慾
[00:16:21.640 --> 00:16:22.840]  不吃東西 不喝東西
[00:16:22.840 --> 00:16:25.520]  然後就希望我可以這樣刻苦
[00:16:25.520 --> 00:16:29.960]  然後天使就可以告訴我一些信息
[00:16:29.960 --> 00:16:34.760]  那我們如果從一個簡單的醫學的角度去解釋
[00:16:34.760 --> 00:16:36.680]  有可能是這樣發生的
[00:16:36.680 --> 00:16:40.480]  他們長期的禁食 缺乏足夠的營養
[00:16:40.480 --> 00:16:45.720]  那出現快聽跟快覺的情況就不是太低
[00:16:45.720 --> 00:16:48.160]  非常有可能發生
[00:16:48.160 --> 00:16:50.960]  但是當他們聽到這些快聽快覺的時候
[00:16:50.960 --> 00:16:56.000]  他們覺得這些就是天使給他們的一些的回應跟指引
[00:16:56.000 --> 00:16:57.520]  那我們實在的想一下
[00:16:57.520 --> 00:17:00.120]  這是不是聖經所教導的
[00:17:00.120 --> 00:17:03.520]  是不是聖經所教導給我們的
[00:17:03.520 --> 00:17:07.400]  憑著肉體的意念無故的至高至大
[00:17:07.400 --> 00:17:12.480]  這些異端的人就憑著肉體的意念行事
[00:17:12.480 --> 00:17:15.480]  他以為這樣做就可以知道更多
[00:17:15.480 --> 00:17:20.400]  然後可以克制肉體達到更高的屬靈的地步
[00:17:20.400 --> 00:17:25.840]  那其實這一切都是憑著肉體的意志去做的
[00:17:25.840 --> 00:17:28.280]  那不要以為這樣的事情現在就不會發生
[00:17:28.280 --> 00:17:33.240]  這是哥羅西書可能是一世紀的時候寫成的
[00:17:33.240 --> 00:17:35.040]  現在不會發生這些事情
[00:17:35.040 --> 00:17:36.560]  是不是這樣子呢
[00:17:36.560 --> 00:17:38.920]  那幾年前我認識一位弟兄
[00:17:38.920 --> 00:17:40.600]  那他在內地信主
[00:17:40.600 --> 00:17:45.080]  然後信主之後他就跟著他的一個導師
[00:17:45.080 --> 00:17:50.720]  一行十幾人到內地的不同的鄉村去傳福音
[00:17:50.720 --> 00:17:56.120]  那一邊傳一邊這個導師就給他們做一個門徒訓練
[00:17:56.120 --> 00:17:58.280]  那聽上去好像不錯對不對
[00:17:58.280 --> 00:18:02.840]  剛信主就馬上去傳福音去做一些好事情
[00:18:02.840 --> 00:18:05.800]  但是我在聽下去的時候發現
[00:18:05.800 --> 00:18:07.640]  這位弟兄告訴我一個情況
[00:18:07.640 --> 00:18:10.400]  就是這位導師在教導他的時候
[00:18:10.400 --> 00:18:16.040]  叫他做一種修煉一種特別的冥想的禱告
[00:18:16.040 --> 00:18:17.520]  什麼是冥想的禱告呢
[00:18:17.520 --> 00:18:19.720]  在他的分享過程當中就我自己聽到
[00:18:19.720 --> 00:18:24.880]  就說他就叫他在腦海裡面不斷地在放空自己
[00:18:24.880 --> 00:18:29.280]  然後就希望得到一個特別的圖案
[00:18:29.280 --> 00:18:31.880]  是真的可以看到的一個特別的圖案
[00:18:31.880 --> 00:18:36.720]  然後接著認為那個圖案就是神給他們的啟示
[00:18:36.720 --> 00:18:39.680]  接著就要解釋這個圖案是什麼意思
[00:18:39.680 --> 00:18:42.520]  接著解釋完之後就覺得很高興了
[00:18:42.520 --> 00:18:43.440]  我很開心了
[00:18:43.440 --> 00:18:45.600]  我跟神是有一個直接的溝通了
[00:18:45.600 --> 00:18:49.040]  我明白了什麼意思
[00:18:49.040 --> 00:18:52.160]  我聽了這個分享之後我就跟這個弟兄說
[00:18:52.160 --> 00:18:56.880]  我問他 聖經有沒有教導我們用這種方式去禱告
[00:18:56.880 --> 00:19:02.720]  有沒有教導我們用這種方式去跟他親近呢
[00:19:02.720 --> 00:19:06.000]  那我們需要按照神的話
[00:19:06.000 --> 00:19:08.920]  按照聖經的話去敬拜他
[00:19:08.920 --> 00:19:10.960]  做屬靈的超煉
[00:19:10.960 --> 00:19:17.840]  這種超煉是重點在於內在生命跟基督的緊密的相連
[00:19:17.840 --> 00:19:22.800]  而不是一些外在的肉體感官的一種感受
[00:19:22.800 --> 00:19:24.880]  那我們看一下十九節這裡講到
[00:19:24.880 --> 00:19:29.240]  不要與頭 不與頭緊密相連
[00:19:29.240 --> 00:19:32.360]  那我們知道聖經裡面講到頭的時候
[00:19:32.360 --> 00:19:34.400]  很多時候都指向基督
[00:19:34.400 --> 00:19:36.440]  都擠到基督
[00:19:36.440 --> 00:19:41.560]  那這裡是講到人要靠著與基督聯合
[00:19:41.560 --> 00:19:44.280]  才可以繼續的生長
[00:19:44.280 --> 00:19:46.480]  那這裡不單只是講到教會
