
[00:00:00.000 --> 00:00:05.740]  今日我同大家一齊去分享,一齊去睇嗰段嘅經文好似好長咁樣
[00:05:05.360 --> 00:05:08.160]  即係,可以呢係有三方面
[00:05:08.160 --> 00:05:12.520]  即係三個唔同嘅角度呢,去解釋佢嘅
[00:05:12.520 --> 00:05:14.600]  第一方面呢,就係呢
[00:05:14.600 --> 00:05:17.360]  講緊乜嘢㗎究竟,又麥子又雜草
[00:05:17.360 --> 00:05:21.480]  咁其中一個講法呢,就話我講緊教會嘅咁樣
[00:05:21.480 --> 00:05:24.120]  而呢個呢,係最經典嘅一個解釋嚟㗎
[00:05:24.120 --> 00:05:27.680]  以前,喺即係第五世紀下
[00:05:27.680 --> 00:05:31.040]  即係有一位嘅,喺拉丁嘅教父
[00:05:31.040 --> 00:05:32.600]  就係叫做奧古斯丁
[00:05:32.600 --> 00:05:35.320]  佢係北非人嘅,北非嘅
[00:05:35.320 --> 00:05:38.560]  非洲北部嘅西邊嘅地方
[00:05:38.560 --> 00:05:41.960]  佢喺嗰度做信徒啦,做主教啦等等咁樣
[00:05:41.960 --> 00:05:45.880]  佢當時面對一班嘅人,另外一班人呢
[00:05:45.880 --> 00:05:49.760]  當時呢,佢哋係好鍾意去講
[00:05:49.760 --> 00:05:52.240]  教會呢係要聖潔嘅
[00:05:52.240 --> 00:05:55.800]  有冇反對?教會要聖潔
[00:05:55.800 --> 00:06:00.120]  你哋覺得教會唔使聖潔嘅
[00:06:00.120 --> 00:06:05.480]  即係當時啲人呢,佢哋係覺得教會要好聖潔嘅
[00:06:05.480 --> 00:06:06.880]  聖潔到個地步係點呢?
[00:06:06.880 --> 00:06:10.280]  就係當中如果有罪嘅呢,就大件事啦
[00:06:10.280 --> 00:06:12.400]  嗰啲呢,就係即係趕佢出去啦
[00:06:12.400 --> 00:06:14.600]  咁如果嗰啲,即係木者呀等等
[00:06:14.600 --> 00:06:17.600]  嗰啲係以前犯啲咁嘅比較大嘅罪呢
[00:06:17.600 --> 00:06:20.080]  嗰啲人呢,就都唔掂嘅
[00:06:20.080 --> 00:06:25.760]  即係要撕柴嘅,唔可以再做木者嘅等等咁樣
[00:06:25.760 --> 00:06:30.080]  咁面對住呢個嘅時候,其實產生咗好多嘅分裂嘅
[00:06:30.080 --> 00:06:32.320]  即係長情唔講啦
[00:06:32.320 --> 00:06:38.080]  不過,當時阿奧古斯丁就去處理緊嗰個分裂嘅危機
[00:06:38.080 --> 00:06:43.560]  佢就係其中一樣嘢,佢就用緊馬太福音呢段嘅經文
[00:06:43.560 --> 00:06:45.800]  去講教會係咩嚟㗎啦
[00:06:45.800 --> 00:06:47.000]  佢話教會咪就係咁囉
[00:06:47.000 --> 00:06:49.960]  就係呢,又有麥子,又有雜草
[00:06:49.960 --> 00:06:51.560]  而緊要嘅係乜嘢呢?
[00:06:51.560 --> 00:06:55.320]  就係聖經嗰度,耶穌嘅比喻都講得好清楚
[00:06:55.320 --> 00:06:58.760]  就係你而家諗住撕走嗰啲雜草咩
[00:06:58.760 --> 00:07:01.360]  即係話我哋教會裏面有罪人呀
[00:07:01.360 --> 00:07:03.960]  有啲做埋衰嘢嘅人,你趕佢走咩?
[00:07:03.960 --> 00:07:07.160]  有啲木者唔啱,你趕佢走咩?
[00:07:07.160 --> 00:07:08.760]  你做唔到嘅,因為
[00:07:08.760 --> 00:07:12.280]  即係聖經講得好清楚,你而家唔好撕住呀
[00:07:12.280 --> 00:07:15.480]  等到日後,即係時機成熟嘅時候
[00:07:15.480 --> 00:07:18.680]  神帶嚟嘅審判嘅時候呢,先至好撕
[00:07:18.680 --> 00:07:19.640]  即係話咩呢?
[00:07:19.640 --> 00:07:22.760]  人係冇咁樣嘅力量去
[00:07:22.760 --> 00:07:29.480]  或者唔應該去將教會呢個群體呢,係分得咁清楚
[00:07:29.480 --> 00:07:31.320]  邊啲係好人,邊啲係壞人
[00:07:31.320 --> 00:07:33.840]  邊啲真係信徒,邊啲唔係
[00:07:33.840 --> 00:07:37.640]  然後呢,將佢分開出嚟
[00:07:37.640 --> 00:07:40.440]  教會當然我哋平時去諗嘅時候
[00:07:40.440 --> 00:07:44.480]  教會一方面又係神嘅子民
[00:07:44.480 --> 00:07:46.000]  係基督嘅身體
[00:07:46.000 --> 00:07:48.520]  係聖靈嘅居所等等
[00:07:48.520 --> 00:07:51.640]  但另一方面教會同時間
[00:07:51.640 --> 00:07:55.240]  亦都係一個蒙因罪人嘅群體嚟
[00:07:55.240 --> 00:07:57.360]  我哋頭先領聖餐,就係去承認一樣嘢
[00:07:57.360 --> 00:07:59.040]  我就是罪人
[00:07:59.040 --> 00:08:01.640]  即係冇罪嘅,唔使領聖餐嘅,係咪?
[00:08:01.640 --> 00:08:03.000]  我哋就係因為罪人
[00:08:03.000 --> 00:08:05.160]  我哋係蒙因得救嘅罪人
[00:08:05.160 --> 00:08:07.760]  我哋係因著耶穌基督嘅緣故
[00:08:07.760 --> 00:08:09.360]  因著佢嘅保血
[00:08:09.360 --> 00:08:12.880]  係可以嚟到佢私恩保助前嘅人
[00:08:12.880 --> 00:08:16.040]  所以我哋係去領受呢個聖餐
[00:08:16.040 --> 00:08:19.760]  既然教會係一個蒙因罪人組成嘅群體嘅話
[00:08:19.760 --> 00:08:21.440]  既然係罪人嘅話
[00:08:21.440 --> 00:08:24.720]  信咗主之後係唔會犯罪嘅,係咪?
[00:08:24.720 --> 00:08:26.840]  咁即係話我哋都會有罪啦
[00:08:26.840 --> 00:08:29.880]  而有罪嘅人帶嚟教會裏面呢
[00:08:29.880 --> 00:08:33.640]  罪惡其實係喺教會裏面一定會出現嘅
[00:08:33.640 --> 00:08:34.600]  所以嗰陣時
[00:08:34.600 --> 00:08:38.000]  即係有陣時同啲神學生去講
[00:08:38.000 --> 00:08:40.240]  即係將來你去做牧者嘅時候
[00:08:40.240 --> 00:08:44.080]  如果你教呢個洗禮預備班或者慕道班之類
[00:08:44.080 --> 00:08:46.480]  你一定要講一樣嘢就係呢
[00:08:46.480 --> 00:08:50.400]  同嗰啲初信嗰啲或者慕道嘅人講呢
[00:08:50.400 --> 00:08:52.640]  講畀佢聽教會會見到罪惡
[00:08:52.640 --> 00:08:54.880]  你見唔到嘅話反而嗰度
[00:08:54.880 --> 00:08:56.480]  即係唔係唔喺地上㗎喇
[00:08:56.480 --> 00:08:58.160]  你可能上咗去㗎喇
[00:08:58.160 --> 00:09:01.240]  因為教會喺地上嘅人就係
[00:09:01.240 --> 00:09:03.800]  充滿咗各種各樣嘅罪惡
[00:09:03.800 --> 00:09:07.000]  我哋領聖餐我哋要認罪
[00:09:07.000 --> 00:09:09.560]  因為點解?因為我哋就係有罪惡囉
[00:09:09.560 --> 00:09:10.880]  而喺教會裏面
[00:09:10.880 --> 00:09:13.000]  即經常出現一咋嘢嘅
[00:09:13.000 --> 00:09:16.200]  即係有自私啦、紛爭啦、濫權啦、欺壓啦
[00:09:16.200 --> 00:09:18.160]  排斥啦
[00:09:18.160 --> 00:09:21.200]  性方面嘅犯罪啦
[00:09:21.200 --> 00:09:25.600]  而隱瞞、偽善等等好多好多衰嘢嘅
[00:09:25.600 --> 00:09:28.640]  即係我自己洗禮
[00:09:28.640 --> 00:09:31.680]  今年啱啱四十年啦
[00:09:31.680 --> 00:09:33.640]  即係都一段時間
[00:09:33.640 --> 00:09:35.840]  我返咗教會一段長嘅時間
[00:09:35.840 --> 00:09:37.400]  你話見到幾多嘢?
[00:09:37.400 --> 00:09:39.880]  即見到好多好多係
[00:09:39.880 --> 00:09:41.240]  係令人好深刻嘅嘢
[00:09:41.240 --> 00:09:43.160]  當然唔係好誇張嘅
[00:09:43.160 --> 00:09:44.920]  我哋唔係誇張得咁緊要
[00:09:44.920 --> 00:09:48.120]  但係你始終會諗起好多
[00:09:48.120 --> 00:09:49.920]  嘩!原來呢啲嘅罪
[00:09:49.920 --> 00:09:53.120]  係喺教會裏面腐蝕緊嘅教會嘅機體
[00:09:53.120 --> 00:09:54.960]  係影響緊好多人嘅
[00:09:54.960 --> 00:09:56.720]  教會如果根據
[00:09:56.720 --> 00:09:58.480]  頭先講嘅奧古斯丁嘅講法
[00:09:58.480 --> 00:10:01.640]  就係佢根本就係一個混雜嘅群體
[00:10:01.640 --> 00:10:02.840]  就係
[00:10:02.840 --> 00:10:06.000]  即係麥子同埋雜草呢
[00:10:06.000 --> 00:10:07.120]  係撈埋一齊嘅
[00:10:07.120 --> 00:10:09.120]  聖人同埋罪人呢
[00:10:09.120 --> 00:10:09.960]  係一齊
[00:10:09.960 --> 00:10:12.120]  即係坐埋一齊嘅咁樣
[00:10:12.120 --> 00:10:15.440]  咁所以當嗰個工人話要去
[00:10:15.440 --> 00:10:18.640]  即係個僕人話要去除去啲雜草嘅時候呢
[00:10:18.640 --> 00:10:19.280]  即係
[00:10:19.280 --> 00:10:21.280]  嗰個主人係唔畀佢咁做嘅
[00:10:21.280 --> 00:10:23.040]  唔係代表
[00:10:23.040 --> 00:10:25.000]  縱容嗰啲嘅雜草
[00:10:25.000 --> 00:10:25.800]  有佢
[00:10:25.800 --> 00:10:27.640]  而係你咁樣做嘅時候
[00:10:27.640 --> 00:10:30.840]  反而影響緊嗰啲嘅脈去成長
[00:10:30.840 --> 00:10:33.120]  我哋唔係話教會唔需要呢
[00:10:33.120 --> 00:10:35.200]  去追求聖潔
[00:10:35.200 --> 00:10:36.480]  即係唔犯罪等等
[00:10:36.480 --> 00:10:37.040]  但係
[00:10:37.040 --> 00:10:38.080]  做唔到吖嘛
[00:10:38.080 --> 00:10:40.880]  嗰啲罪惡或者罪人係一定出現嘅時候
[00:10:40.880 --> 00:10:42.520]  我哋唔可能呢
[00:10:42.520 --> 00:10:45.280]  係咁天真地以為我哋可以
[00:10:45.280 --> 00:10:47.240]  咁去除咗呢啲罪惡
[00:10:47.240 --> 00:10:48.040]  就好嘢
[00:10:48.040 --> 00:10:49.680]  所以對佢嚟講
[00:10:49.680 --> 00:10:51.680]  教會
[00:10:51.680 --> 00:10:54.560]  我哋唔好太過理想化地
[00:10:54.560 --> 00:10:57.600]  浪漫化地去諗一個教會係點樣嘅
[00:10:57.600 --> 00:10:58.720]  即係聖潔美好
[00:10:58.720 --> 00:11:00.480]  喺裏面睇到有罪惡
[00:11:00.480 --> 00:11:03.280]  睇到人嗰啲問題係好正常嘅
[00:11:03.280 --> 00:11:05.040]  而反而係
[00:11:05.040 --> 00:11:07.320]  即係所以我哋需要嘅唔係要去
[00:11:07.320 --> 00:11:09.480]  趕人走或者
[00:11:09.480 --> 00:11:11.520]  趕唔到啲人走我就走囉咁之類
[00:11:11.520 --> 00:11:13.080]  而係反而係我哋
[00:11:13.080 --> 00:11:14.440]  我哋去學習
[00:11:14.440 --> 00:11:16.520]  喺主裏面嗰種嘅
[00:11:16.520 --> 00:11:17.720]  包容
[00:11:17.720 --> 00:11:20.040]  或者甚至係你話包容都太大嘅時候
[00:11:20.040 --> 00:11:21.000]  容忍
[00:11:21.000 --> 00:11:22.800]  容忍係呢個
[00:11:22.800 --> 00:11:24.280]  地方教會
[00:11:24.280 --> 00:11:25.160]  係有罪惡嘅
[00:11:25.160 --> 00:11:26.000]  容忍
[00:11:26.000 --> 00:11:27.080]  係會有一啲人係
[00:11:27.080 --> 00:11:28.480]  嗰啲都唔知係咪基督徒嚟嘅
[00:11:28.480 --> 00:11:29.560]  咁都有嘅咁樣
[00:11:29.560 --> 00:11:30.920]  容忍呢度係
[00:11:30.920 --> 00:11:32.280]  有問題嘅咁樣
[00:11:32.280 --> 00:11:34.360]  唔使驚你唔好
[00:11:34.360 --> 00:11:35.680]  好少嘅啫
[00:11:35.680 --> 00:11:36.840]  冇嘅
[00:11:36.840 --> 00:11:39.520]  你唔好驚人望下隔離嗰個係咪
[00:11:39.520 --> 00:11:40.000]  咁樣
[00:11:40.000 --> 00:11:41.600]  但係即使即係話
[00:11:41.600 --> 00:11:43.320]  講到退一萬步嚟講
[00:11:43.320 --> 00:11:45.320]  真係我哋群體裏面有
[00:11:45.320 --> 00:11:46.360]  都唔需要擔心
[00:11:46.360 --> 00:11:47.000]  因為
[00:11:47.000 --> 00:11:47.640]  因為
[00:11:47.640 --> 00:11:48.720]  就係咁㗎喇
[00:11:48.720 --> 00:11:50.160]  即係到頭嚟
[00:11:50.160 --> 00:11:50.920]  要去
[00:11:50.920 --> 00:11:51.520]  要去
[00:11:51.520 --> 00:11:53.520]  要去做嘢嘅唔係我哋自己
[00:11:53.520 --> 00:11:54.560]  唔係我哋嘅牧者
[00:11:54.560 --> 00:11:55.480]  唔係我哋
[00:11:55.480 --> 00:11:57.960]  即係某一啲嘅要做領導嘅人
[00:11:57.960 --> 00:11:59.240]  去諗下點樣
[00:11:59.240 --> 00:12:00.200]  即係
[00:12:00.200 --> 00:12:01.440]  即係清除呢啲嘢
[00:12:01.440 --> 00:12:03.080]  因為人做唔到㗎
[00:12:03.080 --> 00:12:05.560]  而即係奧古斯丁講嘅講法就係咩呢
[00:12:05.560 --> 00:12:06.680]  就話
[00:12:06.680 --> 00:12:09.040]  如果你係密子嘅時候
[00:12:09.040 --> 00:12:10.360]  但願你
[00:12:10.360 --> 00:12:11.480]  係去
[00:12:11.480 --> 00:12:12.600]  堅忍
[00:12:12.600 --> 00:12:15.200]  直至到呢係收割嘅日子
[00:12:15.200 --> 00:12:17.680]  即係到終末嘅時候
[00:12:17.680 --> 00:12:18.240]  佢話呢
[00:12:18.240 --> 00:12:21.520]  如果你係雜草嘅話
[00:12:21.520 --> 00:12:25.240]  希望你都能夠呢係變成密子
[00:12:25.240 --> 00:12:27.880]  即係唔係生出嚟就係密子同埋雜草
[00:12:27.880 --> 00:12:29.320]  即係自然界嗰啲係啦
[00:12:29.320 --> 00:12:30.360]  你冇理由
[00:12:30.360 --> 00:12:31.840]  即係嗰陣時唔識基因改造㗎
[00:12:31.840 --> 00:12:32.920]  係咪冇得改㗎
[00:12:32.920 --> 00:12:34.120]  但係人就唔同啦
[00:12:34.120 --> 00:12:35.840]  如果講緊人嘅話
[00:12:35.840 --> 00:12:37.480]  嗰個比喻講緊嘅
[00:12:37.480 --> 00:12:38.440]  係講緊
[00:12:38.440 --> 00:12:40.000]  其實係改得㗎
[00:12:40.000 --> 00:12:40.720]  我哋
[00:12:40.720 --> 00:12:41.960]  我哋唔係
[00:12:41.960 --> 00:12:44.560]  即係唔好睇死人嗰個係雜草
[00:12:44.560 --> 00:12:45.440]  嗰個係罪人
[00:12:45.440 --> 00:12:47.400]  嗰個係唔掂嘅
[00:12:47.400 --> 00:12:48.600]  我哋睇死佢
[00:12:48.600 --> 00:12:49.960]  我哋嘗試
[00:12:49.960 --> 00:12:51.040]  係有改變
[00:12:51.040 --> 00:12:52.560]  即係神嗰種嘅容忍
[00:12:52.560 --> 00:12:53.880]  嗰種嘅包容
[00:12:53.880 --> 00:12:54.960]  係好大嘅
[00:12:54.960 --> 00:12:56.040]  因為
[00:12:56.040 --> 00:12:57.640]  主不願一人沉淪
[00:12:57.640 --> 00:12:59.000]  但願一人悔改
[00:12:59.000 --> 00:13:00.760]  所以我哋教會經常
[00:13:00.760 --> 00:13:02.120]  去傳講嗰個
[00:13:02.120 --> 00:13:05.400]  叫人去悔改嘅呢個訊息
[00:13:05.400 --> 00:13:08.560]  嗱呢段經文如果咁講嘅時候話畀我哋知
[00:13:08.560 --> 00:13:09.520]  教會
[00:13:09.520 --> 00:13:11.880]  就係一個混雜嘅群體嚟㗎
[00:13:11.880 --> 00:13:13.080]  或者用我比較
[00:13:13.080 --> 00:13:15.280]  即係平時用啲咁講法呢
[00:13:15.280 --> 00:13:18.240]  教會係龍蛇混雜嘅地方嚟㗎咁樣
[00:13:18.240 --> 00:13:19.080]  話你即係
[00:13:19.080 --> 00:13:20.880]  即係小心啲唔好隨便講
[00:13:20.880 --> 00:13:23.760]  人哋以為你呢度咩社團咁樣
[00:13:23.760 --> 00:13:24.480]  但係
[00:13:24.480 --> 00:13:26.880]  即係真係比較混亂嘅呢
[00:13:26.880 --> 00:13:28.680]  係好嘅
[00:13:28.680 --> 00:13:30.840]  另嗰個嘅解釋就話呢
[00:13:30.840 --> 00:13:33.720]  佢話我唔係唔係淨係講教會
[00:13:33.720 --> 00:13:34.560]  因為呢
[00:13:34.560 --> 00:13:35.240]  即係
[00:13:35.240 --> 00:13:36.560]  即係上雲下里等等呢
[00:13:36.560 --> 00:13:38.960]  其實係講緊喺個世界呀嘛
[00:13:38.960 --> 00:13:39.600]  咁樣
[00:13:39.600 --> 00:13:41.840]  所以呢呢段經文其實係講世界㗎
[00:13:41.840 --> 00:13:42.800]  咁樣
[00:13:42.800 --> 00:13:45.040]  世界應該點睇㗎呢
[00:13:45.040 --> 00:13:46.960]  我諗我哋呢度係叫做
[00:13:46.960 --> 00:13:47.960]  young adult
[00:13:47.960 --> 00:13:49.280]  YAS係咪
[00:13:49.280 --> 00:13:50.000]  young adult
[00:13:50.000 --> 00:13:52.760]  即係我哋已經進入緊一個
[00:13:52.760 --> 00:13:54.600]  或者已經係成年人
[00:13:54.600 --> 00:13:56.680]  但係仍然都係好young嘅咁樣
[00:13:56.680 --> 00:13:59.360]  所以呢應該照計呢你會記得返呢
[00:13:59.360 --> 00:14:01.520]  以前細個啲嗰啲嘅情況
[00:14:01.520 --> 00:14:02.720]  記唔記得幼稚園
[00:14:02.720 --> 00:14:05.240]  你間幼稚園你入到去
[00:14:05.240 --> 00:14:08.080]  四幅牆係點樣唔係白晒晒㗎係咪
[00:14:08.080 --> 00:14:10.080]  係點樣㗎
[00:14:10.080 --> 00:14:11.360]  吓
[00:14:11.360 --> 00:14:13.120]  好多公仔㗎嘛係咪
[00:14:13.120 --> 00:14:15.160]  嗰啲公仔對住你係
[00:14:15.160 --> 00:14:16.920]  咩表情㗎
[00:14:16.920 --> 00:14:18.560]  笑嘅係咪
[00:14:18.560 --> 00:14:19.440]  嗰啲公仔
[00:14:19.440 --> 00:14:21.040]  我未見過一個
[00:14:21.040 --> 00:14:23.360]  幼稚園裏面嗰啲嘅牆壁
[00:14:23.360 --> 00:14:24.880]  畫嗰啲嘅公仔
[00:14:24.880 --> 00:14:27.320]  係對住個細路喊嘅係咪
[00:14:27.320 --> 00:14:28.880]  我冇見過你見過話畀我聽
[00:14:28.880 --> 00:14:30.280]  即係呢啲係奇景嚟㗎
[00:14:30.280 --> 00:14:32.200]  亦都冇見到嬲㗎係咪
[00:14:32.200 --> 00:14:33.360]  無論嗰啲係幾
[00:14:33.360 --> 00:14:35.480]  平時幾凶殘嘅動物呢
[00:14:35.480 --> 00:14:38.120]  熊呀獅子其實可以好凶殘㗎嘛
[00:14:38.120 --> 00:14:40.640]  但你見住佢佢都係對住你笑㗎係咪
[00:14:40.640 --> 00:14:42.920]  又冇嗰啲好凶殘嗰樣
[00:14:42.920 --> 00:14:45.080]  鱷魚都好可愛㗎
[00:14:45.080 --> 00:14:47.240]  鶴馬好可愛㗎咁樣
[00:14:47.240 --> 00:14:49.040]  青蛙更加可愛啦咁樣
[00:14:49.040 --> 00:14:50.360]  其實點解我叫青蛙呢
[00:14:50.360 --> 00:14:51.520]  因為好簡單啫
[00:14:51.520 --> 00:14:53.000]  即係細細個咁樣
[00:14:53.000 --> 00:14:55.600]  即係
[00:14:55.600 --> 00:14:57.640]  我個名叫葉青華嘛
[00:14:57.640 --> 00:14:59.080]  咁咪咁咪青蛙囉
[00:14:59.080 --> 00:15:00.160]  而如果你
[00:15:00.160 --> 00:15:01.800]  即係我有英文名叫 Francis
[00:15:01.800 --> 00:15:05.240]  不過如果就咁讀葉青蛙咁咪青蛙囉
[00:15:05.240 --> 00:15:07.040]  咁所以由小學開始呢
[00:15:07.040 --> 00:15:07.840]  就叫青蛙
[00:15:07.840 --> 00:15:08.960]  而且嗰陣時呢
[00:15:08.960 --> 00:15:10.880]  係即係一個兒童節目
[00:15:10.880 --> 00:15:11.880]  芝麻街呀
[00:15:11.880 --> 00:15:12.520]  即係
