
[00:00:00.000 --> 00:00:02.000]  如果你們有聖經的話
[00:11:05.000 --> 00:11:07.000]  這是我們從聖經上的看到
[00:11:07.000 --> 00:11:09.000]  其他的什麼家業都沒有
[00:11:09.000 --> 00:11:11.000]  所以到第三節最後一句話
[00:11:11.000 --> 00:11:13.000]  他說如今我什麼時候
[00:11:13.000 --> 00:11:17.000]  才為自己興家立業呢
[00:11:17.000 --> 00:11:18.000]  所以從這裡面我們看見
[00:11:18.000 --> 00:11:21.000]  雅各他真的是學了教訓
[00:11:21.000 --> 00:11:23.000]  或者是說從神來的教訓
[00:11:23.000 --> 00:11:25.000]  這也是我們今天的題目
[00:11:25.000 --> 00:11:27.000]  當我們在與神同行的時候
[00:11:27.000 --> 00:11:28.000]  神要教訓我們
[00:11:28.000 --> 00:11:29.000]  神要教導我們
[00:11:29.000 --> 00:11:31.000]  神要管教我們
[00:11:31.000 --> 00:11:33.000]  所以他不再信任拉班了
[00:11:33.000 --> 00:11:34.000]  那麼他也不再信任
[00:11:34.000 --> 00:11:36.000]  他自己的小聰明了
[00:11:36.000 --> 00:11:38.000]  他反而是靠神
[00:11:38.000 --> 00:11:40.000]  我們看一下第三十二節
[00:11:40.000 --> 00:11:42.000]  第三十二節
[00:11:42.000 --> 00:11:43.000]  不是三十二節
[00:11:43.000 --> 00:11:44.000]  三十三節
[00:11:44.000 --> 00:11:46.000]  他說以後你來查看我的工價
[00:11:46.000 --> 00:11:48.000]  凡在我手裡的山羊
[00:11:48.000 --> 00:11:49.000]  不是有點有斑的綿羊
[00:11:49.000 --> 00:11:50.000]  不是黑色的
[00:11:50.000 --> 00:11:52.000]  那就算是我偷的
[00:11:52.000 --> 00:11:56.000]  這樣便可證出我的公義來
[00:11:56.000 --> 00:11:59.000]  他原先是很喜歡撒鬼詐的
[00:11:59.000 --> 00:12:01.000]  很喜歡佔別人的便宜
[00:12:01.000 --> 00:12:02.000]  但是在這個時候
[00:12:02.000 --> 00:12:05.000]  他先是能夠recognize
[00:12:05.000 --> 00:12:06.000]  他先是能夠承認
[00:12:06.000 --> 00:12:09.000]  神真的是跟隨著他
[00:12:09.000 --> 00:12:10.000]  神祝福他
[00:12:10.000 --> 00:12:12.000]  他到哪裡神就祝福他
[00:12:12.000 --> 00:12:13.000]  不但祝福他
[00:12:13.000 --> 00:12:15.000]  而且祝福在他周圍的人
[00:12:15.000 --> 00:12:16.000]  現在他也知道
[00:12:16.000 --> 00:12:18.000]  他過去是不公義的
[00:12:18.000 --> 00:12:20.000]  但是他現在他曉得
[00:12:20.000 --> 00:12:22.000]  他必須要行公義
[00:12:22.000 --> 00:12:24.000]  這是我們從聖經上看到
[00:12:24.000 --> 00:12:25.000]  我們也可以看到
[00:12:25.000 --> 00:12:27.000]  這個雅各他的轉變
[00:12:27.000 --> 00:12:30.000]  不過我們從人的角度來看
[00:12:30.000 --> 00:12:32.000]  這個拉班對他的offer
[00:12:32.000 --> 00:12:39.000]  對他的這個offer叫什麼
[00:12:39.000 --> 00:12:42.000]  你們曉得
[00:12:42.000 --> 00:12:44.000]  是給雅各一個機會
[00:12:44.000 --> 00:12:46.000]  十四年的經驗
[00:12:46.000 --> 00:12:47.000]  我們講說
[00:12:47.000 --> 00:12:51.000]  君子報仇十年不晚
[00:12:51.000 --> 00:12:52.000]  對不對
[00:12:52.000 --> 00:12:55.000]  他在這裡是君子報仇十四年不晚
[00:12:55.000 --> 00:13:00.000]  但是他在伯特利的面對神
[00:13:00.000 --> 00:13:03.000]  然後再加上十四年的管教
[00:13:03.000 --> 00:13:04.000]  雅各真的是
[00:13:04.000 --> 00:13:06.000]  他不再用他自己的詭計
[00:13:06.000 --> 00:13:09.000]  而學習怎麼樣來信靠神
[00:13:09.000 --> 00:13:11.000]  所以當拉班問他說
[00:13:11.000 --> 00:13:14.000]  你自己告訴我你要什麼樣的工資
[00:13:14.000 --> 00:13:16.000]  他的回答是什麼呢
[00:13:16.000 --> 00:13:19.000]  他的回答就是我什麼都不要
[00:13:19.000 --> 00:13:20.000]  如果他什麼都不要
[00:13:20.000 --> 00:13:22.000]  我覺得也很聰明
[00:13:22.000 --> 00:13:23.000]  如果他什麼都不要
[00:13:23.000 --> 00:13:25.000]  這個拉班也不可能再改他的工資
[00:13:25.000 --> 00:13:28.000]  對不對
[00:13:28.000 --> 00:13:30.000]  這個邏輯你們懂了
[00:13:30.000 --> 00:13:34.000]  他什麼都不要
[00:13:34.000 --> 00:13:37.000]  他完全把他自己交在神的手裡面
[00:13:37.000 --> 00:13:38.000]  想想看
[00:13:38.000 --> 00:13:41.000]  你們也想想看 拉班心裡面會怎麼想
[00:13:41.000 --> 00:13:43.000]  這個人是一直耍詭計的人
[00:13:43.000 --> 00:13:45.000]  一個人一直耍詭計的人
[00:13:45.000 --> 00:13:46.000]  他一直會想要
[00:13:46.000 --> 00:13:49.000]  他的心計是什麼
[00:13:49.000 --> 00:13:51.000]  心計就是一直想要figure out
[00:13:51.000 --> 00:13:54.000]  你心裡面在耍什麼詭計
[00:13:54.000 --> 00:13:56.000]  是不是這樣子
[00:13:56.000 --> 00:13:57.000]  我們中間有沒有人
[00:13:57.000 --> 00:14:01.000]  你就是這個樣子的
[00:14:01.000 --> 00:14:04.000]  你們都不會舉手的吧 對不對
[00:14:04.000 --> 00:14:06.000]  但是在這裡我們真的是想一下
[00:14:06.000 --> 00:14:09.000]  拉班他心裡面會怎麼盤算
[00:14:09.000 --> 00:14:11.000]  這個雅各到底要講什麼
[00:14:11.000 --> 00:14:12.000]  這就是我們從世界上所看到
[00:14:12.000 --> 00:14:14.000]  人與人之間鬼詐對鬼詐
[00:14:14.000 --> 00:14:15.000]  心機對心機
[00:14:15.000 --> 00:14:17.000]  永遠不會完的
[00:14:17.000 --> 00:14:19.000]  你要對我心機
[00:14:19.000 --> 00:14:21.000]  那我就要用我的心機來對付你
[00:14:21.000 --> 00:14:22.000]  你對我鬼詐
[00:14:22.000 --> 00:14:24.000]  我就要用我的鬼詐來對付你
[00:14:24.000 --> 00:14:27.000]  但是在這個時候雅各他信告神
[00:14:27.000 --> 00:14:33.000]  他停止了這種勾心鬥角的事情
[00:14:33.000 --> 00:14:35.000]  他的回答
[00:14:35.000 --> 00:14:37.000]  他說我什麼都不要
[00:14:37.000 --> 00:14:40.000]  我覺得真的是會叫拉班
[00:14:40.000 --> 00:14:41.000]  用我們現在的話講
[00:14:41.000 --> 00:14:46.000]  就是跌破他的眼鏡
[00:14:46.000 --> 00:14:48.000]  他沒有想到雅各的要求
[00:14:48.000 --> 00:14:50.000]  我們看一下雅各的要求
[00:14:50.000 --> 00:14:52.000]  在第32節
[00:14:52.000 --> 00:14:54.000]  他說今天我要走遍你的羊群
[00:14:54.000 --> 00:14:56.000]  把綿羊中凡有點的
[00:14:56.000 --> 00:14:59.000]  有斑紋的和黑色的
[00:14:59.000 --> 00:15:01.000]  並山羊中凡有斑紋的
[00:15:01.000 --> 00:15:04.000]  有點的都挑出來
[00:15:04.000 --> 00:15:10.000]  將來這些就算我的公價
[00:15:10.000 --> 00:15:12.000]  在這裡我們要稍微了解一下
[00:15:12.000 --> 00:15:14.000]  巴勒斯坦地
[00:15:14.000 --> 00:15:18.000]  那個地方他們所牧羊的情形
[00:15:18.000 --> 00:15:20.000]  在巴勒斯坦地
[00:15:20.000 --> 00:15:23.000]  如果是綿羊的話
[00:15:23.000 --> 00:15:26.000]  大多數是純白色的
[00:15:26.000 --> 00:15:27.000]  如果是黑色的
[00:15:27.000 --> 00:15:29.000]  或者是英文有的時候講到
[00:15:29.000 --> 00:15:32.000]  Brown就是咖啡色的
[00:15:32.000 --> 00:15:34.000]  不很多的
[00:15:34.000 --> 00:15:36.000]  那加上如果是有斑
[00:15:36.000 --> 00:15:41.000]  有斑點有紋的更不多
[00:15:41.000 --> 00:15:46.000]  山羊一般來講多半是黑色的
[00:15:46.000 --> 00:15:50.000]  如果是有斑有紋的也不多
[00:15:50.000 --> 00:15:51.000]  所以你想想看
[00:15:51.000 --> 00:15:53.000]  拉班聽到了這一句話之後
[00:15:53.000 --> 00:15:55.000]  拉班心裡面一定是想說
[00:15:55.000 --> 00:15:57.000]  哇你這個人
[00:15:57.000 --> 00:15:59.000]  你一定是出了什麼問題
[00:15:59.000 --> 00:16:01.000]  腦筋有問題了對不對
[00:16:01.000 --> 00:16:04.000]  過去你一直是很用詭計來對我
[00:16:04.000 --> 00:16:06.000]  那現在你就什麼都不要
[00:16:06.000 --> 00:16:07.000]  然後你還告訴我
