
[00:00:00.000 --> 00:00:02.000]  靜姐妹主內平安
[00:02:49.000 --> 00:02:51.000]  在一些很寒冷的地方
[00:02:51.000 --> 00:02:54.000]  衣服都是成為保住我們的命
[00:02:54.000 --> 00:02:56.000]  很重要的事物
[00:02:56.000 --> 00:03:00.000]  但是當我們細心去看自己的時候
[00:03:00.000 --> 00:03:02.000]  其實我們的憂慮
[00:03:02.000 --> 00:03:06.000]  又何止只是在講飲食和穿衣服呢?
[00:03:06.000 --> 00:03:08.000]  為家庭憂慮
[00:03:08.000 --> 00:03:10.000]  為自己的工作憂慮
[00:03:10.000 --> 00:03:12.000]  為自己的學業憂慮
[00:03:12.000 --> 00:03:14.000]  為自己的感情憂慮
[00:03:14.000 --> 00:03:16.000]  為自己和朋友之間
[00:03:16.000 --> 00:03:19.000]  那種人際的關係憂慮
[00:03:19.000 --> 00:03:20.000]  你數得出來
[00:03:20.000 --> 00:03:22.000]  基本上林林總總
[00:03:22.000 --> 00:03:24.000]  任何的地方
[00:03:24.000 --> 00:03:25.000]  任何的層面
[00:03:25.000 --> 00:03:27.000]  都是會有憂慮的
[00:03:27.000 --> 00:03:30.000]  我不知道你們有沒有試過
[00:03:30.000 --> 00:03:31.000]  渾身不自在
[00:03:31.000 --> 00:03:33.000]  不舒服的時候去看醫生
[00:03:33.000 --> 00:03:35.000]  醫生馬上幫你檢查
[00:03:35.000 --> 00:03:36.000]  基本檢查
[00:03:36.000 --> 00:03:37.000]  然後就做很多那些
[00:03:37.000 --> 00:03:38.000]  lab test(實驗)那些
[00:03:38.000 --> 00:03:39.000]  又要檢驗這個
[00:03:39.000 --> 00:03:40.000]  檢驗那個
[00:03:40.000 --> 00:03:41.000]  然後回來拿著報告
[00:03:41.000 --> 00:03:43.000]  就問你
[00:03:43.000 --> 00:03:46.000]  你最近工作很大壓力嗎?
[00:03:46.000 --> 00:03:47.000]  其實意思就是說
[00:03:47.000 --> 00:03:49.000]  醫生都不知道你發生什麼事
[00:03:49.000 --> 00:03:52.000]  看過測試都不知道是什麼
[00:03:52.000 --> 00:03:53.000]  所以唯有問你
[00:03:53.000 --> 00:03:55.000]  你是不是很大壓力?
[00:03:55.000 --> 00:03:57.000]  很大的壓力
[00:03:57.000 --> 00:03:59.000]  很多時候都是來自什麼?
[00:03:59.000 --> 00:04:02.000]  來自很多很多的憂慮
[00:04:02.000 --> 00:04:04.000]  今天生活節奏是極速的
[00:04:04.000 --> 00:04:05.000]  世代裡面
[00:04:05.000 --> 00:04:06.000]  是充滿了一些
[00:04:06.000 --> 00:04:08.000]  我們令我們情緒很緊張的
[00:04:08.000 --> 00:04:10.000]  很多的憂慮在裡面
[00:04:10.000 --> 00:04:13.000]  別以為成年人才有憂慮
[00:04:13.000 --> 00:04:15.000]  上星期三我看到
[00:04:15.000 --> 00:04:17.000]  有個報紙的報道這樣說
[00:04:17.000 --> 00:04:18.000]  我引述
[00:04:18.000 --> 00:04:20.000]  有精神科醫生指出
[00:04:20.000 --> 00:04:23.000]  本港情緒病人低齡化
[00:04:23.000 --> 00:04:24.000]  我都是第一次聽這個
[00:04:24.000 --> 00:04:26.000]  就是說越來越年輕
[00:04:26.000 --> 00:04:28.000]  其中一個抑鬱病人
[00:04:28.000 --> 00:04:29.000]  只是多少?
[00:04:29.000 --> 00:04:31.000]  只有五歲
[00:04:31.000 --> 00:04:33.000]  原因是多番參加小學面試
[00:04:33.000 --> 00:04:35.000]  表現平平
[00:04:35.000 --> 00:04:37.000]  受到家長責怪
[00:04:37.000 --> 00:04:42.000]  家長比以前注重子女學業
[00:04:42.000 --> 00:04:44.000]  是社會的正常發展
[00:04:44.000 --> 00:04:45.000]  但是過度緊張
[00:04:45.000 --> 00:04:48.000]  而構成子女承受過份壓力
[00:04:48.000 --> 00:04:50.000]  就令人關注
[00:04:50.000 --> 00:04:52.000]  近年來多了五歲的小朋友
[00:04:52.000 --> 00:04:54.000]  面對面試的壓力
[00:04:54.000 --> 00:04:57.000]  主要原因是來自家長心態
[00:04:57.000 --> 00:05:00.000]  和教育制度的演變
[00:05:00.000 --> 00:05:02.000]  越來越多家長擔心子女
[00:05:02.000 --> 00:05:04.000]  在人生發展路上
[00:05:04.000 --> 00:05:06.000]  輸在起跑線
[00:05:06.000 --> 00:05:08.000]  而這條起跑線
[00:05:08.000 --> 00:05:12.000]  又移得越來越前
[00:05:12.000 --> 00:05:13.000]  你是否其中一個
[00:05:13.000 --> 00:05:17.000]  將起跑線移前了的人?
[00:05:17.000 --> 00:05:20.000]  我不知道你將多少的壓力
[00:05:20.000 --> 00:05:25.000]  放在你小朋友的身上
[00:05:25.000 --> 00:05:27.000]  從正面來看
[00:05:27.000 --> 00:05:30.000]  憂慮其實不是一件壞事
[00:05:30.000 --> 00:05:32.000]  我會叫他做責任心
[00:05:32.000 --> 00:05:35.000]  我會叫他做一個關注的心
[00:05:35.000 --> 00:05:37.000]  因為適當的憂慮
[00:05:37.000 --> 00:05:39.000]  可以驅使學生
[00:05:39.000 --> 00:05:41.000]  很緊張自己的考試
[00:05:41.000 --> 00:05:44.000]  以致他能夠盡力去做好準備
[00:05:44.000 --> 00:05:46.000]  不會太過懶
[00:05:46.000 --> 00:05:48.000]  不會漠不關心
[00:05:48.000 --> 00:05:50.000]  適量的憂慮可以幫助我們
[00:05:50.000 --> 00:05:52.000]  為一些事情未雨綢繆
[00:05:52.000 --> 00:05:54.000]  早作準備
[00:05:54.000 --> 00:05:58.000]  免致我們變成臨急抱佛腳
[00:05:58.000 --> 00:06:00.000]  適當的憂慮又可以使我們
[00:06:00.000 --> 00:06:03.000]  不至於過份樂觀
[00:06:03.000 --> 00:06:05.000]  沒有看出事情將會
[00:06:05.000 --> 00:06:09.000]  可能出現的問題或危機
[00:06:09.000 --> 00:06:12.000]  不過過份的憂慮
[00:06:12.000 --> 00:06:14.000]  就是問題的所在
[00:06:14.000 --> 00:06:17.000]  這正正就是這段經文所提出的
[00:06:17.000 --> 00:06:18.000]  經文提醒我們
[00:06:18.000 --> 00:06:20.000]  很多時候
[00:06:20.000 --> 00:06:22.000]  每一天的憂慮
[00:06:22.000 --> 00:06:23.000]  每一天的難處
[00:06:23.000 --> 00:06:25.000]  已經令我們吃不消了
[00:06:25.000 --> 00:06:28.000]  還要將明天的事
[00:06:28.000 --> 00:06:29.000]  後天的事
[00:06:29.000 --> 00:06:30.000]  再遲一點的憂慮
[00:06:30.000 --> 00:06:32.000]  再加上上身
[00:06:32.000 --> 00:06:34.000]  你說怎麼辦呢?
[00:06:34.000 --> 00:06:36.000]  怎麼能撐得住呢?
[00:06:36.000 --> 00:06:37.000]  所以那裡說
[00:06:37.000 --> 00:06:39.000]  一天的憂慮怎樣?
[00:06:39.000 --> 00:06:41.000]  一天當就夠了
[00:06:41.000 --> 00:06:42.000]  一天的難處
[00:06:42.000 --> 00:06:45.000]  一天當就已經夠了
[00:06:45.000 --> 00:06:48.000]  其實很有智慧在裡面
[00:06:48.000 --> 00:06:50.000]  我們都不知道明天會是怎樣
[00:06:50.000 --> 00:06:52.000]  我們怎知道會是怎樣呢?
[00:06:52.000 --> 00:06:55.000]  明天很多事情是會發生的
[00:06:55.000 --> 00:06:57.000]  明天當然會有明天
[00:06:57.000 --> 00:06:59.000]  要面對的困難和難處
[00:06:59.000 --> 00:07:04.000]  和值得我們關心和處理的問題
[00:07:04.000 --> 00:07:08.000]  我們沒辦法預測明天會是怎樣
[00:07:08.000 --> 00:07:10.000]  所以這裡很清楚告訴我們
[00:07:10.000 --> 00:07:11.000]  一天的難處
[00:07:11.000 --> 00:07:13.000]  一天當就夠了
[00:07:13.000 --> 00:07:14.000]  我們必須要承認
[00:07:14.000 --> 00:07:16.000]  這個就是現實
[00:07:16.000 --> 00:07:17.000]  我們必須要承認
[00:07:17.000 --> 00:07:18.000]  生命
[00:07:18.000 --> 00:07:19.000]  這個就是生命
[00:07:19.000 --> 00:07:21.000]  這個就是人生
[00:07:21.000 --> 00:07:23.000]  我們必須要承認
[00:07:23.000 --> 00:07:25.000]  也要接受
[00:07:25.000 --> 00:07:27.000]  今天已經有足夠的事情
[00:07:27.000 --> 00:07:29.000]  令我們要煩擾
[00:07:29.000 --> 00:07:31.000]  要處理
[00:07:31.000 --> 00:07:34.000]  我們沒辦法預測將來是怎樣
[00:07:34.000 --> 00:07:37.000]  我們沒辦法預知將來是怎樣
[00:07:37.000 --> 00:07:39.000]  沒辦法去掌控將來是怎樣
[00:07:39.000 --> 00:07:41.000]  我們怎樣去憂慮
[00:07:41.000 --> 00:07:43.000]  其實都是無補於事的
[00:07:43.000 --> 00:07:49.000]  最近網上流傳一個叫做
[00:07:49.000 --> 00:07:51.000]  飢餓的行星
[00:07:51.000 --> 00:07:53.000]  我譯它做Hungry Planet
[00:07:53.000 --> 00:07:55.000]  的一個網頁
[00:07:55.000 --> 00:07:57.000]  有一個攝影家
[00:07:57.000 --> 00:07:59.000]  拍了一輯的照片
[00:07:59.000 --> 00:08:01.000]  叫做飢餓的行星
[00:08:01.000 --> 00:08:03.000]  就是去到世界各地拍了
[00:08:03.000 --> 00:08:05.000]  很多家庭一家人
[00:08:05.000 --> 00:08:08.000]  你就會看到一家人聚在一起拍照
[00:08:08.000 --> 00:08:10.000]  而在他前面就擺了
[00:08:10.000 --> 00:08:13.000]  他們一星期所吃的東西是多少
[00:08:13.000 --> 00:08:15.000]  看一下
[00:08:15.000 --> 00:08:19.000]  我每次
[00:08:19.000 --> 00:08:21.000]  拍出來大家的反應就是
[00:08:21.000 --> 00:08:22.000]  嘩
[00:08:22.000 --> 00:08:25.000]  你試試回家擺擺看有沒有這麼多
[00:08:25.000 --> 00:08:28.000]  猜不猜到這是一個什麼家庭呢
[00:08:28.000 --> 00:08:31.000]  美國
[00:08:31.000 --> 00:08:33.000]  這是一個德國的家庭
[00:08:33.000 --> 00:08:36.000]  雖然美國也差不多這麼多
[00:08:36.000 --> 00:08:38.000]  另外一個家庭看一下
[00:08:38.000 --> 00:08:41.000]  是一個中非洲
[00:08:41.000 --> 00:08:44.000]  扎德這個地方的家庭
[00:08:44.000 --> 00:08:47.000]  我嘗試將兩張照片擺在一起
[00:08:51.000 --> 00:08:52.000]  我覺得
[00:08:52.000 --> 00:08:55.000]  兩個都是一個很開心的家庭
[00:08:55.000 --> 00:08:57.000]  有很好的笑容
[00:08:57.000 --> 00:08:59.000]  但是你會看到
[00:08:59.000 --> 00:09:02.000]  其實我們今天對食物
[00:09:02.000 --> 00:09:04.000]  對飲食
[00:09:04.000 --> 00:09:07.000]  對衣著的要求
[00:09:07.000 --> 00:09:09.000]  是不是過分了一點
[00:09:09.000 --> 00:09:12.000]  原來你看一下扎德的家庭
[00:09:12.000 --> 00:09:14.000]  只要很少量的食物
[00:09:14.000 --> 00:09:17.000]  就可以令他健康地去成長
[00:09:18.000 --> 00:09:23.000]  一個很明顯的兩個對比擺在一起的時候
[00:09:23.000 --> 00:09:24.000]  我有很深刻
[00:09:24.000 --> 00:09:26.000]  當我第一次看到這些圖片的時候
[00:09:26.000 --> 00:09:28.000]  我有很深的感動
[00:09:28.000 --> 00:09:29.000]  很深的感覺就是
[00:09:29.000 --> 00:09:31.000]  今天我們所需要的
[00:09:31.000 --> 00:09:36.000]  是不是完全遠超過我們基本的需要
[00:09:36.000 --> 00:09:38.000]  根本就不用這麼多
[00:09:38.000 --> 00:09:43.000]  原來我們今天很多的憂慮
[00:09:43.000 --> 00:09:48.000]  就是源出於我們對物質上需要的
[00:09:48.000 --> 00:09:50.000]  過分的要求
[00:09:50.000 --> 00:09:54.000]  現今世界所推崇的理論
[00:09:54.000 --> 00:09:56.000]  理念或者口號就是
[00:09:56.000 --> 00:09:58.000]  世界由我創
[00:09:58.000 --> 00:10:00.000]  世界在我的掌控
[00:10:00.000 --> 00:10:02.000]  在我的掌握之中
[00:10:02.000 --> 00:10:06.000]  等於當你細心去聽這些口號的時候
[00:10:06.000 --> 00:10:07.000]  你會發覺
[00:10:07.000 --> 00:10:08.000]  某程度上
[00:10:08.000 --> 00:10:12.000]  這是一個無神論的口號
[00:10:12.000 --> 00:10:14.000]  因為我們不需要神
[00:10:14.000 --> 00:10:16.000]  我們自己能搞定
[00:10:16.000 --> 00:10:20.000]  因為我們不需要任何神的幫助
[00:10:20.000 --> 00:10:23.000]  一切在我們的掌控裡面
[00:10:23.000 --> 00:10:26.000]  但是弟兄姊妹
[00:10:26.000 --> 00:10:27.000]  這段經文
[00:10:27.000 --> 00:10:29.000]  瑪麗佛耶穌的經文提醒我們
[00:10:29.000 --> 00:10:31.000]  我們今天
[00:10:31.000 --> 00:10:35.000]  就是將太多的重擔背在身上
[00:10:35.000 --> 00:10:38.000]  我們沒有辦法承受得了
[00:10:38.000 --> 00:10:42.000]  《針研》很寶貴的一句話
[00:10:42.000 --> 00:10:44.000]  不要為明日自誇
[00:10:44.000 --> 00:10:46.000]  因為一日要生何事
[00:10:46.000 --> 00:10:49.000]  你尚且不能不知道
[00:10:49.000 --> 00:10:51.000]  你今天發生什麼事
[00:10:51.000 --> 00:10:52.000]  你都不知道
[00:10:52.000 --> 00:10:54.000]  你還去為明日來憂慮
[00:10:54.000 --> 00:10:56.000]  你連今天的事
[00:10:56.000 --> 00:10:58.000]  都不知道下一刻是怎樣
[00:10:58.000 --> 00:11:00.000]  你的生命是怎樣
[00:11:00.000 --> 00:11:02.000]  為什麼你要為一些
[00:11:02.000 --> 00:11:05.000]  你沒有辦法去做任何的事情
[00:11:05.000 --> 00:11:08.000]  沒辦法掌控,沒辦法去預測的事
[00:11:08.000 --> 00:11:10.000]  來去過分的憂慮呢
[00:11:10.000 --> 00:11:13.000]  不要為明日去自誇
[00:11:13.000 --> 00:11:15.000]  因為今天
[00:11:15.000 --> 00:11:18.000]  你都未完全去了解
[00:11:18.000 --> 00:11:21.000]  這個就是憂慮的由來
[00:11:21.000 --> 00:11:24.000]  就是我們過分覺得
[00:11:24.000 --> 00:11:26.000]  我們可以掌控一切
[00:11:26.000 --> 00:11:30.000]  這段經文第二個的討論
[00:11:30.000 --> 00:11:33.000]  是一個眷由的討論
[00:11:33.000 --> 00:11:34.000]  就是神的眷顧
[00:11:34.000 --> 00:11:36.000]  神的保佑
[00:11:36.000 --> 00:11:38.000]  有關神的眷顧
[00:11:38.000 --> 00:11:41.000]  經文提到在第六章二十六節
[00:11:41.000 --> 00:11:43.000]  你們看那天上的飛鳥
[00:11:43.000 --> 00:11:45.000]  也不種也不收
[00:11:45.000 --> 00:11:48.000]  你們的天父尚且養活他
[00:11:48.000 --> 00:11:50.000]  然後經文又在說
[00:11:50.000 --> 00:11:52.000]  第二十八到二十九節
[00:11:52.000 --> 00:11:54.000]  你想野地裡的百合花
[00:11:54.000 --> 00:11:56.000]  怎麼長起來
[00:11:56.000 --> 00:11:59.000]  它也不勞苦也不枉善
[00:11:59.000 --> 00:12:01.000]  然而我告訴你們
[00:12:01.000 --> 00:12:04.000]  就是所羅門極榮華的時候
[00:12:04.000 --> 00:12:06.000]  他所穿戴的
[00:12:06.000 --> 00:12:09.000]  還不如這朵花一樣
[00:12:09.000 --> 00:12:14.000]  涵蓋了動物界和植物界
[00:12:14.000 --> 00:12:17.000]  涵蓋了剛才所說的
[00:12:17.000 --> 00:12:19.000]  食物和衣著
[00:12:19.000 --> 00:12:22.000]  神豈不是就是眷顧嗎
[00:12:22.000 --> 00:12:25.000]  連這麼小的動物植物都眷顧
[00:12:25.000 --> 00:12:27.000]  更何況是我們
[00:12:27.000 --> 00:12:29.000]  他心愛的兒女呢
[00:12:31.000 --> 00:12:33.000]  眷有這個字
[00:12:33.000 --> 00:12:35.000]  一直被用作總括了
[00:12:35.000 --> 00:12:40.000]  神和創造萬物之間的關係
[00:12:40.000 --> 00:12:42.000]  神學家大致上都會同意
[00:12:42.000 --> 00:12:44.000]  在眷顧這個課題裡面
[00:12:44.000 --> 00:12:46.000]  兩個很重要的觀念
[00:12:46.000 --> 00:12:50.000]  就是保守和治理
[00:12:50.000 --> 00:12:52.000]  什麼是保守呢
[00:12:52.000 --> 00:12:54.000]  神的保守是什麼呢
[00:12:54.000 --> 00:12:56.000]  神的保守的意思是什麼呢
[00:12:56.000 --> 00:12:58.000]  神的保守的意思就是指
[00:12:58.000 --> 00:13:03.000]  宣傳著他所有被造萬物的特質
[00:13:03.000 --> 00:13:08.000]  而世界是有一個定律在當中
[00:13:08.000 --> 00:13:09.000]  好像很深奧
[00:13:09.000 --> 00:13:11.000]  其實很易明白
[00:13:11.000 --> 00:13:15.000]  大家經常聽過牛頓坐在樹下
[00:13:15.000 --> 00:13:17.000]  有個蘋果掉下來
[00:13:17.000 --> 00:13:21.000]  他就發現原來有地心吸力
[00:13:21.000 --> 00:13:25.000]  蘋果掉下來是不會向上飛
[00:13:25.000 --> 00:13:27.000]  是向下掉下來
[00:13:27.000 --> 00:13:31.000]  因為在當中有神的保守
[00:13:31.000 --> 00:13:34.000]  神在當中去保持有一個定律
[00:13:34.000 --> 00:13:39.000]  這個也是整個科學建基的基礎
[00:13:39.000 --> 00:13:41.000]  我為了這一點特別打電話問一問
[00:13:41.000 --> 00:13:44.000]  我們教會有個科學家
[00:13:44.000 --> 00:13:46.000]  是不是所有的科學
[00:13:46.000 --> 00:13:48.000]  都是每一次做實驗出來
[00:13:48.000 --> 00:13:51.000]  都是同樣有這樣的結果
[00:13:51.000 --> 00:13:54.000]  他說如果一件事都保持不變的時候
[00:13:54.000 --> 00:13:56.000]  基本上是一樣
[00:13:56.000 --> 00:13:58.000]  因為這樣我們才可以不斷去研究
[00:13:58.000 --> 00:14:00.000]  不斷去發展
[00:14:00.000 --> 00:14:01.000]  原來不是的時候
[00:14:01.000 --> 00:14:03.000]  每一次都變的時候
[00:14:03.000 --> 00:14:06.000]  你沒有辦法去研究
[00:14:06.000 --> 00:14:11.000]  這個就好像我今天拿著這本聖經
[00:14:11.000 --> 00:14:14.000]  因著這些紙去保持那個特質
[00:14:14.000 --> 00:14:20.000]  不會突然間這本聖經變成一堆水
[00:14:20.000 --> 00:14:24.000]  但是如果我們從神學的角度去看
[00:14:24.000 --> 00:14:28.000]  這個正正就是神的保守
[00:14:28.000 --> 00:14:30.000]  聖經裡面怎樣去提醒我們
[00:14:30.000 --> 00:14:31.000]  聖經裡面說
[00:14:31.000 --> 00:14:38.000]  神尚勇對權能的命令托著萬有
[00:14:38.000 --> 00:14:40.000]  而哥納西斯第一章十七節說
[00:14:40.000 --> 00:14:42.000]  他在萬有之先
[00:14:42.000 --> 00:14:47.000]  萬有也靠他而立
[00:14:47.000 --> 00:14:48.000]  很多時候我們唱詩說
[00:14:48.000 --> 00:14:50.000]  主啊你是信實的主
[00:14:50.000 --> 00:14:51.000]  耶和華是信實的神
[00:14:51.000 --> 00:14:55.000]  是從α to Ω
[00:14:55.000 --> 00:14:59.000]  由開始到末了你都是神
[00:14:59.000 --> 00:15:03.000]  如果你不相信神在當中去掌權
[00:15:03.000 --> 00:15:06.000]  神在當中去訂立自然的定律
[00:15:06.000 --> 00:15:11.000]  神在當中有他絕對的保守的時候
[00:15:11.000 --> 00:15:15.000]  你所唱的每一首歌都是浪費的
[00:15:15.000 --> 00:15:18.000]  你每一首歌你自己都在騙自己
[00:15:18.000 --> 00:15:21.000]  你都在說謊
[00:15:21.000 --> 00:15:27.000]  因為你根本沒有相信神有他的保守
[00:15:27.000 --> 00:15:29.000]  另一方面
[00:15:29.000 --> 00:15:31.000]  什麼是神的治理呢
[00:15:31.000 --> 00:15:33.000]  神的治理的意思就是
[00:15:33.000 --> 00:15:37.000]  神在他所有創造的被造物裡面
[00:15:37.000 --> 00:15:38.000]  每一個行動
[00:15:38.000 --> 00:15:41.000]  神都在背後有他的幫助
[00:15:41.000 --> 00:15:43.000]  然後有他的引導
[00:15:43.000 --> 00:15:49.000]  使他們走在他們應該發揮的特質裡面
[00:15:49.000 --> 00:15:52.000]  我們看不到神當中的作為
[00:15:52.000 --> 00:15:54.000]  但是所有的事情
[00:15:54.000 --> 00:15:59.000]  原來是神在背後令他發生的
[00:15:59.000 --> 00:16:02.000]  所以有伯記這樣去說
[00:16:02.000 --> 00:16:04.000]  他說他對雪說
[00:16:04.000 --> 00:16:06.000]  要降在地上
[00:16:06.000 --> 00:16:10.000]  對大雨和暴雨也是這樣說
[00:16:10.000 --> 00:16:13.000]  看來下雨下雪
[00:16:13.000 --> 00:16:16.000]  這是天然現象
[00:16:16.000 --> 00:16:19.000]  聽你經文很清楚地告訴我
[00:16:19.000 --> 00:16:24.000]  原來神在背後去命令雪落在地上
[00:16:24.000 --> 00:16:29.000]  去命令大雨和暴雨落在大地上
[00:16:29.000 --> 00:16:33.000]  所以植物學家可以很詳細地去解釋
[00:16:33.000 --> 00:16:35.000]  草是怎樣生長
[00:16:35.000 --> 00:16:38.000]  土生長應該要有的因素
[00:16:38.000 --> 00:16:40.000]  和怎樣去幫助它
[00:16:40.000 --> 00:16:43.000]  或者氣象學家也可以很透徹
[00:16:43.000 --> 00:16:45.000]  很圓滿地去解釋下雨的成因
[00:16:45.000 --> 00:16:49.000]  可能包括濕度、溫度、大氣壓力
[00:16:49.000 --> 00:16:53.000]  但是這些專家沒有辦法去解釋
[00:16:53.000 --> 00:16:56.000]  他們為什麼會這樣下雨
[00:16:56.000 --> 00:16:59.000]  但是這段經文提醒我們
[00:16:59.000 --> 00:17:02.000]  原來背後神有他的治理
[00:17:02.000 --> 00:17:04.000]  神有他的管理
[00:17:04.000 --> 00:17:08.000]  令到他們能夠清清楚楚
[00:17:08.000 --> 00:17:12.000]  按照神的心意來去而行
[00:17:12.000 --> 00:17:14.000]  使人驚嘆說
[00:17:14.000 --> 00:17:16.000]  不如我們一起讀
[00:17:16.000 --> 00:17:18.000]  我未成形的體質
[00:17:18.000 --> 00:17:20.000]  你眼早已看見了
[00:17:20.000 --> 00:17:22.000]  你所定的日子
[00:17:22.000 --> 00:17:24.000]  我尚命到一日
[00:17:24.000 --> 00:17:28.000]  你都寫在你的冊上了
[00:17:28.000 --> 00:17:31.000]  使人去感嘆
[00:17:31.000 --> 00:17:33.000]  在我們未出生
[00:17:33.000 --> 00:17:34.000]  幸福裡面
[00:17:34.000 --> 00:17:36.000]  神已經知道了我們
[00:17:36.000 --> 00:17:37.000]  已經看見我們
[00:17:37.000 --> 00:17:39.000]  並且在生命冊上面
[00:17:39.000 --> 00:17:41.000]  去寫清清楚楚
[00:17:41.000 --> 00:17:44.000]  知道我們一生是怎樣
[00:17:44.000 --> 00:17:46.000]  頂姐妹
[00:17:46.000 --> 00:17:48.000]  當我們看這段經文的時候
[00:17:48.000 --> 00:17:51.000]  你是不是仍然相信
[00:17:51.000 --> 00:17:54.000]  世界上每一樣事情都是偶然發生
[00:17:54.000 --> 00:17:57.000]  每一樣事情我們沒有辦法預測的
[00:17:57.000 --> 00:17:59.000]  沒有辦法去掌控的
[00:17:59.000 --> 00:18:02.000]  還是說你是相信
[00:18:02.000 --> 00:18:04.000]  無論很多事情我們是不明白
[00:18:04.000 --> 00:18:05.000]  今天不了解
[00:18:05.000 --> 00:18:07.000]  沒有辦法預知的
[00:18:07.000 --> 00:18:10.000]  但是每一樣事情
[00:18:10.000 --> 00:18:13.000]  都在神的管治
[00:18:13.000 --> 00:18:14.000]  神的治理
[00:18:14.000 --> 00:18:19.000]  和神的眷由裡面
[00:18:19.000 --> 00:18:21.000]  你還記不記得一首詩歌
[00:18:21.000 --> 00:18:23.000]  叫做《神未曾應許》
[00:18:23.000 --> 00:18:24.000]  歌詞說
