
[00:00:00.000 --> 00:00:02.800]  福井師父讓我們聽神的話語
[00:03:55.420 --> 00:03:56.420]  這次更加麻煩
[00:03:56.420 --> 00:03:57.420]  渾身骨痛
[00:03:57.420 --> 00:03:59.420]  渾身很痛
[00:03:59.420 --> 00:04:00.420]  人生呢
[00:04:00.420 --> 00:04:01.420]  人生
[00:04:01.420 --> 00:04:04.420]  有些事情你以為渡過了
[00:04:04.420 --> 00:04:06.420]  以為渡過了
[00:04:06.420 --> 00:04:09.420]  應該沒事了
[00:04:09.420 --> 00:04:11.420]  應該沒什麼事發生
[00:04:11.420 --> 00:04:12.420]  應該好景在前
[00:04:12.420 --> 00:04:14.420]  應該好景在前
[00:04:14.420 --> 00:04:18.420]  但是上帝給我的人生不是這麼簡單
[00:04:18.420 --> 00:04:21.420]  但是上帝給我們的人生並不這麼簡單
[00:04:21.420 --> 00:04:23.420]  這可以說是人生的特色
[00:04:23.420 --> 00:04:25.420]  這可以說是人生的特色
[00:04:25.420 --> 00:04:29.420]  又可以說是人生的趣味所在
[00:04:29.420 --> 00:04:32.420]  也有可能是人的趣味所在
[00:04:32.420 --> 00:04:34.420]  不過特別對基督徒來講
[00:04:34.420 --> 00:04:36.420]  特別對基督徒來講
[00:04:36.420 --> 00:04:40.420]  如果你正在走這些喜喜樂樂的過程當中
[00:04:40.420 --> 00:04:43.420]  如果在有這個喜喜樂樂的過程當中
[00:04:43.420 --> 00:04:47.420]  能夠有我們主的靈陪伴的話
[00:04:47.420 --> 00:04:50.420]  如果有主的靈陪伴的話
[00:04:50.420 --> 00:04:52.420]  那就更加截然不同了
[00:04:52.420 --> 00:04:54.420]  那就更加截然不同了
[00:04:54.420 --> 00:04:57.420]  我們不單止能夠處之於太原
[00:04:57.420 --> 00:04:59.420]  我們不僅可以處之於太原
[00:04:59.420 --> 00:05:01.420]  We have a peaceful mind
[00:05:01.420 --> 00:05:05.420]  We also have a peaceful spirit
[00:05:05.420 --> 00:05:08.420]  我們不單止有一個平靜安穩的心
[00:05:08.420 --> 00:05:12.420]  我們不僅有一個平穩安穩的心
[00:05:12.420 --> 00:05:15.420]  而且也能夠在每一個過程當中
[00:05:15.420 --> 00:05:18.420]  而且在每一個過程當中
[00:05:18.420 --> 00:05:20.420]  更靠近我們的主
[00:05:20.420 --> 00:05:21.420]  更靠近我們的主
[00:05:21.420 --> 00:05:22.420]  更明白祂
[00:05:22.420 --> 00:05:23.420]  更明白祂
[00:05:23.420 --> 00:05:25.420]  就好像一對情侶
[00:05:25.420 --> 00:05:27.420]  好像一對情侶
[00:05:27.420 --> 00:05:28.420]  由拍拖
[00:05:28.420 --> 00:05:29.420]  從談戀愛
[00:05:29.420 --> 00:05:30.420]  到結婚
[00:05:30.420 --> 00:05:31.420]  到結婚
[00:05:31.420 --> 00:05:33.420]  到雙方都過生
[00:05:33.420 --> 00:05:35.420]  這段人生路程當中
[00:05:35.420 --> 00:05:37.420]  到最後走完人生
[00:05:37.420 --> 00:05:38.420]  在這個過程當中
[00:05:38.420 --> 00:05:42.420]  我問過好多結婚幾十年的夫婦
[00:05:42.420 --> 00:05:43.420]  問他們的秘訣
[00:05:43.420 --> 00:05:47.420]  我問過結婚幾十年的夫婦的秘訣
[00:05:47.420 --> 00:05:49.420]  你們能夠結婚這麼多年
[00:05:49.420 --> 00:05:51.420]  你們能夠結婚這麼多年
[00:05:51.420 --> 00:05:54.420]  是不是你們都能夠相敬如賓呢?
[00:05:54.420 --> 00:05:55.420]  是不是你們都能夠相敬如賓呢?
[00:05:55.420 --> 00:05:56.420]  是否能夠相敬如賓呢?
[00:05:56.420 --> 00:05:58.420]  知不知道相敬如賓這個成語是怎樣來的?
[00:05:58.420 --> 00:06:00.420]  這相敬如賓的成語是怎樣來的呢?
[00:06:00.420 --> 00:06:02.420]  講對夫婦
[00:06:02.420 --> 00:06:03.420]  講對夫婦
[00:06:03.420 --> 00:06:05.420]  就是一對夫婦每天早上
[00:06:05.420 --> 00:06:06.420]  每天早上
[00:06:06.420 --> 00:06:08.420]  兩夫妻都抱著一種
[00:06:08.420 --> 00:06:10.420]  好像新相識的心情
[00:06:10.420 --> 00:06:12.420]  就抱著一種剛相識的心情
[00:06:12.420 --> 00:06:15.420]  每天早上大家彼此打工作
[00:06:15.420 --> 00:06:17.420]  彼此打工作
[00:06:17.420 --> 00:06:18.420]  當然不是這樣
[00:06:18.420 --> 00:06:19.420]  當然不是這樣
[00:06:19.420 --> 00:06:22.420]  我們從拍拖
[00:06:22.420 --> 00:06:25.420]  真的到現在老了
[00:06:25.420 --> 00:06:27.420]  天天都吵
[00:06:27.420 --> 00:06:29.420]  從談戀愛到現在我們老了
[00:06:29.420 --> 00:06:31.420]  天天都在吵架
[00:06:31.420 --> 00:06:33.420]  不過我們吵得來
[00:06:33.420 --> 00:06:34.420]  越吵越明白對方
[00:06:34.420 --> 00:06:37.420]  就越吵越明白對方
[00:06:37.420 --> 00:06:40.420]  就越走近大家的對面
[00:06:40.420 --> 00:06:43.420]  這都走向大家的對面
[00:06:43.420 --> 00:06:45.420]  能夠更加彼此明白
[00:06:45.420 --> 00:06:46.420]  能夠彼此明白
[00:06:46.420 --> 00:06:48.420]  一起同行
[00:06:48.420 --> 00:06:49.420]  一起同心
[00:06:49.420 --> 00:06:51.420]  而我們看的《使徒行傳》第28章
[00:06:51.420 --> 00:06:53.420]  我們看《使徒行傳》第28章
[00:06:53.420 --> 00:06:56.420]  介紹一個在屬靈道路上
[00:06:56.420 --> 00:06:59.420]  應該是這樣的生命力的一個人
[00:06:59.420 --> 00:07:01.420]  他的表現是怎樣?
[00:07:01.420 --> 00:07:03.420]  在屬靈生命道路上的
[00:07:03.420 --> 00:07:04.420]  表現應該是如何呢?
[00:07:04.420 --> 00:07:06.420]  第28章我們已經講過了
[00:07:06.420 --> 00:07:10.420]  保羅和全旋276個人
[00:07:10.420 --> 00:07:13.420]  保羅和全旋276人
[00:07:13.420 --> 00:07:15.420]  他們原本
[00:07:15.420 --> 00:07:17.420]  保羅都叫他們不要走
[00:07:17.420 --> 00:07:18.420]  現在冬天
[00:07:18.420 --> 00:07:19.420]  隨時翻船
[00:07:19.420 --> 00:07:21.420]  隨時沉船
[00:07:21.420 --> 00:07:23.420]  就是叫他們不要急行
[00:07:23.420 --> 00:07:25.420]  因為可能隨時翻船
[00:07:25.420 --> 00:07:27.420]  我們不如真的在
[00:07:27.420 --> 00:07:30.420]  之前幾個海港先停下來
[00:07:30.420 --> 00:07:32.420]  不如我們在海港停下來
[00:07:32.420 --> 00:07:33.420]  但是他們又不聽
[00:07:33.420 --> 00:07:34.420]  但是他們不停
[00:07:34.420 --> 00:07:36.420]  他們是要繼續走
[00:07:36.420 --> 00:07:38.420]  他們要繼續行
[00:07:38.420 --> 00:07:41.420]  他們不在馬爾他島那裏先停下來
[00:07:41.420 --> 00:07:44.420]  他們不是在馬爾他停下來
[00:07:44.420 --> 00:07:45.420]  他們想著
[00:07:45.420 --> 00:07:47.420]  人定勝天
[00:07:47.420 --> 00:07:50.420]  他們想到人定勝天
[00:07:50.420 --> 00:07:51.420]  人有什麼不好?
[00:07:51.420 --> 00:07:53.420]  人有什麼不好呢?
[00:07:53.420 --> 00:07:54.420]  什麼我們做不到
[00:07:54.420 --> 00:07:56.420]  什麼我們做不到呢?
[00:07:56.420 --> 00:07:57.420]  於是乎
[00:07:57.420 --> 00:07:58.420]  於是
[00:07:58.420 --> 00:07:59.420]  經過民主選舉
[00:07:59.420 --> 00:08:02.420]  然後他們就決定繼續上路
[00:08:02.420 --> 00:08:04.420]  民主選舉決定
[00:08:04.420 --> 00:08:05.420]  繼續上路
[00:08:05.420 --> 00:08:08.420]  保羅說你們必定受損害
[00:08:08.420 --> 00:08:10.420]  保羅說你們必定受損害
[00:08:10.420 --> 00:08:12.420]  甚至船都可能沒了
[00:08:12.420 --> 00:08:13.420]  甚至船都可能沒了
[00:08:13.420 --> 00:08:14.420]  貨也沒了
[00:08:14.420 --> 00:08:15.420]  貨也沒有
[00:08:15.420 --> 00:08:16.420]  結局成真
[00:08:16.420 --> 00:08:18.420]  結果成真
[00:08:18.420 --> 00:08:20.420]  他們完全絕望之下
[00:08:20.420 --> 00:08:21.420]  完全絕望之下
[00:08:21.420 --> 00:08:24.420]  但保羅卻有上帝的啟示
[00:08:24.420 --> 00:08:25.420]  保羅有上帝的啟示
[00:08:25.420 --> 00:08:26.420]  說你們不用死
[00:08:26.420 --> 00:08:27.420]  你們不會死
[00:08:27.420 --> 00:08:29.420]  只要你們留在這艘船
[00:08:29.420 --> 00:08:31.420]  只要你們留在這艘船上
[00:08:31.420 --> 00:08:32.420]  必定得救
[00:08:32.420 --> 00:08:33.420]  必定得救
[00:08:33.420 --> 00:08:34.420]  上個星期我們剛剛講完
[00:08:34.420 --> 00:08:35.420]  上個星期我們剛剛講完
[00:08:35.420 --> 00:08:38.420]  28章第一至第十節裏面
[00:08:38.420 --> 00:08:41.420]  28章一到十節裏面
[00:08:41.420 --> 00:08:44.420]  就講了全船276個人
[00:08:44.420 --> 00:08:47.420]  沒有一個損失這條生命
[00:08:47.420 --> 00:08:49.420]  就說全員276人
[00:08:49.420 --> 00:08:51.420]  5人殺死生命
[00:08:51.420 --> 00:08:53.420]  隨時
[00:08:53.420 --> 00:08:56.420]  這276個人本來可以全死
[00:08:56.420 --> 00:08:58.420]  這276個人本來可以全死
[00:08:58.420 --> 00:08:59.420]  全部死光了
[00:08:59.420 --> 00:09:02.420]  但保羅用了兩次的方法
[00:09:02.420 --> 00:09:05.420]  把所有人留在船上
[00:09:05.420 --> 00:09:07.420]  保羅用了所有的方法
[00:09:07.420 --> 00:09:09.420]  讓人留在船上
[00:09:09.420 --> 00:09:10.420]  記不記得哪兩次
[00:09:10.420 --> 00:09:12.420]  記不記得哪兩次
[00:09:12.420 --> 00:09:13.420]  第一次就是
[00:09:13.420 --> 00:09:14.420]  第一次是
[00:09:14.420 --> 00:09:17.420]  有些水手見到
[00:09:17.420 --> 00:09:19.420]  好像有陸地
[00:09:19.420 --> 00:09:22.420]  想著自己坐小艇走了路
[00:09:22.420 --> 00:09:26.420]  有水手想自己走路
[00:09:26.420 --> 00:09:27.420]  保羅說不行的
[00:09:27.420 --> 00:09:28.420]  如果你們要得救
[00:09:28.420 --> 00:09:29.420]  一定要留在船上
[00:09:29.420 --> 00:09:31.420]  因為我有上帝啟示
[00:09:31.420 --> 00:09:32.420]  保羅說不行
[00:09:32.420 --> 00:09:35.420]  如果你們要得救
[00:09:35.420 --> 00:09:36.420]  必須留在船上
[00:09:36.420 --> 00:09:38.420]  保羅為了拯救這班人
[00:09:38.420 --> 00:09:39.420]  保羅為了拯救這班人
[00:09:39.420 --> 00:09:41.420]  留他們在船上
[00:09:41.420 --> 00:09:42.420]  留他們在船上
[00:09:42.420 --> 00:09:45.420]  包含他們在得救的群體當中
[00:09:45.420 --> 00:09:50.420]  讓他們包在被得救的群體當中
[00:09:50.420 --> 00:09:52.420]  斬斷了小船的艦
[00:09:52.420 --> 00:09:54.420]  斬斷了小船的艦
[00:09:54.420 --> 00:09:56.420]  讓小船自己漂走了
[00:09:56.420 --> 00:09:57.420]  讓小船自己漂走了
[00:09:57.420 --> 00:10:00.420]  我相信當時的水手一定很憤怒
[00:10:00.420 --> 00:10:01.420]  我相信當時的水手一定很憤怒
[00:10:01.420 --> 00:10:02.420]  我相信當時的水手一定很憤怒
[00:10:02.420 --> 00:10:03.420]  我相信當時的水手一定很憤怒
[00:10:03.420 --> 00:10:04.420]  沒辦法
[00:10:04.420 --> 00:10:05.420]  逼著留在船上
[00:10:05.420 --> 00:10:06.420]  逼著留在船上
[00:10:06.420 --> 00:10:07.420]  被逼留在船上
[00:10:07.420 --> 00:10:09.420]  後來到船上真是擱淺
[00:10:09.420 --> 00:10:12.420]  後來到船上真是擱淺
[00:10:12.420 --> 00:10:14.420]  冰釘又準備想殺死
[00:10:14.420 --> 00:10:17.420]  所有被壓界的囚犯
[00:10:17.420 --> 00:10:19.420]  冰釘想殺死被壓界的囚犯
[00:10:19.420 --> 00:10:20.420]  冰釘想殺死被壓界的囚犯
[00:10:20.420 --> 00:10:21.420]  因為他們自私
[00:10:21.420 --> 00:10:24.420]  想著如果逃犯了自己也自身難保
[00:10:24.420 --> 00:10:24.420]  想著如果逃犯了自己也自身難保
[00:10:24.420 --> 00:10:25.420]  想著如果逃犯了自己也自身難保
[00:10:25.420 --> 00:10:26.420]  想著如果逃犯了自己也自身難保
[00:10:26.420 --> 00:10:27.420]  想著如果逃犯了自己也自身難保
[00:10:27.420 --> 00:10:28.420]  想著如果逃犯了自己也自身難保
[00:10:28.420 --> 00:10:30.420]  但保羅又在白夫長的生命當中
[00:10:30.420 --> 00:10:31.420]  但保羅又在白夫長的生命當中
[00:10:31.420 --> 00:10:32.420]  但保羅又在白夫長的生命當中
[00:10:32.420 --> 00:10:33.420]  真是留下一個很深刻的印象
[00:10:33.420 --> 00:10:34.420]  真是留下一個很深刻的印象
[00:10:34.420 --> 00:10:35.420]  保羅在白夫長的生命當中
[00:10:35.420 --> 00:10:36.420]  保羅在白夫長的生命當中
[00:10:36.420 --> 00:10:50.420]  留下一個很深刻的印象
[00:10:50.420 --> 00:10:51.420]  上了案之後
[00:10:51.420 --> 00:10:52.420]  上了案之後
[00:10:52.420 --> 00:10:53.420]  想著好景在前
[00:10:53.420 --> 00:10:54.420]  想著好景在前
[00:10:54.420 --> 00:10:55.420]  想著好景在前
[00:10:55.420 --> 00:10:56.420]  誰不知
[00:10:56.420 --> 00:10:57.420]  保羅很努力去燒柴取暖
[00:10:57.420 --> 00:10:58.420]  保羅很努力去燒柴取暖
[00:10:58.420 --> 00:10:59.420]  保羅很努力去燒柴取暖
[00:10:59.420 --> 00:11:00.420]  保羅很努力去燒柴取暖
[00:11:00.420 --> 00:11:01.420]  保羅很努力去燒柴取暖
[00:11:01.420 --> 00:11:02.420]  保羅很努力去燒柴取暖
[00:11:02.420 --> 00:11:03.420]  保羅很努力去燒柴取暖
[00:11:03.420 --> 00:11:04.420]  保羅很努力去燒柴取暖
[00:11:04.420 --> 00:11:05.420]  保羅很努力去燒柴取暖
[00:11:05.420 --> 00:11:06.420]  保羅很努力去燒柴取暖
[00:11:06.420 --> 00:11:07.420]  保羅很努力去燒柴取暖
[00:11:07.420 --> 00:11:08.420]  保羅很努力去燒柴取暖
[00:11:08.420 --> 00:11:09.420]  保羅很努力去燒柴取暖
[00:11:09.420 --> 00:11:10.420]  保羅很努力去燒柴取暖
[00:11:10.420 --> 00:11:11.420]  保羅很努力去燒柴取暖
[00:11:11.420 --> 00:11:12.420]  保羅很努力去燒柴取暖
[00:11:12.420 --> 00:11:13.420]  保羅很努力去燒柴取暖
[00:11:13.420 --> 00:11:13.420]  保羅很努力去燒柴取暖
[00:11:35.420 --> 00:11:38.420]  保羅很努力去燒柴取暖
[00:11:38.420 --> 00:11:39.420]  保羅很努力去燒柴取暖
[00:11:39.420 --> 00:11:40.420]  保羅很努力去燒柴取暖
[00:11:40.420 --> 00:11:41.420]  保羅很努力去燒柴取暖
[00:11:41.420 --> 00:11:42.420]  保羅很努力去燒柴取暖
[00:11:42.420 --> 00:11:43.420]  保羅很努力去燒柴取暖
[00:11:43.420 --> 00:11:44.420]  保羅很努力去燒柴取暖
[00:11:44.420 --> 00:11:45.420]  保羅很努力去燒柴取暖
[00:11:45.420 --> 00:11:46.420]  保羅很努力去燒柴取暖
[00:11:46.420 --> 00:11:47.420]  保羅很努力去燒柴取暖
[00:11:47.420 --> 00:11:48.420]  保羅很努力去燒柴取暖
[00:11:48.420 --> 00:11:49.420]  保羅很努力去燒柴取暖
[00:11:49.420 --> 00:11:50.420]  保羅很努力去燒柴取暖
[00:11:50.420 --> 00:12:14.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:12:21.420 --> 00:12:49.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:12:50.420 --> 00:12:59.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:12:59.420 --> 00:13:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:13:10.420 --> 00:13:18.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:13:18.420 --> 00:13:28.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:13:28.420 --> 00:13:38.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:13:38.420 --> 00:13:48.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:13:48.420 --> 00:14:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:14:00.420 --> 00:14:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:14:10.420 --> 00:14:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:14:20.420 --> 00:14:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:14:30.420 --> 00:14:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:14:40.420 --> 00:14:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:14:50.420 --> 00:15:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:15:00.420 --> 00:15:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:15:10.420 --> 00:15:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:15:20.420 --> 00:15:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:15:30.420 --> 00:15:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:15:40.420 --> 00:15:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:15:50.420 --> 00:16:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:16:00.420 --> 00:16:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:16:10.420 --> 00:16:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:16:20.420 --> 00:16:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:16:30.420 --> 00:16:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:16:40.420 --> 00:16:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:16:50.420 --> 00:17:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:17:00.420 --> 00:17:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:17:10.420 --> 00:17:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:17:20.420 --> 00:17:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:17:30.420 --> 00:17:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:17:40.420 --> 00:17:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:17:50.420 --> 00:18:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:18:00.420 --> 00:18:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:18:10.420 --> 00:18:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:18:20.420 --> 00:18:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:18:30.420 --> 00:18:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:18:40.420 --> 00:18:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:18:50.420 --> 00:19:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:19:00.420 --> 00:19:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:19:10.420 --> 00:19:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:19:20.420 --> 00:19:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:19:30.420 --> 00:19:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:19:40.420 --> 00:19:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:19:50.420 --> 00:20:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:20:00.420 --> 00:20:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:20:10.420 --> 00:20:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:20:20.420 --> 00:20:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:20:30.420 --> 00:20:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:20:40.420 --> 00:20:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:20:50.420 --> 00:21:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:21:00.420 --> 00:21:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:21:10.420 --> 00:21:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:21:20.420 --> 00:21:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:21:30.420 --> 00:21:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:21:40.420 --> 00:21:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
