
[00:00:00.000 --> 00:00:02.740]  如果你有《聖經》的話,請你打開
[00:07:12.240 --> 00:07:15.240]  只是爲了我自己
[00:07:15.240 --> 00:07:16.240]  這不是保羅的意思
[00:07:16.240 --> 00:07:18.240]  那麼今天我們只講
[00:07:18.240 --> 00:07:20.240]  從前偷竊的不要再偷
[00:07:20.240 --> 00:07:22.240]  這是負面的
[00:07:22.240 --> 00:07:24.240]  我常常很不喜歡講負面的東西
[00:07:24.240 --> 00:07:26.240]  但是我自己在看這一段經文
[00:07:26.240 --> 00:07:28.240]  在思想這些事情的時候
[00:07:28.240 --> 00:07:30.240]  想到偷竊這些事情的時候
[00:07:30.240 --> 00:07:33.240]  我發現真的是有好多東西可以講
[00:07:33.240 --> 00:07:36.240]  那麼所以我把今天呢
[00:07:36.240 --> 00:07:39.240]  我就不講關於後面的正面的
[00:07:39.240 --> 00:07:41.240]  總要勞力親手做正經事
[00:07:41.240 --> 00:07:43.240]  就可以有餘分給那缺少的
[00:07:43.240 --> 00:07:45.240]  因爲這是牽涉到我們基督徒
[00:07:45.240 --> 00:07:47.240]  對於工作的態度
[00:07:47.240 --> 00:07:49.240]  我們做事的態度
[00:07:49.240 --> 00:07:51.240]  那麼我就把它留到下一次
[00:07:51.240 --> 00:07:52.240]  因爲下一次我們就講說
[00:07:52.240 --> 00:07:54.240]  施比授更爲有福
[00:07:54.240 --> 00:07:55.240]  就講到說
[00:07:55.240 --> 00:07:57.240]  我們怎麼樣管理我們的錢財
[00:07:57.240 --> 00:08:01.240]  怎麼樣做一個好管家
[00:08:01.240 --> 00:08:03.240]  保羅他在這裏講說
[00:08:03.240 --> 00:08:05.240]  過去習慣偷竊的
[00:08:05.240 --> 00:08:06.240]  你要停止了
[00:08:06.240 --> 00:08:08.240]  保羅在這裏講到
[00:08:08.240 --> 00:08:10.240]  人的重生
[00:08:10.240 --> 00:08:12.240]  認罪悔改
[00:08:12.240 --> 00:08:14.240]  從前所做的事情
[00:08:14.240 --> 00:08:16.240]  那種習慣上所做的事情
[00:08:16.240 --> 00:08:17.240]  不管是什麼事情
[00:08:17.240 --> 00:08:19.240]  真的是我們過去有一種習慣
[00:08:19.240 --> 00:08:20.240]  現在呢
[00:08:20.240 --> 00:08:22.240]  開始就不做了
[00:08:22.240 --> 00:08:24.240]  因爲我們已經信了主耶穌了
[00:08:24.240 --> 00:08:26.240]  從前偷竊的就不要再偷了
[00:08:26.240 --> 00:08:27.240]  我們感謝神
[00:08:27.240 --> 00:08:28.240]  這是神的恩典
[00:08:28.240 --> 00:08:30.240]  那麼總要勞力
[00:08:30.240 --> 00:08:31.240]  親手做正經事等等
[00:08:31.240 --> 00:08:33.240]  這是我們下一次講的
[00:08:33.240 --> 00:08:34.240]  那麼保羅
[00:08:34.240 --> 00:08:36.240]  當他講到偷竊的時候呢
[00:08:36.240 --> 00:08:38.240]  我們
[00:08:38.240 --> 00:08:40.240]  他告訴我們
[00:08:40.240 --> 00:08:42.240]  我想我們可以想到的是
[00:08:42.240 --> 00:08:44.240]  就是有三個方面
[00:08:44.240 --> 00:08:45.240]  偷竊
[00:08:45.240 --> 00:08:46.240]  那麼第一個
[00:08:46.240 --> 00:08:47.240]  偷竊
[00:08:47.240 --> 00:08:48.240]  什麼意思呢
[00:08:48.240 --> 00:08:49.240]  偷竊就是
[00:08:49.240 --> 00:08:52.240]  凡是不屬於你自己的東西
[00:08:52.240 --> 00:08:53.240]  不管是看得見的也好
[00:08:53.240 --> 00:08:55.240]  或者是看不見的也好
[00:08:55.240 --> 00:08:58.240]  或者是看得見的物質也好
[00:08:58.240 --> 00:09:01.240]  但是你卻想把它作爲己有
[00:09:01.240 --> 00:09:03.240]  爲了達到你自己的目的
[00:09:03.240 --> 00:09:05.240]  這個就叫偷竊
[00:09:05.240 --> 00:09:06.240]  這是很簡單的
[00:09:06.240 --> 00:09:09.240]  而且很直接的一個
[00:09:09.240 --> 00:09:10.240]  不管是物質方面的也好
[00:09:10.240 --> 00:09:13.240]  或者是看不見的方面的也好
[00:09:13.240 --> 00:09:15.240]  只要不是你的
[00:09:15.240 --> 00:09:16.240]  你心裏面卻想
[00:09:16.240 --> 00:09:18.240]  而且是去把它拿來
[00:09:18.240 --> 00:09:20.240]  作爲你自己所用
[00:09:20.240 --> 00:09:22.240]  這個就叫偷竊
[00:09:22.240 --> 00:09:24.240]  比方說我們公家的東西
[00:09:24.240 --> 00:09:26.240]  我們佔爲己有
[00:09:26.240 --> 00:09:27.240]  不論大小
[00:09:27.240 --> 00:09:29.240]  我記得以前有一個人
[00:09:29.240 --> 00:09:31.240]  他來了我跟他傳福音
[00:09:31.240 --> 00:09:32.240]  最後我就問他
[00:09:32.240 --> 00:09:33.240]  我就告訴他
[00:09:33.240 --> 00:09:35.240]  我問他有沒有罪
[00:09:35.240 --> 00:09:41.240]  他說難道拿一支筆回家都是罪嗎
[00:09:41.240 --> 00:09:42.240]  我說是
[00:09:42.240 --> 00:09:43.240]  我說如果不是你的
[00:09:43.240 --> 00:09:45.240]  你就不應該拿回家
[00:09:45.240 --> 00:09:46.240]  他聽了之後
[00:09:46.240 --> 00:09:48.240]  他就認罪悔改了
[00:09:48.240 --> 00:09:49.240]  那麼我相信
[00:09:49.240 --> 00:09:53.240]  他可能真的是拿了很多
[00:09:53.240 --> 00:09:57.240]  我們不把公家的東西佔爲己有
[00:09:57.240 --> 00:09:58.240]  不管是大小
[00:09:58.240 --> 00:10:00.240]  不管是一種房產也好
[00:10:00.240 --> 00:10:01.240]  或者是地也好
[00:10:01.240 --> 00:10:02.240]  任何的事情
[00:10:02.240 --> 00:10:05.240]  那麼如果我們有這樣子的作爲
[00:10:05.240 --> 00:10:09.240]  就叫做偷竊
[00:10:09.240 --> 00:10:10.240]  或者是說
[00:10:10.240 --> 00:10:12.240]  我們常常在現在
[00:10:12.240 --> 00:10:13.240]  在美國我們會碰到
[00:10:13.240 --> 00:10:15.240]  比方說拿人家研究的成果
[00:10:15.240 --> 00:10:18.240]  作爲自己的東西
[00:10:18.240 --> 00:10:19.240]  拿人家的文章
[00:10:19.240 --> 00:10:22.240]  作爲自己的來發表
[00:10:22.240 --> 00:10:23.240]  那麼偷別人的idea
[00:10:23.240 --> 00:10:25.240]  人家有一種好的意念
[00:10:25.240 --> 00:10:27.240]  人家有一種好的想法
[00:10:27.240 --> 00:10:28.240]  這個觀念
[00:10:28.240 --> 00:10:30.240]  那麼你把它偷過來
[00:10:30.240 --> 00:10:32.240]  這個都叫做偷竊
[00:10:32.240 --> 00:10:34.240]  還有很多時候我們看不見
[00:10:34.240 --> 00:10:37.240]  比方講說偷公司的時間
[00:10:37.240 --> 00:10:38.240]  我們很多時候
[00:10:38.240 --> 00:10:41.240]  有的時候我們會用公司的時間
[00:10:41.240 --> 00:10:42.240]  很明顯的
[00:10:42.240 --> 00:10:45.240]  經常的來做自己的事情
[00:10:45.240 --> 00:10:48.240]  跟公司是沒有關係的
[00:10:48.240 --> 00:10:49.240]  我發現有的時候
[00:10:49.240 --> 00:10:51.240]  我們基督徒也會做一些事情
[00:10:51.240 --> 00:10:53.240]  比方說我們利用公司的時間
[00:10:53.240 --> 00:10:54.240]  來傳福音
[00:10:54.240 --> 00:10:55.240]  我以前就碰到這樣子
[00:10:55.240 --> 00:10:57.240]  我說你怎麼可以像人家傳福音
[00:10:57.240 --> 00:10:58.240]  傳福音不是很好嗎
[00:10:58.240 --> 00:10:59.240]  您人歸主嘛
[00:10:59.240 --> 00:11:00.240]  對不對
[00:11:00.240 --> 00:11:04.240]  我說但是你是在用公司的時間
[00:11:04.240 --> 00:11:10.240]  這個就叫偷竊
[00:11:10.240 --> 00:11:12.240]  有時候我們現在很方便
[00:11:12.240 --> 00:11:13.240]  接着微信
[00:11:13.240 --> 00:11:14.240]  還有email
[00:11:14.240 --> 00:11:16.240]  我們跟人家談福音
[00:11:16.240 --> 00:11:19.240]  但是那是公司的時間
[00:11:19.240 --> 00:11:22.240]  如果公司沒有準你這樣子做
[00:11:22.240 --> 00:11:23.240]  我覺得很多時候
[00:11:23.240 --> 00:11:25.240]  我們不應該接着微信
[00:11:25.240 --> 00:11:27.240]  或者是email來跟人談福音
[00:11:27.240 --> 00:11:31.240]  或者是談教會的事情
[00:11:31.240 --> 00:11:33.240]  我覺得這些都是偷竊
[00:11:33.240 --> 00:11:34.240]  我自己在這方面
[00:11:34.240 --> 00:11:35.240]  作爲一個牧師
[00:11:35.240 --> 00:11:37.240]  有時候也會很掙扎
[00:11:37.240 --> 00:11:38.240]  因爲很多時候
[00:11:38.240 --> 00:11:40.240]  當我們看到微信的時候
[00:11:40.240 --> 00:11:41.240]  或者是看到email的時候
[00:11:41.240 --> 00:11:43.240]  我們會有一個urge
[00:11:43.240 --> 00:11:45.240]  想要怎麼樣
[00:11:45.240 --> 00:11:46.240]  馬上就怎麼樣
[00:11:46.240 --> 00:11:47.240]  就回嘛
[00:11:47.240 --> 00:11:48.240]  對不對
[00:11:48.240 --> 00:11:49.240]  很簡單嘛
[00:11:49.240 --> 00:11:50.240]  打完的時候
[00:11:50.240 --> 00:11:52.240]  年輕人打得很快
[00:11:52.240 --> 00:11:53.240]  打完之後
[00:11:53.240 --> 00:11:54.240]  只要一點就過去了
[00:11:54.240 --> 00:11:55.240]  對不對
[00:11:55.240 --> 00:11:56.240]  我自己做牧師
[00:11:56.240 --> 00:11:58.240]  我自己常常會想到這件事情
[00:11:58.240 --> 00:11:59.240]  我就在想
[00:11:59.240 --> 00:12:00.240]  現在是白天
[00:12:00.240 --> 00:12:03.240]  那個人是在上班
[00:12:03.240 --> 00:12:06.240]  那麼我應不應該發給他
[00:12:06.240 --> 00:12:07.240]  當然有的時候
[00:12:07.240 --> 00:12:08.240]  就回去了
[00:12:08.240 --> 00:12:09.240]  去了之後
[00:12:09.240 --> 00:12:10.240]  就會想到說
[00:12:10.240 --> 00:12:11.240]  不應該這樣子
[00:12:11.240 --> 00:12:12.240]  不過很感謝神
[00:12:12.240 --> 00:12:14.240]  我碰到的一些弟兄姐妹
[00:12:14.240 --> 00:12:17.240]  他們一天都不回答
[00:12:17.240 --> 00:12:19.240]  我曉得大概是在工作
[00:12:19.240 --> 00:12:20.240]  那麼這個是正常的
[00:12:20.240 --> 00:12:22.240]  而且這個是應該的
[00:12:22.240 --> 00:12:26.240]  那麼這是我們必須要想的
[00:12:26.240 --> 00:12:27.240]  另外
[00:12:27.240 --> 00:12:28.240]  我們還有一些
[00:12:28.240 --> 00:12:29.240]  我們偷竊的
[00:12:29.240 --> 00:12:30.240]  就是我們沒有繳付
[00:12:30.240 --> 00:12:33.240]  我們該繳的錢
[00:12:33.240 --> 00:12:35.240]  比方講說納稅
[00:12:35.240 --> 00:12:37.240]  在羅馬書第十三章第七節
[00:12:37.240 --> 00:12:38.240]  那邊告訴我們說
[00:12:38.240 --> 00:12:41.240]  納稅是我們應盡的本分
[00:12:41.240 --> 00:12:44.240]  我們該納稅的就應當納稅
[00:12:44.240 --> 00:12:45.240]  是不是
[00:12:45.240 --> 00:12:46.240]  如果我們想逃
[00:12:46.240 --> 00:12:47.240]  就是什麼
[00:12:47.240 --> 00:12:50.240]  就是偷竊
[00:12:50.240 --> 00:12:52.240]  我們從海外回來
[00:12:52.240 --> 00:12:54.240]  或者是從這裏出去到回國
[00:12:54.240 --> 00:12:56.240]  或者是到別的地方去
[00:12:56.240 --> 00:12:58.240]  那麼我們該繳稅的
[00:12:58.240 --> 00:12:59.240]  我們不報
[00:12:59.240 --> 00:13:05.240]  這個也是偷竊
[00:13:05.240 --> 00:13:06.240]  那麼現在我們要想的
[00:13:06.240 --> 00:13:07.240]  下面一個問題就是
[00:13:07.240 --> 00:13:09.240]  包羅爲什麼要把這個指令
[00:13:09.240 --> 00:13:10.240]  放在這裏呢
[00:13:10.240 --> 00:13:12.240]  到底他跟前面的
[00:13:12.240 --> 00:13:14.240]  比方說棄絕謊言
[00:13:14.240 --> 00:13:15.240]  然後生氣不要犯罪了
[00:13:15.240 --> 00:13:17.240]  這有什麼關係呢
[00:13:17.240 --> 00:13:18.240]  仍然還是一樣
[00:13:18.240 --> 00:13:20.240]  他會破壞教會
[00:13:20.240 --> 00:13:22.240]  在基督裏的合一
[00:13:22.240 --> 00:13:25.240]  他怎麼破壞法呢
[00:13:25.240 --> 00:13:26.240]  這個指令
[00:13:26.240 --> 00:13:28.240]  其實這個指令的重點
[00:13:28.240 --> 00:13:30.240]  不是在於偷竊
[00:13:30.240 --> 00:13:32.240]  而真的是在於後面的
[00:13:32.240 --> 00:13:34.240]  這個正面的指令
[00:13:34.240 --> 00:13:35.240]  但是呢我希望
[00:13:35.240 --> 00:13:37.240]  我們真的是花點時間
[00:13:37.240 --> 00:13:39.240]  我們從負面來看
[00:13:39.240 --> 00:13:41.240]  那麼偷竊的本質
[00:13:41.240 --> 00:13:42.240]  剛纔我們講到說
[00:13:42.240 --> 00:13:44.240]  什麼樣的事情是偷竊
[00:13:44.240 --> 00:13:45.240]  但是我們現在想一下
[00:13:45.240 --> 00:13:47.240]  偷竊的本質
[00:13:47.240 --> 00:13:49.240]  當我們講到偷竊的時候
[00:13:49.240 --> 00:13:50.240]  弟兄姐妹
[00:13:50.240 --> 00:13:52.240]  你心裏面在想什麼
[00:13:52.240 --> 00:13:53.240]  很多時候
[00:13:53.240 --> 00:13:54.240]  我們第一件事情會想到的
[00:13:54.240 --> 00:13:58.240]  就是隻有窮人才會偷
[00:13:58.240 --> 00:13:59.240]  對不對
[00:13:59.240 --> 00:14:00.240]  很多時候
[00:14:00.240 --> 00:14:01.240]  當我們講到偷的時候
[00:14:01.240 --> 00:14:02.240]  偷東西的時候
[00:14:02.240 --> 00:14:04.240]  我們腦筋裏面想到的是
[00:14:04.240 --> 00:14:06.240]  只有窮人才會偷
[00:14:06.240 --> 00:14:07.240]  弟兄姐妹
[00:14:07.240 --> 00:14:08.240]  這個是一個迷思
[00:14:08.240 --> 00:14:11.240]  而且是一個錯誤的想法
[00:14:11.240 --> 00:14:13.240]  不是隻有窮人才會偷
[00:14:13.240 --> 00:14:17.240]  而且窮人不一定會偷
[00:14:17.240 --> 00:14:19.240]  而且有的時候是很豐富的
[00:14:19.240 --> 00:14:22.240]  很有錢的人才會偷
[00:14:22.240 --> 00:14:27.240]  而且他偷的伎倆非常非常高級
[00:14:27.240 --> 00:14:28.240]  所以這個是
[00:14:28.240 --> 00:14:30.240]  我想我們必須要再思想
[00:14:30.240 --> 00:14:31.240]  到底就是說
[00:14:31.240 --> 00:14:33.240]  偷竊它的本質是什麼
[00:14:33.240 --> 00:14:35.240]  當我想到這個問題的時候
[00:14:35.240 --> 00:14:38.240]  順臨使我想到一冊經文
