
[00:00:00.000 --> 00:00:01.440]  我叫黃克勤
[00:12:24.160 --> 00:12:25.520]  我幾個月都吃不到東西
[00:12:25.520 --> 00:12:26.640]  你叫我吃雞腿
[00:12:26.640 --> 00:12:28.640]  他說妳試試看
[00:12:28.640 --> 00:12:29.640]  真的很好吃
[00:12:29.640 --> 00:12:31.200]  我加了粥下去
[00:12:31.200 --> 00:12:33.400]  樓下幫我買了雞腿
[00:12:33.400 --> 00:12:36.040]  還有魚肉飯上來
[00:12:36.040 --> 00:12:37.240]  真的吃到了
[00:12:37.240 --> 00:12:38.240]  很感謝主
[00:12:38.240 --> 00:12:40.240]  我馬上打電話給黃牧師
[00:12:40.240 --> 00:12:42.040]  黃牧師很感謝主
[00:12:42.040 --> 00:12:43.240]  我真的現在吃到東西了
[00:12:43.240 --> 00:12:44.440]  可以吃雞腿了
[00:12:44.440 --> 00:12:46.440]  他都覺得很開心
[00:12:46.440 --> 00:12:47.640]  真的很神奇
[00:12:47.640 --> 00:12:50.440]  很感謝主
[00:12:50.440 --> 00:12:51.840]  其實主耶穌
[00:12:51.840 --> 00:12:55.440]  在我整個醫療當中
[00:12:55.440 --> 00:12:58.040]  不停遞給我信心
[00:12:58.040 --> 00:13:00.240]  主耶穌不單止在這個當中
[00:13:00.240 --> 00:13:00.840]  給我信心
[00:13:00.840 --> 00:13:01.840]  祂在我的家庭裡
[00:13:01.840 --> 00:13:03.640]  也給了我很多信心
[00:13:03.640 --> 00:13:05.240]  我是一個新移民
[00:13:05.240 --> 00:13:07.240]  來到香港
[00:13:07.240 --> 00:13:08.640]  老公跟我離婚
[00:13:08.640 --> 00:13:10.240]  那個時候
[00:13:10.240 --> 00:13:12.040]  我不知道香港有這麼好的
[00:13:12.040 --> 00:13:14.040]  可以想著兒子拿縱橫
[00:13:14.040 --> 00:13:15.240]  我真的不知道
[00:13:15.240 --> 00:13:17.240]  因為我剛來香港半年
[00:13:17.240 --> 00:13:19.640]  他就說跟我離婚了
[00:13:19.640 --> 00:13:20.840]  我說兒子還給你
[00:13:20.840 --> 00:13:22.240]  我不要
[00:13:22.240 --> 00:13:23.440]  我沒能力照顧他
[00:13:23.440 --> 00:13:24.440]  我就這樣跟他說
[00:13:24.440 --> 00:13:26.240]  因為我自己一個人不重要
[00:13:26.240 --> 00:13:28.440]  我拿多少就拿多少
[00:13:28.440 --> 00:13:29.440]  真的給兒子
[00:13:29.440 --> 00:13:30.440]  給他爸爸
[00:13:30.440 --> 00:13:33.040]  但兒子很不聽話
[00:13:33.040 --> 00:13:36.240]  他爸爸在香港讀書讀得不好
[00:13:36.240 --> 00:13:37.640]  就帶他去加拿大
[00:13:37.640 --> 00:13:38.840]  他去了加拿大回來
[00:13:38.840 --> 00:13:40.640]  他就說我不習慣了
[00:13:40.640 --> 00:13:42.240]  我又回來香港跟著來
[00:13:42.240 --> 00:13:44.240]  我說好 那你跟著我吧
[00:13:44.240 --> 00:13:45.040]  就回來
[00:13:45.040 --> 00:13:47.440]  但是他很不聽話
[00:13:47.440 --> 00:13:49.040]  中二還沒畢業
[00:13:49.040 --> 00:13:51.040]  我就說幫你找學校
[00:13:51.040 --> 00:13:53.840]  因為他中學還沒畢業
[00:13:53.840 --> 00:13:55.240]  還沒到16歲
[00:13:55.240 --> 00:13:56.840]  他又不去
[00:13:56.840 --> 00:13:58.640]  給100元吃飯
[00:13:58.640 --> 00:13:59.240]  他不吃飯
[00:13:59.240 --> 00:14:01.040]  他拿去宣誓簿打雞
[00:14:01.040 --> 00:14:01.840]  打完雞回來
[00:14:01.840 --> 00:14:02.840]  他又問你拿錢
[00:14:02.840 --> 00:14:04.040]  我又不給
[00:14:04.040 --> 00:14:04.840]  我說兒子
[00:14:04.840 --> 00:14:06.040]  你知道媽媽很辛苦
[00:14:06.040 --> 00:14:08.040]  要照顧你和弟弟
[00:14:08.040 --> 00:14:09.240]  要不停去醫院
[00:14:09.240 --> 00:14:10.440]  他就問我
[00:14:10.440 --> 00:14:12.440]  你有沒有想過媽媽這樣做
[00:14:12.440 --> 00:14:14.840]  他說你睡覺有什麼事
[00:14:14.840 --> 00:14:17.840]  他說你是不是不想照顧我
[00:14:17.840 --> 00:14:19.440]  你就報警
[00:14:19.440 --> 00:14:20.840]  這個是你的責任
[00:14:20.840 --> 00:14:22.040]  我還沒到18歲
[00:14:22.040 --> 00:14:23.840]  你抓我的
[00:14:23.840 --> 00:14:25.640]  我說我兒子抓你什麼
[00:14:25.640 --> 00:14:27.840]  我說父母不會抓子女
[00:14:27.840 --> 00:14:29.440]  我說爸爸和媽媽分開了
[00:14:29.440 --> 00:14:36.840]  不可能是跪在媽媽身上
[00:14:36.840 --> 00:14:38.440]  我說那算了
[00:14:38.440 --> 00:14:39.640]  不上學
[00:14:39.640 --> 00:14:41.240]  回教會好不好
[00:14:41.240 --> 00:14:42.240]  他說你不要搞
[00:14:42.240 --> 00:14:45.440]  叫我回教會
[00:14:45.440 --> 00:14:47.240]  那時候我家是家庭
[00:14:47.240 --> 00:14:48.440]  逢星期五家庭
[00:14:48.440 --> 00:14:52.040]  我兒子和我唱反調
[00:14:52.040 --> 00:14:53.240]  我在家裡
[00:14:53.240 --> 00:14:55.240]  弟兄姊妹在唱詩歌
[00:14:55.240 --> 00:14:59.040]  他就把我的泰國服放在家裡
[00:14:59.040 --> 00:15:02.840]  他說你看看我放在這裡
[00:15:02.840 --> 00:15:03.640]  不要碰他
[00:15:03.640 --> 00:15:04.840]  我開過光的
[00:15:04.840 --> 00:15:07.240]  一碰他你們就死
[00:15:07.240 --> 00:15:10.040]  我兒子怎麼變成這樣
[00:15:10.040 --> 00:15:11.240]  真的救不了
[00:15:11.240 --> 00:15:13.240]  弟兄姊妹說算了小玲
[00:15:13.240 --> 00:15:14.040]  你真的救不了
[00:15:14.040 --> 00:15:17.040]  交給主耶穌了
[00:15:17.040 --> 00:15:19.840]  就這樣維持了大半年時間
[00:15:19.840 --> 00:15:22.840]  那時候我還跟王牧師說
[00:15:22.840 --> 00:15:26.040]  王母可不可以幫我和我兒子
[00:15:26.040 --> 00:15:28.240]  我想帶他去柬埔寨走走
[00:15:28.240 --> 00:15:30.640]  因為他兒子真的不知道
[00:15:30.640 --> 00:15:31.640]  他媽媽的辛苦
[00:15:31.640 --> 00:15:34.240]  他覺得自己生活很差
[00:15:34.240 --> 00:15:37.240]  覺得自己不夠幸福
[00:15:37.240 --> 00:15:40.240]  說帶他感受一下那裡的小朋友
