
[00:00:00.000 --> 00:00:02.480]  耶穌姐妹平安,我們一起來禱告。
[00:01:34.420 --> 00:01:37.420]  我們為此再次的獻上感謝。
[00:01:37.420 --> 00:01:42.420]  主啊,引導我們今天再次在禰的話語中來敬禰,
[00:01:42.420 --> 00:01:44.920]  聽我們贊美的禱告,
[00:01:44.920 --> 00:01:47.920]  靠恩主耶穌基督得聖的名字。
[00:01:47.920 --> 00:01:49.420]  Amen
[00:01:49.420 --> 00:01:51.920]  昨天在粵語部有一個婚禮,
[00:01:51.920 --> 00:01:54.920]  婚禮中有很大的喜樂。
[00:01:54.920 --> 00:01:59.420]  這對夫婦就講到他們從Texas搬來六個月,
[00:01:59.420 --> 00:02:01.920]  很快就投入了團契生活,
[00:02:01.920 --> 00:02:05.920]  透過團契生活又面上他們結婚的這個難題。
[00:02:05.920 --> 00:02:09.920]  他們在說,到底我們飛回去Texas那邊結婚呢,
[00:02:09.920 --> 00:02:11.920]  還是在這邊結婚?
[00:02:11.920 --> 00:02:16.420]  結果他們應做團契給他們的幫助,
[00:02:16.420 --> 00:02:18.920]  決定在這邊來舉行婚禮,
[00:02:18.920 --> 00:02:20.920]  昨天是很豐富的一個日子。
[00:02:20.920 --> 00:02:25.920]  我想到昨天的婚禮就想到很多很多年前,
[00:02:25.920 --> 00:02:27.920]  鄭華弟兄在嗎?
[00:02:27.920 --> 00:02:31.420]  鄭華弟兄在外面。
[00:02:31.420 --> 00:02:34.420]  你問一下他是幾年結婚的?
[00:02:34.420 --> 00:02:38.920]  因為有原因的。
[00:02:38.920 --> 00:02:42.920]  鄭華弟兄你還記得你幾年結婚的?
[00:02:42.920 --> 00:02:44.420]  1996年。
[00:02:44.420 --> 00:02:46.920]  1996年的夏天,
[00:02:46.920 --> 00:02:49.920]  應著他們的邀請來到這個教會,
[00:02:49.920 --> 00:02:51.920]  來為他們主持婚禮。
[00:02:51.920 --> 00:02:53.920]  結果呢,
[00:02:53.920 --> 00:02:57.920]  不知道是因為天氣的緣故還是怎麼樣,
[00:02:57.920 --> 00:03:00.920]  可能大部分是因為聖靈感動的緣故,
[00:03:00.920 --> 00:03:07.920]  所以我在那個婚禮那邊就講了一個半小時。
[00:03:07.920 --> 00:03:11.920]  那麼他的愛人Margaret就記得很清楚,
[00:03:11.920 --> 00:03:15.920]  所以在前兩天排演昨天的婚禮的時候,
[00:03:15.920 --> 00:03:16.920]  她就提醒我,
[00:03:16.920 --> 00:03:21.920]  她說,牧師你千萬不要講一個半小時。
[00:03:21.920 --> 00:03:24.920]  那鄭華弟就聽以下的一句話很重要的。
[00:03:24.920 --> 00:03:26.920]  那我就跟她說,
[00:03:26.920 --> 00:03:27.920]  我說Margaret你知道嗎,
[00:03:27.920 --> 00:03:30.920]  我跟你講一個半小時也不是不好,
[00:03:30.920 --> 00:03:33.920]  我講了一個半小時你們的婚姻都這樣好,
[00:03:33.920 --> 00:03:34.920]  都這樣寶貝,
[00:03:34.920 --> 00:03:35.920]  應該講多一點,
[00:03:35.920 --> 00:03:38.920]  不是講小一點。
[00:03:38.920 --> 00:03:39.920]  不過感謝佔美主,
[00:03:39.920 --> 00:03:42.920]  真的在神的話語中我們得到幫助。
[00:03:42.920 --> 00:03:43.920]  所以應做這種祝福,
[00:03:43.920 --> 00:03:47.920]  我今天決定,
[00:03:47.920 --> 00:03:51.920]  要講短一點,
[00:03:51.920 --> 00:03:53.920]  讓你們下個禮拜再來聽。
[00:03:53.920 --> 00:03:56.920]  好,我們再來看出埃及記的第三章,
[00:03:56.920 --> 00:03:58.920]  第一到第六節。
[00:03:58.920 --> 00:04:03.920]  這個出名的經文是摩西人生的轉捩點。
[00:04:03.920 --> 00:04:07.920]  他的人生當中經過了四十年在曠野的生活,
[00:04:07.920 --> 00:04:09.920]  在一天,第三章的第一節,
[00:04:09.920 --> 00:04:13.920]  第一天領羊群的時候看見了神,
[00:04:13.920 --> 00:04:16.920]  好像在他過去四十年的光陰裡面,
[00:04:16.920 --> 00:04:19.920]  他失去一個非常寶貴的東西,
[00:04:19.920 --> 00:04:21.920]  這個東西是什麼呢?
[00:04:21.920 --> 00:04:25.920]  這個東西就是他失去了知覺,
[00:04:25.920 --> 00:04:29.920]  原來一個人失去了知覺是很痛苦的事。
[00:04:29.920 --> 00:04:34.920]  我每年都有兩趟去看牙醫,
[00:04:34.920 --> 00:04:36.920]  牙醫跟我去檢查的時候,
[00:04:36.920 --> 00:04:37.920]  常常都問我,
[00:04:37.920 --> 00:04:40.920]  他說你痛不痛?
[00:04:40.920 --> 00:04:42.920]  他把這個工具放在裡面,
[00:04:42.920 --> 00:04:43.920]  他說痛不痛?
[00:04:43.920 --> 00:04:45.920]  我跟他說不痛。
[00:04:45.920 --> 00:04:46.920]  他就跟我說,
[00:04:46.920 --> 00:04:53.920]  你的神經系統是stupid,
[00:04:53.920 --> 00:04:54.920]  我聽起來的時候,
[00:04:54.920 --> 00:04:56.920]  心裡面就有兩種反應,
[00:04:56.920 --> 00:04:57.920]  第一種反應是,
[00:04:57.920 --> 00:04:58.920]  真的很好,
[00:04:58.920 --> 00:05:02.920]  去牙醫,去檢查或者要動些什麼,
[00:05:02.920 --> 00:05:03.920]  原來不痛是很好,
[00:05:03.920 --> 00:05:05.920]  但是想來想去,
[00:05:05.920 --> 00:05:07.920]  到了第二個答案才是真的答案,
[00:05:07.920 --> 00:05:08.920]  這個答案是什麼?
[00:05:08.920 --> 00:05:10.920]  原來痛是好的,
[00:05:10.920 --> 00:05:11.920]  因為若是我不痛的話,
[00:05:11.920 --> 00:05:14.920]  我在吃東西咬了自己一下,
[00:05:14.920 --> 00:05:15.920]  流血都不知道,
[00:05:15.920 --> 00:05:17.920]  這個是不好的滋味。
[00:05:17.920 --> 00:05:18.920]  原來人也是一樣,
[00:05:18.920 --> 00:05:23.920]  人缺了知覺就沒有辦法找到知識,
[00:05:23.920 --> 00:05:25.920]  人沒有眼睛可以看見,
[00:05:25.920 --> 00:05:28.920]  就沒有辦法看見前面,
[00:05:28.920 --> 00:05:31.920]  人失去了一個聽的能力,
[00:05:31.920 --> 00:05:34.920]  就會覺得非常的痛苦,
[00:05:34.920 --> 00:05:36.920]  人很容易失去了知覺,
[00:05:36.920 --> 00:05:40.920]  因為沒有知覺就失去了視野,
[00:05:40.920 --> 00:05:43.920]  神特別的賜上憐憫,
[00:05:43.920 --> 00:05:45.920]  要賜上意象,
[00:05:45.920 --> 00:05:49.920]  意象的原意在英文裡面就講得非常清楚,
[00:05:49.920 --> 00:05:50.920]  英文的字,
[00:05:50.920 --> 00:05:52.920]  視野,
[00:05:52.920 --> 00:05:56.920]  就是我們現在所講到的眼睛的能力,
[00:05:56.920 --> 00:05:59.920]  我們講到vision,
[00:05:59.920 --> 00:06:01.920]  其實是看見,
[00:06:01.920 --> 00:06:04.920]  同時間也是視野,
[00:06:04.920 --> 00:06:05.920]  意思就是說,
[00:06:05.920 --> 00:06:07.920]  你沒有辦法看對了,
[00:06:07.920 --> 00:06:08.920]  你就沒有視野,
[00:06:08.920 --> 00:06:11.920]  你看不清楚,
[00:06:11.920 --> 00:06:13.920]  你就沒有辦法找到方向,
[00:06:13.920 --> 00:06:15.920]  神賜下了意象,
[00:06:15.920 --> 00:06:19.920]  是叫我們在他的旨意的裡面得者見果,
[00:06:19.920 --> 00:06:21.920]  若是我們生活當中沒有目標的話,
[00:06:21.920 --> 00:06:23.920]  我們就沒有什麼意義,
[00:06:23.920 --> 00:06:26.920]  所以年長的人一到了退休了以後,
[00:06:26.920 --> 00:06:30.920]  就發現沒有目標的生活是很難過的日子,
[00:06:30.920 --> 00:06:32.920]  以前還沒有退休之前就說,
[00:06:32.920 --> 00:06:34.920]  每天去打個夫球,
[00:06:34.920 --> 00:06:36.920]  打了兩個月你就不想打了,
[00:06:36.920 --> 00:06:39.920]  你想回到工作間裡面做工,
[00:06:39.920 --> 00:06:42.920]  生活沒有目標就沒有意義,
[00:06:42.920 --> 00:06:43.920]  雖然看見了,
[00:06:43.920 --> 00:06:45.920]  若是沒有意象的話,
[00:06:45.920 --> 00:06:49.920]  這個人也沒有辦法對準這個目標,
[00:06:49.920 --> 00:06:52.920]  能夠產生一個很久的負擔,
[00:06:52.920 --> 00:06:54.920]  今天我們需要在神的面前,
[00:06:54.920 --> 00:06:57.920]  應做看見得者的意象,
[00:06:57.920 --> 00:06:59.920]  成為我們今天的鼓勵,
[00:06:59.920 --> 00:07:01.920]  其實摩西有看,
[00:07:01.920 --> 00:07:05.920]  因為他看見了有埃及人欺負西班牙人的時候,
[00:07:05.920 --> 00:07:08.920]  他左右觀看沒有看見人的時候,
[00:07:08.920 --> 00:07:11.920]  他就決定要殺掉這個埃及人,
[00:07:11.920 --> 00:07:12.920]  他看了,
[00:07:12.920 --> 00:07:15.920]  但是沒有看見他的肉體,
[00:07:15.920 --> 00:07:17.920]  第三章的第二節,
[00:07:17.920 --> 00:07:20.920]  他要過去觀看這個大的意象,
[00:07:20.920 --> 00:07:22.920]  但是他明白,
[00:07:22.920 --> 00:07:24.920]  感謝贊美主,
[00:07:24.920 --> 00:07:28.920]  當人肯也願意去看,
[00:07:28.920 --> 00:07:33.920]  當一個人願意去收服他失去的視野,
[00:07:33.920 --> 00:07:35.920]  神就賜予了他意象,
[00:07:35.920 --> 00:07:37.920]  當一個人願意去聆聽的時候,
[00:07:37.920 --> 00:07:38.920]  神說,
[00:07:38.920 --> 00:07:42.920]  我就把這個耳鳴的聲音賜給你,
[00:07:42.920 --> 00:07:44.920]  摩西看見些什麼?
[00:07:44.920 --> 00:07:49.920]  看見了在意義上宗神親自的啓示了自己,
[00:07:49.920 --> 00:07:51.920]  基督教的信仰最寶貴的地方,
[00:07:51.920 --> 00:07:52.920]  不是我們來尋找,
[00:07:52.920 --> 00:07:56.920]  乃是神按照他的憐憫賜下了,
[00:07:56.920 --> 00:07:59.920]  就正如我們今天在這個房間裡面,
[00:07:59.920 --> 00:08:00.920]  沒有燈光,
[00:08:00.920 --> 00:08:04.920]  我沒有辦法在這個沒有燈光的房間出入,
[00:08:04.920 --> 00:08:07.920]  但是若是我今天有人為我開了這個燈,
[00:08:07.920 --> 00:08:11.920]  我就曉得坐、睡、吃,
[00:08:11.920 --> 00:08:14.920]  神的憐憫就在這裡出現,
[00:08:14.920 --> 00:08:17.920]  神讓我們在意象中看見了他自己,
[00:08:17.920 --> 00:08:19.920]  同時間感謝贊美主,
[00:08:19.920 --> 00:08:22.920]  也幫助我們看見了自己,
[00:08:22.920 --> 00:08:25.920]  所有一個基督徒成長的秘訣,
[00:08:25.920 --> 00:08:27.920]  不僅僅是認識神,
[00:08:27.920 --> 00:08:30.920]  也在當中開始了認識了自己,
[00:08:30.920 --> 00:08:34.920]  若是一個人在俗靈成長的裡面不認識自己,
[00:08:34.920 --> 00:08:36.920]  大概是因為神的亮光沒有到,
[00:08:36.920 --> 00:08:41.920]  但是一個人若是認識了上帝對於自己的軟弱、缺欠,
[00:08:41.920 --> 00:08:43.920]  需要不瞭解的話,
[00:08:43.920 --> 00:08:45.920]  可能他還沒有看見,
[00:08:45.920 --> 00:08:47.920]  可能他還沒有知道,
[00:08:47.920 --> 00:08:50.920]  今天跟大家來看摩西看見了什麼?
[00:08:50.920 --> 00:08:55.920]  摩西看見了三件關於上帝本性的事情,
[00:08:55.920 --> 00:08:57.920]  然後在背後也看見了自己,
[00:08:57.920 --> 00:08:59.920]  第一個看見是什麼?
[00:08:59.920 --> 00:09:03.920]  看見了神是一個荊棘中的烈火,
[00:09:03.920 --> 00:09:07.920]  請大家來看第三章的第一節,
[00:09:07.920 --> 00:09:09.920]  摩西經過牧養四十年,
[00:09:09.920 --> 00:09:12.920]  在一天,意思說平凡的一天,
[00:09:12.920 --> 00:09:15.920]  領羊群到了野外去,
[00:09:15.920 --> 00:09:18.920]  到了神的山,就是合列山,
[00:09:18.920 --> 00:09:20.920]  原文的意思是到了這個山,
[00:09:20.920 --> 00:09:25.920]  是面向合列山的那個範圍,那個方向,
[00:09:25.920 --> 00:09:31.920]  耶化的使者從荊棘的火焰中向摩西顯現,
[00:09:31.920 --> 00:09:33.920]  英文叫epiphany,
[00:09:33.920 --> 00:09:38.920]  意思是說不是一個特別的事情,
[00:09:38.920 --> 00:09:43.920]  是一個特殊從神而來的經驗,epiphany,
[00:09:43.920 --> 00:09:45.920]  觀看,觀看到什麼?
[00:09:45.920 --> 00:09:47.920]  這個是讓人驚奇的一個事情,
[00:09:47.920 --> 00:09:52.920]  在荊棘被火燒折之沒有渾燒,
[00:09:52.920 --> 00:09:54.920]  意思是說在人的腸里的當中,
[00:09:54.920 --> 00:09:57.920]  我們看見若是有一些東西被燒的話,
[00:09:57.920 --> 00:10:00.920]  我們自然的想法是這個東西會消灰的,
[00:10:00.920 --> 00:10:02.920]  消盡的,不會停留在當中,
[00:10:02.920 --> 00:10:04.920]  但是神連領了摩西,
[00:10:04.920 --> 00:10:08.920]  讓他在這個荊棘,不是一個,
[00:10:08.920 --> 00:10:10.920]  是荊棘群的裡面,
[00:10:10.920 --> 00:10:13.920]  看見在滅火當中有火的,
[00:10:13.920 --> 00:10:15.920]  卻沒有消灰,
[00:10:15.920 --> 00:10:19.920]  這個就讓摩西開始了看到一個事情,
[00:10:19.920 --> 00:10:23.920]  我們很多時候用人的眼光來看神的異象,
[00:10:23.920 --> 00:10:26.920]  是總不會看明白的,
[00:10:26.920 --> 00:10:28.920]  比方說有些人解釋說,
[00:10:28.920 --> 00:10:30.920]  其實摩西沒有看到,
[00:10:30.920 --> 00:10:33.920]  只不過是因為在沙漠地帶的當中,
[00:10:33.920 --> 00:10:36.920]  因做這個折射的緣故,
[00:10:36.920 --> 00:10:39.920]  所以在當中這些的光,
[00:10:39.920 --> 00:10:41.920]  透在這個荊棘當中,
[00:10:41.920 --> 00:10:45.920]  發現了這個火,
[00:10:45.920 --> 00:10:47.920]  看起來其實是一個線上,
[00:10:47.920 --> 00:10:49.920]  其實不是火,
[00:10:49.920 --> 00:10:52.920]  其實若是你用這個眼光來看神的話語,
[00:10:52.920 --> 00:10:54.920]  你就沒有辦法看懂神的話語,
[00:10:54.920 --> 00:10:58.920]  神的話語要啓示我們不懂的地方,
[00:10:58.920 --> 00:11:01.920]  所以我們在神的面前追求成長,
[00:11:01.920 --> 00:11:03.920]  追求在神的面前同在,
[00:11:03.920 --> 00:11:05.920]  就需要先放開了我們的眼光,
[00:11:05.920 --> 00:11:09.920]  來看見這個實實在在記載的歷史事實,
[00:11:09.920 --> 00:11:11.920]  這個事實是什麼?
[00:11:11.920 --> 00:11:13.920]  這當中有火消灼,
[00:11:13.920 --> 00:11:14.920]  卻沒有燒毀,
[00:11:14.920 --> 00:11:16.920]  就在背後的裡面,
[00:11:16.920 --> 00:11:18.920]  摩西看見了一個事情,
[00:11:18.920 --> 00:11:24.920]  就是上帝好像不禁燃燒的熱情的一樣,
[00:11:24.920 --> 00:11:27.920]  上人說明他的慈愛,
[00:11:27.920 --> 00:11:28.920]  他的工作,
[00:11:28.920 --> 00:11:32.920]  他的計劃。
[00:11:32.920 --> 00:11:36.920]  摩西看到這個情況就想到這次,
[00:11:36.920 --> 00:11:38.920]  為什麼想到這次呢?
[00:11:38.920 --> 00:11:42.920]  他就想到原來他過去40年,
[00:11:42.920 --> 00:11:45.920]  經過一個他沒有想過的日子,
[00:11:45.920 --> 00:11:48.920]  在他投生到40年之間,
[00:11:48.920 --> 00:11:51.920]  從早年的時候他就曉得了
[00:11:51.920 --> 00:11:54.920]  他生存的目的,
[00:11:54.920 --> 00:11:58.920]  因為他的名字就是從水被抽出來的,
[00:11:58.920 --> 00:12:02.920]  所以他的母親在旁多番的教導他,
[00:12:02.920 --> 00:12:03.920]  他對國家的需要,
[00:12:03.920 --> 00:12:06.920]  他對自己的身份是非常的清楚,
[00:12:06.920 --> 00:12:08.920]  但是有一個事情他不懂,
[00:12:08.920 --> 00:12:09.920]  他不明白的,
[00:12:09.920 --> 00:12:12.920]  就是在他40歲的那個時刻,
[00:12:12.920 --> 00:12:13.920]  在他壯年的時候,
[00:12:13.920 --> 00:12:16.920]  在他發揮他的帶領才能的時候,
[00:12:16.920 --> 00:12:18.920]  就在那個山裡的當中,
[00:12:18.920 --> 00:12:22.920]  營造一種他自始出現的這種熱情,
[00:12:22.920 --> 00:12:24.920]  為瞭解救他的百姓,
[00:12:24.920 --> 00:12:26.920]  就動手殺了一個埃及人,
[00:12:26.920 --> 00:12:28.920]  你看見嗎?
[00:12:28.920 --> 00:12:31.920]  經過這個40年的準備,
[00:12:31.920 --> 00:12:34.920]  原來發現到他自己的脆弱,
[00:12:34.920 --> 00:12:36.920]  在40年之間,
[00:12:36.920 --> 00:12:39.920]  在牧養群羊的時候,
[00:12:39.920 --> 00:12:42.920]  他是失去了他的身份,
[00:12:42.920 --> 00:12:43.920]  失去了他的地位,
[00:12:43.920 --> 00:12:47.920]  隱藏在這個沙漠的裡面,
[00:12:47.920 --> 00:12:50.920]  他開始的看見原來他過去有的
[00:12:50.920 --> 00:12:53.920]  只不過是人的熱情,
[00:12:53.920 --> 00:12:55.920]  人的熱情,
[00:12:55.920 --> 00:12:59.920]  他所有的只是一個人的負擔,
[00:12:59.920 --> 00:13:03.920]  不是神所賜給他的意向跟方向。
[00:13:03.920 --> 00:13:04.920]  親愛的弟兄姊妹,
[00:13:04.920 --> 00:13:05.920]  我要在這邊停留一下,
[00:13:05.920 --> 00:13:08.920]  因為這個是一個非常重要的紐結,
[00:13:08.920 --> 00:13:11.920]  今天我相信在座的弟兄姊妹,
[00:13:11.920 --> 00:13:13.920]  我相信沒有一個弟兄姊妹
[00:13:13.920 --> 00:13:18.920]  對於自己沒有乾一番事業的這種熱情,
[00:13:18.920 --> 00:13:21.920]  我相信在當中也有一些能力給我高的人,
[00:13:21.920 --> 00:13:22.920]  但是不要忘記,
[00:13:22.920 --> 00:13:25.920]  若是我們今天所做的事情,
[00:13:25.920 --> 00:13:31.920]  只是我們一下子熟靈中的這種的fever,
[00:13:31.920 --> 00:13:34.920]  只是出於我自己內心當中的一個計劃,
[00:13:34.920 --> 00:13:37.920]  只是因為我愛慕看這個事情的出現,
[00:13:37.920 --> 00:13:39.920]  所以我拼力的來乾的話,
[00:13:39.920 --> 00:13:41.920]  這個會消,
[00:13:41.920 --> 00:13:45.920]  但是會消滅。
[00:13:45.920 --> 00:13:46.920]  今天有太多人說,
[00:13:46.920 --> 00:13:48.920]  我要去奉獻,
[00:13:48.920 --> 00:13:50.920]  我要去念神學,
[00:13:50.920 --> 00:13:52.920]  我要在當中乾一些事業,
[00:13:52.920 --> 00:13:53.920]  甚至有些人說,
[00:13:53.920 --> 00:13:54.920]  我放下了工作,
[00:13:54.920 --> 00:13:56.920]  要怎麼樣怎麼樣的服侍,
[00:13:56.920 --> 00:14:00.920]  我相信這個一定是出於神自己的感動,
[00:14:00.920 --> 00:14:10.920]  但是若是這個的感動是低於你自己在人生當中的計劃,
[00:14:10.920 --> 00:14:11.920]  到最後的時候,
[00:14:11.920 --> 00:14:15.920]  過了一年兩年三年四年就斷絕了。
[00:14:15.920 --> 00:14:16.920]  人的愛情也是一樣,
[00:14:16.920 --> 00:14:17.920]  對嗎?
[00:14:17.920 --> 00:14:18.920]  我們今天也經歷過,
[00:14:18.920 --> 00:14:19.920]  有很多人說,
[00:14:19.920 --> 00:14:21.920]  我永遠的愛你,
[00:14:21.920 --> 00:14:22.920]  有些人跟你說,
[00:14:22.920 --> 00:14:24.920]  我永遠的投身在你的身上,
[00:14:24.920 --> 00:14:25.920]  有些人跟我說,
[00:14:25.920 --> 00:14:27.920]  我一年以內要把《聖經》念完三遍,
[00:14:27.920 --> 00:14:28.920]  我都聽了很多,
[00:14:28.920 --> 00:14:30.920]  但是實實在在,
[00:14:30.920 --> 00:14:34.920]  這個日情不在神智的指引當中的感動底下,
[00:14:34.920 --> 00:14:36.920]  很快就消盡。
[00:14:36.920 --> 00:14:37.920]  我們以前很多年前,
[00:14:37.920 --> 00:14:39.920]  教會開始讀經運動,
[00:14:39.920 --> 00:14:41.920]  120個人參加,
[00:14:41.920 --> 00:14:45.920]  那個時候我們還有一個報告欄放在後面,
[00:14:45.920 --> 00:14:49.920]  說是哪個星期大家看完《聖經》再勾,
[00:14:49.920 --> 00:14:50.920]  再勾,再勾,OK?
[00:14:50.920 --> 00:14:51.920]  我可以告訴你,
[00:14:51.920 --> 00:14:53.920]  前面的第一個勾了很多,
[00:14:53.920 --> 00:14:55.920]  慢慢下來的時候,
[00:14:55.920 --> 00:14:57.920]  最後,最後,最後,
[00:14:57.920 --> 00:15:03.920]  教會能夠真的完成堅持念完《聖經》一趟的人,
[00:15:03.920 --> 00:15:06.920]  就只有四個。
[00:15:06.920 --> 00:15:09.920]  我不懷疑他們一月份的日期,
[00:15:09.920 --> 00:15:12.920]  但是我相信這一種只是人為的。
[00:15:12.920 --> 00:15:13.920]  摩西開子看見,
[00:15:13.920 --> 00:15:16.920]  原來他過去的日子就是怎麼樣?
[00:15:16.920 --> 00:15:19.920]  若是今天我們有神這一種的日情,
[00:15:19.920 --> 00:15:21.920]  好像以撒拉蘇所說的,
[00:15:21.920 --> 00:15:23.920]  雖然人不認識上帝,
[00:15:23.920 --> 00:15:25.920]  但是神仍然眷顧上帝,
[00:15:25.920 --> 00:15:29.920]  耶和華大發的日清還要成就一切的事情,
[00:15:29.920 --> 00:15:32.920]  甚至把他的愛子賜給我們,
[00:15:32.920 --> 00:15:35.920]  我們就能夠在當中得著這個無比的應許,
[00:15:35.920 --> 00:15:38.920]  就是今天我可以沒有自己的日情,
[00:15:38.920 --> 00:15:40.920]  我可以沒有自己的負擔,
[00:15:40.920 --> 00:15:43.920]  但是若是我能夠得到上帝所給我的日清,
[00:15:43.920 --> 00:15:46.920]  若是我眼睛可以看到上帝的意象的話,
[00:15:46.920 --> 00:15:49.920]  這個就是一個滿足的人生。
[00:15:49.920 --> 00:15:53.920]  四十年了,摩西隱藏在曠野的裡面,
[00:15:53.920 --> 00:15:57.920]  走進了這個哀苦的時候,
[00:15:57.920 --> 00:16:00.920]  怎麼樣知道他那段時間是一個不喜樂的時候,
[00:16:00.920 --> 00:16:03.920]  看看他怎麼樣改他的兒子的名字就知道,
[00:16:03.920 --> 00:16:05.920]  他的名字叫什麼?
[00:16:05.920 --> 00:16:08.920]  這是我們以前的牧師的名字,
[00:16:08.920 --> 00:16:12.920]  格順。
[00:16:12.920 --> 00:16:15.920]  他的名字翻出來的意思是什麼?
[00:16:15.920 --> 00:16:19.920]  我是寄居在外邦地的,你看見嗎?
[00:16:19.920 --> 00:16:21.920]  這個就是他的心,
[00:16:21.920 --> 00:16:25.920]  他的心知道曠野地不是他要停留的地方,
[00:16:25.920 --> 00:16:28.920]  他知道神在當中必然有自己的計劃,
[00:16:28.920 --> 00:16:30.920]  所以在四十年的當中,
[00:16:30.920 --> 00:16:33.920]  就等候著一個時候能夠復興過來,
[00:16:33.920 --> 00:16:36.920]  所以對他來說,牧養不是他最大的目的,
[00:16:36.920 --> 00:16:38.920]  家庭也不是他最大的目的。
[00:16:38.920 --> 00:16:40.920]  同樣的,親愛的弟兄姊妹,
[00:16:40.920 --> 00:16:42.920]  今天神做給我們的,
[00:16:42.920 --> 00:16:45.920]  我相信不僅僅是一個家庭中的滿足,
[00:16:45.920 --> 00:16:47.920]  神可以,神能夠治癒,
[00:16:47.920 --> 00:16:51.920]  但是我更相信的就是神在你創造以前,
[00:16:51.920 --> 00:16:57.920]  已經為你特別的準備一個你能夠領受的意向跟計劃,
[00:16:57.920 --> 00:17:00.920]  這個計劃就是給你在生活當中,
[00:17:00.920 --> 00:17:04.920]  有滿足的家庭,小孩子可以進IVD更重要,
[00:17:04.920 --> 00:17:08.920]  你相信嗎?
[00:17:08.920 --> 00:17:20.920]  我們常常講到人的日情是怎麼樣不堅持,不穩固,
[00:17:20.920 --> 00:17:24.920]  我這想到自己,
[00:17:24.920 --> 00:17:28.920]  今天是我跟師母結婚的週年紀念,
[00:17:28.920 --> 00:17:30.920]  雖然她不在,
[00:17:30.920 --> 00:17:34.920]  我這想到在結婚的時候,
[00:17:34.920 --> 00:17:36.920]  什麼大話都可以講,
[00:17:36.920 --> 00:17:39.920]  特別是在婚約的時候講,
[00:17:39.920 --> 00:17:44.920]  你記得那個婚約裡面通常都是用一些非常嚴正的詞來講,
[00:17:44.920 --> 00:17:47.920]  對你忠誠,
[00:17:47.920 --> 00:17:50.920]  終生不遇,
[00:17:50.920 --> 00:17:58.920]  也要講到是貧窮,是富有,是美容,是患難,
[00:17:58.920 --> 00:18:00.920]  都要愛你一生,
[00:18:00.920 --> 00:18:02.920]  我在想那個時候,
[00:18:02.920 --> 00:18:05.920]  不知道為什麼有這樣的日情這樣子來念出來,
[00:18:05.920 --> 00:18:07.920]  念完以後,過了幾個月結婚以後,
[00:18:07.920 --> 00:18:12.920]  發覺到原來我的生活言行跟我講的很大距離,對吧?
[00:18:12.920 --> 00:18:14.920]  同意嗎?
[00:18:14.920 --> 00:18:16.920]  太太先講同不同意?
[00:18:16.920 --> 00:18:19.920]  先生要講同不同意?
[00:18:19.920 --> 00:18:21.920]  哎呀,你們真的很好,
[00:18:21.920 --> 00:18:25.920]  你們以後就可以不要找我去一起禱告了,
[00:18:25.920 --> 00:18:27.920]  你們這樣好的,
[00:18:27.920 --> 00:18:33.920]  其實神真的願意把他的心意完全的洩露在我們的裡面,
[00:18:33.920 --> 00:18:37.920]  摩西第三章的第二節裡面講到一個事情,
[00:18:37.920 --> 00:18:40.920]  就是我要過去看哪大的異象,
[00:18:40.920 --> 00:18:43.920]  原來擁有神的異象是何等的寶貴,
[00:18:43.920 --> 00:18:44.920]  他願意,
[00:18:44.920 --> 00:18:46.920]  不是因為他那個時候無聊,
