
[00:00:00.000 --> 00:00:06.000]  開始的時候,想先和大家分享一件真人真事。
[00:04:34.000 --> 00:04:36.000]  在開始分享之前,
[00:04:36.000 --> 00:04:39.000]  想請大家先給我讀出,
[00:04:39.000 --> 00:04:41.000]  一至十三節。
[00:04:41.000 --> 00:04:43.000]  預備起!
[00:04:43.000 --> 00:04:45.000]  因此,我保羅,
[00:04:45.000 --> 00:04:47.000]  為你們外邦人,
[00:04:47.000 --> 00:04:49.000]  作了基督耶穌被囚的,
[00:04:49.000 --> 00:04:51.000]  替你們祈禱,
[00:04:51.000 --> 00:04:55.000]  量必你們曾聽見神賜恩給我,
[00:04:55.000 --> 00:04:59.000]  將關切你們的積分託付我,
[00:04:59.000 --> 00:05:03.000]  用啟示使我知道福音的奧秘,
[00:05:03.000 --> 00:05:06.000]  正如我以前略略寫過的。
[00:05:06.000 --> 00:05:08.000]  你們念了,
[00:05:08.000 --> 00:05:12.000]  就能了解我深知基督的奧秘。
[00:05:12.000 --> 00:05:14.000]  這奧秘在以前的世代,
[00:05:14.000 --> 00:05:16.000]  沒有人知道,
[00:05:16.000 --> 00:05:19.000]  像如今藉著聖靈啟示,
[00:05:19.000 --> 00:05:23.000]  祂的聖頭和先知一樣。
[00:05:23.000 --> 00:05:27.000]  這奧秘就是外邦人在基督耶穌裡,
[00:05:27.000 --> 00:05:29.000]  藉著福音,
[00:05:29.000 --> 00:05:31.000]  得以同為後池,
[00:05:31.000 --> 00:05:34.000]  同為一體,同蒙應許。
[00:05:34.000 --> 00:05:36.000]  我作了這福音的執事,
[00:05:36.000 --> 00:05:38.000]  是照神的恩賜,
[00:05:38.000 --> 00:05:43.000]  這恩賜是照祂運行的大能賜給我的。
[00:05:43.000 --> 00:05:48.000]  我本來比眾聖徒中最少的還少,
[00:05:48.000 --> 00:05:51.000]  然而祂還賜我這恩典,
[00:05:51.000 --> 00:05:54.000]  叫我把基督那測不透的豐富,
[00:05:54.000 --> 00:05:56.000]  傳給外邦人。
[00:05:56.000 --> 00:05:58.000]  由此眾人都明白,
[00:05:58.000 --> 00:06:00.000]  這歷代以來,
[00:06:00.000 --> 00:06:06.000]  隱藏在創造萬物之神裡的奧秘,是如何安排的?
[00:06:06.000 --> 00:06:08.000]  為要藉著教會,
[00:06:08.000 --> 00:06:11.000]  使天上執政的、掌權的、
[00:06:11.000 --> 00:06:15.000]  現在得知神百般的智慧,
[00:06:15.000 --> 00:06:18.000]  這是照神從萬世以前,
[00:06:18.000 --> 00:06:23.000]  在我們主基督耶穌裡所定的旨意。
[00:06:23.000 --> 00:06:25.000]  我們因信耶穌,
[00:06:25.000 --> 00:06:31.000]  就在祂裡面放膽無懼,都信不移的來到神面前。
[00:06:31.000 --> 00:06:33.000]  所以我求你們,
[00:06:33.000 --> 00:06:38.000]  不要因我為你們所受的患難喪膽,
[00:06:38.000 --> 00:06:41.000]  這原是你們的榮耀。
[00:06:41.000 --> 00:06:46.000]  當我們看回第一節開始的時候,
[00:06:46.000 --> 00:06:48.000]  保羅就說:
[00:06:48.000 --> 00:06:54.000]  「因此我保羅為你們外邦人作了基督耶穌被囚的,
[00:06:54.000 --> 00:06:57.000]  保羅這裡說得很清楚,
[00:06:57.000 --> 00:06:58.000]  他正在坐牢,
[00:06:58.000 --> 00:07:02.000]  而他坐牢的原因不是因為他犯了事,
[00:07:02.000 --> 00:07:07.000]  也不是因為那幫猶太人攻擊他,
[00:07:07.000 --> 00:07:09.000]  你說也是的,
[00:07:09.000 --> 00:07:12.000]  但其實背後真正的原因,
[00:07:12.000 --> 00:07:18.000]  是因為他願意回應耶穌的呼召。」
[00:07:18.000 --> 00:07:22.000]  這個託付,是要付上代價的。
[00:07:22.000 --> 00:07:25.000]  有一個當代美國的牧者,
[00:07:25.000 --> 00:07:26.000]  以及神學家,
[00:07:26.000 --> 00:07:31.000]  他叫做布萊恩·查貝爾(Brian Chapel),
[00:07:31.000 --> 00:07:33.000]  他曾經這樣說的,
[00:07:33.000 --> 00:07:36.000]  我試試翻譯成中文,
[00:07:36.000 --> 00:07:37.000]  他說:
[00:07:37.000 --> 00:07:43.000]  「真正的呼召是需要人願意放下他個人的權利,
[00:07:43.000 --> 00:07:47.000]  無論那位基督徒是牧師也好,
[00:07:47.000 --> 00:07:49.000]  做生意的也好,
[00:07:49.000 --> 00:07:51.000]  運動員也好,
[00:07:51.000 --> 00:07:53.000]  辦教育的,
[00:07:53.000 --> 00:07:56.000]  甚至是做媽媽的,
[00:07:56.000 --> 00:07:59.000]  其實是一樣的,
[00:07:59.000 --> 00:08:05.000]  神一定要我們在呼召當中,
[00:08:05.000 --> 00:08:07.000]  要作出很大的犧牲,
[00:08:07.000 --> 00:08:09.000]  不一定是這樣,
[00:08:09.000 --> 00:08:10.000]  但是,
[00:08:10.000 --> 00:08:13.000]  衛生的其中一個要求就是,
[00:08:13.000 --> 00:08:18.000]  如果神的榮耀是需要的話,
[00:08:18.000 --> 00:08:24.000]  我們是會願意放下一些我們擁有的權利,
[00:08:24.000 --> 00:08:27.000]  願意放下一些東西。」
[00:08:27.000 --> 00:08:29.000]  接著,
[00:08:29.000 --> 00:08:34.000]  保羅在第一節的下半節就這樣說:
[00:08:34.000 --> 00:08:37.000]  「替你們祈禱!」
[00:08:37.000 --> 00:08:39.000]  我們剛才讀的時候,
[00:08:39.000 --> 00:08:42.000]  沒有讀到後面其實有一個括號,
[00:08:42.000 --> 00:08:44.000]  裡面就是說:
[00:08:44.000 --> 00:08:49.000]  「此句乃對照十四節所加上去的。」
[00:08:49.000 --> 00:08:53.000]  即是原本的原文就沒有了。
[00:08:53.000 --> 00:09:00.000]  保羅原本其實他是想為這些義不所信徒祈禱的,
[00:09:00.000 --> 00:09:04.000]  不過突然間他就想起一些關於自己的處境,
[00:09:04.000 --> 00:09:07.000]  於是他就走了一個開叉筆,
[00:09:07.000 --> 00:09:10.000]  那就說了另外一樣東西,
[00:09:10.000 --> 00:09:17.000]  到了第十四節才回到祈禱的內容。
[00:09:17.000 --> 00:09:18.000]  所以,
[00:09:18.000 --> 00:09:20.000]  頭十三節是甚麼來的?
[00:09:20.000 --> 00:09:21.000]  我們可以說,
[00:09:21.000 --> 00:09:25.000]  這是他祈禱的基礎來的。
[00:09:25.000 --> 00:09:28.000]  接著保羅在第二節,
[00:09:28.000 --> 00:09:31.000]  就向義不所信徒重申了,
[00:09:31.000 --> 00:09:33.000]  其實他是基於恩典,
[00:09:33.000 --> 00:09:37.000]  上帝給他有機會去服侍。
[00:09:37.000 --> 00:09:44.000]  不知道我們怎樣看上帝給我們的恩典?
[00:09:44.000 --> 00:09:45.000]  我們會不會覺得,
[00:09:45.000 --> 00:09:52.000]  這些好處、這些恩典其實是應該的?
[00:09:52.000 --> 00:09:53.000]  信耶穌,
[00:09:53.000 --> 00:09:59.000]  其實上帝不是應該祝福我的嗎?
[00:09:59.000 --> 00:10:03.000]  有祝福好像是應份一樣。
[00:10:03.000 --> 00:10:07.000]  當我們聽到「責任」這兩個字,
[00:10:07.000 --> 00:10:10.000]  有些要求有些責任,
[00:10:10.000 --> 00:10:14.000]  我們就覺得沉重得不得了。
[00:10:14.000 --> 00:10:18.000]  保羅在這裡又再次重申,
[00:10:18.000 --> 00:10:21.000]  他在第二章的時候說過了,
[00:10:21.000 --> 00:10:25.000]  「神賜恩和祝福給人,
[00:10:25.000 --> 00:10:31.000]  無錯是能夠叫我們能夠可以得益,
[00:10:31.000 --> 00:10:37.000]  不過同時也有託付在裡面。」
[00:10:37.000 --> 00:10:39.000]  上一次我講的時候說,
[00:10:39.000 --> 00:10:42.000]  保羅提醒我們要行善,
[00:10:42.000 --> 00:10:43.000]  記不記得?
[00:10:43.000 --> 00:10:47.000]  將我們得到的祝福承傳下去,
[00:10:47.000 --> 00:10:50.000]  去幫助關心身邊的人。
[00:10:50.000 --> 00:10:56.000]  講到這裡的積分是什麼來的?
[00:10:56.000 --> 00:10:59.000]  接著在第三節到第六節,
[00:10:59.000 --> 00:11:06.000]  其實一直都有提過「懊悲」這個字。
[00:11:06.000 --> 00:11:10.000]  在新約保羅書信裡面,
[00:11:10.000 --> 00:11:13.000]  「懊悲」這個字出了很多次,
[00:11:13.000 --> 00:11:14.000]  二十五次。
[00:11:14.000 --> 00:11:17.000]  不過沒有任何一個地方,
[00:11:17.000 --> 00:11:19.000]  好像《二不所書》第三章這裡這樣,
[00:11:19.000 --> 00:11:22.000]  五、六、七、八,
[00:11:22.000 --> 00:11:24.000]  不斷地在講,
[00:11:24.000 --> 00:11:27.000]  強調這個「懊悲」。
[00:11:27.000 --> 00:11:30.000]  既然他不斷地講「懊悲」,
[00:11:30.000 --> 00:11:32.000]  那「懊悲」是什麼呢?
[00:11:32.000 --> 00:11:35.000]  我們看到這幾節,
[00:11:35.000 --> 00:11:39.000]  其實在描述「懊悲」的時候,
[00:11:39.000 --> 00:11:45.000]  其實他在裡面用了一些不同的字,
[00:11:45.000 --> 00:11:50.000]  「福音的懊悲」、「基督的懊悲」、「者懊悲」等等,
[00:11:50.000 --> 00:11:52.000]  交替地用,
[00:11:52.000 --> 00:11:55.000]  即是說是同一樣東西。
[00:11:55.000 --> 00:12:01.000]  當我們看回「懊悲」這個字第三節,
[00:12:01.000 --> 00:12:04.000]  就是說神啟示給他。
[00:12:04.000 --> 00:12:07.000]  保羅在這裡沒有講清楚,
[00:12:07.000 --> 00:12:11.000]  其實神是什麼時候啟示給他?
[00:12:11.000 --> 00:12:13.000]  怎樣啟示給他?
[00:12:13.000 --> 00:12:14.000]  這個沒有講過。
[00:12:14.000 --> 00:12:17.000]  不過第三節的上半節,
[00:12:17.000 --> 00:12:20.000]  就給我們多一點線索,
[00:12:20.000 --> 00:12:25.000]  用「啟示使我知道福音的懊悲」。
[00:12:25.000 --> 00:12:28.000]  因為這裡這樣描述,
[00:12:28.000 --> 00:12:30.000]  所以我們都很肯定,
[00:12:30.000 --> 00:12:35.000]  其實這個「啟示」是講保羅在大馬式路上,
[00:12:35.000 --> 00:12:39.000]  他遇到復活主這個經歷。
[00:12:39.000 --> 00:12:40.000]  保羅很清楚,
[00:12:40.000 --> 00:12:45.000]  知道神要用他向外邦人傳福音。
[00:12:45.000 --> 00:12:47.000]  第五節就說了,
[00:12:47.000 --> 00:12:50.000]  「者懊悲」在以前的世代,
[00:12:50.000 --> 00:12:53.000]  沒有叫人知道。
[00:12:53.000 --> 00:12:57.000]  你試試代入當時,
[00:12:57.000 --> 00:13:02.000]  「爾弗所教會信徒」那個年代去想想,
[00:13:02.000 --> 00:13:05.000]  其實已經不同了。
[00:13:05.000 --> 00:13:07.000]  今天我們很清楚,
[00:13:07.000 --> 00:13:09.000]  我們是外邦人,
[00:13:09.000 --> 00:13:13.000]  能夠透過信耶穌,
[00:13:13.000 --> 00:13:16.000]  能夠得到這份救恩,
[00:13:16.000 --> 00:13:20.000]  我們覺得好像不以為然,
[00:13:20.000 --> 00:13:22.000]  都是這樣,對不對?
[00:13:22.000 --> 00:13:24.000]  甚至有些時候,
[00:13:24.000 --> 00:13:27.000]  我們會看輕了這份的恩典。
[00:13:27.000 --> 00:13:33.000]  不過對當時「爾弗所教會」的信徒來說,
[00:13:33.000 --> 00:13:35.000]  如果他是外邦人,
[00:13:35.000 --> 00:13:40.000]  他就完全沒有聽過耶穌福音這件事。
[00:13:40.000 --> 00:13:42.000]  如果他是猶太人,
[00:13:42.000 --> 00:13:44.000]  他有沒有搞錯?
[00:13:44.000 --> 00:13:50.000]  為什麼外邦人可以得到上帝的恩典,得到救恩?
[00:13:50.000 --> 00:13:53.000]  所以無論是外邦人,
[00:13:53.000 --> 00:13:55.000]  還是猶太人,
[00:13:55.000 --> 00:13:59.000]  他們都覺得這是一個非常震撼的消息,
[00:13:59.000 --> 00:14:01.000]  從來沒有聽過,
[00:14:01.000 --> 00:14:03.000]  那就是「爾弗所教會」。
[00:14:03.000 --> 00:14:07.000]  保羅在第七節就說了,
[00:14:07.000 --> 00:14:10.000]  「我作了這福音的執事,
[00:14:10.000 --> 00:14:18.000]  是照神的恩賜,這恩賜是照祂運行的大能賜給我的。」
[00:14:18.000 --> 00:14:20.000]  「執事」這個詞,
[00:14:20.000 --> 00:14:24.000]  原本是說站在飯桌旁邊,
[00:14:24.000 --> 00:14:29.000]  負責事後的那些工人,那些僕人。
[00:14:29.000 --> 00:14:32.000]  慢慢因為是「僕人」,
[00:14:32.000 --> 00:14:40.000]  所以執事就用了「僕人」這個描述,在新約當中。
[00:14:40.000 --> 00:14:44.000]  甚至隨著教會的發展,
[00:14:44.000 --> 00:14:50.000]  「執事」這個名詞就成為了一個專用名詞,
[00:14:50.000 --> 00:14:55.000]  經常將它跟「監督」等等放在一起,對不對?
[00:14:55.000 --> 00:14:59.000]  即是說成為了教會的領袖。
[00:14:59.000 --> 00:15:03.000]  不過請你們不要誤會,這裡不是在說那些東西,
[00:15:03.000 --> 00:15:10.000]  這裡是在說,其實源於神的恩典,
[00:15:10.000 --> 00:15:17.000]  不是一個特定的侍奉崗位,選出來的執事,不是。
[00:15:17.000 --> 00:15:20.000]  而是因為神的恩典的緣故,
[00:15:20.000 --> 00:15:31.000]  神就賜給了這些人,我們每一個人,有這個福音的託付的角色。
[00:15:31.000 --> 00:15:38.000]  福音是保羅所領受一生的託付。
[00:15:38.000 --> 00:15:44.000]  要問的問題就是,你的託付是什麼?
[00:15:44.000 --> 00:15:52.000]  可能你會問:「哎,我不想保羅,保羅啊,差很遠。」
[00:15:52.000 --> 00:15:57.000]  我只不過是一個普通的信徒,小樹仔而已。
[00:15:57.000 --> 00:16:01.000]  不過你看看聖經怎麼說好不好?
[00:16:01.000 --> 00:16:09.000]  第八節,上半節說:「我本來比眾聖徒中最少的還少。」
[00:16:09.000 --> 00:16:15.000]  保羅在「最少」這個形容詞當中,還要加一條尾,
[00:16:15.000 --> 00:16:20.000]  「比」什麼什麼「還少」。
[00:16:20.000 --> 00:16:25.000]  留意一下,這個「對比」的對象是什麼人?
[00:16:25.000 --> 00:16:31.000]  眾聖徒。眾聖徒即是誰?就是我們。
[00:16:31.000 --> 00:16:36.000]  如果大家覺得自己是小樹仔,
[00:16:36.000 --> 00:16:43.000]  那些事情我做不來的,就交給其他的大英姊妹做吧!
[00:16:43.000 --> 00:16:51.000]  保羅在這裡說:「他說他及不上你和我。」
[00:16:51.000 --> 00:16:56.000]  這是聖經的說法,不是我說的。
[00:16:56.000 --> 00:17:01.000]  保羅是這樣表述的,但是神仍然要用他。
[00:17:01.000 --> 00:17:08.000]  所以第八節的下半節,開始的時候就有一個連接詞:
[00:17:08.000 --> 00:17:12.000]  「然而他還賜我這恩典,
[00:17:12.000 --> 00:17:16.000]  叫我把基督那測不透的豐富傳給外邦人。」
[00:17:16.000 --> 00:17:19.000]  由始眾人都明白,這歷代以來,
[00:17:19.000 --> 00:17:26.000]  隱藏在創造萬物之神裡的奧秘,是怎樣安排的?
[00:17:26.000 --> 00:17:32.000]  保羅用了測不透的豐富,來描述耶穌基督。
[00:17:32.000 --> 00:17:39.000]  神就是這樣使用保羅,將這個奧秘傳開。
[00:17:39.000 --> 00:17:45.000]  如果大家八、九、十節一起看,細心地看,
[00:17:45.000 --> 00:17:50.000]  原來保羅的鋪排是由近到遠。
[00:17:50.000 --> 00:17:59.000]  第八節是說外邦人,第九節是說眾人,眾人即是什麼人?
[00:17:59.000 --> 00:18:02.000]  全部冷人,所有人。
[00:18:02.000 --> 00:18:08.000]  甚至到了第十節,他還要補充整個屬靈群體,
[00:18:08.000 --> 00:18:13.000]  要向靈界的權勢作見證。
[00:18:13.000 --> 00:18:19.000]  正因為神大大地使用保羅這個小小樹仔,
[00:18:19.000 --> 00:18:22.000]  不只是小小樹仔,是小小樹仔,
[00:18:22.000 --> 00:18:27.000]  去完成祂福音的執事的託付。
[00:18:27.000 --> 00:18:29.000]  那你呢?
[00:18:29.000 --> 00:18:36.000]  按照這裡的說法,你是沒有辦法小得過保羅的,對不對?
[00:18:36.000 --> 00:18:39.000]  祂最小的那個,還要小一點。
[00:18:39.000 --> 00:18:45.000]  我要再問,神給過什麼生命的託付給你?
[00:18:45.000 --> 00:18:54.000]  要了解神在我們生命裡面的心意,是要問的,大英姊妹。
[00:18:54.000 --> 00:18:58.000]  你肯問,神一定答。
[00:18:58.000 --> 00:19:03.000]  你可以透過你身邊的牧者,
[00:19:03.000 --> 00:19:07.000]  你身邊的大英姊妹跟他們談談,
[00:19:07.000 --> 00:19:11.000]  甚至你看書,你去找答案。
[00:19:11.000 --> 00:19:19.000]  好的,但是請大家不要忘記回去那個根源,
[00:19:19.000 --> 00:19:23.000]  即是你問一下神自己。
[00:19:23.000 --> 00:19:27.000]  透過讀聖經祈禱去求問。
[00:19:27.000 --> 00:19:32.000]  祈禱,我深信上帝會跟我們講說話,
[00:19:32.000 --> 00:19:38.000]  但是更加穩陣的,就是在聖經裡面去找答案。
[00:19:38.000 --> 00:19:45.000]  如果你要學一種新的語言,做一個例子。
[00:19:45.000 --> 00:19:47.000]  最有效的方法是什麼?
[00:19:47.000 --> 00:19:52.000]  你去到那個講另外一種語言的地方,
[00:19:52.000 --> 00:19:56.000]  去生活半年、一年,
[00:19:56.000 --> 00:19:59.000]  我告訴你,你一定行。
[00:19:59.000 --> 00:20:06.000]  你丟了自己在那個語言環境裡面,滲了在樹上。
[00:20:06.000 --> 00:20:10.000]  你要去明白上帝的心意,
[00:20:10.000 --> 00:20:15.000]  你就浸在上帝的說話裡面。
[00:20:15.000 --> 00:20:19.000]  不過很可惜,很多時候我們都沒有這樣做。
[00:20:19.000 --> 00:20:23.000]  以致我們會好像一開始的時候,
[00:20:23.000 --> 00:20:27.000]  我描述那位的長途榮守一樣,
[00:20:27.000 --> 00:20:30.000]  我們沒有了方向,不知道做什麼,
[00:20:30.000 --> 00:20:33.000]  看不到目的地。
[00:20:33.000 --> 00:20:36.000]  另一方面值得我們思考的就是,
[00:20:36.000 --> 00:20:40.000]  當我們知道神要我們去哪裡,
[00:20:40.000 --> 00:20:42.000]  接著怎麼辦?
[00:20:42.000 --> 00:20:45.000]  將那個球踢回給祂。
[00:20:45.000 --> 00:20:48.000]  行了,你說吧!
[00:20:48.000 --> 00:20:51.000]  自己就翹起手,
[00:20:51.000 --> 00:20:56.000]  我們願不願意像保羅那樣開放自己?
[00:20:56.000 --> 00:20:58.000]  試試去配合吧!
[00:20:58.000 --> 00:21:02.000]  成為神的器皿,被祂所使用,
[00:21:02.000 --> 00:21:06.000]  去完成祂給我們的托盤。
[00:21:06.000 --> 00:21:10.000]  我們在波頓5J那個單位,
[00:21:10.000 --> 00:21:12.000]  如果大家還記得,
[00:21:12.000 --> 00:21:13.000]  就是幾個月前,
[00:21:13.000 --> 00:21:18.000]  我們就從不同的渠道去收集大家的意見,
[00:21:18.000 --> 00:21:24.000]  究竟這個地方怎樣去用呢?
[00:21:24.000 --> 00:21:28.000]  以致我們才知道怎樣裝修。
[00:21:28.000 --> 00:21:31.000]  好了,收集完意見,
[00:21:31.000 --> 00:21:35.000]  裝修的草圖出來了。
[00:21:35.000 --> 00:21:37.000]  如果大家記得,
[00:21:37.000 --> 00:21:41.000]  去年年底會有大會的時候,
[00:21:41.000 --> 00:21:45.000]  我們就說這個地方有一個主題,
[00:21:45.000 --> 00:21:47.000]  叫做Light of the City,
[00:21:47.000 --> 00:21:49.000]  就是用馬拉福音,
[00:21:49.000 --> 00:21:52.000]  我們要成為光,
[00:21:52.000 --> 00:21:54.000]  燈不可以放在斗底下,
[00:21:54.000 --> 00:21:58.000]  就是這樣的思路來進行裝修。
[00:21:58.000 --> 00:22:03.000]  好了,現在的裝修基本上大致完成了,
[00:22:03.000 --> 00:22:07.000]  除了還有一點點傢俬還沒送來,
[00:22:07.000 --> 00:22:09.000]  裝修完之後,
[00:22:09.000 --> 00:22:12.000]  通常都會有些地方要執漏等等,
[00:22:12.000 --> 00:22:14.000]  基本上搞定了。
[00:22:14.000 --> 00:22:16.000]  給大家看看幾張照片,
[00:22:16.000 --> 00:22:19.000]  這個就不是AI做出來上次畫的,
[00:22:19.000 --> 00:22:23.000]  這個是真實的樣子。
[00:22:23.000 --> 00:22:30.000]  為了鼓勵大家能夠有更多的參與,
[00:22:30.000 --> 00:22:32.000]  兩個星期前,
[00:22:32.000 --> 00:22:36.000]  我們就說在加持分享那裡說,
[00:22:36.000 --> 00:22:40.000]  不如我們為它的中文名命名,
[00:22:40.000 --> 00:22:43.000]  做一個投票好不好?
[00:22:43.000 --> 00:22:45.000]  結果又出來了,
[00:22:45.000 --> 00:22:47.000]  如果大家早了回來,
[00:22:47.000 --> 00:22:51.000]  有看到程序表的話,
[00:22:51.000 --> 00:22:55.000]  你就會知道得到票數最多的名字,
[00:22:55.000 --> 00:22:58.000]  就叫做「城中光」。
[00:22:58.000 --> 00:23:00.000]  這個中文名提醒我們,
[00:23:00.000 --> 00:23:09.000]  這個空間其實是城市裡面的光明的源頭,
[00:23:09.000 --> 00:23:12.000]  也是一個希望的源頭,
[00:23:12.000 --> 00:23:15.000]  帶給我們一種溫馨,
[00:23:15.000 --> 00:23:20.000]  帶領著我們前行的一個感覺。
[00:23:20.000 --> 00:23:22.000]  我們很清楚,
[00:23:22.000 --> 00:23:25.000]  開始的時候為何我們要擴堂,
[00:23:25.000 --> 00:23:29.000]  為何我們要多買一個5J的單位,
[00:23:29.000 --> 00:23:31.000]  是為了福音。
[00:23:31.000 --> 00:23:35.000]  好了,單位成交了,
[00:23:35.000 --> 00:23:39.000]  然後裝修又完成了,
[00:23:39.000 --> 00:23:41.000]  還要投票,
[00:23:41.000 --> 00:23:43.000]  給了它一個中文名字,
[00:23:43.000 --> 00:23:45.000]  叫做「城中光」。
[00:23:45.000 --> 00:23:47.000]  問題就是,
[00:23:47.000 --> 00:23:50.000]  那之後怎樣?
[00:23:50.000 --> 00:23:52.000]  之後怎樣?
[00:23:52.000 --> 00:23:56.000]  你打算怎樣去參與,
[00:23:56.000 --> 00:23:58.000]  去用這個地方,
[00:23:58.000 --> 00:24:00.000]  去傳福音?
