
[00:00:00.000 --> 00:00:03.800]  我們特別感恩剛才聽到陳姑娘講完整件故事
[00:01:03.500 --> 00:01:05.500]  憑著所賜給我的恩賜
[00:01:05.500 --> 00:01:06.500]  對你們各人說
[00:01:06.500 --> 00:01:09.500]  不要看自己過於所當看的
[00:01:09.500 --> 00:01:13.500]  要照著神所分給各人的信心大小
[00:01:13.500 --> 00:01:15.500]  看得合乎忠道
[00:01:15.500 --> 00:01:17.500]  這段經文就提到
[00:01:17.500 --> 00:01:19.500]  延續了前面那段
[00:01:19.500 --> 00:01:21.500]  接下來第三第四節
[00:01:21.500 --> 00:01:24.500]  心意更新了之後
[00:01:24.500 --> 00:01:26.500]  我們怎樣來實踐呢
[00:01:26.500 --> 00:01:28.500]  我們先看上述
[00:01:28.500 --> 00:01:30.500]  這段經文同樣對我自己提醒
[00:01:30.500 --> 00:01:32.500]  我相信也對我們眾體智慧提醒
[00:01:32.500 --> 00:01:34.500]  看自己合乎忠道
[00:01:34.500 --> 00:01:36.500]  其實各人都有些才幹恩賜
[00:01:36.500 --> 00:01:38.500]  你同不同意
[00:01:38.500 --> 00:01:39.500]  沒有理由沒有的
[00:01:39.500 --> 00:01:40.500]  即是怎樣說
[00:01:40.500 --> 00:01:42.500]  個個都是天賦所創造
[00:01:42.500 --> 00:01:44.500]  我們個個都有上下好東西
[00:01:44.500 --> 00:01:45.500]  同不同意
[00:01:45.500 --> 00:01:46.500]  但用同一世界定立
[00:01:46.500 --> 00:01:48.500]  看自己合乎忠道
[00:01:48.500 --> 00:01:50.500]  這段經文跟我說的
[00:01:50.500 --> 00:01:52.500]  我來了太古城堂
[00:01:52.500 --> 00:01:53.500]  不是很久
[00:01:53.500 --> 00:01:54.500]  一年多左右
[00:01:54.500 --> 00:01:56.500]  我自己覺得自己恩賜甚麼呢
[00:01:56.500 --> 00:01:58.500]  我覺得自己廣告幾好
[00:01:58.500 --> 00:02:00.500]  OK
[00:02:00.500 --> 00:02:01.500]  都算是這樣
[00:02:01.500 --> 00:02:02.500]  我覺得
[00:02:02.500 --> 00:02:04.500]  我覺得廣告不錯
[00:02:04.500 --> 00:02:06.500]  特別我廣告對聰明的人
[00:02:06.500 --> 00:02:08.500]  啟發性很強
[00:02:08.500 --> 00:02:10.500]  一般未必
[00:02:10.500 --> 00:02:12.500]  但聰明人通常都啟發到
[00:02:12.500 --> 00:02:14.500]  所以我一直覺得自己恩賜
[00:02:14.500 --> 00:02:16.500]  有一次
[00:02:16.500 --> 00:02:18.500]  有個廣告講完之後
[00:02:18.500 --> 00:02:20.500]  有一位伯伯
[00:02:20.500 --> 00:02:22.500]  看這邊
[00:02:22.500 --> 00:02:24.500]  有位伯伯望著我
[00:02:24.500 --> 00:02:26.500]  那天我平時沒表情
[00:02:26.500 --> 00:02:28.500]  沒反應
[00:02:28.500 --> 00:02:30.500]  但那天聽完之後
[00:02:30.500 --> 00:02:32.500]  鴨曬頭
[00:02:32.500 --> 00:02:34.500]  鴨曬頭好專心
[00:02:34.500 --> 00:02:36.500]  我覺得自己大陸
[00:02:36.500 --> 00:02:38.500]  終於點化了這個伯伯
[00:02:38.500 --> 00:02:40.500]  明明講了幾年都沒反應
[00:02:40.500 --> 00:02:42.500]  今天這麼有反應
[00:02:42.500 --> 00:02:44.500]  果然真是厲害
[00:02:44.500 --> 00:02:46.500]  我覺得真是厲害
[00:02:46.500 --> 00:02:48.500]  完了崇拜通常在門口做甚麼
[00:02:48.500 --> 00:02:50.500]  握手
[00:02:50.500 --> 00:02:52.500]  今天你學了甚麼
[00:02:52.500 --> 00:02:54.500]  甚麼
[00:02:54.500 --> 00:02:56.500]  牧師
[00:02:56.500 --> 00:02:58.500]  我今天沒戴耳機
[00:02:58.500 --> 00:03:00.500]  難怪鴨頭鴨腦這麼厲害
[00:03:00.500 --> 00:03:02.500]  沒戴耳機
[00:03:02.500 --> 00:03:04.500]  所以我看自己合乎忠道
[00:03:04.500 --> 00:03:06.500]  弟兄姊妹
[00:03:06.500 --> 00:03:08.500]  看自己才幹恩賜
[00:03:08.500 --> 00:03:10.500]  但留意聽文叔講
[00:03:10.500 --> 00:03:12.500]  並不是才幹恩賜這麼簡單
[00:03:12.500 --> 00:03:14.500]  是照著神所分給各人
[00:03:14.500 --> 00:03:16.500]  信心的大小漢
[00:03:16.500 --> 00:03:18.500]  得合乎忠道
[00:03:18.500 --> 00:03:20.500]  大陸是信心的問題
[00:03:20.500 --> 00:03:22.500]  我們怎樣看自己
[00:03:22.500 --> 00:03:24.500]  看上帝
[00:03:24.500 --> 00:03:26.500]  看自己對上帝的信心
[00:03:26.500 --> 00:03:28.500]  在信心裏面學得合乎忠道
[00:03:28.500 --> 00:03:30.500]  求神都幫助我們
[00:03:30.500 --> 00:03:32.500]  其實在教會裏面生活
[00:03:32.500 --> 00:03:34.500]  有些人跟我說
[00:03:34.500 --> 00:03:36.500]  牧師其實為何要有教會
[00:03:36.500 --> 00:03:38.500]  其實我們信主就行了
[00:03:38.500 --> 00:03:40.500]  其實近年有不少基督徒說不回教會
[00:03:40.500 --> 00:03:42.500]  你覺不覺得
[00:03:42.500 --> 00:03:44.500]  有些基督徒說我回教會
[00:03:44.500 --> 00:03:46.500]  我信主決了才回教會
[00:03:46.500 --> 00:03:48.500]  我今日想和你分享
[00:03:48.500 --> 00:03:50.500]  神的心意就是
[00:03:50.500 --> 00:03:52.500]  叫我們在教會裏面一起生活成長
[00:03:52.500 --> 00:03:54.500]  叫我們可以看自己合乎忠道
[00:03:54.500 --> 00:03:56.500]  使到我們生命的成就
[00:03:56.500 --> 00:03:58.500]  特別我們這個關禿門口
[00:03:58.500 --> 00:04:00.500]  世代我們不多不少
[00:04:00.500 --> 00:04:02.500]  其實我們都是有些少漏窟
[00:04:02.500 --> 00:04:04.500]  有一次
[00:04:04.500 --> 00:04:06.500]  有個新朋友來和我說
[00:04:06.500 --> 00:04:08.500]  牧師我想來參加
[00:04:08.500 --> 00:04:10.500]  你教會的聚會
[00:04:10.500 --> 00:04:12.500]  我問他你信主沒有
[00:04:12.500 --> 00:04:14.500]  剛剛信主
[00:04:14.500 --> 00:04:16.500]  剛剛信主教會我翻了條計幾次
[00:04:16.500 --> 00:04:18.500]  發覺不太適合
[00:04:18.500 --> 00:04:20.500]  不太適合嘴形
[00:04:20.500 --> 00:04:22.500]  所以我嘗試轉一轉
[00:04:22.500 --> 00:04:24.500]  你那間教會有甚麼不太適合你的口味
[00:04:24.500 --> 00:04:26.500]  他說我在教會那些人
[00:04:26.500 --> 00:04:28.500]  不知為何
[00:04:28.500 --> 00:04:30.500]  我覺得他們很病態
[00:04:30.500 --> 00:04:32.500]  我說怎樣病態
[00:04:32.500 --> 00:04:34.500]  有些人聽他們分享
[00:04:34.500 --> 00:04:36.500]  腎到樹葉都下了
[00:04:36.500 --> 00:04:38.500]  即是甚麼
[00:04:38.500 --> 00:04:40.500]  腎到樹葉都下了
[00:04:40.500 --> 00:04:42.500]  他們覺得很慘
[00:04:42.500 --> 00:04:44.500]  被上司欺壓
[00:04:44.500 --> 00:04:46.500]  被同事針對
[00:04:46.500 --> 00:04:48.500]  被家人體諒
[00:04:48.500 --> 00:04:50.500]  個個都很慘
[00:04:50.500 --> 00:04:52.500]  我發覺自己是正常人
[00:04:52.500 --> 00:04:54.500]  所以不太適合那間教會
[00:04:54.500 --> 00:04:56.500]  所以我走來你們教會嘗試
[00:04:56.500 --> 00:04:58.500]  看對不對
[00:04:58.500 --> 00:05:00.500]  其實我們那間教會
[00:05:00.500 --> 00:05:02.500]  每個人都那麼多病
[00:05:02.500 --> 00:05:04.500]  你同意嗎
[00:05:04.500 --> 00:05:06.500]  沒甚麼理由我們沒有病
[00:05:06.500 --> 00:05:08.500]  我們個個都做人
[00:05:08.500 --> 00:05:10.500]  沒理由每個人都沒有病
[00:05:10.500 --> 00:05:12.500]  提醒自己互相提醒
[00:05:12.500 --> 00:05:14.500]  相信看自己合乎中度
[00:05:14.500 --> 00:05:16.500]  是有病
[00:05:16.500 --> 00:05:18.500]  沒理由病得那麼嚴重
[00:05:18.500 --> 00:05:20.500]  一定有好事
[00:05:20.500 --> 00:05:22.500]  上帝給我們好事
[00:05:22.500 --> 00:05:24.500]  沒理由我們靜病
[00:05:24.500 --> 00:05:26.500]  病得來應該行得到
[00:05:26.500 --> 00:05:28.500]  所以看回頭
[00:05:28.500 --> 00:05:30.500]  如果我們當中
[00:05:30.500 --> 00:05:32.500]  只得病
[00:05:32.500 --> 00:05:34.500]  似乎不是心意
[00:05:34.500 --> 00:05:36.500]  不是合乎中度對自己的看法
[00:05:36.500 --> 00:05:38.500]  聖經說我們按照
[00:05:38.500 --> 00:05:40.500]  神給我們恩賜
[00:05:40.500 --> 00:05:42.500]  給我們信心在自己合乎中度
[00:05:42.500 --> 00:05:44.500]  在這裡我想說
[00:05:44.500 --> 00:05:46.500]  這段經文對我來說
[00:05:46.500 --> 00:05:48.500]  有一個很額外的意義
[00:05:48.500 --> 00:05:50.500]  神
[00:05:50.500 --> 00:05:52.500]  藉著教會
[00:05:52.500 --> 00:05:54.500]  使我們發現自己的軟弱缺陷
[00:05:54.500 --> 00:05:56.500]  也同樣地帶領我們
[00:05:56.500 --> 00:05:58.500]  可以一起生命有成長
[00:05:58.500 --> 00:06:00.500]  這段經文
[00:06:00.500 --> 00:06:02.500]  很多年前的時候
[00:06:02.500 --> 00:06:04.500]  我和一個年青人
[00:06:04.500 --> 00:06:06.500]  pre-study的時候
[00:06:06.500 --> 00:06:08.500]  pre-study通常會跟著一本書查
[00:06:08.500 --> 00:06:10.500]  那本書是什麼呢
[00:06:10.500 --> 00:06:12.500]  我也不太記得
[00:06:12.500 --> 00:06:14.500]  總之查了一個topic
[00:06:14.500 --> 00:06:16.500]  那個是我的組長
[00:06:16.500 --> 00:06:18.500]  那我和他pre-study
[00:06:18.500 --> 00:06:20.500]  最後那個要皮埋肚和讀完金句
[00:06:20.500 --> 00:06:22.500]  就是這段
[00:06:22.500 --> 00:06:24.500]  各人要按著神所分級
[00:06:24.500 --> 00:06:26.500]  個人的信心
[00:06:26.500 --> 00:06:28.500]  大小看得合乎中度
[00:06:28.500 --> 00:06:30.500]  那就對了
[00:06:30.500 --> 00:06:32.500]  pre-study我們皮肚那一刻
[00:06:32.500 --> 00:06:34.500]  也要皮埋
[00:06:34.500 --> 00:06:36.500]  那就對了
[00:06:36.500 --> 00:06:38.500]  那年青人
[00:06:38.500 --> 00:06:40.500]  那時候在大學
[00:06:40.500 --> 00:06:42.500]  二年級
[00:06:42.500 --> 00:06:44.500]  那個年青人成績也挺好的
[00:06:44.500 --> 00:06:46.500]  所以那時候
[00:06:46.500 --> 00:06:48.500]  中大在medic二年級
[00:06:48.500 --> 00:06:50.500]  他說
[00:06:50.500 --> 00:06:52.500]  其實這段經文是什麼意思
[00:06:52.500 --> 00:06:54.500]  不過照學我和他已經study了
[00:06:54.500 --> 00:06:56.500]  pre-study了
[00:06:56.500 --> 00:06:58.500]  完了之後
[00:06:58.500 --> 00:07:00.500]  那天
[00:07:00.500 --> 00:07:02.500]  我和他pre-study
[00:07:02.500 --> 00:07:04.500]  完了之後
[00:07:04.500 --> 00:07:06.500]  有個uncle請我飲茶
[00:07:06.500 --> 00:07:08.500]  我問那個年青人
[00:07:08.500 --> 00:07:10.500]  有沒有工作
[00:07:10.500 --> 00:07:12.500]  放暑假
[00:07:12.500 --> 00:07:14.500]  一起去飲茶
[00:07:14.500 --> 00:07:16.500]  他就跟我一起飲茶
[00:07:16.500 --> 00:07:18.500]  就和那個uncle去飲茶
[00:07:18.500 --> 00:07:20.500]  那個uncle就和我一起飲茶
[00:07:20.500 --> 00:07:22.500]  就問他
[00:07:22.500 --> 00:07:24.500]  你讀哪一間
[00:07:24.500 --> 00:07:26.500]  那個uncle問那個年青人
[00:07:26.500 --> 00:07:28.500]  我讀那間
[00:07:28.500 --> 00:07:30.500]  開埋名
[00:07:30.500 --> 00:07:32.500]  他讀那間出很多作用的那間
[00:07:32.500 --> 00:07:34.500]  他就說
[00:07:34.500 --> 00:07:36.500]  我讀那間
[00:07:36.500 --> 00:07:38.500]  那個uncle就
[00:07:38.500 --> 00:07:40.500]  我問那個uncle
[00:07:40.500 --> 00:07:42.500]  我去接兒子
[00:07:42.500 --> 00:07:44.500]  因為我兒子在美國
[00:07:44.500 --> 00:07:46.500]  放暑假回來
[00:07:46.500 --> 00:07:48.500]  我就問那個年青人
[00:07:48.500 --> 00:07:50.500]  你讀哪一間
[00:07:50.500 --> 00:07:52.500]  那個年青人說我讀那間
[00:07:52.500 --> 00:07:54.500]  很多出作用的那間
[00:07:54.500 --> 00:07:56.500]  他就說
[00:07:56.500 --> 00:07:58.500]  你讀那間
[00:07:58.500 --> 00:08:00.500]  那個年青人就說
[00:08:00.500 --> 00:08:02.500]  我讀那間
[00:08:02.500 --> 00:08:04.500]  我跟兒子說
[00:08:04.500 --> 00:08:06.500]  那個年青人就問
[00:08:06.500 --> 00:08:08.500]  你兒子叫什麼名
[00:08:08.500 --> 00:08:10.500]  我說了個名
[00:08:10.500 --> 00:08:12.500]  你兒子是誰
[00:08:12.500 --> 00:08:14.500]  那個uncle就很開心
[00:08:14.500 --> 00:08:16.500]  你認識我兒子
[00:08:16.500 --> 00:08:18.500]  我當然認識
[00:08:18.500 --> 00:08:20.500]  他10A
[00:08:20.500 --> 00:08:22.500]  我們個個都認識他
[00:08:22.500 --> 00:08:24.500]  那個uncle請我飲茶
[00:08:24.500 --> 00:08:26.500]  再叫我飲茶
[00:08:26.500 --> 00:08:28.500]  隨便
[00:08:28.500 --> 00:08:30.500]  隨便繼續叫
[00:08:30.500 --> 00:08:32.500]  那個uncle就問
[00:08:32.500 --> 00:08:34.500]  那個年青人
[00:08:34.500 --> 00:08:36.500]  我接我兒子
[00:08:36.500 --> 00:08:38.500]  你講下你個名
[00:08:38.500 --> 00:08:40.500]  看我兒子認不認識你
[00:08:40.500 --> 00:08:42.500]  那一天
[00:08:42.500 --> 00:08:44.500]  我跟他祈禱
[00:08:44.500 --> 00:08:46.500]  他講多了忘記了
[00:08:46.500 --> 00:08:48.500]  一分鐘前
[00:08:48.500 --> 00:08:50.500]  合乎眾多
[00:08:50.500 --> 00:08:52.500]  那個年青人馬上接了自己
[00:08:54.500 --> 00:08:56.500]  我的小薯條
[00:08:56.500 --> 00:08:58.500]  他不認識的
[00:08:58.500 --> 00:09:00.500]  他真的接了自己
[00:09:00.500 --> 00:09:02.500]  不要講
[00:09:02.500 --> 00:09:04.500]  我的小薯條
[00:09:04.500 --> 00:09:06.500]  我只有7A
[00:09:06.500 --> 00:09:08.500]  沒有人認識
[00:09:08.500 --> 00:09:10.500]  馬上接了自己
[00:09:10.500 --> 00:09:12.500]  我說天父聽
[00:09:12.500 --> 00:09:14.500]  祈禱
[00:09:14.500 --> 00:09:16.500]  照讀祈禱都聽
[00:09:16.500 --> 00:09:18.500]  收不收到
[00:09:18.500 --> 00:09:20.500]  收不收到
[00:09:20.500 --> 00:09:22.500]  看自己什麼
[00:09:22.500 --> 00:09:24.500]  合乎眾多
[00:09:24.500 --> 00:09:26.500]  他還加那些
[00:09:26.500 --> 00:09:28.500]  我差到死
[00:09:28.500 --> 00:09:30.500]  7A都差到死
[00:09:30.500 --> 00:09:32.500]  明不明白
[00:09:32.500 --> 00:09:34.500]  對比10A真的差一點
[00:09:34.500 --> 00:09:36.500]  看自己合乎眾多
[00:09:36.500 --> 00:09:38.500]  我完結的時候
[00:09:38.500 --> 00:09:40.500]  天父就要教你這個道理
[00:09:40.500 --> 00:09:42.500]  你收不收到
[00:09:42.500 --> 00:09:44.500]  那天他就跟我說
[00:09:44.500 --> 00:09:46.500]  看低自己都不行
[00:09:46.500 --> 00:09:48.500]  我謙虛
[00:09:48.500 --> 00:09:50.500]  謙虛一點
[00:09:50.500 --> 00:09:52.500]  明不明白
[00:09:52.500 --> 00:09:54.500]  看低自己都不行
[00:09:54.500 --> 00:09:56.500]  問題在這裏
[00:09:56.500 --> 00:09:58.500]  看低自己
[00:09:58.500 --> 00:10:00.500]  都是不對
[00:10:00.500 --> 00:10:02.500]  因為按照社會說
[00:10:02.500 --> 00:10:04.500]  看自己合乎眾多
[00:10:04.500 --> 00:10:06.500]  如果你看低自己
[00:10:06.500 --> 00:10:08.500]  你會看低比你更低的人
[00:10:08.500 --> 00:10:10.500]  你收不收到
[00:10:10.500 --> 00:10:12.500]  敢不敢收到
[00:10:12.500 --> 00:10:14.500]  你說小薯條7A都不行
[00:10:14.500 --> 00:10:16.500]  我的7A都不行
[00:10:16.500 --> 00:10:18.500]  那你怎樣看我
[00:10:18.500 --> 00:10:20.500]  你說我只看自己低
[00:10:20.500 --> 00:10:22.500]  不看別人低
[00:10:22.500 --> 00:10:24.500]  看自己看別人合乎眾多
[00:10:24.500 --> 00:10:26.500]  這是天父的心
[00:10:26.500 --> 00:10:28.500]  也讓我們在教會生活
[00:10:28.500 --> 00:10:30.500]  相處的時候
[00:10:30.500 --> 00:10:32.500]  能夠明白自己的軟弱缺陷
[00:10:32.500 --> 00:10:34.500]  在我們生命當中
[00:10:34.500 --> 00:10:36.500]  可以有突破的機會
[00:10:36.500 --> 00:10:38.500]  今天我還想和你分享這件事情
[00:10:38.500 --> 00:10:40.500]  其實在教會一起生活
[00:10:40.500 --> 00:10:42.500]  相處很多尖銳的環境
[00:10:42.500 --> 00:10:44.500]  我們要正視自己的軟弱缺陷
[00:10:44.500 --> 00:10:46.500]  正視自己
[00:10:46.500 --> 00:10:48.500]  看自己合乎眾多
[00:10:48.500 --> 00:10:50.500]  事實上我們許多弟子妹
[00:10:50.500 --> 00:10:52.500]  好像按照聖經所說
[00:10:52.500 --> 00:10:54.500]  我們是一個肢體
[00:10:54.500 --> 00:10:56.500]  正如我們有一個身子
[00:10:56.500 --> 00:10:58.500]  上面有很多肢體
[00:10:58.500 --> 00:11:00.500]  肢體也不都是一樣的用處
[00:11:00.500 --> 00:11:02.500]  我們許多的人
[00:11:02.500 --> 00:11:04.500]  在基督裏成為一身互相聯絡
[00:11:04.500 --> 00:11:06.500]  作肢體也是如此
[00:11:06.500 --> 00:11:08.500]  我們每個人都看到自己和對方
[00:11:08.500 --> 00:11:10.500]  有一點點不同
[00:11:10.500 --> 00:11:12.500]  但這是正常和自然
[00:11:12.500 --> 00:11:14.500]  而事實上我們看到自己有點不同
[00:11:14.500 --> 00:11:16.500]  這也給予我們一個突破的眼光
[00:11:16.500 --> 00:11:18.500]  在教會一起生活
[00:11:18.500 --> 00:11:20.500]  有時候不是天堂
[00:11:20.500 --> 00:11:22.500]  你同不同意嗎
[00:11:22.500 --> 00:11:24.500]  我們有時候相處
[00:11:24.500 --> 00:11:26.500]  有時候很多尖銳的東西
[00:11:26.500 --> 00:11:28.500]  會弄傷自己
[00:11:28.500 --> 00:11:30.500]  最近我想起
[00:11:30.500 --> 00:11:32.500]  我讀神學的片段
[00:11:32.500 --> 00:11:34.500]  有一次
[00:11:34.500 --> 00:11:36.500]  我在神學院的時候
[00:11:36.500 --> 00:11:38.500]  有一個同學
[00:11:38.500 --> 00:11:40.500]  他玩樂器
[00:11:40.500 --> 00:11:42.500]  玩音樂
[00:11:42.500 --> 00:11:44.500]  多數人都是這樣
[00:11:44.500 --> 00:11:46.500]  他又畫畫又彈琴
[00:11:46.500 --> 00:11:48.500]  又很厲害
[00:11:48.500 --> 00:11:50.500]  但讀書
[00:11:50.500 --> 00:11:52.500]  要和他講三文一體
[00:11:52.500 --> 00:11:54.500]  他只能講九九
[00:11:54.500 --> 00:11:56.500]  經世三一
[00:11:56.500 --> 00:11:58.500]  In trinity
[00:11:58.500 --> 00:12:00.500]  他當然搞不懂九九
[00:12:00.500 --> 00:12:02.500]  但他彈琴很厲害
[00:12:02.500 --> 00:12:04.500]  畫畫也不錯
[00:12:04.500 --> 00:12:06.500]  有一次
[00:12:06.500 --> 00:12:08.500]  他在彈結他
[00:12:08.500 --> 00:12:10.500]  彈結他的時候
[00:12:10.500 --> 00:12:12.500]  剛才他彈結他的時候
[00:12:12.500 --> 00:12:14.500]  有一支東西
[00:12:14.500 --> 00:12:16.500]  他在彈那個叫什麼
[00:12:16.500 --> 00:12:18.500]  Pick
[00:12:18.500 --> 00:12:20.500]  他又不用那支Pick
[00:12:20.500 --> 00:12:22.500]  他又不用那支Pick
[00:12:22.500 --> 00:12:24.500]  他拿了一支紙杯來
[00:12:24.500 --> 00:12:26.500]  在那裏敲敲敲
[00:12:26.500 --> 00:12:28.500]  原來是可以的
[00:12:28.500 --> 00:12:30.500]  敲敲敲,我覺得挺好聽
[00:12:30.500 --> 00:12:32.500]  但我前面有個同學
[00:12:32.500 --> 00:12:34.500]  很大傷我
[00:12:34.500 --> 00:12:36.500]  古靈精怪
[00:12:36.500 --> 00:12:38.500]  聽到
[00:12:38.500 --> 00:12:40.500]  我真怕他聽不到
[00:12:40.500 --> 00:12:42.500]  聽到就聽到
[00:12:42.500 --> 00:12:44.500]  我們只有一支
[00:12:44.500 --> 00:12:46.500]  都挺難聽的
[00:12:46.500 --> 00:12:48.500]  我當時都在想
[00:12:48.500 --> 00:12:50.500]  古靈精怪
[00:12:50.500 --> 00:12:52.500]  一個星期之後
[00:12:52.500 --> 00:12:54.500]  那天我又有一個新的體會
[00:12:54.500 --> 00:12:56.500]  那個體會是什麼呢
[00:12:56.500 --> 00:12:58.500]  一個星期之後
[00:12:58.500 --> 00:13:00.500]  我就看電視
[00:13:00.500 --> 00:13:02.500]  那時候是聖誕節
[00:13:02.500 --> 00:13:04.500]  有一個特備音樂節目
[00:13:04.500 --> 00:13:06.500]  有一個管弦樂團在演奏
[00:13:06.500 --> 00:13:08.500]  那個管弦樂團演奏什麼呢
[00:13:08.500 --> 00:13:10.500]  那個演奏
[00:13:10.500 --> 00:13:12.500]  其中有一個
[00:13:12.500 --> 00:13:14.500]  是大提琴Solo
[00:13:14.500 --> 00:13:16.500]  那個叫馬友友
[00:13:16.500 --> 00:13:18.500]  馬友友在那裏彈完之後
[00:13:18.500 --> 00:13:20.500]  彈彈下,然後放下了
[00:13:20.500 --> 00:13:22.500]  那支叫什麼
[00:13:22.500 --> 00:13:24.500]  那支叫弓
[00:13:24.500 --> 00:13:26.500]  放下那支弓,然後弄了什麼出來呢
[00:13:26.500 --> 00:13:28.500]  有沒有人看過那一集
[00:13:28.500 --> 00:13:30.500]  然後在檔裏拿了一支
[00:13:30.500 --> 00:13:32.500]  信用卡出來
[00:13:32.500 --> 00:13:34.500]  用來當弓來拉
[00:13:34.500 --> 00:13:36.500]  接著那個旁述
[00:13:36.500 --> 00:13:38.500]  那個旁述說
[00:13:38.500 --> 00:13:40.500]  Fantastic! Innovation!
[00:13:40.500 --> 00:13:42.500]  即是明白
[00:13:42.500 --> 00:13:44.500]  馬友友那些就叫
[00:13:44.500 --> 00:13:46.500]  Innovation
[00:13:46.500 --> 00:13:48.500]  我同學那些就叫古靈精怪
[00:13:48.500 --> 00:13:50.500]  都差不多
[00:13:50.500 --> 00:13:52.500]  事實上
[00:13:52.500 --> 00:13:54.500]  都是
[00:13:54.500 --> 00:13:56.500]  求塵保守我們
[00:13:56.500 --> 00:13:58.500]  有時馬友友那些就叫
[00:13:58.500 --> 00:14:00.500]  Innovation
[00:14:00.500 --> 00:14:02.500]  到馬友友那些就叫古靈精怪
[00:14:02.500 --> 00:14:04.500]  但是保守我們
[00:14:04.500 --> 00:14:06.500]  看自己不致失掉信心
[00:14:06.500 --> 00:14:08.500]  看自己合乎眾道
[00:14:08.500 --> 00:14:10.500]  事實上
[00:14:10.500 --> 00:14:12.500]  有時都是彼此有個提醒
[00:14:12.500 --> 00:14:14.500]  我們有不同的肢體在當中
[00:14:14.500 --> 00:14:16.500]  建立我們自己
[00:14:16.500 --> 00:14:18.500]  給我們自己一個提醒
[00:14:18.500 --> 00:14:20.500]  在教會一起生活
[00:14:20.500 --> 00:14:22.500]  不是一個天堂
[00:14:22.500 --> 00:14:24.500]  很多時候都幾驚喜的
[00:14:24.500 --> 00:14:26.500]  講多故事給你聽
[00:14:26.500 --> 00:14:28.500]  好不好
[00:14:28.500 --> 00:14:30.500]  沒有人反應過
[00:14:30.500 --> 00:14:32.500]  其實
[00:14:32.500 --> 00:14:34.500]  前幾年
[00:14:34.500 --> 00:14:36.500]  我在馬鞍山讀書的時候
[00:14:36.500 --> 00:14:38.500]  就約了一些弟兄姊妹
[00:14:38.500 --> 00:14:40.500]  就一起
[00:14:40.500 --> 00:14:42.500]  即是有五六間教會
[00:14:42.500 --> 00:14:44.500]  一起合夥
[00:14:44.500 --> 00:14:46.500]  合夥去做一個
[00:14:46.500 --> 00:14:48.500]  聯合的報道事務
[00:14:48.500 --> 00:14:50.500]  那時候就
[00:14:50.500 --> 00:14:52.500]  我覺得我教會幾寬敞
[00:14:52.500 --> 00:14:54.500]  因為我們又開又轉又操場
[00:14:54.500 --> 00:14:56.500]  很大
[00:14:56.500 --> 00:14:58.500]  馬鞍山很多小朋友
[00:14:58.500 --> 00:15:00.500]  十年前的太古城
[00:15:00.500 --> 00:15:02.500]  很多小朋友
[00:15:02.500 --> 00:15:04.500]  其實
[00:15:04.500 --> 00:15:06.500]  我們自己的小朋友
[00:15:06.500 --> 00:15:08.500]  有百幾個
[00:15:08.500 --> 00:15:10.500]  搞一些小朋友的事就聯合報道
[00:15:10.500 --> 00:15:12.500]  自然有媽媽
[00:15:12.500 --> 00:15:14.500]  所以就說不如今年聯合報道
[00:15:14.500 --> 00:15:16.500]  有什麼吸引小朋友的事
