
[00:00:00.000 --> 00:00:02.160]  各位同僧姊妹讓我們聽上帝的說話
[00:07:11.760 --> 00:07:14.360]  有些同事就會不喜歡了
[00:07:14.360 --> 00:07:17.960]  這種社會或者這個世界
[00:07:17.960 --> 00:07:20.160]  就因為罪是藏在其中
[00:07:20.160 --> 00:07:21.760]  這樣的社會 這樣的世界
[00:07:21.760 --> 00:07:23.160]  因為有罪藏在當中
[00:07:23.160 --> 00:07:24.360]  在這樣的環境之下
[00:07:24.360 --> 00:07:25.560]  在這樣的環境下
[00:07:25.560 --> 00:07:26.760]  我們做基督徒
[00:07:26.760 --> 00:07:27.760]  作為基督徒
[00:07:27.760 --> 00:07:30.760]  怎樣才能夠一起聯手
[00:07:30.760 --> 00:07:33.760]  我們一群真正的信徒能夠走在一起
[00:07:33.760 --> 00:07:36.960]  怎樣去聯手真正的信徒走在一起
[00:07:36.960 --> 00:07:38.560]  彼此的鼓勵
[00:07:38.560 --> 00:07:39.560]  彼此鼓勵
[00:07:39.560 --> 00:07:41.960]  仍然秉持著上帝的說話而行事呢
[00:07:41.960 --> 00:07:43.960]  仍然秉持著上帝的話而行事
[00:07:43.960 --> 00:07:45.960]  這個就是教會很重要的角色
[00:07:45.960 --> 00:07:47.960]  這是教會很重要的特色
[00:07:47.960 --> 00:07:51.160]  甚至可以用作我們怎樣去找真正的基督徒
[00:07:51.160 --> 00:07:53.960]  這也是去找真正的基督徒
[00:07:53.960 --> 00:07:56.960]  我記得以前我還是年輕的時候
[00:07:56.960 --> 00:07:58.960]  我們團體經常都會說一個題目
[00:07:58.960 --> 00:08:01.960]  在年輕的時候參加團企經常講一個題目
[00:08:01.960 --> 00:08:04.960]  就是怎樣找你未來的配偶
[00:08:04.960 --> 00:08:06.560]  怎樣去找未來的配偶
[00:08:06.560 --> 00:08:10.760]  弟兄怎樣找一個好的姊妹去做他的配偶
[00:08:10.760 --> 00:08:13.160]  弟兄去怎樣找一個好的姊妹作為配偶
[00:08:13.160 --> 00:08:18.760]  姊妹怎樣找一個忠心於主的弟兄做他的丈夫呢
[00:08:18.760 --> 00:08:22.760]  姊妹去怎樣找一個忠心主的弟兄作為丈夫呢
[00:08:22.760 --> 00:08:25.160]  我們是不是好像外面那些人去找配偶一樣
[00:08:25.160 --> 00:08:29.160]  看看誰適合眼緣、適合嘴型、適合談話
[00:08:29.160 --> 00:08:33.560]  是不是像外面是想合適合演員就好了呢
[00:08:33.560 --> 00:08:36.760]  合適合玩我就去找
[00:08:36.760 --> 00:08:38.160]  很適合在一起玩就可以了
[00:08:38.160 --> 00:08:40.960]  以前我很記得我的團體導師這樣說過
[00:08:40.960 --> 00:08:43.560]  我以前的團體導師是這樣說
[00:08:43.560 --> 00:08:45.160]  基督徒找配偶
[00:08:45.160 --> 00:08:46.160]  基督徒找配偶
[00:08:46.160 --> 00:08:47.560]  不是我去找
[00:08:47.560 --> 00:08:48.760]  不是我去找
[00:08:48.760 --> 00:08:50.560]  是上帝帶來給我的
[00:08:50.560 --> 00:08:51.960]  是上帝帶來給我的
[00:08:51.960 --> 00:08:54.160]  而上帝怎樣帶來給我呢
[00:08:54.160 --> 00:08:55.960]  而上帝怎樣帶來給我呢
[00:08:55.960 --> 00:08:58.760]  就是看你是怎樣的一個信徒
[00:08:58.760 --> 00:09:00.960]  就是看你是怎樣的一個信徒
[00:09:00.960 --> 00:09:03.760]  如果你是一個不知所謂的信徒
[00:09:03.760 --> 00:09:05.760]  如果你是一個不知所謂的信徒
[00:09:05.760 --> 00:09:07.360]  假的信徒
[00:09:07.360 --> 00:09:10.360]  掛名基督徒
[00:09:10.360 --> 00:09:12.560]  上帝就會帶一個假的給你
[00:09:12.560 --> 00:09:14.760]  上帝就會帶一個假的給你
[00:09:14.760 --> 00:09:17.160]  如果你是一個忠心愛主的人
[00:09:17.160 --> 00:09:18.760]  如果是一個忠心愛主的人
[00:09:18.760 --> 00:09:24.560]  你肯定相信上帝會帶給你的一個配偶
[00:09:24.560 --> 00:09:26.760]  肯定相信上帝帶給你的配偶
[00:09:26.760 --> 00:09:30.160]  而你要盡力去預備自己成為一個好的配偶
[00:09:30.160 --> 00:09:33.360]  而你要盡力去預備自己成為一個好的配偶
[00:09:33.360 --> 00:09:38.160]  上帝就會帶一個同樣有這樣的心智的人來到你面前
[00:09:38.160 --> 00:09:42.560]  上帝就會帶一個同樣心智的人來到你面前
[00:09:42.560 --> 00:09:44.760]  所以這個做法
[00:09:44.760 --> 00:09:45.960]  這樣的做法
[00:09:45.960 --> 00:09:50.360]  我們怎樣才能找到一個在屬靈上可以一起同工的人
[00:09:50.360 --> 00:09:52.560]  怎樣才能找到一個在屬靈上同樣的同工的人
[00:09:52.560 --> 00:09:56.960]  或者可以成為我們永恆裡面的一個同伴呢
[00:09:56.960 --> 00:09:58.760]  是在永恆裡成為同伴
[00:09:58.760 --> 00:10:00.560]  在你的婚姻裡
[00:10:00.560 --> 00:10:02.960]  在你的工作場面裡
[00:10:02.960 --> 00:10:04.960]  在你的生活裡
[00:10:04.960 --> 00:10:08.760]  可以成為一起守望、一起面對、一起行主道呢?
[00:10:08.760 --> 00:10:11.360]  可以一起面對、一起守望、一起行主道
[00:10:11.360 --> 00:10:13.560]  今天這段聖經就要講這個題目給大家聽
[00:10:13.560 --> 00:10:15.760]  今天的聖經就是講這個題目給大家
[00:10:15.760 --> 00:10:18.960]  保羅開始在一個侍奉的過程當中
[00:10:18.960 --> 00:10:20.760]  保羅在開始的侍奉當中
[00:10:20.760 --> 00:10:24.360]  形成一個團隊去侍奉
[00:10:24.360 --> 00:10:26.360]  最初他好像自己一個侍奉
[00:10:26.360 --> 00:10:27.960]  開始是他一個人一樣
[00:10:27.960 --> 00:10:30.960]  後來跟巴拿巴一起組成一個團隊
[00:10:30.960 --> 00:10:32.560]  後來跟巴拿巴
[00:10:32.560 --> 00:10:34.760]  配搭馬可、約翰·馬可
[00:10:34.760 --> 00:10:35.960]  還有約翰·馬可
[00:10:35.960 --> 00:10:37.560]  但約翰·馬可中途離開
[00:10:37.560 --> 00:10:38.760]  約翰·馬可中途離開
[00:10:38.760 --> 00:10:41.360]  影響了保羅對這個團隊的看法
[00:10:41.360 --> 00:10:43.160]  影響了保羅對這個團隊的看法
[00:10:43.160 --> 00:10:44.960]  但保羅仍然深信
[00:10:44.960 --> 00:10:47.160]  保羅因為相信同心的人
[00:10:47.160 --> 00:10:49.760]  一定會有同心的人走在一起去侍奉主
[00:10:49.760 --> 00:10:51.560]  一定會有同心的人走在一起
[00:10:51.560 --> 00:10:53.360]  上帝就在這個態度裡
[00:10:53.360 --> 00:10:55.160]  又帶了另外一個人給他
[00:10:55.160 --> 00:10:58.360]  上帝就在這個態度裡帶了另外一個人給他
[00:10:58.360 --> 00:10:58.960]  西拉
[00:10:58.960 --> 00:11:00.960]  後來再帶了提摩泰
[00:11:00.960 --> 00:11:01.960]  後來又提摩泰
[00:11:01.960 --> 00:11:04.160]  還有我們知道的路加
[00:11:04.160 --> 00:11:04.960]  還有路加
[00:11:04.960 --> 00:11:06.360]  就是《仕途行傳》的作者
[00:11:06.360 --> 00:11:07.760]  就是《仕途行傳》的作者
[00:11:07.760 --> 00:11:08.360]  現在我們看看
[00:11:08.360 --> 00:11:10.360]  原來這個團隊越來越壯大
[00:11:10.360 --> 00:11:11.960]  這個團隊越來越壯大
[00:11:11.960 --> 00:11:13.560]  第十六章裡面
[00:11:13.560 --> 00:11:14.360]  在十六章
[00:11:14.360 --> 00:11:15.760]  我已經看到
[00:11:15.760 --> 00:11:16.360]  我們看到
[00:11:16.360 --> 00:11:18.960]  有一個女底亞的姐妹
[00:11:18.960 --> 00:11:21.960]  能夠在菲勒比這個城裡面
[00:11:21.960 --> 00:11:23.560]  跟她成為一個團隊
[00:11:23.560 --> 00:11:26.560]  在女底亞有一個麥芝布的婦人
[00:11:26.560 --> 00:11:27.760]  跟他們成為一個團隊
[00:11:27.760 --> 00:11:30.960]  還有第十七、十八、十九往後的經文
[00:11:30.960 --> 00:11:33.760]  在十七、十八、十九往後的經文
[00:11:33.760 --> 00:11:35.360]  我們發現這個團隊更加組成
[00:11:35.360 --> 00:11:37.160]  由不同的人開始組成
[00:11:37.160 --> 00:11:38.960]  由不同的人開始組成
[00:11:38.960 --> 00:11:40.560]  怎樣才能找到真正的信徒
[00:11:40.560 --> 00:11:42.160]  跟他一起去侍奉呢?
[00:11:42.160 --> 00:11:43.760]  怎樣才能找到真正的信徒
[00:11:43.760 --> 00:11:44.560]  跟他一起侍奉呢?
[00:11:44.560 --> 00:11:46.560]  今天我們就要仔細看看這段聖經
[00:11:46.560 --> 00:11:48.160]  就是怎樣教導我們了
[00:11:48.160 --> 00:11:50.560]  我們今天來仔細看這段聖經
[00:11:50.560 --> 00:11:53.560]  原來要找一個真正的童工
[00:11:53.560 --> 00:11:55.360]  原來找一個真正的童工
[00:11:55.360 --> 00:11:56.960]  找一個真正的基督徒
[00:11:56.960 --> 00:11:58.160]  找一個真正的基督徒
[00:11:58.160 --> 00:11:59.760]  或者一些的基督徒
[00:11:59.760 --> 00:12:00.760]  或者說一些的基督徒
[00:12:00.760 --> 00:12:01.960]  跟他一起童工的
[00:12:01.960 --> 00:12:02.760]  一起童工的
[00:12:02.760 --> 00:12:04.560]  或者甚至是你將來的配偶的
[00:12:04.560 --> 00:12:05.960]  或者說將來的配偶
[00:12:05.960 --> 00:12:07.960]  不是你到處去找
[00:12:07.960 --> 00:12:09.560]  不是你到處去找
[00:12:09.560 --> 00:12:13.960]  原來是怎樣你去預備自己
[00:12:13.960 --> 00:12:15.760]  原來是你怎樣預備自己
[00:12:15.760 --> 00:12:17.760]  去預備跟他接觸
[00:12:17.760 --> 00:12:19.160]  去預備跟他去接觸
[00:12:19.160 --> 00:12:22.760]  說上去就好像是很簡單的事情
[00:12:22.760 --> 00:12:24.360]  說上去好像很簡單
[00:12:24.360 --> 00:12:25.560]  的而且確是很簡單
[00:12:25.560 --> 00:12:26.760]  很簡單直接的事情
[00:12:26.760 --> 00:12:27.960]  確實也是簡單直接的
[00:12:27.960 --> 00:12:29.360]  怎樣預備自己呢?
[00:12:29.360 --> 00:12:30.360]  怎樣預備自己呢?
[00:12:30.360 --> 00:12:31.760]  你要找同類的人
[00:12:31.760 --> 00:12:32.760]  你要找同類的人
[00:12:32.760 --> 00:12:36.160]  你就要用同類吸引我們一起的人
[00:12:36.160 --> 00:12:38.560]  就要找同類吸引在一起
[00:12:38.560 --> 00:12:40.560]  那樣的元素擺在裡面
[00:12:40.560 --> 00:12:42.360]  就可以吸引他在一起
[00:12:42.360 --> 00:12:45.360]  那樣的元素擺在一起就會吸引人
[00:12:45.360 --> 00:12:47.760]  你喜歡用洗潔精嗎?
[00:12:47.760 --> 00:12:50.160]  你們用洗潔精嗎?
[00:12:50.160 --> 00:12:52.160]  洗東西你喜歡用洗潔精嗎?
[00:12:52.160 --> 00:12:52.960]  洗東西都要用洗潔精
[00:12:52.960 --> 00:12:54.560]  有誰不喜歡用洗潔精?
[00:12:54.560 --> 00:12:54.560]  有誰不喜歡用洗潔精?
[00:12:54.560 --> 00:12:56.160]  哪些人不用洗潔精呢?
[00:12:56.160 --> 00:12:59.560]  為什麼洗潔精可以洗掉油污?
[00:12:59.560 --> 00:13:02.360]  為什麼洗潔精可以洗掉油污?
[00:13:02.360 --> 00:13:06.160]  又不見你用水沖可以沖掉油污?
[00:13:06.160 --> 00:13:08.160]  不是說用水就可以把油污沖掉嗎?
[00:13:08.160 --> 00:13:08.960]  不是不行
[00:13:08.960 --> 00:13:11.960]  你說牧師你又不是讀化學
[00:13:11.960 --> 00:13:13.760]  所以不懂
[00:13:13.760 --> 00:13:14.960]  不是說不行
[00:13:14.960 --> 00:13:16.960]  你不是讀化學不知道
[00:13:16.960 --> 00:13:18.560]  你不是讀物理
[00:13:18.560 --> 00:13:20.760]  用很多熱水沖都可以
[00:13:20.760 --> 00:13:22.960]  用很多熱水也可以
[00:13:22.960 --> 00:13:26.360]  你沖多久才沖掉那一盆油呢?
[00:13:26.360 --> 00:13:28.760]  要沖多久才能把油沖掉?
[00:13:28.760 --> 00:13:29.760]  不是那麼容易
[00:13:29.760 --> 00:13:30.760]  不容易的
[00:13:30.760 --> 00:13:32.560]  就算用紙抹掉油污
[00:13:32.560 --> 00:13:33.760]  你沖很久都沖不掉
[00:13:33.760 --> 00:13:34.960]  為什麼用洗潔精?
[00:13:34.960 --> 00:13:36.960]  為什麼要用洗潔精呢?
[00:13:36.960 --> 00:13:39.960]  原來洗潔精有一個特色
[00:13:39.960 --> 00:13:41.360]  洗潔精有一個特色
[00:13:41.360 --> 00:13:44.760]  就是原來洗潔精可以將油吸住
[00:13:44.760 --> 00:13:46.760]  洗潔精將油吸住
[00:13:46.760 --> 00:13:48.960]  你知道肥皂是用什麼製造的嗎?
[00:13:48.960 --> 00:13:50.760]  你知道肥皂是用什麼製造的嗎?
[00:13:50.760 --> 00:13:54.160]  有沒有人知道肥皂是用什麼製造的?
[00:13:54.160 --> 00:13:56.960]  原來肥皂是用油製造的
[00:13:56.960 --> 00:13:58.160]  肥皂是用油製造的
[00:13:58.160 --> 00:14:00.160]  你說不是吧牧師
[00:14:00.160 --> 00:14:01.360]  不是吧牧師
[00:14:01.360 --> 00:14:02.760]  這個我就不騙你
[00:14:02.760 --> 00:14:03.960]  我是很懂的
[00:14:03.960 --> 00:14:05.160]  這個我就知道了
[00:14:05.160 --> 00:14:07.160]  因為我做過肥皂
[00:14:07.160 --> 00:14:08.160]  因為我做過
[00:14:08.160 --> 00:14:10.960]  肥皂是用很多油混合在一起
[00:14:10.960 --> 00:14:12.760]  就變成一塊肥皂
[00:14:12.760 --> 00:14:15.560]  肥皂是用很多油混合在一起
[00:14:15.560 --> 00:14:16.760]  洗潔精一樣
[00:14:16.760 --> 00:14:17.360]  洗潔精一樣
[00:14:17.360 --> 00:14:19.760]  為什麼他們要用油做的東西
[00:14:19.760 --> 00:14:21.760]  就可以洗掉油呢?
[00:14:21.760 --> 00:14:23.960]  為什麼用油做的可以把油洗掉呢?
[00:14:23.960 --> 00:14:25.760]  就是因為它們能夠黏在一起
[00:14:25.760 --> 00:14:28.160]  然後就隨時拿掉
[00:14:28.160 --> 00:14:29.760]  因為它們可以吸在一起
[00:14:29.760 --> 00:14:31.160]  再把它拋掉
[00:14:31.160 --> 00:14:33.160]  所以有些人經常問我
[00:14:33.160 --> 00:14:33.960]  牧師
[00:14:33.960 --> 00:14:36.960]  有些窗戶我貼了一些膠紙
[00:14:36.960 --> 00:14:38.160]  有些人問我說
[00:14:38.160 --> 00:14:39.760]  窗戶貼了一些膠紙
[00:14:39.760 --> 00:14:40.960]  撕出來之後
[00:14:40.960 --> 00:14:43.760]  那些膠紙貼在玻璃上
[00:14:43.760 --> 00:14:46.160]  撕掉膠紙還有一些黏黏糊糊的
