
[00:00:00.000 --> 00:00:02.000]  共主明文下訂 姐妹平安
[00:02:51.200 --> 00:02:52.200]  我沒有在這裡
[00:02:52.200 --> 00:02:53.200]  不過他就說
[00:02:53.200 --> 00:02:54.200]  這個世界和其上的事
[00:02:54.200 --> 00:02:55.200]  這個世界和其上的事
[00:02:55.200 --> 00:02:56.200]  世界和上帝的事
[00:02:56.200 --> 00:02:57.200]  知道嗎
[00:02:57.200 --> 00:02:58.200]  知道嗎
[00:02:58.200 --> 00:02:59.200]  都會什麼
[00:02:59.200 --> 00:03:00.200]  都會什麼
[00:03:00.200 --> 00:03:01.200]  都會過去
[00:03:01.200 --> 00:03:02.200]  都會過去
[00:03:02.200 --> 00:03:03.200]  唯獨遵行耶和華的旨意
[00:03:03.200 --> 00:03:04.200]  唯獨遵行耶和華的旨意
[00:03:04.200 --> 00:03:05.200]  唯獨遵行耶和華的旨意
[00:03:05.200 --> 00:03:06.200]  唯獨遵行耶和華的旨意
[00:03:06.200 --> 00:03:07.200]  唯獨遵行耶和華的旨意
[00:03:07.200 --> 00:03:08.200]  永遠長存
[00:03:08.200 --> 00:03:09.200]  永遠長存
[00:03:09.200 --> 00:03:10.200]  永遠長存
[00:03:10.200 --> 00:03:11.200]  永遠長存
[00:03:11.200 --> 00:03:12.200]  永遠長存
[00:03:12.200 --> 00:03:13.200]  上帝的旨意在哪裡找到呢
[00:03:13.200 --> 00:03:14.200]  永遠長存
[00:03:14.200 --> 00:03:15.200]  上帝的旨意在哪裡找到呢
[00:03:15.200 --> 00:03:20.200]  永遠長存
[00:03:45.200 --> 00:03:46.200]  在南國末期的時候
[00:03:46.200 --> 00:03:47.200]  在南國末期的時候
[00:03:47.200 --> 00:03:48.200]  仍有君王的時候
[00:03:48.200 --> 00:03:49.200]  仍有君王的時候
[00:03:49.200 --> 00:03:50.200]  仍有君王的時候
[00:03:50.200 --> 00:03:51.200]  有一位是上帝呼召的先知
[00:03:51.200 --> 00:03:52.200]  有一位是上帝呼召的先知
[00:03:52.200 --> 00:03:53.200]  有一位是上帝呼召的先知
[00:03:53.200 --> 00:03:54.200]  有一位是上帝呼召的先知
[00:03:54.200 --> 00:03:55.200]  有一位是上帝呼召的先知
[00:03:55.200 --> 00:03:56.200]  一位是上帝呼召的先知
[00:03:56.200 --> 00:03:57.200]  一位是上帝呼召的先知
[00:03:57.200 --> 00:03:58.200]  一位是上帝呼召的先知
[00:03:58.200 --> 00:03:59.200]  一位是上帝呼召的先知
[00:03:59.200 --> 00:04:00.200]  一位是上帝呼召的先知
[00:04:00.200 --> 00:04:01.200]  一位是上帝呼召的先知
[00:04:01.200 --> 00:04:02.200]  一位是上帝呼召的先知
[00:04:02.200 --> 00:04:30.200]  一位是上帝呼召的先知
[00:04:33.200 --> 00:04:34.200]  聽的人呢
[00:04:34.200 --> 00:04:35.200]  聽的人呢
[00:04:35.200 --> 00:04:36.200]  聽的人呢
[00:04:36.200 --> 00:04:37.200]  是已經亡國了
[00:04:37.200 --> 00:04:38.200]  是已經亡國了
[00:04:38.200 --> 00:04:39.200]  是已經亡國了
[00:04:39.200 --> 00:04:40.200]  是已經亡國了
[00:04:40.200 --> 00:04:41.200]  那對他們有什麼影響呢
[00:04:41.200 --> 00:04:42.200]  那對他們有什麼影響呢
[00:04:42.200 --> 00:04:43.200]  那對他們有什麼影響呢
[00:04:43.200 --> 00:04:44.200]  那對他們有什麼影響呢
[00:04:44.200 --> 00:04:45.200]  那對他們有什麼影響呢
[00:04:45.200 --> 00:04:46.200]  那對他們有什麼影響呢
[00:04:46.200 --> 00:04:47.200]  那對他們有什麼影響呢
[00:04:47.200 --> 00:04:48.200]  那對他們有什麼影響呢
[00:04:48.200 --> 00:04:49.200]  那對他們有什麼影響呢
[00:04:49.200 --> 00:04:50.200]  那對他們有什麼影響呢
[00:04:50.200 --> 00:04:51.200]  那對他們有什麼影響呢
[00:04:51.200 --> 00:04:52.200]  那對他們有什麼影響呢
[00:04:52.200 --> 00:04:53.200]  那對他們有什麼影響呢
[00:04:53.200 --> 00:04:54.200]  那對他們有什麼影響呢
[00:04:54.200 --> 00:04:55.200]  那對他們有什麼影響呢
[00:04:55.200 --> 00:05:03.200]  那對他們有什麼影響呢
[00:05:03.200 --> 00:05:04.200]  那對他們有什麼影響呢
[00:05:04.200 --> 00:05:05.200]  那對他們有什麼影響呢
[00:05:05.200 --> 00:05:06.200]  那對他們有什麼影響呢
[00:05:06.200 --> 00:05:07.200]  那對他們有什麼影響呢
[00:05:07.200 --> 00:05:08.200]  那對他們有什麼影響呢
[00:05:08.200 --> 00:05:09.200]  那對他們有什麼影響呢
[00:05:09.200 --> 00:05:10.200]  那對他們有什麼影響呢
[00:05:10.200 --> 00:05:11.200]  那對他們有什麼影響呢
[00:05:11.200 --> 00:05:12.200]  那對他們有什麼影響呢
[00:05:12.200 --> 00:05:13.200]  那對他們有什麼影響呢
[00:05:13.200 --> 00:05:14.200]  那對他們有什麼影響呢
[00:05:14.200 --> 00:05:15.200]  那對他們有什麼影響呢
[00:05:15.200 --> 00:05:16.200]  那對他們有什麼影響呢
[00:05:16.200 --> 00:05:17.200]  那對他們有什麼影響呢
[00:05:17.200 --> 00:05:18.200]  那對他們有什麼影響呢
[00:05:18.200 --> 00:05:19.200]  那對他們有什麼影響呢
[00:05:19.200 --> 00:05:20.200]  那對他們有什麼影響呢
[00:05:20.200 --> 00:05:21.200]  那對他們有什麼影響呢
[00:05:21.200 --> 00:05:22.200]  那對他們有什麼影響呢
[00:05:25.200 --> 00:05:26.200]  那對他們有什麼影響呢
[00:05:26.200 --> 00:05:27.200]  那對他們有什麼影響呢
[00:05:27.200 --> 00:05:28.200]  那對他們有什麼影響呢
[00:05:28.200 --> 00:05:29.200]  那對他們有什麼影響呢
[00:05:29.200 --> 00:05:30.200]  那對他們有什麼影響呢
[00:05:30.200 --> 00:05:31.200]  那對他們有什麼影響呢
[00:05:31.200 --> 00:05:32.200]  那對他們有什麼影響呢
[00:05:32.200 --> 00:05:33.200]  那對他們有什麼影響呢
[00:05:33.200 --> 00:05:34.200]  那對他們有什麼影響呢
[00:05:34.200 --> 00:05:35.200]  那對他們有什麼影響呢
[00:05:35.200 --> 00:05:36.200]  那對他們有什麼影響呢
[00:05:36.200 --> 00:05:37.200]  那對他們有什麼影響呢
[00:05:37.200 --> 00:05:38.200]  那對他們有什麼影響呢
[00:05:38.200 --> 00:05:39.200]  那對他們有什麼影響呢
[00:05:39.200 --> 00:05:40.200]  那對他們有什麼影響呢
[00:05:40.200 --> 00:05:41.200]  那對他們有什麼影響呢
[00:05:41.200 --> 00:05:42.200]  那對他們有什麼影響呢
[00:05:42.200 --> 00:05:43.200]  那對他們有什麼影響呢
[00:05:43.200 --> 00:05:44.200]  那對他們有什麼影響呢
[00:05:44.200 --> 00:05:45.200]  那對他們有什麼影響呢
[00:05:55.200 --> 00:05:56.200]  那對他們有什麼影響呢
[00:05:56.200 --> 00:05:57.200]  那對他們有什麼影響呢
[00:05:57.200 --> 00:05:58.200]  那對他們有什麼影響呢
[00:05:58.200 --> 00:05:59.200]  那對他們有什麼影響呢
[00:05:59.200 --> 00:06:00.200]  那對他們有什麼影響呢
[00:06:00.200 --> 00:06:01.200]  那對他們有什麼影響呢
[00:06:01.200 --> 00:06:02.200]  那對他們有什麼影響呢
[00:06:02.200 --> 00:06:03.200]  那對他們有什麼影響呢
[00:06:03.200 --> 00:06:04.200]  那對他們有什麼影響呢
[00:06:04.200 --> 00:06:05.200]  那對他們有什麼影響呢
[00:06:05.200 --> 00:06:06.200]  那對他們有什麼影響呢
[00:06:06.200 --> 00:06:07.200]  那對他們有什麼影響呢
[00:06:07.200 --> 00:06:08.200]  那對他們有什麼影響呢
[00:06:08.200 --> 00:06:09.200]  那對他們有什麼影響呢
[00:06:09.200 --> 00:06:10.200]  那對他們有什麼影響呢
[00:06:10.200 --> 00:06:11.200]  那對他們有什麼影響呢
[00:06:11.200 --> 00:06:12.200]  那對他們有什麼影響呢
[00:06:12.200 --> 00:06:13.200]  那對他們有什麼影響呢
[00:06:13.200 --> 00:06:14.200]  那對他們有什麼影響呢
[00:06:14.200 --> 00:06:15.200]  那對他們有什麼影響呢
[00:06:25.200 --> 00:06:26.200]  那對他們有什麼影響呢
[00:06:26.200 --> 00:06:27.200]  那對他們有什麼影響呢
[00:06:27.200 --> 00:06:28.200]  那對他們有什麼影響呢
[00:06:28.200 --> 00:06:29.200]  那對他們有什麼影響呢
[00:06:29.200 --> 00:06:30.200]  那對他們有什麼影響呢
[00:06:30.200 --> 00:06:31.200]  那對他們有什麼影響呢
[00:06:31.200 --> 00:06:32.200]  那對他們有什麼影響呢
[00:06:32.200 --> 00:06:33.200]  那對他們有什麼影響呢
[00:06:33.200 --> 00:06:34.200]  那對他們有什麼影響呢
[00:06:34.200 --> 00:06:35.200]  那對他們有什麼影響呢
[00:06:35.200 --> 00:06:36.200]  那對他們有什麼影響呢
[00:06:36.200 --> 00:06:37.200]  那對他們有什麼影響呢
[00:06:37.200 --> 00:06:38.200]  那對他們有什麼影響呢
[00:06:38.200 --> 00:06:39.200]  那對他們有什麼影響呢
[00:06:39.200 --> 00:06:40.200]  那對他們有什麼影響呢
[00:06:40.200 --> 00:06:41.200]  那對他們有什麼影響呢
[00:06:41.200 --> 00:06:42.200]  那對他們有什麼影響呢
[00:06:42.200 --> 00:06:43.200]  那對他們有什麼影響呢
[00:06:43.200 --> 00:06:44.200]  那對他們有什麼影響呢
[00:06:44.200 --> 00:06:45.200]  那對他們有什麼影響呢
[00:06:55.200 --> 00:06:56.200]  那對他們有什麼影響呢
[00:06:56.200 --> 00:06:57.200]  那對他們有什麼影響呢
[00:06:57.200 --> 00:06:58.200]  那對他們有什麼影響呢
[00:06:58.200 --> 00:06:59.200]  那對他們有什麼影響呢
[00:06:59.200 --> 00:07:00.200]  那對他們有什麼影響呢
[00:07:00.200 --> 00:07:01.200]  那對他們有什麼影響呢
[00:07:01.200 --> 00:07:02.200]  那對他們有什麼影響呢
[00:07:02.200 --> 00:07:03.200]  那對他們有什麼影響呢
[00:07:03.200 --> 00:07:04.200]  那對他們有什麼影響呢
[00:07:04.200 --> 00:07:05.200]  那對他們有什麼影響呢
[00:07:05.200 --> 00:07:06.200]  那對他們有什麼影響呢
[00:07:06.200 --> 00:07:07.200]  那對他們有什麼影響呢
[00:07:07.200 --> 00:07:08.200]  那對他們有什麼影響呢
[00:07:08.200 --> 00:07:09.200]  那對他們有什麼影響呢
[00:07:09.200 --> 00:07:10.200]  那對他們有什麼影響呢
[00:07:10.200 --> 00:07:11.200]  那對他們有什麼影響呢
[00:07:11.200 --> 00:07:12.200]  那對他們有什麼影響呢
[00:07:12.200 --> 00:07:13.200]  那對他們有什麼影響呢
[00:07:13.200 --> 00:07:14.200]  那對他們有什麼影響呢
[00:07:14.200 --> 00:07:15.200]  那對他們有什麼影響呢
[00:07:25.200 --> 00:07:26.200]  那對他們有什麼影響呢
[00:07:26.200 --> 00:07:27.200]  那對他們有什麼影響呢
[00:07:27.200 --> 00:07:28.200]  那對他們有什麼影響呢
[00:07:28.200 --> 00:07:29.200]  那對他們有什麼影響呢
[00:07:29.200 --> 00:07:30.200]  那對他們有什麼影響呢
[00:07:30.200 --> 00:07:31.200]  那對他們有什麼影響呢
[00:07:31.200 --> 00:07:32.200]  那對他們有什麼影響呢
[00:07:32.200 --> 00:07:33.200]  那對他們有什麼影響呢
[00:07:33.200 --> 00:07:34.200]  那對他們有什麼影響呢
[00:07:34.200 --> 00:07:35.200]  那對他們有什麼影響呢
[00:07:35.200 --> 00:07:36.200]  那對他們有什麼影響呢
[00:07:36.200 --> 00:07:37.200]  那對他們有什麼影響呢
[00:07:37.200 --> 00:07:38.200]  那對他們有什麼影響呢
[00:07:38.200 --> 00:07:39.200]  那對他們有什麼影響呢
[00:07:39.200 --> 00:07:40.200]  那對他們有什麼影響呢
[00:07:40.200 --> 00:07:41.200]  那對他們有什麼影響呢
[00:07:41.200 --> 00:07:42.200]  那對他們有什麼影響呢
[00:07:42.200 --> 00:07:43.200]  那對他們有什麼影響呢
[00:07:43.200 --> 00:07:44.200]  那對他們有什麼影響呢
[00:07:44.200 --> 00:07:45.200]  那對他們有什麼影響呢
[00:07:55.200 --> 00:07:56.200]  是不是說結婚了
[00:07:56.200 --> 00:07:57.200]  是不是說結婚了
[00:07:57.200 --> 00:07:58.200]  主耶穌是新郎過啊
[00:07:58.200 --> 00:07:59.200]  主耶穌是新郎
[00:07:59.200 --> 00:08:00.200]  主耶穌是新郎
[00:08:00.200 --> 00:08:01.200]  眾信徒呢
[00:08:01.200 --> 00:08:02.200]  眾信徒呢
[00:08:02.200 --> 00:08:03.200]  是新娘啊
[00:08:03.200 --> 00:08:04.200]  是新娘
[00:08:04.200 --> 00:08:05.200]  是新娘啊
[00:08:05.200 --> 00:08:06.200]  弟兄姊妹
[00:08:06.200 --> 00:08:07.200]  弟兄姊妹
[00:08:07.200 --> 00:08:08.200]  這個主題是從哪裡來的
[00:08:08.200 --> 00:08:09.200]  這個主題是從哪裡來的
[00:08:09.200 --> 00:08:10.200]  這個主題是從哪裡來的
[00:08:10.200 --> 00:08:11.200]  九月
[00:08:11.200 --> 00:08:12.200]  九月
[00:08:12.200 --> 00:08:13.200]  出埃及記
[00:08:13.200 --> 00:08:14.200]  出埃及記
[00:08:14.200 --> 00:08:15.200]  run into
[00:08:15.200 --> 00:08:16.200]  run into
[00:08:16.200 --> 00:08:17.200]  直到啟示錄
[00:08:17.200 --> 00:08:18.200]  直到啟示錄
[00:08:18.200 --> 00:08:19.200]  啟示錄是聖經最後一本書啊
[00:08:19.200 --> 00:08:20.200]  啟示錄是聖經最後一本書
[00:08:20.200 --> 00:08:21.200]  出埃及記呢
[00:08:21.200 --> 00:08:22.200]  出埃及記呢
[00:08:22.200 --> 00:08:25.200]  是九月第二卷書啊
[00:08:25.200 --> 00:08:26.200]  是九月第二卷書
[00:08:26.200 --> 00:08:27.200]  是九月第二卷書
[00:08:27.200 --> 00:08:28.200]  所以我說的這些concept啊
[00:08:28.200 --> 00:08:29.200]  所以我說的這些concept啊
[00:08:29.200 --> 00:08:30.200]  中國講的這些概念
[00:08:30.200 --> 00:08:31.200]  中國講的這些概念
[00:08:31.200 --> 00:08:32.200]  不是突然間爆出來的
[00:08:32.200 --> 00:08:33.200]  不是突然間爆出來的
[00:08:33.200 --> 00:08:34.200]  不是獨一無二產生的
[00:08:34.200 --> 00:08:35.200]  不是獨一無二產生的
[00:08:35.200 --> 00:08:36.200]  不是獨一無二產生的
[00:08:36.200 --> 00:08:37.200]  聖經是聖經那條血脈啊
[00:08:37.200 --> 00:08:38.200]  聖經那條血脈啊
[00:08:38.200 --> 00:08:39.200]  聖經那條血脈啊
[00:08:39.200 --> 00:08:40.200]  聖經那條血脈啊
[00:08:40.200 --> 00:08:41.200]  聖經那條血脈啊
[00:08:41.200 --> 00:08:42.200]  聖經那條血脈啊
[00:08:42.200 --> 00:08:43.200]  聖經那條血脈啊
[00:08:43.200 --> 00:08:44.200]  聖經那條血脈啊
[00:08:44.200 --> 00:08:45.200]  聖經那條血脈啊
[00:08:45.200 --> 00:08:55.200]  聖經那條血脈啊
[00:08:55.200 --> 00:08:56.200]  聖經那條血脈啊
[00:08:56.200 --> 00:08:57.200]  聖經那條血脈啊
[00:08:57.200 --> 00:08:58.200]  聖經那條血脈啊
[00:08:58.200 --> 00:08:59.200]  聖經那條血脈啊
[00:08:59.200 --> 00:09:00.200]  聖經那條血脈啊
[00:09:00.200 --> 00:09:01.200]  聖經那條血脈啊
[00:09:01.200 --> 00:09:02.200]  聖經那條血脈啊
[00:09:02.200 --> 00:09:03.200]  聖經那條血脈啊
[00:09:03.200 --> 00:09:04.200]  聖經那條血脈啊
[00:09:04.200 --> 00:09:05.200]  聖經那條血脈啊
[00:09:05.200 --> 00:09:06.200]  聖經那條血脈啊
[00:09:06.200 --> 00:09:07.200]  聖經那條血脈啊
[00:09:07.200 --> 00:09:08.200]  聖經那條血脈啊
[00:09:08.200 --> 00:09:09.200]  聖經那條血脈啊
[00:09:09.200 --> 00:09:10.200]  聖經那條血脈啊
[00:09:10.200 --> 00:09:11.200]  聖經那條血脈啊
[00:09:11.200 --> 00:09:12.200]  聖經那條血脈啊
[00:09:12.200 --> 00:09:13.200]  聖經那條血脈啊
[00:09:13.200 --> 00:09:14.200]  聖經那條血脈啊
[00:09:15.200 --> 00:09:16.200]  聖經那條血脈啊
[00:09:16.200 --> 00:09:17.200]  聖經那條血脈啊
[00:09:17.200 --> 00:09:18.200]  聖經那條血脈啊
[00:09:18.200 --> 00:09:19.200]  聖經那條血脈啊
[00:09:19.200 --> 00:09:20.200]  聖經那條血脈啊
[00:09:20.200 --> 00:09:21.200]  聖經那條血脈啊
[00:09:21.200 --> 00:09:22.200]  聖經那條血脈啊
[00:09:22.200 --> 00:09:23.200]  聖經那條血脈啊
[00:09:23.200 --> 00:09:24.200]  聖經那條血脈啊
[00:09:24.200 --> 00:09:25.200]  聖經那條血脈啊
[00:09:25.200 --> 00:09:26.200]  聖經那條血脈啊
[00:09:26.200 --> 00:09:27.200]  聖經那條血脈啊
[00:09:27.200 --> 00:09:28.200]  聖經那條血脈啊
[00:09:28.200 --> 00:09:29.200]  聖經那條血脈啊
[00:09:29.200 --> 00:09:30.200]  聖經那條血脈啊
[00:09:30.200 --> 00:09:31.200]  聖經那條血脈啊
[00:09:31.200 --> 00:09:32.200]  聖經那條血脈啊
[00:09:32.200 --> 00:09:33.200]  聖經那條血脈啊
[00:09:33.200 --> 00:09:34.200]  聖經那條血脈啊
[00:09:34.200 --> 00:09:35.200]  聖經那條血脈啊
[00:09:46.200 --> 00:09:47.200]  我這邊你看
[00:09:47.200 --> 00:09:48.200]  十字兵法
[00:09:48.200 --> 00:09:49.200]  孫班啊
[00:09:49.200 --> 00:09:50.200]  什麼時代的人啊
[00:09:50.200 --> 00:09:51.200]  孫班啊
[00:09:51.200 --> 00:09:52.200]  什麼時代的人啊
[00:09:52.200 --> 00:09:53.200]  春秋
[00:09:53.200 --> 00:09:54.200]  春秋戰國的時候
[00:09:54.200 --> 00:09:55.200]  孫班啊
[00:09:55.200 --> 00:09:56.200]  孫班啊
[00:09:56.200 --> 00:09:57.200]  孫班啊
[00:09:57.200 --> 00:09:58.200]  孫班啊
[00:09:58.200 --> 00:09:59.200]  孫班啊
[00:09:59.200 --> 00:10:00.200]  孫班啊
[00:10:00.200 --> 00:10:01.200]  孫班啊
[00:10:01.200 --> 00:10:02.200]  孫班啊
[00:10:02.200 --> 00:10:03.200]  孫班啊
[00:10:03.200 --> 00:10:04.200]  孫班啊
[00:10:04.200 --> 00:10:05.200]  什麼時代的人啊
[00:10:05.200 --> 00:10:06.200]  春秋
[00:10:06.200 --> 00:10:07.200]  春秋戰國的時候
[00:10:07.200 --> 00:10:08.200]  孫班啊
[00:10:08.200 --> 00:10:09.200]  孫班啊
[00:10:09.200 --> 00:10:10.200]  孫班啊
[00:10:10.200 --> 00:10:11.200]  孫班啊
[00:10:11.200 --> 00:10:12.200]  孫班啊
[00:10:12.200 --> 00:10:13.200]  孫班啊
[00:10:13.200 --> 00:10:14.200]  春秋呢
[00:10:14.200 --> 00:10:40.200]  如果有中國歷史底再看這個很有趣,這個有沒有列強啊?有啊,一會兒我和你講啊,個個都怎樣啊?個個都怎樣?好意思,我想吃你啊,我想吃你,你想吃我啊,你想吃我,所以那時候讀聖經看中國文化的時候,有多少次啊?
[00:10:40.200 --> 00:11:09.200]  你有沒有看到獅子這個字啊?有沒有看到獅子這個字?這個是什麼世界啊?這什麼世界?森林世界啊,森林世界啊,我好喜歡看YouTube,African lions啊,那些獅子怎樣謀生啊?好好看啊,如果你看這個非洲獅子,早吃了,非常好看啊,但非常殘忍啊,非常殘忍,很淒涼啊,很淒涼,那你會問啊,你會問,為什麼這個世界這麼殘忍啊?
[00:11:10.200 --> 00:11:12.200]  為什麼這個世界這麼殘酷啊?
[00:11:12.200 --> 00:11:39.200]  這是羅馬書,萬物都要嘆息啊,因為人犯罪,類及什麼呢?Animals,這些是羅馬書,大家看到,聖經是將很多東西扣起來的,回應了的,本文中心呢,本文就是九節,耶穌的書,二章九到十九節呢?
[00:11:39.200 --> 00:12:05.200]  二章九到十九節,就是以色列人不如兩個民族,基提,基達,一會兒我會進去究竟是什麼人啊,這兩個當然不是驚悚耶和華的民族來的,但他比以色列人好,他沒有喚神,
