
[00:00:00.000 --> 00:00:04.320]  我們今年教會鼓勵弟兄姊妹勇敢走出去
[00:01:12.620 --> 00:01:14.620]  這一本其實是幾年前
[00:01:14.620 --> 00:01:16.620]  我回中國大陸的時候
[00:01:16.620 --> 00:01:20.620]  去一些農村培訓班的時候
[00:01:20.620 --> 00:01:21.620]  他們給我看的
[00:01:21.620 --> 00:01:23.620]  是歷史遺物
[00:01:23.620 --> 00:01:24.620]  其實是什麼呢
[00:01:24.620 --> 00:01:26.620]  其實裏面是包著聖經
[00:01:26.620 --> 00:01:28.620]  為什麼聖經外面的封面
[00:01:28.620 --> 00:01:31.620]  要包著毛主席毛語錄呢
[00:01:31.620 --> 00:01:34.620]  就是因為以前文化大革命的時候
[00:01:34.620 --> 00:01:35.620]  很多時候
[00:01:35.620 --> 00:01:36.620]  如果你擁有聖經
[00:01:36.620 --> 00:01:38.620]  就會被人發現
[00:01:38.620 --> 00:01:40.620]  就會燒掉你的聖經
[00:01:40.620 --> 00:01:42.620]  還會抓你出去批鬥
[00:01:42.620 --> 00:01:44.620]  所以當時很多人
[00:01:44.620 --> 00:01:45.620]  其中一種方法
[00:01:45.620 --> 00:01:46.620]  為了保存聖經
[00:01:46.620 --> 00:01:49.620]  有時候人們會收在灶底
[00:01:49.620 --> 00:01:51.620]  有些人就會用這個方法
[00:01:51.620 --> 00:01:53.620]  包裝封面
[00:01:53.620 --> 00:01:55.620]  保存著聖經
[00:01:57.620 --> 00:01:58.620]  聖經
[00:01:58.620 --> 00:01:59.620]  對很多人來說
[00:01:59.620 --> 00:02:01.620]  很珍貴
[00:02:01.620 --> 00:02:03.620]  特別是信了耶穌很久的時候
[00:02:03.620 --> 00:02:05.620]  我不知道你家裏有多少本聖經
[00:02:05.620 --> 00:02:08.620]  可能你越信得久
[00:02:08.620 --> 00:02:10.620]  你家裏有很多不同的聖經
[00:02:10.620 --> 00:02:12.620]  不同版本的聖經
[00:02:12.620 --> 00:02:13.620]  或者有些聖經
[00:02:13.620 --> 00:02:15.620]  你已經放在這裏鋪陳用
[00:02:15.620 --> 00:02:16.620]  聖經
[00:02:16.620 --> 00:02:19.620]  聖經對於你來說
[00:02:19.620 --> 00:02:21.620]  是一本什麼呢
[00:02:21.620 --> 00:02:24.620]  如果我今天告訴你
[00:02:24.620 --> 00:02:26.620]  這本聖經是很厲害的
[00:02:26.620 --> 00:02:28.620]  很powerful的
[00:02:28.620 --> 00:02:30.620]  很有力量的
[00:02:30.620 --> 00:02:32.620]  你信不信
[00:02:32.620 --> 00:02:35.620]  今天我們看一段經文
[00:02:35.620 --> 00:02:36.620]  提摩太后書
[00:02:36.620 --> 00:02:37.620]  大概是說
[00:02:37.620 --> 00:02:38.620]  主耶穌基督之後
[00:02:38.620 --> 00:02:40.620]  六十年左右
[00:02:40.620 --> 00:02:42.620]  在當時的環境
[00:02:42.620 --> 00:02:44.620]  有個尼祿皇帝
[00:02:44.620 --> 00:02:46.620]  很瘋狂的迫害
[00:02:46.620 --> 00:02:48.620]  迫害很多的基督徒
[00:02:48.620 --> 00:02:50.620]  使徒保羅
[00:02:50.620 --> 00:02:52.620]  也在坐牢
[00:02:52.620 --> 00:02:54.620]  甚至使徒保羅有機會
[00:02:54.620 --> 00:02:55.620]  面對死刑
[00:02:55.620 --> 00:02:56.620]  這個危險
[00:02:56.620 --> 00:02:58.620]  在那個時候
[00:02:58.620 --> 00:03:00.620]  很多原本信耶穌的人
[00:03:00.620 --> 00:03:01.620]  他們也害怕
[00:03:01.620 --> 00:03:03.620]  心裏也很亂
[00:03:03.620 --> 00:03:04.620]  信心也很亂
[00:03:04.620 --> 00:03:06.620]  甚至有些不信耶穌
[00:03:06.620 --> 00:03:08.620]  在教會裏也有很多人說
[00:03:08.620 --> 00:03:09.620]  自己是師父
[00:03:09.620 --> 00:03:10.620]  我多厲害
[00:03:10.620 --> 00:03:11.620]  我教你聖經
[00:03:11.620 --> 00:03:12.620]  但是說的很多
[00:03:12.620 --> 00:03:14.620]  是不對的道理
[00:03:14.620 --> 00:03:16.620]  所以提摩太后書
[00:03:16.620 --> 00:03:17.620]  也在說
[00:03:17.620 --> 00:03:19.620]  好像一個末世
[00:03:19.620 --> 00:03:20.620]  人心惶惶
[00:03:20.620 --> 00:03:21.620]  很敗壞
[00:03:21.620 --> 00:03:23.620]  很多異端出現
[00:03:23.620 --> 00:03:24.620]  剛才我們讀的一段
[00:03:24.620 --> 00:03:25.620]  聖經提摩太后書
[00:03:25.620 --> 00:03:27.620]  三章十四至十七節
[00:03:27.620 --> 00:03:29.620]  保羅就提醒他的徒弟
[00:03:29.620 --> 00:03:30.620]  提摩太
[00:03:30.620 --> 00:03:31.620]  Timothy
[00:03:31.620 --> 00:03:32.620]  他是他的徒弟
[00:03:32.620 --> 00:03:33.620]  告訴他
[00:03:33.620 --> 00:03:34.620]  在這個這麼混亂的世代
[00:03:34.620 --> 00:03:36.620]  彎曲薄弱的世代裏
[00:03:36.620 --> 00:03:38.620]  我們更加要
[00:03:38.620 --> 00:03:39.620]  有聖經
[00:03:39.620 --> 00:03:40.620]  有神的說話
[00:03:40.620 --> 00:03:42.620]  我們更加要在神的說話裏
[00:03:42.620 --> 00:03:44.620]  要
[00:03:44.620 --> 00:03:45.620]  做得好
[00:03:45.620 --> 00:03:47.620]  我們要更加明白神的說話
[00:03:47.620 --> 00:03:48.620]  以致我們才能夠
[00:03:48.620 --> 00:03:50.620]  在這個這麼混亂的世代裏
[00:03:50.620 --> 00:03:52.620]  我們才能夠
[00:03:52.620 --> 00:03:54.620]  經歷到神
[00:03:54.620 --> 00:03:55.620]  我們才能夠
[00:03:55.620 --> 00:03:57.620]  行神的路
[00:03:57.620 --> 00:04:00.620]  教會三大目標
[00:04:00.620 --> 00:04:01.620]  記不記得
[00:04:01.620 --> 00:04:03.620]  又再重覆一次
[00:04:03.620 --> 00:04:04.620]  我們今年希望能夠
[00:04:04.620 --> 00:04:06.620]  帶領整個教會
[00:04:06.620 --> 00:04:07.620]  帶領多少人
[00:04:07.620 --> 00:04:09.620]  信耶穌和和他做栽培
[00:04:09.620 --> 00:04:11.620]  十五個
[00:04:11.620 --> 00:04:13.620]  其實不是很多
[00:04:13.620 --> 00:04:14.620]  是不是
[00:04:14.620 --> 00:04:15.620]  只是每一組
[00:04:15.620 --> 00:04:16.620]  增長一點五個
[00:04:16.620 --> 00:04:18.620]  就已經達到了目標
[00:04:19.620 --> 00:04:20.620]  但其實是一種
[00:04:20.620 --> 00:04:21.620]  我們向外
[00:04:21.620 --> 00:04:22.620]  我們需要不只是
[00:04:22.620 --> 00:04:23.620]  在這裏聚會真是好
[00:04:23.620 --> 00:04:25.620]  我們需要有一個心
[00:04:25.620 --> 00:04:26.620]  我們未信的家人
[00:04:26.620 --> 00:04:27.620]  我們未信的朋友
[00:04:27.620 --> 00:04:28.620]  我們未信的同學
[00:04:28.620 --> 00:04:29.620]  同事
[00:04:29.620 --> 00:04:31.620]  你願不願意見到他好
[00:04:31.620 --> 00:04:32.620]  神的愛
[00:04:32.620 --> 00:04:33.620]  是很好的
[00:04:33.620 --> 00:04:34.620]  你願意和他分享
[00:04:34.620 --> 00:04:35.620]  第二
[00:04:35.620 --> 00:04:37.620]  我們期望
[00:04:37.620 --> 00:04:38.620]  每一個在這裏
[00:04:38.620 --> 00:04:39.620]  坐在這裏的人
[00:04:39.620 --> 00:04:40.620]  今年裏面
[00:04:40.620 --> 00:04:41.620]  至少認識多少個
[00:04:41.620 --> 00:04:42.620]  你不認識的人
[00:04:42.620 --> 00:04:44.620]  兩個
[00:04:44.620 --> 00:04:45.620]  其實是否真的很容易
[00:04:45.620 --> 00:04:46.620]  達到這些目標
[00:04:46.620 --> 00:04:49.620]  太容易了
[00:04:49.620 --> 00:04:52.620]  至少兩個
[00:04:52.620 --> 00:04:53.620]  其實是在推動我們
[00:04:53.620 --> 00:04:54.620]  突破自己
[00:04:54.620 --> 00:04:55.620]  認識一下
[00:04:55.620 --> 00:04:56.620]  關心
[00:04:56.620 --> 00:04:57.620]  不只是認識
[00:04:57.620 --> 00:04:58.620]  不只是知道他的名字
[00:04:58.620 --> 00:04:59.620]  關心他
[00:04:59.620 --> 00:05:00.620]  和他建立
[00:05:00.620 --> 00:05:02.620]  主內弟兄姊妹
[00:05:02.620 --> 00:05:04.620]  好的相交關係
[00:05:04.620 --> 00:05:05.620]  第三
[00:05:05.620 --> 00:05:07.620]  靈修
[00:05:07.620 --> 00:05:08.620]  我們鼓勵
[00:05:08.620 --> 00:05:09.620]  人人
[00:05:09.620 --> 00:05:10.620]  天天
[00:05:10.620 --> 00:05:11.620]  靈修
[00:05:11.620 --> 00:05:12.620]  三大目標
[00:05:12.620 --> 00:05:15.620]  當我想的時候
[00:05:15.620 --> 00:05:16.620]  最重要
[00:05:16.620 --> 00:05:17.620]  我們要從
[00:05:17.620 --> 00:05:18.620]  內功
[00:05:18.620 --> 00:05:19.620]  我們學武功
[00:05:19.620 --> 00:05:21.620]  只是耍外面的招式
[00:05:21.620 --> 00:05:22.620]  如果你沒有內心的
[00:05:22.620 --> 00:05:23.620]  內功是不行的
[00:05:23.620 --> 00:05:25.620]  所以我們一定要
[00:05:25.620 --> 00:05:26.620]  你和神的關係
[00:05:26.620 --> 00:05:27.620]  要打得好
[00:05:27.620 --> 00:05:28.620]  你才能和弟兄姊妹
[00:05:28.620 --> 00:05:29.620]  有好的關係
[00:05:29.620 --> 00:05:30.620]  不然你只是
[00:05:30.620 --> 00:05:31.620]  回來教會
[00:05:31.620 --> 00:05:32.620]  只是一個
[00:05:32.620 --> 00:05:33.620]  好像社交活動
[00:05:33.620 --> 00:05:34.620]  我們有神的愛
[00:05:34.620 --> 00:05:35.620]  我們靈修
[00:05:35.620 --> 00:05:36.620]  又和神有好的關係
[00:05:36.620 --> 00:05:37.620]  有神的愛
[00:05:37.620 --> 00:05:38.620]  我們才能夠愛
[00:05:38.620 --> 00:05:39.620]  我們身邊的弟兄姊妹
[00:05:39.620 --> 00:05:40.620]  我們知道神很愛我們
[00:05:40.620 --> 00:05:41.620]  我們才能夠
[00:05:41.620 --> 00:05:42.620]  帶著這個力量
[00:05:42.620 --> 00:05:43.620]  去愛外面
[00:05:43.620 --> 00:05:44.620]  其他未信耶穌的人
[00:05:45.620 --> 00:05:46.620]  所以
[00:05:46.620 --> 00:05:47.620]  今天我們說
[00:05:47.620 --> 00:05:48.620]  天天靈修
[00:05:48.620 --> 00:05:49.620]  是很重要
[00:05:49.620 --> 00:05:50.620]  聖經神的說話
[00:05:50.620 --> 00:05:52.620]  第一件事
[00:05:52.620 --> 00:05:53.620]  我們看看
[00:05:53.620 --> 00:05:54.620]  神的說話
[00:05:54.620 --> 00:05:55.620]  這裡告訴我們
[00:05:55.620 --> 00:05:56.620]  神的說話
[00:05:56.620 --> 00:05:57.620]  教導是很純正的
[00:05:57.620 --> 00:05:58.620]  為什麼這樣說
[00:05:58.620 --> 00:05:59.620]  我們一起讀十四節
[00:05:59.620 --> 00:06:00.620]  預備
[00:06:00.620 --> 00:06:01.620]  一二三
[00:06:01.620 --> 00:06:11.620]  留意
[00:06:11.620 --> 00:06:13.620]  保羅是和提摩太說
[00:06:14.620 --> 00:06:15.620]  保羅提醒
[00:06:15.620 --> 00:06:16.620]  鼓勵提摩太
[00:06:16.620 --> 00:06:18.620]  他已經從小
[00:06:18.620 --> 00:06:19.620]  已經認識
[00:06:19.620 --> 00:06:20.620]  這些真理
[00:06:20.620 --> 00:06:21.620]  這些真理
[00:06:21.620 --> 00:06:22.620]  已經在他心裡
[00:06:22.620 --> 00:06:24.620]  聖靈經常提醒他
[00:06:24.620 --> 00:06:26.620]  面對任何挑戰
[00:06:26.620 --> 00:06:27.620]  任何困難的時候
[00:06:27.620 --> 00:06:28.620]  有神的說話幫助他
[00:06:28.620 --> 00:06:30.620]  為什麼這麼能夠
[00:06:30.620 --> 00:06:31.620]  確保他所學的東西
[00:06:31.620 --> 00:06:33.620]  所聽到的真理是純正呢
[00:06:33.620 --> 00:06:37.620]  提摩太的師父是誰
[00:06:37.620 --> 00:06:39.620]  保羅
[00:06:39.620 --> 00:06:41.620]  提摩太的母親
[00:06:41.620 --> 00:06:43.620]  和提摩太的婆婆
[00:06:44.620 --> 00:06:46.620]  都是在教會裡成長
[00:06:46.620 --> 00:06:47.620]  基督徒
[00:06:47.620 --> 00:06:49.620]  一些愛主的姐妹
[00:06:49.620 --> 00:06:51.620]  所以提摩太
[00:06:51.620 --> 00:06:54.620]  他至少在這樣的環境裡長大
[00:06:54.620 --> 00:06:56.620]  他是跟隨自己的媽媽
[00:06:56.620 --> 00:06:57.620]  婆婆
[00:06:57.620 --> 00:06:58.620]  跟隨保羅
[00:06:58.620 --> 00:06:59.620]  去認識這個信仰
[00:06:59.620 --> 00:07:01.620]  所以保羅是很清楚的
[00:07:01.620 --> 00:07:02.620]  告訴他
[00:07:02.620 --> 00:07:03.620]  你一直所聽的
[00:07:03.620 --> 00:07:04.620]  所受的教導
[00:07:04.620 --> 00:07:05.620]  信仰是真實的
[00:07:05.620 --> 00:07:06.620]  是純正的
[00:07:06.620 --> 00:07:09.620]  所以弟兄姊妹
[00:07:09.620 --> 00:07:11.620]  特別
[00:07:11.620 --> 00:07:13.620]  我們宣導會
[00:07:13.620 --> 00:07:15.620]  都有我們宣導會的傳統
[00:07:15.620 --> 00:07:16.620]  有我們的信仰
[00:07:16.620 --> 00:07:17.620]  你知不知道
[00:07:17.620 --> 00:07:21.620]  我們
[00:07:21.620 --> 00:07:22.620]  也有我們的強調
[00:07:22.620 --> 00:07:23.620]  特別
[00:07:23.620 --> 00:07:24.620]  我們的標誌
[00:07:24.620 --> 00:07:25.620]  標誌是不是在這裡
[00:07:25.620 --> 00:07:26.620]  我忘記了
[00:07:26.620 --> 00:07:28.620]  宣導會的標誌
[00:07:28.620 --> 00:07:29.620]  知不知道為什麼呢
[00:07:29.620 --> 00:07:34.620]  下次再告訴你們
[00:07:34.620 --> 00:07:35.620]  你們試一下
[00:07:35.620 --> 00:07:38.620]  自己上網了解一下
[00:07:38.620 --> 00:07:39.620]  如果你受了浸
[00:07:39.620 --> 00:07:40.620]  你一定會知道的
[00:07:40.620 --> 00:07:42.620]  我們這個標誌為什麼
[00:07:43.620 --> 00:07:44.620]  但我想告訴你們
[00:07:44.620 --> 00:07:46.620]  今天我們在聖經的真理裡
[00:07:46.620 --> 00:07:47.620]  我們是
[00:07:47.620 --> 00:07:48.620]  定義
[00:07:48.620 --> 00:07:49.620]  和你們分享的時候
[00:07:49.620 --> 00:07:51.620]  我們求聖靈幫助我們
[00:07:51.620 --> 00:07:52.620]  是在神的真理裡
[00:07:52.620 --> 00:07:55.620]  正確地和你們解釋聖經
[00:07:55.620 --> 00:07:56.620]  將聖經
[00:07:56.620 --> 00:07:57.620]  在我們生命上
[00:07:57.620 --> 00:07:58.620]  怎樣應用出來
[00:07:58.620 --> 00:08:02.620]  今天網上的世界很厲害
[00:08:02.620 --> 00:08:03.620]  不只是在家裡
[00:08:03.620 --> 00:08:04.620]  你才能上網
[00:08:04.620 --> 00:08:06.620]  在任何地方
[00:08:06.620 --> 00:08:07.620]  拿著手機
[00:08:07.620 --> 00:08:08.620]  我又說手機
[00:08:08.620 --> 00:08:09.620]  手機都可以上網
[00:08:09.620 --> 00:08:10.620]  你知不知道手機
[00:08:10.620 --> 00:08:13.620]  其實裡面今天上網有很多
[00:08:13.620 --> 00:08:14.620]  很豐富
[00:08:14.620 --> 00:08:15.620]  很好的基督教的
[00:08:15.620 --> 00:08:17.620]  一些參考資料
[00:08:17.620 --> 00:08:19.620]  很多其實都很好
[00:08:19.620 --> 00:08:20.620]  我很多時候
[00:08:20.620 --> 00:08:21.620]  我都上網去看的
[00:08:21.620 --> 00:08:23.620]  很好
[00:08:23.620 --> 00:08:24.620]  也有很多
[00:08:24.620 --> 00:08:25.620]  一些講道
[00:08:25.620 --> 00:08:26.620]  我最近都聽到一些
[00:08:26.620 --> 00:08:27.620]  我一有空
[00:08:27.620 --> 00:08:29.620]  我聽一些講座
[00:08:29.620 --> 00:08:31.620]  對我生命
[00:08:31.620 --> 00:08:32.620]  都有很多提醒
[00:08:32.620 --> 00:08:34.620]  不過這樣
[00:08:34.620 --> 00:08:35.620]  弟兄姊妹
[00:08:35.620 --> 00:08:36.620]  不是所有
[00:08:36.620 --> 00:08:37.620]  在網上
[00:08:37.620 --> 00:08:38.620]  你點進去
[00:08:38.620 --> 00:08:39.620]  是基督教的東西
[00:08:40.620 --> 00:08:41.620]  講的東西
[00:08:41.620 --> 00:08:42.620]  一定是對的
[00:08:42.620 --> 00:08:44.620]  是不是
[00:08:44.620 --> 00:08:45.620]  我都見到有很多
[00:08:45.620 --> 00:08:46.620]  我看下去的時候
[00:08:46.620 --> 00:08:47.620]  去解釋這段聖經
[00:08:47.620 --> 00:08:49.620]  有些奇怪
[00:08:49.620 --> 00:08:50.620]  我都要做些功夫
[00:08:50.620 --> 00:08:51.620]  再研究一下
[00:08:51.620 --> 00:08:53.620]  再看看不同的參考資料
[00:08:53.620 --> 00:08:54.620]  再看看那段經文
[00:08:54.620 --> 00:08:56.620]  其實有些網站
[00:08:56.620 --> 00:08:58.620]  一來可能他們本身
[00:08:58.620 --> 00:08:59.620]  那個背景
[00:08:59.620 --> 00:09:00.620]  信仰的背景
[00:09:00.620 --> 00:09:01.620]  是有些問題的
[00:09:01.620 --> 00:09:03.620]  二來可能寫的人
[00:09:03.620 --> 00:09:06.620]  也可能未能掌握得到
[00:09:08.620 --> 00:09:10.620]  所以我們一定要很小心
[00:09:10.620 --> 00:09:12.620]  我們要對聖經
[00:09:12.620 --> 00:09:13.620]  要知道
[00:09:13.620 --> 00:09:14.620]  最重要的是
[00:09:14.620 --> 00:09:15.620]  你自己一手的資料
[00:09:15.620 --> 00:09:17.620]  一手的意思就是
[00:09:17.620 --> 00:09:18.620]  你直接
[00:09:18.620 --> 00:09:19.620]  你自己看聖經
[00:09:19.620 --> 00:09:20.620]  你自己在聖經裡面
[00:09:20.620 --> 00:09:22.620]  自己的努力的學習
[00:09:22.620 --> 00:09:26.620]  在幾年前
[00:09:26.620 --> 00:09:27.620]  我不知道
[00:09:27.620 --> 00:09:28.620]  我離開了香港一段時間
[00:09:28.620 --> 00:09:29.620]  在幾年前
[00:09:29.620 --> 00:09:30.620]  我不知道柏思有沒有
[00:09:30.620 --> 00:09:32.620]  有沒有聽過東方閃電
[00:09:32.620 --> 00:09:34.620]  在中國大陸
[00:09:34.620 --> 00:09:35.620]  在香港
[00:09:35.620 --> 00:09:37.620]  有很多不同的地方
[00:09:37.620 --> 00:09:39.620]  都出現柏思有沒有
[00:09:39.620 --> 00:09:41.620]  都有
[00:09:41.620 --> 00:09:43.620]  真人真事
[00:09:43.620 --> 00:09:45.620]  以前我在香港那間教會
[00:09:45.620 --> 00:09:46.620]  東方閃電
[00:09:46.620 --> 00:09:48.620]  在我們教會對出樓下
[00:09:48.620 --> 00:09:49.620]  擺個攤檔
[00:09:49.620 --> 00:09:51.620]  排單張
[00:09:51.620 --> 00:09:53.620]  久不久
[00:09:53.620 --> 00:09:54.620]  東方閃電
[00:09:54.620 --> 00:09:55.620]  另外一個特點
[00:09:55.620 --> 00:09:56.620]  就是
[00:09:56.620 --> 00:09:57.620]  東方閃電
[00:09:57.620 --> 00:09:58.620]  和我們信仰
[00:09:58.620 --> 00:10:00.620]  是完全偏離了
[00:10:00.620 --> 00:10:02.620]  一些異端邪教
[00:10:02.620 --> 00:10:04.620]  他們
[00:10:04.620 --> 00:10:05.620]  會有一些人
[00:10:05.620 --> 00:10:06.620]  會滲入去教會
[00:10:06.620 --> 00:10:08.620]  一些其他的教會
[00:10:08.620 --> 00:10:10.620]  扮新朋友
[00:10:10.620 --> 00:10:12.620]  融入你的教會
[00:10:12.620 --> 00:10:14.620]  在那裡不斷
[00:10:14.620 --> 00:10:15.620]  我們說
[00:10:15.620 --> 00:10:17.620]  他會慢慢滲入去
[00:10:17.620 --> 00:10:18.620]  認識一下人
[00:10:18.620 --> 00:10:19.620]  跟著
[00:10:19.620 --> 00:10:21.620]  慢慢帶那些人
[00:10:21.620 --> 00:10:22.620]  去不同的地方
[00:10:22.620 --> 00:10:23.620]  去他們自己的地方
[00:10:23.620 --> 00:10:26.620]  所以弟兄姊妹
[00:10:26.620 --> 00:10:27.620]  如果今天我們不清楚
[00:10:27.620 --> 00:10:29.620]  我們自己所信的
[00:10:29.620 --> 00:10:31.620]  是什麼的時候
[00:10:31.620 --> 00:10:33.620]  我們會很容易動搖
[00:10:33.620 --> 00:10:35.620]  想問一下你們
[00:10:36.620 --> 00:10:38.620]  我想姊妹會比較容易
[00:10:38.620 --> 00:10:40.620]  這個應該是LV
[00:10:40.620 --> 00:10:42.620]  哪邊是真的
[00:10:42.620 --> 00:10:43.620]  哪邊是假的
[00:10:43.620 --> 00:10:49.620]  左邊
[00:10:49.620 --> 00:10:50.620]  右邊
[00:10:50.620 --> 00:10:52.620]  我不認識的
[00:10:52.620 --> 00:10:53.620]  我完全不認識
[00:10:53.620 --> 00:10:56.620]  那就看一下
[00:10:56.620 --> 00:10:57.620]  下一張
[00:10:57.620 --> 00:10:58.620]  對了
[00:10:58.620 --> 00:10:59.620]  這個是上網找的
[00:10:59.620 --> 00:11:00.620]  他告訴我
[00:11:00.620 --> 00:11:01.620]  我不知道的
[00:11:01.620 --> 00:11:02.620]  這個資料
[00:11:02.620 --> 00:11:03.620]  我未經核實
[00:11:03.620 --> 00:11:04.620]  我不認識核實
[00:11:04.620 --> 00:11:05.620]  認識那些核實
[00:11:05.620 --> 00:11:06.620]  弟兄
[00:11:06.620 --> 00:11:11.620]  哪個是真的
[00:11:11.620 --> 00:11:12.620]  哪個是假的
[00:11:12.620 --> 00:11:13.620]  就這樣看上去
[00:11:13.620 --> 00:11:14.620]  都很難
[00:11:14.620 --> 00:11:15.620]  可能要你拿起手
[00:11:15.620 --> 00:11:16.620]  再研究一下
[00:11:16.620 --> 00:11:17.620]  再放進去
[00:11:17.620 --> 00:11:19.620]  哪些是山寨版
[00:11:19.620 --> 00:11:20.620]  哪些是真的
[00:11:20.620 --> 00:11:24.620]  不知道的
[00:11:24.620 --> 00:11:25.620]  就這樣看上去
[00:11:25.620 --> 00:11:26.620]  很難分辨
[00:11:26.620 --> 00:11:27.620]  下一個
[00:11:27.620 --> 00:11:28.620]  你知不知道
[00:11:28.620 --> 00:11:29.620]  牛肉都可以是假的
[00:11:29.620 --> 00:11:31.620]  有些
[00:11:31.620 --> 00:11:32.620]  是
[00:11:32.620 --> 00:11:34.620]  經過一些業績
[00:11:34.620 --> 00:11:35.620]  做出來
[00:11:35.620 --> 00:11:36.620]  原本不是牛肉
[00:11:36.620 --> 00:11:37.620]  因為有些地方
[00:11:37.620 --> 00:11:38.620]  牛肉很貴
[00:11:38.620 --> 00:11:39.620]  我們拍攝的牛肉
[00:11:39.620 --> 00:11:40.620]  都算便宜
[00:11:40.620 --> 00:11:41.620]  但有些地方
[00:11:41.620 --> 00:11:42.620]  牛肉很貴
[00:11:42.620 --> 00:11:44.620]  所以會有真假牛肉之分
[00:11:44.620 --> 00:11:46.620]  這個世界上
[00:11:46.620 --> 00:11:47.620]  很多東西
[00:11:47.620 --> 00:11:48.620]  真真假假
[00:11:48.620 --> 00:11:49.620]  假假真真
[00:11:49.620 --> 00:11:51.620]  你怎樣才能夠
[00:11:51.620 --> 00:11:52.620]  你要認識真東西
[00:11:52.620 --> 00:11:53.620]  你才知道什麼是假的
[00:11:53.620 --> 00:11:55.620]  所以弟兄姊妹
[00:11:55.620 --> 00:11:57.620]  今天我們要熟悉聖經的時候
[00:11:57.620 --> 00:11:58.620]  你才知道
[00:11:58.620 --> 00:11:59.620]  別人說的東西不對
[00:11:59.620 --> 00:12:00.620]  你才知道
[00:12:00.620 --> 00:12:01.620]  別人說的東西不對
[00:12:03.620 --> 00:12:04.620]  所以弟兄姊妹
[00:12:04.620 --> 00:12:05.620]  今天
[00:12:05.620 --> 00:12:07.620]  我們要在聖經的說話裡
[00:12:07.620 --> 00:12:08.620]  我們要做功夫
[00:12:08.620 --> 00:12:09.620]  第二點
[00:12:09.620 --> 00:12:12.620]  在聖經
[00:12:12.620 --> 00:12:13.620]  這個聖經
[00:12:13.620 --> 00:12:14.620]  很厲害的
[00:12:14.620 --> 00:12:16.620]  能夠讓我們有得救的智慧
[00:12:16.620 --> 00:12:17.620]  十五節
[00:12:17.620 --> 00:12:18.620]  我們一起讀
[00:12:18.620 --> 00:12:19.620]  一二三
[00:12:19.620 --> 00:12:31.620]  我很記得
[00:12:31.620 --> 00:12:33.620]  我從中學開始
[00:12:33.620 --> 00:12:34.620]  第一天
[00:12:34.620 --> 00:12:36.620]  我進入中學校門
[00:12:36.620 --> 00:12:37.620]  門口就有一個
[00:12:37.620 --> 00:12:39.620]  是基督教中學
[00:12:39.620 --> 00:12:41.620]  有一句聖經金句
[00:12:41.620 --> 00:12:42.620]  它就這樣說
[00:12:42.620 --> 00:12:43.620]  這一句
[00:12:43.620 --> 00:12:52.620]  那時候我完全不知道
[00:12:52.620 --> 00:12:55.620]  一個小朋友進入一間中學
[00:12:55.620 --> 00:12:57.620]  為什麼寫一句
[00:12:57.620 --> 00:12:58.620]  在門口
[00:12:58.620 --> 00:12:59.620]  敬畏耶和華
[00:12:59.620 --> 00:13:00.620]  就是智慧的開端
[00:13:01.620 --> 00:13:02.620]  怎樣敬畏神
[00:13:02.620 --> 00:13:03.620]  就是智慧的開端
[00:13:03.620 --> 00:13:04.620]  我還不知道
