
[00:00:00.000 --> 00:00:04.000]  我們現在看的就是第一段
[00:02:11.000 --> 00:02:19.000]  第四節到第六節就講到彌賽亞擔當我們的罪
[00:02:19.000 --> 00:02:23.000]  上一段是講到彌賽亞被藐視
[00:02:23.000 --> 00:02:25.000]  他被人藐視
[00:02:25.000 --> 00:02:30.000]  今天我們開始要看到第三段就是彌賽亞擔當我們的罪
[00:02:30.000 --> 00:02:35.000]  到第四段就講到彌賽亞受審判
[00:02:35.000 --> 00:02:39.000]  他受死跟埋葬
[00:02:39.000 --> 00:02:44.000]  第五段就講到彌賽亞的榮耀
[00:02:44.000 --> 00:02:49.000]  所以整個十五節聖經這樣的分成五個小段
[00:02:49.000 --> 00:02:56.000]  有五個小的主題就講到彌賽亞的一生
[00:02:56.000 --> 00:03:04.000]  我們今天就先看彌賽亞擔當我們的罪
[00:03:04.000 --> 00:03:09.000]  在第四節立刻先知就說了
[00:03:09.000 --> 00:03:13.000]  他誠然擔當我們的憂患
[00:03:13.000 --> 00:03:15.000]  揹負我們的痛苦
[00:03:15.000 --> 00:03:21.000]  我們以爲他受折打被神擊打苦戴了
[00:03:21.000 --> 00:03:26.000]  這講到他是從表面的現象看的話
[00:03:26.000 --> 00:03:30.000]  彌賽亞是被神擊打苦戴
[00:03:30.000 --> 00:03:35.000]  他被人羞辱被釘在十字架受痛苦
[00:03:35.000 --> 00:03:37.000]  臨裏頭孤單
[00:03:37.000 --> 00:03:41.000]  這些好像是被神擊打苦戴了
[00:03:41.000 --> 00:03:43.000]  但是下面就說
[00:03:43.000 --> 00:03:48.000]  哪知他爲我們的過犯受害
[00:03:48.000 --> 00:03:52.000]  爲我們的罪孽壓傷
[00:03:52.000 --> 00:03:56.000]  就是說到這一段聖經
[00:03:56.000 --> 00:04:01.000]  這段經文是這十五節中間的一段
[00:04:01.000 --> 00:04:04.000]  就說到基督的十字架
[00:04:04.000 --> 00:04:09.000]  你要看到這裏上面的情形是在基督的十字架的情形
[00:04:09.000 --> 00:04:16.000]  這一段的話可以說是這十五節經文的一個核心
[00:04:16.000 --> 00:04:20.000]  有一個聖經學者
[00:04:20.000 --> 00:04:24.000]  一個傳道人講到這一個五十三章的時候
[00:04:24.000 --> 00:04:32.000]  他念到這個第四節跟第五節的時候
[00:04:32.000 --> 00:04:39.000]  他說我們卻以爲他受責罰被神擊打苦戴了
[00:04:39.000 --> 00:04:42.000]  他在中間加了一句話
[00:04:42.000 --> 00:04:44.000]  他說我們錯了
[00:04:44.000 --> 00:04:46.000]  我們這樣想錯了
[00:04:46.000 --> 00:04:49.000]  我們以爲彌賽亞是被神擊打苦戴
[00:04:49.000 --> 00:04:54.000]  因爲他做的不好所以神要苦戴他要擊打他
[00:04:54.000 --> 00:04:55.000]  他說我們錯了
[00:04:55.000 --> 00:05:00.000]  哪知他是爲我們的罪孽壓傷受害
[00:05:00.000 --> 00:05:02.000]  爲我們的罪孽壓傷
[00:05:02.000 --> 00:05:05.000]  他說這是我們從表面看來
[00:05:05.000 --> 00:05:07.000]  從人的表面看起來
[00:05:07.000 --> 00:05:10.000]  好像他基督耶穌基督彌賽亞
[00:05:10.000 --> 00:05:12.000]  他做錯了事情了
[00:05:12.000 --> 00:05:14.000]  所以神就責罰他
[00:05:14.000 --> 00:05:15.000]  他說我們錯了
[00:05:15.000 --> 00:05:17.000]  不應該這麼想
[00:05:17.000 --> 00:05:21.000]  他是爲了我們的罪孽被壓傷
[00:05:21.000 --> 00:05:24.000]  爲了我們的過犯他受害的
[00:05:24.000 --> 00:05:30.000]  所以這一段聖經可以說到基督的十字架
[00:05:30.000 --> 00:05:34.000]  十字架就是我們生命的中心
[00:05:34.000 --> 00:05:37.000]  沒有十字架就沒有我們的生命
[00:05:37.000 --> 00:05:38.000]  沒有十字架的話
[00:05:38.000 --> 00:05:42.000]  我們就不懂得什麼是神的愛
[00:05:42.000 --> 00:05:47.000]  沒有十字架我們就沒有辦法回到神的家中
[00:05:47.000 --> 00:05:48.000]  我們來敬拜他
[00:05:48.000 --> 00:05:52.000]  所以這個就是也是我們做門徒
[00:05:52.000 --> 00:06:01.000]  我們要認識這個十字架的
[00:06:01.000 --> 00:06:05.000]  這個彌賽亞基督是爲我們的罪壓傷
[00:06:05.000 --> 00:06:10.000]  那麼先知就要先看到認識到彌賽亞
[00:06:10.000 --> 00:06:12.000]  他是死的意思
[00:06:12.000 --> 00:06:14.000]  爲什麼他要死
[00:06:14.000 --> 00:06:19.000]  他發現彌賽亞是代替所有的罪人死
[00:06:19.000 --> 00:06:22.000]  他爲我們的過犯受害
[00:06:22.000 --> 00:06:24.000]  爲我們的罪孽壓傷
[00:06:24.000 --> 00:06:27.000]  我們就包括所有的人
[00:06:27.000 --> 00:06:31.000]  事實上所有的人都包括在這句話裏頭的我們
[00:06:31.000 --> 00:06:37.000]  我們都是罪過犯跟罪孽是我們的
[00:06:37.000 --> 00:06:42.000]  但是受壓受害壓傷卻是他的
[00:06:42.000 --> 00:06:45.000]  平安跟醫治都是我們的
[00:06:45.000 --> 00:06:49.000]  但是刑罰跟鞭傷都是他的
[00:06:49.000 --> 00:06:52.000]  就是說他是我們的代替
[00:06:52.000 --> 00:06:55.000]  他代替我們受刑罰
[00:06:55.000 --> 00:07:00.000]  他代替我們受鞭傷
[00:07:00.000 --> 00:07:04.000]  雖然這些經文裏頭沒有代替這個詞
[00:07:04.000 --> 00:07:06.000]  沒有說到代替
[00:07:06.000 --> 00:07:09.000]  但是這個意思確實包含了代替
[00:07:09.000 --> 00:07:11.000]  這個是四個短句
[00:07:11.000 --> 00:07:16.000]  這個四個短句就是爲我們的過犯受害
[00:07:16.000 --> 00:07:17.000]  這是一個短句
[00:07:17.000 --> 00:07:19.000]  然後下面一個呢
[00:07:19.000 --> 00:07:22.000]  爲我們的罪孽壓傷也是個短句
[00:07:22.000 --> 00:07:25.000]  下面的就是
[00:07:25.000 --> 00:07:29.000]  使我們的平安也是個短句
[00:07:29.000 --> 00:07:32.000]  然後使我們的醫治也是個短句
[00:07:32.000 --> 00:07:36.000]  所以這四個短句裏頭
[00:07:36.000 --> 00:07:38.000]  很明顯你可以看到
[00:07:38.000 --> 00:07:41.000]  就是一個就是他值得你才壓
[00:07:41.000 --> 00:07:43.000]  一個就是我們
[00:07:43.000 --> 00:07:46.000]  他爲我們被壓傷
[00:07:46.000 --> 00:07:49.000]  他爲我們受害
[00:07:49.000 --> 00:07:52.000]  他爲我們受刑罰
[00:07:52.000 --> 00:07:54.000]  他爲我們受鞭傷
[00:07:54.000 --> 00:07:58.000]  這是說到耶穌基督爲我們所做的
[00:07:58.000 --> 00:08:00.000]  那我們得到什麼結果呢
[00:08:00.000 --> 00:08:03.000]  我們就得到平安
[00:08:03.000 --> 00:08:05.000]  我們就得到醫治
[00:08:05.000 --> 00:08:07.000]  所以這個就是表示
[00:08:07.000 --> 00:08:08.000]  他是我們代替
[00:08:08.000 --> 00:08:10.000]  他代替我們受刑罰
[00:08:10.000 --> 00:08:12.000]  叫我們得到平安
[00:08:12.000 --> 00:08:14.000]  他代替我們受鞭傷
[00:08:14.000 --> 00:08:16.000]  叫我們得到醫治
[00:08:16.000 --> 00:08:19.000]  所以他代替了我們
[00:08:19.000 --> 00:08:23.000]  這個是把我們跟這個他
[00:08:23.000 --> 00:08:27.000]  跟基督緊緊的連在一起
[00:08:27.000 --> 00:08:30.000]  你這樣受苦的目的是什麼呢
[00:08:30.000 --> 00:08:32.000]  是叫我們得平安
[00:08:32.000 --> 00:08:34.000]  叫我們得到醫治
[00:08:34.000 --> 00:08:35.000]  那這個醫治呢
[00:08:35.000 --> 00:08:41.000]  今天說主要是靈性的醫治
[00:08:41.000 --> 00:08:44.000]  平安不是單單指到說
[00:08:44.000 --> 00:08:46.000]  環境的平靜
[00:08:46.000 --> 00:08:47.000]  我們很平安
[00:08:47.000 --> 00:08:49.000]  平安無事的平安
[00:08:49.000 --> 00:08:53.000]  這個平安着重的是我們與神和好
[00:08:53.000 --> 00:08:56.000]  我們能夠跟神恢復了
[00:08:56.000 --> 00:08:58.000]  這個關係
[00:08:58.000 --> 00:09:01.000]  我們能夠回到神的家中
[00:09:01.000 --> 00:09:03.000]  做神的兒女
[00:09:03.000 --> 00:09:05.000]  這個是平安
[00:09:05.000 --> 00:09:06.000]  那醫治呢
[00:09:06.000 --> 00:09:08.000]  就包括身體的醫治
[00:09:08.000 --> 00:09:13.000]  也包括靈性的醫治
[00:09:13.000 --> 00:09:14.000]  那但是呢
[00:09:14.000 --> 00:09:16.000]  我們要看到在聖經裏頭
[00:09:16.000 --> 00:09:17.000]  總的看起來
[00:09:17.000 --> 00:09:19.000]  這個我們的健康
[00:09:19.000 --> 00:09:22.000]  我們的疾病得到醫治呢
[00:09:22.000 --> 00:09:26.000]  應許不是給每個信徒的
[00:09:26.000 --> 00:09:29.000]  不是說每個信徒有了病
[00:09:29.000 --> 00:09:30.000]  你一求神
[00:09:30.000 --> 00:09:32.000]  神就馬上就醫治你
[00:09:32.000 --> 00:09:35.000]  不是說每個信徒有什麼難處的話
[00:09:35.000 --> 00:09:36.000]  你一求神
[00:09:36.000 --> 00:09:38.000]  馬上就得到解決
[00:09:38.000 --> 00:09:40.000]  不是給每個信徒的
[00:09:40.000 --> 00:09:41.000]  有些信徒
[00:09:41.000 --> 00:09:43.000]  他的病得到神的醫治
[00:09:43.000 --> 00:09:44.000]  有些信徒
[00:09:44.000 --> 00:09:48.000]  他的病可能一生都得不到醫治
[00:09:48.000 --> 00:09:50.000]  最後離開世界了
[00:09:50.000 --> 00:09:53.000]  這是我們常常看見的
[00:09:53.000 --> 00:09:54.000]  但是呢
[00:09:54.000 --> 00:09:56.000]  在最終的醫治
[00:09:56.000 --> 00:09:58.000]  最後的醫治呢
[00:09:58.000 --> 00:10:00.000]  就是每個信徒都有瘋的
[00:10:00.000 --> 00:10:03.000]  就是到主再來的時候
[00:10:03.000 --> 00:10:05.000]  當主再來的時候
[00:10:05.000 --> 00:10:08.000]  我們的身體都要得到醫治
[00:10:08.000 --> 00:10:09.000]  都要得到改變
[00:10:09.000 --> 00:10:11.000]  我們軟弱的身體
[00:10:11.000 --> 00:10:13.000]  要變成強壯的身體
[00:10:13.000 --> 00:10:16.000]  我們羞辱的身體
[00:10:16.000 --> 00:10:18.000]  要變成榮耀的身體
[00:10:18.000 --> 00:10:20.000]  我們敗壞的肉體
[00:10:20.000 --> 00:10:23.000]  要成爲靈性的身體
[00:10:23.000 --> 00:10:26.000]  這個是到主再來的時候
[00:10:26.000 --> 00:10:28.000]  所有信主的人
[00:10:28.000 --> 00:10:31.000]  他的身體都得到醫治
[00:10:31.000 --> 00:10:34.000]  但是不是今天
[00:10:34.000 --> 00:10:36.000]  到底爲什麼神今天
[00:10:36.000 --> 00:10:38.000]  他不醫治我們
[00:10:38.000 --> 00:10:40.000]  那有的信徒呢
[00:10:40.000 --> 00:10:41.000]  這病呢
[00:10:41.000 --> 00:10:43.000]  神就叫他得到醫治
[00:10:43.000 --> 00:10:46.000]  那這個主權是在神的手中
[00:10:46.000 --> 00:10:48.000]  神有他的免疫
[00:10:48.000 --> 00:10:50.000]  神有他的安排
[00:10:50.000 --> 00:10:53.000]  但是對靈性的醫治
[00:10:53.000 --> 00:10:55.000]  那是每個信徒
[00:10:55.000 --> 00:10:57.000]  都是要經歷的
[00:10:57.000 --> 00:10:59.000]  當我們信了主以後
[00:10:59.000 --> 00:11:02.000]  我們的靈性都改變了
[00:11:02.000 --> 00:11:03.000]  本來我們是死在
[00:11:03.000 --> 00:11:06.000]  罪惡的過犯當中
[00:11:06.000 --> 00:11:08.000]  那麼基督叫我們活過來
[00:11:08.000 --> 00:11:10.000]  跟他一塊活過來
[00:11:10.000 --> 00:11:13.000]  本來我們是離開神的
[00:11:13.000 --> 00:11:14.000]  現在得到醫治
[00:11:14.000 --> 00:11:16.000]  我們回到神的家中了
[00:11:16.000 --> 00:11:18.000]  這個靈性的醫治呢
[00:11:18.000 --> 00:11:22.000]  就是今天跟將來都是一樣的
[00:11:22.000 --> 00:11:25.000]  而且到主再來的時候
[00:11:25.000 --> 00:11:28.000]  我們靈性要得到完全的醫治
[00:11:28.000 --> 00:11:33.000]  我們的身體魂跟靈都要得救
[00:11:33.000 --> 00:11:37.000]  這個是看着主耶穌爲我們做的
[00:11:37.000 --> 00:11:38.000]  他受苦的目的
[00:11:38.000 --> 00:11:40.000]  就是叫我們得平安
[00:11:40.000 --> 00:11:45.000]  叫我們得到醫治
[00:11:45.000 --> 00:11:50.000]  我們的罪都歸在彌賽爾的身上了
[00:11:50.000 --> 00:11:51.000]  第六節說
[00:11:51.000 --> 00:11:53.000]  我們都如羊走迷
[00:11:53.000 --> 00:11:55.000]  各人天行己路
[00:11:55.000 --> 00:11:58.000]  延華使我們衆人的罪業
[00:11:58.000 --> 00:12:01.000]  都歸在他身上
[00:12:01.000 --> 00:12:03.000]  都歸在他身上
[00:12:03.000 --> 00:12:04.000]  本來是我們的罪
[00:12:04.000 --> 00:12:05.000]  現在把這個罪呢
[00:12:05.000 --> 00:12:09.000]  都歸在基督的身上
[00:12:09.000 --> 00:12:13.000]  那這個是神所做的工作
[00:12:13.000 --> 00:12:15.000]  基督這麼代替我們
[00:12:15.000 --> 00:12:17.000]  是神所做的工作
[00:12:17.000 --> 00:12:20.000]  因爲在第六節的最後說
[00:12:20.000 --> 00:12:24.000]  延華使我們衆人的罪業
[00:12:24.000 --> 00:12:28.000]  那是神所做的工作
[00:12:28.000 --> 00:12:32.000]  當亞當犯罪以後
[00:12:32.000 --> 00:12:34.000]  那麼他的罪呢
[00:12:34.000 --> 00:12:36.000]  都歸給他的子孫
[00:12:36.000 --> 00:12:40.000]  從亞當出來的
[00:12:40.000 --> 00:12:43.000]  他的子子孫孫
[00:12:43.000 --> 00:12:54.000]  他都是承受了亞當這樣罪的一個刑罰
[00:12:54.000 --> 00:12:59.000]  所以從亞當來的人都是罪人
[00:12:59.000 --> 00:13:00.000]  但是呢
[00:13:00.000 --> 00:13:05.000]  神就要解決這個事情
[00:13:05.000 --> 00:13:10.000]  神能夠使人能夠得到拯救呢
[00:13:10.000 --> 00:13:13.000]  他不是說一個一個解決
[00:13:13.000 --> 00:13:15.000]  他呢是把我們衆人的罪
[00:13:15.000 --> 00:13:18.000]  都歸在耶穌基督身上
[00:13:18.000 --> 00:13:21.000]  讓他成爲我們的代替
[00:13:21.000 --> 00:13:25.000]  所以每一個接受相信主耶穌的人
[00:13:25.000 --> 00:13:27.000]  接受救恩的人
[00:13:27.000 --> 00:13:29.000]  就這個呢就得到赦免
[00:13:29.000 --> 00:13:31.000]  就得到戒禁
[00:13:31.000 --> 00:13:35.000]  我們就重生我們就得救了
[00:13:35.000 --> 00:13:40.000]  這個罪這裏沒有提到很多的情形的罪
[00:13:40.000 --> 00:13:42.000]  他就特別提到
[00:13:42.000 --> 00:13:44.000]  我們的罪的具體表現什麼
[00:13:44.000 --> 00:13:47.000]  我們就好像迷失的羊一樣
[00:13:47.000 --> 00:13:50.000]  一個迷失的羊
[00:13:50.000 --> 00:13:54.000]  這就是罪人的一個很
[00:13:54.000 --> 00:13:57.000]  非常生動的一個描寫
[00:13:57.000 --> 00:14:00.000]  我們都像一個迷失的羊
[00:14:00.000 --> 00:14:03.000]  迷失的羊的一個特點
[00:14:03.000 --> 00:14:05.000]  這羊一羣羊的話
[00:14:05.000 --> 00:14:07.000]  他們的習慣呢
[00:14:07.000 --> 00:14:10.000]  是跟着那個領頭的羊
[00:14:10.000 --> 00:14:12.000]  領頭的羊走錯了
[00:14:12.000 --> 00:14:14.000]  那麼他就跟錯了
[00:14:14.000 --> 00:14:16.000]  那領頭的羊走對了
[00:14:16.000 --> 00:14:18.000]  那他就對了
[00:14:18.000 --> 00:14:19.000]  所以羊的特別的
[00:14:19.000 --> 00:14:22.000]  前面有個領頭的羊
[00:14:22.000 --> 00:14:23.000]  還有一種呢
[00:14:23.000 --> 00:14:24.000]  情形呢
[00:14:24.000 --> 00:14:26.000]  這羊他的個性呢
[00:14:26.000 --> 00:14:29.000]  是以自我爲中心
[00:14:29.000 --> 00:14:31.000]  所以他走錯了
[00:14:31.000 --> 00:14:35.000]  他也很難能夠自己回來
[00:14:35.000 --> 00:14:36.000]  那麼神呢
[00:14:36.000 --> 00:14:38.000]  知道我們的情形
[00:14:38.000 --> 00:14:39.000]  所以呢
[00:14:39.000 --> 00:14:43.000]  就把這個人的罪
[00:14:43.000 --> 00:14:46.000]  都歸在耶穌基督身上
[00:14:46.000 --> 00:14:48.000]  讓他擔當我們的罪
[00:14:48.000 --> 00:14:51.000]  然後領我們回來
[00:14:51.000 --> 00:14:53.000]  所以在聖經裏頭提到
[00:14:53.000 --> 00:14:56.000]  主耶穌也舉了個比喻
[00:14:56.000 --> 00:14:58.000]  說一個人有一百隻羊
[00:14:58.000 --> 00:14:59.000]  但是呢
[00:14:59.000 --> 00:15:01.000]  他丟失了一隻
[00:15:01.000 --> 00:15:03.000]  他就去尋找
[00:15:03.000 --> 00:15:05.000]  把他尋找回來
[00:15:05.000 --> 00:15:06.000]  主耶穌也說
[00:15:06.000 --> 00:15:08.000]  我是好牧人
[00:15:08.000 --> 00:15:09.000]  爲羊舍命
[00:15:09.000 --> 00:15:11.000]  所以人跟羊啊
[00:15:11.000 --> 00:15:12.000]  在很多方面
[00:15:12.000 --> 00:15:15.000]  是很相似的
[00:15:15.000 --> 00:15:16.000]  這就講到
[00:15:16.000 --> 00:15:18.000]  這個彌賽亞
[00:15:18.000 --> 00:15:23.000]  他擔當我們的罪
[00:15:23.000 --> 00:15:25.000]  第二段我們要看到
[00:15:25.000 --> 00:15:27.000]  彌賽亞的受審
[00:15:27.000 --> 00:15:30.000]  受死和埋葬
[00:15:30.000 --> 00:15:35.000]  這是第七節到第九節所說的
[00:15:35.000 --> 00:15:36.000]  這些
[00:15:36.000 --> 00:15:37.000]  這幾節聖經裏頭
[00:15:37.000 --> 00:15:40.000]  講到耶穌被審判
[00:15:40.000 --> 00:15:42.000]  耶穌死
[00:15:42.000 --> 00:15:45.000]  跟耶穌的埋葬
[00:15:45.000 --> 00:15:46.000]  這些預言呢
[00:15:46.000 --> 00:15:49.000]  在耶穌受死那天呢
[00:15:49.000 --> 00:15:51.000]  都應驗了
[00:15:51.000 --> 00:15:52.000]  所以你看到
[00:15:52.000 --> 00:15:53.000]  讀到福音書的時候
[00:15:53.000 --> 00:15:56.000]  看耶穌在大祭司
[00:15:56.000 --> 00:15:59.000]  在羅馬長官比拉多的前面
[00:15:59.000 --> 00:16:01.000]  受審判的時候
[00:16:01.000 --> 00:16:03.000]  他是閉口不說
[00:16:03.000 --> 00:16:04.000]  很多人用
[00:16:04.000 --> 00:16:07.000]  一些莫須有的罪名
[00:16:07.000 --> 00:16:08.000]  來控告他
[00:16:08.000 --> 00:16:10.000]  他不爲自己申辯
[00:16:10.000 --> 00:16:12.000]  他就好像羊
[00:16:12.000 --> 00:16:14.000]  在鐵錨人的手下
[00:16:14.000 --> 00:16:16.000]  默默無聲
[00:16:16.000 --> 00:16:19.000]  他不願意爲自己申辯
[00:16:19.000 --> 00:16:21.000]  而免去死亡
[00:16:21.000 --> 00:16:23.000]  如果他這樣做的話
[00:16:23.000 --> 00:16:26.000]  救贖呢就不能成功了
[00:16:26.000 --> 00:16:27.000]  他不能死
[00:16:27.000 --> 00:16:28.000]  那這樣的話
[00:16:28.000 --> 00:16:31.000]  救贖不能成功
[00:16:31.000 --> 00:16:35.000]  爲什麼他默默閉口不言
[00:16:35.000 --> 00:16:37.000]  他不爲自己申辯
[00:16:37.000 --> 00:16:38.000]  那難道耶穌沒有智慧
[00:16:38.000 --> 00:16:40.000]  他沒有口才嗎
[00:16:40.000 --> 00:16:41.000]  有
[00:16:41.000 --> 00:16:44.000]  耶穌有超然的智慧
[00:16:44.000 --> 00:16:45.000]  你讀到福音書的時候
[00:16:45.000 --> 00:16:52.000]  看見他多次被法利塞人文士逼迫
[00:16:52.000 --> 00:16:56.000]  他們都提出一些問題來難倒他
[00:16:56.000 --> 00:16:59.000]  來找他裏頭的把柄
[00:16:59.000 --> 00:17:00.000]  但是呢
[00:17:00.000 --> 00:17:03.000]  都沒有把他難倒
[00:17:03.000 --> 00:17:04.000]  不管是文士也好
[00:17:04.000 --> 00:17:05.000]  法利塞人
[00:17:05.000 --> 00:17:07.000]  殺豬該人
[00:17:07.000 --> 00:17:11.000]  都有想要叫他跌倒
[00:17:11.000 --> 00:17:13.000]  但是耶穌沒有
[00:17:13.000 --> 00:17:16.000]  但是在受審判的時候
[00:17:16.000 --> 00:17:20.000]  耶穌卻是不說話
[00:17:20.000 --> 00:17:22.000]  不管人告他什麼
[00:17:22.000 --> 00:17:23.000]  他不說話
[00:17:23.000 --> 00:17:25.000]  但是有兩種情況
[00:17:25.000 --> 00:17:26.000]  他要開口的
[00:17:26.000 --> 00:17:28.000]  他要說的
[00:17:28.000 --> 00:17:29.000]  所以當祭司問他
[00:17:29.000 --> 00:17:33.000]  你是不是神的兒子基督呢
[00:17:33.000 --> 00:17:34.000]  這個時候他說了
[00:17:34.000 --> 00:17:36.000]  你說的是
[00:17:36.000 --> 00:17:37.000]  簡單的
[00:17:37.000 --> 00:17:38.000]  你說的是
[00:17:38.000 --> 00:17:41.000]  我就是神的兒子基督
[00:17:41.000 --> 00:17:42.000]  當彼拉多問他
[00:17:42.000 --> 00:17:45.000]  你是不是猶太人的王呢
[00:17:45.000 --> 00:17:46.000]  這猶太王的意思就是
[00:17:46.000 --> 00:17:48.000]  你是不是彌賽亞
[00:17:48.000 --> 00:17:52.000]  你是不是猶太人所盼望的彌賽亞
[00:17:52.000 --> 00:17:54.000]  這個他不能閉口
[00:17:54.000 --> 00:17:57.000]  因爲他要證明自己的身份
[00:17:57.000 --> 00:17:58.000]  所以說
[00:17:58.000 --> 00:17:59.000]  也簡單的說
[00:17:59.000 --> 00:18:01.000]  你說的是
[00:18:01.000 --> 00:18:03.000]  只有這個兩種情況下
[00:18:03.000 --> 00:18:05.000]  他才說話
[00:18:05.000 --> 00:18:06.000]  其他告他什麼
[00:18:06.000 --> 00:18:08.000]  這樣的罪那樣的罪
[00:18:08.000 --> 00:18:10.000]  他不開口聲辯
[00:18:10.000 --> 00:18:12.000]  如果他一開口聲辯
[00:18:12.000 --> 00:18:14.000]  沒有人能夠剝倒他
[00:18:14.000 --> 00:18:16.000]  沒有人能夠定他的罪
[00:18:16.000 --> 00:18:19.000]  那這樣他就不需要定釋自家了
[00:18:19.000 --> 00:18:20.000]  耶穌知道
[00:18:20.000 --> 00:18:22.000]  神教他的旨意
[00:18:22.000 --> 00:18:24.000]  就是被定釋自家
[00:18:24.000 --> 00:18:26.000]  所以他不爲自己聲辯
[00:18:26.000 --> 00:18:28.000]  默默的無聲
[00:18:28.000 --> 00:18:33.000]  就像羊一樣的
[00:18:33.000 --> 00:18:36.000]  底下就說到彌賽亞的死
[00:18:36.000 --> 00:18:37.000]  第八節就說
[00:18:37.000 --> 00:18:40.000]  因受欺壓和審判
[00:18:40.000 --> 00:18:43.000]  他被奪去
[00:18:43.000 --> 00:18:45.000]  至於他從事的人
[00:18:45.000 --> 00:18:47.000]  誰想他受鞭打
[00:18:47.000 --> 00:18:49.000]  從活論之地被剪除
[00:18:49.000 --> 00:18:53.000]  是因我百姓的罪過呢
[00:18:53.000 --> 00:18:57.000]  這個地方有奪去
[00:18:57.000 --> 00:18:59.000]  被奪去
[00:18:59.000 --> 00:19:04.000]  還有一個地方是被剪除
[00:19:04.000 --> 00:19:08.000]  所以這個奪去跟被剪除
[00:19:08.000 --> 00:19:10.000]  都是意思
[00:19:10.000 --> 00:19:11.000]  就是死
[00:19:11.000 --> 00:19:13.000]  耶穌的死
[00:19:13.000 --> 00:19:14.000]  他被奪去
[00:19:14.000 --> 00:19:16.000]  他被剪除
[00:19:16.000 --> 00:19:20.000]  底下說他還被受欺壓
[00:19:20.000 --> 00:19:23.000]  還說到他受鞭打
[00:19:23.000 --> 00:19:25.000]  這兩個都說到
[00:19:25.000 --> 00:19:27.000]  耶穌所受的審判
[00:19:27.000 --> 00:19:30.000]  不是公正的審判
[00:19:30.000 --> 00:19:31.000]  按照道理
[00:19:31.000 --> 00:19:33.000]  當時的羅馬人
[00:19:33.000 --> 00:19:38.000]  是很注重法治的
[00:19:38.000 --> 00:19:39.000]  羅馬的法律
[00:19:39.000 --> 00:19:45.000]  可以說是今天西方法律的一個開頭
[00:19:45.000 --> 00:19:47.000]  很多西方的法律
[00:19:47.000 --> 00:19:49.000]  都是模仿
[00:19:49.000 --> 00:19:54.000]  都是承接這個羅馬的法律的
[00:19:54.000 --> 00:19:57.000]  它是這樣一個系統
[00:19:57.000 --> 00:19:58.000]  可是呢
[00:19:58.000 --> 00:20:01.000]  在受審判的時候
[00:20:01.000 --> 00:20:03.000]  很多人告他
[00:20:03.000 --> 00:20:06.000]  但是沒有事據
[00:20:06.000 --> 00:20:08.000]  有人鞭打他
[00:20:08.000 --> 00:20:10.000]  沒有定罪怎麼能鞭打呢
[00:20:10.000 --> 00:20:12.000]  在羅馬法律是不允許的
[00:20:12.000 --> 00:20:14.000]  但是比拉多是這麼做的
[00:20:14.000 --> 00:20:16.000]  他以爲他鞭打一下
[00:20:16.000 --> 00:20:19.000]  把耶穌鞭打的遍體鱗傷以後
[00:20:19.000 --> 00:20:22.000]  百姓看見他受傷很可憐
