
[00:00:00.000 --> 00:00:04.000]  主持人:首先祝各位新年滿福,主人滿日。
[00:03:34.000 --> 00:03:37.000]  第二,會不會導人迷信呢?
[00:03:37.000 --> 00:03:40.000]  第三,聖經有沒有這方面教導呢?
[00:03:40.000 --> 00:03:42.000]  每年我都講一次,
[00:03:42.000 --> 00:03:44.000]  不過再重複,
[00:03:44.000 --> 00:03:48.000]  第一,凡是媒體,
[00:03:48.000 --> 00:03:51.000]  無論華文的媒體,
[00:03:51.000 --> 00:03:54.000]  如果你新年的時候剛剛去外國,
[00:03:54.000 --> 00:04:01.000]  外國的媒體都在講The Year of Horse,
[00:04:01.000 --> 00:04:04.000]  或者The Year of不同的東西,
[00:04:04.000 --> 00:04:06.000]  甚至有報紙說,
[00:04:06.000 --> 00:04:11.000]  要將農曆新年變做一種世界的文化,
[00:04:11.000 --> 00:04:15.000]  每年都要講一種新潮的動物,
[00:04:15.000 --> 00:04:17.000]  聖經教導我們說,
[00:04:17.000 --> 00:04:19.000]  我們傳揚他要用諸般的智慧,
[00:04:19.000 --> 00:04:21.000]  而且主耶穌說,
[00:04:21.000 --> 00:04:24.000]  我們要按時分量,
[00:04:24.000 --> 00:04:27.000]  做一個有見識,有忠心的僕人,
[00:04:27.000 --> 00:04:29.000]  因此當我們跟人談到,
[00:04:29.000 --> 00:04:31.000]  全世界都在講這個話題的時候,
[00:04:31.000 --> 00:04:33.000]  為什麼我們不利用這個話題,
[00:04:33.000 --> 00:04:36.000]  作為一個福音的交接點,
[00:04:36.000 --> 00:04:39.000]  而且以聖經的觀點來改變人,
[00:04:39.000 --> 00:04:42.000]  甚至以聖經有關這方面的教導,
[00:04:42.000 --> 00:04:44.000]  來造就呢?
[00:04:44.000 --> 00:04:46.000]  我相信基於這樣的原因,
[00:04:46.000 --> 00:04:51.000]  我們是要按時來分量,
[00:04:51.000 --> 00:04:52.000]  第二方面,
[00:04:52.000 --> 00:04:55.000]  新潮會不會導人迷信呢?
[00:04:55.000 --> 00:04:58.000]  我們基督徒除了有你出生那年的新潮,
[00:04:58.000 --> 00:05:02.000]  你知不知道我們也有另一個新潮,
[00:05:02.000 --> 00:05:04.000]  我們在座,
[00:05:04.000 --> 00:05:05.000]  如果你是基督徒,
[00:05:05.000 --> 00:05:07.000]  你都是屬於羊的,
[00:05:07.000 --> 00:05:09.000]  你知不知道?
[00:05:09.000 --> 00:05:11.000]  因為你都是屬於羔羊,
[00:05:11.000 --> 00:05:14.000]  是羔羊的寶血所買熟,
[00:05:14.000 --> 00:05:16.000]  所以人家問你屬什麼,
[00:05:16.000 --> 00:05:17.000]  你想熟靈一點,
[00:05:17.000 --> 00:05:19.000]  你說我是屬羊的,
[00:05:19.000 --> 00:05:21.000]  如果你想去明白,
[00:05:21.000 --> 00:05:23.000]  你說我屬符主的,
[00:05:23.000 --> 00:05:25.000]  不過屬羊都可以,
[00:05:25.000 --> 00:05:27.000]  那麼基督徒面對文化,
[00:05:27.000 --> 00:05:30.000]  其實基本上有三種態度,
[00:05:30.000 --> 00:05:35.000]  離族、除族和逆族,
[00:05:35.000 --> 00:05:40.000]  究竟風俗所代表的文化價值,
[00:05:40.000 --> 00:05:43.000]  是我們要完全斷絕和它分裂,
[00:05:43.000 --> 00:05:45.000]  還是我們要跟隨,
[00:05:45.000 --> 00:05:48.000]  還是我們能夠轉化,
[00:05:48.000 --> 00:05:50.000]  救贖它呢?
[00:05:50.000 --> 00:05:54.000]  我相信第三種方法是比較積極,
[00:05:54.000 --> 00:05:58.000]  因為有些文化是我們生活必須的,
[00:05:58.000 --> 00:06:03.000]  而且是具有價值或者是忠誠,
[00:06:03.000 --> 00:06:06.000]  我們不需要團盤推翻它,
[00:06:06.000 --> 00:06:07.000]  正如耶穌說,
[00:06:07.000 --> 00:06:09.000]  我們不是要揮掉律法,
[00:06:09.000 --> 00:06:11.000]  而是要承傳它,
[00:06:11.000 --> 00:06:13.000]  另一方面我們也不能夠除俗,
[00:06:13.000 --> 00:06:15.000]  因為聖經說,
[00:06:15.000 --> 00:06:20.000]  我們不可以隨從世間這種潮流風俗,
[00:06:20.000 --> 00:06:24.000]  好像是一株草被異教之風飄蕩,
[00:06:24.000 --> 00:06:27.000]  我們要自己的立場原則,
[00:06:27.000 --> 00:06:31.000]  但另一方面我們逆俗就是說,
[00:06:31.000 --> 00:06:36.000]  有些文化裡面是神所肯定的,
[00:06:36.000 --> 00:06:39.000]  我們肯定它,使用它,
[00:06:39.000 --> 00:06:44.000]  有些是跟聖經的價值信仰相違背的,
[00:06:44.000 --> 00:06:47.000]  我們就去轉化和救贖它,
[00:06:47.000 --> 00:06:49.000]  所以基於這個原因,
[00:06:49.000 --> 00:06:54.000]  我們發現到聖經裡面很多經文支持這個觀念,
[00:06:54.000 --> 00:06:56.000]  說「諸天說說神的榮耀,
[00:06:56.000 --> 00:07:00.000]  羅馬書也說是藉著受造之物,
[00:07:00.000 --> 00:07:04.000]  明明可以曉得神的永恆和神聖,
[00:07:04.000 --> 00:07:08.000]  神除了藉著耶穌基督和聖經,
[00:07:08.000 --> 00:07:12.000]  來給我們有一個救恩的特殊啟示之外,
[00:07:12.000 --> 00:07:14.000]  神也藉著大自然,
[00:07:14.000 --> 00:07:16.000]  向我們來啟示,
[00:07:16.000 --> 00:07:21.000]  例如智慧文學裡面的真言,
[00:07:21.000 --> 00:07:23.000]  是用很多動物,
[00:07:23.000 --> 00:07:26.000]  用手工即是壁虎,
[00:07:26.000 --> 00:07:29.000]  用這些不同的動物,
[00:07:29.000 --> 00:07:31.000]  甚至連這麼微小的螞蟻,
[00:07:31.000 --> 00:07:34.000]  都可以教導人殷勤,
[00:07:34.000 --> 00:07:37.000]  即是未雨綢繆,
[00:07:37.000 --> 00:07:39.000]  這一種的智慧,
[00:07:39.000 --> 00:07:41.000]  如果聖經裡面都這樣肯定,
[00:07:41.000 --> 00:07:46.000]  我們怎麼不可能用每年一隻的動物,
[00:07:46.000 --> 00:07:49.000]  用聖經的東西來教導呢?
[00:07:49.000 --> 00:07:52.000]  甚至主耶穌說到很喜歡用比喻,
[00:07:52.000 --> 00:07:54.000]  天空的飛鳥,野地的花,
[00:07:54.000 --> 00:07:56.000]  祂說從無花果樹,
[00:07:56.000 --> 00:07:58.000]  你們可以學個比方,
[00:07:58.000 --> 00:08:01.000]  因為我們去領受道理,
[00:08:01.000 --> 00:08:03.000]  我們需要有血有肉,
[00:08:03.000 --> 00:08:06.000]  很具體的來吸收,
[00:08:06.000 --> 00:08:09.000]  所以神都藉著動物植物,
[00:08:09.000 --> 00:08:11.000]  來做比喻,
[00:08:11.000 --> 00:08:13.000]  勉勵人敬畏神,
[00:08:13.000 --> 00:08:15.000]  謹慎做人,
[00:08:15.000 --> 00:08:18.000]  和認識真理的時兆,
[00:08:18.000 --> 00:08:22.000]  聖經裡面有沒有經文關於馬呢?
[00:08:22.000 --> 00:08:25.000]  有些生肖的動物是少一點,
[00:08:25.000 --> 00:08:27.000]  但是關於馬的經文,
[00:08:27.000 --> 00:08:30.000]  是有接近200節這麼多,
[00:08:30.000 --> 00:08:32.000]  其中最短的一節,
[00:08:32.000 --> 00:08:35.000]  和提及馬最多的,
[00:08:35.000 --> 00:08:37.000]  給一些聖經的知識大家,
[00:08:37.000 --> 00:08:40.000]  就是啟示錄第九章十六節,
[00:08:40.000 --> 00:08:44.000]  在這節經文裡面提到二億匹馬,
[00:08:44.000 --> 00:08:49.000]  因為說到馬軍有二萬萬,
[00:08:49.000 --> 00:08:51.000]  就是二億,
[00:08:51.000 --> 00:08:54.000]  在最短的一節提到馬最多的,
[00:08:54.000 --> 00:08:56.000]  就是這節經文,
[00:08:56.000 --> 00:08:58.000]  而二百節的經文裡面,
[00:08:58.000 --> 00:09:04.000]  最詳細對仔細去描述馬的,
[00:09:04.000 --> 00:09:06.000]  就是約伯記三十九章,
[00:09:06.000 --> 00:09:08.000]  這段經文,
[00:09:08.000 --> 00:09:10.000]  為什麼在約伯記,
[00:09:10.000 --> 00:09:12.000]  這一卷講苦難的書裡面,
[00:09:12.000 --> 00:09:14.000]  是會講到馬呢?
[00:09:14.000 --> 00:09:16.000]  這麼奇怪呢?
[00:09:16.000 --> 00:09:17.000]  約伯我們都知道,
[00:09:17.000 --> 00:09:19.000]  他不單止負資產,
[00:09:19.000 --> 00:09:21.000]  他不單止是破產,
[00:09:21.000 --> 00:09:25.000]  他是廣東人所說什麼什麼產,
[00:09:25.000 --> 00:09:27.000]  所有子女死了,
[00:09:27.000 --> 00:09:30.000]  所有牛馬駱駝都沒有了,
[00:09:30.000 --> 00:09:32.000]  還有新冠瘸症,
[00:09:32.000 --> 00:09:34.000]  老婆變成嫦娥,
[00:09:34.000 --> 00:09:36.000]  三個來安慰她的朋友,
[00:09:36.000 --> 00:09:38.000]  日日夜夜勒索她,
[00:09:38.000 --> 00:09:41.000]  起初她都有一點信心,
[00:09:41.000 --> 00:09:43.000]  但是被人搖搖下,
[00:09:43.000 --> 00:09:45.000]  她開始去問,
[00:09:45.000 --> 00:09:46.000]  還有覺得,
[00:09:46.000 --> 00:09:51.000]  為什麼壞事會發生在好人身上?
[00:09:51.000 --> 00:09:53.000]  以前紐約有一個人,
[00:09:53.000 --> 00:09:55.000]  由達拉比寫過一本書,
[00:09:55.000 --> 00:09:58.000]  為什麼壞的事情,
[00:09:58.000 --> 00:10:00.000]  會發生在好人身上?
[00:10:00.000 --> 00:10:02.000]  苦難,
[00:10:02.000 --> 00:10:05.000]  是人類歷久以來的一個奧秘,
[00:10:05.000 --> 00:10:08.000]  上帝去解答這個約伯問題,
[00:10:08.000 --> 00:10:12.000]  不是給他一個答案一個解釋,
[00:10:12.000 --> 00:10:15.000]  其實很多的答案解釋是會變的,
[00:10:15.000 --> 00:10:18.000]  就算科學裡面有關宇宙的現象,
[00:10:18.000 --> 00:10:19.000]  一種的解釋,
[00:10:19.000 --> 00:10:23.000]  有一天有新的發現都會變,
[00:10:23.000 --> 00:10:24.000]  何況是哲理,
[00:10:24.000 --> 00:10:27.000]  宗教信仰範圍的問題,
[00:10:27.000 --> 00:10:31.000]  神是藉著問很多的問題,
[00:10:31.000 --> 00:10:34.000]  自然界裡面的奧秘有很多你都不知道,
[00:10:34.000 --> 00:10:36.000]  何況宇宙人生,
[00:10:36.000 --> 00:10:38.000]  數零領域的奧秘,
[00:10:38.000 --> 00:10:40.000]  我們作為受造之物,
[00:10:40.000 --> 00:10:42.000]  我們怎樣了解得透呢?
[00:10:42.000 --> 00:10:46.000]  上帝不是給他一個頭腦上的解釋,
[00:10:46.000 --> 00:10:49.000]  去easy his heart,
[00:10:49.000 --> 00:10:52.000]  去使他心裡面的情緒平復下來,
[00:10:52.000 --> 00:10:53.000]  而去明白,
[00:10:53.000 --> 00:10:55.000]  或者去佔納苦難,
[00:10:55.000 --> 00:10:58.000]  上帝是給他能力去經過苦難,
[00:10:58.000 --> 00:11:02.000]  有一天我們人生整幅圖畫拼合的時候,
[00:11:02.000 --> 00:11:05.000]  我們在那個時候就知道,
[00:11:05.000 --> 00:11:09.000]  為什麼在我們人生裡面會遭遇這樣東西,
[00:11:09.000 --> 00:11:13.000]  今天我們彷彿對著鏡子觀看模糊不清,
[00:11:13.000 --> 00:11:15.000]  有一天我們去到上帝面前,
[00:11:15.000 --> 00:11:19.000]  我們才知道人生裡面我們順境逆境遇到的東西,
[00:11:19.000 --> 00:11:22.000]  都是構成我們自己生命裡面的獨特,
[00:11:22.000 --> 00:11:26.000]  都是上帝在我們人生裡面的遺訓裡面,
[00:11:26.000 --> 00:11:30.000]  要我們成就的一些東西,
[00:11:30.000 --> 00:11:36.000]  所以我們今天就會來到思想約百記這一段經文,
[00:11:36.000 --> 00:11:40.000]  十二年前我講馬的時候,
[00:11:40.000 --> 00:11:43.000]  有一部電影還沒有出現的,
[00:11:43.000 --> 00:11:47.000]  就是史提芬史匹堡那部War Horse,
[00:11:47.000 --> 00:11:51.000]  中文譯作雷霆戰區,
[00:11:51.000 --> 00:11:53.000]  史提芬史匹堡,
[00:11:53.000 --> 00:11:56.000]  他是一個猶太人,
[00:11:56.000 --> 00:12:00.000]  我覺得他一定認識約百記這段經文,
[00:12:00.000 --> 00:12:03.000]  所以當你看這段經文的時候,
[00:12:03.000 --> 00:12:06.000]  就和那部電影裡面所講的那匹馬,
[00:12:06.000 --> 00:12:09.000]  是那個人才不被善用,
[00:12:09.000 --> 00:12:14.000]  直到最後在戰場裡面有機會發揮,
[00:12:14.000 --> 00:12:17.000]  是十分相對應的,
[00:12:17.000 --> 00:12:23.000]  這裡所講的不是普通耕田拉車的馬,
[00:12:23.000 --> 00:12:29.000]  是一匹在戰場裡面使用的一匹馬,
[00:12:29.000 --> 00:12:35.000]  這段經文首先講到馬或者成功的人士,
[00:12:35.000 --> 00:12:37.000]  侍奉的人才,
[00:12:37.000 --> 00:12:39.000]  教會的領袖,
[00:12:39.000 --> 00:12:43.000]  無論在教會,在商界,在群體裡面,
[00:12:43.000 --> 00:12:48.000]  他一個被人使用的人都有三個特質,
[00:12:48.000 --> 00:12:51.000]  當然未必所有人都有這些特質,
[00:12:51.000 --> 00:12:52.000]  第一是什麼呢?
[00:12:52.000 --> 00:12:54.000]  他是talented,
[00:12:54.000 --> 00:12:56.000]  他是辦事能幹,
[00:12:56.000 --> 00:13:00.000]  聖經說馬的大力是你刺的魔,
[00:13:00.000 --> 00:13:02.000]  這些是與生俱來的,
[00:13:02.000 --> 00:13:04.000]  沒有得學的,不是後天培訓的,
[00:13:04.000 --> 00:13:06.000]  有些是後天培訓,
[00:13:06.000 --> 00:13:10.000]  但有些是與生俱來的,
[00:13:10.000 --> 00:13:15.000]  聖經裡面所講的成功與一般世間的成功不同,
[00:13:15.000 --> 00:13:18.000]  世間成功認為你出自名校,
[00:13:18.000 --> 00:13:21.000]  在哪間出名的公司效力,
[00:13:21.000 --> 00:13:23.000]  你獲得多少名譽的學位,
[00:13:23.000 --> 00:13:25.000]  你有多少的功績,
[00:13:25.000 --> 00:13:26.000]  你賺到多少錢,
[00:13:26.000 --> 00:13:30.000]  你的工作將上市公司推到哪裏,
[00:13:30.000 --> 00:13:32.000]  股價去到哪裏,
[00:13:32.000 --> 00:13:35.000]  世間的成功是怎樣?
[00:13:35.000 --> 00:13:37.000]  聖經所講的成功是什麼呢?
[00:13:37.000 --> 00:13:39.000]  就算你是一個基層的人,
[00:13:39.000 --> 00:13:42.000]  就算你做很粗重的工作,
[00:13:42.000 --> 00:13:44.000]  就算你一生人都沒做過事,
[00:13:44.000 --> 00:13:45.000]  是一個主婦,
[00:13:45.000 --> 00:13:47.000]  上帝給你的位份,
[00:13:47.000 --> 00:13:48.000]  給你的工作,
[00:13:48.000 --> 00:13:50.000]  你領受了,
[00:13:50.000 --> 00:13:51.000]  能夠完成,
[00:13:51.000 --> 00:13:53.000]  產生果效,
[00:13:53.000 --> 00:13:55.000]  你就是一個成功的人,
[00:13:55.000 --> 00:14:00.000]  所謂成功就是達成你人生角色目標裏面,
[00:14:00.000 --> 00:14:03.000]  要達成那件事,
[00:14:03.000 --> 00:14:06.000]  將來你能夠帶著這些果子去榮耀神,
[00:14:06.000 --> 00:14:07.000]  去見神,
[00:14:07.000 --> 00:14:09.000]  這樣就是成功,
[00:14:09.000 --> 00:14:11.000]  成功就是功成,
[00:14:11.000 --> 00:14:14.000]  你的工作能夠完成,
[00:14:14.000 --> 00:14:16.000]  如果是這樣的話,
[00:14:16.000 --> 00:14:21.000]  上帝都給每個人有不同需要的才華,
[00:14:21.000 --> 00:14:23.000]  都能夠使用,
[00:14:23.000 --> 00:14:29.000]  上帝未必給你好像某些人多才多藝,
[00:14:29.000 --> 00:14:32.000]  但是上帝一定在你的崗位上,
[00:14:32.000 --> 00:14:38.000]  將有限但是夠用的才幹給你,
[00:14:38.000 --> 00:14:40.000]  譬如你做一個救生員,
[00:14:40.000 --> 00:14:42.000]  你需不需要懂得跳傘,
[00:14:42.000 --> 00:14:44.000]  如果懂得跳傘才可以做救生員,
[00:14:44.000 --> 00:14:47.000]  我想絕大部份的救生員都不可以做,
[00:14:47.000 --> 00:14:49.000]  他的職責是救生員,
[00:14:49.000 --> 00:14:52.000]  他最主要就是懂得教人游水,
[00:14:52.000 --> 00:14:55.000]  和在水裏面去救人,
[00:14:55.000 --> 00:14:57.000]  他不懂炒菜,
[00:14:57.000 --> 00:15:00.000]  甚至他連剪指甲都不懂,
[00:15:00.000 --> 00:15:03.000]  所以他不需要做這些事情,
[00:15:03.000 --> 00:15:09.000]  他是領受了有限但是夠用的才幹,
[00:15:09.000 --> 00:15:11.000]  第二方面,
[00:15:11.000 --> 00:15:13.000]  他是presentable的,
[00:15:13.000 --> 00:15:14.000]  儀表昭著,
[00:15:14.000 --> 00:15:18.000]  聖經說他頸汗上紮梭的鐘,
[00:15:18.000 --> 00:15:21.000]  是你給他披上的帽,
[00:15:21.000 --> 00:15:24.000]  有人說馬最靚的地方在哪裏呢?
[00:15:24.000 --> 00:15:26.000]  不是我說,
[00:15:26.000 --> 00:15:29.000]  是我看見一個畫評家的文章,
[00:15:29.000 --> 00:15:33.000]  他說馬最靚的地方就是他跑起來的時候,
[00:15:33.000 --> 00:15:36.000]  背部的線條,
[00:15:36.000 --> 00:15:38.000]  他跑起來的時候,
[00:15:38.000 --> 00:15:41.000]  他的馬的中毛和尾巴飄揚,
[00:15:41.000 --> 00:15:44.000]  那種氣勢起伏,
[00:15:44.000 --> 00:15:47.000]  是最爛畫最靚的地方,
[00:15:47.000 --> 00:15:50.000]  如果我個人見解馬腳都很爛畫,
[00:15:50.000 --> 00:15:53.000]  馬的肚子都是很飽滿,
[00:15:53.000 --> 00:15:55.000]  但這個是畫評家說,
[00:15:55.000 --> 00:15:58.000]  Delia告訴我對不對,
[00:15:58.000 --> 00:16:00.000]  總之是畫評家說,
[00:16:00.000 --> 00:16:02.000]  我相信他是真的,
[00:16:02.000 --> 00:16:04.000]  換言之,
[00:16:04.000 --> 00:16:07.000]  這隻駿馬走出來踱步,
[00:16:07.000 --> 00:16:12.000]  他的威嚴和氣勢是有所不同,
[00:16:12.000 --> 00:16:16.000]  成功人士是儀表昭著,
[00:16:16.000 --> 00:16:19.000]  注意是儀表昭著,
[00:16:19.000 --> 00:16:22.000]  不是儀容出眾,
[00:16:22.000 --> 00:16:26.000]  中國電信今年出了兩個人很出名,
[00:16:26.000 --> 00:16:28.000]  一個叫騰訊,
[00:16:28.000 --> 00:16:31.000]  那個老闆挺靚仔的,
[00:16:31.000 --> 00:16:32.000]  潮州人來的,
[00:16:32.000 --> 00:16:34.000]  叫做馬化騰,
[00:16:34.000 --> 00:16:37.000]  一個是阿里巴巴,
[00:16:37.000 --> 00:16:43.000]  11月11號淘寶網幾百億交易的馬雲,
[00:16:43.000 --> 00:16:46.000]  馬化騰就是儀表出眾,
[00:16:46.000 --> 00:16:49.000]  馬雲你見過他的樣子,
[00:16:49.000 --> 00:16:51.000]  是否儀表出眾,
[00:16:51.000 --> 00:16:52.000]  不過很難說,
[00:16:52.000 --> 00:16:55.000]  成功人士一成功的樣子,
[00:16:55.000 --> 00:16:56.000]  不是presentable,
[00:16:56.000 --> 00:16:58.000]  是acceptable,
[00:16:58.000 --> 00:17:00.000]  很肯定是acceptable,
[00:17:00.000 --> 00:17:01.000]  很有趣,
[00:17:01.000 --> 00:17:03.000]  但是你注意,
[00:17:03.000 --> 00:17:05.000]  我是說儀表出眾,
[00:17:05.000 --> 00:17:06.000]  不是儀容出眾,
[00:17:06.000 --> 00:17:10.000]  我看過馬雲在記者招待會,
[00:17:10.000 --> 00:17:13.000]  發佈消息的時候,
[00:17:13.000 --> 00:17:15.000]  譚套德看,
[00:17:15.000 --> 00:17:18.000]  舉止氣定神閒,
[00:17:18.000 --> 00:17:20.000]  都是一個領袖,
[00:17:20.000 --> 00:17:22.000]  所以不是儀容出眾,
[00:17:22.000 --> 00:17:25.000]  你不用去整容才可以做領袖,
[00:17:25.000 --> 00:17:27.000]  是儀表出眾,
[00:17:27.000 --> 00:17:29.000]  是講一個人的氣質,
[00:17:29.000 --> 00:17:33.000]  而神態譚套舉止,
[00:17:33.000 --> 00:17:37.000]  女士未選美之前,
[00:17:37.000 --> 00:17:40.000]  就好像鄰家的小女孩一樣,
[00:17:40.000 --> 00:17:43.000]  不要說臭笑鴨,
[00:17:43.000 --> 00:17:44.000]  但是選了之後,
[00:17:44.000 --> 00:17:46.000]  一夜之間就漂亮了,
[00:17:46.000 --> 00:17:49.000]  你看了就很漂亮和很順眼,
[00:17:49.000 --> 00:17:52.000]  其實成功人士都是這樣,
[00:17:52.000 --> 00:17:54.000]  她站出來,
[00:17:54.000 --> 00:17:56.000]  就算不能打也看得到,
[00:17:56.000 --> 00:17:57.000]  備受矚目,
[00:17:57.000 --> 00:17:59.000]  有印象分,
[00:17:59.000 --> 00:18:02.000]  早前有一個姐妹,
[00:18:02.000 --> 00:18:04.000]  手機上載了一張照片給我看,
[00:18:04.000 --> 00:18:05.000]  我看下去,
[00:18:05.000 --> 00:18:07.000]  這不是台灣劇集,
[00:18:07.000 --> 00:18:10.000]  流星花園的賢成玉嗎?
[00:18:10.000 --> 00:18:11.000]  我沒有看過,
[00:18:11.000 --> 00:18:14.000]  我甚至沒有看到,
[00:18:14.000 --> 00:18:15.000]  不知道劇集講什麼,
[00:18:15.000 --> 00:18:17.000]  不過知道有一個這樣的人,
[00:18:17.000 --> 00:18:19.000]  有沒有印象?
[00:18:19.000 --> 00:18:21.000]  可能你們還年輕,
[00:18:21.000 --> 00:18:23.000]  未看過劇集,
[00:18:23.000 --> 00:18:24.000]  頭髮長長的,
[00:18:24.000 --> 00:18:25.000]  很瘦,
[00:18:25.000 --> 00:18:27.000]  她說這個是我老公,
[00:18:27.000 --> 00:18:30.000]  搞成這樣,
[00:18:30.000 --> 00:18:33.000]  她丈夫的頭髮幾乎沒有了,
[00:18:33.000 --> 00:18:36.000]  而且比賢成玉多一個身形,
[00:18:36.000 --> 00:18:40.000]  不過氣質還是在,
[00:18:40.000 --> 00:18:43.000]  第三,
[00:18:43.000 --> 00:18:49.000]  作為一個駿馬所代表的成功人士,
[00:18:49.000 --> 00:18:50.000]  侍奉人才,
[00:18:50.000 --> 00:18:51.000]  教會領袖,
[00:18:51.000 --> 00:18:53.000]  他是energetic,
[00:18:53.000 --> 00:18:56.000]  原來你有一個健康的體魄,
[00:18:56.000 --> 00:18:59.000]  有工作的持續力是很重要的,
[00:18:59.000 --> 00:19:02.000]  有很多人一生的得失,
[00:19:02.000 --> 00:19:04.000]  就是恰恰,
[00:19:04.000 --> 00:19:09.000]  我舉歷史裡面兩個重要的戰役為例,
[00:19:09.000 --> 00:19:10.000]  大家都知道,
[00:19:10.000 --> 00:19:12.000]  法國和英國打仗,
[00:19:12.000 --> 00:19:16.000]  拿破崙在滑鐵盧的地方,
[00:19:16.000 --> 00:19:18.000]  和威靈頓打的時候,
[00:19:18.000 --> 00:19:21.000]  拿破崙很矮小,
[00:19:21.000 --> 00:19:23.000]  但是很少睡覺,
[00:19:23.000 --> 00:19:25.000]  睡很少覺都可以,
[00:19:25.000 --> 00:19:27.000]  一個精力這麼旺盛的人,
[00:19:27.000 --> 00:19:30.000]  但是就在大戰前夕,
[00:19:30.000 --> 00:19:31.000]  恰一恰,
[00:19:31.000 --> 00:19:34.000]  他的副手make a decision,
