
[00:00:00.000 --> 00:00:06.520]  聖誕節,祝大家平安喜樂的節日
[00:05:36.440 --> 00:05:41.920]  是黑黑的,應該是右下角的嬰兒床
[00:05:41.920 --> 00:05:44.600]  可能意大利是天主教國家
[00:05:44.600 --> 00:05:50.840]  他們比較看重聖母瑪利亞多於耶穌
[00:05:50.840 --> 00:05:53.240]  第四幅是在波蘭的
[00:05:53.240 --> 00:06:00.520]  最有真實感,讓人有簡陋馬曹的感覺
[00:06:00.520 --> 00:06:03.200]  在這四幅畫之中
[00:06:03.200 --> 00:06:07.880]  哪一幅最能夠反映耶穌誕生時的實況呢?
[00:06:07.880 --> 00:06:12.360]  你們先猜猜,一會兒我再和大家解釋
[00:06:12.360 --> 00:06:14.880]  讓我們從聖經的記載
[00:06:14.880 --> 00:06:17.920]  了解一下我們信仰的主角
[00:06:17.920 --> 00:06:20.720]  耶穌基督的誕生
[00:06:20.720 --> 00:06:22.800]  在今日經文二章第一節
[00:06:22.800 --> 00:06:26.840]  告訴我們耶穌誕生的年份
[00:06:26.840 --> 00:06:31.800]  那一年是羅馬皇帝奧古斯都頒布命令
[00:06:31.800 --> 00:06:37.920]  要羅馬帝國的人民辦理戶口登記
[00:06:37.920 --> 00:06:41.800]  羅馬皇帝是整個羅馬最高的皇帝
[00:06:41.800 --> 00:06:44.240]  不像上次所說的希律王
[00:06:44.240 --> 00:06:46.360]  希律王是一個地方的皇一
[00:06:46.360 --> 00:06:50.120]  羅馬皇帝是整個帝國的王
[00:06:50.120 --> 00:06:52.720]  他下令全國的人民
[00:06:52.720 --> 00:06:56.800]  要回到本鄉做戶口登記
[00:06:56.800 --> 00:07:02.120]  這就是我們現代人所了解的人口統計
[00:07:02.120 --> 00:07:04.560]  但羅馬時代的戶口登記
[00:07:04.560 --> 00:07:08.040]  只是為了抽稅用,一個目的,抽稅
[00:07:08.040 --> 00:07:13.800]  而不是為了建設醫院、學校或其他民生的問題
[00:07:13.800 --> 00:07:18.360]  因此人民一定要回到自己的家鄉登記
[00:07:18.360 --> 00:07:23.320]  瑪利亞當時已經懷孕八至九個月
[00:07:23.320 --> 00:07:25.520]  快要誕生耶穌
[00:07:25.520 --> 00:07:28.560]  但由於是皇帝的命令
[00:07:28.560 --> 00:07:30.720]  只要在這個期間
[00:07:30.720 --> 00:07:33.480]  都跟在藥室一起走路
[00:07:33.480 --> 00:07:37.080]  回到伯利恆登記
[00:07:37.080 --> 00:07:39.240]  不過這件事讓我們看到
[00:07:39.240 --> 00:07:42.840]  上帝的手其實在背後工作
[00:07:42.840 --> 00:07:44.360]  在第一章我們知道
[00:07:44.360 --> 00:07:49.960]  瑪利亞本來住在加利利的拿撒勒城
[00:07:49.960 --> 00:07:52.760]  如果沒有這次的人口登記
[00:07:52.760 --> 00:07:58.080]  她應該會在拿撒勒誕生耶穌
[00:07:58.080 --> 00:08:03.040]  瑪利亞要去伯利恆誕生耶穌
[00:08:03.040 --> 00:08:05.400]  不是她本人的意願
[00:08:05.400 --> 00:08:08.360]  也不是藥室的意願
[00:08:08.360 --> 00:08:10.600]  我相信任何正常的人
[00:08:10.600 --> 00:08:15.520]  都不會在這個時候鼓勵一位快要生產的孕婦
[00:08:15.520 --> 00:08:18.080]  走百多公里路去伯利恆
[00:08:18.080 --> 00:08:20.240]  我給大家看一張地圖
[00:08:20.240 --> 00:08:21.840]  大約是這樣的
[00:08:21.840 --> 00:08:27.080]  拿撒勒就在上面
[00:08:27.080 --> 00:08:30.520]  伯利恆就在下面
[00:08:30.520 --> 00:08:31.640]  是很低的
[00:08:31.640 --> 00:08:36.000]  路程大約有160公里
[00:08:36.000 --> 00:08:37.840]  走路、騎摩托車
[00:08:37.840 --> 00:08:39.640]  我想五天吧
[00:08:39.640 --> 00:08:42.160]  當她一天走八小時也要走
[00:08:42.160 --> 00:08:45.000]  走五天才能去到
[00:08:45.000 --> 00:08:48.600]  但耶穌一定要在伯利恆出生
[00:08:48.600 --> 00:08:51.600]  是上帝的意願
[00:08:51.600 --> 00:08:53.960]  是上帝的計劃
[00:08:53.960 --> 00:08:56.240]  上帝早在主耶穌誕生之前
[00:08:56.240 --> 00:09:02.200]  七百年就藉著一位名叫梅加的先知說
[00:09:02.200 --> 00:09:05.880]  「以法他地區的伯利恆
[00:09:05.880 --> 00:09:08.120]  在猶大諸城中
[00:09:08.120 --> 00:09:10.920]  你是一個小城
[00:09:10.920 --> 00:09:13.040]  但是我要從你那裡
[00:09:13.040 --> 00:09:17.160]  為以色列選立一位統治者
[00:09:17.160 --> 00:09:21.960]  他的家系可追溯到亙古」
[00:09:21.960 --> 00:09:24.160]  從這件事我們可以看到
[00:09:24.160 --> 00:09:25.720]  全能的上帝
[00:09:25.720 --> 00:09:29.480]  在人類的歷史背後做工
[00:09:29.480 --> 00:09:33.040]  羅馬皇帝不是經常做人口統計
[00:09:33.040 --> 00:09:35.120]  據專家的考證
[00:09:35.120 --> 00:09:38.440]  他們14年左右才會做一次
[00:09:38.440 --> 00:09:42.480]  而第二節的經文告訴我們
[00:09:42.480 --> 00:09:45.880]  這一次是他第一次的統計
[00:09:45.880 --> 00:09:49.320]  使耶穌基督可以按照先知的預言
[00:09:49.320 --> 00:09:52.720]  去伯利恆出生
[00:09:52.720 --> 00:09:57.600]  在講下一段經文之前我們要講第七節
[00:09:57.600 --> 00:09:59.720]  第七節告訴我們
[00:09:59.720 --> 00:10:01.400]  生下投胎的嬰兒
[00:10:01.400 --> 00:10:04.400]  用布包起來放在馬槽裡
[00:10:04.400 --> 00:10:07.960]  因為客棧裡沒有地方讓他們住
[00:10:07.960 --> 00:10:10.320]  現代人一讀這節的經文
[00:10:10.320 --> 00:10:13.920]  就會以為當時太多人要回鄉了
[00:10:13.920 --> 00:10:16.960]  所以所有客店都滿了
[00:10:16.960 --> 00:10:19.520]  沒有地方給弱勢一家人住
[00:10:19.520 --> 00:10:24.880]  就像我們現在的酒店、模特兒也一樣
[00:10:24.880 --> 00:10:26.040]  全部滿了
[00:10:26.040 --> 00:10:29.320]  所以就找了個馬棚給他們住
[00:10:29.320 --> 00:10:32.920]  剛才波蘭的聖嬰誕生的情景
[00:10:32.920 --> 00:10:35.800]  反映出這種誤解
[00:10:35.800 --> 00:10:39.120]  事實上在耶穌誕生的時代
[00:10:39.120 --> 00:10:42.400]  猶太地區伯利恆城附近
[00:10:42.400 --> 00:10:45.080]  根本沒有客棧
[00:10:45.080 --> 00:10:49.120]  並且猶太人是一個好客的民族
[00:10:49.120 --> 00:10:51.440]  如果平時你去到一個城鎮
[00:10:51.440 --> 00:10:57.160]  可能隨便有一家人會收留你過一晚
[00:10:57.160 --> 00:11:04.120]  這裡的客棧很可能只是山邊一個比較大的洞穴
[00:11:04.120 --> 00:11:08.480]  人們弄了出來給旅行的人
[00:11:08.480 --> 00:11:12.160]  去到那裡可以進去山洞裡歇一歇
[00:11:12.160 --> 00:11:15.840]  他們在低一點的地方建一條槽
[00:11:15.840 --> 00:11:18.360]  大概離地面一兩尺高
[00:11:18.360 --> 00:11:22.920]  通常人們都有牲口,也會帶一些草
[00:11:22.920 --> 00:11:28.360]  讓人們放一些草在槽裡餵老馬
[00:11:28.360 --> 00:11:32.360]  這個情景比較像十八世紀的油畫
[00:11:32.360 --> 00:11:38.320]  很多人擠在一起在一個山洞的地方
[00:11:38.320 --> 00:11:44.720]  很多地方都塞滿了人
[00:11:44.720 --> 00:11:49.280]  瑪麗亞由於要生小孩,有些有經驗的婦女
[00:11:49.280 --> 00:11:52.560]  幫她找一個角落,生了耶穌
[00:11:52.560 --> 00:11:56.280]  根據猶太人的習俗,會用布包起來
[00:11:56.280 --> 00:12:02.400]  然後放在餵馬的馬槽裡
[00:12:02.400 --> 00:12:04.800]  這是一個很特別的做法
[00:12:04.800 --> 00:12:07.640]  假如不是到處都有很多人
[00:12:07.640 --> 00:12:10.080]  我相信很少有媽媽
[00:12:10.080 --> 00:12:15.000]  將一位初生嬰兒放進去餵馬的馬槽裡
[00:12:15.000 --> 00:12:18.720]  我們留意到在經文第一至第七節
[00:12:18.720 --> 00:12:21.400]  都沒有提到弱勢
[00:12:21.400 --> 00:12:25.040]  她很可能到處去將來找地方
[00:12:25.040 --> 00:12:28.840]  幫助瑪麗亞接生的人應該是一些婦女
[00:12:28.840 --> 00:12:32.480]  生小孩一般都不會讓男人參與
[00:12:32.480 --> 00:12:39.520]  正因為這樣,十二節說到天使告訴牧羊人
[00:12:39.520 --> 00:12:44.240]  有一位在馬槽中的嬰兒就是記號
[00:12:44.240 --> 00:12:48.240]  正因為馬槽是一個這麼特別的地方
[00:12:48.240 --> 00:12:50.360]  才可以成為記號
[00:12:50.360 --> 00:12:54.720]  其實記號就包含了一個很不平常的地方
[00:12:54.720 --> 00:12:57.840]  如果說你去醫院看看
[00:12:57.840 --> 00:12:59.640]  有嬰兒出生
[00:12:59.640 --> 00:13:02.240]  醫院裡面有很多嬰兒
[00:13:02.240 --> 00:13:05.000]  那就不會是記號
[00:13:05.000 --> 00:13:08.800]  從這個記載我們思想一下
[00:13:08.800 --> 00:13:16.160]  為甚麼上帝要耶穌出生在一個比平民更平民的地方呢?
[00:13:16.160 --> 00:13:20.520]  這位創造萬物的上帝要成為人的樣式
[00:13:20.520 --> 00:13:22.960]  不是出生在皇宮裡面
[00:13:22.960 --> 00:13:26.800]  也不是出生在宗教領袖的家裡
[00:13:26.800 --> 00:13:31.040]  或者任何達官貴人的家裡
[00:13:31.040 --> 00:13:35.200]  祂出生的時候就在馬槽裡面
[00:13:35.200 --> 00:13:40.880]  另外想起主耶穌曾經說過「狐狸有洞,飛鳥有窩」
[00:13:40.880 --> 00:13:47.520]  「可使人子連枕頭的地方都沒有」
[00:13:47.520 --> 00:13:51.960]  耶穌出生的時候真的連枕頭的地方都沒有
[00:13:51.960 --> 00:13:56.320]  這表明上帝完全與世人認同
[00:13:56.320 --> 00:13:58.920]  或者好像保羅所說的
[00:13:58.920 --> 00:14:01.880]  祂原有上帝的本質
[00:14:01.880 --> 00:14:05.800]  卻沒有濫用跟上帝同等的特權
[00:14:05.800 --> 00:14:07.040]  相反地
[00:14:07.040 --> 00:14:09.480]  祂自願放棄一切
[00:14:09.480 --> 00:14:12.600]  取了奴僕的本質
[00:14:12.600 --> 00:14:15.000]  祂成為人
[00:14:15.000 --> 00:14:18.080]  以人的形體出現
[00:14:18.080 --> 00:14:22.360]  祂至今卑微
[00:14:22.360 --> 00:14:26.760]  耶穌的至今卑微一方面是給我們一個榜樣
[00:14:26.760 --> 00:14:30.040]  讓我們學習做人不要驕傲
[00:14:30.040 --> 00:14:32.160]  不要自掛
[00:14:32.160 --> 00:14:39.160]  另一方面也幫助我們培養一個正確的自我價值觀
[00:14:39.160 --> 00:14:43.960]  無論一個人的身份地位是多麼低微
[00:14:43.960 --> 00:14:49.200]  我們在上帝的眼裡都是有價值的
[00:14:49.200 --> 00:14:50.760]  所以我們不要看低自己
[00:14:50.760 --> 00:14:54.320]  覺得自己出身寒微或者讀得書少
[00:14:54.320 --> 00:14:57.680]  就不能夠為上帝做大事
[00:14:57.680 --> 00:14:59.520]  主耶穌出生的地方
[00:14:59.520 --> 00:15:02.480]  根本不是人住的地方
[00:15:02.480 --> 00:15:08.000]  而祂是上帝救贖人類計劃中的主角
[00:15:08.000 --> 00:15:10.560]  是路加福音的主角
[00:15:10.560 --> 00:15:13.520]  是我們信仰的主角
[00:15:13.520 --> 00:15:17.880]  祂來是要拯救一切相信的人
[00:15:17.880 --> 00:15:21.280]  包括任何自覺卑微的人
[00:15:21.280 --> 00:15:24.320]  根據天使在第一章的宣佈
[00:15:24.320 --> 00:15:27.200]  耶穌是要成為偉大的人物
[00:15:27.200 --> 00:15:30.720]  祂要被稱為至高上帝的兒子
[00:15:30.720 --> 00:15:36.400]  主上帝要納祂繼承祂祖先大位的王位
[00:15:36.400 --> 00:15:39.680]  祂要永遠作雅各家的王
[00:15:39.680 --> 00:15:44.920]  祂的王權無窮無盡
[00:15:44.920 --> 00:15:48.520]  在第二章八至二十節
[00:15:48.520 --> 00:15:51.720]  路加醫生又記載了另外一件
[00:15:51.720 --> 00:15:55.280]  在主耶穌出生的時候的奇事
[00:15:55.280 --> 00:16:01.160]  就是天使向一群在郊野裡
[00:16:01.160 --> 00:16:04.160]  看羊群的牧羊人報信
[00:16:04.160 --> 00:16:08.960]  將主耶穌出生的消息向他們報告
[00:16:08.960 --> 00:16:10.160]  昨天我也提到
[00:16:10.160 --> 00:16:14.920]  路加是很注意天使的事
[00:16:14.920 --> 00:16:17.520]  我相信在那個時代
[00:16:17.520 --> 00:16:20.200]  大概很多人都會相信天使
[00:16:20.200 --> 00:16:23.880]  並且天使是天外來客
[00:16:23.880 --> 00:16:28.360]  天使的說話比較可信
[00:16:28.360 --> 00:16:32.120]  不會說謊
[00:16:32.120 --> 00:16:36.160]  這件事只在路加福音有提
[00:16:36.160 --> 00:16:39.360]  在任何其他的福音書都沒有提
[00:16:39.360 --> 00:16:40.400]  令我想一下
[00:16:40.400 --> 00:16:42.440]  為什麼路加搜羅了那麼多
[00:16:42.440 --> 00:16:46.080]  有關耶穌出生的故事呢?
[00:16:46.080 --> 00:16:48.160]  我相信真是一個很重要的原因
[00:16:48.160 --> 00:16:50.720]  就是童貞女懷孕生子
[00:16:50.720 --> 00:16:52.720]  真是千古奇聞
[00:16:52.720 --> 00:16:55.600]  因此路加醫生為了幫助提阿飛羅
[00:16:55.600 --> 00:16:59.000]  和所有受希臘羅馬文化影響
[00:16:59.000 --> 00:17:02.840]  比較喜歡懷疑和哲學思考的人
[00:17:02.840 --> 00:17:06.000]  要向他們提供足夠的證據
[00:17:06.000 --> 00:17:07.880]  幫助他們知道
[00:17:07.880 --> 00:17:09.880]  這些不是虛構的故事
[00:17:09.880 --> 00:17:13.760]  我們的信仰是有歷史作為根基的
[00:17:13.760 --> 00:17:15.280]  從第一章來到這裡
[00:17:15.280 --> 00:17:17.520]  我們已經有天使的見證
[00:17:17.520 --> 00:17:20.480]  有撒加利亞和伊麗莎白的見證
[00:17:20.480 --> 00:17:22.280]  有瑪利亞的見證
[00:17:22.280 --> 00:17:27.200]  現在要多加一批牧羊人的見證
[00:17:27.200 --> 00:17:31.360]  我們再思考一下這批牧羊人的奇遇
[00:17:31.360 --> 00:17:36.600]  他們在晚間看著羊群
[00:17:36.600 --> 00:17:39.440]  突然有一位天使出現
[00:17:39.440 --> 00:17:41.680]  這裡的天使只有一位
[00:17:41.680 --> 00:17:43.560]  單數來的,只有一位
[00:17:43.560 --> 00:17:44.400]  沒有說名字
[00:17:44.400 --> 00:17:46.480]  不過很可能是加伯列的
[00:17:46.480 --> 00:17:49.720]  他專門做信差的
[00:17:49.720 --> 00:17:53.720]  後來才出現一群天君在天上
[00:17:53.720 --> 00:17:56.480]  那群天君是天上的聖樂團
[00:17:56.480 --> 00:17:59.600]  一起高聲讚美上主
[00:17:59.600 --> 00:18:02.440]  天使就將主耶穌降生的消息
[00:18:02.440 --> 00:18:04.600]  告訴那群牧羊人
[00:18:04.600 --> 00:18:07.200]  告訴他們有一個記號
[00:18:07.200 --> 00:18:09.760]  已經暗示他們自己去看看
[00:18:09.760 --> 00:18:13.120]  去證實他們不是做夢
[00:18:13.120 --> 00:18:15.040]  而是真是一件真事
[00:18:15.040 --> 00:18:18.520]  是一件關乎萬國萬民的事
[00:18:18.520 --> 00:18:22.000]  救世主耶穌已經降生了
[00:18:22.000 --> 00:18:23.840]  這些牧羊人
[00:18:23.840 --> 00:18:26.960]  有沒有馬上相信天使的宣告
[00:18:26.960 --> 00:18:30.760]  到處向人講見證呢?
[00:18:30.760 --> 00:18:32.880]  沒有
[00:18:32.880 --> 00:18:35.680]  他們是自己先去證實一下
[00:18:35.680 --> 00:18:39.720]  天使所說的是真是假
[00:18:39.720 --> 00:18:41.240]  在十六節說
[00:18:41.240 --> 00:18:44.160]  他們急忙趕去
[00:18:44.160 --> 00:18:48.400]  找到瑪利亞若瑟和躺在馬槽裡的
[00:18:48.400 --> 00:18:49.720]  嬰兒
[00:18:49.720 --> 00:18:52.480]  為什麼他們這麼急忙趕去呢?
[00:18:52.480 --> 00:18:55.080]  因為嬰兒耶穌不會永遠
[00:18:55.080 --> 00:18:57.960]  躺在馬槽裡
[00:18:57.960 --> 00:19:00.240]  他們一定要在那個記號
[00:19:00.240 --> 00:19:03.240]  未曾消失之前去看
[00:19:03.240 --> 00:19:05.880]  結果他們就急忙趕去
[00:19:05.880 --> 00:19:09.360]  真的看到馬槽裡的嬰兒
[00:19:09.360 --> 00:19:11.280]  很特別的記號
[00:19:11.280 --> 00:19:14.200]  看到之後牧羊人有什麼反應?
[00:19:14.200 --> 00:19:16.040]  十七節告訴我們
[00:19:16.040 --> 00:19:22.000]  牧羊人看見以後
[00:19:22.000 --> 00:19:29.320]  把天使所說關於嬰兒的事告訴大家
[00:19:29.320 --> 00:19:33.320]  天使說了什麼關於嬰兒的事呢?
[00:19:33.320 --> 00:19:35.960]  我相信就是天使所說的
[00:19:35.960 --> 00:19:38.560]  我有好消息告訴你們
[00:19:38.560 --> 00:19:42.080]  這消息要帶給萬民極大的喜樂
[00:19:42.080 --> 00:19:47.240]  今天在大衛的城裡你們的拯救者
[00:19:47.240 --> 00:19:51.080]  主基督已經誕生了
[00:19:51.080 --> 00:19:53.120]  主耶穌基督誕生是好消息
[00:19:53.120 --> 00:19:57.760]  因為祂要拯救一切生活在死亡陰影下的人
[00:19:57.760 --> 00:20:02.440]  引導我們走上和平的道路
[00:20:02.440 --> 00:20:07.240]  請問天使為什麼要向牧羊人說這個消息
[00:20:07.240 --> 00:20:12.160]  而不向一些宗教的領袖說呢?
[00:20:12.160 --> 00:20:16.280]  我相信因為這些牧羊人都是沒有學問的人
[00:20:16.280 --> 00:20:20.200]  不像一些作家會寫一些很精彩
[00:20:20.200 --> 00:20:25.320]  但又不合常理的故事來騙人
[00:20:25.320 --> 00:20:31.320]  也不會怕權力受損害而封鎖消息
[00:20:31.320 --> 00:20:33.760]  只是一批普通的人
[00:20:33.760 --> 00:20:36.080]  平凡的人
[00:20:36.080 --> 00:20:40.520]  他們只是牧羊人
[00:20:40.520 --> 00:20:43.960]  不過他們也是忠心的見證人
[00:20:43.960 --> 00:20:50.520]  他們沒理由懷疑他們所聽到的事
[00:20:50.520 --> 00:20:54.680]  我們也沒理由懷疑他們的見證
[00:20:54.680 --> 00:20:58.600]  從這些牧羊人身上我們又可以學些什麼呢?
[00:20:58.600 --> 00:21:03.280]  我鼓勵大家要學習做忠心的見證人
[00:21:03.280 --> 00:21:07.000]  我相信我們信了耶穌的人
[00:21:07.000 --> 00:21:10.280]  如果經歷過耶穌的實在
[00:21:10.280 --> 00:21:14.440]  如果我們經歷過禱告蒙英運
[00:21:14.440 --> 00:21:18.080]  我們經歷過上帝保守我們所做的事
[00:21:18.080 --> 00:21:21.080]  或者保守我們的生命
[00:21:21.080 --> 00:21:24.960]  我們就要為耶穌做見證
[00:21:24.960 --> 00:21:30.480]  全副音做見證是不用去神學院讀幾年書的
[00:21:30.480 --> 00:21:34.960]  只要你願意將上帝在我們身上的作為
[00:21:34.960 --> 00:21:39.440]  去跟別人分享就行了
[00:21:39.440 --> 00:21:45.640]  此外主耶穌的誕生為我們留下了謙卑的榜樣
[00:21:45.640 --> 00:21:47.400]  祂沒有在皇宮出生
[00:21:47.400 --> 00:21:52.080]  祂沒有找一些名牌的嬰兒被來包裹
[00:21:52.080 --> 00:21:55.200]  只是被一塊普通的布包著
[00:21:55.200 --> 00:21:58.000]  但祂卻是上帝的兒子
[00:21:58.000 --> 00:22:02.080]  是人類的拯救者和統治者
[00:22:02.080 --> 00:22:05.560]  讓我們都記得主耶穌的典範
[00:22:05.560 --> 00:22:08.080]  過謙卑的生活
[00:22:08.080 --> 00:22:11.000]  我們一起祈禱
[00:22:11.000 --> 00:22:13.120]  聖誕節的主耶穌基督
[00:22:13.120 --> 00:22:16.880]  感謝祢至今卑微來到這個世界
[00:22:16.880 --> 00:22:17.920]  為我們死
[00:22:17.920 --> 00:22:20.960]  使我們可以與上帝和好
[00:22:20.960 --> 00:22:25.640]  求祢幫助我們都願意做祢的忠心見證人
[00:22:25.640 --> 00:22:28.760]  全港上主愛世人的訊息
[00:22:28.760 --> 00:22:30.840]  奉耶穌基督的名祈禱
[00:22:30.840 --> 00:22:32.840]  阿們
