
[00:00:00.000 --> 00:00:03.000]  好多謝弟兄他們的分享
[00:12:42.000 --> 00:12:47.000]  媽咪 如果妳做信耶穌就好了
[00:12:47.000 --> 00:12:50.000]  媽咪就問 為什麼妳這樣說
[00:12:50.000 --> 00:12:51.000]  如果妳做信耶穌
[00:12:51.000 --> 00:12:55.000]  我不用被妳打這麼多年
[00:12:55.000 --> 00:12:58.000]  女兒都體會到媽媽那種改變
[00:12:58.000 --> 00:13:04.000]  然後很感受到媽媽現在愛護她
[00:13:04.000 --> 00:13:06.000]  很多電影姊妹都會經歷到
[00:13:06.000 --> 00:13:10.000]  當妳真的信著神給妳的生命的引導
[00:13:10.000 --> 00:13:11.000]  來生活的時候
[00:13:11.000 --> 00:13:13.000]  不知從何而來的那種愛心
[00:13:13.000 --> 00:13:17.000]  重新從裡面走出來
[00:13:17.000 --> 00:13:18.000]  正如所說
[00:13:18.000 --> 00:13:22.000]  神賜給我們這種彼此相愛的生命
[00:13:22.000 --> 00:13:26.000]  基本來說不是屬於妳的
[00:13:26.000 --> 00:13:29.000]  也不是因為妳現在勁錢一點
[00:13:29.000 --> 00:13:33.000]  我有很好的品行來活出來
[00:13:33.000 --> 00:13:37.000]  幸好有妳自己那種信服努力的心
[00:13:37.000 --> 00:13:40.000]  但是更重要的是因為妳裡面
[00:13:40.000 --> 00:13:45.000]  是重新去經歷去領受這種改變
[00:13:45.000 --> 00:13:46.000]  然後妳會發覺
[00:13:46.000 --> 00:13:47.000]  《下帝聖經》再說的
[00:13:47.000 --> 00:13:49.000]  弟兄姊妹其實我們已經經歷了
[00:13:49.000 --> 00:13:53.000]  神賜給我們的捨己的愛
[00:13:53.000 --> 00:13:54.000]  不是仇恨
[00:13:54.000 --> 00:13:56.000]  是神賜給妳捨己的愛
[00:13:56.000 --> 00:13:58.000]  所以妳讀《下帝聖經》再看的時候
[00:13:58.000 --> 00:14:02.000]  聖經第十六節
[00:14:02.000 --> 00:14:04.000]  主為我們捨命
[00:14:04.000 --> 00:14:07.000]  這樣我們就知道什麼是愛
[00:14:07.000 --> 00:14:11.000]  我們也應當為弟兄捨命
[00:14:11.000 --> 00:14:14.000]  我們所經歷的不是仇恨
[00:14:14.000 --> 00:14:18.000]  其實上帝也可以對我們有憤怒
[00:14:18.000 --> 00:14:19.000]  因為我們犯罪
[00:14:19.000 --> 00:14:20.000]  我們得罪上帝
[00:14:20.000 --> 00:14:22.000]  阮尼上帝
[00:14:22.000 --> 00:14:23.000]  但是我們所領受的
[00:14:23.000 --> 00:14:26.000]  反而是神賜給我們捨己的愛
[00:14:26.000 --> 00:14:28.000]  妳要記得
[00:14:28.000 --> 00:14:30.000]  當主耶穌被釘十字架的時候
[00:14:30.000 --> 00:14:32.000]  很多人對祂的辱罵
[00:14:32.000 --> 00:14:38.000]  對祂的傷害是很深刻的
[00:14:38.000 --> 00:14:40.000]  但是當主耶穌在十字架上的時候
[00:14:40.000 --> 00:14:42.000]  妳記得祂怎麼說
[00:14:42.000 --> 00:14:45.000]  祂說:父啊!赦免他們
[00:14:45.000 --> 00:14:47.000]  因為他們所作的
[00:14:47.000 --> 00:14:49.000]  他們不曉得
[00:14:49.000 --> 00:14:51.000]  因此當妳領受聖餐的時候
[00:14:51.000 --> 00:14:53.000]  妳也常常會想起
[00:14:53.000 --> 00:14:56.000]  今天我領受聖餐
[00:14:56.000 --> 00:14:58.000]  主耶穌被釘十字架
[00:14:58.000 --> 00:14:59.000]  為我受死
[00:14:59.000 --> 00:15:04.000]  其實我有份叫耶穌釘十字架
[00:15:04.000 --> 00:15:06.000]  因為妳的罪的緣故
[00:15:06.000 --> 00:15:10.000]  主要去承擔妳的罪的代價
[00:15:10.000 --> 00:15:13.000]  為妳死在十字架上
[00:15:13.000 --> 00:15:14.000]  所以妳會記得聖經所說
[00:15:14.000 --> 00:15:16.000]  當我們犯了罪的時候
[00:15:16.000 --> 00:15:19.000]  神已經為我們死
[00:15:19.000 --> 00:15:23.000]  妳和我經歷那種捨己的愛
[00:15:23.000 --> 00:15:25.000]  因此主告訴我們
[00:15:25.000 --> 00:15:30.000]  妳就去愛妳的弟兄
[00:15:30.000 --> 00:15:32.000]  再嚴格來說
[00:15:32.000 --> 00:15:35.000]  不是妳很偉大
[00:15:35.000 --> 00:15:37.000]  而是神那種捨己的愛
[00:15:37.000 --> 00:15:40.000]  在妳生命當中是妳經歷過的
[00:15:40.000 --> 00:15:43.000]  以致妳發覺裡面有一種力量
[00:15:43.000 --> 00:15:45.000]  妳也可以這樣做
[00:15:45.000 --> 00:15:47.000]  當然我們未必會為我們的弟兄姊妹
[00:15:47.000 --> 00:15:50.000]  自己去死
[00:15:50.000 --> 00:15:54.000]  神也沒有說要我們愛他們
[00:15:54.000 --> 00:15:57.000]  因此我們今天就死了
[00:15:57.000 --> 00:16:01.000]  但是背後真正的信念
[00:16:01.000 --> 00:16:04.000]  那種思想就是
[00:16:04.000 --> 00:16:07.000]  有一些妳覺得是很珍貴的事
[00:16:07.000 --> 00:16:09.000]  因為寫記也表示
[00:16:09.000 --> 00:16:12.000]  人將它看為最珍貴的生命
[00:16:12.000 --> 00:16:14.000]  都願意付出來
[00:16:14.000 --> 00:16:18.000]  而有一些可能妳會覺得很珍貴
[00:16:18.000 --> 00:16:20.000]  妳會覺得很有價值
[00:16:20.000 --> 00:16:21.000]  因為愛的緣故
[00:16:21.000 --> 00:16:23.000]  因為弟兄姊妹所需要的緣故
[00:16:23.000 --> 00:16:26.000]  是妳願意擺出來
[00:16:26.000 --> 00:16:27.000]  因此在過程當中
[00:16:27.000 --> 00:16:33.000]  妳實踐這種捨己的生命
[00:16:33.000 --> 00:16:34.000]  弟兄姊妹很多時候
[00:16:34.000 --> 00:16:36.000]  分享到她們的經歷的時候
[00:16:36.000 --> 00:16:39.000]  我都很為她們深刻的感恩
[00:16:39.000 --> 00:16:41.000]  早一輪聽到一位姊妹說
[00:16:41.000 --> 00:16:43.000]  她回到團契
[00:16:43.000 --> 00:16:45.000]  她慢慢開始認識
[00:16:45.000 --> 00:16:47.000]  因為她是初信的
[00:16:47.000 --> 00:16:50.000]  但是她很想自己每天有靈修
[00:16:50.000 --> 00:16:52.000]  但是不知道怎樣靈修
[00:16:52.000 --> 00:16:54.000]  怎樣讀教
[00:16:54.000 --> 00:16:57.000]  是否從創世紀一直讀下去
[00:16:57.000 --> 00:16:58.000]  那些不是很明白
[00:16:58.000 --> 00:17:00.000]  又讀不清楚
[00:17:00.000 --> 00:17:02.000]  讀聖經的時候要怎樣祈禱
[00:17:02.000 --> 00:17:04.000]  有位姊妹知道這樣的情況
[00:17:04.000 --> 00:17:06.000]  跟她講解釋給她知道
[00:17:06.000 --> 00:17:08.000]  教她怎樣靈修
[00:17:08.000 --> 00:17:09.000]  那一輪之後她又說
[00:17:09.000 --> 00:17:11.000]  我還是不懂
[00:17:11.000 --> 00:17:14.000]  不知道怎樣讀聖經
[00:17:14.000 --> 00:17:16.000]  然後那位姊妹就告訴她
[00:17:16.000 --> 00:17:18.000]  不如這樣吧
[00:17:18.000 --> 00:17:21.000]  我每天早上跟你一起靈修
[00:17:21.000 --> 00:17:23.000]  每天早上說
[00:17:23.000 --> 00:17:25.000]  是的,我來你家
[00:17:25.000 --> 00:17:27.000]  家裡不是很方便
[00:17:27.000 --> 00:17:29.000]  不過家裡樓下有公園
[00:17:29.000 --> 00:17:31.000]  他們就約定了
[00:17:31.000 --> 00:17:33.000]  每天早上在家樓下的公園
[00:17:33.000 --> 00:17:36.000]  來幫這位姊妹靈修
[00:17:36.000 --> 00:17:39.000]  這位姊妹明白了
[00:17:39.000 --> 00:17:40.000]  有人帶著她
[00:17:40.000 --> 00:17:42.000]  她真的知道怎樣讀聖經
[00:17:42.000 --> 00:17:43.000]  怎樣祈禱
[00:17:43.000 --> 00:17:46.000]  她自己都開始享受這段時間
[00:17:46.000 --> 00:17:47.000]  過了一段時間之後
[00:17:47.000 --> 00:17:48.000]  她突然間就想
[00:17:48.000 --> 00:17:50.000]  姊妹每天早上來我家
[00:17:50.000 --> 00:17:52.000]  不知道住在哪裡
[00:17:52.000 --> 00:17:53.000]  問一問她
[00:17:53.000 --> 00:17:54.000]  她就說
[00:17:54.000 --> 00:17:55.000]  哦,沒關係
[00:17:55.000 --> 00:17:57.000]  我住在沙田
[00:17:57.000 --> 00:18:00.000]  她在沙田走過來港島區
[00:18:00.000 --> 00:18:03.000]  每天早上都來幫她靈修
[00:18:03.000 --> 00:18:04.000]  然後問她
[00:18:04.000 --> 00:18:06.000]  你哪裡上班的
[00:18:06.000 --> 00:18:10.000]  我在沙田上班
[00:18:10.000 --> 00:18:12.000]  竟然很遠來到
[00:18:12.000 --> 00:18:14.000]  然後就回到自己附近
[00:18:14.000 --> 00:18:16.000]  家裡附近的地方再上班
[00:18:16.000 --> 00:18:17.000]  在那個時候
[00:18:17.000 --> 00:18:18.000]  這位姊妹才體會到
[00:18:18.000 --> 00:18:23.000]  對方是付上不少的代價
[00:18:23.000 --> 00:18:25.000]  但是更加感受到
[00:18:25.000 --> 00:18:29.000]  對方對自己的關心和幫助
[00:18:29.000 --> 00:18:32.000]  我們能夠去付出
[00:18:32.000 --> 00:18:34.000]  是因為我們經歷了
[00:18:34.000 --> 00:18:37.000]  上帝給我們的社稷的恩惠
[00:18:37.000 --> 00:18:38.000]  因此聖經裡面提
[00:18:38.000 --> 00:18:39.000]  你們去做吧
[00:18:39.000 --> 00:18:42.000]  你們不需要擔心自己做不到
[00:18:42.000 --> 00:18:44.000]  只管去做
[00:18:44.000 --> 00:18:45.000]  但是
